Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,12,(10)David Nalbandian[ARG] [yr|ev],d.,6,(6)Roger Federer[SUI] [yr|ev],6-4 3-6 6-1 1-6 6-3,1.09,2.3%,59.4%,63.3%,55.6%,10/17,6.1%,52.0%,75.3%,36.6%,9/17,2:58,3
R16,39,Wayne Ferreira[RSA] [yr|ev],d.,94,Sargis Sargsian[ARM] [yr|ev],6-3 6-4 3-6 6-3,1.10,10.4%,56.5%,75.4%,42.0%,3/7,3.2%,65.6%,61.0%,48.8%,11/17,2:32,6
R16,4,(4)Juan Carlos Ferrero[ESP] [yr|ev],d.,88,Mario Ancic[CRO] [yr|ev],6-0 6-3 6-2,1.62,3.8%,56.4%,70.5%,50.0%,4/6,5.8%,63.8%,54.5%,8.0%,3/12,1:41,1
R16,16,(12)Sebastien Grosjean[FRA] [yr|ev],d.,73,Felix Mantilla[ESP] [yr|ev],3-6 2-6 6-3 6-3 6-3,1.11,7.2%,43.5%,71.7%,47.4%,11/19,1.2%,70.3%,56.9%,44.9%,10/19,3:37,4
R16,2,(2)Andre Agassi[USA] [yr|ev],d.,45,Guillermo Coria[ARG] [yr|ev],6-1 3-1 RET,1.82,2.9%,67.6%,78.3%,54.5%,1/1,0.0%,63.4%,46.2%,46.7%,4/8,0:48,1
R32,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,69,Radek Stepanek[CZE] [yr|ev],6-3 6-2 6-0,1.97,5.6%,52.1%,83.8%,58.8%,2/3,6.2%,56.9%,56.8%,28.6%,2/9,1:30,1
R32,22,(18)Younes El Aynaoui[MAR] [yr|ev],d.,62,Feliciano Lopez[ESP] [yr|ev],5-7 6-2 7-6(3) 7-6(8),1.17,7.1%,61.4%,74.4%,48.1%,6/10,3.6%,58.7%,63.3%,50.7%,12/17,3:10,14
R32,10,(9)Andy Roddick[USA] [yr|ev],d.,58,Fernando Vicente[ESP] [yr|ev],6-2 6-3 6-2,3.01,14.8%,62.3%,89.5%,78.3%,0/0,8.3%,48.6%,60.0%,51.4%,5/10,1:19,1
R32,31,(25)Mikhail Youzhny[RUS] [yr|ev],d.,7,(7)Jiri Novak[CZE] [yr|ev],6-1 3-6 6-3 6-2,1.29,5.7%,56.6%,70.0%,60.9%,4/6,4.1%,68.4%,64.2%,38.7%,5/11,2:04,8
R32,36,(31)Rainer Schuettler[GER] [yr|ev],d.,3,(3)Marat Safin[RUS] [yr|ev],W/O,,,,,,,,,,,,,5
R32,28,(23)James Blake[USA] [yr|ev],d.,66,Alberto Martin[ESP] [yr|ev],6-3 4-6 6-2 6-2,1.44,4.9%,63.1%,75.4%,52.6%,3/6,1.4%,63.3%,59.1%,40.7%,9/16,2:32,4
R32,12,(10)David Nalbandian[ARG] [yr|ev],d.,23,(20)Xavier Malisse[BEL] [yr|ev],4-6 6-2 6-0 3-0 RET,1.60,5.0%,57.5%,73.9%,52.9%,2/5,4.3%,50.5%,53.2%,34.8%,9/17,1:47,3
R32,6,(6)Roger Federer[SUI] [yr|ev],d.,145,(Q)Andreas Vinciguerra[SWE] [yr|ev],6-3 6-4 6-2,1.96,12.5%,62.5%,82.2%,66.7%,2/3,4.2%,56.8%,64.8%,39.0%,5/10,1:36,1
R32,39,Wayne Ferreira[RSA] [yr|ev],d.,77,Mardy Fish[USA] [yr|ev],2-6 3-6 6-1 6-4 6-0,1.12,9.7%,60.5%,73.3%,51.0%,7/11,9.5%,57.8%,73.1%,42.9%,7/14,2:27,6
R32,94,Sargis Sargsian[ARM] [yr|ev],d.,104,Mark Philippoussis[AUS] [yr|ev],5-7 7-5 6-0 6-4,1.24,6.1%,63.4%,65.1%,62.5%,7/10,7.6%,50.7%,68.5%,42.3%,10/17,3:16,38
R32,88,Mario Ancic[CRO] [yr|ev],d.,178,(WC)Peter Luczak[AUS] [yr|ev],2-6 7-6(2) 6-4 6-2,1.09,8.5%,57.4%,78.4%,49.1%,2/4,6.6%,61.2%,73.0%,46.8%,2/5,2:49,7
R32,4,(4)Juan Carlos Ferrero[ESP] [yr|ev],d.,34,(28)Fabrice Santoro[FRA] [yr|ev],4-6 6-3 4-6 6-2 7-5,1.51,8.7%,55.6%,81.4%,58.9%,2/5,5.1%,58.4%,65.2%,45.1%,20/26,3:34,1
R32,73,Felix Mantilla[ESP] [yr|ev],d.,8,(8)Albert Costa[ESP] [yr|ev],3-6 6-3 4-6 6-1 6-3,1.08,5.8%,68.3%,68.4%,52.3%,9/12,10.1%,61.9%,68.6%,47.2%,3/9,3:18,10
R32,16,(12)Sebastien Grosjean[FRA] [yr|ev],d.,30,(24)Nicolas Lapentti[ECU] [yr|ev],6-1 6-3 6-3,1.29,7.9%,54.5%,70.9%,52.2%,8/9,4.1%,50.0%,59.5%,43.2%,1/7,2:15,4
R32,45,Guillermo Coria[ARG] [yr|ev],d.,41,Jarkko Nieminen[FIN] [yr|ev],7-5 6-2 6-2,1.47,4.5%,54.5%,62.5%,67.5%,3/5,1.3%,68.8%,50.9%,41.7%,2/9,1:50,3
R32,2,(2)Andre Agassi[USA] [yr|ev],d.,37,(29)Nicolas Escude[FRA] [yr|ev],6-2 3-6 6-3 6-4,1.10,6.1%,69.5%,64.8%,50.0%,16/20,8.1%,47.6%,66.1%,47.7%,4/11,2:48,1
R64,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,235,(Q)Todd Larkham[AUS] [yr|ev],6-1 6-0 6-1,3.28,17.6%,62.7%,90.6%,63.2%,3/3,1.8%,67.9%,44.7%,16.7%,5/13,1:14,1
R64,69,Radek Stepanek[CZE] [yr|ev],d.,29,(30)Gustavo Kuerten[BRA] [yr|ev],5-7 6-3 7-5 4-6 6-3,1.14,14.3%,62.5%,78.1%,47.6%,6/10,7.5%,48.9%,70.6%,53.9%,8/14,3:47,8
R64,22,(18)Younes El Aynaoui[MAR] [yr|ev],d.,185,(Q)Vadim Kutsenko[RUS] [yr|ev],6-2 6-1 6-4,1.59,19.7%,59.2%,91.1%,32.3%,2/3,2.2%,51.1%,53.2%,42.2%,3/10,1:48,14
R64,62,Feliciano Lopez[ESP] [yr|ev],d.,101,Robby Ginepri[USA] [yr|ev],6-2 6-4 6-2,1.52,11.7%,58.4%,80.0%,53.1%,2/3,5.0%,72.5%,56.9%,40.9%,6/12,1:18,12
R64,10,(9)Andy Roddick[USA] [yr|ev],d.,59,Adrian Voinea[ROU] [yr|ev],6-2 6-2 6-2,2.19,21.3%,65.6%,87.5%,61.9%,0/0,8.0%,62.5%,58.2%,45.5%,9/15,1:17,1
R64,58,Fernando Vicente[ESP] [yr|ev],d.,26,(19)Juan Ignacio Chela[ARG] [yr|ev],6-3 6-3 2-6 6-3,1.08,2.8%,52.8%,71.4%,46.0%,7/11,1.9%,53.4%,61.8%,50.0%,0/7,2:24,29
R64,31,(25)Mikhail Youzhny[RUS] [yr|ev],d.,252,(WC)Joseph Sirianni[AUS] [yr|ev],6-2 6-3 6-3,1.44,7.2%,55.4%,69.6%,51.4%,5/8,0.0%,45.6%,58.5%,32.7%,10/18,2:00,8
R64,7,(7)Jiri Novak[CZE] [yr|ev],d.,64,Olivier Rochus[BEL] [yr|ev],7-6(3) 7-6(5) 4-6 4-6 6-3,1.17,6.0%,65.2%,68.3%,64.1%,14/18,1.0%,71.9%,62.9%,57.1%,16/19,3:34,5
R64,3,(3)Marat Safin[RUS] [yr|ev],d.,81,Albert Montanes[ESP] [yr|ev],6-3 4-6 6-4 6-1,1.35,7.0%,57.0%,80.7%,44.2%,2/6,4.4%,60.5%,60.9%,40.0%,8/16,2:10,1
R64,36,(31)Rainer Schuettler[GER] [yr|ev],d.,92,Richard Krajicek[NED] [yr|ev],6-3 7-5 6-4,1.21,5.8%,50.5%,65.4%,56.9%,3/7,9.0%,45.0%,72.0%,37.7%,15/22,2:07,5
R64,28,(23)James Blake[USA] [yr|ev],d.,42,Jose Acasuso[ARG] [yr|ev],6-1 6-4 6-4,1.33,8.8%,59.3%,79.6%,51.4%,4/5,5.6%,53.5%,68.4%,45.5%,3/8,1:27,4
R64,66,Alberto Martin[ESP] [yr|ev],d.,17,(13)Fernando Gonzalez[CHI] [yr|ev],6-7(5) 6-3 6-1 7-6(4),1.19,6.3%,67.9%,73.1%,49.0%,9/10,7.2%,63.8%,67.0%,44.0%,6/11,3:02,34
R64,12,(10)David Nalbandian[ARG] [yr|ev],d.,206,(Q)Jaymon Crabb[AUS] [yr|ev],6-1 7-6(3) 6-3,1.25,6.0%,52.0%,65.4%,47.9%,8/12,4.1%,62.9%,55.7%,30.6%,7/16,1:51,3
R64,23,(20)Xavier Malisse[BEL] [yr|ev],d.,70,Antony Dupuis[FRA] [yr|ev],6-3 5-7 7-6(6) 7-5,1.06,14.1%,46.1%,79.7%,66.7%,3/6,9.7%,58.9%,80.8%,56.9%,4/8,2:52,19
R64,145,(Q)Andreas Vinciguerra[SWE] [yr|ev],d.,131,Julian Knowle[AUT] [yr|ev],6-2 0-1 RET,1.53,7.1%,60.7%,82.4%,54.5%,3/3,3.1%,59.4%,73.7%,30.8%,2/4,0:31,33
R64,6,(6)Roger Federer[SUI] [yr|ev],d.,76,Lars Burgsmuller[GER] [yr|ev],6-3 6-0 6-3,1.62,4.2%,44.4%,75.0%,62.5%,0/1,1.1%,52.9%,45.7%,51.2%,3/10,1:44,1
R64,77,Mardy Fish[USA] [yr|ev],d.,5,(5)Carlos Moya[ESP] [yr|ev],3-6 7-6(8) 6-4 4-6 6-2,1.39,13.3%,53.1%,86.8%,58.3%,0/3,4.2%,63.7%,72.0%,47.5%,5/9,2:59,7
R64,39,Wayne Ferreira[RSA] [yr|ev],d.,78,Michel Kratochvil[SUI] [yr|ev],6-2 6-2 7-5,1.46,8.8%,60.4%,78.2%,50.0%,7/8,1.0%,50.0%,58.0%,46.0%,12/18,1:55,6
R64,94,Sargis Sargsian[ARM] [yr|ev],d.,21,(17)Gaston Gaudio[ARG] [yr|ev],2-6 7-5 6-2 6-2,1.10,5.0%,54.2%,66.2%,47.3%,6/11,6.1%,60.0%,55.1%,50.0%,9/17,2:52,38
R64,104,Mark Philippoussis[AUS] [yr|ev],d.,14,(11)Paradorn Srichaphan[THA] [yr|ev],3-6 6-1 1-6 7-5 6-3,0.86,9.9%,61.8%,76.5%,52.0%,4/7,15.5%,54.5%,83.3%,58.0%,0/4,2:39,8
R64,88,Mario Ancic[CRO] [yr|ev],d.,20,(16)Sjeng Schalken[NED] [yr|ev],6-3 1-6 6-7(10) 6-4 6-4,0.91,2.6%,52.3%,71.3%,46.7%,16/21,2.0%,72.5%,70.4%,43.9%,8/14,4:09,7
R64,178,(WC)Peter Luczak[AUS] [yr|ev],d.,184,(Q)Renzo Furlan[ITA] [yr|ev],7-6(2) 4-6 6-0 6-2,1.26,11.6%,66.9%,72.8%,42.5%,11/14,6.3%,61.1%,58.4%,44.9%,5/12,2:36,64
R64,34,(28)Fabrice Santoro[FRA] [yr|ev],d.,52,Wayne Arthurs[AUS] [yr|ev],6-3 6-1 RET,3.45,0.0%,64.9%,95.8%,69.2%,0/0,2.2%,64.4%,51.7%,56.3%,2/6,0:48,17
R64,4,(4)Juan Carlos Ferrero[ESP] [yr|ev],d.,89,Jean Rene Lisnard[MON] [yr|ev],6-0 6-4 6-2,1.98,9.4%,71.9%,71.7%,77.8%,0/1,2.5%,68.8%,45.5%,52.0%,8/15,1:29,1
R64,8,(8)Albert Costa[ESP] [yr|ev],d.,139,(WC)Scott Draper[AUS] [yr|ev],6-4 6-7(9) 6-2 6-3,1.24,7.7%,64.6%,72.6%,45.7%,6/10,8.7%,61.4%,60.3%,44.9%,10/18,2:57,6
R64,73,Felix Mantilla[ESP] [yr|ev],d.,33,(27)Jan Michael Gambill[USA] [yr|ev],5-7 6-4 4-6 6-3 6-2,1.12,0.0%,72.4%,61.9%,54.1%,7/14,14.7%,61.3%,68.5%,32.8%,8/18,3:15,10
R64,30,(24)Nicolas Lapentti[ECU] [yr|ev],d.,60,David Sanchez[ESP] [yr|ev],6-1 6-0 2-6 6-2,1.30,4.5%,67.9%,68.4%,47.2%,8/10,1.0%,58.0%,55.2%,42.9%,7/14,2:28,6
R64,16,(12)Sebastien Grosjean[FRA] [yr|ev],d.,80,Karol Kucera[SVK] [yr|ev],7-6(2) 2-6 6-3 7-6(1),1.16,3.4%,50.4%,80.0%,57.6%,2/6,1.6%,55.5%,76.1%,49.1%,5/9,3:05,4
R64,45,Guillermo Coria[ARG] [yr|ev],d.,18,(14)Guillermo Canas[ARG] [yr|ev],6-2 4-6 6-4 6-4,1.13,0.7%,61.5%,62.7%,57.7%,12/16,2.5%,64.8%,62.0%,44.2%,4/11,2:54,3
R64,41,Jarkko Nieminen[FIN] [yr|ev],d.,27,(22)Yevgeny Kafelnikov[RUS] [yr|ev],6-3 6-3 3-6 4-6 6-1,1.24,0.8%,68.5%,71.8%,48.7%,8/13,6.8%,56.5%,68.1%,40.0%,7/15,2:46,13
R64,37,(29)Nicolas Escude[FRA] [yr|ev],d.,135,(Q)Christophe Rochus[BEL] [yr|ev],1-6 6-2 6-2 6-4,1.26,13.5%,64.6%,77.4%,50.0%,3/6,0.0%,80.6%,62.0%,47.4%,4/9,1:57,17
R64,2,(2)Andre Agassi[USA] [yr|ev],d.,67,Hyung Taik Lee[KOR] [yr|ev],6-1 6-0 6-0,2.29,9.1%,63.6%,88.6%,45.0%,4/4,4.3%,56.5%,35.9%,40.0%,5/14,1:20,1
R128,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,155,(Q)Magnus Larsson[SWE] [yr|ev],6-3 3-6 6-1 6-7(3) 6-2,1.31,10.1%,52.2%,77.8%,63.6%,4/5,6.8%,62.8%,72.0%,45.5%,6/11,3:13,1
R128,235,(Q)Todd Larkham[AUS] [yr|ev],d.,107,Cecil Mamiit[PHI] [yr|ev],6-7(5) 6-3 7-6(5) 6-4,1.06,1.2%,75.3%,58.2%,50.0%,6/13,0.7%,56.0%,65.3%,39.0%,6/15,3:32,136
R128,69,Radek Stepanek[CZE] [yr|ev],d.,63,Kenneth Carlsen[DEN] [yr|ev],6-0 7-5 6-1,1.77,3.9%,55.8%,76.7%,55.9%,6/8,2.7%,53.4%,53.8%,29.4%,5/13,1:50,8
R128,29,(30)Gustavo Kuerten[BRA] [yr|ev],d.,102,Hicham Arazi[MAR] [yr|ev],6-4 7-6(8) 6-3,1.30,13.2%,64.2%,80.9%,47.4%,5/7,2.0%,58.4%,67.8%,47.6%,5/9,2:23,1
R128,22,(18)Younes El Aynaoui[MAR] [yr|ev],d.,106,Justin Gimelstob[USA] [yr|ev],2-6 4-6 6-4 1-0 RET,0.78,3.9%,64.1%,71.2%,40.5%,8/12,11.1%,60.5%,81.6%,50.0%,4/6,1:56,14
R128,185,(Q)Vadim Kutsenko[RUS] [yr|ev],d.,50,Ivan Ljubicic[CRO] [yr|ev],6-3 6-4 1-6 4-6 6-3,0.90,3.2%,50.6%,69.6%,48.1%,7/12,17.7%,54.6%,77.5%,45.8%,1/6,3:02,140
R128,101,Robby Ginepri[USA] [yr|ev],d.,103,Marc Rosset[SUI] [yr|ev],6-3 6-4 6-2,1.53,10.6%,72.9%,77.4%,47.8%,5/6,7.4%,46.8%,75.0%,34.0%,14/19,1:38,15
R128,62,Feliciano Lopez[ESP] [yr|ev],d.,19,(15)Alex Corretja[ESP] [yr|ev],6-7(3) 7-6(9) 7-6(6) 6-3,1.01,11.0%,57.8%,76.4%,69.2%,4/5,8.3%,61.4%,74.2%,71.4%,2/4,3:04,12
R128,10,(9)Andy Roddick[USA] [yr|ev],d.,105,Zeljko Krajan[CRO] [yr|ev],6-7(9) 6-2 7-6(0) 6-3,1.18,13.6%,65.0%,76.9%,55.1%,10/12,7.9%,65.4%,67.5%,56.8%,4/9,2:45,1
R128,59,Adrian Voinea[ROU] [yr|ev],d.,65,Andre Sa[BRA] [yr|ev],6-2 7-6(2) 6-4,1.32,10.6%,55.8%,81.0%,50.0%,6/8,0.9%,70.1%,61.3%,46.9%,12/17,2:06,36
R128,58,Fernando Vicente[ESP] [yr|ev],d.,87,Luis Horna[PER] [yr|ev],3-6 4-6 6-3 7-6(3) 6-1,1.30,18.7%,61.9%,73.3%,66.0%,2/6,0.0%,75.9%,67.3%,44.1%,6/11,2:40,29
R128,26,(19)Juan Ignacio Chela[ARG] [yr|ev],d.,114,Karol Beck[SVK] [yr|ev],6-4 3-6 6-1 6-0,1.35,4.6%,54.6%,78.0%,46.9%,5/7,6.3%,49.5%,65.5%,37.5%,10/17,2:22,15
R128,31,(25)Mikhail Youzhny[RUS] [yr|ev],d.,156,(WC)Richard Gasquet[FRA] [yr|ev],3-6 6-0 6-1 6-4,1.44,4.1%,62.9%,75.4%,50.0%,6/8,0.0%,50.0%,63.3%,38.8%,5/12,2:05,8
R128,252,(WC)Joseph Sirianni[AUS] [yr|ev],d.,49,Max Mirnyi[BLR] [yr|ev],6-3 6-4 6-4,1.21,5.1%,56.1%,80.0%,55.8%,4/4,3.3%,70.7%,64.6%,59.3%,6/9,2:05,138
R128,64,Olivier Rochus[BEL] [yr|ev],d.,100,Arnaud Di Pasquale[FRA] [yr|ev],4-6 4-6 6-3 6-3 6-4,1.07,1.3%,80.0%,57.0%,50.0%,15/24,4.1%,68.2%,57.4%,42.6%,10/21,3:07,24
R128,7,(7)Jiri Novak[CZE] [yr|ev],d.,68,Vincent Spadea[USA] [yr|ev],6-2 2-6 6-2 7-6(3),1.45,6.5%,70.1%,74.7%,56.3%,5/9,4.5%,60.7%,61.8%,45.5%,5/11,2:02,5
R128,3,(3)Marat Safin[RUS] [yr|ev],d.,72,Raemon Sluiter[NED] [yr|ev],6-4 4-6 6-3 6-4,1.29,10.6%,56.1%,73.9%,59.3%,9/12,4.3%,63.2%,67.6%,41.9%,7/12,2:33,1
R128,81,Albert Montanes[ESP] [yr|ev],d.,117,Mariano Puerta[ARG] [yr|ev],6-2 6-4 6-4,1.59,18.8%,63.7%,80.4%,65.5%,2/2,4.5%,68.2%,68.3%,42.9%,5/9,1:42,22
R128,92,Richard Krajicek[NED] [yr|ev],d.,295,(WC)Todd Reid[AUS] [yr|ev],3-6 6-2 6-2 6-1,1.66,22.6%,45.2%,97.4%,52.2%,2/3,2.7%,68.2%,62.7%,37.1%,12/18,1:50,4
R128,36,(31)Rainer Schuettler[GER] [yr|ev],d.,86,Albert Portas[ESP] [yr|ev],6-3 6-2 6-0,1.87,6.5%,58.1%,69.4%,69.2%,0/2,3.7%,53.7%,50.0%,34.2%,8/16,1:33,5
R128,28,(23)James Blake[USA] [yr|ev],d.,219,Jiri Vanek[CZE] [yr|ev],7-6(2) 6-4 6-4,1.18,5.8%,53.4%,80.0%,54.2%,4/6,8.2%,50.0%,69.4%,55.1%,4/8,1:51,4
R128,42,Jose Acasuso[ARG] [yr|ev],d.,130,(LL)Gregory Carraz[FRA] [yr|ev],5-7 4-3 RET,0.78,5.3%,59.6%,70.6%,65.2%,1/2,24.5%,62.3%,81.8%,65.0%,1/2,1:04,20
R128,66,Alberto Martin[ESP] [yr|ev],d.,169,(Q)Alex Bogomolov Jr[RUS] [yr|ev],6-2 6-4 6-7(3) 4-6 6-1,1.17,0.7%,65.1%,63.9%,51.9%,4/10,0.7%,69.3%,57.7%,41.9%,6/16,3:11,34
R128,17,(13)Fernando Gonzalez[CHI] [yr|ev],d.,160,(Q)Julien Varlet[FRA] [yr|ev],6-2 3-6 4-6 6-3 6-4,1.06,8.7%,57.3%,74.4%,51.6%,4/7,3.4%,74.1%,63.3%,60.5%,7/12,2:57,5
R128,12,(10)David Nalbandian[ARG] [yr|ev],d.,141,Jerome Golmard[FRA] [yr|ev],3-6 6-3 6-1 RET,1.39,5.7%,48.6%,79.4%,55.6%,0/3,2.4%,60.2%,60.0%,45.5%,4/9,1:33,3
R128,206,(Q)Jaymon Crabb[AUS] [yr|ev],d.,525,(WC)Andrew Ilie[AUS] [yr|ev],6-3 3-6 7-6(3) 6-4,1.15,2.9%,62.0%,69.4%,63.5%,12/15,9.0%,60.7%,71.6%,47.9%,3/7,2:18,N/A
R128,70,Antony Dupuis[FRA] [yr|ev],d.,433,Jacobo Diaz[ESP] [yr|ev],6-4 6-3 6-3,1.82,14.9%,50.0%,89.2%,67.6%,0/0,6.7%,60.7%,66.7%,51.4%,4/8,1:40,57
R128,23,(20)Xavier Malisse[BEL] [yr|ev],d.,44,Dominik Hrbaty[SVK] [yr|ev],6-2 6-3 6-2,1.58,5.2%,39.0%,86.7%,55.3%,2/4,5.1%,56.4%,59.1%,35.3%,4/11,1:37,19
R128,145,(Q)Andreas Vinciguerra[SWE] [yr|ev],d.,35,(32)Stefan Koubek[AUT] [yr|ev],6-4 6-4 6-1,1.37,5.0%,61.3%,73.5%,51.6%,3/5,3.8%,59.5%,55.3%,46.9%,2/9,1:21,33
R128,131,Julian Knowle[AUT] [yr|ev],d.,578,(WC)Ryan Henry[AUS] [yr|ev],5-7 6-4 6-2 7-5,1.12,0.0%,60.0%,65.2%,58.7%,3/8,7.6%,56.5%,66.2%,47.4%,3/11,2:46,86
R128,76,Lars Burgsmuller[GER] [yr|ev],d.,109,Juan Balcells[ESP] [yr|ev],6-4 7-5 7-5,1.46,4.1%,65.3%,78.1%,64.7%,4/5,3.6%,69.4%,64.9%,52.9%,5/9,2:03,65
R128,6,(6)Roger Federer[SUI] [yr|ev],d.,83,Flavio Saretta[BRA] [yr|ev],7-6(4) 7-5 6-3,1.14,6.3%,55.6%,68.6%,50.0%,9/12,2.2%,48.2%,70.1%,40.3%,11/17,2:48,1
R128,5,(5)Carlos Moya[ESP] [yr|ev],d.,98,Dick Norman[BEL] [yr|ev],7-5 6-3 6-4,1.60,9.1%,53.4%,80.9%,68.3%,2/3,8.6%,57.1%,70.0%,46.7%,7/11,1:46,1
R128,77,Mardy Fish[USA] [yr|ev],d.,221,(Q)Joachim Johansson[SWE] [yr|ev],6-3 7-5 6-2,1.68,20.5%,55.4%,82.6%,67.6%,3/3,10.1%,52.8%,76.6%,40.5%,8/12,1:44,7
R128,78,Michel Kratochvil[SUI] [yr|ev],d.,48,Davide Sanguinetti[ITA] [yr|ev],6-3 6-0 6-3,1.73,5.9%,58.8%,77.5%,53.6%,1/3,5.2%,57.1%,38.6%,51.5%,5/13,1:20,35
R128,39,Wayne Ferreira[RSA] [yr|ev],d.,32,(26)Tommy Robredo[ESP] [yr|ev],5-7 6-0 6-3 6-4,1.51,5.9%,61.8%,81.0%,53.8%,1/4,4.2%,73.1%,58.6%,46.9%,8/15,2:03,6
R128,21,(17)Gaston Gaudio[ARG] [yr|ev],d.,47,Thomas Enqvist[SWE] [yr|ev],7-5 7-5 6-2,1.20,4.4%,58.4%,71.2%,42.6%,11/15,6.7%,57.7%,56.7%,43.2%,5/13,2:27,5
R128,94,Sargis Sargsian[ARM] [yr|ev],d.,51,Agustin Calleri[ARG] [yr|ev],6-4 3-6 7-6(4) 6-0,1.25,5.7%,57.5%,68.9%,55.6%,4/8,5.5%,50.0%,62.5%,45.3%,5/12,2:37,38
R128,104,Mark Philippoussis[AUS] [yr|ev],d.,85,Martin Verkerk[NED] [yr|ev],6-4 6-4 6-7(5) 6-3,1.47,19.3%,64.7%,92.2%,52.4%,4/4,17.2%,62.7%,76.2%,54.0%,8/11,2:45,8
R128,14,(11)Paradorn Srichaphan[THA] [yr|ev],d.,90,Jurgen Melzer[AUT] [yr|ev],7-5 6-4 1-6 6-0,1.78,10.0%,63.3%,80.7%,66.7%,4/6,4.8%,50.3%,63.0%,50.0%,16/21,2:18,9
R128,20,(16)Sjeng Schalken[NED] [yr|ev],d.,138,(Q)Jack Brasington[USA] [yr|ev],6-4 6-2 7-6(5),1.43,2.3%,59.3%,72.5%,65.7%,1/3,0.9%,59.6%,61.5%,50.0%,5/10,2:05,11
R128,88,Mario Ancic[CRO] [yr|ev],d.,120,(Q)Alexander Waske[GER] [yr|ev],6-3 6-4 7-6(4),1.46,4.3%,47.8%,79.5%,60.4%,5/7,4.5%,67.3%,58.1%,50.0%,9/13,2:23,7
R128,178,(WC)Peter Luczak[AUS] [yr|ev],d.,97,Attila Savolt[HUN] [yr|ev],7-5 6-2 6-4,1.92,7.4%,70.4%,89.5%,54.2%,0/0,5.4%,57.6%,64.2%,53.8%,2/6,2:01,64
