Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
WC,Peter Luczak,AUS,3,670,88.5%,25.0%,28,8.7%,13,4.0%,65.6%,77.4%,46.8%,66.9%,19,68.4%,40.3%,22,59.1%,53.1%,1.22,7:26
31,Rainer Schuettler,GER,7,1112,74.5%,38.9%,24,4.5%,25,4.7%,53.9%,71.0%,54.7%,63.5%,41,41.5%,44.6%,70,50.0%,53.6%,1.22,11:28
,Mardy Fish,USA,3,708,83.1%,20.3%,45,13.8%,6,1.8%,55.4%,80.7%,55.5%,69.4%,20,50.0%,37.3%,32,37.5%,52.1%,1.22,7:10
29,Nicolas Escude,FRA,3,656,74.5%,32.0%,29,9.5%,14,4.6%,55.4%,73.4%,52.2%,63.9%,22,40.9%,43.3%,43,37.2%,52.9%,1.20,7:05
16,Sjeng Schalken,NED,2,537,79.5%,25.6%,5,2.1%,4,1.7%,67.7%,71.1%,53.9%,65.5%,17,52.9%,41.4%,31,32.3%,52.0%,1.20,6:14
,Guillermo Coria,ARG,4,672,75.9%,40.4%,12,3.4%,5,1.4%,60.9%,63.8%,57.7%,61.4%,38,65.8%,46.0%,34,61.8%,54.0%,1.19,7:41
23,James Blake,USA,4,807,81.5%,32.8%,23,5.8%,17,4.3%,57.9%,74.8%,50.9%,64.7%,25,52.0%,41.5%,38,55.3%,52.9%,1.18,7:45
25,Mikhail Youzhny,RUS,4,894,83.1%,32.9%,30,6.6%,14,3.1%,57.1%,69.8%,55.7%,63.7%,34,64.7%,42.8%,48,47.9%,53.4%,1.18,9:23
24,Nicolas Lapentti,ECU,3,545,76.3%,42.1%,12,4.3%,8,2.8%,66.5%,65.8%,45.7%,59.1%,22,59.1%,47.7%,35,45.7%,53.6%,1.17,6:30
,Wayne Ferreira,RSA,6,1261,79.0%,32.7%,58,9.4%,21,3.4%,58.7%,75.3%,48.4%,64.2%,47,55.3%,41.3%,81,39.5%,52.5%,1.16,12:36
,Karol Kucera,SVK,2,404,78.8%,39.4%,5,2.5%,7,3.6%,61.4%,74.4%,46.1%,63.5%,14,50.0%,41.5%,21,61.9%,52.2%,1.14,4:44
10,David Nalbandian,ARG,5,1016,67.9%,41.0%,20,4.1%,17,3.5%,55.5%,65.4%,52.3%,59.6%,47,46.8%,45.6%,66,48.5%,52.4%,1.13,10:27
19,Juan Ignacio Chela,ARG,2,428,73.5%,33.3%,7,3.3%,5,2.4%,54.0%,70.2%,48.5%,60.2%,14,35.7%,44.7%,28,39.3%,52.3%,1.12,4:46
,Sargis Sargsian,ARM,4,984,75.7%,34.2%,24,5.0%,21,4.4%,60.4%,64.9%,53.4%,60.4%,46,60.9%,44.2%,53,49.1%,52.1%,1.12,11:17
7,Jiri Novak,CZE,3,806,77.0%,18.0%,22,5.7%,13,3.3%,67.4%,69.1%,55.9%,64.8%,38,63.2%,39.1%,36,30.6%,51.5%,1.11,7:40
,Ivan Ljubicic,CRO,1,286,77.3%,21.7%,23,17.7%,5,3.8%,54.6%,77.5%,45.8%,63.1%,6,16.7%,41.0%,12,41.7%,51.0%,1.11,3:02
,Richard Krajicek,NED,2,408,74.2%,31.3%,29,14.9%,11,5.6%,45.1%,83.0%,43.9%,61.5%,25,68.0%,42.3%,25,40.0%,51.5%,1.10,3:57
8,Albert Costa,ESP,3,811,75.4%,30.0%,27,6.8%,14,3.5%,63.5%,70.1%,45.8%,61.3%,34,55.9%,41.8%,51,35.3%,51.3%,1.08,9:20
12,Sebastien Grosjean,FRA,5,1071,76.8%,28.7%,30,5.5%,13,2.4%,50.5%,73.9%,50.0%,62.1%,53,64.2%,41.0%,46,50.0%,51.7%,1.08,12:45
,Radek Stepanek,CZE,3,628,74.0%,30.0%,31,10.0%,9,2.9%,59.7%,73.5%,45.6%,62.3%,27,51.9%,40.3%,30,50.0%,51.1%,1.07,7:07
14,Guillermo Canas,ARG,2,441,76.5%,26.5%,11,5.1%,4,1.9%,65.9%,68.8%,46.6%,61.2%,16,50.0%,41.0%,24,37.5%,50.8%,1.06,4:56
Q,Christophe Rochus,BEL,2,393,73.3%,33.3%,2,1.0%,4,2.0%,75.0%,64.7%,46.0%,60.0%,23,65.2%,42.5%,23,43.5%,51.4%,1.06,3:41
18,Younes El Aynaoui,MAR,5,1435,89.4%,15.9%,87,12.1%,25,3.5%,66.5%,78.8%,47.1%,68.2%,41,70.7%,33.3%,46,39.1%,50.7%,1.05,15:24
,Wayne Arthurs,AUS,2,426,85.3%,5.7%,33,17.4%,12,6.3%,58.4%,81.1%,57.0%,71.1%,8,37.5%,30.5%,15,13.3%,48.6%,1.05,4:21
17,Gaston Gaudio,ARG,2,452,64.7%,38.2%,12,5.3%,12,5.3%,59.2%,63.0%,46.2%,56.1%,32,62.5%,45.5%,24,54.2%,50.9%,1.04,5:19
,Michel Kratochvil,SUI,2,336,69.2%,34.6%,5,3.0%,7,4.2%,53.6%,66.7%,48.7%,58.3%,21,61.9%,43.5%,21,42.9%,50.9%,1.04,3:15
,Felix Mantilla,ESP,4,1180,75.5%,30.9%,14,2.3%,26,4.3%,67.9%,65.4%,48.7%,60.1%,56,58.9%,40.9%,59,49.2%,50.7%,1.03,13:49
,Robby Ginepri,USA,2,336,74.1%,23.1%,13,7.9%,7,4.2%,72.7%,67.5%,44.4%,61.2%,18,61.1%,39.8%,22,27.3%,50.3%,1.03,2:56
,Feliciano Lopez,ESP,3,763,87.9%,21.1%,32,8.0%,19,4.8%,58.3%,71.6%,58.4%,66.1%,25,72.0%,34.8%,26,46.2%,51.1%,1.03,7:32
28,Fabrice Santoro,FRA,3,573,83.3%,26.1%,11,3.5%,14,4.4%,58.2%,72.8%,52.3%,64.2%,30,73.3%,36.6%,19,63.2%,51.8%,1.02,6:08
,Kristian Pless,DEN,1,347,75.0%,25.0%,14,8.2%,9,5.3%,56.5%,72.9%,47.3%,61.8%,14,50.0%,39.0%,18,38.9%,50.1%,1.02,3:15
30,Gustavo Kuerten,BRA,2,549,81.0%,19.5%,27,9.6%,4,1.4%,54.6%,75.2%,52.0%,64.6%,21,61.9%,36.1%,19,42.1%,50.6%,1.02,6:10
,Julian Knowle,AUT,2,306,73.1%,32.0%,1,0.7%,9,6.1%,59.9%,67.0%,52.5%,61.2%,12,41.7%,39.6%,14,57.1%,50.0%,1.02,3:17
,Alberto Martin,ESP,3,836,77.0%,29.5%,13,2.9%,21,4.6%,65.5%,65.8%,47.1%,59.3%,36,61.1%,41.2%,33,54.5%,51.1%,1.01,8:45
,Jarkko Nieminen,FIN,3,775,75.0%,23.7%,5,1.4%,9,2.5%,69.4%,66.5%,48.2%,60.9%,41,63.4%,39.6%,41,34.1%,49.7%,1.01,7:43
5,Carlos Moya,ESP,2,489,87.8%,17.9%,15,5.9%,7,2.7%,60.2%,74.7%,55.9%,67.2%,12,58.3%,32.6%,14,50.0%,50.7%,0.99,4:45
22,Yevgeny Kafelnikov,RUS,2,565,71.4%,26.2%,14,5.0%,12,4.3%,56.5%,66.2%,50.4%,59.4%,22,45.5%,40.4%,31,35.5%,49.7%,0.99,5:23
15,Alex Corretja,ESP,1,299,90.9%,4.3%,12,8.3%,5,3.4%,61.4%,74.2%,71.4%,73.1%,4,50.0%,26.6%,5,20.0%,49.2%,0.99,3:04
20,Xavier Malisse,BEL,3,580,73.5%,29.2%,26,8.7%,12,4.0%,45.6%,72.1%,54.3%,62.4%,27,51.9%,36.9%,24,58.3%,50.0%,0.98,6:16
,Albert Montanes,ESP,2,382,75.0%,25.0%,20,10.3%,10,5.2%,61.9%,69.2%,50.0%,61.9%,18,55.6%,37.2%,15,53.3%,49.7%,0.98,3:52
,Mario Ancic,CRO,4,941,74.6%,21.7%,24,5.0%,21,4.3%,54.5%,71.9%,45.9%,60.0%,44,59.1%,39.1%,38,39.5%,49.8%,0.98,11:02
,Fernando Vicente,ESP,3,622,75.5%,22.2%,35,11.0%,9,2.8%,55.8%,70.1%,55.0%,63.4%,27,51.9%,35.4%,18,66.7%,49.7%,0.97,6:23
27,Jan Michael Gambill,USA,2,601,78.0%,24.5%,42,13.6%,11,3.6%,60.4%,72.6%,45.9%,62.0%,30,63.3%,36.9%,28,42.9%,49.8%,0.97,6:22
,Mariano Zabaleta,ARG,1,315,80.0%,15.4%,15,9.9%,2,1.3%,65.8%,70.0%,50.0%,63.2%,13,61.5%,35.6%,11,36.4%,48.9%,0.97,3:39
Q,Jaymon Crabb,AUS,2,456,65.7%,24.2%,8,3.4%,7,3.0%,62.4%,63.7%,50.0%,58.5%,31,61.3%,40.1%,19,42.1%,49.6%,0.97,4:09
,Olivier Rochus,BEL,2,691,76.0%,29.4%,4,1.1%,7,1.9%,75.5%,60.1%,54.5%,58.8%,43,72.1%,39.5%,39,38.5%,49.5%,0.96,6:41
Q,Andreas Vinciguerra,SWE,3,386,76.7%,30.3%,10,4.9%,7,3.4%,59.1%,70.8%,45.8%,60.6%,18,61.1%,37.7%,16,62.5%,49.7%,0.96,3:28
,Mark Philippoussis,AUS,3,769,84.1%,16.1%,47,11.9%,19,4.8%,58.6%,79.2%,47.9%,66.2%,28,64.3%,32.3%,25,40.0%,49.7%,0.96,8:40
WC,Scott Draper,AUS,2,495,69.2%,25.6%,19,7.9%,5,2.1%,59.1%,65.7%,49.5%,59.1%,30,60.0%,38.7%,21,47.6%,48.7%,0.95,5:10
,Nikolay Davydenko,RUS,1,325,82.6%,12.5%,15,9.4%,6,3.8%,59.4%,68.4%,53.8%,62.5%,21,81.0%,35.8%,19,15.8%,48.9%,0.95,3:07
,Cecil Mamiit,PHI,1,296,57.1%,31.8%,1,0.7%,5,3.7%,56.0%,65.3%,39.0%,53.7%,15,40.0%,43.8%,13,53.8%,48.3%,0.95,3:32
Q,Julien Varlet,FRA,1,297,78.3%,13.0%,5,3.4%,3,2.0%,74.1%,63.3%,60.5%,62.6%,12,58.3%,35.3%,7,42.9%,48.8%,0.94,2:57
13,Fernando Gonzalez,CHI,2,594,81.4%,14.0%,23,8.0%,19,6.6%,60.4%,70.7%,48.2%,61.8%,18,55.6%,35.9%,22,27.3%,48.5%,0.94,5:59
,Lars Burgsmuller,GER,2,368,72.4%,17.2%,5,2.7%,10,5.4%,59.5%,64.5%,57.3%,61.6%,15,46.7%,36.1%,10,50.0%,48.9%,0.94,3:47
,Arnaud Di Pasquale,FRA,1,308,54.2%,37.5%,6,4.1%,12,8.1%,68.2%,57.4%,42.6%,52.7%,21,47.6%,44.4%,24,37.5%,48.4%,0.94,3:07
Q,David Prinosil,GER,1,276,63.2%,26.3%,5,3.3%,11,7.3%,60.7%,63.7%,45.8%,56.7%,21,66.7%,39.7%,15,33.3%,48.9%,0.92,3:05
,Michael Llodra,FRA,1,317,80.0%,4.0%,18,11.3%,12,7.5%,56.6%,75.6%,53.6%,66.0%,14,64.3%,31.0%,12,8.3%,48.6%,0.91,3:07
,Adrian Voinea,ROU,2,360,70.4%,18.5%,18,9.4%,8,4.2%,58.9%,69.9%,48.1%,60.9%,23,65.2%,35.1%,17,29.4%,48.9%,0.90,3:23
,Hyung Taik Lee,KOR,2,357,62.1%,22.2%,11,6.0%,3,1.6%,63.9%,59.8%,54.5%,57.9%,25,56.0%,37.9%,22,27.3%,48.2%,0.90,3:36
Q,Renzo Furlan,ITA,2,273,65.0%,23.8%,9,6.6%,2,1.5%,61.0%,59.0%,49.1%,55.1%,12,41.7%,40.1%,17,29.4%,47.6%,0.90,2:49
WC,Joseph Sirianni,AUS,2,363,71.4%,22.2%,5,2.7%,13,6.9%,51.1%,70.8%,43.5%,57.4%,22,63.6%,37.7%,17,35.3%,47.9%,0.89,4:05
,David Sanchez,ESP,2,559,66.7%,20.9%,9,3.2%,20,7.2%,56.7%,65.6%,45.8%,57.0%,32,56.3%,38.3%,24,37.5%,47.6%,0.89,5:43
WC,Ryan Henry,AUS,1,246,61.9%,23.8%,10,7.6%,5,3.8%,56.5%,66.2%,47.4%,58.0%,11,27.3%,37.4%,8,62.5%,48.4%,0.89,2:46
,Jean Rene Lisnard,MON,2,410,63.6%,27.3%,5,2.4%,5,2.4%,63.6%,57.9%,53.9%,56.5%,26,53.8%,38.3%,21,42.9%,47.6%,0.88,4:34
,Flavio Saretta,BRA,1,265,64.7%,18.8%,3,2.2%,2,1.4%,48.2%,70.1%,40.3%,54.7%,17,64.7%,39.7%,12,25.0%,47.5%,0.88,2:48
,Alex Kim,USA,1,238,68.4%,20.0%,3,2.4%,8,6.5%,60.2%,63.5%,53.1%,59.3%,11,45.5%,35.7%,12,33.3%,47.9%,0.88,2:13
,Andrea Gaudenzi,ITA,1,266,61.9%,23.8%,1,0.7%,7,5.1%,60.6%,63.9%,44.4%,56.2%,20,60.0%,38.0%,11,45.5%,47.4%,0.87,3:05
WC,Andrew Ilie,AUS,1,259,80.0%,15.0%,11,9.0%,4,3.3%,60.7%,71.6%,47.9%,62.3%,7,42.9%,32.8%,15,20.0%,46.7%,0.87,2:18
Q,Alex Bogomolov Jr,RUS,1,289,56.5%,25.0%,1,0.7%,5,3.6%,69.3%,57.7%,41.9%,52.9%,16,37.5%,40.3%,10,60.0%,46.4%,0.85,3:11
,Jiri Vanek,CZE,1,201,75.0%,12.5%,8,8.2%,3,3.1%,50.0%,69.4%,55.1%,62.2%,8,50.0%,32.0%,6,33.3%,46.8%,0.85,1:51
,Zeljko Krajan,CRO,1,267,75.0%,9.5%,10,7.9%,7,5.5%,65.4%,67.5%,56.8%,63.8%,9,44.4%,30.7%,12,16.7%,46.4%,0.85,2:45
,Max Mirnyi,BLR,1,190,78.6%,0.0%,3,3.3%,0,0.0%,70.7%,64.6%,59.3%,63.0%,9,66.7%,30.6%,4,0.0%,46.3%,0.83,2:05
,Franco Squillari,ARG,1,239,68.4%,21.1%,11,8.6%,7,5.5%,56.3%,69.4%,42.9%,57.8%,18,66.7%,35.1%,8,50.0%,47.3%,0.83,2:36
,Thomas Enqvist,SWE,1,217,50.0%,25.0%,7,6.7%,5,4.8%,57.7%,56.7%,43.2%,51.0%,13,38.5%,40.7%,15,26.7%,45.6%,0.83,2:27
,Jeff Morrison,USA,1,280,70.0%,20.0%,18,11.0%,6,3.7%,50.3%,67.1%,44.4%,55.8%,18,66.7%,35.9%,7,57.1%,47.5%,0.81,2:37
,Agustin Calleri,ARG,1,234,63.2%,22.2%,7,5.5%,5,3.9%,50.0%,62.5%,45.3%,53.9%,12,41.7%,36.8%,8,50.0%,46.2%,0.80,2:37
Q,Todd Larkham,AUS,2,403,53.1%,29.0%,3,1.4%,7,3.2%,73.4%,55.0%,39.7%,50.9%,26,42.3%,38.9%,18,50.0%,45.4%,0.79,4:46
Q,Vadim Kutsenko,RUS,2,454,66.7%,17.6%,7,2.8%,5,2.0%,50.8%,63.5%,45.9%,54.8%,22,45.5%,35.4%,9,66.7%,46.0%,0.78,4:50
,Jose Acasuso,ARG,2,272,72.7%,8.3%,7,5.5%,6,4.7%,56.3%,69.4%,53.6%,62.5%,10,40.0%,29.2%,7,28.6%,44.9%,0.78,2:31
,Raemon Sluiter,NED,1,240,73.7%,15.0%,5,4.3%,3,2.6%,63.2%,67.6%,41.9%,58.1%,12,58.3%,32.5%,12,25.0%,45.0%,0.78,2:33
,Luis Horna,PER,1,280,78.3%,16.7%,0,0.0%,6,4.3%,75.9%,67.3%,44.1%,61.7%,11,54.5%,29.5%,6,66.7%,45.7%,0.77,2:40
Q,Magnus Larsson,SWE,1,286,77.3%,4.3%,10,6.8%,8,5.4%,62.8%,72.0%,45.5%,62.2%,11,54.5%,29.0%,5,20.0%,46.2%,0.77,3:13
,Hicham Arazi,MAR,1,207,73.3%,12.5%,2,2.0%,1,1.0%,58.4%,67.8%,47.6%,59.4%,9,55.6%,31.1%,7,28.6%,44.9%,0.77,2:23
,Brian Vahaly,USA,1,189,46.7%,26.7%,3,2.9%,3,2.9%,61.8%,54.0%,41.0%,49.0%,15,46.7%,39.1%,6,66.7%,44.4%,0.77,2:11
,Andre Sa,BRA,1,211,66.7%,13.3%,1,0.9%,2,1.9%,70.1%,61.3%,46.9%,57.0%,17,70.6%,32.7%,8,25.0%,45.0%,0.76,2:06
,Irakli Labadze,GEO,1,199,46.2%,21.4%,4,4.1%,14,14.4%,48.5%,61.7%,34.0%,47.4%,17,58.8%,39.2%,14,21.4%,43.2%,0.75,1:44
,Karol Beck,SVK,1,219,56.3%,12.5%,7,6.3%,11,9.9%,49.5%,65.5%,37.5%,51.4%,17,58.8%,36.1%,7,28.6%,43.8%,0.74,2:22
32,Stefan Koubek,AUT,1,159,50.0%,15.4%,3,3.8%,3,3.8%,59.5%,55.3%,46.9%,51.9%,9,22.2%,35.0%,5,40.0%,43.4%,0.73,1:21
,Vladimir Voltchkov,BLR,1,184,66.7%,6.7%,2,2.2%,3,3.3%,64.1%,67.8%,36.4%,56.5%,8,37.5%,31.5%,5,20.0%,44.0%,0.72,2:02
,Jerome Golmard,FRA,1,153,58.3%,23.1%,2,2.4%,5,6.0%,60.2%,60.0%,45.5%,54.2%,9,44.4%,32.9%,3,100.0%,44.4%,0.72,1:33
,David Ferrer,ESP,1,233,66.7%,10.5%,6,5.0%,5,4.2%,58.0%,68.1%,42.0%,57.1%,18,66.7%,29.8%,11,18.2%,43.8%,0.70,2:16
Q,Marcos Daniel,BRA,1,344,92.6%,3.8%,6,3.0%,5,2.5%,64.8%,70.5%,58.6%,66.3%,15,86.7%,23.4%,2,50.0%,48.3%,0.70,3:33
Q,Jack Brasington,USA,1,195,66.7%,13.3%,1,0.9%,7,6.4%,59.6%,61.5%,50.0%,56.9%,10,50.0%,30.2%,3,66.7%,45.1%,0.70,2:05
,Vincent Spadea,USA,1,219,66.7%,22.2%,5,4.5%,7,6.3%,60.7%,61.8%,45.5%,55.4%,11,45.5%,30.8%,9,44.4%,43.4%,0.69,2:02
WC,Richard Gasquet,FRA,1,195,56.3%,12.5%,0,0.0%,6,6.1%,50.0%,63.3%,38.8%,51.0%,12,41.7%,34.0%,8,25.0%,42.6%,0.69,2:05
,Francisco Clavet,ESP,1,175,50.0%,20.0%,2,2.2%,2,2.2%,66.3%,47.5%,56.7%,50.6%,13,46.2%,33.7%,9,33.3%,42.3%,0.68,2:09
Q,Alexander Waske,GER,1,202,73.3%,12.5%,5,4.5%,4,3.6%,67.3%,58.1%,50.0%,55.5%,13,69.2%,30.4%,7,28.6%,44.1%,0.68,2:23
,Juan Balcells,ESP,1,209,76.5%,5.9%,4,3.6%,4,3.6%,69.4%,64.9%,52.9%,61.3%,9,55.6%,26.5%,5,20.0%,45.0%,0.68,2:03
,Martin Verkerk,NED,1,253,85.0%,0.0%,23,17.2%,3,2.2%,62.7%,76.2%,54.0%,67.9%,11,72.7%,21.8%,4,0.0%,46.2%,0.68,2:45
,Jan Vacek,CZE,1,157,30.8%,25.0%,0,0.0%,3,3.4%,59.1%,50.0%,36.1%,44.3%,15,40.0%,37.7%,5,60.0%,41.4%,0.68,1:39
26,Tommy Robredo,ESP,1,221,61.1%,15.8%,5,4.2%,3,2.5%,73.1%,58.6%,46.9%,55.5%,15,53.3%,29.4%,4,75.0%,43.4%,0.66,2:03
Q,Bjorn Phau,GER,1,168,64.3%,13.3%,1,1.2%,1,1.2%,65.1%,60.7%,50.0%,57.0%,8,37.5%,28.0%,4,50.0%,42.9%,0.65,1:46
,Marc Rosset,SUI,1,179,61.5%,7.1%,7,7.4%,13,13.8%,46.8%,75.0%,34.0%,53.2%,19,73.7%,30.6%,6,16.7%,42.5%,0.65,1:38
,Dominik Hrbaty,SVK,1,155,41.7%,15.4%,4,5.1%,6,7.7%,56.4%,59.1%,35.3%,48.7%,11,36.4%,32.5%,4,50.0%,40.6%,0.63,1:37
,Mariano Puerta,ARG,1,168,71.4%,0.0%,4,4.5%,5,5.7%,68.2%,68.3%,42.9%,60.2%,9,55.6%,25.0%,2,0.0%,43.5%,0.63,1:42
Q,Julien Benneteau,FRA,1,158,27.3%,9.1%,1,1.6%,2,3.2%,63.5%,45.0%,30.4%,39.7%,12,33.3%,37.9%,5,20.0%,38.6%,0.63,1:47
,Dick Norman,BEL,1,193,73.3%,6.3%,9,8.6%,4,3.8%,57.1%,70.0%,46.7%,60.0%,11,63.6%,25.0%,3,33.3%,44.0%,0.63,1:46
Q,Joachim Johansson,SWE,1,172,71.4%,0.0%,9,10.1%,4,4.5%,52.8%,76.6%,40.5%,59.6%,12,66.7%,24.1%,3,0.0%,42.4%,0.60,1:44
WC,Gouichi Motomura,JPN,1,207,56.3%,18.8%,0,0.0%,6,4.9%,48.4%,62.7%,39.7%,50.8%,14,50.0%,29.4%,5,60.0%,42.0%,0.60,2:20
WC,Todd Reid,AUS,1,194,62.5%,6.3%,3,2.7%,5,4.5%,68.2%,62.7%,37.1%,54.5%,18,66.7%,27.4%,3,33.3%,42.8%,0.60,1:50
,Davide Sanguinetti,ITA,1,145,33.3%,16.7%,4,5.2%,3,3.9%,57.1%,38.6%,51.5%,44.2%,13,38.5%,32.4%,3,66.7%,38.6%,0.58,1:20
,Kenneth Carlsen,DEN,1,150,33.3%,15.4%,2,2.7%,3,4.1%,53.4%,53.8%,29.4%,42.5%,13,38.5%,32.5%,8,25.0%,37.3%,0.56,1:50
,Jurgen Melzer,AUT,1,235,72.2%,11.8%,7,4.8%,7,4.8%,50.3%,63.0%,50.0%,56.6%,21,76.2%,24.4%,6,33.3%,44.3%,0.56,2:18
,Fernando Meligeni,BRA,1,160,69.2%,0.0%,3,3.6%,3,3.6%,54.2%,66.7%,47.4%,57.8%,9,55.6%,23.4%,1,0.0%,41.3%,0.55,1:48
,Jacobo Diaz,ESP,1,163,71.4%,0.0%,6,6.7%,6,6.7%,60.7%,66.7%,51.4%,60.7%,8,50.0%,21.6%,0,-,42.9%,0.55,1:40
,Albert Portas,ESP,1,144,27.3%,16.7%,3,3.7%,7,8.5%,53.7%,50.0%,34.2%,42.7%,16,50.0%,30.6%,2,100.0%,37.5%,0.53,1:33
,Attila Savolt,HUN,1,173,73.3%,0.0%,5,5.4%,7,7.6%,57.6%,64.2%,53.8%,59.8%,6,33.3%,21.0%,0,-,41.6%,0.52,2:01
21,Andrei Pavel,ROU,1,26,33.3%,0.0%,0,0.0%,0,0.0%,81.3%,46.2%,0.0%,37.5%,3,33.3%,20.0%,0,-,30.8%,0.32,0:13
,All Main Draw Players,,127.0,,75.4%,24.6%,,6.5%,,3.8%,60.1%,69.4%,50.1%,61.7%,,57.5%,38.3%,,42.5%,50.0%,1.00,
