Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
26,Leonardo Mayer,ARG,2,370,77.4%,25.8%,16,8.7%,7,3.8%,63.6%,70.9%,53.7%,64.7%,15,53.3%,39.8%,17,47.1%,52.2%,1.13,4:09
,Adrian Mannarino,FRA,2,426,69.7%,40.6%,11,5.2%,15,7.1%,60.0%,74.6%,38.1%,60.0%,28,64.3%,44.9%,31,41.9%,52.3%,1.12,4:56
Q,Marius Copil,ROU,2,410,86.7%,25.8%,34,16.0%,7,3.3%,53.3%,71.7%,57.6%,65.1%,16,75.0%,38.4%,18,44.4%,52.2%,1.10,4:20
Q,Matthias Bachinger,GER,2,431,81.3%,25.0%,20,9.5%,10,4.7%,63.0%,73.7%,47.4%,64.0%,19,68.4%,39.5%,23,34.8%,51.5%,1.10,4:00
,Sam Groth,AUS,3,624,92.6%,11.1%,66,21.0%,13,4.1%,67.6%,80.8%,52.9%,71.7%,9,55.6%,30.7%,17,35.3%,51.4%,1.09,6:27
Q,Tim Smyczek,USA,2,526,75.6%,23.3%,21,8.3%,4,1.6%,64.4%,67.5%,57.8%,64.0%,23,56.5%,39.2%,20,50.0%,51.1%,1.09,6:31
13,Roberto Bautista Agut,ESP,2,527,87.2%,15.8%,24,8.9%,9,3.3%,70.1%,71.6%,56.8%,67.2%,28,82.1%,35.9%,17,35.3%,52.0%,1.09,5:32
11,Ernests Gulbis,LAT,1,336,72.0%,26.9%,29,18.2%,18,11.3%,51.6%,80.5%,40.3%,61.0%,13,46.2%,42.4%,21,33.3%,51.2%,1.09,4:07
17,Gael Monfils,FRA,2,590,83.3%,19.1%,42,13.9%,11,3.6%,67.0%,78.3%,43.0%,66.7%,28,71.4%,36.2%,23,39.1%,51.9%,1.09,5:55
,Andreas Seppi,ITA,4,1191,87.9%,18.5%,47,7.9%,12,2.0%,61.9%,76.3%,49.6%,66.1%,36,69.4%,36.6%,50,34.0%,51.3%,1.08,11:54
32,Martin Klizan,SVK,2,427,81.3%,25.8%,16,7.2%,10,4.5%,59.3%,71.8%,52.2%,63.8%,24,75.0%,38.8%,20,40.0%,51.8%,1.07,4:40
31,Fernando Verdasco,ESP,3,645,87.2%,20.8%,44,12.9%,15,4.4%,64.5%,77.3%,42.1%,64.8%,29,79.3%,36.5%,26,38.5%,51.5%,1.04,6:59
,Jarkko Nieminen,FIN,3,611,76.1%,28.9%,13,4.1%,8,2.5%,69.1%,66.1%,52.5%,61.9%,34,67.6%,39.5%,30,43.3%,51.2%,1.04,6:02
12,Feliciano Lopez,ESP,4,1095,80.0%,21.6%,87,15.8%,20,3.6%,57.0%,73.5%,53.0%,64.7%,51,66.7%,36.6%,52,36.5%,50.7%,1.04,11:30
Q,Jurgen Melzer,AUT,2,333,74.1%,30.8%,15,8.5%,13,7.4%,60.2%,67.9%,47.1%,59.7%,15,53.3%,41.4%,14,57.1%,51.1%,1.03,3:30
,Steve Johnson,USA,3,638,82.6%,21.7%,42,13.0%,14,4.3%,57.3%,76.2%,44.2%,62.5%,20,60.0%,38.4%,28,35.7%,50.6%,1.03,6:17
,Simone Bolelli,ITA,2,416,73.5%,26.5%,12,6.0%,5,2.5%,55.8%,69.4%,55.7%,63.3%,19,52.6%,37.3%,21,42.9%,49.8%,1.02,4:33
28,Lukas Rosol,CZE,2,612,85.4%,17.4%,31,10.1%,11,3.6%,56.5%,75.9%,50.0%,64.6%,28,75.0%,35.9%,34,23.5%,50.3%,1.01,6:15
,Viktor Troicki,SRB,3,613,88.0%,20.0%,36,11.4%,8,2.5%,65.3%,74.4%,49.1%,65.6%,24,75.0%,34.8%,20,50.0%,50.7%,1.01,6:25
,Gilles Muller,LUX,4,869,92.9%,7.1%,87,20.0%,12,2.8%,62.2%,83.0%,55.2%,72.5%,29,82.8%,27.7%,24,20.8%,50.2%,1.01,9:17
,Donald Young,USA,2,395,88.2%,14.7%,11,5.7%,9,4.7%,64.6%,79.8%,54.4%,70.8%,10,60.0%,29.6%,14,35.7%,49.6%,1.01,3:55
,Jan Lennard Struff,GER,1,333,68.0%,28.0%,11,6.8%,6,3.7%,51.6%,72.3%,41.0%,57.1%,17,52.9%,43.0%,18,38.9%,49.8%,1.00,3:28
,Bernard Tomic,AUS,4,947,90.5%,13.9%,63,12.7%,7,1.4%,71.9%,76.8%,46.4%,68.3%,28,75.0%,31.6%,23,43.5%,50.9%,1.00,9:38
,Ivan Dodig,CRO,2,472,78.4%,24.3%,25,11.0%,9,4.0%,64.3%,74.7%,38.3%,61.7%,19,57.9%,38.0%,16,56.3%,49.4%,0.99,5:39
,Jerzy Janowicz,POL,3,811,80.3%,21.3%,50,12.8%,27,6.9%,65.3%,72.3%,44.1%,62.5%,30,60.0%,37.2%,43,30.2%,49.4%,0.99,8:36
,Nick Kyrgios,AUS,5,1307,91.5%,11.5%,106,15.7%,21,3.1%,64.7%,75.8%,56.9%,69.1%,35,74.3%,30.6%,39,30.8%,50.6%,0.99,13:05
,Igor Sijsling,NED,1,349,80.8%,19.2%,14,8.0%,6,3.4%,60.2%,71.7%,55.7%,65.3%,14,64.3%,34.1%,14,35.7%,49.9%,0.98,3:18
,Lukas Lacko,SVK,2,581,74.4%,26.7%,26,9.3%,2,0.7%,63.2%,70.6%,48.5%,62.5%,25,56.0%,36.5%,27,44.4%,49.1%,0.97,6:15
,Joao Sousa,POR,3,637,73.3%,19.6%,12,3.9%,5,1.6%,65.2%,66.8%,50.0%,61.0%,32,62.5%,38.0%,36,25.0%,49.0%,0.97,7:05
,Sam Querrey,USA,1,293,83.3%,12.0%,25,18.4%,7,5.1%,60.3%,78.0%,50.0%,66.9%,8,50.0%,31.8%,14,21.4%,48.1%,0.96,3:03
Q,Elias Ymer,SWE,1,297,73.9%,22.7%,5,3.2%,6,3.9%,56.1%,70.1%,44.1%,58.7%,12,50.0%,39.4%,14,35.7%,49.5%,0.96,3:27
,Vasek Pospisil,CAN,3,755,83.6%,15.3%,49,12.5%,15,3.8%,56.6%,72.5%,55.9%,65.3%,28,64.3%,33.3%,24,37.5%,49.9%,0.96,8:38
20,David Goffin,BEL,2,504,61.8%,37.1%,16,7.2%,19,8.6%,48.0%,63.2%,42.6%,52.5%,33,60.6%,45.6%,32,40.6%,48.6%,0.96,5:24
,Marcel Granollers,ESP,2,366,76.7%,24.1%,16,8.6%,5,2.7%,58.3%,70.6%,51.3%,62.6%,21,66.7%,35.8%,15,46.7%,49.5%,0.96,4:20
,Blaz Kavcic,SLO,1,325,76.0%,16.7%,7,4.5%,8,5.2%,73.4%,61.9%,58.5%,61.0%,7,14.3%,37.4%,15,26.7%,48.6%,0.96,3:45
15,Tommy Robredo,ESP,1,32,100.0%,33.3%,1,5.9%,0,0.0%,64.7%,72.7%,50.0%,64.7%,1,100.0%,33.3%,1,100.0%,50.0%,0.94,0:20
,Denis Istomin,UZB,1,292,78.3%,13.0%,17,11.8%,1,0.7%,59.7%,75.6%,43.1%,62.5%,18,72.2%,35.1%,11,27.3%,48.6%,0.94,2:51
,Benjamin Becker,GER,3,648,78.6%,19.6%,40,12.0%,6,1.8%,63.7%,69.8%,55.4%,64.6%,29,58.6%,33.3%,22,50.0%,49.4%,0.94,7:27
,Andreas Haider Maurer,AUT,2,485,87.8%,16.7%,28,11.3%,15,6.0%,58.1%,76.4%,57.7%,68.5%,13,61.5%,29.5%,14,50.0%,49.5%,0.94,5:03
,Borna Coric,CRO,1,236,85.0%,9.5%,9,8.1%,1,0.9%,63.1%,70.0%,61.0%,66.7%,6,50.0%,31.2%,6,33.3%,47.9%,0.94,2:44
,Diego Schwartzman,ARG,1,335,78.3%,17.4%,8,4.7%,2,1.2%,52.4%,68.5%,55.6%,62.4%,18,72.2%,35.2%,14,28.6%,49.0%,0.93,3:35
,Dusan Lajovic,SRB,1,349,76.9%,12.0%,4,2.3%,0,0.0%,62.6%,67.3%,53.1%,62.0%,15,60.0%,35.4%,16,18.8%,48.4%,0.93,3:31
,Mikhail Kukushkin,KAZ,1,262,77.8%,15.8%,5,3.9%,3,2.4%,62.2%,63.3%,54.2%,59.8%,13,69.2%,37.0%,17,17.6%,48.1%,0.92,3:04
,Sergiy Stakhovsky,UKR,2,570,81.8%,17.4%,27,9.2%,11,3.7%,61.0%,71.7%,49.6%,63.1%,29,72.4%,33.8%,20,40.0%,48.9%,0.92,5:46
,Go Soeda,JPN,2,484,75.0%,18.4%,8,3.4%,4,1.7%,57.7%,68.1%,49.5%,60.3%,23,60.9%,36.4%,18,38.9%,47.9%,0.92,5:23
,Dudi Sela,ISR,3,774,71.7%,21.7%,17,4.2%,11,2.7%,59.9%,64.6%,49.7%,58.6%,48,64.6%,37.8%,39,33.3%,48.6%,0.91,8:30
,Dominic Thiem,AUT,1,299,78.9%,10.0%,13,9.6%,6,4.4%,48.9%,75.8%,43.5%,59.3%,9,55.6%,37.2%,22,9.1%,47.2%,0.91,2:59
,Peter Gojowczyk,GER,1,217,72.2%,11.8%,11,10.1%,5,4.6%,51.4%,73.2%,49.1%,61.5%,11,54.5%,35.2%,6,33.3%,48.4%,0.91,2:23
,Kenny De Schepper,FRA,1,332,79.2%,8.0%,11,6.8%,6,3.7%,68.9%,71.2%,44.0%,62.7%,22,77.3%,33.9%,13,15.4%,47.9%,0.91,3:17
Q,Alexander Kudryavtsev,RUS,1,345,76.9%,14.8%,11,6.2%,7,3.9%,49.4%,68.2%,54.4%,61.2%,22,72.7%,34.7%,8,50.0%,48.4%,0.90,3:28
,Alejandro Gonzalez,COL,2,387,74.2%,19.4%,7,3.6%,7,3.6%,53.6%,69.9%,47.2%,59.4%,19,57.9%,36.4%,15,40.0%,47.8%,0.90,4:18
LL,Hiroki Moriya,JPN,1,276,70.0%,28.6%,3,2.1%,6,4.2%,57.7%,62.2%,46.7%,55.6%,15,60.0%,39.6%,11,54.5%,47.8%,0.89,2:56
,Malek Jaziri,TUN,3,713,79.2%,14.8%,19,5.2%,12,3.3%,52.5%,71.4%,51.1%,61.7%,42,73.8%,34.0%,26,30.8%,48.2%,0.89,7:58
,Albert Ramos,ESP,1,235,77.8%,10.5%,1,0.9%,2,1.9%,72.9%,70.5%,44.8%,63.6%,7,42.9%,32.0%,8,25.0%,46.4%,0.88,2:32
WC,James Duckworth,AUS,2,518,78.9%,15.0%,27,9.7%,13,4.7%,60.6%,72.0%,45.0%,61.4%,31,74.2%,34.0%,10,60.0%,48.6%,0.88,5:41
WC,Thanasi Kokkinakis,AUS,2,587,77.6%,18.8%,30,10.0%,15,5.0%,59.1%,74.7%,42.3%,61.5%,29,62.1%,33.9%,17,52.9%,48.0%,0.88,7:00
,Marinko Matosevic,AUS,2,491,71.8%,18.4%,13,5.2%,13,5.2%,59.6%,65.8%,50.5%,59.6%,22,50.0%,35.3%,24,29.2%,47.7%,0.87,5:10
29,Jeremy Chardy,FRA,2,481,79.5%,13.2%,32,12.6%,12,4.7%,62.2%,75.9%,39.6%,62.2%,21,61.9%,32.6%,12,41.7%,48.2%,0.86,5:16
,Stephane Robert,FRA,1,184,64.3%,13.3%,7,7.6%,6,6.5%,51.1%,63.8%,51.1%,57.6%,13,61.5%,35.9%,11,18.2%,46.7%,0.85,2:04
,Joao Souza,BRA,1,234,62.5%,18.8%,7,5.7%,5,4.1%,58.5%,63.9%,43.1%,55.3%,11,45.5%,37.8%,12,25.0%,47.0%,0.85,2:52
,Tobias Kamke,GER,1,256,70.0%,9.5%,3,2.5%,2,1.7%,56.3%,70.1%,48.1%,60.5%,10,40.0%,33.6%,9,22.2%,46.1%,0.85,2:49
WC,Lucas Pouille,FRA,1,293,79.2%,8.3%,6,4.2%,6,4.2%,56.9%,70.7%,56.5%,64.6%,12,58.3%,30.2%,11,18.2%,47.1%,0.85,2:48
,Federico Delbonis,ARG,1,325,88.0%,7.7%,14,8.5%,5,3.0%,66.7%,74.5%,50.9%,66.7%,14,78.6%,28.1%,9,22.2%,47.7%,0.84,3:08
WC,Jordan Thompson,AUS,1,241,75.0%,12.5%,4,3.1%,10,7.7%,55.4%,63.9%,50.0%,57.7%,17,76.5%,35.1%,8,25.0%,47.3%,0.83,2:28
25,Julien Benneteau,FRA,1,236,76.2%,9.5%,14,12.0%,1,0.9%,63.2%,73.0%,55.8%,66.7%,8,37.5%,27.7%,5,40.0%,47.0%,0.83,2:44
,Teymuraz Gabashvili,RUS,1,337,70.8%,20.0%,7,3.9%,4,2.2%,58.0%,61.0%,53.9%,58.0%,23,69.6%,34.6%,9,55.6%,47.2%,0.82,3:37
,James Ward,GBR,1,244,66.7%,17.6%,6,5.0%,4,3.3%,62.0%,65.3%,39.1%,55.4%,14,57.1%,36.6%,9,33.3%,45.9%,0.82,2:42
WC,Denis Kudla,USA,1,330,74.1%,15.4%,12,6.7%,8,4.4%,61.1%,64.5%,54.3%,60.6%,22,68.2%,32.0%,8,50.0%,47.6%,0.81,3:14
16,Fabio Fognini,ITA,1,228,72.2%,10.5%,3,2.7%,10,8.9%,59.8%,73.1%,42.2%,60.7%,11,54.5%,31.9%,9,22.2%,46.1%,0.81,2:25
,Pablo Andujar,ESP,1,198,50.0%,14.3%,2,2.3%,3,3.5%,64.0%,60.0%,35.5%,51.2%,12,41.7%,39.3%,9,22.2%,44.4%,0.80,2:04
Q,Michael Russell,USA,1,275,50.0%,22.2%,4,2.6%,7,4.6%,62.7%,54.2%,42.1%,49.7%,23,60.9%,40.2%,17,23.5%,45.5%,0.80,2:52
,Pablo Carreno Busta,ESP,1,234,94.1%,0.0%,7,5.8%,1,0.8%,70.2%,74.1%,50.0%,66.9%,8,87.5%,26.5%,9,0.0%,47.4%,0.80,2:23
Q,Laurent Lokoli,FRA,1,257,71.4%,15.0%,7,5.1%,4,2.9%,69.3%,66.3%,42.9%,59.1%,12,50.0%,32.5%,8,37.5%,46.7%,0.80,2:41
,Ricardas Berankis,LTU,2,519,77.5%,12.5%,11,4.1%,10,3.7%,57.8%,72.3%,48.7%,62.3%,21,57.1%,29.9%,14,35.7%,46.6%,0.79,5:05
,Alejandro Falla,COL,1,182,64.3%,18.8%,7,8.8%,3,3.8%,56.3%,60.0%,54.3%,57.5%,8,37.5%,33.3%,9,33.3%,44.0%,0.78,1:54
,Andrey Kuznetsov,RUS,2,372,70.0%,16.7%,10,4.8%,6,2.9%,57.2%,69.7%,44.9%,59.1%,21,57.1%,31.1%,8,62.5%,46.8%,0.76,3:56
,Nicolas Almagro,ESP,1,212,60.0%,20.0%,15,12.7%,6,5.1%,61.0%,63.9%,39.1%,54.2%,17,64.7%,34.0%,10,30.0%,45.3%,0.74,2:07
,Blaz Rola,SLO,1,212,71.4%,6.7%,6,5.5%,5,4.6%,72.5%,62.0%,43.3%,56.9%,12,66.7%,32.0%,9,11.1%,44.8%,0.74,2:18
WC,Luke Saville,AUS,1,216,70.6%,17.6%,5,4.2%,4,3.4%,62.2%,62.2%,51.1%,58.0%,13,61.5%,30.9%,7,42.9%,45.8%,0.74,2:19
,Jiri Vesely,CZE,1,213,76.5%,5.6%,6,5.6%,5,4.6%,62.0%,70.1%,46.3%,61.1%,6,33.3%,28.6%,4,25.0%,45.1%,0.73,2:06
WC,Ze Zhang,CHN,1,209,56.3%,25.0%,8,6.7%,5,4.2%,63.9%,63.2%,32.6%,52.1%,19,63.2%,34.4%,8,50.0%,44.5%,0.72,2:20
,Tatsuma Ito,JPN,1,201,66.7%,13.3%,3,2.8%,6,5.6%,53.7%,69.0%,42.0%,56.5%,10,50.0%,31.2%,7,28.6%,44.8%,0.72,2:09
,Maximo Gonzalez,ARG,1,315,64.0%,16.7%,8,4.4%,4,2.2%,62.3%,62.3%,50.7%,57.9%,20,55.0%,30.3%,5,80.0%,46.3%,0.72,3:26
Q,Kyle Edmund,GBR,1,197,73.3%,0.0%,5,4.8%,4,3.8%,55.2%,60.3%,57.4%,59.0%,10,60.0%,29.3%,1,0.0%,45.2%,0.72,1:50
,Filip Krajinovic,SRB,1,190,86.7%,0.0%,5,5.3%,0,0.0%,63.8%,65.0%,64.7%,64.9%,9,77.8%,25.0%,1,0.0%,44.7%,0.71,1:51
,Andrey Golubev,KAZ,1,190,53.8%,14.3%,5,5.4%,5,5.4%,65.6%,62.3%,34.4%,52.7%,11,45.5%,33.0%,5,40.0%,42.6%,0.70,1:53
Q,Tim Puetz,GER,1,222,72.2%,10.5%,12,9.9%,8,6.6%,58.7%,76.1%,38.0%,60.3%,14,64.3%,27.7%,6,33.3%,45.5%,0.70,2:13
27,Pablo Cuevas,URU,1,191,64.3%,7.1%,8,8.0%,5,5.0%,63.0%,65.1%,35.1%,54.0%,10,50.0%,30.8%,3,33.3%,42.9%,0.67,1:40
,Juan Monaco,ARG,1,215,52.9%,23.5%,7,5.6%,2,1.6%,64.0%,56.3%,46.7%,52.8%,20,60.0%,31.1%,8,50.0%,43.7%,0.66,2:24
,Victor Estrella,DOM,1,153,50.0%,7.7%,1,1.4%,1,1.4%,60.3%,54.5%,41.4%,49.3%,9,33.3%,31.3%,5,20.0%,39.9%,0.62,1:27
21,Alexandr Dolgopolov,UKR,1,147,69.2%,0.0%,13,17.8%,3,4.1%,49.3%,75.0%,45.9%,60.3%,9,55.6%,24.3%,0,-,42.2%,0.61,1:27
,Marsel Ilhan,TUR,1,165,58.3%,0.0%,3,3.4%,6,6.9%,59.8%,59.6%,42.9%,52.9%,10,50.0%,28.2%,2,0.0%,41.2%,0.60,1:29
Q,Yuki Bhambri,IND,1,206,73.3%,12.5%,5,4.4%,3,2.6%,66.7%,60.5%,47.4%,56.1%,6,33.3%,26.1%,5,40.0%,42.7%,0.59,2:13
,Thomaz Bellucci,BRA,1,214,55.6%,5.9%,4,3.4%,4,3.4%,53.0%,54.8%,52.7%,53.8%,10,20.0%,26.8%,4,25.0%,41.6%,0.58,2:25
Q,Jimmy Wang,TPE,1,197,87.5%,0.0%,5,4.5%,2,1.8%,60.9%,68.7%,65.1%,67.3%,7,71.4%,18.4%,1,0.0%,45.7%,0.56,2:07
WC,John Millman,AUS,1,147,53.8%,7.7%,0,0.0%,6,8.1%,58.1%,58.1%,38.7%,50.0%,9,33.3%,27.4%,1,100.0%,38.8%,0.55,1:41
Q,Aljaz Bedene,SLO,1,168,69.2%,0.0%,12,13.5%,3,3.4%,59.6%,66.0%,47.2%,58.4%,8,50.0%,22.8%,3,0.0%,41.7%,0.55,1:49
Q,Illya Marchenko,UKR,1,188,93.8%,0.0%,5,5.2%,7,7.3%,53.1%,82.4%,55.6%,69.8%,2,50.0%,16.3%,1,0.0%,43.6%,0.54,2:06
,Yen Hsun Lu,TPE,1,180,73.3%,0.0%,1,1.0%,2,2.1%,58.8%,61.4%,55.0%,58.8%,14,71.4%,21.7%,4,0.0%,41.7%,0.53,1:53
,Carlos Berlocq,ARG,1,157,45.5%,0.0%,3,3.5%,3,3.5%,54.7%,55.3%,38.5%,47.7%,11,45.5%,26.8%,1,0.0%,38.2%,0.51,1:53
Q,Jan Hernych,CZE,1,141,50.0%,7.7%,4,5.8%,1,1.4%,63.8%,52.3%,40.0%,47.8%,12,50.0%,25.0%,3,33.3%,36.2%,0.48,1:27
Q,Ruben Bemelmans,BEL,1,154,71.4%,0.0%,7,8.2%,6,7.1%,60.0%,66.7%,52.9%,61.2%,11,63.6%,17.4%,2,0.0%,41.6%,0.45,1:33
,Robin Haase,NED,1,140,53.8%,7.7%,10,13.2%,3,3.9%,59.2%,68.9%,25.8%,51.3%,8,25.0%,21.9%,3,33.3%,37.9%,0.45,1:23
,Paul Henri Mathieu,FRA,1,136,41.7%,0.0%,8,10.0%,6,7.5%,61.3%,53.1%,41.9%,48.8%,12,41.7%,21.4%,0,-,37.5%,0.42,1:25
,Dustin Brown,JAM,1,131,58.3%,0.0%,2,2.9%,7,10.0%,67.1%,63.8%,30.4%,52.9%,11,54.5%,14.8%,0,-,35.1%,0.31,1:09
,Mikhail Youzhny,RUS,1,142,53.8%,0.0%,5,5.9%,5,5.9%,55.3%,59.6%,39.5%,50.6%,11,45.5%,14.0%,1,0.0%,35.9%,0.28,1:50
,All Main Draw Players,,127.0,,80.4%,19.6%,,9.6%,,3.6%,61.9%,72.4%,50.8%,64.2%,,62.7%,35.8%,,37.3%,50.0%,1.00,
