Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
6,Andy Roddick,USA,3,707,77.6%,24.1%,36,10.3%,6,1.7%,66.5%,70.7%,48.7%,63.3%,30,56.7%,37.7%,33,42.4%,50.4%,1.03,8:10
13,Gael Monfils,FRA,2,638,75.0%,34.7%,26,7.9%,14,4.3%,64.1%,64.9%,47.5%,58.7%,29,58.6%,42.4%,34,50.0%,50.8%,1.03,7:01
,Juan Ignacio Chela,ARG,2,499,71.9%,24.2%,2,0.8%,6,2.5%,57.0%,66.2%,50.5%,59.4%,24,62.5%,41.6%,26,30.8%,50.3%,1.02,5:52
,Fabio Fognini,ITA,3,808,69.4%,25.8%,9,2.3%,20,5.2%,63.2%,67.6%,41.5%,58.0%,36,47.2%,42.7%,43,37.2%,50.0%,1.02,9:42
Q,Tobias Kamke,GER,2,317,58.3%,40.0%,5,3.5%,7,4.9%,52.8%,57.9%,48.5%,53.5%,19,47.4%,46.8%,25,40.0%,49.8%,1.01,3:29
,Kei Nishikori,JPN,2,521,75.7%,13.2%,5,2.1%,2,0.8%,58.5%,65.9%,56.1%,61.9%,24,62.5%,38.6%,25,20.0%,49.1%,1.01,6:16
,Pere Riba,ESP,2,483,71.4%,26.5%,19,8.0%,7,2.9%,50.0%,72.3%,47.9%,60.1%,20,50.0%,40.0%,19,47.4%,49.9%,1.00,5:27
,Alexandr Dolgopolov,UKR,3,687,80.4%,20.8%,29,8.6%,7,2.1%,52.2%,68.9%,55.6%,62.5%,24,58.3%,37.4%,33,33.3%,49.8%,1.00,7:27
,Marco Chiudinelli,SUI,2,588,87.0%,13.3%,12,3.9%,8,2.6%,58.0%,75.7%,57.0%,67.9%,24,75.0%,31.8%,11,54.5%,50.5%,0.99,6:49
,Mardy Fish,USA,2,635,78.4%,19.2%,27,8.5%,8,2.5%,54.1%,79.7%,45.2%,63.8%,27,59.3%,35.6%,26,38.5%,49.8%,0.99,7:54
28,Lleyton Hewitt,AUS,3,634,73.5%,28.6%,15,4.5%,11,3.3%,53.0%,71.3%,47.5%,60.1%,32,59.4%,39.3%,36,38.9%,50.3%,0.98,7:43
,Robin Haase,NED,1,314,84.6%,16.0%,10,6.1%,6,3.7%,50.6%,84.3%,46.9%,65.9%,11,63.6%,33.3%,6,66.7%,50.3%,0.98,3:34
,Julien Benneteau,FRA,2,382,72.4%,29.0%,5,2.6%,5,2.6%,68.3%,62.8%,53.3%,59.8%,18,55.6%,39.4%,19,47.4%,49.5%,0.98,4:54
,Taylor Dent,USA,2,332,60.0%,19.2%,11,7.6%,16,11.0%,53.1%,68.8%,48.5%,59.3%,16,37.5%,39.6%,18,27.8%,48.2%,0.97,3:25
,Andreas Beck,GER,2,382,83.9%,16.1%,8,4.0%,6,3.0%,66.3%,67.4%,58.2%,64.3%,17,70.6%,34.4%,11,45.5%,50.0%,0.96,4:25
Q,Martin Fischer,AUT,1,350,82.1%,18.5%,14,7.5%,6,3.2%,51.1%,77.9%,51.6%,65.1%,14,64.3%,33.5%,8,62.5%,50.3%,0.96,4:05
,Blaz Kavcic,SLO,2,470,63.9%,35.1%,5,2.1%,12,5.0%,72.7%,59.5%,46.2%,55.9%,30,56.7%,42.2%,24,54.2%,49.1%,0.96,5:51
Q,Yuri Schukin,KAZ,2,386,78.1%,15.6%,6,3.2%,5,2.7%,58.5%,70.9%,51.3%,62.8%,16,56.3%,35.9%,12,41.7%,49.0%,0.96,4:10
Q,Somdev Devvarman,IND,1,290,81.8%,13.0%,13,9.5%,3,2.2%,62.0%,72.9%,48.1%,63.5%,7,42.9%,34.6%,13,23.1%,48.3%,0.95,3:38
,Lukas Lacko,SVK,2,739,84.9%,5.7%,26,7.3%,8,2.3%,56.3%,74.5%,54.2%,65.6%,33,75.8%,32.6%,25,12.0%,48.4%,0.95,8:00
17,John Isner,USA,3,593,81.6%,14.9%,55,18.2%,8,2.6%,72.9%,72.9%,54.9%,68.0%,16,43.8%,30.3%,20,35.0%,49.6%,0.95,6:14
,Arnaud Clement,FRA,1,308,84.0%,13.0%,2,1.3%,2,1.3%,50.6%,69.1%,60.8%,65.0%,15,73.3%,33.1%,7,42.9%,49.7%,0.95,3:45
,Philipp Petzschner,GER,1,371,78.6%,13.8%,12,6.5%,3,1.6%,53.8%,72.0%,53.5%,63.4%,18,66.7%,34.6%,10,40.0%,49.1%,0.95,3:46
,Olivier Rochus,BEL,2,472,74.3%,16.7%,3,1.3%,9,4.0%,60.7%,63.2%,54.5%,59.8%,19,52.6%,37.5%,16,37.5%,48.1%,0.93,5:31
,Kevin Anderson,RSA,1,284,77.3%,21.7%,15,11.2%,5,3.7%,68.7%,70.7%,45.2%,62.7%,10,50.0%,34.7%,15,33.3%,47.9%,0.93,3:16
,Steve Darcis,BEL,2,321,67.9%,26.9%,6,3.4%,6,3.4%,45.7%,67.5%,51.6%,58.9%,17,47.1%,38.4%,15,46.7%,49.5%,0.93,3:31
Q,Michael Yani,USA,1,483,97.1%,2.9%,17,6.7%,10,4.0%,62.3%,73.9%,56.8%,67.5%,13,92.3%,29.9%,15,6.7%,49.5%,0.92,4:56
,Daniel Brands,GER,1,330,76.0%,11.5%,11,7.1%,7,4.5%,59.6%,69.9%,54.0%,63.5%,14,57.1%,32.8%,11,27.3%,47.3%,0.90,3:43
,Marcel Granollers,ESP,2,352,64.3%,26.7%,11,6.6%,4,2.4%,62.3%,63.5%,47.6%,57.5%,16,37.5%,38.4%,25,32.0%,47.4%,0.90,4:34
,Paul Henri Mathieu,FRA,1,140,45.5%,40.0%,1,1.2%,4,4.9%,56.8%,58.7%,37.1%,49.4%,17,64.7%,45.8%,7,57.1%,47.9%,0.90,1:54
WC,Josselin Ouanna,FRA,2,428,75.0%,15.2%,15,6.8%,9,4.1%,57.1%,76.8%,43.6%,62.6%,22,63.6%,33.5%,14,35.7%,48.4%,0.89,4:54
,Eduardo Schwank,ARG,1,225,64.7%,17.6%,6,5.4%,3,2.7%,69.4%,67.5%,35.3%,57.7%,11,45.5%,37.7%,11,27.3%,47.6%,0.89,2:54
WC,Carsten Ball,AUS,2,552,79.1%,16.7%,22,7.7%,10,3.5%,64.0%,71.0%,44.7%,61.5%,26,65.4%,33.8%,24,29.2%,48.2%,0.88,5:31
,Nicolas Massu,CHI,1,272,66.7%,23.8%,8,5.6%,5,3.5%,63.6%,62.6%,40.4%,54.5%,20,65.0%,39.5%,9,55.6%,47.4%,0.87,3:34
,Xavier Malisse,BEL,2,344,68.0%,20.0%,5,2.9%,4,2.3%,51.4%,64.4%,49.4%,57.1%,22,63.6%,37.3%,15,33.3%,47.4%,0.87,3:53
WC,Edouard Roger-Vasselin,FRA,2,466,70.3%,18.9%,10,4.0%,11,4.5%,64.4%,68.6%,47.7%,61.1%,27,59.3%,33.8%,17,41.2%,48.3%,0.87,5:21
,Santiago Giraldo,COL,1,309,87.5%,12.5%,8,4.8%,2,1.2%,56.0%,66.0%,60.8%,63.7%,16,81.3%,31.2%,10,30.0%,48.9%,0.86,3:36
,Oscar Hernandez,ESP,1,204,75.0%,11.8%,7,7.2%,3,3.1%,61.9%,70.0%,48.6%,61.9%,7,42.9%,32.7%,9,22.2%,46.6%,0.86,2:20
,Richard Gasquet,FRA,1,323,69.6%,12.5%,13,8.2%,5,3.2%,54.4%,66.3%,47.2%,57.6%,16,56.3%,36.4%,12,25.0%,46.7%,0.86,4:04
Q,Benoit Paire,FRA,1,285,81.8%,14.3%,24,15.7%,7,4.6%,54.9%,75.0%,43.5%,60.8%,11,63.6%,33.3%,9,33.3%,48.1%,0.85,3:18
21,Tommy Robredo,ESP,1,161,64.3%,13.3%,4,5.3%,2,2.7%,57.3%,69.8%,50.0%,61.3%,9,44.4%,32.6%,5,40.0%,46.0%,0.84,2:10
LL,Dieter Kindlmann,GER,1,271,57.1%,20.0%,3,2.1%,4,2.8%,63.4%,60.0%,48.1%,55.6%,18,50.0%,37.2%,10,40.0%,46.9%,0.84,2:45
,Michael Berrer,GER,1,264,70.8%,17.4%,6,4.4%,6,4.4%,65.0%,68.5%,45.8%,60.6%,16,56.3%,33.1%,7,57.1%,47.3%,0.84,3:16
,Simon Greul,GER,1,235,75.0%,12.5%,1,0.8%,3,2.4%,63.4%,60.3%,55.6%,58.5%,12,66.7%,34.8%,11,18.2%,47.2%,0.84,2:37
,Lukasz Kubot,POL,1,298,76.2%,9.5%,7,4.8%,8,5.5%,74.5%,68.5%,40.5%,61.4%,10,50.0%,32.0%,12,16.7%,46.3%,0.83,3:35
,Horacio Zeballos,ARG,2,500,71.8%,14.6%,20,8.3%,6,2.5%,63.7%,66.0%,51.7%,60.8%,18,38.9%,32.7%,20,30.0%,46.2%,0.83,5:50
18,Sam Querrey,USA,1,238,85.0%,5.0%,14,11.4%,5,4.1%,59.3%,80.8%,50.0%,68.3%,9,66.7%,26.1%,4,25.0%,47.9%,0.82,2:11
,Jarkko Nieminen,FIN,1,287,84.0%,8.3%,10,6.8%,7,4.7%,65.5%,70.1%,54.9%,64.9%,11,63.6%,28.8%,6,33.3%,47.4%,0.82,3:19
,Yen Hsun Lu,TPE,1,218,76.5%,6.3%,6,5.3%,4,3.5%,61.1%,62.3%,54.5%,59.3%,12,66.7%,32.4%,3,33.3%,46.3%,0.80,2:34
LL,Santiago Ventura,ESP,1,228,58.8%,23.5%,11,8.7%,9,7.1%,40.9%,67.3%,42.7%,52.8%,21,66.7%,36.6%,10,40.0%,45.6%,0.78,2:38
,Rainer Schuettler,GER,1,202,73.3%,0.0%,0,0.0%,4,4.1%,55.1%,75.9%,38.6%,59.2%,10,60.0%,31.7%,5,0.0%,45.0%,0.78,2:22
Q,Stefano Galvani,ITA,1,194,61.5%,7.1%,2,2.2%,6,6.5%,55.9%,65.4%,39.0%,53.8%,11,54.5%,34.7%,7,14.3%,43.8%,0.75,2:02
Q,Thiago Alves,BRA,1,200,68.4%,15.8%,5,5.0%,1,1.0%,76.2%,70.1%,33.3%,61.4%,10,40.0%,28.3%,7,42.9%,45.0%,0.73,2:17
,Ricardo Mello,BRA,1,195,50.0%,18.8%,1,1.0%,4,4.0%,59.0%,55.9%,41.5%,50.0%,12,33.3%,35.8%,11,27.3%,43.1%,0.72,2:16
23,Ernests Gulbis,LAT,1,123,50.0%,11.1%,4,6.2%,2,3.1%,46.2%,66.7%,40.0%,52.3%,10,50.0%,34.5%,4,25.0%,43.9%,0.72,1:42
,Evgeny Korolev,KAZ,1,190,56.3%,12.5%,4,4.3%,4,4.3%,49.5%,63.0%,44.7%,53.8%,12,41.7%,33.0%,6,33.3%,43.2%,0.71,2:08
Q,Grega Zemlja,SLO,2,432,72.7%,9.4%,21,8.4%,9,3.6%,62.5%,69.4%,41.5%,59.0%,34,73.5%,28.7%,7,42.9%,46.3%,0.70,4:27
,Jeremy Chardy,FRA,1,172,57.1%,7.1%,5,6.2%,4,4.9%,54.3%,70.5%,35.1%,54.3%,13,53.8%,31.9%,4,25.0%,42.4%,0.70,2:07
,Rajeev Ram,USA,1,225,72.2%,15.8%,12,9.7%,7,5.6%,56.5%,67.1%,40.7%,55.6%,12,58.3%,30.7%,8,37.5%,44.4%,0.69,2:30
,Paolo Lorenzi,ITA,1,209,70.6%,5.6%,14,13.3%,10,9.5%,56.2%,71.2%,41.3%,58.1%,10,50.0%,28.8%,6,16.7%,43.5%,0.69,2:39
27,Feliciano Lopez,ESP,1,195,69.2%,0.0%,10,10.2%,1,1.0%,56.1%,70.9%,37.2%,56.1%,10,60.0%,29.9%,5,0.0%,43.1%,0.68,2:14
WC,Gianni Mina,FRA,1,174,50.0%,0.0%,3,3.6%,4,4.8%,50.6%,61.9%,34.1%,48.2%,12,50.0%,35.2%,9,0.0%,41.4%,0.68,2:23
Q,Jesse Witten,USA,1,167,57.1%,14.3%,1,1.2%,3,3.6%,49.4%,51.2%,52.4%,51.8%,9,33.3%,32.1%,5,40.0%,41.9%,0.67,1:46
,Benjamin Becker,GER,1,187,68.8%,11.8%,9,9.3%,4,4.1%,63.9%,64.5%,48.6%,58.8%,9,44.4%,27.8%,6,33.3%,43.9%,0.67,2:07
,Kristof Vliegen,BEL,1,163,53.8%,14.3%,6,7.3%,4,4.9%,47.6%,69.2%,34.9%,51.2%,14,57.1%,32.1%,4,50.0%,41.7%,0.66,1:51
Q,Olivier Patience,FRA,1,260,81.0%,5.0%,10,6.8%,5,3.4%,60.1%,70.8%,45.8%,60.8%,10,60.0%,25.9%,4,25.0%,45.8%,0.66,2:52
,Stephane Robert,FRA,1,161,23.1%,33.3%,1,1.1%,6,6.7%,58.4%,46.2%,29.7%,39.3%,17,41.2%,40.3%,7,57.1%,39.8%,0.66,1:44
,Illya Marchenko,UKR,1,250,61.1%,10.5%,7,5.2%,8,5.9%,56.3%,64.5%,42.4%,54.8%,13,46.2%,29.6%,3,66.7%,43.2%,0.65,3:05
Q,Simone Bolelli,ITA,1,176,60.0%,20.0%,5,5.4%,3,3.2%,65.6%,62.3%,37.5%,53.8%,12,50.0%,30.1%,4,75.0%,42.6%,0.65,2:22
WC,Ryan Sweeting,USA,1,196,57.1%,14.3%,2,1.8%,3,2.8%,78.9%,54.7%,39.1%,51.4%,16,62.5%,31.0%,8,25.0%,42.3%,0.64,2:22
,Marc Gicquel,FRA,1,192,64.3%,13.3%,12,11.4%,3,2.9%,56.2%,69.5%,37.0%,55.2%,8,37.5%,28.7%,5,40.0%,43.2%,0.64,1:56
,Daniel Koellerer,AUT,1,141,41.7%,0.0%,0,0.0%,3,4.4%,61.8%,54.8%,42.3%,50.0%,11,36.4%,31.5%,2,0.0%,40.4%,0.63,1:33
,Karol Beck,SVK,1,177,53.8%,7.7%,10,11.0%,2,2.2%,50.5%,67.4%,37.8%,52.7%,10,40.0%,29.1%,4,25.0%,41.2%,0.62,2:11
,Pablo Cuevas,URU,1,171,53.8%,7.7%,11,11.8%,5,5.4%,59.1%,65.5%,28.9%,50.5%,17,64.7%,30.8%,1,100.0%,41.5%,0.62,1:52
,Mischa Zverev,GER,1,187,50.0%,7.7%,2,1.9%,5,4.9%,68.9%,54.9%,43.8%,51.5%,13,53.8%,29.8%,5,20.0%,41.7%,0.61,1:57
,Nicolas Lapentti,ECU,1,214,68.8%,13.3%,0,0.0%,3,2.4%,65.9%,63.0%,38.1%,54.5%,14,64.3%,27.5%,4,50.0%,43.0%,0.60,2:14
,Sergiy Stakhovsky,UKR,1,182,78.6%,0.0%,5,5.3%,4,4.2%,63.2%,71.7%,42.9%,61.1%,5,40.0%,23.0%,0,-,42.9%,0.59,2:07
,Igor Kunitsyn,RUS,1,153,53.8%,7.7%,3,4.0%,1,1.3%,61.3%,63.0%,27.6%,49.3%,10,40.0%,28.2%,5,20.0%,38.6%,0.56,1:55
,Dudi Sela,ISR,1,196,66.7%,6.7%,4,3.4%,5,4.3%,62.9%,68.5%,32.6%,55.2%,11,54.5%,23.8%,4,25.0%,42.3%,0.53,2:06
,Michael Russell,USA,1,138,33.3%,9.1%,1,1.4%,10,13.7%,45.2%,48.5%,37.5%,42.5%,16,50.0%,29.2%,7,14.3%,36.2%,0.51,1:39
,Michal Przysiezny,POL,1,142,36.4%,8.3%,3,4.2%,4,5.6%,60.6%,53.5%,32.1%,45.1%,11,36.4%,28.2%,5,20.0%,36.6%,0.51,1:36
,Janko Tipsarevic,SRB,1,139,33.3%,16.7%,3,3.9%,4,5.2%,55.8%,48.8%,35.3%,42.9%,14,42.9%,29.0%,4,50.0%,36.7%,0.51,1:16
,Peter Luczak,AUS,1,150,58.3%,0.0%,6,7.4%,1,1.2%,56.8%,58.7%,48.6%,54.3%,12,58.3%,21.7%,1,0.0%,39.3%,0.48,1:48
Q,Jorge Aguilar,CHI,1,198,71.4%,0.0%,2,1.7%,2,1.7%,56.9%,62.1%,48.0%,56.0%,17,76.5%,18.3%,0,-,40.4%,0.42,2:31
WC,David Guez,FRA,1,122,33.3%,9.1%,0,0.0%,3,4.5%,66.7%,50.0%,22.7%,40.9%,10,20.0%,25.0%,1,100.0%,33.6%,0.42,1:33
,Dmitry Tursunov,RUS,1,129,30.0%,0.0%,0,0.0%,1,1.5%,61.5%,40.0%,48.0%,43.1%,18,61.1%,23.4%,3,0.0%,33.3%,0.41,1:18
,Andrey Golubev,KAZ,1,149,69.2%,0.0%,6,7.2%,4,4.8%,54.2%,73.3%,44.7%,60.2%,9,55.6%,15.2%,0,-,40.3%,0.38,1:30
,Jan Hajek,CZE,1,153,58.3%,0.0%,0,0.0%,3,3.4%,75.9%,57.6%,28.6%,50.6%,13,61.5%,18.2%,3,0.0%,36.6%,0.37,1:34
,Michael Llodra,FRA,1,155,61.5%,0.0%,5,5.5%,6,6.6%,53.8%,69.4%,33.3%,52.7%,11,54.5%,17.2%,0,-,38.1%,0.36,1:37
WC,Laurent Recouderc,FRA,1,132,45.5%,0.0%,3,4.0%,1,1.3%,54.7%,48.8%,44.1%,46.7%,11,45.5%,14.0%,1,0.0%,32.6%,0.26,1:34
,All Main Draw Players,,127.0,,77.2%,22.8%,,6.6%,,3.1%,60.8%,70.0%,50.6%,62.4%,,59.3%,37.6%,,40.7%,50.0%,1.00,
