Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,92,Mikhail Kukushkin[KAZ] [yr|ev],d.,15,(14)Gael Monfils[FRA] [yr|ev],6-2 7-5 5-7 1-6 6-4,1.08,3.4%,66.2%,63.3%,48.0%,7/15,5.7%,66.7%,64.2%,35.8%,17/25,3:40,39
R32,26,(24)Kei Nishikori[JPN] [yr|ev],d.,39,Julien Benneteau[FRA] [yr|ev],4-6 7-6(3) 7-6(4) 6-3,1.24,4.1%,70.2%,68.2%,50.0%,1/7,5.1%,66.7%,59.6%,42.3%,6/13,3:25,4
R32,6,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,107,Frederico Gil[POR] [yr|ev],6-2 6-2 6-2,1.89,10.0%,57.1%,82.5%,63.3%,6/6,0.0%,70.6%,47.9%,60.0%,1/7,1:31,5
R32,41,Philipp Kohlschreiber[GER] [yr|ev],d.,71,Alejandro Falla[COL] [yr|ev],6-3 6-2 7-6(3),1.57,4.3%,52.7%,77.6%,65.9%,2/3,1.0%,67.3%,65.2%,37.5%,3/8,2:18,16
R32,11,(11)Juan Martin del Potro[ARG] [yr|ev],d.,79,Yen Hsun Lu[TPE] [yr|ev],6-2 6-3 6-0,1.96,13.3%,56.7%,85.3%,57.7%,0/0,9.0%,58.2%,56.4%,35.7%,3/10,1:52,3
R32,38,Bernard Tomic[AUS] [yr|ev],d.,13,(13)Alexandr Dolgopolov[UKR] [yr|ev],4-6 7-6(0) 7-6(6) 2-6 6-3,0.91,6.1%,68.0%,62.7%,57.1%,12/17,14.6%,45.7%,78.3%,52.4%,5/9,3:49,17
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,57,Ivo Karlovic[CRO] [yr|ev],7-6(6) 7-5 6-3,1.63,9.1%,61.6%,80.3%,73.7%,2/2,12.6%,69.7%,75.9%,36.1%,4/6,2:17,1
R32,7,(7)Tomas Berdych[CZE] [yr|ev],d.,32,(30)Kevin Anderson[RSA] [yr|ev],7-6(5) 7-6(1) 6-1,1.43,13.1%,53.3%,80.7%,64.0%,4/4,15.1%,69.7%,71.1%,38.9%,9/11,2:47,4
R32,10,(10)Nicolas Almagro[ESP] [yr|ev],d.,22,(21)Stan Wawrinka[SUI] [yr|ev],7-6(2) 6-2 6-4,1.47,7.8%,64.4%,69.0%,65.6%,0/3,3.4%,61.0%,56.9%,45.7%,11/17,2:27,9
R32,19,(18)Feliciano Lopez[ESP] [yr|ev],d.,17,(16)John Isner[USA] [yr|ev],6-3 6-7(3) 6-4 6-7(0) 6-1,1.20,10.5%,56.2%,75.6%,64.2%,3/4,19.7%,73.5%,72.2%,43.6%,5/11,3:26,12
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,119,(Q)Lukas Lacko[SVK] [yr|ev],6-2 6-4 6-2,2.09,2.9%,80.9%,85.5%,46.2%,4/5,10.3%,66.7%,59.6%,42.3%,6/12,1:55,1
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,56,Santiago Giraldo[COL] [yr|ev],6-3 6-2 6-1,1.99,13.8%,55.4%,80.6%,65.5%,1/2,4.1%,52.1%,63.2%,31.4%,6/13,1:42,1
R64,81,Nicolas Mahut[FRA] [yr|ev],d.,117,(WC)Tatsuma Ito[JPN] [yr|ev],1-6 7-6(6) 6-2 6-2,1.00,6.6%,68.6%,63.9%,36.8%,5/11,2.4%,61.6%,62.3%,43.8%,9/16,2:50,37
R64,25,(23)Milos Raonic[CAN] [yr|ev],d.,63,Philipp Petzschner[GER] [yr|ev],6-4 5-7 6-2 7-5,1.21,13.8%,54.5%,80.6%,53.6%,9/11,7.4%,54.1%,79.5%,40.3%,2/7,2:55,3
R64,181,(WC)Lleyton Hewitt[AUS] [yr|ev],d.,16,(15)Andy Roddick[USA] [yr|ev],3-6 6-3 6-4 RET,1.21,14.1%,57.7%,82.2%,51.5%,3/5,8.8%,61.5%,67.9%,54.3%,4/7,2:12,1
R64,9,(9)Janko Tipsarevic[SRB] [yr|ev],d.,250,(WC)James Duckworth[AUS] [yr|ev],3-6 6-2 7-6(5) 6-4,1.45,10.5%,59.0%,79.0%,60.5%,2/5,6.2%,68.3%,65.7%,43.5%,11/15,3:11,8
R64,18,(17)Richard Gasquet[FRA] [yr|ev],d.,146,(Q)Andrey Golubev[KAZ] [yr|ev],6-4 6-2 3-0 RET,1.61,8.3%,61.7%,75.7%,52.2%,0/2,4.9%,65.9%,46.3%,46.4%,11/17,1:39,7
R64,29,(27)Juan Ignacio Chela[ARG] [yr|ev],d.,45,Pablo Andujar[ESP] [yr|ev],6-4 6-4 6-3,1.26,1.0%,70.8%,58.8%,53.6%,7/12,0.0%,57.3%,51.0%,39.5%,7/15,2:24,15
R64,5,(5)David Ferrer[ESP] [yr|ev],d.,68,Ryan Sweeting[USA] [yr|ev],6-7(4) 6-2 3-6 6-2 6-3,1.17,4.1%,68.3%,68.7%,52.2%,7/10,3.4%,64.6%,63.2%,46.2%,3/10,3:28,3
R64,4,(4)Andy Murray[GBR] [yr|ev],d.,101,Edouard Roger-Vasselin[FRA] [yr|ev],6-1 6-4 6-4,1.89,11.7%,66.2%,84.3%,61.5%,1/1,2.1%,56.8%,64.8%,43.9%,8/12,1:58,1
R64,46,Michael Llodra[FRA] [yr|ev],d.,34,(32)Alex Bogomolov Jr[RUS] [yr|ev],6-1 6-3 4-6 5-7 6-4,1.15,8.8%,58.8%,66.3%,48.2%,6/14,0.7%,76.7%,58.3%,34.3%,6/17,3:13,21
R64,92,Mikhail Kukushkin[KAZ] [yr|ev],d.,23,(19)Viktor Troicki[SRB] [yr|ev],5-7 6-4 6-2 4-6 6-3,1.21,3.6%,63.0%,71.3%,54.9%,6/11,4.5%,52.9%,63.4%,52.1%,11/18,3:38,39
R64,15,(14)Gael Monfils[FRA] [yr|ev],d.,37,Thomaz Bellucci[BRA] [yr|ev],2-6 6-0 6-4 6-2,1.20,2.6%,60.9%,68.6%,48.9%,9/12,0.9%,56.0%,62.3%,41.7%,9/16,2:45,6
R64,39,Julien Benneteau[FRA] [yr|ev],d.,14,(12)Gilles Simon[FRA] [yr|ev],7-5 7-6(8) 1-6 3-6 6-2,1.00,3.8%,63.3%,64.0%,48.3%,9/16,1.8%,64.7%,63.6%,48.3%,11/18,4:12,25
R64,26,(24)Kei Nishikori[JPN] [yr|ev],d.,94,Matthew Ebden[AUS] [yr|ev],3-6 1-6 6-4 6-1 6-1,1.01,1.6%,67.7%,61.6%,51.2%,6/12,4.8%,65.9%,67.5%,39.5%,11/19,3:01,4
R64,107,Frederico Gil[POR] [yr|ev],d.,28,(26)Marcel Granollers[ESP] [yr|ev],6-3 4-6 6-4 6-3,1.25,2.8%,69.7%,69.7%,57.6%,3/6,5.7%,59.3%,69.9%,40.0%,9/15,2:48,62
R64,6,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,108,Ricardo Mello[BRA] [yr|ev],7-5 6-4 6-4,1.27,16.1%,75.3%,74.3%,47.8%,4/6,2.1%,52.6%,64.0%,53.3%,5/10,1:58,5
R64,71,Alejandro Falla[COL] [yr|ev],d.,8,(8)Mardy Fish[USA] [yr|ev],7-6(4) 6-3 7-6(6),1.14,4.3%,58.6%,64.7%,58.3%,7/11,4.9%,61.8%,61.9%,48.7%,1/6,3:00,50
R64,41,Philipp Kohlschreiber[GER] [yr|ev],d.,88,Pere Riba[ESP] [yr|ev],6-0 4-0 RET,3.47,3.8%,80.8%,90.5%,40.0%,2/2,0.0%,50.0%,38.9%,27.8%,2/6,0:50,16
R64,79,Yen Hsun Lu[TPE] [yr|ev],d.,156,(Q)Florent Serra[FRA] [yr|ev],7-5 6-2 6-2,2.86,5.9%,69.1%,89.4%,71.4%,3/3,4.7%,61.3%,60.0%,43.9%,7/12,2:01,33
R64,11,(11)Juan Martin del Potro[ARG] [yr|ev],d.,103,Blaz Kavcic[SLO] [yr|ev],6-4 7-5 6-3,1.41,16.5%,63.5%,75.9%,48.4%,0/3,2.7%,57.3%,66.7%,31.9%,5/12,2:42,3
R64,13,(13)Alexandr Dolgopolov[UKR] [yr|ev],d.,98,Tobias Kamke[GER] [yr|ev],4-6 6-1 6-1 3-6 8-6,1.19,10.7%,61.1%,75.8%,43.1%,10/16,1.3%,59.2%,57.0%,54.7%,11/20,3:18,13
R64,38,Bernard Tomic[AUS] [yr|ev],d.,95,Sam Querrey[USA] [yr|ev],3-6 6-3 7-6(3) 6-3,1.20,5.0%,68.1%,76.5%,65.8%,1/3,19.5%,61.9%,84.9%,40.0%,7/10,2:13,17
R64,57,Ivo Karlovic[CRO] [yr|ev],d.,61,Carlos Berlocq[ARG] [yr|ev],7-6(4) 3-6 6-3 6-4,1.12,15.2%,65.9%,72.4%,62.2%,9/12,0.7%,74.6%,71.8%,45.7%,6/9,3:23,14
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,93,Andreas Beck[GER] [yr|ev],W/O,,,,,,,,,,,,,1
R64,7,(7)Tomas Berdych[CZE] [yr|ev],d.,54,Olivier Rochus[BEL] [yr|ev],6-1 6-0 7-6(4),1.84,26.9%,57.7%,91.1%,57.6%,1/1,1.3%,60.0%,60.4%,53.1%,3/8,1:54,4
R64,32,(30)Kevin Anderson[RSA] [yr|ev],d.,65,Sergiy Stakhovsky[UKR] [yr|ev],3-6 6-1 7-6(3) 6-3,1.13,12.8%,69.2%,77.8%,50.0%,1/3,9.2%,52.3%,73.7%,55.8%,5/9,2:35,5
R64,22,(21)Stan Wawrinka[SUI] [yr|ev],d.,44,Marcos Baghdatis[CYP] [yr|ev],7-6(3) 6-4 5-7 6-1,1.21,3.0%,53.0%,70.0%,50.0%,7/12,0.7%,55.8%,58.4%,44.3%,7/14,3:10,3
R64,10,(10)Nicolas Almagro[ESP] [yr|ev],d.,78,Grigor Dimitrov[BUL] [yr|ev],4-6 6-3 6-7(4) 6-4 6-0,1.29,6.3%,64.3%,69.6%,62.7%,4/7,8.2%,58.9%,69.9%,40.0%,14/22,3:29,9
R64,17,(16)John Isner[USA] [yr|ev],d.,87,David Nalbandian[ARG] [yr|ev],4-6 6-3 2-6 7-6(5) 10-8,0.92,22.5%,62.8%,71.7%,52.1%,10/15,4.0%,63.8%,72.6%,57.8%,6/10,4:41,8
R64,19,(18)Feliciano Lopez[ESP] [yr|ev],d.,76,Flavio Cipolla[ITA] [yr|ev],7-5 7-6(4) 6-2,1.25,5.8%,55.3%,75.4%,47.8%,4/7,0.0%,84.0%,53.6%,56.3%,6/12,2:25,12
R64,119,(Q)Lukas Lacko[SVK] [yr|ev],d.,42,Donald Young[USA] [yr|ev],6-3 6-1 3-6 6-3,1.32,7.5%,63.6%,72.1%,64.1%,4/5,1.9%,58.3%,68.3%,46.5%,7/12,2:23,44
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,190,Tommy Haas[GER] [yr|ev],6-4 6-3 6-4,1.37,2.5%,63.7%,74.5%,55.2%,2/4,8.5%,62.8%,61.0%,45.7%,4/10,2:29,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,109,Paolo Lorenzi[ITA] [yr|ev],6-2 6-0 6-0,1.98,6.5%,72.6%,73.3%,47.1%,4/5,0.0%,52.5%,56.3%,6.9%,4/13,1:32,1
R128,56,Santiago Giraldo[COL] [yr|ev],d.,153,(Q)Matteo Viola[ITA] [yr|ev],6-4 6-2 6-1,2.03,0.0%,61.3%,76.3%,70.8%,2/3,2.5%,58.8%,55.3%,36.4%,9/15,1:41,28
R128,117,(WC)Tatsuma Ito[JPN] [yr|ev],d.,62,Potito Starace[ITA] [yr|ev],6-3 4-6 6-3 6-4,1.12,8.9%,58.0%,80.0%,55.3%,5/7,8.7%,70.9%,68.5%,60.0%,4/9,2:24,60
R128,81,Nicolas Mahut[FRA] [yr|ev],d.,31,(29)Radek Stepanek[CZE] [yr|ev],7-5 7-5 6-3,1.22,7.2%,59.5%,78.8%,37.8%,6/9,2.9%,68.6%,60.0%,40.6%,10/16,2:40,37
R128,25,(23)Milos Raonic[CAN] [yr|ev],d.,72,Filippo Volandri[ITA] [yr|ev],6-4 6-0 6-2,1.92,18.8%,62.3%,83.7%,57.7%,5/5,0.0%,44.0%,56.8%,44.7%,6/12,1:31,3
R128,63,Philipp Petzschner[GER] [yr|ev],d.,69,Lukas Rosol[CZE] [yr|ev],6-0 6-0 6-2,2.13,18.2%,56.4%,87.1%,50.0%,0/1,8.3%,56.0%,44.7%,29.7%,5/14,1:25,35
R128,181,(WC)Lleyton Hewitt[AUS] [yr|ev],d.,83,Cedrik Marcel Stebe[GER] [yr|ev],7-5 6-4 3-6 7-5,1.12,6.2%,53.1%,76.8%,49.2%,6/10,8.6%,58.9%,66.3%,50.0%,13/19,3:58,1
R128,16,(15)Andy Roddick[USA] [yr|ev],d.,53,Robin Haase[NED] [yr|ev],6-3 6-4 6-1,1.61,16.7%,71.8%,73.2%,63.6%,4/5,9.2%,52.6%,67.5%,36.1%,7/13,1:43,1
R128,9,(9)Janko Tipsarevic[SRB] [yr|ev],d.,43,Dmitry Tursunov[RUS] [yr|ev],5-7 7-6(12) 6-3 6-4,1.33,21.7%,68.2%,81.8%,56.1%,2/4,6.2%,60.0%,74.7%,50.0%,5/8,3:43,8
R128,250,(WC)James Duckworth[AUS] [yr|ev],d.,148,(Q)Jurgen Zopp[EST] [yr|ev],6-3 6-4 6-4,1.38,12.4%,62.9%,78.6%,57.6%,3/4,7.8%,59.7%,67.4%,48.4%,5/9,1:39,46
R128,146,(Q)Andrey Golubev[KAZ] [yr|ev],d.,35,Mikhail Youzhny[RUS] [yr|ev],7-5 6-7(4) 6-4 4-6 6-3,1.04,6.1%,62.2%,65.6%,41.9%,15/22,3.7%,61.9%,62.4%,43.1%,10/20,4:53,33
R128,18,(17)Richard Gasquet[FRA] [yr|ev],d.,40,Andreas Seppi[ITA] [yr|ev],6-3 3-6 6-3 6-1,1.38,9.3%,64.9%,77.8%,44.1%,3/6,7.1%,52.2%,59.3%,46.3%,10/17,2:31,7
R128,29,(27)Juan Ignacio Chela[ARG] [yr|ev],d.,97,Michael Russell[USA] [yr|ev],7-6(3) 6-3 6-4,1.24,4.2%,61.0%,61.1%,63.0%,6/11,2.6%,62.1%,55.6%,47.7%,7/14,3:06,15
R128,45,Pablo Andujar[ESP] [yr|ev],d.,74,Igor Kunitsyn[RUS] [yr|ev],6-1 7-6(12) 6-0,1.39,4.7%,61.6%,73.6%,39.4%,3/7,1.1%,60.4%,54.5%,30.6%,5/14,2:12,32
R128,68,Ryan Sweeting[USA] [yr|ev],d.,89,Matthias Bachinger[GER] [yr|ev],6-4 6-4 6-2,1.73,10.1%,69.6%,85.5%,58.3%,3/3,4.3%,59.6%,69.6%,47.4%,4/8,1:47,64
R128,5,(5)David Ferrer[ESP] [yr|ev],d.,70,Rui Machado[POR] [yr|ev],6-1 6-4 6-2,1.80,2.9%,58.8%,85.0%,50.0%,2/4,0.0%,66.7%,50.0%,40.7%,2/9,1:44,3
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,77,Ryan Harrison[USA] [yr|ev],4-6 6-3 6-4 6-2,1.20,6.7%,54.2%,70.8%,60.0%,5/7,6.6%,63.1%,66.2%,46.7%,9/14,3:12,1
R128,101,Edouard Roger-Vasselin[FRA] [yr|ev],d.,64,Xavier Malisse[BEL] [yr|ev],7-6(6) RET,1.38,14.0%,72.1%,74.2%,66.7%,1/2,5.3%,54.4%,74.2%,46.2%,6/7,1:04,N/A
R128,46,Michael Llodra[FRA] [yr|ev],d.,73,Ernests Gulbis[LAT] [yr|ev],2-6 6-1 6-2 6-2,1.36,11.0%,75.0%,70.7%,56.0%,9/11,6.3%,58.3%,66.1%,40.0%,11/17,2:20,21
R128,34,(32)Alex Bogomolov Jr[RUS] [yr|ev],d.,104,Daniel Gimeno Traver[ESP] [yr|ev],6-3 6-2 6-4,1.66,4.0%,88.0%,71.2%,55.6%,2/4,3.4%,67.8%,52.5%,42.1%,7/14,1:56,33
R128,23,(19)Viktor Troicki[SRB] [yr|ev],d.,48,Juan Carlos Ferrero[ESP] [yr|ev],4-6 6-7(3) 6-2 7-6(3) 6-2,1.16,16.8%,59.6%,81.3%,49.2%,6/9,1.8%,62.6%,65.7%,59.0%,6/12,3:47,12
R128,92,Mikhail Kukushkin[KAZ] [yr|ev],d.,66,Guillermo Garcia Lopez[ESP] [yr|ev],6-4 6-3 6-0,1.67,6.7%,60.0%,75.6%,66.7%,1/2,1.3%,63.6%,55.1%,50.0%,5/11,1:53,39
R128,37,Thomaz Bellucci[BRA] [yr|ev],d.,75,Dudi Sela[ISR] [yr|ev],7-6(5) 6-4 6-3,1.34,10.1%,47.5%,80.9%,57.7%,4/6,5.9%,54.6%,64.6%,50.0%,5/10,2:24,21
R128,15,(14)Gael Monfils[FRA] [yr|ev],d.,203,(WC)Marinko Matosevic[AUS] [yr|ev],7-6(5) 6-3 6-3,1.23,10.8%,55.0%,70.5%,52.0%,8/10,2.7%,54.5%,67.2%,37.3%,6/11,2:22,6
R128,14,(12)Gilles Simon[FRA] [yr|ev],d.,201,(Q)Danai Udomchoke[THA] [yr|ev],6-1 3-6 6-7(5) 6-3 6-2,1.31,9.6%,53.3%,66.7%,63.5%,6/11,2.9%,60.3%,58.5%,48.1%,3/13,3:20,6
R128,39,Julien Benneteau[FRA] [yr|ev],d.,100,Karol Beck[SVK] [yr|ev],6-4 6-2 7-5,1.49,7.1%,63.1%,69.8%,74.2%,2/3,7.9%,56.2%,62.0%,51.3%,7/12,2:00,25
R128,94,Matthew Ebden[AUS] [yr|ev],d.,105,Joao Souza[BRA] [yr|ev],6-3 7-6(1) 6-2,1.65,11.2%,69.7%,82.3%,51.9%,1/2,7.3%,65.5%,62.5%,42.1%,12/16,2:17,39
R128,26,(24)Kei Nishikori[JPN] [yr|ev],d.,106,Stephane Robert[FRA] [yr|ev],6-1 7-6(7) 6-0,1.66,8.1%,72.1%,75.8%,50.0%,2/3,2.2%,53.3%,63.3%,30.2%,5/12,1:52,4
R128,28,(26)Marcel Granollers[ESP] [yr|ev],d.,158,(WC)Jesse Levine[CAN] [yr|ev],6-0 7-6(4) 5-7 5-7 6-3,1.34,16.1%,63.1%,84.0%,47.3%,4/7,4.1%,69.2%,67.2%,45.3%,11/16,4:03,19
R128,107,Frederico Gil[POR] [yr|ev],d.,36,Ivan Dodig[CRO] [yr|ev],2-6 6-1 6-1 4-1 RET,1.53,3.8%,71.8%,64.3%,63.6%,11/14,7.5%,51.2%,63.4%,25.6%,4/12,2:01,62
R128,108,Ricardo Mello[BRA] [yr|ev],d.,175,(Q)Roberto Bautista Agut[ESP] [yr|ev],6-4 6-4 7-5,1.34,3.2%,66.7%,67.7%,54.8%,5/9,4.7%,55.8%,62.5%,36.8%,5/12,2:36,50
R128,6,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,60,Denis Istomin[UZB] [yr|ev],6-4 3-6 6-2 7-5,1.07,9.2%,49.2%,71.2%,55.7%,6/9,8.0%,69.6%,64.1%,52.9%,3/9,2:54,5
R128,8,(8)Mardy Fish[USA] [yr|ev],d.,55,Gilles Muller[LUX] [yr|ev],6-4 6-4 6-2,2.04,15.1%,61.6%,91.1%,64.3%,3/3,10.3%,67.0%,69.2%,43.8%,9/13,2:03,7
R128,71,Alejandro Falla[COL] [yr|ev],d.,47,Fabio Fognini[ITA] [yr|ev],6-3 6-2 3-6 6-1,1.26,4.2%,66.1%,67.9%,52.5%,5/7,1.7%,55.5%,65.2%,37.7%,4/11,2:30,50
R128,88,Pere Riba[ESP] [yr|ev],d.,50,Albert Montanes[ESP] [yr|ev],7-6(2) 2-6 6-4 7-6(5),1.02,11.9%,61.2%,69.5%,48.1%,8/14,1.3%,65.6%,66.3%,49.1%,9/14,3:13,65
R128,41,Philipp Kohlschreiber[GER] [yr|ev],d.,27,(25)Juan Monaco[ARG] [yr|ev],7-5 4-6 6-3 6-7(4) 6-0,1.35,6.3%,58.7%,76.2%,59.3%,5/8,1.3%,71.4%,61.8%,50.0%,6/14,3:55,16
R128,79,Yen Hsun Lu[TPE] [yr|ev],d.,126,(LL)Rik De Voest[RSA] [yr|ev],6-4 3-6 6-1 3-6 6-3,1.08,5.3%,59.1%,78.2%,46.3%,6/9,7.4%,67.4%,67.0%,52.3%,5/10,3:30,33
R128,156,(Q)Florent Serra[FRA] [yr|ev],d.,85,Steve Darcis[BEL] [yr|ev],6-7(3) 3-6 5-4 RET,0.87,4.7%,60.7%,58.5%,50.0%,8/13,3.9%,75.5%,64.9%,48.0%,7/10,2:31,36
R128,103,Blaz Kavcic[SLO] [yr|ev],d.,161,(Q)James Ward[GBR] [yr|ev],6-4 6-3 6-4,1.26,2.0%,60.4%,73.8%,50.0%,4/7,9.2%,47.4%,66.7%,45.0%,6/11,2:17,68
R128,11,(11)Juan Martin del Potro[ARG] [yr|ev],d.,91,Adrian Mannarino[FRA] [yr|ev],2-6 6-1 7-5 6-4,1.04,8.0%,58.0%,75.0%,39.7%,9/13,6.9%,68.3%,69.6%,34.4%,2/8,2:59,3
R128,13,(13)Alexandr Dolgopolov[UKR] [yr|ev],d.,198,(WC)Greg Jones[AUS] [yr|ev],1-6 4-6 6-1 6-1 6-2,1.49,16.3%,57.6%,77.4%,59.0%,1/5,6.6%,53.7%,69.2%,37.5%,10/18,2:30,13
R128,98,Tobias Kamke[GER] [yr|ev],d.,90,Victor Hanescu[ROU] [yr|ev],6-2 6-1 6-2,1.79,1.5%,56.1%,73.0%,62.1%,0/2,1.1%,74.7%,45.1%,37.5%,16/24,1:45,64
R128,95,Sam Querrey[USA] [yr|ev],d.,135,(WC)Kenny De Schepper[FRA] [yr|ev],6-3 6-2 6-2,1.71,14.8%,58.0%,89.4%,50.0%,5/5,7.0%,52.1%,70.3%,35.3%,3/8,1:26,11
