Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Alejandro Falla,COL,2,537,73.8%,19.5%,12,4.5%,6,2.2%,50.6%,69.1%,53.4%,61.3%,24,54.2%,36.6%,27,29.6%,49.0%,0.95,5:56
23,Radek Stepanek,CZE,2,298,73.9%,27.3%,6,3.7%,9,5.5%,54.6%,71.9%,44.6%,59.5%,14,57.1%,38.5%,13,46.2%,50.0%,0.95,3:43
WC,Robby Ginepri,USA,2,416,85.3%,18.2%,12,5.5%,7,3.2%,59.0%,63.3%,64.0%,63.6%,18,72.2%,34.2%,12,50.0%,49.5%,0.94,4:45
,Marc Gicquel,FRA,1,218,77.8%,16.7%,7,6.3%,8,7.2%,48.6%,81.5%,47.4%,64.0%,8,50.0%,33.6%,6,50.0%,49.1%,0.93,2:27
,Thomaz Bellucci,BRA,1,270,71.4%,27.3%,9,6.7%,6,4.5%,56.0%,66.7%,45.8%,57.5%,13,53.8%,39.7%,12,50.0%,48.5%,0.93,3:27
,Albert Montanes,ESP,1,257,80.0%,14.3%,3,2.4%,7,5.5%,54.3%,75.4%,50.0%,63.8%,10,60.0%,33.8%,9,33.3%,48.6%,0.93,3:01
,Ryan Sweeting,USA,1,277,71.4%,27.3%,3,2.1%,10,7.1%,55.0%,68.8%,46.0%,58.6%,18,66.7%,38.0%,11,54.5%,48.4%,0.92,2:47
Q,Michael Yani,USA,1,186,71.4%,6.7%,4,4.9%,1,1.2%,58.0%,70.2%,50.0%,61.7%,7,42.9%,35.2%,5,20.0%,46.8%,0.92,1:50
,Olivier Rochus,BEL,1,240,46.7%,33.3%,5,4.3%,6,5.1%,60.7%,62.0%,37.0%,52.1%,17,52.9%,43.9%,15,33.3%,47.9%,0.92,2:51
,Potito Starace,ITA,2,447,75.8%,23.5%,11,4.8%,8,3.5%,63.3%,66.9%,48.8%,60.3%,32,75.0%,36.7%,27,29.6%,48.8%,0.92,4:45
,Philipp Petzschner,GER,2,560,85.7%,15.6%,22,7.8%,12,4.3%,53.2%,77.3%,49.2%,64.2%,17,64.7%,33.1%,21,33.3%,48.8%,0.92,6:37
,Guillermo Garcia Lopez,ESP,2,617,68.1%,17.4%,10,3.2%,22,7.1%,49.8%,70.8%,46.5%,58.6%,36,58.3%,37.7%,29,27.6%,48.1%,0.91,7:36
Q,Jean Rene Lisnard,MON,2,408,58.6%,34.5%,10,4.8%,9,4.3%,51.0%,66.4%,40.8%,53.8%,30,60.0%,41.4%,24,41.7%,47.8%,0.90,4:42
,Horacio Zeballos,ARG,1,277,77.3%,18.2%,6,4.3%,12,8.7%,53.6%,78.4%,46.9%,63.8%,10,50.0%,32.4%,7,57.1%,48.0%,0.89,3:09
15,Viktor Troicki,SRB,1,330,76.9%,19.2%,13,7.6%,5,2.9%,62.8%,75.9%,35.9%,61.0%,22,72.7%,34.8%,13,38.5%,48.5%,0.89,3:40
,Victor Hanescu,ROU,1,247,72.7%,13.0%,2,1.7%,5,4.1%,43.8%,77.4%,54.4%,64.5%,13,53.8%,31.7%,4,75.0%,47.8%,0.89,2:49
,Igor Kunitsyn,RUS,3,769,68.4%,22.8%,16,4.0%,12,3.0%,55.4%,64.1%,46.9%,56.4%,42,57.1%,38.7%,29,44.8%,47.9%,0.89,8:47
Q,Joao Souza,BRA,1,255,66.7%,10.0%,10,8.8%,5,4.4%,63.2%,66.7%,40.5%,57.0%,10,40.0%,37.6%,14,14.3%,46.3%,0.87,2:57
WC,Jack Sock,USA,2,381,75.0%,15.6%,22,11.8%,8,4.3%,57.5%,72.9%,46.8%,61.8%,11,27.3%,32.8%,15,33.3%,47.0%,0.86,4:27
Q,Louk Sorensen,IRL,1,170,71.4%,7.7%,6,7.1%,1,1.2%,64.7%,63.6%,56.7%,61.2%,11,63.6%,32.9%,5,20.0%,47.1%,0.85,2:15
,Fabio Fognini,ITA,2,426,67.6%,14.7%,16,7.4%,12,5.5%,56.2%,68.9%,51.6%,61.3%,18,38.9%,33.0%,12,41.7%,47.4%,0.85,4:52
10,Nicolas Almagro,ESP,1,182,57.1%,7.7%,12,14.6%,2,2.4%,50.0%,68.3%,43.9%,56.1%,10,40.0%,37.0%,13,7.7%,45.6%,0.84,2:04
,Dmitry Tursunov,RUS,1,340,69.2%,22.2%,7,4.1%,12,7.0%,53.2%,65.9%,48.8%,57.9%,18,55.6%,35.5%,11,54.5%,46.8%,0.84,3:51
WC,Bobby Reynolds,USA,1,265,78.9%,5.3%,11,8.1%,8,5.9%,57.8%,66.7%,50.9%,60.0%,13,69.2%,33.1%,11,9.1%,46.8%,0.83,3:00
,Grigor Dimitrov,BUL,1,228,66.7%,18.8%,3,2.6%,5,4.3%,58.1%,63.2%,44.9%,55.6%,13,61.5%,36.9%,10,30.0%,46.5%,0.83,2:39
,Dudi Sela,ISR,2,401,67.6%,17.6%,9,4.3%,11,5.3%,51.7%,66.4%,51.0%,58.9%,23,52.2%,33.5%,13,46.2%,46.6%,0.82,4:44
,Michael Russell,USA,1,231,70.0%,15.0%,0,0.0%,8,7.1%,60.2%,61.8%,53.3%,58.4%,10,40.0%,33.9%,6,50.0%,45.9%,0.82,2:57
WC,Steve Johnson,USA,1,333,83.3%,15.4%,23,13.1%,7,4.0%,62.5%,72.7%,45.5%,62.5%,14,71.4%,30.6%,11,36.4%,47.4%,0.82,3:40
32,Ivan Dodig,CRO,1,311,66.7%,18.2%,9,6.1%,8,5.4%,54.1%,62.5%,45.6%,54.7%,15,53.3%,36.8%,16,25.0%,45.3%,0.81,4:02
,Michael Berrer,GER,1,249,73.7%,5.6%,9,6.9%,5,3.8%,60.0%,70.5%,46.2%,60.8%,19,73.7%,31.9%,12,8.3%,47.0%,0.81,2:39
,Yen Hsun Lu,TPE,1,169,73.3%,6.7%,6,7.5%,3,3.8%,56.3%,71.1%,54.3%,63.7%,9,55.6%,29.2%,4,25.0%,45.6%,0.81,2:09
,Edouard Roger-Vasselin,FRA,1,222,75.0%,12.5%,4,3.6%,4,3.6%,54.5%,63.9%,54.9%,59.8%,11,63.6%,32.7%,8,25.0%,46.4%,0.81,2:34
16,Mikhail Youzhny,RUS,1,185,71.4%,0.0%,4,4.7%,3,3.5%,51.2%,70.5%,45.2%,58.1%,7,42.9%,33.3%,10,0.0%,44.9%,0.80,2:20
,Diego Junqueira,ARG,2,225,58.8%,22.2%,0,0.0%,3,2.7%,75.2%,49.4%,64.3%,53.1%,14,50.0%,37.5%,7,57.1%,45.3%,0.80,2:43
,Igor Andreev,RUS,1,202,68.8%,11.8%,3,3.0%,3,3.0%,56.6%,67.9%,46.5%,58.6%,6,16.7%,33.0%,4,50.0%,45.5%,0.80,2:25
Q,Marsel Ilhan,TUR,2,255,73.9%,22.7%,10,7.0%,5,3.5%,59.4%,71.8%,44.8%,60.8%,12,50.0%,31.3%,8,62.5%,47.8%,0.80,2:55
Q,Robert Farah,COL,1,284,65.2%,13.6%,5,3.4%,8,5.4%,49.0%,66.7%,50.7%,58.5%,20,60.0%,32.8%,11,27.3%,46.1%,0.79,3:10
,Andrey Golubev,KAZ,1,216,50.0%,35.3%,7,5.7%,7,5.7%,50.8%,56.5%,40.0%,48.4%,22,63.6%,40.4%,10,60.0%,44.9%,0.78,2:49
,Jarkko Nieminen,FIN,1,230,66.7%,16.7%,2,1.7%,6,5.1%,55.1%,69.2%,43.4%,57.6%,16,62.5%,33.0%,7,42.9%,45.7%,0.78,2:36
,Frederico Gil,POR,1,196,60.0%,13.3%,1,1.1%,7,7.4%,61.7%,60.3%,44.4%,54.3%,10,40.0%,35.3%,9,22.2%,44.4%,0.77,1:58
29,Michael Llodra,FRA,2,392,73.5%,17.6%,13,6.3%,14,6.7%,54.8%,71.9%,45.7%,60.1%,17,47.1%,30.4%,14,42.9%,46.2%,0.76,4:22
Q,Jesse Huta Galung,NED,1,224,63.2%,21.1%,7,6.1%,6,5.2%,45.2%,67.3%,44.4%,54.8%,13,46.2%,33.9%,10,40.0%,44.6%,0.75,2:21
,Santiago Giraldo,COL,1,181,46.2%,21.4%,2,2.0%,2,2.0%,53.1%,61.5%,32.6%,48.0%,18,61.1%,38.6%,3,100.0%,43.6%,0.74,1:46
,Xavier Malisse,BEL,1,174,60.0%,20.0%,7,7.5%,1,1.1%,60.2%,66.1%,37.8%,54.8%,10,40.0%,33.3%,5,60.0%,44.8%,0.74,2:01
Q,Jonathan Dasnieres De Veigy,FRA,1,244,66.7%,10.0%,5,4.2%,2,1.7%,65.5%,69.2%,29.3%,55.5%,10,40.0%,32.8%,10,20.0%,43.9%,0.74,2:50
WC,Marinko Matosevic,AUS,1,31,50.0%,0.0%,0,0.0%,1,9.1%,63.6%,42.9%,50.0%,45.5%,1,0.0%,40.0%,3,0.0%,41.9%,0.73,0:27
,Philipp Kohlschreiber,GER,1,166,61.5%,0.0%,6,7.4%,3,3.7%,49.4%,70.0%,46.3%,58.0%,9,44.4%,30.6%,2,0.0%,44.0%,0.73,2:00
WC,Ryan Harrison,USA,1,191,56.3%,25.0%,1,1.0%,7,7.3%,42.7%,51.2%,52.7%,52.1%,9,22.2%,34.7%,7,57.1%,43.5%,0.72,2:26
,Andreas Seppi,ITA,1,174,42.9%,28.6%,6,7.1%,6,7.1%,60.0%,56.9%,23.5%,43.5%,11,27.3%,40.4%,8,50.0%,42.0%,0.72,1:58
,Blaz Kavcic,SLO,1,257,85.0%,5.0%,4,2.9%,11,8.0%,59.9%,76.8%,45.5%,64.2%,11,72.7%,25.8%,6,16.7%,46.3%,0.72,2:55
,Bernard Tomic,AUS,2,315,65.4%,16.7%,14,7.8%,7,3.9%,58.3%,67.6%,37.3%,55.0%,17,47.1%,31.9%,12,33.3%,45.1%,0.71,3:10
,Thiemo De Bakker,NED,1,229,64.7%,11.1%,12,9.3%,8,6.2%,52.7%,76.5%,36.1%,57.4%,17,64.7%,30.0%,7,28.6%,45.4%,0.70,2:43
,Eric Prodon,FRA,1,188,57.1%,21.4%,4,4.1%,10,10.3%,46.4%,62.2%,36.5%,48.5%,15,60.0%,36.3%,5,60.0%,42.6%,0.70,1:54
,Somdev Devvarman,IND,1,204,53.3%,21.4%,1,0.9%,4,3.5%,67.0%,54.5%,44.7%,51.3%,14,50.0%,33.7%,8,37.5%,43.6%,0.69,2:27
,Andreas Haider Maurer,AUT,1,215,77.8%,5.6%,14,11.9%,10,8.5%,53.4%,74.6%,50.9%,63.6%,9,55.6%,24.7%,3,33.3%,46.0%,0.68,2:14
,Maximo Gonzalez,ARG,1,214,64.7%,16.7%,4,3.4%,3,2.6%,59.5%,50.7%,59.6%,54.3%,16,62.5%,30.6%,6,50.0%,43.5%,0.67,2:28
,Fernando Gonzalez,CHI,1,188,87.5%,0.0%,3,3.1%,3,3.1%,52.0%,72.5%,61.7%,67.3%,6,66.7%,21.1%,1,0.0%,45.2%,0.65,1:56
,Tatsuma Ito,JPN,1,181,71.4%,0.0%,3,3.2%,6,6.4%,55.3%,65.4%,47.6%,57.4%,7,42.9%,27.6%,5,0.0%,43.1%,0.65,1:58
,Sergiy Stakhovsky,UKR,1,160,53.8%,7.7%,3,3.7%,5,6.2%,63.0%,56.9%,46.7%,53.1%,13,53.8%,30.4%,5,20.0%,41.9%,0.65,1:53
,Kei Nishikori,JPN,1,101,55.6%,11.1%,3,5.9%,5,9.8%,60.8%,64.5%,35.0%,52.9%,7,42.9%,30.0%,2,50.0%,41.6%,0.64,1:15
Q,Frank Dancevic,CAN,1,105,55.6%,0.0%,4,8.2%,2,4.1%,51.0%,68.0%,41.7%,55.1%,7,42.9%,28.6%,2,0.0%,41.0%,0.64,1:16
LL,Lukas Lacko,SVK,1,197,57.1%,14.3%,7,5.8%,7,5.8%,57.9%,57.1%,45.1%,52.1%,17,64.7%,27.6%,5,40.0%,42.6%,0.58,2:13
,Lukas Rosol,CZE,1,145,36.4%,0.0%,3,4.4%,7,10.3%,48.5%,60.6%,28.6%,44.1%,13,46.2%,31.2%,6,0.0%,37.2%,0.56,1:22
,Pere Riba,ESP,1,162,38.5%,8.3%,2,2.4%,6,7.1%,48.2%,53.7%,34.1%,43.5%,15,46.7%,31.2%,3,33.3%,37.7%,0.55,1:54
,Tobias Kamke,GER,1,148,36.4%,8.3%,0,0.0%,7,9.3%,54.7%,51.2%,44.1%,48.0%,8,12.5%,28.8%,6,16.7%,38.5%,0.55,1:43
Q,Romain Jouan,FRA,1,162,61.5%,7.1%,0,0.0%,3,3.7%,44.4%,58.3%,51.1%,54.3%,9,44.4%,24.7%,3,33.3%,39.5%,0.54,1:56
Q,Augustin Gensse,FRA,1,173,53.8%,0.0%,4,4.2%,3,3.1%,69.8%,56.7%,41.4%,52.1%,14,57.1%,24.7%,4,0.0%,39.9%,0.51,1:58
,Rui Machado,POR,1,148,53.8%,7.7%,1,1.3%,3,3.8%,51.2%,58.5%,43.6%,51.2%,9,33.3%,25.0%,1,100.0%,39.2%,0.51,1:32
,Karol Beck,SVK,1,53,50.0%,0.0%,0,0.0%,5,15.6%,62.5%,55.0%,33.3%,46.9%,3,33.3%,23.8%,0,-,37.7%,0.45,0:32
,Adrian Mannarino,FRA,1,123,27.3%,0.0%,1,1.4%,6,8.7%,43.5%,50.0%,35.9%,42.0%,14,42.9%,22.2%,2,0.0%,33.3%,0.38,1:16
,Filippo Volandri,ITA,1,133,41.7%,0.0%,0,0.0%,5,6.5%,50.6%,59.0%,36.8%,48.1%,14,50.0%,19.6%,0,-,36.1%,0.38,1:28
Q,Go Soeda,JPN,1,143,36.4%,0.0%,0,0.0%,3,3.6%,58.3%,55.1%,37.1%,47.6%,13,46.2%,16.9%,0,-,35.0%,0.32,1:38
Q,Conor Niland,IRL,1,60,16.7%,0.0%,1,3.3%,2,6.7%,50.0%,40.0%,13.3%,26.7%,6,16.7%,20.0%,0,-,23.3%,0.27,0:44
,All Main Draw Players,,127.0,,76.3%,23.7%,,7.1%,,4.2%,58.4%,70.8%,49.9%,62.1%,,58.4%,37.9%,,41.6%,50.0%,1.00,
