Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Nicolas Escude,FRA,4,832,82.1%,30.3%,54,13.5%,15,3.7%,47.4%,77.4%,55.5%,65.8%,21,42.9%,40.8%,57,35.1%,52.9%,1.20,8:42
11,Tim Henman,GBR,4,1004,85.3%,26.4%,58,12.0%,20,4.1%,60.5%,78.1%,47.1%,65.8%,40,72.5%,40.3%,62,30.6%,52.6%,1.18,10:51
Q,Grant Stafford,RSA,2,490,76.9%,28.2%,16,7.0%,15,6.6%,59.4%,78.7%,47.3%,65.9%,18,50.0%,39.8%,32,34.4%,52.0%,1.17,4:14
,Juan Carlos Ferrero,ESP,3,896,94.4%,9.7%,24,5.6%,18,4.2%,57.2%,80.6%,59.5%,71.5%,15,73.3%,33.2%,22,31.8%,51.7%,1.17,8:34
,Antony Dupuis,FRA,2,535,95.0%,10.0%,33,12.9%,4,1.6%,62.5%,79.4%,58.3%,71.5%,7,71.4%,33.3%,16,25.0%,51.6%,1.17,5:14
WC,Todd Woodbridge,AUS,2,418,81.3%,27.3%,7,3.6%,9,4.6%,61.9%,72.5%,48.6%,63.4%,11,45.5%,42.4%,22,40.9%,52.2%,1.16,4:44
WC,Mark Woodforde,AUS,2,458,77.8%,27.8%,4,1.9%,10,4.8%,59.3%,73.4%,55.3%,66.0%,18,55.6%,39.4%,28,35.7%,51.5%,1.16,4:54
,Slava Dosedel,CZE,4,901,78.3%,28.2%,5,1.2%,4,1.0%,75.7%,68.8%,50.0%,64.2%,32,53.1%,41.4%,65,30.8%,51.8%,1.16,9:04
,Wayne Ferreira,RSA,4,993,84.2%,21.3%,54,11.3%,20,4.2%,56.3%,75.6%,52.9%,65.6%,39,69.2%,39.4%,49,32.7%,52.1%,1.15,10:07
Q,Michael Llodra,FRA,2,338,82.1%,25.9%,20,12.9%,10,6.5%,61.9%,79.2%,45.8%,66.5%,9,44.4%,38.3%,16,43.8%,51.2%,1.14,2:57
16,Mark Philippoussis,AUS,4,917,84.9%,22.4%,80,18.0%,27,6.1%,53.5%,81.1%,52.7%,67.9%,29,62.1%,36.7%,44,38.6%,51.8%,1.14,9:00
,Arnaud Clement,FRA,4,859,84.1%,23.5%,25,5.7%,11,2.5%,59.7%,73.2%,53.4%,65.2%,32,65.6%,39.3%,37,43.2%,52.5%,1.13,8:57
,Jason Stoltenberg,AUS,1,325,83.3%,16.7%,14,9.3%,5,3.3%,58.0%,78.2%,50.8%,66.7%,7,42.9%,37.7%,10,40.0%,51.1%,1.13,3:09
,Chris Woodruff,USA,5,1006,82.9%,23.2%,44,8.3%,33,6.3%,59.2%,76.6%,54.4%,67.6%,43,67.4%,36.3%,40,47.5%,52.7%,1.12,10:39
,Hicham Arazi,MAR,5,946,84.3%,30.1%,31,6.4%,15,3.1%,55.6%,77.5%,46.3%,63.7%,44,75.0%,40.5%,47,46.8%,52.4%,1.11,8:57
5,Gustavo Kuerten,BRA,1,335,76.9%,23.1%,30,19.6%,4,2.6%,47.7%,89.0%,46.3%,66.7%,10,40.0%,36.8%,14,42.9%,50.4%,1.10,2:59
,Max Mirnyi,BLR,3,863,86.2%,16.9%,48,11.4%,18,4.3%,66.7%,74.3%,51.4%,66.7%,23,60.9%,36.3%,33,33.3%,51.1%,1.09,8:10
Q,Arvind Parmar,GBR,1,317,70.8%,21.7%,10,6.9%,4,2.8%,62.8%,74.7%,48.1%,64.8%,10,30.0%,38.4%,19,26.3%,50.5%,1.09,2:55
,Marc Rosset,SUI,2,473,85.7%,14.7%,34,15.4%,17,7.7%,54.3%,81.7%,48.5%,66.5%,22,77.3%,36.5%,21,23.8%,50.5%,1.09,4:40
,Mikael Tillstrom,SWE,2,400,83.9%,18.8%,20,10.5%,12,6.3%,57.6%,74.5%,51.9%,64.9%,14,64.3%,37.8%,14,42.9%,50.7%,1.08,3:31
Q,Kevin Ullyett,ZIM,2,422,81.3%,15.2%,20,9.5%,14,6.7%,59.0%,75.0%,50.0%,64.8%,14,57.1%,38.2%,10,50.0%,51.4%,1.08,3:45
Q,Wayne Black,ZIM,3,740,86.0%,15.3%,26,6.7%,5,1.3%,54.9%,75.9%,58.0%,67.9%,30,73.3%,34.7%,27,33.3%,52.0%,1.08,7:15
,Adrian Voinea,ROU,3,608,71.2%,34.0%,43,13.9%,16,5.2%,57.1%,74.0%,43.6%,61.0%,29,48.3%,41.9%,31,54.8%,51.6%,1.07,6:20
,Franco Squillari,ARG,3,628,77.1%,28.3%,29,9.0%,29,9.0%,49.4%,71.9%,52.4%,62.0%,39,71.8%,40.8%,32,40.6%,51.8%,1.07,6:41
,Gianluca Pozzi,ITA,2,444,68.6%,32.4%,21,9.3%,10,4.4%,42.7%,75.3%,50.0%,60.8%,27,59.3%,41.9%,30,36.7%,51.6%,1.07,4:55
12,Magnus Norman,SWE,6,1257,82.3%,28.4%,51,8.2%,21,3.4%,64.6%,72.9%,45.5%,63.2%,55,69.1%,39.4%,61,44.3%,51.2%,1.07,13:40
,Roger Federer,SUI,3,604,79.1%,20.5%,30,10.2%,17,5.8%,56.9%,69.6%,54.3%,63.1%,25,64.0%,39.2%,25,36.0%,50.8%,1.06,5:32
,Jiri Novak,CZE,2,585,80.0%,21.7%,24,8.4%,8,2.8%,61.8%,73.9%,45.9%,63.2%,18,50.0%,38.7%,22,45.5%,50.6%,1.05,5:24
,Karim Alami,MAR,3,551,84.4%,17.8%,21,7.6%,14,5.1%,46.9%,77.7%,56.5%,66.4%,21,66.7%,35.4%,20,40.0%,51.0%,1.05,5:14
,Byron Black,ZIM,1,386,82.1%,7.1%,8,4.5%,4,2.3%,69.3%,70.5%,57.4%,66.5%,14,64.3%,34.8%,22,9.1%,49.2%,1.04,3:59
,Axel Pretzsch,GER,2,394,87.1%,23.3%,22,10.4%,12,5.7%,52.8%,83.9%,46.0%,66.0%,10,60.0%,35.2%,11,63.6%,51.8%,1.04,4:08
,Peter Wessels,NED,1,248,75.0%,21.1%,14,11.4%,3,2.4%,63.4%,65.4%,62.2%,64.2%,8,37.5%,36.8%,15,26.7%,50.4%,1.03,2:21
,Fernando Vicente,ESP,3,591,70.8%,33.3%,13,4.4%,10,3.4%,59.7%,67.6%,47.9%,59.7%,26,46.2%,41.2%,28,57.1%,50.4%,1.02,5:36
Q,Fredrik Jonsson,SWE,2,521,84.6%,12.8%,17,6.6%,3,1.2%,60.9%,72.6%,51.5%,64.3%,20,70.0%,36.5%,22,22.7%,50.3%,1.02,4:56
,Rainer Schuettler,GER,2,272,60.0%,45.0%,1,0.7%,4,2.7%,74.8%,58.2%,43.2%,54.4%,20,60.0%,46.4%,17,52.9%,50.7%,1.02,2:43
WC,Michael Hill,AUS,2,362,83.9%,20.0%,23,13.5%,10,5.8%,54.4%,79.6%,52.6%,67.3%,11,54.5%,33.0%,15,40.0%,49.2%,1.01,3:33
,Tomas Behrend,GER,2,456,74.3%,25.0%,9,4.1%,9,4.1%,60.3%,66.7%,56.3%,62.6%,20,55.0%,38.0%,23,39.1%,49.8%,1.01,4:18
,Richard Fromberg,AUS,3,783,78.7%,16.4%,42,11.2%,20,5.3%,61.3%,73.9%,50.3%,64.8%,25,48.0%,35.5%,39,25.6%,49.6%,1.01,8:13
,Jan Kroslak,SVK,2,464,82.4%,18.8%,23,10.6%,18,8.3%,64.4%,69.8%,48.1%,62.0%,17,64.7%,37.9%,30,20.0%,49.1%,1.00,4:01
Q,Noam Okun,ISR,1,280,68.2%,23.8%,8,5.5%,8,5.5%,62.1%,70.0%,41.8%,59.3%,21,66.7%,40.7%,15,33.3%,50.4%,1.00,2:43
,Andrew Ilie,AUS,3,704,84.2%,16.4%,29,7.8%,11,3.0%,52.6%,71.8%,60.2%,66.3%,21,57.1%,33.6%,18,50.0%,50.9%,1.00,6:42
,Alberto Martin,ESP,1,262,75.0%,9.5%,5,4.4%,6,5.3%,66.7%,68.4%,63.2%,66.7%,7,28.6%,33.1%,12,16.7%,47.7%,0.99,2:28
Q,Leander Paes,IND,2,419,85.7%,14.3%,16,7.8%,8,3.9%,58.5%,72.5%,61.2%,67.8%,14,64.3%,31.8%,11,45.5%,49.4%,0.99,4:20
8,Todd Martin,USA,2,654,86.5%,19.2%,59,17.1%,18,5.2%,60.4%,78.5%,46.0%,65.6%,30,76.7%,34.1%,23,43.5%,50.8%,0.99,6:46
7,Nicolas Lapentti,ECU,2,580,82.6%,20.0%,26,9.0%,17,5.9%,57.6%,74.7%,48.4%,63.5%,23,65.2%,36.0%,23,39.1%,49.7%,0.99,5:53
Q,Raemon Sluiter,NED,2,561,82.6%,17.4%,27,9.7%,12,4.3%,58.6%,74.8%,52.2%,65.5%,17,52.9%,33.9%,21,38.1%,49.6%,0.98,5:35
6,Thomas Enqvist,SWE,1,360,79.3%,23.3%,14,7.7%,10,5.5%,64.1%,74.1%,44.6%,63.5%,27,77.8%,35.8%,15,46.7%,49.7%,0.98,3:44
,Younes El Aynaoui,MAR,5,1310,85.8%,16.8%,68,10.3%,23,3.5%,61.9%,75.7%,52.2%,66.7%,43,65.1%,32.4%,44,40.9%,49.6%,0.97,13:00
,Francisco Clavet,ESP,3,673,88.7%,17.3%,10,2.9%,7,2.0%,67.3%,70.6%,58.0%,66.5%,23,73.9%,32.4%,24,37.5%,49.8%,0.97,6:17
,Mariano Zabaleta,ARG,3,668,77.8%,24.5%,31,9.0%,19,5.5%,47.7%,77.4%,46.7%,61.3%,31,61.3%,37.7%,25,52.0%,49.9%,0.97,7:31
,Laurence Tieleman,ITA,2,636,89.8%,14.6%,33,9.8%,18,5.3%,54.1%,78.7%,49.7%,65.4%,22,77.3%,33.6%,17,41.2%,50.5%,0.97,6:03
Q,Jiri Vanek,CZE,2,498,82.1%,17.1%,24,9.4%,6,2.4%,57.5%,78.1%,49.1%,65.7%,24,70.8%,33.2%,14,50.0%,49.8%,0.97,4:44
Q,Christophe Rochus,BEL,4,902,79.7%,25.0%,15,3.2%,30,6.4%,63.7%,66.0%,49.1%,59.9%,34,58.8%,39.0%,41,41.5%,49.9%,0.97,7:57
,Paul Goldstein,USA,1,277,81.0%,4.8%,13,10.2%,2,1.6%,68.8%,75.0%,55.0%,68.8%,5,20.0%,30.2%,9,11.1%,48.0%,0.97,3:17
,Thomas Johansson,SWE,2,489,83.3%,19.4%,25,9.4%,12,4.5%,45.7%,73.6%,50.0%,60.8%,27,77.8%,37.5%,16,43.8%,50.1%,0.96,4:50
Q,Rodolphe Cadart,FRA,1,264,70.0%,15.8%,6,4.9%,4,3.3%,60.7%,60.8%,58.3%,59.8%,15,60.0%,38.7%,12,25.0%,48.5%,0.96,2:38
,Dominik Hrbaty,SVK,1,248,84.2%,5.3%,12,9.4%,9,7.1%,51.2%,78.5%,53.2%,66.1%,7,57.1%,32.2%,3,33.3%,49.6%,0.95,2:14
,Andrei Medvedev,UKR,1,362,78.6%,13.8%,25,13.3%,3,1.6%,53.2%,71.0%,54.5%,63.3%,19,68.4%,34.5%,9,44.4%,49.4%,0.94,3:38
,Orlin Stanoytchev,BUL,1,267,84.2%,20.0%,8,6.1%,6,4.6%,61.8%,71.6%,54.0%,64.9%,5,40.0%,33.1%,8,50.0%,48.7%,0.94,2:46
15,Albert Costa,ESP,1,263,65.0%,20.0%,7,5.7%,4,3.3%,66.7%,64.6%,41.5%,56.9%,13,46.2%,40.7%,8,50.0%,48.3%,0.94,2:28
14,Karol Kucera,SVK,1,230,61.1%,22.2%,5,4.5%,10,9.1%,30.9%,85.3%,43.4%,56.4%,11,36.4%,40.8%,8,50.0%,48.3%,0.94,2:24
,Stefan Koubek,AUT,3,714,75.9%,24.1%,30,7.9%,13,3.4%,60.9%,69.3%,50.0%,61.7%,39,64.1%,36.1%,28,50.0%,49.7%,0.94,6:38
,Jonas Bjorkman,SWE,3,806,83.6%,15.0%,8,1.9%,19,4.5%,60.9%,71.0%,52.4%,63.7%,30,66.7%,33.6%,22,40.9%,49.3%,0.93,7:59
,Ivan Ljubicic,CRO,1,354,76.0%,16.0%,13,7.5%,10,5.7%,43.7%,69.7%,51.0%,59.2%,19,68.4%,37.8%,24,16.7%,48.3%,0.93,3:41
,Jeff Tarango,USA,1,259,75.0%,20.0%,7,6.2%,9,8.0%,54.0%,78.7%,40.4%,61.1%,10,50.0%,35.6%,10,40.0%,46.7%,0.91,2:27
,Jerome Golmard,FRA,1,319,95.5%,0.0%,16,10.2%,6,3.8%,54.1%,76.5%,58.3%,68.2%,11,90.9%,29.0%,7,0.0%,48.3%,0.91,3:31
,George Bastl,SUI,1,267,80.0%,10.0%,7,5.3%,5,3.8%,61.8%,71.6%,48.0%,62.6%,7,42.9%,33.8%,8,25.0%,47.9%,0.90,2:48
Q,Cyril Saulnier,FRA,1,245,85.0%,5.0%,16,14.2%,3,2.7%,57.5%,76.9%,52.1%,66.4%,8,62.5%,30.3%,7,14.3%,46.9%,0.90,2:24
,Paradorn Srichaphan,THA,2,457,65.7%,27.8%,11,4.5%,15,6.1%,45.7%,66.4%,46.3%,55.5%,31,61.3%,39.0%,20,50.0%,47.9%,0.88,4:44
,Andrea Gaudenzi,ITA,1,352,82.8%,10.3%,11,6.3%,9,5.1%,59.1%,76.9%,47.2%,64.8%,13,61.5%,30.7%,7,42.9%,47.7%,0.87,3:38
,Galo Blanco,ESP,1,238,88.2%,5.9%,5,4.1%,7,5.7%,53.7%,75.8%,49.1%,63.4%,6,66.7%,31.3%,5,20.0%,47.9%,0.86,2:16
10,Tommy Haas,GER,2,416,82.9%,11.4%,18,8.0%,12,5.4%,47.3%,83.0%,49.2%,65.2%,18,66.7%,29.7%,13,30.8%,48.8%,0.85,4:05
,Sjeng Schalken,NED,2,388,73.3%,12.9%,6,3.2%,11,5.8%,57.1%,70.4%,46.9%,60.3%,16,50.0%,33.7%,8,50.0%,46.6%,0.85,3:49
,Vincent Spadea,USA,1,297,75.0%,20.0%,15,9.8%,8,5.2%,55.6%,74.1%,42.6%,60.1%,15,60.0%,33.3%,9,55.6%,47.1%,0.84,2:52
,Guillermo Canas,ARG,1,243,70.0%,21.1%,3,2.6%,9,7.7%,54.7%,62.5%,49.1%,56.4%,12,50.0%,36.5%,15,26.7%,46.1%,0.84,3:00
,Jacobo Diaz,ESP,1,318,80.0%,12.5%,7,4.4%,13,8.1%,65.6%,66.7%,47.3%,60.0%,16,68.8%,33.5%,9,33.3%,46.9%,0.84,3:09
,Daniel Vacek,CZE,2,423,61.3%,13.3%,14,6.5%,17,7.9%,49.8%,71.0%,45.4%,58.1%,22,45.5%,34.6%,10,40.0%,46.6%,0.83,4:11
,John Van Lottum,NED,1,138,72.7%,18.2%,5,6.8%,2,2.7%,47.9%,65.7%,50.0%,57.5%,8,62.5%,35.4%,4,50.0%,47.1%,0.83,1:32
WC,James Sekulov,AUS,2,479,76.3%,16.2%,11,4.5%,9,3.7%,56.9%,67.1%,50.9%,60.2%,34,73.5%,33.0%,19,31.6%,47.0%,0.83,4:54
,Cecil Mamiit,PHI,1,262,70.0%,20.0%,9,6.0%,9,6.0%,65.1%,66.0%,40.4%,57.0%,16,62.5%,35.4%,10,40.0%,47.7%,0.82,2:39
,Alex Corretja,ESP,2,321,60.0%,11.5%,5,3.2%,11,7.0%,49.4%,67.9%,48.8%,58.2%,15,33.3%,34.4%,9,33.3%,46.1%,0.82,3:53
,Markus Hipfl,AUT,1,307,66.7%,20.8%,5,3.1%,7,4.3%,57.8%,67.7%,39.7%,55.9%,15,46.7%,35.6%,10,50.0%,46.3%,0.81,2:44
,Michael Chang,USA,1,221,75.0%,12.5%,6,5.0%,9,7.5%,61.7%,70.3%,47.8%,61.7%,9,55.6%,30.7%,3,66.7%,47.5%,0.80,2:05
,Albert Portas,ESP,2,476,65.8%,18.4%,15,6.0%,12,4.8%,50.2%,68.0%,50.0%,59.0%,23,43.5%,32.6%,18,38.9%,46.4%,0.80,4:22
WC,Dejan Petrovic,SRB,1,228,80.0%,10.5%,9,7.6%,5,4.2%,50.4%,80.0%,47.5%,63.9%,7,42.9%,28.4%,7,28.6%,46.9%,0.79,2:34
,Tomas Zib,CZE,1,269,60.0%,20.0%,2,1.5%,7,5.4%,55.4%,66.7%,41.4%,55.4%,19,57.9%,35.3%,15,26.7%,45.0%,0.79,2:56
LL,Michal Tabara,CZE,1,239,72.2%,11.1%,1,0.9%,9,8.0%,56.6%,62.5%,49.0%,56.6%,7,28.6%,34.1%,8,25.0%,44.8%,0.79,2:14
,Lorenzo Manta,SUI,1,219,76.5%,11.8%,10,8.4%,5,4.2%,47.1%,69.6%,52.4%,60.5%,15,73.3%,31.0%,5,40.0%,47.0%,0.78,2:00
,Goran Ivanisevic,CRO,2,486,82.9%,7.1%,42,16.4%,21,8.2%,48.8%,79.2%,54.2%,66.4%,18,61.1%,25.7%,8,37.5%,47.1%,0.76,4:36
,Jan Michael Gambill,USA,1,204,66.7%,14.3%,6,6.5%,6,6.5%,33.7%,80.6%,42.6%,55.4%,7,28.6%,33.9%,17,11.8%,43.6%,0.76,2:09
,Juan Antonio Marin,CRC,1,180,30.8%,28.6%,1,1.0%,3,3.1%,44.3%,48.8%,40.7%,44.3%,17,47.1%,42.2%,7,57.1%,43.3%,0.76,1:52
,Sebastien Lareau,CAN,1,222,66.7%,11.8%,5,4.6%,3,2.8%,69.7%,68.4%,27.3%,56.0%,12,50.0%,33.6%,9,22.2%,44.6%,0.76,2:00
Q,Julien Boutter,FRA,1,286,73.9%,22.7%,21,13.4%,11,7.0%,57.3%,62.2%,52.2%,58.0%,19,68.4%,31.8%,9,55.6%,46.2%,0.76,2:57
,Felix Mantilla,ESP,1,257,70.0%,15.0%,2,1.4%,3,2.1%,61.6%,61.1%,48.2%,56.2%,15,60.0%,32.4%,5,60.0%,45.9%,0.74,2:54
,Ronald Agenor,USA,1,265,76.2%,9.5%,2,1.4%,7,4.9%,61.1%,64.8%,57.1%,61.8%,15,66.7%,28.1%,3,66.7%,46.4%,0.74,2:41
,Alex Lopez Moron,ESP,1,253,72.2%,10.5%,5,3.5%,11,7.7%,58.5%,66.3%,47.5%,58.5%,20,75.0%,30.6%,5,40.0%,46.2%,0.74,2:15
,Sargis Sargsian,ARM,1,209,81.3%,6.3%,4,3.7%,4,3.7%,60.2%,70.8%,51.2%,63.0%,9,66.7%,26.7%,3,33.3%,45.5%,0.72,2:26
,Nicklas Kulti,SWE,1,171,58.3%,0.0%,9,12.7%,2,2.8%,42.3%,56.7%,51.2%,53.5%,8,37.5%,33.0%,8,0.0%,41.5%,0.71,1:44
LL,Jamie Delgado,GBR,1,241,81.3%,11.8%,6,4.4%,7,5.2%,45.9%,74.2%,45.2%,58.5%,17,82.4%,29.2%,7,28.6%,45.6%,0.71,2:22
Q,Davide Sanguinetti,ITA,1,192,60.0%,25.0%,9,8.3%,4,3.7%,51.9%,67.9%,42.3%,55.6%,13,53.8%,31.0%,5,80.0%,44.8%,0.70,1:56
,Martin Rodriguez,ARG,1,196,81.3%,6.3%,13,12.7%,4,3.9%,49.0%,88.0%,40.4%,63.7%,6,50.0%,25.5%,2,50.0%,45.4%,0.70,2:01
WC,Gouichi Motomura,JPN,1,171,38.5%,23.1%,0,0.0%,6,6.6%,60.4%,50.9%,38.9%,46.2%,19,57.9%,37.5%,7,42.9%,42.1%,0.70,1:51
,Jim Courier,USA,1,244,65.0%,10.0%,8,6.1%,4,3.0%,64.4%,65.9%,46.8%,59.1%,17,58.8%,28.6%,3,66.7%,45.1%,0.70,2:34
,Jens Knippschild,GER,1,249,63.2%,5.6%,20,14.7%,3,2.2%,47.8%,73.8%,40.8%,56.6%,16,56.3%,30.1%,5,20.0%,44.6%,0.69,2:32
,Julian Alonso,ESP,1,199,60.0%,14.3%,12,10.6%,4,3.5%,58.4%,68.2%,34.0%,54.0%,15,60.0%,31.4%,5,40.0%,44.2%,0.68,1:56
,Jan Siemerink,NED,1,161,61.5%,0.0%,4,5.1%,4,5.1%,54.4%,62.8%,41.7%,53.2%,8,37.5%,31.7%,2,0.0%,42.2%,0.68,1:42
,Fernando Meligeni,BRA,1,285,65.2%,13.6%,7,4.6%,11,7.2%,56.9%,64.4%,47.0%,56.9%,20,60.0%,28.8%,12,25.0%,43.9%,0.67,2:32
,Alberto Berasategui,ESP,1,164,9.1%,27.3%,0,0.0%,7,9.1%,70.1%,46.3%,13.0%,36.4%,16,37.5%,42.5%,8,37.5%,39.6%,0.67,1:22
,Martin Damm Sr,CZE,1,186,86.7%,0.0%,8,8.8%,5,5.5%,51.6%,83.0%,45.5%,64.8%,3,33.3%,23.2%,0,-,43.5%,0.66,1:51
WC,Scott Draper,AUS,1,199,88.2%,6.3%,9,8.7%,7,6.8%,54.4%,73.2%,53.2%,64.1%,4,50.0%,22.9%,2,50.0%,44.2%,0.64,1:45
Q,Alex Obrien,USA,1,158,61.5%,7.1%,5,6.4%,5,6.4%,59.0%,65.2%,50.0%,59.0%,9,44.4%,26.3%,3,33.3%,42.4%,0.64,1:39
WC,Joseph Sirianni,AUS,1,162,33.3%,16.7%,3,3.4%,6,6.7%,47.2%,47.6%,38.3%,42.7%,14,42.9%,34.2%,6,33.3%,38.9%,0.60,1:32
,Hernan Gumy,ARG,1,176,53.8%,7.7%,4,4.3%,5,5.4%,56.5%,61.5%,40.0%,52.2%,11,45.5%,28.6%,4,25.0%,40.9%,0.60,1:45
,Marat Safin,RUS,1,186,71.4%,6.7%,13,13.0%,5,5.0%,39.0%,82.1%,45.9%,60.0%,12,66.7%,23.3%,5,20.0%,43.0%,0.58,1:36
,Gaston Gaudio,ARG,1,164,53.8%,7.7%,2,2.2%,6,6.6%,53.8%,59.2%,40.5%,50.5%,12,50.0%,26.0%,4,25.0%,39.6%,0.53,1:22
,Fabrice Santoro,FRA,1,152,61.5%,0.0%,2,2.8%,2,2.8%,54.9%,56.4%,56.3%,56.3%,6,16.7%,22.2%,1,0.0%,38.2%,0.51,1:36
,Bernd Karbacher,GER,1,163,61.5%,0.0%,4,4.3%,5,5.4%,50.5%,68.1%,43.5%,55.9%,13,61.5%,21.4%,3,0.0%,41.1%,0.49,1:32
,Wayne Arthurs,AUS,1,167,81.3%,0.0%,15,16.9%,8,9.0%,51.7%,82.6%,48.8%,66.3%,6,50.0%,16.7%,2,0.0%,43.1%,0.49,1:39
,Mariano Puerta,ARG,1,140,50.0%,0.0%,7,8.9%,4,5.1%,62.0%,63.3%,26.7%,49.4%,10,40.0%,19.7%,1,0.0%,36.4%,0.39,1:27
,All Main Draw Players,,127.0,,79.9%,20.1%,,8.4%,,4.6%,57.6%,73.4%,50.8%,63.8%,,61.3%,36.2%,,38.7%,50.0%,1.00,
