Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,1,(1)Andre Agassi[USA] [yr|ev],d.,33,Mariano Zabaleta[ARG] [yr|ev],6-4 6-4 6-2,2.25,12.1%,53.0%,88.6%,71.0%,0/1,11.4%,46.6%,65.9%,46.8%,7/12,1:35,1
R32,19,(16)Mark Philippoussis[AUS] [yr|ev],d.,46,Andrew Ilie[AUS] [yr|ev],6-4 7-6(4) 6-1,1.76,22.2%,53.1%,95.3%,65.8%,0/0,5.8%,55.8%,75.0%,57.9%,1/4,1:35,8
R32,34,Nicolas Escude[FRA] [yr|ev],d.,99,Andreas Vinciguerra[SWE] [yr|ev],6-4 6-4 6-3,1.40,16.9%,48.2%,77.5%,62.8%,2/4,3.6%,47.0%,61.5%,54.5%,7/12,1:57,17
R32,41,Hicham Arazi[MAR] [yr|ev],d.,55,Fernando Vicente[ESP] [yr|ev],6-3 6-3 6-2,1.46,1.2%,60.2%,76.0%,54.5%,3/4,3.9%,63.2%,56.3%,46.4%,3/9,1:27,22
R32,3,(3)Pete Sampras[USA] [yr|ev],d.,151,(Q)Wayne Black[ZIM] [yr|ev],6-7(9) 3-6 6-3 7-5 6-3,1.20,24.5%,64.6%,83.2%,55.8%,4/5,3.8%,57.3%,76.7%,56.7%,5/9,2:48,1
R32,64,Slava Dosedel[CZE] [yr|ev],d.,48,Franco Squillari[ARG] [yr|ev],7-5 6-2 6-3,1.40,3.3%,84.4%,76.3%,28.6%,4/5,6.4%,52.7%,63.8%,48.1%,13/18,2:11,26
R32,13,(11)Tim Henman[GBR] [yr|ev],d.,26,Sebastien Grosjean[FRA] [yr|ev],6-1 6-4 4-6 7-6(6),1.10,9.5%,64.2%,73.9%,38.8%,11/15,3.2%,62.1%,66.2%,42.6%,7/13,2:43,4
R32,56,Chris Woodruff[USA] [yr|ev],d.,80,Richard Fromberg[AUS] [yr|ev],6-1 6-4 7-6(6),1.33,9.5%,54.7%,82.7%,55.8%,4/5,7.6%,63.0%,69.0%,47.1%,4/8,2:00,29
R32,17,Lleyton Hewitt[AUS] [yr|ev],d.,95,Adrian Voinea[ROU] [yr|ev],6-2 7-5 6-3,1.46,6.4%,51.3%,75.0%,50.0%,3/7,12.0%,58.7%,59.3%,26.3%,3/12,2:05,1
R32,11,(12)Magnus Norman[SWE] [yr|ev],d.,76,Jonas Bjorkman[SWE] [yr|ev],6-4 6-4 7-6(8),1.10,4.6%,69.4%,72.0%,45.5%,4/6,2.4%,64.2%,69.6%,43.2%,10/14,2:27,2
R32,53,Wayne Ferreira[RSA] [yr|ev],d.,39,Francisco Clavet[ESP] [yr|ev],6-3 6-4 3-6 6-3,1.33,13.4%,62.5%,78.6%,50.0%,9/12,0.7%,66.4%,60.2%,51.1%,15/20,2:27,6
R32,4,(4)Nicolas Kiefer[GER] [yr|ev],d.,35,Karim Alami[MAR] [yr|ev],6-3 6-4 6-2,1.87,6.8%,45.2%,97.0%,60.0%,0/0,7.1%,48.2%,68.3%,45.5%,8/12,1:39,4
R32,54,Arnaud Clement[FRA] [yr|ev],d.,62,Roger Federer[SUI] [yr|ev],6-1 6-4 6-3,1.52,2.4%,59.5%,72.0%,61.8%,3/4,8.0%,55.7%,65.3%,33.3%,6/12,1:41,10
R32,29,Younes El Aynaoui[MAR] [yr|ev],d.,40,Juan Carlos Ferrero[ESP] [yr|ev],7-6(3) 4-6 4-6 7-6(5) 6-4,0.90,8.2%,57.9%,84.8%,52.8%,6/8,5.9%,55.9%,82.4%,64.2%,2/3,3:14,14
R32,120,(Q)Christophe Rochus[BEL] [yr|ev],d.,67,Max Mirnyi[BLR] [yr|ev],3-6 6-4 6-3 7-6(2),0.99,2.9%,69.3%,62.1%,50.0%,8/13,18.9%,60.7%,71.6%,39.6%,4/10,2:16,38
R32,2,(2)Yevgeny Kafelnikov[RUS] [yr|ev],d.,43,Stefan Koubek[AUT] [yr|ev],6-3 6-3 6-4,1.71,5.7%,57.1%,85.0%,73.3%,0/0,18.4%,57.9%,77.3%,50.0%,3/7,1:22,1
R64,1,(1)Andre Agassi[USA] [yr|ev],d.,47,Sjeng Schalken[NED] [yr|ev],7-5 6-0 6-3,1.82,10.5%,65.8%,80.0%,53.8%,0/2,4.1%,41.9%,61.3%,37.2%,4/11,1:33,1
R64,33,Mariano Zabaleta[ARG] [yr|ev],d.,204,(WC)Todd Woodbridge[AUS] [yr|ev],7-6(6) 4-6 6-1 6-4,1.00,7.6%,49.0%,81.7%,39.2%,10/14,5.4%,57.1%,70.3%,45.8%,3/9,3:02,21
R64,46,Andrew Ilie[AUS] [yr|ev],d.,37,Jiri Novak[CZE] [yr|ev],6-3 7-6(5) 6-7(4) 6-4,1.18,5.0%,51.1%,70.4%,64.7%,5/7,7.2%,59.7%,71.1%,48.2%,4/8,2:40,38
R64,19,(16)Mark Philippoussis[AUS] [yr|ev],d.,166,(Q)Raemon Sluiter[NED] [yr|ev],6-1 2-6 7-6(4) 6-1,1.30,25.2%,56.1%,81.7%,51.1%,5/8,5.9%,52.9%,74.1%,41.7%,5/10,1:57,8
R64,34,Nicolas Escude[FRA] [yr|ev],d.,10,(9)Richard Krajicek[NED] [yr|ev],2-6 6-3 6-1 6-3,1.16,11.5%,46.2%,75.0%,58.9%,2/4,15.2%,60.9%,69.6%,47.2%,4/9,1:57,17
R64,99,Andreas Vinciguerra[SWE] [yr|ev],d.,137,(Q)Leander Paes[IND] [yr|ev],7-6(3) 6-4 6-3,1.39,10.5%,66.3%,77.8%,65.6%,3/4,10.4%,61.5%,71.2%,51.4%,4/7,1:46,33
R64,41,Hicham Arazi[MAR] [yr|ev],d.,123,(Q)Fredrik Jonsson[SWE] [yr|ev],6-3 6-4 6-4,1.26,10.7%,61.2%,85.7%,42.5%,6/6,3.0%,57.0%,73.7%,44.2%,8/11,1:47,22
R64,55,Fernando Vicente[ESP] [yr|ev],d.,9,(8)Todd Martin[USA] [yr|ev],6-4 2-6 3-6 6-3 7-5,0.97,6.8%,54.5%,76.4%,51.7%,4/9,14.7%,60.3%,79.3%,46.3%,3/8,2:47,29
R64,3,(3)Pete Sampras[USA] [yr|ev],d.,79,Mikael Tillstrom[SWE] [yr|ev],6-3 7-6(6) 6-1,1.20,14.0%,70.0%,74.3%,56.7%,2/2,14.1%,59.0%,76.1%,43.8%,2/5,1:31,1
R64,151,(Q)Wayne Black[ZIM] [yr|ev],d.,45,Marc Rosset[SUI] [yr|ev],6-1 2-6 7-6(1) 6-3,1.22,7.7%,54.7%,75.0%,62.3%,2/4,17.4%,62.6%,79.2%,34.9%,12/15,2:18,69
R64,48,Franco Squillari[ARG] [yr|ev],d.,126,(WC)Mark Woodforde[AUS] [yr|ev],6-4 7-6(3) 3-6 6-4,1.02,12.1%,50.4%,73.2%,55.7%,11/15,0.8%,59.2%,73.0%,51.0%,9/13,2:58,11
R64,64,Slava Dosedel[CZE] [yr|ev],d.,102,Paradorn Srichaphan[THA] [yr|ev],4-6 6-2 6-4 6-1,1.41,1.0%,77.0%,66.2%,65.2%,6/9,3.9%,47.2%,65.0%,40.3%,15/23,2:20,26
R64,13,(11)Tim Henman[GBR] [yr|ev],d.,60,Rainer Schuettler[GER] [yr|ev],6-2 4-1 RET,3.50,17.9%,64.3%,88.9%,80.0%,0/0,1.6%,79.7%,51.0%,46.2%,9/13,0:51,4
R64,26,Sebastien Grosjean[FRA] [yr|ev],d.,238,(WC)Michael Hill[AUS] [yr|ev],4-6 6-1 7-6(3) 6-0,1.81,16.3%,66.3%,81.5%,69.7%,1/2,7.9%,51.5%,73.1%,44.9%,3/8,2:01,4
R64,56,Chris Woodruff[USA] [yr|ev],d.,133,(WC)James Sekulov[AUS] [yr|ev],6-3 6-2 6-2,4.47,13.6%,67.8%,87.5%,94.7%,0/0,3.0%,62.1%,61.0%,44.0%,5/10,1:13,29
R64,80,Richard Fromberg[AUS] [yr|ev],d.,115,Axel Pretzsch[GER] [yr|ev],7-6(6) 7-6(6) 6-4,1.26,9.6%,56.7%,78.0%,57.8%,0/2,10.6%,47.0%,83.9%,41.4%,4/7,2:29,24
R64,95,Adrian Voinea[ROU] [yr|ev],d.,91,Albert Portas[ESP] [yr|ev],6-2 6-1 6-3,1.68,23.0%,59.5%,81.8%,50.0%,7/8,3.0%,44.8%,46.7%,48.6%,2/9,1:23,36
R64,17,Lleyton Hewitt[AUS] [yr|ev],d.,30,Alex Corretja[ESP] [yr|ev],6-0 6-0 6-1,2.35,9.1%,49.1%,70.4%,71.4%,0/0,1.8%,36.8%,42.9%,25.0%,3/12,1:27,1
R64,76,Jonas Bjorkman[SWE] [yr|ev],d.,153,(Q)Jiri Vanek[CZE] [yr|ev],6-4 3-6 6-4 7-6(4),1.04,2.5%,66.1%,72.5%,63.4%,4/6,11.6%,61.2%,82.3%,46.0%,6/9,2:23,4
R64,11,(12)Magnus Norman[SWE] [yr|ev],d.,82,Gianluca Pozzi[ITA] [yr|ev],6-4 6-3 6-4,1.20,5.7%,71.3%,64.5%,56.0%,8/11,4.5%,39.8%,71.4%,43.4%,5/12,1:59,2
R64,39,Francisco Clavet[ESP] [yr|ev],d.,70,Goran Ivanisevic[CRO] [yr|ev],7-6(5) 6-4 6-2,1.58,4.9%,68.3%,82.1%,76.9%,0/0,11.0%,51.6%,80.9%,56.8%,2/5,1:36,18
R64,53,Wayne Ferreira[RSA] [yr|ev],d.,42,Thomas Johansson[SWE] [yr|ev],6-3 6-2 6-7(2) 4-6 6-2,1.29,13.7%,59.5%,76.9%,51.6%,6/8,6.7%,44.2%,69.9%,46.7%,13/19,3:06,6
R64,35,Karim Alami[MAR] [yr|ev],d.,263,(Q)Michael Llodra[FRA] [yr|ev],7-6(4) 6-3 6-2,1.48,6.5%,50.0%,84.8%,60.9%,3/4,7.3%,59.8%,71.4%,42.4%,1/5,1:35,25
R64,4,(4)Nicolas Kiefer[GER] [yr|ev],d.,106,Tomas Behrend[GER] [yr|ev],7-6(5) 6-0 6-2,1.77,13.1%,57.1%,81.3%,58.3%,2/3,3.4%,52.9%,50.0%,48.8%,2/8,1:46,4
R64,54,Arnaud Clement[FRA] [yr|ev],d.,7,(7)Nicolas Lapentti[ECU] [yr|ev],3-6 7-6(3) 6-2 4-1 RET,1.14,4.8%,59.6%,77.4%,47.6%,1/4,9.6%,64.0%,72.6%,39.0%,10/14,2:15,10
R64,62,Roger Federer[SUI] [yr|ev],d.,104,Jan Kroslak[SVK] [yr|ev],7-6(1) 6-2 6-3,1.38,8.5%,60.4%,67.2%,66.7%,9/10,5.7%,64.8%,60.3%,43.2%,8/12,1:46,1
R64,40,Juan Carlos Ferrero[ESP] [yr|ev],d.,89,Laurence Tieleman[ITA] [yr|ev],7-6(5) 6-4 5-7 6-7(5) 6-4,1.06,3.8%,58.7%,78.7%,48.7%,8/10,8.9%,56.3%,82.2%,41.0%,7/10,3:35,1
R64,29,Younes El Aynaoui[MAR] [yr|ev],d.,12,(10)Tommy Haas[GER] [yr|ev],7-5 6-3 6-3,1.72,12.7%,62.0%,87.8%,56.7%,4/5,1.1%,44.6%,73.2%,47.1%,6/11,1:41,14
R64,120,(Q)Christophe Rochus[BEL] [yr|ev],d.,182,(Q)Kevin Ullyett[ZIM] [yr|ev],6-4 6-4 6-3,1.14,2.0%,66.7%,68.2%,66.7%,3/3,13.1%,58.3%,79.6%,40.0%,2/6,1:31,38
R64,67,Max Mirnyi[BLR] [yr|ev],d.,98,Antony Dupuis[FRA] [yr|ev],6-7(3) 7-6(6) 7-6(5) 7-6(5),0.96,5.6%,68.9%,71.3%,61.8%,9/10,15.4%,63.0%,81.4%,50.0%,4/5,3:13,18
R64,43,Stefan Koubek[AUT] [yr|ev],d.,472,(Q)Grant Stafford[RSA] [yr|ev],5-7 7-5 2-6 6-2 6-3,1.02,4.3%,62.7%,66.3%,50.0%,13/20,3.5%,51.7%,71.6%,46.4%,5/13,2:38,20
R64,2,(2)Yevgeny Kafelnikov[RUS] [yr|ev],d.,44,Daniel Vacek[CZE] [yr|ev],6-3 6-0 6-1,1.69,3.9%,66.2%,66.7%,65.4%,4/5,3.8%,53.2%,61.9%,21.6%,6/14,1:25,1
R128,1,(1)Andre Agassi[USA] [yr|ev],d.,112,Mariano Puerta[ARG] [yr|ev],6-2 6-2 6-3,2.57,9.8%,65.6%,80.0%,81.0%,1/1,8.9%,62.0%,63.3%,26.7%,4/10,1:27,1
R128,47,Sjeng Schalken[NED] [yr|ev],d.,77,Galo Blanco[ESP] [yr|ev],7-6(8) 6-4 7-6(2),1.17,2.6%,67.0%,74.0%,57.9%,4/5,4.1%,53.7%,75.8%,49.1%,4/6,2:16,11
R128,33,Mariano Zabaleta[ARG] [yr|ev],d.,27,Felix Mantilla[ESP] [yr|ev],6-1 5-7 6-3 7-6(5),1.35,9.0%,46.8%,80.8%,55.9%,2/5,1.4%,61.6%,61.1%,48.2%,9/15,2:54,21
R128,204,(WC)Todd Woodbridge[AUS] [yr|ev],d.,93,Jan Siemerink[NED] [yr|ev],6-4 6-1 6-3,1.48,1.2%,68.3%,75.0%,53.8%,2/2,5.1%,54.4%,62.8%,41.7%,3/8,1:42,19
R128,46,Andrew Ilie[AUS] [yr|ev],d.,65,Jeff Tarango[USA] [yr|ev],6-3 7-6(4) 4-6 6-3,1.09,11.6%,52.1%,71.1%,57.1%,6/10,6.2%,54.0%,78.7%,40.4%,5/10,2:27,38
R128,37,Jiri Novak[CZE] [yr|ev],d.,75,Markus Hipfl[AUT] [yr|ev],6-3 4-6 6-3 5-7 6-2,1.24,9.6%,63.7%,76.3%,43.4%,5/10,3.1%,57.8%,67.7%,39.7%,7/15,2:44,5
R128,166,(Q)Raemon Sluiter[NED] [yr|ev],d.,88,Andrea Gaudenzi[ITA] [yr|ev],3-6 6-1 3-6 6-3 13-11,1.15,11.9%,61.9%,75.2%,59.7%,4/7,6.3%,59.1%,76.9%,47.2%,8/13,3:38,46
R128,19,(16)Mark Philippoussis[AUS] [yr|ev],d.,189,(Q)Noam Okun[ISR] [yr|ev],6-4 6-2 2-6 3-6 6-2,1.00,7.4%,52.6%,70.4%,46.9%,10/15,5.5%,62.1%,70.0%,41.8%,14/21,2:43,8
R128,10,(9)Richard Krajicek[NED] [yr|ev],d.,25,Fabrice Santoro[FRA] [yr|ev],6-1 6-2 7-5,1.96,25.9%,53.1%,90.7%,63.2%,1/1,2.8%,54.9%,56.4%,56.3%,1/6,1:36,4
R128,34,Nicolas Escude[FRA] [yr|ev],d.,36,Jim Courier[USA] [yr|ev],6-7(4) 6-3 7-5 6-1,1.43,15.2%,48.2%,83.3%,60.3%,1/3,6.1%,64.4%,65.9%,46.8%,10/17,2:34,17
R128,137,(Q)Leander Paes[IND] [yr|ev],d.,201,(WC)Dejan Petrovic[SRB] [yr|ev],6-2 3-6 7-6(5) 6-4,1.27,5.5%,56.0%,73.8%,68.8%,5/7,7.6%,50.4%,80.0%,47.5%,3/7,2:34,73
R128,99,Andreas Vinciguerra[SWE] [yr|ev],d.,63,Hernan Gumy[ARG] [yr|ev],7-6(2) 6-1 6-1,1.67,8.3%,60.7%,80.4%,57.6%,3/4,4.3%,56.5%,61.5%,40.0%,5/11,1:45,33
R128,123,(Q)Fredrik Jonsson[SWE] [yr|ev],d.,84,Jacobo Diaz[ESP] [yr|ev],4-6 4-6 6-2 7-5 6-3,1.19,8.9%,63.3%,72.0%,56.9%,6/9,4.4%,65.6%,66.7%,47.3%,11/16,3:09,108
R128,41,Hicham Arazi[MAR] [yr|ev],d.,111,Julian Alonso[ESP] [yr|ev],6-3 7-6(6) 6-2,1.47,4.7%,51.2%,79.5%,57.1%,3/5,10.6%,58.4%,68.2%,34.0%,9/15,1:56,22
R128,55,Fernando Vicente[ESP] [yr|ev],d.,59,Alberto Berasategui[ESP] [yr|ev],6-0 6-2 6-2,1.50,1.1%,64.4%,66.1%,41.9%,5/8,0.0%,70.1%,46.3%,13.0%,6/16,1:22,29
R128,9,(8)Todd Martin[USA] [yr|ev],d.,71,Byron Black[ZIM] [yr|ev],5-7 6-7(4) 6-4 6-2 8-6,0.96,18.6%,60.5%,78.0%,45.8%,20/22,4.5%,69.3%,70.5%,57.4%,9/14,3:59,4
R128,3,(3)Pete Sampras[USA] [yr|ev],d.,105,Wayne Arthurs[AUS] [yr|ev],6-4 7-5 6-4,2.02,12.8%,64.1%,92.0%,67.9%,2/2,16.9%,51.7%,82.6%,48.8%,3/6,1:39,1
R128,79,Mikael Tillstrom[SWE] [yr|ev],d.,103,Sebastien Lareau[CAN] [yr|ev],4-6 6-4 6-2 6-1,1.31,8.0%,56.6%,73.4%,57.1%,7/9,4.6%,69.7%,68.4%,27.3%,6/12,2:00,39
R128,45,Marc Rosset[SUI] [yr|ev],d.,143,(LL)Jamie Delgado[GBR] [yr|ev],7-6(0) 6-3 7-6(3),1.42,13.2%,45.3%,85.4%,58.6%,5/7,4.4%,45.9%,74.2%,45.2%,14/17,2:22,9
R128,151,(Q)Wayne Black[ZIM] [yr|ev],d.,57,Jan Michael Gambill[USA] [yr|ev],7-6(3) 6-1 6-4,1.31,9.8%,51.8%,75.9%,55.6%,15/17,6.5%,33.7%,80.6%,42.6%,2/7,2:09,69
R128,48,Franco Squillari[ARG] [yr|ev],d.,356,(WC)Joseph Sirianni[AUS] [yr|ev],6-3 6-2 6-1,1.67,6.8%,42.5%,83.9%,52.4%,4/6,3.4%,47.2%,47.6%,38.3%,6/14,1:32,11
R128,126,(WC)Mark Woodforde[AUS] [yr|ev],d.,113,(Q)Davide Sanguinetti[ITA] [yr|ev],6-3 6-4 7-6(4),1.44,3.6%,59.5%,74.0%,61.8%,1/5,8.3%,51.9%,67.9%,42.3%,7/13,1:56,19
R128,64,Slava Dosedel[CZE] [yr|ev],d.,155,(Q)Julien Boutter[FRA] [yr|ev],7-6(4) 5-7 6-3 7-5,1.32,0.8%,72.9%,72.3%,57.1%,4/9,13.4%,57.3%,62.2%,52.2%,13/19,2:57,26
R128,102,Paradorn Srichaphan[THA] [yr|ev],d.,18,(14)Karol Kucera[SVK] [yr|ev],6-2 6-4 3-6 6-3,1.07,5.0%,44.2%,67.9%,52.2%,4/8,4.5%,30.9%,85.3%,43.4%,4/11,2:24,9
R128,13,(11)Tim Henman[GBR] [yr|ev],d.,31,Jerome Golmard[FRA] [yr|ev],6-7(3) 6-3 7-6(4) 7-6(7),1.10,18.5%,62.3%,81.2%,54.1%,7/7,10.2%,54.1%,76.5%,58.3%,10/11,3:31,4
R128,60,Rainer Schuettler[GER] [yr|ev],d.,73,Juan Antonio Marin[CRC] [yr|ev],6-3 6-3 6-3,1.32,0.0%,71.1%,64.4%,41.7%,3/7,1.0%,44.3%,48.8%,40.7%,8/17,1:52,5
R128,238,(WC)Michael Hill[AUS] [yr|ev],d.,139,Bernd Karbacher[GER] [yr|ev],6-4 6-2 6-2,2.06,21.4%,58.6%,87.8%,65.5%,3/3,4.3%,50.5%,68.1%,43.5%,8/13,1:32,168
R128,26,Sebastien Grosjean[FRA] [yr|ev],d.,148,(WC)Gouichi Motomura[JPN] [yr|ev],6-3 6-3 6-2,1.44,2.5%,47.5%,68.4%,57.1%,4/7,0.0%,60.4%,50.9%,38.9%,11/19,1:51,4
R128,133,(WC)James Sekulov[AUS] [yr|ev],d.,72,Ivan Ljubicic[CRO] [yr|ev],7-6(5) 4-6 4-6 7-5 6-0,1.08,5.0%,55.0%,69.7%,53.1%,20/24,7.5%,43.7%,69.7%,51.0%,13/19,3:41,123
R128,56,Chris Woodruff[USA] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],6-3 7-6(3) 6-3,1.52,12.6%,67.4%,85.9%,58.1%,0/0,8.8%,51.6%,83.0%,45.5%,1/3,1:51,29
R128,115,Axel Pretzsch[GER] [yr|ev],d.,162,(Q)Alex Obrien[USA] [yr|ev],7-6(1) 6-2 6-1,1.56,10.0%,62.5%,84.0%,56.7%,2/3,6.4%,59.0%,65.2%,50.0%,4/9,1:39,99
R128,80,Richard Fromberg[AUS] [yr|ev],d.,6,(6)Thomas Enqvist[SWE] [yr|ev],6-4 7-6(4) 4-6 3-6 10-8,1.02,14.0%,63.1%,74.3%,47.0%,8/15,7.7%,64.1%,74.1%,44.6%,21/27,3:44,24
R128,91,Albert Portas[ESP] [yr|ev],d.,5,(5)Gustavo Kuerten[BRA] [yr|ev],4-6 4-6 6-4 7-6(8) 6-4,0.91,7.1%,52.2%,74.7%,50.6%,8/14,19.6%,47.7%,89.0%,46.3%,4/10,2:59,19
R128,95,Adrian Voinea[ROU] [yr|ev],d.,21,Vincent Spadea[USA] [yr|ev],7-6(1) 4-6 4-6 6-3 6-2,1.20,10.4%,54.9%,79.7%,50.8%,4/9,9.8%,55.6%,74.1%,42.6%,9/15,2:52,36
R128,17,Lleyton Hewitt[AUS] [yr|ev],d.,87,Paul Goldstein[USA] [yr|ev],6-2 6-7(5) 7-6(5) 6-4,1.03,6.7%,63.1%,83.0%,47.3%,8/9,10.2%,68.8%,75.0%,55.0%,1/5,3:17,1
R128,30,Alex Corretja[ESP] [yr|ev],d.,51,Sargis Sargsian[ARM] [yr|ev],7-6(5) 6-4 6-4,1.39,4.0%,56.4%,77.2%,68.2%,2/3,3.7%,60.2%,70.8%,51.2%,6/9,2:26,2
R128,76,Jonas Bjorkman[SWE] [yr|ev],d.,81,Jason Stoltenberg[AUS] [yr|ev],6-7(6) 6-4 6-4 0-6 6-4,0.88,1.1%,54.9%,70.8%,51.9%,6/10,9.3%,58.0%,78.2%,50.8%,3/7,3:09,4
R128,153,(Q)Jiri Vanek[CZE] [yr|ev],d.,114,Peter Wessels[NED] [yr|ev],6-4 6-3 2-6 7-6(5),0.97,7.2%,53.6%,73.1%,51.7%,11/15,11.4%,63.4%,65.4%,62.2%,3/8,2:21,74
R128,82,Gianluca Pozzi[ITA] [yr|ev],d.,118,Tomas Zib[CZE] [yr|ev],6-3 7-6(7) 6-7(5) 6-1,1.27,12.2%,44.6%,77.4%,54.5%,11/15,1.5%,55.4%,66.7%,41.4%,11/19,2:56,40
R128,11,(12)Magnus Norman[SWE] [yr|ev],d.,97,Cecil Mamiit[PHI] [yr|ev],7-5 6-4 3-6 6-3,1.21,6.2%,60.2%,72.1%,53.3%,6/10,6.0%,65.1%,66.0%,40.4%,10/16,2:39,2
R128,70,Goran Ivanisevic[CRO] [yr|ev],d.,15,(13)Cedric Pioline[FRA] [yr|ev],6-4 2-6 7-5 1-6 9-7,0.83,19.4%,47.3%,78.2%,52.9%,9/13,17.6%,60.8%,76.7%,62.1%,5/8,3:00,2
R128,39,Francisco Clavet[ESP] [yr|ev],d.,22,Dominik Hrbaty[SVK] [yr|ev],3-6 6-1 6-4 7-6(3),1.05,4.1%,67.8%,74.4%,53.8%,2/3,9.4%,51.2%,78.5%,53.2%,4/7,2:14,18
R128,53,Wayne Ferreira[RSA] [yr|ev],d.,78,George Bastl[SUI] [yr|ev],6-3 6-3 4-6 7-6(2),1.11,11.8%,52.2%,73.2%,58.5%,6/8,5.3%,61.8%,71.6%,48.0%,3/7,2:48,6
