Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,8,(8)David Nalbandian[ARG] [yr|ev],d.,146,(Q)Alejandro Falla[COL] [yr|ev],5-7 6-0 6-2 6-0,1.49,3.1%,54.6%,73.6%,52.3%,6/9,0.7%,58.1%,50.6%,40.4%,15/25,2:23,3
R64,77,Igor Andreev[RUS] [yr|ev],d.,4,(4)Juan Carlos Ferrero[ESP] [yr|ev],6-4 6-2 6-3,1.28,2.1%,63.8%,66.7%,47.1%,8/11,0.0%,67.0%,49.2%,46.7%,6/13,2:02,18
R64,92,Julien Benneteau[FRA] [yr|ev],d.,52,David Ferrer[ESP] [yr|ev],6-3 1-6 6-2 7-5,1.04,4.0%,67.3%,61.8%,30.3%,2/9,0.9%,57.9%,54.8%,42.2%,8/17,2:28,25
R64,65,Thomas Enqvist[SWE] [yr|ev],d.,26,(24)Jonas Bjorkman[SWE] [yr|ev],6-3 3-6 7-6(8) 6-3,1.20,2.9%,56.1%,78.2%,47.5%,11/14,5.8%,43.9%,68.9%,48.7%,8/13,3:01,4
R64,44,Gaston Gaudio[ARG] [yr|ev],d.,14,(14)Jiri Novak[CZE] [yr|ev],2-6 6-4 6-4 5-7 6-3,1.00,2.7%,65.1%,56.7%,61.5%,9/16,4.7%,56.8%,64.6%,50.7%,13/20,3:32,5
R64,12,(12)Lleyton Hewitt[AUS] [yr|ev],d.,51,Jurgen Melzer[AUT] [yr|ev],6-4 6-4 4-6 6-2,1.22,8.8%,51.8%,76.3%,49.1%,6/10,5.1%,53.7%,65.8%,42.9%,5/12,2:44,1
R64,19,(19)Martin Verkerk[NED] [yr|ev],d.,66,Victor Hanescu[ROU] [yr|ev],4-6 6-3 3-6 6-0 3-0 RET,1.29,14.2%,59.2%,78.9%,49.0%,2/5,8.3%,62.8%,65.8%,42.2%,6/12,2:40,14
R64,29,(26)Albert Costa[ESP] [yr|ev],d.,112,Christophe Rochus[BEL] [yr|ev],6-1 6-2 7-5,1.38,6.3%,57.9%,67.3%,55.0%,7/9,0.0%,53.3%,59.2%,34.9%,12/19,2:16,6
R64,54,Xavier Malisse[BEL] [yr|ev],d.,161,(Q)Daniel Elsner[GER] [yr|ev],6-3 4-0 RET,1.63,14.6%,56.3%,74.1%,47.6%,2/3,5.6%,52.8%,52.6%,23.5%,1/5,0:54,19
R64,5,(5)Carlos Moya[ESP] [yr|ev],d.,148,Fernando Vicente[ESP] [yr|ev],6-1 6-2 6-1,1.85,13.0%,60.9%,81.0%,55.6%,4/4,1.4%,57.7%,56.1%,33.3%,6/13,1:18,1
R64,82,Raemon Sluiter[NED] [yr|ev],d.,24,(31)Dominik Hrbaty[SVK] [yr|ev],6-4 6-4 3-6 7-6(5),0.89,7.2%,59.0%,72.0%,57.9%,7/9,6.9%,64.7%,73.3%,63.4%,4/7,2:36,46
R64,17,(17)Tommy Robredo[ESP] [yr|ev],d.,183,(Q)Guillermo Garcia Lopez[ESP] [yr|ev],6-4 3-6 7-5 6-4,1.23,7.7%,55.6%,75.4%,53.8%,7/11,1.3%,67.5%,64.4%,44.0%,13/19,3:08,5
R64,11,(11)Nicolas Massu[CHI] [yr|ev],d.,171,(Q)Vladimir Voltchkov[BLR] [yr|ev],6-3 6-1 6-0,3.10,11.3%,58.5%,90.3%,72.7%,0/0,3.8%,60.3%,55.3%,35.5%,7/14,1:35,9
R64,76,Nicolas Escude[FRA] [yr|ev],d.,75,(Q)Florian Mayer[GER] [yr|ev],6-4 6-3 6-4,1.63,12.8%,59.0%,78.3%,62.5%,3/5,4.0%,54.0%,55.6%,52.2%,4/10,1:44,17
R64,38,Mikhail Youzhny[RUS] [yr|ev],d.,22,(21)Andrei Pavel[ROU] [yr|ev],6-7(3) 7-6(4) 1-6 7-6(8) 6-2,0.97,2.7%,59.6%,62.4%,48.6%,12/20,0.0%,74.1%,64.3%,40.8%,11/19,3:47,8
R64,73,Mario Ancic[CRO] [yr|ev],d.,32,(30)Mariano Zabaleta[ARG] [yr|ev],6-3 6-4 3-6 6-4,1.28,8.6%,62.9%,71.2%,46.2%,4/10,0.9%,60.4%,53.7%,47.7%,4/12,2:27,7
R64,3,(3)Guillermo Coria[ARG] [yr|ev],d.,143,(Q)Juan Monaco[ARG] [yr|ev],7-5 6-1 6-3,1.33,3.2%,67.4%,65.6%,48.4%,4/8,1.0%,56.3%,53.4%,37.8%,11/20,2:24,3
R64,94,(WC)Michael Llodra[FRA] [yr|ev],d.,271,(Q)Jerome Haehnel[FRA] [yr|ev],6-3 6-2 3-6 6-1,1.50,6.2%,70.1%,76.5%,62.1%,3/4,3.1%,55.1%,68.5%,45.5%,2/7,1:50,21
R64,181,(Q)Julien Jeanpierre[FRA] [yr|ev],d.,28,(27)Vincent Spadea[USA] [yr|ev],6-4 6-2 7-5,1.14,2.0%,65.7%,68.7%,45.7%,13/15,2.0%,60.4%,60.7%,47.5%,4/10,2:28,133
R64,95,Galo Blanco[ESP] [yr|ev],d.,41,Luis Horna[PER] [yr|ev],2-6 6-4 1-6 6-2 6-3,1.08,3.2%,56.3%,66.2%,60.0%,6/11,2.3%,70.5%,65.6%,48.7%,11/16,2:55,40
R64,9,(9)Tim Henman[GBR] [yr|ev],d.,91,Lars Burgsmuller[GER] [yr|ev],6-0 6-3 6-3,2.35,3.1%,63.1%,82.9%,70.8%,2/2,1.2%,61.2%,55.8%,39.4%,4/10,1:33,4
R64,97,Alex Corretja[ESP] [yr|ev],d.,13,(13)Paradorn Srichaphan[THA] [yr|ev],6-4 7-5 6-3,1.25,3.3%,53.3%,69.4%,60.5%,5/7,6.3%,70.1%,68.5%,28.9%,9/15,2:27,2
R64,23,(22)Juan Ignacio Chela[ARG] [yr|ev],d.,53,Fernando Verdasco[ESP] [yr|ev],7-5 6-2 6-2,1.63,6.4%,62.8%,71.4%,69.0%,3/4,1.3%,67.1%,52.8%,50.0%,3/9,1:39,15
R64,58,Fabrice Santoro[FRA] [yr|ev],d.,50,Irakli Labadze[GEO] [yr|ev],6-4 3-6 2-6 6-1 6-2,1.06,0.7%,61.9%,61.6%,62.3%,8/13,2.4%,61.9%,70.5%,41.7%,8/15,3:22,17
R64,125,Olivier Mutis[FRA] [yr|ev],d.,2,(2)Andy Roddick[USA] [yr|ev],3-6 6-3 6-7(5) 6-3 6-2,1.05,6.1%,60.7%,64.6%,50.0%,8/14,10.1%,52.7%,66.7%,45.7%,10/19,3:11,71
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,110,(LL)Kristof Vliegen[BEL] [yr|ev],6-1 6-2 6-1,2.85,7.4%,61.1%,87.9%,71.4%,0/0,0.0%,62.2%,52.2%,39.3%,7/14,1:16,1
R128,34,Nicolas Kiefer[GER] [yr|ev],d.,85,Thierry Ascione[FRA] [yr|ev],6-3 6-2 6-2,1.39,7.6%,52.2%,70.8%,54.5%,4/6,0.0%,62.1%,48.8%,48.0%,0/7,1:44,4
R128,100,Gilles Elseneer[BEL] [yr|ev],d.,80,Ruben Ramirez Hidalgo[ESP] [yr|ev],3-6 7-5 4-6 6-4 6-3,1.08,4.5%,69.5%,72.9%,53.2%,7/10,1.2%,78.8%,67.9%,50.0%,10/14,3:18,97
R128,30,(28)Gustavo Kuerten[BRA] [yr|ev],d.,130,(Q)Nicolas Almagro[ESP] [yr|ev],7-5 7-6(2) 1-6 3-6 7-5,0.92,10.7%,54.4%,66.3%,53.2%,12/20,8.7%,57.1%,75.0%,47.8%,9/15,3:07,1
R128,25,(23)Feliciano Lopez[ESP] [yr|ev],d.,62,Nicolas Lapentti[ECU] [yr|ev],5-7 6-4 6-4 6-4,1.11,10.7%,49.6%,78.3%,49.2%,6/11,5.6%,65.9%,72.3%,34.9%,4/11,2:57,12
R128,71,Karol Kucera[SVK] [yr|ev],d.,59,Ivo Karlovic[CRO] [yr|ev],7-6(4) 6-4 6-4,1.83,1.2%,73.3%,88.9%,60.9%,3/3,15.4%,52.7%,79.2%,51.2%,2/4,1:51,6
R128,99,(WC)Olivier Patience[FRA] [yr|ev],d.,47,Filippo Volandri[ITA] [yr|ev],6-3 7-6(5) 6-0,1.39,5.5%,54.9%,74.0%,53.7%,7/10,0.0%,74.4%,53.7%,43.5%,6/13,1:45,87
R128,123,(LL)Hyung Taik Lee[KOR] [yr|ev],d.,46,Robin Soderling[SWE] [yr|ev],0-6 3-6 6-3 6-4 7-5,1.05,6.2%,69.0%,72.0%,44.4%,14/19,8.0%,59.4%,73.1%,45.1%,13/17,3:12,36
R128,10,(10)Sebastien Grosjean[FRA] [yr|ev],d.,208,(Q)Kevin Kim[USA] [yr|ev],6-1 6-1 6-4,1.60,3.8%,61.5%,70.8%,53.3%,4/6,0.0%,63.0%,50.0%,29.6%,2/10,1:46,4
R128,202,(Q)Potito Starace[ITA] [yr|ev],d.,69,Dmitry Tursunov[RUS] [yr|ev],6-2 6-3 6-4,1.61,2.7%,72.0%,70.4%,66.7%,4/6,4.8%,57.8%,64.6%,31.4%,2/9,1:42,27
R128,93,Felix Mantilla[ESP] [yr|ev],d.,102,(LL)Jeff Salzenstein[USA] [yr|ev],6-4 6-1 6-7(6) 6-2,1.41,2.7%,55.5%,73.8%,57.1%,5/8,9.6%,57.1%,61.8%,40.3%,22/31,2:34,10
R128,20,(20)Marat Safin[RUS] [yr|ev],d.,42,Agustin Calleri[ARG] [yr|ev],5-7 6-1 4-1 RET,1.36,11.4%,51.9%,82.9%,44.7%,5/7,3.9%,46.8%,63.9%,41.5%,8/13,1:42,1
R128,27,(25)Ivan Ljubicic[CRO] [yr|ev],d.,37,Hicham Arazi[MAR] [yr|ev],6-7(3) 6-4 6-7(2) 6-3 6-3,1.08,12.8%,61.6%,79.2%,42.4%,7/10,4.7%,66.5%,67.3%,52.6%,6/13,3:42,3
R128,96,Stefan Koubek[AUT] [yr|ev],d.,55,David Sanchez[ESP] [yr|ev],6-3 7-5 3-6 6-7(0) 6-0,1.09,3.4%,65.1%,61.1%,49.0%,6/13,1.3%,63.7%,63.7%,34.5%,5/16,3:08,20
R128,146,(Q)Alejandro Falla[COL] [yr|ev],d.,846,Kristian Pless[DEN] [yr|ev],6-2 4-6 6-1 6-2,1.41,4.5%,65.5%,65.3%,52.6%,9/13,3.1%,51.0%,52.0%,37.5%,5/14,1:49,50
R128,8,(8)David Nalbandian[ARG] [yr|ev],d.,106,Richard Gasquet[FRA] [yr|ev],6-4 7-5 7-6(1),1.34,6.9%,50.0%,66.7%,60.8%,2/6,5.8%,42.1%,74.5%,34.3%,6/12,2:31,3
R128,4,(4)Juan Carlos Ferrero[ESP] [yr|ev],d.,115,Tommy Haas[GER] [yr|ev],3-6 6-4 6-4 6-2,1.23,2.6%,65.2%,72.0%,52.5%,8/11,3.2%,46.8%,66.1%,49.3%,7/13,2:46,1
R128,77,Igor Andreev[RUS] [yr|ev],d.,108,Jan Vacek[CZE] [yr|ev],6-3 6-1 6-4,1.62,2.6%,64.9%,72.0%,59.3%,6/8,3.3%,61.5%,57.1%,31.4%,7/14,1:45,18
R128,52,David Ferrer[ESP] [yr|ev],d.,70,Olivier Rochus[BEL] [yr|ev],6-1 6-1 6-3,1.70,6.7%,70.7%,67.9%,68.2%,6/7,0.0%,62.1%,51.2%,36.0%,5/13,1:31,3
R128,92,Julien Benneteau[FRA] [yr|ev],d.,31,(29)Max Mirnyi[BLR] [yr|ev],7-5 7-5 1-6 6-3,1.07,7.3%,69.9%,68.6%,54.1%,6/10,5.7%,64.2%,74.7%,38.6%,6/11,2:46,25
R128,26,(24)Jonas Bjorkman[SWE] [yr|ev],d.,35,Taylor Dent[USA] [yr|ev],6-3 2-6 6-3 3-6 6-2,1.14,3.9%,55.6%,61.2%,48.5%,16/25,3.9%,68.0%,58.6%,29.3%,5/15,3:01,4
R128,65,Thomas Enqvist[SWE] [yr|ev],d.,105,Kenneth Carlsen[DEN] [yr|ev],6-2 6-3 6-4,1.52,9.9%,49.4%,85.0%,51.2%,5/7,12.2%,46.7%,64.3%,39.6%,5/11,2:01,4
R128,44,Gaston Gaudio[ARG] [yr|ev],d.,72,Guillermo Canas[ARG] [yr|ev],6-2 2-6 4-6 6-3 6-2,1.05,0.7%,68.2%,60.2%,43.8%,6/14,0.0%,59.6%,59.8%,42.4%,9/19,3:39,5
R128,14,(14)Jiri Novak[CZE] [yr|ev],d.,83,Antony Dupuis[FRA] [yr|ev],6-4 6-4 6-7(4) 6-3,1.12,12.9%,61.9%,72.1%,47.2%,8/12,4.7%,50.4%,64.6%,51.6%,2/9,3:12,5
R128,12,(12)Lleyton Hewitt[AUS] [yr|ev],d.,397,(WC)Arnaud Di Pasquale[FRA] [yr|ev],6-0 7-6(5) 4-6 6-1,1.26,4.7%,53.1%,67.6%,45.0%,10/16,0.0%,68.5%,46.1%,45.7%,8/18,3:06,1
R128,51,Jurgen Melzer[AUT] [yr|ev],d.,68,Wayne Ferreira[RSA] [yr|ev],6-7(4) 6-2 6-4 6-3,1.38,6.5%,56.9%,81.4%,50.9%,7/9,3.5%,52.8%,61.8%,50.0%,6/13,2:36,8
R128,66,Victor Hanescu[ROU] [yr|ev],d.,132,(WC)Jean Rene Lisnard[MON] [yr|ev],7-5 6-2 6-4,1.25,3.0%,73.0%,65.8%,51.9%,4/7,3.9%,60.2%,59.7%,41.5%,6/13,2:09,26
R128,19,(19)Martin Verkerk[NED] [yr|ev],d.,492,(WC)Julien Boutter[FRA] [yr|ev],7-5 6-3 6-1,1.85,13.9%,64.6%,74.5%,78.6%,3/3,4.3%,51.1%,72.3%,37.8%,5/10,1:52,14
R128,29,(26)Albert Costa[ESP] [yr|ev],d.,56,Flavio Saretta[BRA] [yr|ev],6-2 6-2 6-7(2) 6-4,1.19,1.9%,59.8%,70.3%,51.2%,1/5,7.1%,50.0%,66.1%,44.6%,3/12,3:07,6
R128,112,Christophe Rochus[BEL] [yr|ev],d.,111,(LL)Marc Lopez[ESP] [yr|ev],6-4 6-1 6-1,1.67,3.0%,75.8%,74.0%,43.8%,1/3,0.0%,60.8%,41.7%,48.4%,5/13,1:42,38
R128,161,(Q)Daniel Elsner[GER] [yr|ev],d.,128,(Q)Alexander Peya[AUT] [yr|ev],6-1 7-6(4) 6-2,1.44,5.6%,68.5%,73.8%,67.9%,7/7,4.1%,54.1%,65.0%,52.9%,2/6,1:34,92
R128,54,Xavier Malisse[BEL] [yr|ev],d.,7,(7)Rainer Schuettler[GER] [yr|ev],6-4 7-5 6-4,1.19,1.9%,54.7%,67.2%,58.3%,5/8,0.0%,71.4%,61.3%,43.8%,11/17,2:26,19
R128,5,(5)Carlos Moya[ESP] [yr|ev],d.,98,John Van Lottum[NED] [yr|ev],6-3 6-4 3-6 6-2,1.57,9.5%,46.3%,86.4%,58.8%,3/6,1.7%,58.8%,60.0%,49.0%,3/9,2:22,1
R128,148,Fernando Vicente[ESP] [yr|ev],d.,270,(Q)Marc Gicquel[FRA] [yr|ev],3-6 7-6(4) 6-4 6-2,1.16,2.6%,63.5%,72.6%,45.2%,4/9,0.8%,58.3%,60.0%,52.0%,2/9,2:24,29
R128,82,Raemon Sluiter[NED] [yr|ev],d.,149,(Q)Ricardo Mello[BRA] [yr|ev],7-5 6-1 3-6 6-1,1.49,14.7%,54.7%,86.5%,48.8%,0/3,5.6%,61.1%,66.7%,35.7%,6/13,2:12,46
R128,24,(31)Dominik Hrbaty[SVK] [yr|ev],d.,117,Bohdan Ulihrach[CZE] [yr|ev],6-1 3-1 RET,1.87,7.7%,61.5%,79.2%,60.0%,1/1,0.0%,36.1%,46.2%,47.8%,1/4,0:44,12
R128,17,(17)Tommy Robredo[ESP] [yr|ev],d.,60,Alberto Martin[ESP] [yr|ev],6-3 6-3 6-2,1.72,10.4%,56.7%,76.3%,62.1%,2/4,0.0%,66.1%,55.6%,35.1%,15/22,1:58,5
R128,183,(Q)Guillermo Garcia Lopez[ESP] [yr|ev],d.,127,(WC)Todd Reid[AUS] [yr|ev],4-6 6-1 6-2 6-2,1.45,2.9%,68.6%,76.4%,51.5%,4/5,1.0%,71.3%,59.7%,41.4%,7/13,2:07,23
R128,171,(Q)Vladimir Voltchkov[BLR] [yr|ev],d.,61,Radek Stepanek[CZE] [yr|ev],6-3 2-6 3-6 6-3 11-9,0.89,4.5%,62.7%,66.7%,42.7%,15/23,8.2%,56.6%,71.1%,50.7%,5/13,4:03,25
R128,11,(11)Nicolas Massu[CHI] [yr|ev],d.,147,(Q)Janko Tipsarevic[SRB] [yr|ev],3-6 6-1 6-4 7-6(3),1.26,9.1%,64.5%,74.4%,51.2%,11/14,5.0%,55.5%,69.7%,41.5%,6/11,3:19,9
R128,75,(Q)Florian Mayer[GER] [yr|ev],d.,16,(16)Fernando Gonzalez[CHI] [yr|ev],6-7(6) 6-1 6-0 7-6(5),1.30,2.1%,57.3%,73.2%,62.3%,9/10,4.2%,63.3%,67.1%,45.5%,3/9,2:25,18
R128,76,Nicolas Escude[FRA] [yr|ev],d.,89,Wayne Arthurs[AUS] [yr|ev],7-6(7) 6-2 6-2,1.57,14.0%,50.0%,81.4%,69.8%,2/2,8.1%,41.9%,83.3%,46.0%,4/8,1:55,17
