Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,35,(19)Jonas Bjorkman[SWE] [yr|ev],d.,195,(Q)Wayne Arthurs[AUS] [yr|ev],6-2 6-1 6-4,1.64,7.8%,68.8%,84.9%,50.0%,2/2,14.7%,58.8%,72.5%,35.7%,4/9,1:27,4
R32,13,(14)Mikhail Youzhny[RUS] [yr|ev],d.,21,(18)Jarkko Nieminen[FIN] [yr|ev],7-5 7-6(5) 6-3,1.20,1.8%,48.2%,73.6%,57.9%,6/9,1.9%,62.3%,68.2%,42.5%,4/9,2:19,8
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,28,(28)Robin Soderling[SWE] [yr|ev],6-4 6-4 6-7(7) 4-6 7-5,0.95,2.7%,66.3%,69.7%,46.8%,10/15,12.7%,63.9%,73.6%,46.7%,8/15,4:01,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,56,Juan Martin del Potro[ARG] [yr|ev],6-2 7-5 6-1,1.76,6.5%,58.4%,84.4%,62.5%,1/1,1.3%,53.9%,61.0%,51.4%,4/9,1:33,1
R64,24,(26)Marat Safin[RUS] [yr|ev],d.,279,(Q)Aisam Ul Haq Qureshi[PAK] [yr|ev],6-4 6-2 7-6(4),1.22,11.1%,61.1%,75.8%,61.9%,8/8,12.8%,71.3%,70.1%,48.1%,5/8,1:59,1
R64,23,(21)Dmitry Tursunov[RUS] [yr|ev],d.,94,Michael Berrer[GER] [yr|ev],4-6 6-4 6-4 6-4,1.08,10.7%,61.2%,64.9%,70.2%,3/5,9.6%,70.4%,65.4%,61.8%,3/7,2:15,20
R64,10,(13)Tommy Haas[GER] [yr|ev],d.,133,(Q)Tomas Zib[CZE] [yr|ev],6-3 7-6(5) 6-4,1.25,20.0%,68.0%,77.9%,56.3%,1/2,2.2%,72.5%,68.2%,52.0%,2/5,1:51,2
R64,9,(9)James Blake[USA] [yr|ev],d.,122,Andrei Pavel[ROU] [yr|ev],6-4 6-3 6-3,1.34,12.2%,62.2%,60.7%,73.0%,9/10,1.2%,70.9%,62.3%,32.0%,2/7,1:43,4
R64,18,(20)Juan Carlos Ferrero[ESP] [yr|ev],d.,156,(Q)Gilles Muller[LUX] [yr|ev],6-4 6-4 6-7(2) 7-6(8),1.32,6.3%,71.4%,78.9%,69.4%,1/2,16.8%,68.5%,76.5%,51.1%,8/11,2:41,1
R64,64,Janko Tipsarevic[SRB] [yr|ev],d.,90,Florent Serra[FRA] [yr|ev],6-3 6-2 6-7(3) 3-6 6-2,1.22,12.3%,57.2%,83.5%,47.5%,6/8,11.5%,70.1%,69.1%,42.6%,7/14,2:41,8
R64,6,(5)Fernando Gonzalez[CHI] [yr|ev],d.,119,(Q)Alejandro Falla[COL] [yr|ev],4-6 6-3 6-4 7-6(1),1.16,7.0%,64.1%,73.2%,58.7%,3/6,3.1%,71.7%,71.4%,41.7%,8/12,2:36,5
R64,3,(3)Andy Roddick[USA] [yr|ev],d.,114,Danai Udomchoke[THA] [yr|ev],6-3 6-4 7-6(3),1.35,16.0%,70.2%,81.8%,60.7%,8/9,1.1%,64.9%,65.6%,69.7%,5/8,1:44,1
R64,41,Fernando Verdasco[ESP] [yr|ev],d.,112,Andreas Seppi[ITA] [yr|ev],6-3 6-2 6-4,1.66,9.0%,75.6%,76.3%,63.2%,3/4,8.2%,60.0%,62.7%,44.1%,9/14,1:37,7
R64,39,Paul Henri Mathieu[FRA] [yr|ev],d.,15,(17)David Ferrer[ESP] [yr|ev],6-3 6-4 6-3,1.50,7.5%,63.7%,82.4%,48.3%,4/5,1.0%,76.0%,57.9%,45.8%,5/10,1:57,12
R64,12,(15)Ivan Ljubicic[CRO] [yr|ev],d.,130,Jan Hernych[CZE] [yr|ev],6-4 6-3 6-4,2.02,25.3%,77.3%,89.7%,52.9%,1/1,4.3%,71.0%,66.7%,51.9%,8/11,1:33,3
R64,14,(12)Richard Gasquet[FRA] [yr|ev],d.,77,(Q)Nicolas Mahut[FRA] [yr|ev],6-4 6-3 6-4,2.36,8.1%,58.1%,93.0%,71.0%,2/2,6.2%,64.2%,69.2%,48.3%,3/6,1:38,7
R64,109,(Q)Edouard Roger-Vasselin[FRA] [yr|ev],d.,20,(24)Juan Ignacio Chela[ARG] [yr|ev],7-6(3) 6-4 7-5,1.33,2.0%,70.6%,80.6%,63.3%,2/3,7.4%,63.2%,70.0%,62.9%,1/4,1:53,N/A
R64,78,Feliciano Lopez[ESP] [yr|ev],d.,74,Tim Henman[GBR] [yr|ev],7-6(3) 7-6(5) 3-6 2-6 6-1,1.04,8.8%,63.5%,78.7%,53.7%,4/8,10.1%,72.8%,75.7%,48.8%,6/9,3:17,12
R64,110,(WC)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,63,Nicolas Lapentti[ECU] [yr|ev],6-4 6-2 6-3,1.92,15.8%,59.2%,86.7%,64.5%,1/1,7.1%,67.3%,66.7%,37.5%,11/15,1:52,5
R64,4,(6)Nikolay Davydenko[RUS] [yr|ev],d.,96,Chris Guccione[AUS] [yr|ev],3-6 5-7 7-6(5) 6-4 6-2,0.85,4.9%,67.1%,76.0%,61.7%,5/8,17.4%,67.4%,83.1%,60.5%,5/9,2:48,3
R64,73,Gael Monfils[FRA] [yr|ev],d.,76,Kristof Vliegen[BEL] [yr|ev],7-5 7-6(4) 7-6(1),1.49,16.7%,60.2%,84.6%,53.5%,4/6,3.3%,59.3%,64.0%,50.8%,10/13,2:25,6
R64,25,(23)David Nalbandian[ARG] [yr|ev],d.,113,(LL)Frank Dancevic[CAN] [yr|ev],6-2 6-3 5-7 6-3,1.15,3.1%,66.2%,69.8%,54.5%,11/13,15.0%,57.5%,73.8%,39.6%,10/16,2:27,3
R64,16,(10)Marcos Baghdatis[CYP] [yr|ev],d.,102,Nicolas Devilder[FRA] [yr|ev],6-0 7-6(5) 6-7(4) 6-2,1.40,8.5%,60.7%,78.9%,54.3%,2/4,8.7%,61.7%,66.3%,42.1%,15/22,2:49,8
R64,19,(16)Lleyton Hewitt[AUS] [yr|ev],d.,65,Simone Bolelli[ITA] [yr|ev],6-2 6-2 6-1,2.04,21.2%,62.1%,68.3%,84.0%,4/4,5.0%,65.0%,51.9%,39.3%,5/12,1:38,1
R64,17,(22)Guillermo Canas[ARG] [yr|ev],d.,57,Max Mirnyi[BLR] [yr|ev],6-7(4) 6-1 7-6(4) 7-6(4),1.17,6.2%,62.3%,72.5%,56.4%,11/15,9.2%,60.8%,71.0%,45.0%,5/11,3:25,8
R64,,Nicolas Kiefer[GER] [yr|ev],d.,70,Fabrice Santoro[FRA] [yr|ev],6-4 6-3 6-4,2.07,12.0%,56.0%,90.5%,66.7%,0/0,4.0%,65.7%,63.1%,50.0%,9/12,1:55,4
R64,5,(4)Novak Djokovic[SRB] [yr|ev],d.,67,Amer Delic[BIH] [yr|ev],6-3 3-6 6-3 7-6(4),1.35,7.4%,70.4%,76.3%,62.5%,3/6,15.4%,61.8%,77.6%,38.3%,7/11,2:19,1
R64,11,(7)Tomas Berdych[CZE] [yr|ev],d.,68,Michael Llodra[FRA] [yr|ev],7-6(4) 7-6(2) 3-6 7-6(4),1.04,15.0%,58.8%,80.9%,54.5%,8/10,13.0%,62.1%,81.0%,49.2%,5/6,3:18,4
R64,51,Hyung Taik Lee[KOR] [yr|ev],d.,29,(29)Agustin Calleri[ARG] [yr|ev],7-6(6) 6-4 6-7(3) 6-3,1.21,3.4%,76.0%,72.1%,65.7%,8/9,6.3%,63.6%,68.1%,57.7%,10/13,2:34,36
R64,35,(19)Jonas Bjorkman[SWE] [yr|ev],d.,168,(Q)Jimmy Wang[TPE] [yr|ev],6-0 6-3 6-7(8) 6-4,1.30,5.9%,68.1%,68.5%,53.5%,7/10,0.8%,71.1%,55.8%,45.7%,9/16,2:50,4
R64,195,(Q)Wayne Arthurs[AUS] [yr|ev],d.,7,(11)Tommy Robredo[ESP] [yr|ev],6-3 7-6(5) 6-3,1.19,13.9%,63.4%,79.7%,59.5%,3/3,5.5%,69.2%,69.8%,60.7%,7/9,1:50,44
R64,13,(14)Mikhail Youzhny[RUS] [yr|ev],d.,55,Gilles Simon[FRA] [yr|ev],6-4 4-6 3-6 7-5 6-4,1.03,2.4%,68.0%,61.7%,50.0%,4/12,2.4%,59.8%,65.3%,44.1%,9/18,3:46,8
R64,21,(18)Jarkko Nieminen[FIN] [yr|ev],d.,37,Florian Mayer[GER] [yr|ev],3-6 6-3 7-6(2) 2-6 6-3,1.01,4.7%,68.2%,69.3%,46.8%,7/13,3.9%,70.1%,68.5%,45.7%,3/8,2:40,13
R64,28,(28)Robin Soderling[SWE] [yr|ev],d.,62,Sebastien Grosjean[FRA] [yr|ev],6-3 3-6 6-3 6-2,1.33,9.6%,61.5%,84.4%,52.5%,2/3,13.0%,60.2%,75.4%,44.2%,6/10,2:22,4
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,72,Werner Eschauer[AUT] [yr|ev],6-2 6-4 6-1,2.12,6.5%,59.7%,78.4%,68.0%,2/3,10.7%,72.0%,51.9%,28.6%,3/10,1:36,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,86,Teymuraz Gabashvili[RUS] [yr|ev],6-3 6-2 6-4,1.51,11.5%,61.5%,72.9%,73.3%,1/1,2.3%,54.7%,55.3%,64.1%,8/12,1:32,1
R128,56,Juan Martin del Potro[ARG] [yr|ev],d.,105,Davide Sanguinetti[ITA] [yr|ev],3-6 6-3 6-4 6-4,1.30,14.9%,65.3%,71.2%,62.9%,6/10,6.3%,60.3%,68.4%,44.0%,10/16,2:26,3
R128,279,(Q)Aisam Ul Haq Qureshi[PAK] [yr|ev],d.,408,(Q)Lee Childs[GBR] [yr|ev],6-3 6-4 7-6(6),1.21,14.4%,60.4%,86.6%,43.2%,3/3,7.4%,53.7%,69.2%,55.4%,8/10,2:16,125
R128,24,(26)Marat Safin[RUS] [yr|ev],d.,124,(Q)Rik De Voest[RSA] [yr|ev],7-6(5) 6-4 7-5,1.08,6.3%,63.4%,69.0%,61.0%,8/10,1.8%,65.2%,69.9%,51.3%,8/12,2:17,1
R128,23,(21)Dmitry Tursunov[RUS] [yr|ev],d.,40,Nicolas Almagro[ESP] [yr|ev],7-6(2) 6-4 6-7(7) 6-3,1.21,10.8%,60.4%,82.1%,56.4%,8/10,10.1%,61.6%,76.5%,49.1%,4/8,2:36,20
R128,94,Michael Berrer[GER] [yr|ev],d.,48,Albert Montanes[ESP] [yr|ev],6-3 6-3 6-2,1.88,12.7%,54.9%,87.2%,62.5%,3/3,8.8%,66.3%,60.4%,44.4%,3/8,1:20,42
R128,133,(Q)Tomas Zib[CZE] [yr|ev],d.,88,Diego Hartfield[ARG] [yr|ev],4-6 7-6(4) 3-6 6-3 6-4,1.06,3.4%,70.3%,76.9%,47.7%,7/11,19.2%,65.1%,72.6%,54.9%,6/10,3:03,51
R128,10,(13)Tommy Haas[GER] [yr|ev],d.,172,(Q)Zack Fleishman[USA] [yr|ev],6-3 6-4 6-2,2.35,11.8%,55.9%,92.1%,70.0%,0/0,9.1%,53.2%,65.9%,50.0%,5/9,1:16,2
R128,9,(9)James Blake[USA] [yr|ev],d.,59,Igor Andreev[RUS] [yr|ev],6-3 6-4 6-4,1.32,5.7%,62.5%,72.7%,57.6%,2/5,3.9%,61.8%,66.0%,41.4%,2/8,1:34,4
R128,122,Andrei Pavel[ROU] [yr|ev],d.,100,Juan Pablo Guzman[ARG] [yr|ev],6-4 6-4 6-1,1.98,11.6%,72.5%,84.0%,52.6%,1/3,9.8%,72.0%,66.1%,13.0%,4/10,1:16,13
R128,156,(Q)Gilles Muller[LUX] [yr|ev],d.,50,Oscar Hernandez[ESP] [yr|ev],6-2 6-7(6) 4-3 RET,1.51,10.5%,67.1%,78.4%,60.0%,1/2,4.2%,65.6%,58.7%,57.6%,6/10,1:41,21
R128,18,(20)Juan Carlos Ferrero[ESP] [yr|ev],d.,139,Jan Hajek[CZE] [yr|ev],6-7(5) 4-6 6-3 6-2 7-5,1.13,15.8%,67.8%,71.6%,47.3%,14/19,10.6%,59.6%,66.7%,47.7%,7/15,3:07,1
R128,90,Florent Serra[FRA] [yr|ev],d.,30,(27)Philipp Kohlschreiber[GER] [yr|ev],7-6(4) 6-4 6-4,1.65,9.1%,68.2%,88.3%,60.7%,2/2,19.4%,54.1%,88.7%,40.0%,5/7,1:43,36
R128,64,Janko Tipsarevic[SRB] [yr|ev],d.,103,Alexander Peya[AUT] [yr|ev],4-6 3-6 6-3 6-4 6-3,1.10,4.7%,51.9%,73.1%,59.7%,3/7,6.5%,63.4%,71.1%,50.0%,3/9,3:03,8
R128,119,(Q)Alejandro Falla[COL] [yr|ev],d.,81,Sam Querrey[USA] [yr|ev],7-6(5) 6-1 6-4,1.54,3.6%,79.8%,79.1%,70.6%,3/3,16.9%,57.8%,72.9%,54.3%,4/7,1:29,50
R128,6,(5)Fernando Gonzalez[CHI] [yr|ev],d.,46,Robby Ginepri[USA] [yr|ev],3-6 7-6(4) 6-2 6-2,1.00,5.4%,64.9%,72.2%,41.0%,3/6,9.5%,61.2%,71.8%,44.4%,5/11,2:08,5
R128,3,(3)Andy Roddick[USA] [yr|ev],d.,155,Justin Gimelstob[USA] [yr|ev],6-1 7-5 7-6(3),1.76,16.5%,74.2%,84.7%,56.0%,1/1,9.2%,59.2%,71.8%,42.9%,6/9,2:06,1
R128,114,Danai Udomchoke[THA] [yr|ev],d.,92,Carlos Berlocq[ARG] [yr|ev],6-4 7-5 6-3,1.61,5.0%,62.5%,80.0%,66.7%,2/3,9.8%,57.8%,72.9%,41.9%,9/14,1:46,77
R128,41,Fernando Verdasco[ESP] [yr|ev],d.,141,(Q)Bobby Reynolds[USA] [yr|ev],6-4 6-4 6-3,1.46,7.9%,74.2%,77.3%,60.9%,8/8,11.2%,69.7%,66.1%,48.1%,5/9,1:36,7
R128,112,Andreas Seppi[ITA] [yr|ev],d.,33,(31)Dominik Hrbaty[SVK] [yr|ev],7-6(8) 6-1 6-2,1.41,10.2%,71.6%,73.0%,64.0%,3/4,2.5%,63.3%,66.0%,44.8%,3/8,1:29,18
R128,15,(17)David Ferrer[ESP] [yr|ev],d.,71,Sergio Roitman[ARG] [yr|ev],6-3 6-3 6-1,1.47,1.2%,69.1%,75.0%,56.0%,3/3,7.0%,67.4%,67.2%,28.6%,6/12,1:49,3
R128,39,Paul Henri Mathieu[FRA] [yr|ev],d.,61,Radek Stepanek[CZE] [yr|ev],7-6(4) 6-2 6-2,1.59,13.8%,56.3%,93.3%,57.1%,4/4,13.1%,64.3%,74.1%,46.7%,4/8,1:47,12
R128,130,Jan Hernych[CZE] [yr|ev],d.,42,Marc Gicquel[FRA] [yr|ev],0-6 6-4 6-4 6-4,1.01,9.2%,66.4%,67.1%,52.5%,3/6,7.3%,61.8%,68.4%,51.1%,6/9,2:18,59
R128,12,(15)Ivan Ljubicic[CRO] [yr|ev],d.,66,Vincent Spadea[USA] [yr|ev],6-4 6-4 4-6 7-6(4),1.40,18.0%,74.6%,82.4%,48.4%,9/11,3.7%,61.8%,66.7%,57.7%,3/6,2:29,3
R128,14,(12)Richard Gasquet[FRA] [yr|ev],d.,145,(Q)Bohdan Ulihrach[CZE] [yr|ev],6-3 6-4 6-4,1.78,7.4%,63.0%,84.3%,70.0%,2/2,11.0%,56.0%,72.5%,50.0%,3/6,1:30,7
R128,77,(Q)Nicolas Mahut[FRA] [yr|ev],d.,34,Arnaud Clement[FRA] [yr|ev],6-3 3-6 7-6(5) 6-4,1.23,12.9%,57.3%,74.6%,58.5%,4/7,11.8%,54.9%,69.6%,49.2%,11/15,3:18,37
R128,109,(Q)Edouard Roger-Vasselin[FRA] [yr|ev],d.,238,(WC)Jamie Baker[GBR] [yr|ev],7-6(2) 6-2 6-3,1.35,6.0%,73.0%,72.6%,51.9%,2/3,3.7%,63.9%,60.9%,46.2%,9/13,1:55,N/A
R128,20,(24)Juan Ignacio Chela[ARG] [yr|ev],d.,44,Benjamin Becker[GER] [yr|ev],3-6 4-6 6-4 6-4 10-8,1.09,8.4%,56.9%,70.5%,55.6%,4/10,11.2%,56.1%,76.4%,40.7%,22/29,3:51,15
R128,74,Tim Henman[GBR] [yr|ev],d.,22,(25)Carlos Moya[ESP] [yr|ev],6-3 1-6 5-7 6-2 13-11,0.98,5.3%,63.7%,71.1%,52.2%,7/11,8.5%,63.8%,72.4%,51.4%,16/21,4:11,4
R128,78,Feliciano Lopez[ESP] [yr|ev],d.,226,(WC)Josh Goodall[GBR] [yr|ev],6-1 6-4 6-4,1.64,31.6%,57.9%,86.4%,56.3%,0/1,5.6%,47.2%,70.6%,44.7%,1/6,1:21,12
R128,110,(WC)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,54,Julien Benneteau[FRA] [yr|ev],7-6(4) 7-5 6-4,1.21,7.4%,62.0%,72.0%,41.3%,9/14,4.0%,63.0%,55.6%,45.9%,5/12,1:55,5
R128,63,Nicolas Lapentti[ECU] [yr|ev],d.,117,(LL)Kevin Kim[USA] [yr|ev],2-6 6-2 4-6 6-3 6-4,1.11,8.2%,64.6%,73.7%,48.1%,5/9,2.9%,64.5%,69.7%,44.9%,5/10,2:54,6
R128,4,(6)Nikolay Davydenko[RUS] [yr|ev],d.,79,Evgeny Korolev[KAZ] [yr|ev],7-6(12) 6-4 7-6(5),1.13,5.7%,70.7%,73.6%,41.7%,7/9,2.9%,60.4%,67.9%,47.3%,11/14,2:39,3
R128,96,Chris Guccione[AUS] [yr|ev],d.,108,(WC)Alex Bogdanovic[GBR] [yr|ev],7-6(2) 6-4 6-4,1.21,13.7%,58.8%,75.0%,73.8%,5/5,13.8%,75.5%,71.8%,60.9%,4/6,1:51,67
R128,73,Gael Monfils[FRA] [yr|ev],d.,75,Thomas Johansson[SWE] [yr|ev],6-4 7-6(5) 6-2,3.07,43.6%,62.8%,91.8%,79.3%,1/1,3.4%,68.4%,71.3%,37.8%,10/13,1:34,6
R128,76,Kristof Vliegen[BEL] [yr|ev],d.,32,(32)Juan Monaco[ARG] [yr|ev],6-4 6-3 7-6(3),1.26,7.0%,64.0%,80.8%,41.5%,9/11,0.0%,75.7%,55.6%,65.4%,4/8,2:12,30
R128,25,(23)David Nalbandian[ARG] [yr|ev],d.,134,(Q)Mischa Zverev[GER] [yr|ev],6-3 6-4 6-2,1.21,5.7%,58.1%,67.2%,52.3%,4/6,4.1%,66.2%,63.3%,32.0%,2/8,1:43,3
R128,113,(LL)Frank Dancevic[CAN] [yr|ev],d.,60,Stefan Koubek[AUT] [yr|ev],6-2 6-4 6-2,2.04,30.3%,65.2%,86.0%,65.2%,0/0,4.4%,74.4%,59.7%,47.8%,7/12,1:17,65
R128,102,Nicolas Devilder[FRA] [yr|ev],d.,83,Mariano Zabaleta[ARG] [yr|ev],6-7(3) 6-4 7-5 6-4,1.20,2.1%,58.6%,72.0%,62.1%,7/10,6.6%,65.7%,66.7%,51.1%,6/12,2:42,60
R128,16,(10)Marcos Baghdatis[CYP] [yr|ev],d.,82,Ernests Gulbis[LAT] [yr|ev],3-6 6-4 6-3 6-2,1.29,8.5%,58.5%,80.6%,56.8%,0/1,5.8%,68.0%,70.0%,45.5%,2/6,1:57,8
R128,19,(16)Lleyton Hewitt[AUS] [yr|ev],d.,194,(WC)Richard Bloomfield[GBR] [yr|ev],7-5 6-3 7-5,1.70,6.7%,60.7%,83.3%,65.7%,2/3,8.9%,56.7%,66.7%,51.3%,1/5,2:03,1
