Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R16,6,(6)Andre Agassi[USA] [yr|ev],d.,57,Jan Michael Gambill[USA] [yr|ev],6-2 6-3 6-3,1.68,10.3%,67.9%,77.4%,56.0%,3/4,12.0%,53.0%,59.1%,41.0%,5/11,1:40
R16,11,(11)Andy Roddick[USA] [yr|ev],d.,24,(26)Juan Ignacio Chela[ARG] [yr|ev],5-7 6-4 6-4 6-4,1.03,7.5%,60.9%,72.8%,55.8%,8/11,11.7%,55.0%,75.8%,51.9%,6/11,2:44
R16,17,(17)Pete Sampras[USA] [yr|ev],d.,3,(3)Tommy Haas[GER] [yr|ev],7-5 6-4 6-7(5) 7-5,1.39,20.3%,58.6%,87.2%,61.8%,1/1,11.3%,56.3%,75.0%,58.1%,8/11,3:02
R16,28,(28)Fernando Gonzalez[CHI] [yr|ev],d.,43,Arnaud Clement[FRA] [yr|ev],6-4 6-2 6-3,1.29,16.7%,56.7%,80.4%,43.6%,4/5,5.7%,65.5%,59.6%,43.3%,9/15,1:46
R16,25,(24)Sjeng Schalken[NED] [yr|ev],d.,46,Gustavo Kuerten[BRA] [yr|ev],6-3 7-6(6) 6-7(5) 7-6(4),1.14,2.5%,74.8%,71.4%,55.0%,10/13,10.3%,51.7%,85.3%,38.6%,2/6,3:14
R32,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,26,(25)James Blake[USA] [yr|ev],6-7(5) 6-3 6-4 3-6 6-3,1.34,10.3%,50.3%,80.8%,61.1%,3/5,4.8%,60.2%,67.0%,52.7%,12/16,3:32
R32,14,(14)Jiri Novak[CZE] [yr|ev],d.,22,(22)Marcelo Rios[CHI] [yr|ev],6-3 6-3 RET,1.71,10.4%,50.0%,83.3%,62.5%,0/1,3.6%,57.1%,65.6%,37.5%,2/6,0:57
R32,20,(20)Younes El Aynaoui[MAR] [yr|ev],d.,51,Fernando Vicente[ESP] [yr|ev],6-2 2-6 6-1 6-2,1.30,2.0%,55.0%,74.5%,55.6%,11/13,4.1%,50.5%,61.2%,50.0%,6/12,1:53
R32,39,Wayne Ferreira[RSA] [yr|ev],d.,32,(31)Tommy Robredo[ESP] [yr|ev],6-1 6-2 7-5,1.61,9.5%,54.1%,72.5%,58.8%,8/11,2.5%,69.6%,47.3%,41.7%,4/12,1:30
R32,34,(32)Max Mirnyi[BLR] [yr|ev],d.,52,Dominik Hrbaty[SVK] [yr|ev],7-6(5) 2-6 6-4 6-4,1.14,13.9%,60.7%,71.6%,52.1%,3/8,3.4%,56.8%,65.5%,50.0%,11/16,2:34
R32,13,(13)Roger Federer[SUI] [yr|ev],d.,19,(19)Xavier Malisse[BEL] [yr|ev],4-6 6-3 6-4 6-4,1.21,7.1%,55.4%,77.4%,58.0%,3/6,3.4%,54.6%,67.7%,55.6%,8/13,2:13
R32,57,Jan Michael Gambill[USA] [yr|ev],d.,21,(21)Gaston Gaudio[ARG] [yr|ev],6-0 6-2 6-0,2.49,12.7%,40.0%,86.4%,69.7%,3/3,0.0%,69.9%,45.1%,31.8%,4/12,1:24
R32,6,(6)Andre Agassi[USA] [yr|ev],d.,136,Ramon Delgado[PAR] [yr|ev],6-2 6-1 6-2,1.53,11.0%,73.2%,70.0%,45.5%,6/7,2.7%,61.3%,56.5%,24.1%,6/14,1:29
R32,24,(26)Juan Ignacio Chela[ARG] [yr|ev],d.,5,(5)Tim Henman[GBR] [yr|ev],6-3 6-3 6-2,1.35,4.2%,58.3%,69.6%,60.0%,5/5,3.5%,58.1%,60.0%,44.4%,4/9,1:48
R32,11,(11)Andy Roddick[USA] [yr|ev],d.,18,(18)Alex Corretja[ESP] [yr|ev],6-4 6-1 7-6(6),1.70,16.3%,66.3%,77.4%,70.4%,3/4,5.0%,59.4%,70.0%,39.0%,4/9,2:06
R32,17,(17)Pete Sampras[USA] [yr|ev],d.,35,(33)Greg Rusedski[GBR] [yr|ev],7-6(4) 4-6 7-6(3) 3-6 6-4,1.14,11.8%,58.8%,78.9%,60.3%,5/9,10.9%,51.7%,82.2%,51.2%,6/9,3:22
R32,3,(3)Tommy Haas[GER] [yr|ev],d.,29,(29)Thomas Enqvist[SWE] [yr|ev],6-4 3-6 3-6 6-4 6-4,0.94,11.3%,51.8%,76.7%,45.6%,14/20,12.8%,44.7%,77.8%,52.6%,9/15,3:16
R32,28,(28)Fernando Gonzalez[CHI] [yr|ev],d.,7,(7)Juan Carlos Ferrero[ESP] [yr|ev],6-4 6-4 6-4,1.19,14.6%,49.4%,81.8%,55.6%,3/4,10.4%,63.5%,63.9%,60.0%,2/6,3:02
R32,43,Arnaud Clement[FRA] [yr|ev],d.,80,Guillermo Coria[ARG] [yr|ev],2-6 6-2 7-5 7-6(5),1.04,5.0%,66.9%,72.0%,43.5%,7/10,2.9%,55.1%,65.3%,55.7%,9/13,3:09
R32,25,(24)Sjeng Schalken[NED] [yr|ev],d.,92,Sargis Sargsian[ARM] [yr|ev],7-5 6-3 3-6 6-1,1.17,1.7%,75.0%,71.1%,56.7%,4/5,6.2%,46.0%,73.1%,52.5%,6/10,2:38
R32,46,Gustavo Kuerten[BRA] [yr|ev],d.,65,Nicolas Massu[CHI] [yr|ev],6-1 5-4 RET,3.52,24.3%,48.6%,94.4%,78.9%,0/0,1.6%,47.5%,62.1%,43.8%,5/8,1:48
R64,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,114,(Q)Noam Okun[ISR] [yr|ev],7-6(7) 6-4 6-1,1.30,6.3%,42.7%,82.9%,49.1%,2/4,5.9%,56.4%,54.4%,50.0%,5/11,2:21
R64,26,(25)James Blake[USA] [yr|ev],d.,87,Nikolay Davydenko[RUS] [yr|ev],6-3 4-6 6-1 6-3 RET,1.22,2.5%,66.7%,68.8%,47.5%,2/6,2.8%,69.7%,60.5%,36.4%,8/16,2:14
R64,22,(22)Marcelo Rios[CHI] [yr|ev],d.,227,(Q)Robin Soderling[SWE] [yr|ev],6-4 3-6 6-3 6-3,1.18,6.0%,60.3%,75.7%,52.2%,10/12,3.8%,52.7%,75.4%,43.5%,7/12,2:24
R64,14,(14)Jiri Novak[CZE] [yr|ev],d.,140,(Q)John Van Lottum[NED] [yr|ev],6-4 7-6(3) 6-1,1.29,12.1%,66.7%,66.7%,48.5%,5/9,4.5%,43.6%,54.2%,45.2%,9/16,1:55
R64,51,Fernando Vicente[ESP] [yr|ev],d.,94,(WC)Mardy Fish[USA] [yr|ev],7-5 7-6(4) 6-1,1.29,2.6%,54.4%,75.8%,63.5%,7/7,8.9%,52.7%,74.6%,47.2%,8/11,2:14
R64,20,(20)Younes El Aynaoui[MAR] [yr|ev],d.,67,Hicham Arazi[MAR] [yr|ev],6-3 6-4 2-0 RET,1.84,11.1%,77.8%,83.7%,57.1%,4/4,8.2%,63.9%,64.1%,50.0%,2/5,1:13
R64,32,(31)Tommy Robredo[ESP] [yr|ev],d.,60,Fernando Meligeni[BRA] [yr|ev],4-6 6-3 6-3 4-6 6-2,1.06,2.7%,72.6%,70.8%,37.5%,9/14,2.3%,57.7%,69.3%,45.5%,8/16,2:49
R64,39,Wayne Ferreira[RSA] [yr|ev],d.,8,(8)Albert Costa[ESP] [yr|ev],1-6 6-7(10) 6-4 7-5 6-4,1.05,14.0%,52.0%,76.9%,52.8%,7/11,4.5%,52.2%,67.7%,58.8%,7/12,3:26
R64,52,Dominik Hrbaty[SVK] [yr|ev],d.,4,(4)Yevgeny Kafelnikov[RUS] [yr|ev],6-3 6-1 6-1,1.82,3.1%,60.0%,76.9%,53.8%,0/2,2.7%,54.7%,46.3%,35.3%,10/18,1:09
R64,34,(32)Max Mirnyi[BLR] [yr|ev],d.,102,Antony Dupuis[FRA] [yr|ev],6-4 6-3 3-6 6-2,1.44,14.1%,63.6%,77.8%,66.7%,1/2,10.2%,58.2%,75.4%,43.9%,4/8,1:57
R64,19,(19)Xavier Malisse[BEL] [yr|ev],d.,69,Vincent Spadea[USA] [yr|ev],6-4 4-6 6-2 6-2,1.51,14.1%,55.4%,86.3%,46.3%,2/6,1.5%,52.3%,65.2%,38.1%,14/22,2:25
R64,13,(13)Roger Federer[SUI] [yr|ev],d.,132,Michael Chang[USA] [yr|ev],6-3 6-1 6-3,1.54,14.8%,67.9%,78.2%,46.2%,4/5,2.5%,56.8%,60.9%,37.1%,3/9,1:35
R64,57,Jan Michael Gambill[USA] [yr|ev],d.,9,(9)Carlos Moya[ESP] [yr|ev],6-3 6-3 6-1,1.63,18.7%,60.0%,80.0%,56.7%,1/2,2.8%,47.9%,64.7%,40.5%,5/11,1:35
R64,21,(21)Gaston Gaudio[ARG] [yr|ev],d.,75,Feliciano Lopez[ESP] [yr|ev],6-2 3-6 6-4 6-3,1.25,13.0%,57.4%,77.3%,55.1%,6/8,7.0%,66.7%,73.7%,31.6%,6/11,2:12
R64,136,Ramon Delgado[PAR] [yr|ev],d.,321,Harel Levy[ISR] [yr|ev],4-6 6-3 7-6(4) 7-6(3),1.20,2.8%,64.8%,69.1%,60.8%,7/11,8.1%,51.9%,68.7%,49.4%,9/13,2:39
R64,6,(6)Andre Agassi[USA] [yr|ev],d.,130,(WC)Justin Gimelstob[USA] [yr|ev],6-0 6-1 6-1,2.75,0.0%,71.7%,78.9%,73.3%,0/0,3.3%,49.2%,40.0%,35.5%,3/11,1:05
R64,5,(5)Tim Henman[GBR] [yr|ev],d.,134,(Q)Dick Norman[BEL] [yr|ev],6-3 6-4 7-5,1.23,3.2%,60.2%,71.4%,59.5%,0/2,7.5%,69.9%,66.2%,42.9%,7/12,2:15
R64,24,(26)Juan Ignacio Chela[ARG] [yr|ev],d.,95,Michael Llodra[FRA] [yr|ev],7-6(7) 6-3 6-2,1.35,1.9%,57.7%,73.3%,63.6%,12/13,1.0%,50.5%,58.8%,58.0%,6/10,2:16
R64,18,(18)Alex Corretja[ESP] [yr|ev],d.,128,(Q)Ivo Heuberger[SUI] [yr|ev],7-5 6-2 6-1,1.55,4.5%,55.1%,73.5%,65.0%,5/5,7.3%,55.2%,66.0%,37.2%,9/14,2:14
R64,11,(11)Andy Roddick[USA] [yr|ev],d.,83,Raemon Sluiter[NED] [yr|ev],6-2 6-4 6-4,1.81,11.7%,63.6%,77.6%,75.0%,1/1,8.7%,48.1%,70.0%,46.3%,12/16,1:47
R64,35,(33)Greg Rusedski[GBR] [yr|ev],d.,33,Paradorn Srichaphan[THA] [yr|ev],3-6 7-6(2) 7-6(5) 6-7(3) 6-4,1.13,11.2%,53.5%,84.6%,53.2%,5/9,5.5%,53.5%,73.8%,57.0%,9/13,3:49
R64,17,(17)Pete Sampras[USA] [yr|ev],d.,85,Kristian Pless[DEN] [yr|ev],6-3 7-5 6-4,1.66,24.7%,50.6%,86.0%,69.0%,1/1,8.2%,58.8%,63.2%,62.5%,5/8,1:39
R64,29,(29)Thomas Enqvist[SWE] [yr|ev],d.,68,Alberto Martin[ESP] [yr|ev],6-1 7-6(3) 6-0,1.92,8.3%,41.7%,83.3%,64.3%,0/2,9.3%,62.7%,53.2%,35.7%,2/9,1:37
R64,3,(3)Tommy Haas[GER] [yr|ev],d.,72,Karol Kucera[SVK] [yr|ev],6-1 6-4 6-4,1.25,5.1%,53.5%,66.0%,50.0%,8/11,5.1%,58.2%,52.2%,42.4%,3/10,2:01
R64,7,(7)Juan Carlos Ferrero[ESP] [yr|ev],d.,212,(Q)Gaston Etlis[ARG] [yr|ev],6-2 5-7 6-0 7-5,1.26,7.8%,51.6%,71.2%,50.0%,10/14,10.0%,59.2%,54.9%,44.9%,6/15,2:24
R64,28,(28)Fernando Gonzalez[CHI] [yr|ev],d.,106,Kenneth Carlsen[DEN] [yr|ev],7-6(5) 6-4 7-6(3),1.14,6.5%,61.0%,70.7%,62.5%,6/7,21.8%,62.9%,76.9%,39.1%,8/10,2:35
R64,80,Guillermo Coria[ARG] [yr|ev],d.,126,(Q)Jean Rene Lisnard[MON] [yr|ev],6-1 6-3 6-4,1.34,5.7%,59.8%,69.2%,51.4%,3/5,1.3%,64.9%,48.0%,51.9%,4/11,1:41
R64,43,Arnaud Clement[FRA] [yr|ev],d.,10,(10)Sebastien Grosjean[FRA] [yr|ev],6-3 3-6 4-6 6-2 6-4,1.01,1.8%,59.4%,65.3%,46.4%,16/22,6.1%,38.8%,59.6%,55.6%,5/13,3:47
R64,92,Sargis Sargsian[ARM] [yr|ev],d.,89,Alexander Popp[GER] [yr|ev],2-6 6-3 6-4 6-7(5) 6-4,1.04,4.6%,53.3%,74.1%,56.3%,5/9,2.1%,63.9%,69.6%,55.8%,4/9,3:08
R64,25,(24)Sjeng Schalken[NED] [yr|ev],d.,38,Ivan Ljubicic[CRO] [yr|ev],6-3 6-3 6-4,1.48,1.4%,67.6%,78.0%,54.2%,4/6,10.8%,57.8%,66.1%,41.9%,6/12,1:51
R64,65,Nicolas Massu[CHI] [yr|ev],d.,107,Jurgen Melzer[AUT] [yr|ev],6-4 7-6(3) 4-6 6-0,1.26,7.1%,67.5%,72.9%,51.2%,9/12,7.1%,70.0%,63.3%,42.9%,11/17,3:09
R64,46,Gustavo Kuerten[BRA] [yr|ev],d.,2,(2)Marat Safin[RUS] [yr|ev],6-4 6-4 7-5,1.29,13.4%,56.7%,81.8%,59.5%,2/2,14.6%,60.2%,72.6%,51.2%,4/7,2:10
R128,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,101,Nicolas Coutelot[FRA] [yr|ev],6-2 6-3 6-3,1.63,15.7%,48.3%,88.4%,54.3%,11/11,2.0%,55.6%,60.0%,43.2%,9/14,2:03
R128,114,(Q)Noam Okun[ISR] [yr|ev],d.,193,(Q)Igor Kunitsyn[RUS] [yr|ev],6-7(4) 6-4 6-4 6-3,1.20,8.3%,54.1%,66.7%,57.4%,7/12,4.0%,46.3%,59.4%,51.2%,11/19,3:20
R128,87,Nikolay Davydenko[RUS] [yr|ev],d.,272,(Q)Radoslav Lukaev[BUL] [yr|ev],6-4 1-6 6-4 6-4,1.21,2.7%,69.1%,69.7%,50.0%,4/8,8.2%,45.2%,75.8%,40.0%,11/16,2:36
R128,26,(25)James Blake[USA] [yr|ev],d.,111,(WC)Brian Vahaly[USA] [yr|ev],6-7(3) 6-3 6-3 7-6(5),1.15,3.9%,60.6%,64.9%,49.2%,9/15,3.2%,67.5%,57.7%,42.0%,4/13,3:07
R128,22,(22)Marcelo Rios[CHI] [yr|ev],d.,50,Jonas Bjorkman[SWE] [yr|ev],1-6 6-2 6-4 6-1,1.16,6.9%,62.4%,65.1%,52.6%,3/7,5.3%,57.4%,57.4%,50.0%,7/14,2:02
R128,227,(Q)Robin Soderling[SWE] [yr|ev],d.,82,(LL)Lars Burgsmuller[GER] [yr|ev],7-6(7) 6-0 6-4,1.32,7.5%,57.0%,75.4%,45.7%,4/7,5.4%,47.3%,70.5%,32.7%,5/12,1:58
R128,140,(Q)John Van Lottum[NED] [yr|ev],d.,78,Luis Horna[PER] [yr|ev],6-4 7-6(3) 4-6 6-4,1.22,10.9%,48.8%,76.2%,50.0%,7/13,3.0%,70.8%,60.5%,40.8%,8/15,3:03
R128,14,(14)Jiri Novak[CZE] [yr|ev],d.,117,Richard Krajicek[NED] [yr|ev],6-1 5-4 RET,1.29,3.0%,62.7%,73.8%,52.0%,4/4,20.4%,59.3%,68.8%,36.4%,4/7,1:09
R128,51,Fernando Vicente[ESP] [yr|ev],d.,31,(34)Jarkko Nieminen[FIN] [yr|ev],1-6 6-3 6-0 6-2,1.35,3.4%,47.2%,73.8%,53.2%,5/8,2.2%,58.9%,58.5%,37.8%,5/12,1:47
R128,94,(WC)Mardy Fish[USA] [yr|ev],d.,81,Hyung Taik Lee[KOR] [yr|ev],7-6(6) 4-6 6-3 6-3,1.16,15.4%,52.8%,86.2%,50.0%,4/7,4.1%,65.9%,66.7%,59.5%,4/9,2:44
R128,67,Hicham Arazi[MAR] [yr|ev],d.,62,Olivier Rochus[BEL] [yr|ev],6-2 6-2 6-4,1.96,6.1%,71.2%,87.2%,42.1%,0/1,0.0%,45.9%,66.7%,34.8%,9/15,1:22
R128,20,(20)Younes El Aynaoui[MAR] [yr|ev],d.,103,Jeff Morrison[USA] [yr|ev],6-7(6) 6-3 6-2 7-5,1.42,6.3%,70.3%,76.7%,65.8%,4/4,14.4%,64.4%,72.3%,44.2%,12/16,2:33
R128,32,(31)Tommy Robredo[ESP] [yr|ev],d.,36,Mariano Zabaleta[ARG] [yr|ev],6-2 6-7(3) 7-5 4-6 7-6(5),0.97,5.2%,75.5%,69.7%,38.3%,17/22,4.6%,58.4%,67.3%,56.9%,6/13,0:59
R128,60,Fernando Meligeni[BRA] [yr|ev],d.,45,Agustin Calleri[ARG] [yr|ev],3-6 7-6(5) 6-4 6-3,1.10,5.2%,59.7%,75.0%,44.4%,14/18,6.8%,48.0%,74.6%,44.2%,17/23,2:57
R128,39,Wayne Ferreira[RSA] [yr|ev],d.,66,Jan Vacek[CZE] [yr|ev],6-3 6-4 7-5,1.51,10.0%,51.1%,80.4%,68.2%,5/6,8.3%,56.3%,77.8%,40.5%,3/7,1:39
R128,8,(8)Albert Costa[ESP] [yr|ev],d.,208,Magnus Norman[SWE] [yr|ev],6-2 6-4 3-6 6-3,1.47,11.9%,48.5%,81.6%,63.5%,2/3,11.9%,60.7%,65.9%,49.1%,10/14,2:49
R128,4,(4)Yevgeny Kafelnikov[RUS] [yr|ev],d.,49,Davide Sanguinetti[ITA] [yr|ev],6-2 7-5 3-6 6-4,1.15,5.1%,44.1%,75.0%,43.4%,13/20,11.6%,48.2%,72.2%,31.0%,3/12,2:22
R128,52,Dominik Hrbaty[SVK] [yr|ev],d.,116,(LL)Mario Ancic[CRO] [yr|ev],4-6 6-3 7-6(3) 5-7 3-2 RET,0.98,2.6%,56.3%,70.1%,42.2%,20/28,4.3%,49.3%,69.6%,47.9%,4/11,3:34
R128,102,Antony Dupuis[FRA] [yr|ev],d.,108,Andrea Gaudenzi[ITA] [yr|ev],6-3 6-3 4-2 RET,1.56,14.7%,52.9%,88.9%,43.8%,4/6,4.6%,47.1%,65.9%,34.8%,11/17,1:36
R128,34,(32)Max Mirnyi[BLR] [yr|ev],d.,73,Attila Savolt[HUN] [yr|ev],7-6(4) 7-5 0-1 RET,1.20,20.0%,60.0%,87.5%,43.8%,1/1,4.0%,77.0%,66.2%,56.5%,6/7,1:49
R128,19,(19)Xavier Malisse[BEL] [yr|ev],d.,59,Albert Montanes[ESP] [yr|ev],7-5 6-2 6-2,1.55,18.2%,44.2%,79.4%,60.5%,1/3,0.0%,54.8%,64.7%,35.7%,6/13,1:39
R128,69,Vincent Spadea[USA] [yr|ev],d.,100,Jerome Golmard[FRA] [yr|ev],4-6 2-6 6-1 6-3 6-2,1.34,9.4%,53.5%,80.9%,54.2%,6/9,8.1%,51.9%,70.0%,44.6%,3/9,2:41
R128,132,Michael Chang[USA] [yr|ev],d.,84,Francisco Clavet[ESP] [yr|ev],7-6(6) 3-6 6-4 7-6(3),0.95,4.7%,51.4%,72.4%,45.8%,11/18,3.4%,61.6%,68.9%,50.0%,8/15,3:18
R128,13,(13)Roger Federer[SUI] [yr|ev],d.,157,Jiri Vanek[CZE] [yr|ev],6-1 6-3 4-6 7-5,1.37,7.6%,55.2%,75.9%,59.6%,0/3,4.3%,50.9%,62.7%,50.9%,8/15,2:06
R128,9,(9)Carlos Moya[ESP] [yr|ev],d.,63,Adrian Voinea[ROU] [yr|ev],3-6 6-4 6-3 7-6(4),1.14,4.8%,61.6%,76.6%,52.1%,7/10,4.8%,56.3%,64.8%,60.0%,7/11,2:21
R128,57,Jan Michael Gambill[USA] [yr|ev],d.,91,Julian Knowle[AUT] [yr|ev],6-1 2-1 RET,2.93,32.0%,48.0%,100.0%,61.5%,0/0,3.4%,69.0%,45.0%,33.3%,2/5,0:39
R128,75,Feliciano Lopez[ESP] [yr|ev],d.,55,Andre Sa[BRA] [yr|ev],7-5 7-6(1) 6-3,1.34,11.2%,57.9%,79.0%,55.6%,9/10,4.8%,56.3%,64.8%,50.9%,8/12,2:18
R128,21,(21)Gaston Gaudio[ARG] [yr|ev],d.,47,Todd Martin[USA] [yr|ev],6-2 6-3 0-6 7-5,1.20,13.1%,58.6%,74.1%,48.8%,5/9,6.8%,69.9%,65.3%,35.5%,3/9,2:10
R128,321,Harel Levy[ISR] [yr|ev],d.,30,(30)Andrei Pavel[ROU] [yr|ev],1-6 7-6(7) 4-6 6-3 6-4,0.93,5.5%,58.9%,69.8%,46.3%,9/14,6.9%,64.8%,68.9%,51.8%,5/10,3:03
R128,136,Ramon Delgado[PAR] [yr|ev],d.,226,(WC)Alex Bogomolov Jr[RUS] [yr|ev],6-3 6-7(6) 0-6 6-4 7-5,1.07,10.4%,64.3%,72.7%,50.9%,3/9,5.3%,63.8%,69.1%,50.9%,10/16,3:20
R128,130,(WC)Justin Gimelstob[USA] [yr|ev],d.,249,(Q)Edwin Kempes[NED] [yr|ev],6-4 3-6 6-3 6-7(4) 6-3,1.15,13.5%,61.5%,80.2%,43.3%,5/9,5.4%,49.1%,73.2%,49.4%,12/18,3:22
R128,6,(6)Andre Agassi[USA] [yr|ev],d.,105,Robby Ginepri[USA] [yr|ev],6-3 6-3 6-3,1.62,6.4%,52.6%,75.6%,75.7%,3/3,8.6%,65.4%,71.7%,39.3%,4/8,1:25
R128,5,(5)Tim Henman[GBR] [yr|ev],d.,223,(Q)Tuomas Ketola[FIN] [yr|ev],6-1 6-1 6-1,1.81,13.4%,52.2%,77.1%,56.3%,4/5,2.7%,54.1%,47.5%,32.4%,6/14,1:27
R128,134,(Q)Dick Norman[BEL] [yr|ev],d.,79,Bohdan Ulihrach[CZE] [yr|ev],4-6 4-6 6-4 7-6(5) 6-4,0.92,8.2%,54.4%,70.7%,57.8%,9/12,6.4%,58.0%,70.3%,63.6%,4/7,3:30
R128,95,Michael Llodra[FRA] [yr|ev],d.,58,Jose Acasuso[ARG] [yr|ev],6-1 6-2 6-2,2.80,24.1%,62.1%,91.7%,59.1%,1/2,7.0%,40.4%,69.6%,23.5%,0/7,1:01
R128,24,(26)Juan Ignacio Chela[ARG] [yr|ev],d.,41,Felix Mantilla[ESP] [yr|ev],6-2 7-6(4) 6-2,1.37,5.2%,56.7%,65.5%,54.8%,6/10,1.1%,56.8%,61.1%,26.8%,5/13,2:08
R128,18,(18)Alex Corretja[ESP] [yr|ev],d.,109,Irakli Labadze[GEO] [yr|ev],6-3 6-4 6-2,2.03,5.9%,57.4%,84.6%,69.0%,0/1,11.2%,62.9%,64.4%,39.5%,17/22,1:55
R128,128,(Q)Ivo Heuberger[SUI] [yr|ev],d.,250,(Q)Slimane Saoudi[ALG] [yr|ev],6-4 2-6 7-5 3-6 7-6(3),0.98,8.7%,48.8%,64.3%,46.6%,11/20,3.1%,48.4%,62.3%,50.0%,6/14,4:05
R128,83,Raemon Sluiter[NED] [yr|ev],d.,56,Taylor Dent[USA] [yr|ev],3-6 6-3 6-0 1-6 6-3,1.20,4.7%,54.7%,72.4%,50.0%,2/8,7.3%,54.5%,60.0%,48.0%,2/10,1:58
R128,11,(11)Andy Roddick[USA] [yr|ev],d.,88,(Q)Martin Verkerk[NED] [yr|ev],7-6(2) 6-3 6-4,1.95,13.4%,65.9%,79.6%,78.6%,1/2,17.0%,53.2%,78.0%,38.6%,1/4,1:56
R128,35,(33)Greg Rusedski[GBR] [yr|ev],d.,110,Alex Kim[USA] [yr|ev],6-1 4-6 7-6(1) 6-3,1.41,17.0%,55.4%,80.6%,62.0%,6/9,0.0%,66.7%,65.7%,51.4%,7/12,2:12
R128,33,Paradorn Srichaphan[THA] [yr|ev],d.,1024,(WC)Prakash Amritraj[IND] [yr|ev],6-1 6-3 6-0,2.47,18.6%,61.0%,86.1%,65.2%,0/0,2.2%,53.3%,50.0%,40.5%,10/17,1:26
R128,85,Kristian Pless[DEN] [yr|ev],d.,199,(Q)Eric Taino[PHI] [yr|ev],6-7(5) 6-3 6-2 6-1,1.55,11.6%,51.8%,79.3%,57.4%,8/10,4.8%,50.8%,47.6%,55.7%,10/18,2:13
R128,17,(17)Pete Sampras[USA] [yr|ev],d.,76,Albert Portas[ESP] [yr|ev],6-1 6-4 6-4,1.59,12.2%,62.2%,80.4%,64.5%,1/1,17.1%,53.9%,75.6%,40.0%,3/7,1:34
