Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R16,23,Richard Krajicek[NED] [yr|ev],d.,36,Dominik Hrbaty[SVK] [yr|ev],7-6(11) 6-4 6-1,1.53,15.6%,54.2%,84.6%,63.6%,2/3,8.8%,52.9%,72.2%,50.0%,3/7,1:55
R16,7,(6)Marat Safin[RUS] [yr|ev],d.,12,(12)Juan Carlos Ferrero[ESP] [yr|ev],6-1 6-2 6-2,1.85,19.2%,53.4%,84.6%,58.8%,4/4,2.6%,51.9%,50.0%,48.6%,6/12,1:23
R16,14,(14)Nicolas Kiefer[GER] [yr|ev],d.,3,(3)Magnus Norman[SWE] [yr|ev],6-2 6-7(3) 6-1 6-3,1.20,7.4%,53.3%,75.0%,47.6%,14/16,5.6%,56.3%,59.2%,49.1%,5/13,3:00
R16,32,Todd Martin[USA] [yr|ev],d.,55,Carlos Moya[ESP] [yr|ev],6-7(3) 6-7(7) 6-1 7-6(6) 6-2,1.18,11.8%,66.0%,72.4%,49.3%,17/18,3.8%,64.5%,64.7%,46.7%,16/22,4:17
R16,91,Thomas Johansson[SWE] [yr|ev],d.,102,(Q)Wayne Arthurs[AUS] [yr|ev],6-4 6-7(7) 6-3 6-4,1.70,3.5%,54.8%,82.5%,75.0%,1/1,19.1%,41.8%,86.4%,48.8%,6/9,2:33
R32,37,Arnaud Clement[FRA] [yr|ev],d.,41,Hicham Arazi[MAR] [yr|ev],4-6 6-2 6-2 4-6 0-1 RET,1.05,18.2%,52.9%,73.4%,57.9%,7/10,6.5%,55.1%,79.7%,45.8%,6/10,2:53
R32,35,Andrei Pavel[ROU] [yr|ev],d.,48,Jerome Golmard[FRA] [yr|ev],6-2 4-1 RET,2.44,33.3%,63.3%,89.5%,63.6%,0/0,2.4%,58.5%,66.7%,29.4%,1/5,0:38
R32,9,(9)Lleyton Hewitt[AUS] [yr|ev],d.,39,Jiri Novak[CZE] [yr|ev],6-3 6-3 6-3,1.53,8.8%,48.8%,74.4%,68.3%,2/2,2.2%,62.6%,64.9%,41.2%,9/13,1:49
R32,5,(7)Thomas Enqvist[SWE] [yr|ev],d.,19,Marcelo Rios[CHI] [yr|ev],7-5 7-5 6-3,1.45,8.9%,57.4%,84.5%,48.8%,4/6,14.3%,57.1%,68.1%,38.9%,12/17,2:01
R32,4,(4)Pete Sampras[USA] [yr|ev],d.,72,Agustin Calleri[ARG] [yr|ev],7-6(5) 7-6(3) 6-3,1.15,17.6%,65.7%,88.1%,62.9%,3/3,18.3%,48.4%,88.9%,64.6%,2/3,2:02
R32,182,(Q)Hyung Taik Lee[KOR] [yr|ev],d.,67,Rainer Schuettler[GER] [yr|ev],6-2 3-6 6-4 6-4,1.17,4.6%,55.6%,71.7%,52.1%,4/9,3.8%,64.4%,58.2%,54.1%,5/12,2:21
R32,23,Richard Krajicek[NED] [yr|ev],d.,11,(11)Tim Henman[GBR] [yr|ev],6-4 3-6 4-6 7-5 7-5,1.12,15.3%,59.2%,78.5%,59.4%,9/11,2.4%,62.8%,79.6%,45.9%,8/11,3:17
R32,36,Dominik Hrbaty[SVK] [yr|ev],d.,6,(5)Yevgeny Kafelnikov[RUS] [yr|ev],6-4 7-6(5) 6-1,1.27,12.4%,54.6%,71.7%,52.3%,3/5,5.5%,58.2%,67.2%,32.6%,8/14,1:54
R32,7,(6)Marat Safin[RUS] [yr|ev],d.,28,Sebastien Grosjean[FRA] [yr|ev],6-4 7-6(3) 1-6 3-6 7-6(5),0.78,14.0%,52.5%,78.7%,48.2%,8/13,6.8%,59.9%,85.2%,52.5%,6/8,3:25
R32,12,(12)Juan Carlos Ferrero[ESP] [yr|ev],d.,40,Roger Federer[SUI] [yr|ev],7-5 7-6(6) 1-6 7-6(6),0.84,2.6%,53.6%,67.9%,51.4%,3/9,10.4%,55.6%,80.0%,50.0%,8/12,2:53
R32,14,(14)Nicolas Kiefer[GER] [yr|ev],d.,58,Sjeng Schalken[NED] [yr|ev],7-5 6-3 6-4,1.76,6.1%,62.2%,86.3%,71.0%,2/2,11.8%,59.1%,72.7%,55.3%,8/11,2:08
R32,3,(3)Magnus Norman[SWE] [yr|ev],d.,57,Max Mirnyi[BLR] [yr|ev],3-6 4-6 7-6(5) 6-4 7-6(9),1.02,3.0%,74.3%,71.8%,58.1%,6/11,13.4%,62.4%,81.0%,45.7%,9/13,4:06
R32,55,Carlos Moya[ESP] [yr|ev],d.,8,(8)Alex Corretja[ESP] [yr|ev],7-6(4) 6-3 4-6 6-4,1.21,6.3%,58.3%,73.0%,58.5%,4/7,5.9%,49.6%,70.1%,50.0%,6/10,3:09
R32,32,Todd Martin[USA] [yr|ev],d.,10,(10)Cedric Pioline[FRA] [yr|ev],7-6(5) 6-3 6-2,1.44,18.1%,67.0%,81.0%,54.8%,4/4,6.5%,55.9%,75.0%,41.5%,9/12,1:56
R32,91,Thomas Johansson[SWE] [yr|ev],d.,27,Jan Michael Gambill[USA] [yr|ev],3-6 6-3 7-6(5) 7-6(1),0.99,8.2%,49.7%,80.8%,55.4%,8/10,20.6%,54.8%,84.1%,49.1%,4/6,2:54
R32,102,(Q)Wayne Arthurs[AUS] [yr|ev],d.,84,Richard Fromberg[AUS] [yr|ev],7-6(3) 1-6 6-3 3-6 6-3,1.09,17.7%,55.6%,81.2%,65.5%,5/8,11.4%,62.1%,82.9%,54.0%,4/6,2:41
R64,37,Arnaud Clement[FRA] [yr|ev],d.,1,(1)Andre Agassi[USA] [yr|ev],6-3 6-2 6-4,1.17,11.9%,51.5%,80.8%,46.9%,2/3,8.3%,55.6%,67.5%,46.9%,1/6,1:42
R64,41,Hicham Arazi[MAR] [yr|ev],d.,21,Wayne Ferreira[RSA] [yr|ev],6-3 6-3 6-7(5) 6-3,1.27,4.4%,55.9%,80.3%,53.3%,7/8,9.6%,44.4%,73.3%,49.3%,5/10,2:44
R64,35,Andrei Pavel[ROU] [yr|ev],d.,63,Arnaud Di Pasquale[FRA] [yr|ev],6-7(5) 6-1 6-3 6-4,1.36,5.8%,60.3%,82.2%,56.3%,5/6,5.7%,53.7%,69.7%,52.6%,4/10,2:26
R64,48,Jerome Golmard[FRA] [yr|ev],d.,16,(16)Nicolas Lapentti[ECU] [yr|ev],7-6(3) 6-0 2-6 4-6 7-6(5),1.01,6.3%,58.2%,69.6%,53.0%,4/11,13.3%,52.4%,76.0%,47.1%,6/13,3:29
R64,9,(9)Lleyton Hewitt[AUS] [yr|ev],d.,101,Julien Boutter[FRA] [yr|ev],7-6(6) 6-4 6-4,1.30,10.7%,59.2%,77.0%,54.8%,2/6,16.7%,69.4%,68.0%,36.4%,3/9,1:53
R64,39,Jiri Novak[CZE] [yr|ev],d.,29,Byron Black[ZIM] [yr|ev],2-6 6-3 7-5 7-6(4),1.08,6.3%,59.4%,73.7%,46.2%,3/8,3.2%,62.7%,62.0%,55.3%,6/11,2:21
R64,19,Marcelo Rios[CHI] [yr|ev],d.,126,(LL)Jens Knippschild[GER] [yr|ev],4-6 6-4 6-4 7-5,1.32,7.1%,58.4%,84.8%,53.2%,0/2,12.2%,60.3%,74.7%,44.2%,6/10,2:21
R64,5,(7)Thomas Enqvist[SWE] [yr|ev],d.,65,Chris Woodruff[USA] [yr|ev],6-3 6-2 6-2,1.34,17.2%,52.9%,76.1%,61.0%,3/3,7.7%,58.5%,60.5%,55.6%,2/7,1:30
R64,4,(4)Pete Sampras[USA] [yr|ev],d.,88,Justin Gimelstob[USA] [yr|ev],6-3 6-1 6-3,1.99,17.1%,52.9%,86.5%,66.7%,2/2,12.1%,56.1%,64.9%,41.4%,1/6,1:33
R64,72,Agustin Calleri[ARG] [yr|ev],d.,212,(Q)Petr Kralert[CZE] [yr|ev],7-5 6-4 6-3,1.19,11.0%,49.0%,85.7%,47.1%,4/6,5.2%,60.4%,65.5%,50.0%,8/13,2:09
R64,67,Rainer Schuettler[GER] [yr|ev],d.,38,Tommy Haas[GER] [yr|ev],7-6(5) 6-2 6-4,1.22,9.5%,54.7%,76.9%,46.5%,3/6,5.5%,60.6%,63.6%,41.9%,5/11,2:09
R64,182,(Q)Hyung Taik Lee[KOR] [yr|ev],d.,13,(13)Franco Squillari[ARG] [yr|ev],7-6(3) 7-5 6-2,1.61,6.3%,58.9%,83.9%,61.5%,4/5,3.9%,40.6%,67.3%,53.9%,15/19,2:10
R64,11,(11)Tim Henman[GBR] [yr|ev],d.,128,(Q)Fernando Gonzalez[CHI] [yr|ev],6-3 6-4 6-2,1.52,11.7%,51.9%,70.0%,64.9%,2/4,1.2%,55.4%,63.0%,35.1%,5/11,1:41
R64,23,Richard Krajicek[NED] [yr|ev],d.,86,Andre Sa[BRA] [yr|ev],6-4 6-4 6-1,1.51,18.9%,54.1%,77.5%,55.9%,3/5,3.3%,60.0%,51.9%,50.0%,7/14,1:47
R64,36,Dominik Hrbaty[SVK] [yr|ev],d.,33,Karim Alami[MAR] [yr|ev],6-3 6-4 6-3,1.50,9.9%,61.7%,74.0%,61.3%,5/7,6.3%,53.7%,68.6%,36.4%,6/12,1:38
R64,6,(5)Yevgeny Kafelnikov[RUS] [yr|ev],d.,83,Alexander Popp[GER] [yr|ev],6-7(3) 6-4 6-4 6-4,1.11,5.7%,57.4%,69.1%,45.0%,12/18,13.1%,51.6%,72.2%,35.1%,13/22,2:43
R64,7,(6)Marat Safin[RUS] [yr|ev],d.,49,Gianluca Pozzi[ITA] [yr|ev],6-3 3-6 6-3 3-6 6-4,1.24,9.1%,50.4%,73.8%,66.7%,5/9,5.5%,52.1%,77.6%,47.1%,10/15,3:08
R64,28,Sebastien Grosjean[FRA] [yr|ev],d.,45,Stefan Koubek[AUT] [yr|ev],6-2 6-2 4-6 6-2,1.29,6.7%,45.2%,68.1%,59.6%,3/6,0.7%,64.5%,56.2%,46.9%,14/22,2:21
R64,40,Roger Federer[SUI] [yr|ev],d.,307,Daniel Nestor[CAN] [yr|ev],6-1 7-6(5) 6-1,1.77,17.0%,62.5%,87.3%,54.5%,4/4,9.1%,70.1%,61.1%,43.5%,4/8,1:32
R64,12,(12)Juan Carlos Ferrero[ESP] [yr|ev],d.,96,Hernan Gumy[ARG] [yr|ev],1-6 6-3 6-7(4) 6-2 6-3,1.11,6.5%,45.3%,77.8%,53.9%,6/10,8.6%,62.1%,71.3%,43.4%,5/11,3:11
R64,14,(14)Nicolas Kiefer[GER] [yr|ev],d.,53,Jonas Bjorkman[SWE] [yr|ev],6-1 6-4 6-3,1.72,10.8%,63.1%,82.9%,54.2%,1/3,2.3%,72.7%,65.6%,16.7%,6/13,1:43
R64,58,Sjeng Schalken[NED] [yr|ev],d.,90,Adrian Voinea[ROU] [yr|ev],6-2 6-3 6-1,1.85,20.3%,55.1%,86.8%,58.1%,1/1,6.7%,60.7%,61.1%,37.1%,7/13,1:30
R64,57,Max Mirnyi[BLR] [yr|ev],d.,24,Albert Costa[ESP] [yr|ev],6-4 6-1 6-4,2.38,29.4%,66.2%,93.3%,60.9%,0/0,4.3%,51.6%,72.9%,42.2%,8/12,1:36
R64,3,(3)Magnus Norman[SWE] [yr|ev],d.,137,(Q)Cyril Saulnier[FRA] [yr|ev],6-3 6-4 6-3,1.24,6.0%,60.7%,78.4%,45.5%,2/4,10.7%,58.3%,73.5%,34.3%,6/12,1:55
R64,8,(8)Alex Corretja[ESP] [yr|ev],d.,30,Marc Rosset[SUI] [yr|ev],6-3 7-6(4) 6-3,1.46,14.9%,50.0%,87.2%,68.1%,1/1,17.4%,53.3%,79.6%,53.5%,6/8,2:04
R64,55,Carlos Moya[ESP] [yr|ev],d.,50,Slava Dosedel[CZE] [yr|ev],6-3 4-6 7-5 6-2,1.22,4.2%,49.2%,69.5%,55.7%,2/6,0.8%,64.8%,64.6%,34.9%,11/19,2:34
R64,32,Todd Martin[USA] [yr|ev],d.,25,Michael Chang[USA] [yr|ev],6-4 6-2 6-4,1.74,8.2%,58.9%,97.7%,50.0%,1/1,14.6%,56.2%,74.0%,46.2%,6/10,1:53
R64,10,(10)Cedric Pioline[FRA] [yr|ev],d.,34,Greg Rusedski[GBR] [yr|ev],6-7(4) 3-6 6-4 7-6(6) 6-3,1.20,7.8%,51.9%,78.8%,47.3%,9/15,5.9%,56.9%,68.1%,40.9%,15/23,3:45
R64,27,Jan Michael Gambill[USA] [yr|ev],d.,15,(15)Mark Philippoussis[AUS] [yr|ev],6-4 6-4 6-4,1.03,16.2%,53.3%,76.8%,55.1%,7/7,18.4%,51.7%,84.4%,45.2%,5/8,2:16
R64,91,Thomas Johansson[SWE] [yr|ev],d.,114,Galo Blanco[ESP] [yr|ev],6-4 7-6(4) 6-2,1.90,17.3%,55.6%,86.7%,66.7%,0/1,8.3%,48.6%,79.2%,37.5%,7/11,2:00
R64,84,Richard Fromberg[AUS] [yr|ev],d.,159,(Q)Xavier Malisse[BEL] [yr|ev],7-6(4) 4-6 6-3 7-6(2),1.03,9.8%,58.0%,74.7%,40.0%,7/13,5.8%,59.9%,65.9%,49.1%,4/10,3:12
R64,102,(Q)Wayne Arthurs[AUS] [yr|ev],d.,75,Jason Stoltenberg[AUS] [yr|ev],2-6 7-6(2) 6-4 6-4,0.95,14.5%,58.1%,75.0%,59.6%,4/7,5.4%,62.2%,76.8%,59.5%,3/6,2:26
R128,1,(1)Andre Agassi[USA] [yr|ev],d.,432,(WC)Alex Kim[USA] [yr|ev],6-4 6-2 6-0,1.55,10.0%,62.5%,74.0%,53.3%,2/3,3.3%,57.8%,57.7%,34.2%,5/12,1:29
R128,37,Arnaud Clement[FRA] [yr|ev],d.,26,Gaston Gaudio[ARG] [yr|ev],6-3 6-4 6-2,1.30,12.0%,63.0%,75.9%,47.1%,2/3,6.0%,63.1%,64.2%,38.7%,7/12,1:45
R128,41,Hicham Arazi[MAR] [yr|ev],d.,92,Markus Hantschk[GER] [yr|ev],6-3 6-0 4-6 6-7(3) 6-4,1.17,10.2%,59.2%,70.1%,46.7%,8/13,4.2%,56.9%,61.1%,44.4%,10/19,3:34
R128,21,Wayne Ferreira[RSA] [yr|ev],d.,51,Andrew Ilie[AUS] [yr|ev],6-3 2-6 6-4 6-1,1.22,11.6%,51.6%,79.6%,41.3%,5/10,6.8%,59.2%,67.2%,31.0%,5/13,1:56
R128,63,Arnaud Di Pasquale[FRA] [yr|ev],d.,311,(Q)Cedric Kauffmann[FRA] [yr|ev],6-4 6-4 4-6 6-3,1.24,6.8%,53.4%,76.2%,54.5%,2/5,2.3%,71.0%,61.3%,50.0%,7/12,2:27
R128,35,Andrei Pavel[ROU] [yr|ev],d.,312,(WC)Phillip King[USA] [yr|ev],6-3 6-4 6-3,1.57,6.8%,50.0%,73.0%,70.3%,2/4,6.0%,43.4%,61.1%,51.1%,4/10,1:29
R128,48,Jerome Golmard[FRA] [yr|ev],d.,118,(Q)Wayne Black[ZIM] [yr|ev],6-2 6-2 6-2,2.32,19.7%,55.7%,88.2%,63.0%,0/1,5.2%,33.8%,73.1%,33.3%,7/14,1:27
R128,16,(16)Nicolas Lapentti[ECU] [yr|ev],d.,129,(WC)Bob Bryan[USA] [yr|ev],7-5 6-4 7-6(4),1.01,16.4%,66.4%,81.5%,43.9%,3/3,8.1%,61.6%,67.2%,71.1%,3/5,2:16
R128,9,(9)Lleyton Hewitt[AUS] [yr|ev],d.,43,Andreas Vinciguerra[SWE] [yr|ev],2-6 7-5 6-3 6-3,1.11,13.6%,44.8%,80.4%,43.5%,9/14,4.8%,48.4%,63.3%,48.4%,11/18,3:01
R128,101,Julien Boutter[FRA] [yr|ev],d.,98,Stephane Huet[FRA] [yr|ev],7-6(3) 6-3 6-0,1.56,21.4%,46.4%,87.2%,51.1%,4/6,4.5%,50.0%,60.0%,40.0%,10/17,2:06
R128,39,Jiri Novak[CZE] [yr|ev],d.,62,Alberto Martin[ESP] [yr|ev],6-4 6-4 6-4,1.16,3.0%,66.7%,74.2%,51.5%,7/8,1.2%,53.0%,63.6%,59.0%,5/9,1:46
R128,29,Byron Black[ZIM] [yr|ev],d.,196,(WC)Taylor Dent[USA] [yr|ev],7-6(7) 6-3 7-5,1.34,2.0%,56.4%,70.2%,68.2%,3/5,6.5%,54.0%,68.7%,47.4%,9/13,2:03
R128,19,Marcelo Rios[CHI] [yr|ev],d.,64,Nicolas Massu[CHI] [yr|ev],6-3 7-5 1-6 7-6(6),1.25,5.0%,56.3%,74.6%,63.5%,7/10,3.8%,50.0%,74.2%,50.0%,1/4,3:08
R128,126,(LL)Jens Knippschild[GER] [yr|ev],d.,174,(Q)Barry Cowan[GBR] [yr|ev],6-4 6-3 6-3,1.77,23.1%,67.9%,88.7%,56.0%,4/4,13.6%,76.1%,68.7%,38.1%,6/10,1:29
R128,65,Chris Woodruff[USA] [yr|ev],d.,127,(LL)John Van Lottum[NED] [yr|ev],6-2 6-3 6-0,2.42,7.0%,57.9%,90.9%,58.3%,0/1,3.0%,52.2%,37.1%,53.1%,5/12,1:14
R128,5,(7)Thomas Enqvist[SWE] [yr|ev],d.,18,Mariano Puerta[ARG] [yr|ev],3-6 6-3 6-2 6-2,1.60,11.8%,49.5%,80.4%,63.8%,4/6,5.4%,55.4%,61.3%,48.0%,14/20,1:58
R128,4,(4)Pete Sampras[USA] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],7-6(3) 7-5 6-4,1.88,23.7%,66.7%,87.1%,61.3%,3/4,10.3%,49.3%,79.1%,40.6%,9/12,2:22
R128,88,Justin Gimelstob[USA] [yr|ev],d.,80,Christophe Rochus[BEL] [yr|ev],3-6 6-3 6-4 7-6(4),1.19,25.5%,51.8%,84.5%,48.5%,7/10,2.2%,51.4%,66.2%,55.2%,8/12,2:57
R128,72,Agustin Calleri[ARG] [yr|ev],d.,99,Davide Sanguinetti[ITA] [yr|ev],7-5 6-4 6-2,1.75,12.8%,61.6%,79.2%,66.7%,3/4,7.1%,48.2%,68.3%,43.2%,2/7,1:49
R128,212,(Q)Petr Kralert[CZE] [yr|ev],d.,93,David Sanchez[ESP] [yr|ev],7-6(4) 7-6(3) 6-2,1.16,7.3%,60.2%,67.6%,49.0%,11/15,2.7%,62.6%,57.6%,47.3%,12/18,2:27
R128,38,Tommy Haas[GER] [yr|ev],d.,216,(Q)Jamie Delgado[GBR] [yr|ev],6-3 6-1 6-1,1.83,10.8%,58.5%,81.6%,59.3%,4/4,3.6%,42.2%,54.3%,45.8%,9/16,3:43
R128,67,Rainer Schuettler[GER] [yr|ev],d.,125,(Q)Sebastien Lareau[CAN] [yr|ev],7-6(4) 6-2 6-4,1.49,11.0%,63.4%,88.5%,46.7%,1/3,8.9%,66.7%,65.0%,50.0%,2/7,1:51
R128,182,(Q)Hyung Taik Lee[KOR] [yr|ev],d.,76,Jeff Tarango[USA] [yr|ev],6-3 3-6 6-3 7-6(6),1.05,8.5%,51.2%,69.7%,49.2%,6/10,6.2%,62.1%,67.0%,42.6%,15/20,2:42
R128,13,(13)Franco Squillari[ARG] [yr|ev],d.,95,Juan Antonio Marin[CRC] [yr|ev],6-3 6-3 7-6(5),1.42,7.3%,52.1%,80.0%,54.3%,1/3,6.4%,44.0%,64.6%,45.9%,8/13,2:02
R128,11,(11)Tim Henman[GBR] [yr|ev],d.,44,Fernando Vicente[ESP] [yr|ev],6-3 6-3 6-4,1.68,5.1%,55.1%,76.7%,68.6%,1/2,0.0%,52.4%,65.9%,42.5%,5/10,1:45
R128,128,(Q)Fernando Gonzalez[CHI] [yr|ev],d.,115,(WC)Cecil Mamiit[PHI] [yr|ev],6-3 6-4 6-1,1.46,8.8%,60.0%,72.9%,43.8%,3/6,0.0%,60.8%,53.3%,27.6%,5/13,1:35
R128,23,Richard Krajicek[NED] [yr|ev],d.,110,(LL)Olivier Rochus[BEL] [yr|ev],6-7(1) 6-1 6-1 6-4,1.67,24.0%,57.7%,86.7%,56.8%,1/1,2.3%,55.0%,62.0%,50.0%,10/16,2:18
R128,86,Andre Sa[BRA] [yr|ev],d.,151,Michel Kratochvil[SUI] [yr|ev],3-6 6-4 6-1 7-6(4),1.14,2.5%,56.2%,67.6%,49.1%,7/13,2.3%,43.2%,64.9%,45.3%,6/14,2:45
R128,36,Dominik Hrbaty[SVK] [yr|ev],d.,77,Goran Ivanisevic[CRO] [yr|ev],3-6 6-0 6-1 6-0,1.95,22.9%,57.8%,83.3%,54.3%,7/9,10.4%,44.8%,65.1%,26.4%,12/21,1:20
R128,33,Karim Alami[MAR] [yr|ev],d.,22,Younes El Aynaoui[MAR] [yr|ev],6-3 6-4 3-6 2-6 6-3,1.03,6.8%,67.1%,69.4%,50.0%,4/8,8.7%,75.2%,66.1%,48.6%,10/14,2:46
R128,83,Alexander Popp[GER] [yr|ev],d.,79,Jiri Vanek[CZE] [yr|ev],6-3 6-4 7-6(2),2.03,12.3%,64.2%,82.7%,75.9%,0/1,9.5%,63.2%,65.0%,51.4%,2/5,1:26
R128,6,(5)Yevgeny Kafelnikov[RUS] [yr|ev],d.,116,Orlin Stanoytchev[BUL] [yr|ev],6-7(5) 1-6 6-3 6-2 6-3,1.04,10.2%,58.5%,79.1%,44.3%,7/10,11.3%,44.7%,76.2%,52.6%,7/13,2:45
R128,7,(6)Marat Safin[RUS] [yr|ev],d.,141,Thierry Guardiola[FRA] [yr|ev],7-5 6-7(5) 6-4 6-4,1.19,16.0%,43.1%,91.9%,50.0%,9/11,2.8%,62.0%,70.5%,48.1%,9/14,2:49
R128,49,Gianluca Pozzi[ITA] [yr|ev],d.,142,Christian Ruud[NOR] [yr|ev],6-2 6-3 6-2,1.79,10.1%,36.2%,92.0%,63.6%,1/1,6.7%,46.7%,69.0%,39.6%,8/14,1:49
R128,45,Stefan Koubek[AUT] [yr|ev],d.,56,Juan Ignacio Chela[ARG] [yr|ev],4-6 6-3 7-6(4) 7-6(5),1.09,5.9%,66.4%,70.3%,60.8%,5/8,6.6%,60.6%,73.5%,50.0%,3/6,2:37
R128,28,Sebastien Grosjean[FRA] [yr|ev],d.,157,(WC)Kevin Kim[USA] [yr|ev],6-3 6-2 6-4,1.48,2.4%,69.0%,75.9%,57.7%,5/6,0.0%,54.9%,57.8%,54.1%,2/7,1:39
R128,307,Daniel Nestor[CAN] [yr|ev],d.,31,Fabrice Santoro[FRA] [yr|ev],7-6(4) 6-4 6-4,1.52,15.6%,63.3%,84.2%,63.6%,1/1,16.2%,53.5%,71.7%,56.5%,6/8,1:49
R128,40,Roger Federer[SUI] [yr|ev],d.,89,Peter Wessels[NED] [yr|ev],4-6 4-6 6-3 7-5 3-4 RET,0.87,10.0%,56.7%,72.9%,58.5%,5/8,11.7%,63.3%,75.3%,63.8%,2/5,2:32
R128,96,Hernan Gumy[ARG] [yr|ev],d.,181,(Q)Michael Russell[USA] [yr|ev],4-6 7-6(6) 7-6(1) 6-4,1.08,4.1%,62.2%,64.1%,57.1%,11/17,3.8%,68.6%,63.6%,46.9%,9/15,3:19
R128,12,(12)Juan Carlos Ferrero[ESP] [yr|ev],d.,122,Fernando Meligeni[BRA] [yr|ev],6-3 6-4 3-6 7-5,1.18,4.6%,51.1%,65.7%,56.3%,5/11,2.6%,49.6%,70.2%,37.9%,5/13,2:36
R128,14,(14)Nicolas Kiefer[GER] [yr|ev],d.,103,Andrea Gaudenzi[ITA] [yr|ev],7-5 6-4 0-6 6-4,1.08,9.6%,57.9%,71.2%,52.1%,10/15,11.2%,45.5%,70.8%,51.3%,13/18,2:50
R128,53,Jonas Bjorkman[SWE] [yr|ev],d.,82,Bohdan Ulihrach[CZE] [yr|ev],2-6 7-6(4) 7-6(4) 6-1,0.98,7.9%,69.1%,67.6%,44.7%,10/15,3.7%,53.0%,76.1%,44.4%,11/16,2:43
R128,58,Sjeng Schalken[NED] [yr|ev],d.,203,(Q)Lars Burgsmuller[GER] [yr|ev],6-1 7-6(5) 6-2,1.52,11.1%,53.3%,81.3%,54.8%,2/3,2.2%,57.3%,58.8%,44.7%,2/7,1:53
R128,90,Adrian Voinea[ROU] [yr|ev],d.,105,Markus Hipfl[AUT] [yr|ev],7-5 7-5 6-1,1.26,15.4%,65.9%,80.0%,48.4%,4/5,7.8%,61.1%,76.4%,37.1%,5/10,1:38
R128,57,Max Mirnyi[BLR] [yr|ev],d.,42,Karol Kucera[SVK] [yr|ev],7-6(3) 6-3 7-6(3),1.19,6.7%,53.8%,75.0%,66.7%,3/4,9.1%,62.6%,71.0%,56.8%,2/5,2:03
