Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,44,Feliciano Lopez[ESP] [yr|ev],d.,93,(Q)Lukasz Kubot[POL] [yr|ev],3-6 6-7(5) 7-6(7) 7-5 7-5,1.03,15.8%,53.1%,79.8%,49.4%,5/8,14.7%,69.0%,74.8%,42.1%,6/10,4:18,12
R16,19,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,6,(7)David Ferrer[ESP] [yr|ev],6-3 6-4 7-6(1),1.67,14.6%,65.9%,92.6%,53.6%,2/2,6.9%,60.4%,68.9%,60.0%,6/9,2:03,5
R16,3,(3)Roger Federer[SUI] [yr|ev],d.,17,(18)Mikhail Youzhny[RUS] [yr|ev],6-7(5) 6-3 6-3 6-3,1.53,12.3%,62.3%,84.5%,51.2%,6/7,4.3%,63.6%,65.2%,43.1%,8/14,3:02,1
R16,158,(Q)Bernard Tomic[AUS] [yr|ev],d.,42,Xavier Malisse[BEL] [yr|ev],6-1 7-5 6-4,1.67,12.0%,73.5%,72.1%,90.9%,2/2,16.0%,58.0%,72.3%,47.1%,7/11,1:21,17
R16,2,(2)Novak Djokovic[SRB] [yr|ev],d.,35,(19)Michael Llodra[FRA] [yr|ev],6-3 6-3 6-3,2.13,12.5%,69.4%,84.0%,72.7%,0/0,9.8%,53.7%,72.7%,42.1%,7/11,1:41,1
R32,1,(1)Rafael Nadal[ESP] [yr|ev],d.,92,(WC)Gilles Muller[LUX] [yr|ev],7-6(6) 7-6(5) 6-0,1.36,7.5%,71.0%,83.3%,66.7%,2/2,17.7%,72.9%,81.4%,42.3%,3/6,2:24,1
R32,21,(24)Juan Martin del Potro[ARG] [yr|ev],d.,16,(15)Gilles Simon[FRA] [yr|ev],7-6(8) 7-6(5) 7-5,1.40,10.7%,64.3%,80.6%,62.5%,5/6,8.7%,68.5%,69.0%,52.5%,5/7,2:46,3
R32,9,(10)Mardy Fish[USA] [yr|ev],d.,58,Robin Haase[NED] [yr|ev],6-3 6-7(5) 6-2 1-1 RET,1.62,11.1%,58.6%,82.8%,61.0%,3/3,6.5%,69.0%,61.7%,47.9%,17/20,2:34,7
R32,7,(6)Tomas Berdych[CZE] [yr|ev],d.,72,Alex Bogomolov Jr[RUS] [yr|ev],6-2 6-4 6-3,2.17,23.2%,52.2%,88.9%,69.7%,0/0,2.4%,70.2%,62.7%,40.0%,4/9,1:43,4
R32,4,(4)Andy Murray[GBR] [yr|ev],d.,33,Ivan Ljubicic[CRO] [yr|ev],6-4 4-6 6-1 7-6(4),1.15,12.5%,60.8%,78.1%,44.7%,3/6,7.4%,68.0%,69.9%,38.5%,7/12,2:56,1
R32,13,(17)Richard Gasquet[FRA] [yr|ev],d.,116,(LL)Simone Bolelli[ITA] [yr|ev],6-3 6-2 6-4,1.57,14.3%,71.4%,76.7%,58.3%,3/4,0.0%,60.3%,55.3%,54.8%,4/9,1:45,7
R32,93,(Q)Lukasz Kubot[POL] [yr|ev],d.,8,(9)Gael Monfils[FRA] [yr|ev],6-3 3-6 6-3 6-3,0.96,3.3%,59.3%,65.8%,54.0%,6/9,16.8%,63.4%,78.1%,35.1%,3/9,2:16,41
R32,44,Feliciano Lopez[ESP] [yr|ev],d.,10,(8)Andy Roddick[USA] [yr|ev],7-6(2) 7-6(2) 6-4,1.17,26.4%,66.0%,81.4%,55.6%,3/4,21.1%,63.3%,78.3%,50.0%,4/6,2:18,12
R32,6,(7)David Ferrer[ESP] [yr|ev],d.,125,(Q)Karol Beck[SVK] [yr|ev],6-4 6-3 6-3,1.49,3.5%,69.8%,71.7%,65.4%,5/6,4.1%,54.1%,66.0%,42.2%,6/11,2:03,3
R32,19,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,478,Fernando Gonzalez[CHI] [yr|ev],6-3 6-4 6-3,1.97,40.3%,77.8%,89.3%,56.3%,3/3,3.9%,60.5%,76.1%,46.7%,4/8,1:24,5
R32,17,(18)Mikhail Youzhny[RUS] [yr|ev],d.,15,(16)Nicolas Almagro[ESP] [yr|ev],4-6 6-3 7-6(3) 6-3,1.34,14.1%,71.9%,84.8%,50.0%,10/11,6.6%,55.7%,80.9%,48.1%,5/7,2:43,8
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,23,(28)David Nalbandian[ARG] [yr|ev],6-4 6-2 6-4,1.41,15.7%,70.8%,77.8%,53.8%,2/3,5.9%,61.2%,65.4%,48.5%,2/7,1:46,1
R32,158,(Q)Bernard Tomic[AUS] [yr|ev],d.,5,(5)Robin Soderling[SWE] [yr|ev],6-1 6-4 7-5,1.37,13.0%,69.0%,76.8%,58.1%,5/5,12.8%,61.5%,75.0%,36.7%,3/7,1:52,17
R32,42,Xavier Malisse[BEL] [yr|ev],d.,11,(11)Jurgen Melzer[AUT] [yr|ev],7-6(5) 6-3 6-0,1.59,24.4%,65.4%,82.4%,51.9%,5/6,8.0%,65.5%,61.4%,43.3%,1/7,1:36,19
R32,35,(19)Michael Llodra[FRA] [yr|ev],d.,57,Yen Hsun Lu[TPE] [yr|ev],6-3 6-3 6-1,1.86,25.7%,70.3%,82.7%,54.5%,3/3,3.5%,59.3%,62.7%,37.1%,7/12,1:43,21
R32,2,(2)Novak Djokovic[SRB] [yr|ev],d.,30,(32)Marcos Baghdatis[CYP] [yr|ev],6-4 4-6 6-3 6-4,1.17,8.2%,65.6%,75.0%,57.1%,4/5,10.6%,53.0%,72.9%,53.2%,8/11,3:15,1
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,69,Ryan Sweeting[USA] [yr|ev],6-3 6-2 6-4,1.77,11.7%,70.1%,77.8%,65.2%,1/2,3.9%,59.8%,65.6%,36.6%,9/14,2:07,1
R64,92,(WC)Gilles Muller[LUX] [yr|ev],d.,25,(31)Milos Raonic[CAN] [yr|ev],2-3 RET,1.07,33.3%,86.7%,76.9%,0.0%,2/3,35.7%,78.6%,54.5%,100.0%,1/1,0:24,21
R64,21,(24)Juan Martin del Potro[ARG] [yr|ev],d.,73,Olivier Rochus[BEL] [yr|ev],6-7(7) 6-1 6-0 6-4,2.67,31.3%,69.8%,89.6%,69.0%,2/2,0.7%,59.1%,65.4%,41.1%,10/16,2:38,3
R64,16,(15)Gilles Simon[FRA] [yr|ev],d.,84,(WC)Dudi Sela[ISR] [yr|ev],7-6(3) 6-4 7-5,1.24,3.1%,55.1%,81.5%,50.0%,3/6,2.7%,68.5%,61.8%,54.3%,9/14,2:04,6
R64,9,(10)Mardy Fish[USA] [yr|ev],d.,65,Denis Istomin[UZB] [yr|ev],7-6(6) 6-4 6-4,1.33,13.0%,61.0%,82.0%,59.0%,4/5,12.3%,71.7%,73.7%,40.0%,3/6,2:16,7
R64,58,Robin Haase[NED] [yr|ev],d.,22,(21)Fernando Verdasco[ESP] [yr|ev],6-3 6-4 4-6 6-2,1.32,10.4%,58.3%,79.1%,50.0%,4/6,8.1%,62.4%,65.6%,41.1%,16/21,2:32,33
R64,72,Alex Bogomolov Jr[RUS] [yr|ev],d.,20,(25)Juan Ignacio Chela[ARG] [yr|ev],6-0 6-3 6-4,1.77,6.8%,74.3%,78.2%,57.9%,1/1,2.2%,75.6%,55.9%,40.9%,9/14,1:32,33
R64,7,(6)Tomas Berdych[CZE] [yr|ev],d.,77,Julien Benneteau[FRA] [yr|ev],6-1 6-4 6-2,2.23,15.4%,58.5%,89.5%,59.3%,0/1,9.5%,70.3%,61.5%,18.2%,2/8,1:37,4
R64,4,(4)Andy Murray[GBR] [yr|ev],d.,83,Tobias Kamke[GER] [yr|ev],6-3 6-3 7-5,1.42,7.1%,53.6%,84.4%,61.5%,1/1,0.0%,57.0%,69.4%,54.1%,4/8,1:57,1
R64,33,Ivan Ljubicic[CRO] [yr|ev],d.,46,Sergiy Stakhovsky[UKR] [yr|ev],6-4 6-4 6-2,1.29,12.0%,65.1%,77.8%,48.3%,5/6,8.1%,70.9%,65.6%,40.0%,4/9,1:54,3
R64,13,(17)Richard Gasquet[FRA] [yr|ev],d.,66,Igor Kunitsyn[RUS] [yr|ev],6-1 6-4 6-4,1.56,12.8%,61.5%,79.2%,56.7%,0/2,5.3%,57.9%,63.6%,40.6%,2/8,1:38,7
R64,116,(LL)Simone Bolelli[ITA] [yr|ev],d.,14,(14)Stan Wawrinka[SUI] [yr|ev],7-6(5) 6-3 7-6(4),0.93,3.1%,66.7%,67.4%,55.8%,12/15,13.4%,59.8%,79.3%,46.2%,4/8,2:33,36
R64,8,(9)Gael Monfils[FRA] [yr|ev],d.,157,(LL)Grega Zemlja[SLO] [yr|ev],4-6 6-3 6-3 7-6(7),1.21,12.4%,69.4%,75.0%,59.5%,6/9,3.2%,70.4%,69.3%,51.4%,5/10,2:14,6
R64,93,(Q)Lukasz Kubot[POL] [yr|ev],d.,144,Ivo Karlovic[CRO] [yr|ev],7-6(2) 6-3 6-3,1.51,5.3%,69.1%,84.6%,62.1%,4/4,22.1%,72.1%,74.2%,45.8%,5/8,2:03,41
R64,44,Feliciano Lopez[ESP] [yr|ev],d.,113,Rainer Schuettler[GER] [yr|ev],7-6(3) 6-7(3) 6-2 6-2,1.56,22.8%,65.0%,85.0%,53.5%,7/8,5.2%,55.5%,67.4%,49.3%,9/14,2:52,12
R64,10,(8)Andy Roddick[USA] [yr|ev],d.,63,Victor Hanescu[ROU] [yr|ev],6-4 6-3 6-4,2.86,22.7%,65.2%,93.0%,73.9%,1/1,8.4%,68.4%,66.2%,50.0%,6/10,1:52,1
R64,6,(7)David Ferrer[ESP] [yr|ev],d.,122,(LL)Ryan Harrison[USA] [yr|ev],6-7(6) 6-1 4-6 6-3 6-2,1.46,5.6%,70.6%,79.8%,48.6%,0/3,6.0%,59.6%,67.7%,41.8%,17/25,3:30,3
R64,125,(Q)Karol Beck[SVK] [yr|ev],d.,41,(26)Guillermo Garcia Lopez[ESP] [yr|ev],7-6(5) 6-4 3-6 6-4,1.05,7.0%,62.0%,73.8%,51.0%,8/12,0.8%,64.0%,70.0%,51.1%,3/8,3:03,36
R64,478,Fernando Gonzalez[CHI] [yr|ev],d.,147,(Q)Rik De Voest[RSA] [yr|ev],6-4 6-4 6-4,1.65,7.5%,55.0%,79.5%,69.4%,3/4,6.9%,68.6%,62.9%,50.0%,4/8,1:45,5
R64,19,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,62,Grigor Dimitrov[BUL] [yr|ev],6-7(4) 6-4 6-4 7-6(8),1.11,11.4%,62.0%,72.8%,50.8%,14/16,1.8%,69.4%,66.1%,48.1%,8/12,3:33,5
R64,15,(16)Nicolas Almagro[ESP] [yr|ev],d.,47,John Isner[USA] [yr|ev],7-6(3) 7-6(5) 6-7(5) 6-3,1.22,17.9%,64.3%,88.9%,60.0%,0/0,19.7%,72.5%,83.5%,48.7%,3/4,2:39,9
R64,17,(18)Mikhail Youzhny[RUS] [yr|ev],d.,68,Somdev Devvarman[IND] [yr|ev],6-2 6-4 6-4,1.41,4.4%,66.7%,76.7%,56.7%,6/6,3.5%,69.4%,66.1%,38.5%,4/8,1:57,8
R64,23,(28)David Nalbandian[ARG] [yr|ev],d.,78,Andreas Haider Maurer[AUT] [yr|ev],6-3 3-6 6-4 6-4,1.17,6.0%,53.4%,75.8%,59.3%,6/8,10.1%,55.8%,76.4%,45.6%,14/18,2:37,3
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,55,Adrian Mannarino[FRA] [yr|ev],6-2 6-3 6-2,2.79,17.2%,64.1%,85.4%,78.3%,3/3,0.0%,58.7%,54.5%,48.4%,5/10,1:28,1
R64,5,(5)Robin Soderling[SWE] [yr|ev],d.,130,Lleyton Hewitt[AUS] [yr|ev],6-7(5) 3-6 7-5 6-4 6-4,1.04,18.2%,65.6%,81.2%,45.3%,5/7,9.0%,51.2%,72.9%,61.7%,2/6,3:54,4
R64,158,(Q)Bernard Tomic[AUS] [yr|ev],d.,79,Igor Andreev[RUS] [yr|ev],4-6 5-7 6-3 6-4 6-1,1.16,6.8%,72.6%,69.8%,57.5%,7/10,7.8%,56.7%,70.0%,49.2%,2/8,2:44,17
R64,42,Xavier Malisse[BEL] [yr|ev],d.,18,(20)Florian Mayer[GER] [yr|ev],1-6 6-3 6-2 6-2,1.24,8.0%,55.7%,81.6%,51.3%,3/5,9.0%,55.1%,77.6%,40.0%,2/7,1:35,19
R64,11,(11)Jurgen Melzer[AUT] [yr|ev],d.,53,Dmitry Tursunov[RUS] [yr|ev],6-3 2-6 7-6(5) 7-6(1),1.12,6.4%,60.7%,68.2%,54.5%,6/11,7.9%,65.1%,66.7%,43.4%,9/14,3:08,8
R64,57,Yen Hsun Lu[TPE] [yr|ev],d.,12,(13)Viktor Troicki[SRB] [yr|ev],7-6(5) 6-4 6-4,1.25,3.1%,65.6%,77.8%,57.6%,5/6,15.9%,52.3%,83.9%,41.2%,3/6,2:14,33
R64,35,(19)Michael Llodra[FRA] [yr|ev],d.,89,Ricardo Mello[BRA] [yr|ev],6-2 4-6 6-2 6-3,1.77,22.3%,67.0%,82.6%,58.8%,3/4,3.0%,68.9%,61.5%,41.5%,10/15,2:13,21
R64,30,(32)Marcos Baghdatis[CYP] [yr|ev],d.,38,Andreas Seppi[ITA] [yr|ev],6-4 7-6(4) 7-5,1.16,12.3%,50.0%,80.7%,54.4%,7/10,8.3%,64.2%,68.6%,51.3%,6/11,2:27,8
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,36,Kevin Anderson[RSA] [yr|ev],6-3 6-4 6-2,1.48,8.0%,73.6%,75.0%,52.2%,5/6,11.1%,69.4%,60.0%,40.9%,4/9,1:54,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,90,Michael Russell[USA] [yr|ev],6-4 6-2 6-2,1.67,5.7%,67.1%,76.6%,56.5%,1/3,2.4%,68.3%,50.0%,50.0%,3/10,1:58,1
R128,69,Ryan Sweeting[USA] [yr|ev],d.,50,Pablo Andujar[ESP] [yr|ev],3-6 4-6 6-1 7-6(1) 6-1,1.19,2.1%,57.0%,69.1%,50.8%,10/16,0.6%,59.8%,61.4%,42.6%,10/18,3:44,64
R128,92,(WC)Gilles Muller[LUX] [yr|ev],d.,895,Tommy Haas[GER] [yr|ev],7-6(5) 7-6(3) 3-6 6-3,1.08,28.2%,76.3%,78.0%,61.3%,5/7,11.9%,69.6%,70.2%,75.6%,5/7,2:42,21
R128,25,(31)Milos Raonic[CAN] [yr|ev],d.,119,(LL)Marc Gicquel[FRA] [yr|ev],6-3 7-6(3) 6-3,1.73,28.7%,65.5%,86.0%,70.0%,1/1,5.8%,64.0%,70.9%,58.1%,1/3,1:36,3
R128,21,(24)Juan Martin del Potro[ARG] [yr|ev],d.,112,(Q)Flavio Cipolla[ITA] [yr|ev],6-1 6-4 6-3,2.01,20.9%,68.7%,89.1%,47.6%,2/3,1.3%,65.3%,59.2%,38.5%,3/9,1:39,3
R128,73,Olivier Rochus[BEL] [yr|ev],d.,234,(Q)Kenny De Schepper[FRA] [yr|ev],6-7(6) 3-6 6-3 6-1 6-4,1.06,2.6%,56.9%,74.7%,57.6%,4/6,23.8%,61.9%,84.6%,33.9%,9/14,3:09,24
R128,84,(WC)Dudi Sela[ISR] [yr|ev],d.,91,Frederico Gil[POR] [yr|ev],6-4 6-1 6-4,1.46,4.7%,62.8%,85.2%,43.8%,2/3,0.0%,67.7%,61.9%,43.3%,7/12,1:52,29
R128,16,(15)Gilles Simon[FRA] [yr|ev],d.,145,(Q)Edouard Roger-Vasselin[FRA] [yr|ev],4-6 6-4 6-3 7-6(3),1.21,5.2%,53.3%,75.0%,57.1%,7/10,1.4%,67.4%,68.4%,41.3%,13/17,2:59,6
R128,9,(10)Mardy Fish[USA] [yr|ev],d.,48,Marcel Granollers[ESP] [yr|ev],7-6(3) 7-6(5) 6-4,1.73,27.4%,72.6%,84.1%,69.2%,0/0,1.6%,59.7%,79.7%,44.0%,2/3,2:22,7
R128,65,Denis Istomin[UZB] [yr|ev],d.,39,Philipp Kohlschreiber[GER] [yr|ev],4-6 6-3 6-3 6-3,1.42,16.8%,65.4%,87.1%,48.6%,3/4,5.8%,58.7%,70.4%,52.0%,3/7,2:25,33
R128,58,Robin Haase[NED] [yr|ev],d.,71,Pere Riba[ESP] [yr|ev],6-4 6-4 6-4,1.63,29.1%,73.3%,82.5%,52.2%,4/5,8.9%,64.4%,75.4%,27.8%,5/9,1:30,33
R128,22,(21)Fernando Verdasco[ESP] [yr|ev],d.,60,Radek Stepanek[CZE] [yr|ev],2-6 4-6 6-3 7-6(6) 9-7,0.86,6.3%,65.8%,76.0%,41.5%,12/17,3.8%,69.8%,78.4%,47.9%,1/5,3:56,7
R128,20,(25)Juan Ignacio Chela[ARG] [yr|ev],d.,150,(Q)Marinko Matosevic[AUS] [yr|ev],6-4 6-4 6-7(6) 6-2,1.35,2.5%,54.5%,68.2%,61.8%,6/11,4.8%,66.0%,60.8%,38.0%,10/19,2:43,15
R128,72,Alex Bogomolov Jr[RUS] [yr|ev],d.,111,Donald Young[USA] [yr|ev],7-5 4-6 6-3 6-1,1.37,6.0%,79.5%,71.0%,50.0%,6/9,7.0%,60.6%,62.8%,41.1%,11/18,2:50,33
R128,77,Julien Benneteau[FRA] [yr|ev],d.,163,(Q)Ruben Bemelmans[BEL] [yr|ev],6-4 6-2 3-6 4-6 6-1,1.26,17.7%,71.0%,81.8%,50.0%,4/6,5.1%,62.5%,75.3%,49.0%,8/13,2:40,25
R128,7,(6)Tomas Berdych[CZE] [yr|ev],d.,81,Filippo Volandri[ITA] [yr|ev],6-2 6-2 6-1,2.21,19.4%,53.2%,87.9%,65.5%,0/0,1.2%,56.0%,57.4%,40.5%,8/14,1:34,4
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,59,Daniel Gimeno Traver[ESP] [yr|ev],4-6 6-3 6-0 6-0,2.19,15.5%,70.2%,89.8%,48.0%,2/3,2.0%,53.5%,55.6%,44.7%,8/15,2:08,1
R128,83,Tobias Kamke[GER] [yr|ev],d.,74,Blaz Kavcic[SLO] [yr|ev],6-3 7-6(4) 5-7 6-1,1.17,3.3%,60.8%,72.0%,43.3%,8/13,1.7%,55.9%,65.2%,40.4%,5/12,2:52,64
R128,46,Sergiy Stakhovsky[UKR] [yr|ev],d.,273,(WC)Daniel Cox[GBR] [yr|ev],6-2 6-4 6-4,1.67,8.1%,60.8%,80.0%,72.4%,0/0,2.5%,60.5%,61.2%,62.5%,10/14,1:35,31
R128,33,Ivan Ljubicic[CRO] [yr|ev],d.,26,(27)Marin Cilic[CRO] [yr|ev],7-6(2) 3-6 6-3 6-4,1.06,17.2%,56.6%,81.2%,52.8%,9/12,8.3%,56.0%,73.8%,58.3%,2/6,2:45,3
R128,13,(17)Richard Gasquet[FRA] [yr|ev],d.,64,Santiago Giraldo[COL] [yr|ev],7-5 6-3 7-6(3),1.19,12.0%,67.6%,65.8%,54.3%,8/12,9.0%,72.0%,56.9%,50.0%,6/12,2:03,7
R128,66,Igor Kunitsyn[RUS] [yr|ev],d.,188,(Q)Igor Sijsling[NED] [yr|ev],6-3 6-4 6-2,1.31,4.5%,62.5%,85.5%,45.5%,3/3,21.3%,62.7%,78.7%,32.1%,5/9,1:38,35
R128,116,(LL)Simone Bolelli[ITA] [yr|ev],d.,151,(Q)Martin Fischer[AUT] [yr|ev],7-5 6-4 6-4,1.37,7.2%,64.9%,74.6%,55.9%,7/9,1.9%,69.9%,59.7%,48.4%,3/8,2:18,36
R128,14,(14)Stan Wawrinka[SUI] [yr|ev],d.,49,Potito Starace[ITA] [yr|ev],6-3 6-4 6-4,1.95,14.1%,60.3%,85.1%,67.7%,0/0,0.9%,68.9%,64.4%,42.4%,13/16,1:42,3
R128,8,(9)Gael Monfils[FRA] [yr|ev],d.,98,Matthias Bachinger[GER] [yr|ev],6-4 7-6(3) 6-3,1.33,14.1%,71.7%,77.5%,42.9%,3/6,5.1%,66.3%,64.6%,42.4%,6/11,1:50,6
R128,157,(LL)Grega Zemlja[SLO] [yr|ev],d.,148,(Q)Lukas Lacko[SVK] [yr|ev],6-4 3-6 7-6(8) 6-4,1.23,8.1%,73.4%,70.3%,66.7%,1/3,1.3%,61.8%,62.9%,61.7%,8/11,2:38,43
R128,93,(Q)Lukasz Kubot[POL] [yr|ev],d.,143,(WC)Arnaud Clement[FRA] [yr|ev],6-4 6-2 3-6 5-7 6-4,1.20,4.6%,66.9%,75.9%,58.1%,6/10,8.2%,55.1%,71.6%,54.5%,4/10,3:29,41
R128,144,Ivo Karlovic[CRO] [yr|ev],d.,29,(23)Janko Tipsarevic[SRB] [yr|ev],7-5 3-1 RET,1.97,32.6%,62.8%,92.6%,56.3%,0/0,2.0%,60.8%,64.5%,50.0%,2/4,0:59,14
R128,113,Rainer Schuettler[GER] [yr|ev],d.,28,(30)Thomaz Bellucci[BRA] [yr|ev],7-6(3) 6-4 6-2,1.40,2.1%,65.3%,71.0%,63.6%,4/6,8.5%,59.4%,63.5%,44.2%,5/10,2:11,5
R128,44,Feliciano Lopez[ESP] [yr|ev],d.,76,Michael Berrer[GER] [yr|ev],6-4 7-5 6-3,2.19,21.3%,58.7%,88.6%,74.2%,0/0,7.0%,65.0%,73.8%,40.0%,5/9,1:48,12
R128,63,Victor Hanescu[ROU] [yr|ev],d.,133,Jaroslav Pospisil[CZE] [yr|ev],6-4 6-3 6-2,1.61,25.4%,69.0%,85.7%,36.4%,2/4,5.0%,52.5%,66.7%,36.8%,4/11,1:46,26
R128,10,(8)Andy Roddick[USA] [yr|ev],d.,156,(Q)Andreas Beck[GER] [yr|ev],6-4 7-6(6) 6-3,1.50,33.3%,72.2%,84.6%,44.0%,1/1,1.8%,67.3%,62.2%,55.6%,4/7,2:15,1
R128,6,(7)David Ferrer[ESP] [yr|ev],d.,115,Benoit Paire[FRA] [yr|ev],6-4 6-4 6-4,1.51,3.5%,61.6%,83.0%,48.5%,4/6,5.9%,52.5%,71.7%,35.4%,3/8,1:55,3
R128,122,(LL)Ryan Harrison[USA] [yr|ev],d.,37,Ivan Dodig[CRO] [yr|ev],7-6(5) 6-0 7-5,1.64,8.1%,66.3%,82.5%,58.6%,3/4,7.6%,62.9%,69.7%,38.5%,4/9,2:14,40
R128,125,(Q)Karol Beck[SVK] [yr|ev],d.,70,Carlos Berlocq[ARG] [yr|ev],4-6 7-6(6) 4-6 6-2 6-4,1.11,8.2%,59.4%,78.2%,50.7%,11/15,7.3%,66.5%,71.6%,47.3%,9/14,4:03,36
R128,41,(26)Guillermo Garcia Lopez[ESP] [yr|ev],d.,45,Andrey Golubev[KAZ] [yr|ev],6-3 6-3 RET,1.36,6.0%,70.0%,71.4%,40.0%,0/2,1.9%,63.0%,61.8%,25.0%,3/8,1:11,23
R128,478,Fernando Gonzalez[CHI] [yr|ev],d.,24,(22)Alexandr Dolgopolov[UKR] [yr|ev],6-3 6-7(6) 7-6(3) 6-4,1.39,19.8%,65.1%,80.5%,68.2%,2/3,13.2%,59.6%,82.7%,43.6%,5/8,2:18,5
R128,147,(Q)Rik De Voest[RSA] [yr|ev],d.,121,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-2 6-3 6-2,1.47,9.4%,65.1%,69.6%,62.2%,9/9,4.0%,52.5%,50.9%,52.1%,11/16,2:07,110
R128,62,Grigor Dimitrov[BUL] [yr|ev],d.,208,(Q)Cedrik Marcel Stebe[GER] [yr|ev],7-5 7-5 7-6(5),1.18,2.5%,71.9%,67.8%,58.8%,6/9,2.6%,67.5%,64.6%,47.4%,5/10,2:40,3
R128,19,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,131,(LL)Go Soeda[JPN] [yr|ev],6-3 7-6(4) 6-2,1.41,18.2%,63.6%,79.4%,52.8%,12/13,3.6%,53.6%,69.5%,43.1%,6/10,2:12,5
R128,15,(16)Nicolas Almagro[ESP] [yr|ev],d.,51,Jarkko Nieminen[FIN] [yr|ev],6-7(5) 6-3 6-4 6-4,1.24,15.1%,63.0%,80.0%,63.6%,2/3,5.6%,66.9%,71.1%,61.0%,6/10,2:23,9
R128,47,John Isner[USA] [yr|ev],d.,94,Nicolas Mahut[FRA] [yr|ev],7-6(4) 6-2 7-6(6),1.31,8.2%,68.0%,78.8%,64.5%,1/2,7.7%,65.4%,70.6%,58.3%,2/5,2:03,8
