Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
12,Jo-Wilfried Tsonga,FRA,6,1411,91.0%,18.6%,108,15.5%,27,3.9%,67.1%,76.9%,54.1%,69.4%,47,78.7%,33.6%,53,39.6%,51.3%,1.10,15:27
32,Marcos Baghdatis,CYP,3,790,85.2%,19.4%,45,11.6%,10,2.6%,55.8%,76.5%,55.2%,67.1%,27,66.7%,36.2%,27,44.4%,51.4%,1.10,8:30
Q,Lukasz Kubot,POL,4,1042,87.2%,20.9%,42,7.9%,19,3.6%,66.3%,75.0%,52.5%,67.4%,33,66.7%,35.4%,35,51.4%,51.7%,1.09,12:06
,Robin Haase,NED,3,705,87.8%,18.4%,47,13.2%,11,3.1%,66.6%,72.2%,49.6%,64.6%,31,80.6%,38.1%,33,27.3%,51.5%,1.08,6:36
18,Mikhail Youzhny,RUS,4,950,85.9%,18.7%,32,6.5%,12,2.4%,66.7%,74.5%,50.6%,66.5%,37,70.3%,35.7%,38,36.8%,51.7%,1.07,10:55
,Sergiy Stakhovsky,UKR,2,324,82.1%,17.9%,13,8.1%,3,1.9%,66.3%,71.7%,57.4%,66.9%,9,44.4%,35.4%,20,25.0%,50.9%,1.07,3:29
26,Guillermo Garcia Lopez,ESP,2,358,76.7%,31.0%,4,2.3%,4,2.3%,65.7%,70.4%,48.3%,62.9%,10,30.0%,39.9%,20,45.0%,51.1%,1.07,4:14
WC,Dudi Sela,ISR,2,388,80.6%,26.7%,7,3.6%,3,1.5%,66.0%,71.5%,49.3%,64.0%,17,64.7%,38.2%,18,44.4%,51.3%,1.06,3:56
,Lleyton Hewitt,AUS,2,592,87.2%,17.4%,20,6.5%,8,2.6%,56.5%,72.8%,58.6%,66.7%,13,53.8%,35.3%,17,47.1%,51.5%,1.06,7:01
Q,Frank Dancevic,CAN,1,301,79.2%,20.8%,23,15.9%,7,4.8%,59.3%,72.1%,57.6%,66.2%,12,58.3%,35.9%,13,38.5%,50.5%,1.06,2:48
15,Gilles Simon,FRA,3,724,85.7%,18.2%,21,5.8%,2,0.6%,59.2%,74.2%,53.7%,65.8%,23,65.2%,36.0%,37,27.0%,50.8%,1.05,7:49
,Denis Istomin,UZB,2,434,88.6%,14.7%,31,14.6%,6,2.8%,68.5%,80.1%,44.8%,69.0%,10,60.0%,32.6%,12,41.7%,50.5%,1.05,4:41
,Ivan Ljubicic,CRO,3,642,83.0%,22.2%,40,12.2%,7,2.1%,63.0%,75.7%,47.1%,65.1%,30,70.0%,36.2%,21,57.1%,50.9%,1.04,7:35
,John Isner,USA,2,483,94.7%,7.7%,36,15.1%,4,1.7%,70.7%,81.7%,55.7%,74.1%,6,66.7%,26.6%,5,60.0%,50.1%,1.03,4:42
16,Nicolas Almagro,ESP,3,775,95.2%,9.5%,51,13.4%,7,1.8%,61.2%,83.7%,56.8%,73.2%,10,70.0%,27.7%,25,24.0%,50.1%,1.03,7:45
Q,Rik De Voest,RSA,2,389,85.7%,22.2%,17,8.2%,2,1.0%,66.8%,66.2%,56.5%,63.0%,17,76.5%,38.1%,20,30.0%,51.4%,1.03,3:52
LL,Grega Zemlja,SLO,2,527,82.5%,14.6%,14,5.6%,2,0.8%,71.9%,69.8%,58.6%,66.7%,13,46.2%,34.2%,20,30.0%,49.5%,1.03,4:52
,Andreas Seppi,ITA,2,425,78.8%,24.2%,21,10.1%,5,2.4%,65.2%,71.9%,52.8%,65.2%,17,58.8%,35.8%,19,42.1%,50.1%,1.03,4:14
,Andreas Haider Maurer,AUT,2,451,88.2%,14.7%,52,22.0%,14,5.9%,61.0%,82.6%,42.4%,66.9%,21,81.0%,34.0%,16,31.3%,51.2%,1.03,4:28
,Kevin Anderson,RSA,2,476,82.1%,12.8%,26,11.7%,7,3.2%,72.5%,71.4%,57.4%,67.6%,17,58.8%,33.1%,16,31.3%,49.2%,1.02,5:46
20,Florian Mayer,GER,2,454,73.0%,18.4%,20,9.2%,7,3.2%,65.0%,73.8%,46.1%,64.1%,14,28.6%,36.7%,19,36.8%,49.8%,1.02,4:28
,Yen Hsun Lu,TPE,3,510,85.4%,18.6%,12,4.8%,9,3.6%,62.7%,74.1%,52.1%,65.9%,19,68.4%,34.5%,15,53.3%,50.0%,1.01,5:34
,Grigor Dimitrov,BUL,2,574,82.5%,17.5%,6,2.1%,8,2.7%,70.4%,66.8%,52.3%,62.5%,21,66.7%,37.8%,26,26.9%,50.3%,1.01,6:13
25,Juan Ignacio Chela,ARG,2,432,68.8%,27.3%,5,2.4%,5,2.4%,63.5%,61.9%,55.8%,59.7%,25,60.0%,40.3%,20,45.0%,49.8%,1.00,4:15
13,Viktor Troicki,SRB,2,425,85.7%,15.2%,45,19.8%,15,6.6%,59.0%,78.4%,48.4%,66.1%,14,64.3%,33.8%,15,33.3%,51.1%,1.00,4:27
,Tobias Kamke,GER,2,441,75.0%,20.6%,5,2.1%,12,5.0%,59.4%,71.1%,47.4%,61.5%,21,57.1%,37.6%,13,53.8%,50.6%,0.98,4:49
,Ivo Karlovic,CRO,2,274,87.0%,8.7%,33,25.6%,3,2.3%,69.0%,79.8%,50.0%,70.5%,8,62.5%,29.0%,8,25.0%,48.5%,0.98,3:02
LL,Simone Bolelli,ITA,3,588,78.3%,21.7%,11,3.6%,2,0.7%,64.5%,66.8%,55.6%,62.8%,33,69.7%,35.9%,20,50.0%,49.8%,0.97,6:36
Q,Conor Niland,IRL,1,368,73.1%,26.9%,10,5.4%,8,4.3%,66.3%,64.8%,50.0%,59.8%,20,65.0%,39.1%,19,36.8%,49.5%,0.97,4:00
Q,Karol Beck,SVK,3,772,78.0%,18.3%,27,6.8%,16,4.0%,58.9%,73.9%,48.5%,63.5%,38,65.8%,35.2%,28,39.3%,49.7%,0.96,9:09
,Dmitry Tursunov,RUS,2,567,83.3%,17.1%,22,7.6%,15,5.2%,64.4%,70.4%,56.3%,65.4%,23,69.6%,33.1%,18,38.9%,49.6%,0.96,5:55
,Igor Andreev,RUS,2,617,82.4%,14.0%,30,9.7%,14,4.5%,61.7%,75.8%,50.0%,65.9%,16,43.8%,32.7%,24,29.2%,49.3%,0.96,6:22
WC,Alejandro Falla,COL,1,265,78.9%,5.6%,5,3.9%,2,1.6%,69.5%,68.5%,56.4%,64.8%,17,76.5%,33.6%,5,20.0%,48.7%,0.96,2:39
11,Jurgen Melzer,AUT,3,722,76.9%,18.9%,24,6.6%,7,1.9%,63.2%,68.7%,51.5%,62.4%,23,47.8%,36.3%,37,27.0%,49.4%,0.96,7:23
LL,Ryan Harrison,USA,2,483,76.3%,21.1%,17,6.7%,12,4.8%,61.9%,73.1%,46.9%,63.1%,29,69.0%,35.1%,12,66.7%,49.7%,0.95,5:44
,Ryan Sweeting,USA,2,490,69.4%,25.0%,7,2.9%,18,7.4%,58.2%,67.6%,45.1%,58.2%,30,63.3%,39.8%,20,45.0%,49.0%,0.95,5:51
,Teymuraz Gabashvili,RUS,1,330,84.6%,11.1%,10,6.1%,5,3.1%,63.2%,72.8%,60.0%,68.1%,14,71.4%,29.9%,8,37.5%,48.8%,0.94,3:38
WC,Gilles Muller,LUX,3,484,84.6%,5.3%,59,24.4%,8,3.3%,75.6%,79.2%,50.8%,72.3%,16,62.5%,26.0%,10,20.0%,49.2%,0.94,5:30
27,Marin Cilic,CRO,1,231,80.0%,15.0%,9,8.3%,3,2.8%,56.0%,73.8%,58.3%,67.0%,6,33.3%,31.1%,12,25.0%,48.1%,0.94,2:45
Q,Kenny De Schepper,FRA,1,300,78.3%,8.3%,35,23.8%,14,9.5%,61.9%,84.6%,33.9%,65.3%,14,64.3%,32.7%,6,33.3%,48.7%,0.94,3:09
,Ernests Gulbis,LAT,1,275,90.5%,9.5%,24,17.4%,5,3.6%,76.1%,77.1%,51.5%,71.0%,7,71.4%,27.0%,9,22.2%,49.1%,0.93,2:47
,Rainer Schuettler,GER,2,479,80.0%,17.1%,10,4.0%,7,2.8%,59.2%,68.9%,53.9%,62.8%,20,65.0%,34.5%,18,33.3%,49.3%,0.93,5:03
,Tommy Haas,GER,1,266,90.5%,9.5%,16,11.9%,3,2.2%,69.6%,70.2%,75.6%,71.9%,7,71.4%,26.0%,7,28.6%,49.2%,0.92,2:42
,Victor Hanescu,ROU,2,312,78.6%,25.0%,26,15.7%,2,1.2%,68.7%,74.6%,44.2%,65.1%,14,57.1%,32.2%,12,58.3%,49.7%,0.92,3:38
,Igor Kunitsyn,RUS,2,317,77.8%,22.2%,8,4.9%,2,1.2%,60.4%,75.8%,43.1%,62.8%,11,45.5%,34.0%,11,54.5%,48.9%,0.91,3:16
,Carlos Berlocq,ARG,1,334,80.0%,16.0%,12,7.3%,3,1.8%,66.5%,71.6%,47.3%,63.4%,14,64.3%,32.9%,15,26.7%,47.9%,0.90,4:03
5,Robin Soderling,SWE,3,795,81.7%,14.5%,46,11.5%,11,2.7%,61.3%,76.0%,42.6%,63.1%,35,68.6%,33.0%,22,40.9%,48.2%,0.89,9:00
,Somdev Devvarman,IND,2,282,81.8%,9.1%,12,8.6%,0,0.0%,66.9%,68.8%,50.0%,62.6%,12,66.7%,32.9%,14,14.3%,47.5%,0.88,3:02
,Juan Monaco,ARG,1,271,69.6%,17.4%,6,4.4%,2,1.5%,75.7%,59.2%,63.6%,60.3%,16,56.3%,34.1%,6,66.7%,47.2%,0.86,3:13
,Blaz Kavcic,SLO,1,271,63.2%,23.8%,2,1.7%,12,10.2%,55.9%,65.2%,40.4%,54.2%,12,41.7%,39.2%,13,38.5%,45.8%,0.86,2:52
WC,Daniel Evans,GBR,1,277,77.3%,23.8%,11,7.4%,14,9.4%,61.7%,69.6%,45.6%,60.4%,14,64.3%,33.6%,7,71.4%,48.0%,0.85,2:53
Q,Cedrik Marcel Stebe,GER,1,238,72.2%,16.7%,3,2.6%,3,2.6%,67.5%,64.6%,47.4%,59.0%,10,50.0%,34.7%,9,33.3%,46.6%,0.85,2:40
,Julien Benneteau,FRA,2,399,76.5%,17.1%,29,14.6%,8,4.0%,70.7%,74.3%,37.9%,63.6%,14,42.9%,30.8%,14,42.9%,47.1%,0.85,4:17
,Kei Nishikori,JPN,1,272,70.0%,10.0%,2,1.5%,6,4.5%,57.6%,65.8%,51.8%,59.8%,10,40.0%,34.3%,7,28.6%,46.7%,0.85,3:07
,Santiago Giraldo,COL,1,208,62.5%,23.5%,9,9.0%,1,1.0%,72.0%,56.9%,50.0%,55.0%,12,50.0%,38.0%,12,33.3%,46.2%,0.84,2:03
,Pablo Andujar,ESP,1,311,63.6%,26.1%,1,0.6%,8,4.7%,59.8%,61.4%,42.6%,53.8%,18,55.6%,38.7%,16,37.5%,46.9%,0.84,3:44
WC,Arnaud Clement,FRA,1,277,76.0%,16.7%,12,8.2%,2,1.4%,55.1%,71.6%,54.5%,63.9%,10,40.0%,30.0%,10,40.0%,48.0%,0.83,3:29
,Maximo Gonzalez,ARG,1,222,76.5%,10.5%,0,0.0%,4,3.9%,66.7%,69.1%,47.1%,61.8%,9,55.6%,31.7%,8,25.0%,45.5%,0.83,2:13
Q,Lukas Lacko,SVK,1,281,85.7%,10.0%,2,1.3%,4,2.5%,61.8%,62.9%,61.7%,62.4%,11,72.7%,30.6%,3,66.7%,48.4%,0.82,2:38
,Adrian Mannarino,FRA,2,507,68.4%,17.9%,4,1.5%,6,2.3%,61.8%,63.1%,50.5%,58.3%,29,58.6%,34.3%,23,30.4%,46.5%,0.82,5:28
Q,Edouard Roger-Vasselin,FRA,1,276,80.0%,14.3%,2,1.4%,4,2.8%,67.4%,68.4%,41.3%,59.6%,17,76.5%,33.3%,10,30.0%,46.7%,0.82,2:59
21,Fernando Verdasco,ESP,2,613,78.3%,13.0%,24,7.1%,19,5.6%,64.3%,71.6%,41.3%,60.8%,38,73.7%,31.8%,11,54.5%,47.8%,0.81,6:28
,Jarkko Nieminen,FIN,1,243,80.0%,4.8%,7,5.6%,7,5.6%,66.9%,71.1%,61.0%,67.7%,10,60.0%,26.1%,3,33.3%,47.3%,0.81,2:23
,Albert Montanes,ESP,1,202,68.8%,12.5%,9,8.7%,7,6.7%,56.7%,72.9%,44.4%,60.6%,9,44.4%,31.6%,6,33.3%,46.5%,0.80,1:47
Q,Ruben Bemelmans,BEL,1,260,77.3%,9.1%,7,5.1%,5,3.7%,62.5%,75.3%,49.0%,65.4%,13,61.5%,27.4%,6,33.3%,47.3%,0.79,2:40
,Denis Gremelmayr,GER,1,107,75.0%,0.0%,2,3.8%,1,1.9%,62.3%,60.6%,65.0%,62.3%,8,75.0%,29.6%,4,0.0%,45.8%,0.79,1:05
,James Blake,USA,1,313,76.0%,12.0%,6,3.5%,5,2.9%,68.8%,68.4%,45.3%,61.2%,11,45.5%,30.1%,6,50.0%,47.0%,0.77,2:48
,Florent Serra,FRA,1,206,80.0%,0.0%,8,8.1%,7,7.1%,60.6%,71.7%,51.3%,63.6%,8,62.5%,28.0%,3,0.0%,45.1%,0.77,1:51
,Nicolas Mahut,FRA,1,201,81.3%,6.3%,8,7.7%,6,5.8%,65.4%,70.6%,58.3%,66.3%,5,40.0%,25.8%,2,50.0%,46.8%,0.77,2:03
Q,Igor Sijsling,NED,1,163,69.2%,0.0%,16,21.3%,3,4.0%,62.7%,78.7%,32.1%,61.3%,9,55.6%,29.5%,3,0.0%,44.2%,0.76,1:38
,Illya Marchenko,UKR,1,317,84.0%,7.7%,6,3.6%,7,4.2%,59.9%,74.0%,53.7%,65.9%,10,60.0%,26.0%,8,25.0%,47.0%,0.76,3:52
,Ricardo Mello,BRA,2,536,75.6%,14.3%,6,2.1%,6,2.1%,67.4%,63.4%,53.2%,60.1%,28,64.3%,30.2%,16,37.5%,46.3%,0.76,5:01
WC,James Ward,GBR,1,203,85.7%,0.0%,6,6.1%,10,10.2%,51.0%,82.0%,43.8%,63.3%,5,60.0%,27.6%,5,0.0%,44.8%,0.75,1:57
,Matthias Bachinger,GER,1,197,66.7%,18.8%,5,5.1%,4,4.1%,66.3%,64.6%,42.4%,57.1%,11,54.5%,32.3%,6,50.0%,44.7%,0.75,1:50
Q,Marinko Matosevic,AUS,1,268,55.0%,25.0%,7,4.8%,3,2.0%,66.0%,60.8%,38.0%,53.1%,19,52.6%,34.7%,11,45.5%,44.8%,0.74,2:43
,Andrey Golubev,KAZ,1,104,44.4%,22.2%,1,1.9%,0,0.0%,63.0%,61.8%,25.0%,48.1%,8,37.5%,38.0%,2,100.0%,43.3%,0.73,1:11
Q,Martin Fischer,AUT,1,200,68.8%,12.5%,2,1.9%,1,1.0%,69.9%,59.7%,48.4%,56.3%,8,37.5%,32.0%,9,22.2%,44.5%,0.73,2:18
,Donald Young,USA,1,259,63.2%,15.8%,10,7.0%,8,5.6%,60.6%,62.8%,41.1%,54.2%,18,61.1%,33.3%,9,33.3%,44.8%,0.73,2:50
,Olivier Rochus,BEL,2,533,80.5%,12.2%,5,1.7%,14,4.8%,57.9%,70.2%,50.0%,61.7%,22,63.6%,27.6%,16,31.3%,46.2%,0.72,5:47
22,Alexandr Dolgopolov,UKR,1,262,85.7%,4.5%,18,13.2%,7,5.1%,59.6%,82.7%,43.6%,66.9%,8,62.5%,23.8%,3,33.3%,46.2%,0.72,2:18
30,Thomaz Bellucci,BRA,1,201,66.7%,13.3%,9,8.5%,1,0.9%,59.4%,63.5%,44.2%,55.7%,10,50.0%,31.6%,6,33.3%,44.3%,0.71,2:11
LL,Go Soeda,JPN,1,209,71.4%,6.7%,4,3.6%,6,5.5%,53.6%,69.5%,43.1%,57.3%,10,60.0%,30.3%,13,7.7%,44.5%,0.71,2:12
,Philipp Kohlschreiber,GER,1,228,77.8%,5.3%,7,5.8%,4,3.3%,58.7%,70.4%,52.0%,62.8%,7,42.9%,26.2%,4,25.0%,45.6%,0.70,2:25
,Frederico Gil,POR,1,179,61.5%,7.1%,0,0.0%,0,0.0%,67.7%,61.9%,43.3%,55.9%,12,58.3%,30.2%,3,33.3%,43.6%,0.69,1:52
,Ruben Ramirez Hidalgo,ESP,1,207,58.3%,0.0%,4,4.0%,7,6.9%,52.5%,50.9%,52.1%,51.5%,16,68.8%,33.0%,9,0.0%,42.0%,0.68,2:07
Q,Andreas Beck,GER,1,200,81.3%,0.0%,2,1.8%,1,0.9%,67.3%,62.2%,55.6%,60.0%,7,57.1%,26.7%,1,0.0%,45.0%,0.67,2:15
,Benoit Paire,FRA,1,187,66.7%,13.3%,6,5.9%,7,6.9%,52.5%,71.7%,35.4%,54.5%,8,37.5%,30.2%,6,33.3%,43.3%,0.66,1:55
,Mischa Zverev,GER,1,158,50.0%,7.7%,5,6.6%,1,1.3%,71.1%,50.0%,50.0%,50.0%,10,40.0%,31.7%,6,16.7%,40.5%,0.63,1:27
,Pere Riba,ESP,1,187,73.3%,6.7%,9,8.9%,9,8.9%,64.4%,75.4%,27.8%,58.4%,9,55.6%,25.6%,5,20.0%,43.3%,0.62,1:30
,Jaroslav Pospisil,CZE,1,151,50.0%,15.4%,4,5.0%,8,10.0%,52.5%,66.7%,36.8%,52.5%,11,36.4%,29.6%,4,50.0%,41.7%,0.62,1:46
,Ivan Dodig,CRO,1,191,66.7%,6.7%,8,7.6%,4,3.8%,62.9%,69.7%,38.5%,58.1%,9,44.4%,25.6%,4,25.0%,43.5%,0.61,2:14
,Tommy Robredo,ESP,1,147,64.3%,0.0%,2,2.6%,2,2.6%,57.1%,63.6%,54.5%,59.7%,6,16.7%,24.3%,1,0.0%,42.9%,0.60,1:37
WC,Daniel Cox,GBR,1,155,71.4%,0.0%,2,2.5%,3,3.7%,60.5%,61.2%,62.5%,61.7%,14,71.4%,23.0%,0,-,43.2%,0.60,1:35
,Michael Russell,USA,1,152,46.2%,15.4%,2,2.4%,2,2.4%,68.3%,50.0%,50.0%,50.0%,10,30.0%,30.0%,3,66.7%,40.8%,0.60,1:58
LL,Marc Gicquel,FRA,1,173,85.7%,0.0%,5,5.8%,2,2.3%,64.0%,70.9%,58.1%,66.3%,3,33.3%,19.5%,1,0.0%,42.8%,0.58,1:36
,Julian Reister,GER,1,184,57.1%,13.3%,7,6.8%,8,7.8%,64.1%,65.2%,32.4%,53.4%,10,40.0%,27.2%,4,50.0%,41.8%,0.58,1:46
,Marcel Granollers,ESP,1,219,94.1%,0.0%,2,1.6%,1,0.8%,59.7%,79.7%,44.0%,65.3%,3,66.7%,20.0%,0,-,45.7%,0.58,2:22
29,Nikolay Davydenko,RUS,1,199,75.0%,5.9%,4,3.7%,6,5.6%,67.3%,65.3%,45.7%,58.9%,15,73.3%,23.9%,3,33.3%,42.7%,0.58,1:52
,Potito Starace,ITA,1,184,78.6%,0.0%,1,0.9%,2,1.9%,68.9%,64.4%,42.4%,57.5%,16,81.3%,21.8%,0,-,42.4%,0.51,1:42
23,Janko Tipsarevic,SRB,1,94,75.0%,0.0%,1,2.0%,0,0.0%,60.8%,64.5%,50.0%,58.8%,4,50.0%,20.9%,0,-,41.5%,0.51,0:59
Q,Flavio Cipolla,ITA,1,142,53.8%,7.7%,1,1.3%,5,6.7%,65.3%,59.2%,38.5%,52.0%,9,33.3%,23.9%,3,33.3%,38.7%,0.50,1:39
,Daniel Gimeno Traver,ESP,1,185,53.3%,6.3%,2,2.0%,2,2.0%,53.5%,55.6%,44.7%,50.5%,15,53.3%,22.6%,3,33.3%,37.8%,0.46,2:08
,Michael Berrer,GER,1,175,75.0%,0.0%,7,7.0%,3,3.0%,65.0%,73.8%,40.0%,62.0%,9,55.6%,17.3%,0,-,42.9%,0.46,1:48
,Filippo Volandri,ITA,1,146,45.5%,0.0%,1,1.2%,8,9.5%,56.0%,57.4%,40.5%,50.0%,14,57.1%,22.6%,0,-,38.4%,0.45,1:34
,Mikhail Kukushkin,KAZ,1,173,80.0%,0.0%,4,4.3%,1,1.1%,65.6%,67.2%,56.3%,63.4%,7,57.1%,15.0%,3,0.0%,41.0%,0.41,1:42
,Jeremy Chardy,FRA,1,136,50.0%,0.0%,9,12.0%,2,2.7%,58.7%,68.2%,25.8%,50.7%,10,40.0%,18.0%,1,0.0%,36.0%,0.37,1:20
,All Main Draw Players,,127.0,,82.3%,17.7%,,9.2%,,3.1%,64.3%,73.4%,51.4%,65.5%,,61.7%,34.5%,,38.3%,50.0%,1.00,
