Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,36,(32)Arnaud Clement[FRA] [yr|ev],d.,208,(Q)Nicolas Coutelot[FRA] [yr|ev],6-4 6-3 6-2,1.74,5.3%,62.7%,76.6%,64.3%,2/3,4.7%,45.8%,57.1%,46.6%,13/19,2:06,10
R32,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,28,(25)Tim Henman[GBR] [yr|ev],4-6 6-2 6-4 6-2,1.39,5.7%,59.0%,67.7%,69.8%,2/4,4.8%,52.4%,67.7%,44.1%,12/18,2:50,1
R32,21,(20)Felix Mantilla[ESP] [yr|ev],d.,63,Fernando Vicente[ESP] [yr|ev],7-6(3) 6-3 6-3,1.31,0.0%,69.7%,66.7%,60.0%,4/7,5.2%,52.6%,60.8%,45.7%,5/11,2:12,10
R32,20,(19)Fernando Gonzalez[CHI] [yr|ev],d.,13,(12)Sjeng Schalken[NED] [yr|ev],7-6(4) 6-3 3-1 RET,1.23,16.9%,67.5%,73.1%,44.0%,0/3,2.7%,64.9%,60.4%,46.2%,4/9,1:37,5
R32,34,(30)Jarkko Nieminen[FIN] [yr|ev],d.,122,(Q)Victor Hanescu[ROU] [yr|ev],6-7(1) 6-4 6-2 3-6 6-3,1.03,2.9%,68.2%,61.2%,42.6%,8/16,4.4%,55.6%,64.0%,40.8%,9/20,3:25,13
R32,46,Martin Verkerk[NED] [yr|ev],d.,32,(29)Vincent Spadea[USA] [yr|ev],5-7 6-4 6-2 7-5,1.20,10.2%,54.2%,81.3%,42.6%,7/12,3.2%,54.8%,61.8%,50.0%,9/17,2:56,14
R32,11,(11)Rainer Schuettler[GER] [yr|ev],d.,24,(22)Wayne Ferreira[RSA] [yr|ev],6-3 1-6 7-6(3) 2-3 RET,0.96,2.3%,58.5%,56.6%,63.0%,16/21,6.3%,49.1%,60.0%,61.4%,5/9,2:53,5
R32,14,(13)Jiri Novak[CZE] [yr|ev],d.,43,Ivan Ljubicic[CRO] [yr|ev],6-4 7-5 3-6 6-2,1.25,7.8%,68.7%,73.4%,52.8%,8/11,15.4%,52.9%,76.4%,39.1%,11/17,2:36,5
R32,4,(4)Carlos Moya[ESP] [yr|ev],d.,35,(31)Juan Ignacio Chela[ARG] [yr|ev],6-2 6-3 3-6 2-6 6-3,1.03,6.1%,46.6%,73.9%,40.5%,4/11,3.8%,42.0%,69.1%,44.7%,5/13,3:06,1
R32,7,(7)Guillermo Coria[ARG] [yr|ev],d.,141,(Q)Attila Savolt[HUN] [yr|ev],6-4 6-1 6-1,2.22,1.7%,61.7%,73.0%,82.6%,2/3,5.7%,37.9%,60.6%,40.7%,9/16,2:00,3
R32,39,Mariano Zabaleta[ARG] [yr|ev],d.,26,(23)Younes El Aynaoui[MAR] [yr|ev],6-2 6-4 3-6 7-6(2),1.20,0.8%,74.4%,71.9%,51.5%,5/8,6.8%,62.1%,69.5%,44.0%,8/13,2:50,21
R32,78,Flavio Saretta[BRA] [yr|ev],d.,139,(Q)Galo Blanco[ESP] [yr|ev],7-6(3) 6-2 2-2 RET,1.15,11.6%,49.5%,66.0%,58.3%,6/9,6.6%,48.7%,64.9%,48.7%,1/5,2:06,44
R32,2,(2)Andre Agassi[USA] [yr|ev],d.,29,(26)Xavier Malisse[BEL] [yr|ev],6-4 7-5 7-5,1.12,2.8%,70.4%,67.1%,68.8%,9/10,13.1%,46.5%,76.1%,52.8%,6/10,2:09,1
R64,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,33,Nikolay Davydenko[RUS] [yr|ev],6-3 4-6 6-3 7-6(5),1.09,4.2%,45.8%,66.2%,40.3%,8/17,4.2%,64.1%,50.5%,43.1%,13/24,3:30,1
R64,31,(28)Tommy Robredo[ESP] [yr|ev],d.,69,Jonas Bjorkman[SWE] [yr|ev],7-6(2) 6-3 6-4,1.11,4.6%,60.2%,81.5%,48.8%,7/8,3.4%,49.4%,79.5%,51.1%,2/5,2:15,5
R64,22,(21)Gaston Gaudio[ARG] [yr|ev],d.,83,Olivier Mutis[FRA] [yr|ev],6-2 1-6 6-2 6-2,1.38,3.8%,61.3%,67.3%,54.8%,3/7,6.0%,44.0%,68.6%,32.3%,9/17,2:18,5
R64,16,(15)Gustavo Kuerten[BRA] [yr|ev],d.,91,Hicham Arazi[MAR] [yr|ev],6-1 6-0 6-1,2.12,11.9%,52.5%,80.6%,60.7%,2/2,0.0%,50.0%,36.1%,41.7%,7/15,1:22,1
R64,9,(9)Albert Costa[ESP] [yr|ev],d.,47,Radek Stepanek[CZE] [yr|ev],6-3 5-7 6-4 3-6 6-4,1.13,6.0%,60.0%,71.1%,60.0%,6/10,7.3%,64.9%,72.4%,43.4%,4/9,3:38,6
R64,58,Nicolas Lapentti[ECU] [yr|ev],d.,89,Franco Squillari[ARG] [yr|ev],4-6 6-1 6-4 6-3,1.31,6.4%,60.0%,75.8%,50.0%,10/13,2.3%,51.6%,62.1%,46.8%,12/19,3:04,6
R64,36,(32)Arnaud Clement[FRA] [yr|ev],d.,93,Lars Burgsmuller[GER] [yr|ev],6-3 6-3 6-3,1.40,3.6%,52.4%,77.3%,57.5%,1/2,1.3%,55.1%,67.4%,40.0%,5/10,2:12,10
R64,208,(Q)Nicolas Coutelot[FRA] [yr|ev],d.,8,(8)David Nalbandian[ARG] [yr|ev],6-3 6-3 4-6 2-6 6-1,1.12,9.6%,50.4%,72.1%,47.8%,7/13,1.8%,53.2%,56.9%,52.9%,1/9,2:51,87
R64,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,84,Nicolas Massu[CHI] [yr|ev],6-2 3-0 RET,2.42,3.8%,38.5%,90.0%,68.8%,0/0,14.7%,47.1%,75.0%,16.7%,2/6,0:42,1
R64,28,(25)Tim Henman[GBR] [yr|ev],d.,94,Todd Martin[USA] [yr|ev],7-6(5) 5-7 6-1 7-5,1.13,5.9%,67.3%,68.9%,46.0%,5/10,3.3%,53.6%,69.1%,41.4%,8/15,3:27,4
R64,21,(20)Felix Mantilla[ESP] [yr|ev],d.,147,(Q)Federico Browne[ARG] [yr|ev],6-3 4-6 6-3 6-1,1.35,5.7%,69.5%,75.3%,40.6%,10/13,2.8%,68.8%,57.3%,41.2%,3/11,2:18,10
R64,63,Fernando Vicente[ESP] [yr|ev],d.,15,(14)Sebastien Grosjean[FRA] [yr|ev],7-6(3) 6-3 6-3,1.46,9.8%,48.9%,84.4%,61.7%,3/4,3.3%,53.8%,71.4%,47.6%,0/4,2:12,29
R64,13,(12)Sjeng Schalken[NED] [yr|ev],d.,54,Fabrice Santoro[FRA] [yr|ev],6-1 6-3 6-4,1.66,0.0%,68.4%,73.1%,58.3%,4/6,3.8%,57.5%,47.8%,47.1%,2/9,1:51,11
R64,20,(19)Fernando Gonzalez[CHI] [yr|ev],d.,81,Albert Portas[ESP] [yr|ev],6-3 4-6 6-4 6-2,1.15,11.5%,60.6%,71.4%,51.2%,0/4,1.8%,65.8%,62.7%,48.7%,8/15,2:27,5
R64,34,(30)Jarkko Nieminen[FIN] [yr|ev],d.,163,(Q)Julien Varlet[FRA] [yr|ev],1-6 1-6 7-6(4) 6-2 6-4,0.91,2.9%,70.8%,61.9%,40.0%,11/20,1.4%,66.7%,60.6%,57.4%,6/13,3:12,13
R64,122,(Q)Victor Hanescu[ROU] [yr|ev],d.,67,Sargis Sargsian[ARM] [yr|ev],6-3 7-5 3-6 6-2,1.18,2.6%,67.8%,69.2%,56.8%,5/8,1.7%,67.5%,67.1%,42.1%,11/17,2:25,26
R64,46,Martin Verkerk[NED] [yr|ev],d.,88,Luis Horna[PER] [yr|ev],4-6 6-4 4-6 7-5 6-2,1.08,16.2%,57.4%,80.8%,43.1%,6/12,1.5%,72.4%,66.0%,51.4%,4/12,2:50,14
R64,32,(29)Vincent Spadea[USA] [yr|ev],d.,96,John Van Lottum[NED] [yr|ev],7-5 6-1 2-6 6-1,1.78,5.8%,62.8%,83.3%,62.5%,0/2,6.6%,55.7%,67.8%,42.6%,7/13,1:55,18
R64,24,(22)Wayne Ferreira[RSA] [yr|ev],d.,65,David Ferrer[ESP] [yr|ev],4-6 6-4 6-1 6-3,1.18,4.9%,47.2%,75.9%,43.1%,7/11,0.8%,55.0%,54.9%,46.6%,6/14,2:38,6
R64,11,(11)Rainer Schuettler[GER] [yr|ev],d.,98,Jean Rene Lisnard[MON] [yr|ev],4-6 6-2 6-4 6-0,1.19,1.6%,63.8%,64.2%,47.8%,9/13,3.7%,44.0%,66.7%,37.7%,6/14,2:46,5
R64,14,(13)Jiri Novak[CZE] [yr|ev],d.,213,(Q)Marc Lopez[ESP] [yr|ev],6-4 3-6 0-6 6-1 6-3,1.06,5.0%,68.1%,65.4%,47.4%,2/8,0.0%,53.4%,62.9%,50.8%,10/17,2:47,5
R64,43,Ivan Ljubicic[CRO] [yr|ev],d.,27,(24)James Blake[USA] [yr|ev],6-3 4-6 7-6(2) 6-4,1.43,13.5%,52.3%,84.5%,62.3%,1/4,2.4%,63.5%,70.0%,50.0%,3/7,2:25,3
R64,35,(31)Juan Ignacio Chela[ARG] [yr|ev],d.,117,(LL)Giorgio Galimberti[ITA] [yr|ev],6-2 5-7 6-2 6-1,1.48,6.7%,58.7%,72.1%,55.8%,5/9,2.6%,57.3%,52.2%,44.0%,9/18,2:22,15
R64,4,(4)Carlos Moya[ESP] [yr|ev],d.,52,Mark Philippoussis[AUS] [yr|ev],6-2 6-4 7-6(7),1.37,15.3%,49.0%,87.5%,52.0%,7/9,6.0%,64.0%,62.5%,50.0%,1/6,2:08,1
R64,7,(7)Guillermo Coria[ARG] [yr|ev],d.,77,Nicolas Kiefer[GER] [yr|ev],6-3 5-7 6-3 6-1,1.47,1.0%,64.4%,71.6%,56.8%,7/11,5.8%,39.7%,64.6%,41.1%,10/19,3:10,3
R64,141,(Q)Attila Savolt[HUN] [yr|ev],d.,30,(27)Mikhail Youzhny[RUS] [yr|ev],3-6 6-4 5-7 6-2 6-4,0.97,0.0%,42.9%,73.6%,44.8%,9/16,4.9%,46.9%,63.2%,54.7%,14/22,4:19,68
R64,26,(23)Younes El Aynaoui[MAR] [yr|ev],d.,101,(Q)Christophe Rochus[BEL] [yr|ev],6-4 6-4 6-3,1.90,19.4%,56.9%,92.7%,61.3%,1/1,0.0%,74.3%,60.0%,61.5%,9/13,1:43,14
R64,39,Mariano Zabaleta[ARG] [yr|ev],d.,62,Dominik Hrbaty[SVK] [yr|ev],6-2 6-4 6-2,1.28,8.0%,54.0%,59.6%,50.0%,3/8,2.0%,52.5%,51.9%,31.9%,13/23,1:57,21
R64,139,(Q)Galo Blanco[ESP] [yr|ev],d.,97,Mariano Puerta[ARG] [yr|ev],6-2 6-2 6-4,1.80,12.9%,57.1%,85.0%,66.7%,2/2,5.9%,50.0%,73.5%,44.1%,5/10,1:41,40
R64,78,Flavio Saretta[BRA] [yr|ev],d.,18,(17)Yevgeny Kafelnikov[RUS] [yr|ev],6-4 3-6 6-0 6-7(0) 6-4,1.18,5.4%,63.5%,60.6%,66.7%,7/11,0.6%,56.8%,66.7%,42.5%,13/21,3:55,44
R64,29,(26)Xavier Malisse[BEL] [yr|ev],d.,72,Stefan Koubek[AUT] [yr|ev],3-6 4-6 6-4 7-5 8-6,1.00,4.0%,52.0%,67.4%,44.7%,15/25,4.0%,49.7%,59.3%,54.0%,15/26,3:54,19
R64,2,(2)Andre Agassi[USA] [yr|ev],d.,74,Mario Ancic[CRO] [yr|ev],5-7 1-6 6-4 6-2 7-5,1.01,5.5%,57.2%,63.9%,46.8%,4/13,8.0%,53.3%,62.5%,48.6%,10/20,3:13,1
R128,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,76,Brian Vahaly[USA] [yr|ev],6-4 6-1 6-7(6) 6-3,1.37,1.7%,47.0%,79.6%,49.2%,3/7,0.6%,64.0%,50.5%,49.2%,10/20,3:13,1
R128,33,Nikolay Davydenko[RUS] [yr|ev],d.,70,Greg Rusedski[GBR] [yr|ev],6-3 7-5 6-2,1.35,1.1%,63.2%,71.7%,60.0%,4/5,5.8%,55.8%,64.6%,44.7%,7/12,1:56,3
R128,69,Jonas Bjorkman[SWE] [yr|ev],d.,41,Max Mirnyi[BLR] [yr|ev],6-1 6-2 6-4,1.71,2.5%,51.2%,73.2%,71.8%,1/1,18.5%,54.3%,77.3%,24.3%,4/9,1:42,4
R128,31,(28)Tommy Robredo[ESP] [yr|ev],d.,203,(Q)Giovanni Lapentti[ECU] [yr|ev],3-6 7-6(3) 3-6 3-1 RET,0.93,4.5%,70.9%,65.4%,31.3%,10/16,2.3%,57.8%,64.9%,50.0%,9/14,2:43,5
R128,22,(21)Gaston Gaudio[ARG] [yr|ev],d.,44,Paul Henri Mathieu[FRA] [yr|ev],7-5 6-3 6-3,1.29,6.7%,55.6%,80.0%,55.0%,4/5,1.1%,46.7%,79.1%,42.9%,4/9,2:11,5
R128,83,Olivier Mutis[FRA] [yr|ev],d.,136,(WC)Jerome Golmard[FRA] [yr|ev],6-2 6-7(5) 6-2 6-3,1.62,11.2%,49.5%,83.0%,59.3%,1/4,4.6%,49.2%,64.1%,42.4%,11/19,2:31,71
R128,91,Hicham Arazi[MAR] [yr|ev],d.,64,Raemon Sluiter[NED] [yr|ev],6-2 7-6(3) 2-6 6-0,1.28,4.3%,58.1%,76.5%,49.0%,7/10,8.1%,49.6%,62.3%,48.4%,6/12,2:22,22
R128,16,(15)Gustavo Kuerten[BRA] [yr|ev],d.,108,Marc Rosset[SUI] [yr|ev],6-2 6-7(3) 6-3 7-6(3),1.19,8.2%,50.3%,79.7%,54.8%,7/9,10.8%,51.8%,81.9%,38.8%,8/13,3:03,1
R128,9,(9)Albert Costa[ESP] [yr|ev],d.,134,(LL)Sergio Roitman[ARG] [yr|ev],6-7(3) 2-6 7-5 6-2 6-2,1.21,5.1%,70.9%,71.4%,43.5%,10/15,4.3%,56.2%,65.9%,42.3%,11/19,3:38,6
R128,47,Radek Stepanek[CZE] [yr|ev],d.,57,Wayne Arthurs[AUS] [yr|ev],6-1 4-6 6-1 7-6(2),1.57,7.9%,72.8%,73.5%,67.7%,2/3,14.9%,54.5%,68.5%,41.0%,10/15,2:20,8
R128,58,Nicolas Lapentti[ECU] [yr|ev],d.,130,(WC)Richard Gasquet[FRA] [yr|ev],6-3 7-6(4) 3-0 RET,1.28,6.4%,51.3%,80.0%,50.0%,3/4,2.5%,48.1%,68.4%,43.9%,4/9,2:12,6
R128,89,Franco Squillari[ARG] [yr|ev],d.,19,(18)Agustin Calleri[ARG] [yr|ev],7-5 7-6(2) 6-3,1.20,9.3%,59.8%,73.4%,58.1%,8/10,3.7%,56.1%,71.7%,46.8%,3/8,2:19,11
R128,36,(32)Arnaud Clement[FRA] [yr|ev],d.,100,Thomas Enqvist[SWE] [yr|ev],6-3 6-4 6-2,1.29,12.5%,48.9%,72.1%,51.1%,2/5,3.0%,49.0%,63.3%,37.3%,6/13,2:18,10
R128,93,Lars Burgsmuller[GER] [yr|ev],d.,51,Mardy Fish[USA] [yr|ev],7-6(3) 6-2 4-6 6-1,1.40,6.1%,62.6%,77.8%,60.5%,4/6,12.4%,48.1%,77.4%,43.3%,3/8,2:38,65
R128,208,(Q)Nicolas Coutelot[FRA] [yr|ev],d.,86,Davide Sanguinetti[ITA] [yr|ev],6-3 6-3 6-4,1.62,3.8%,62.8%,89.8%,44.8%,1/2,5.2%,57.3%,65.5%,43.9%,6/11,1:34,87
R128,8,(8)David Nalbandian[ARG] [yr|ev],d.,104,Albert Montanes[ESP] [yr|ev],6-4 6-3 3-6 7-5,1.14,8.3%,56.4%,72.0%,41.4%,13/19,3.0%,57.6%,71.1%,28.6%,9/17,2:43,3
R128,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,85,Michel Kratochvil[SUI] [yr|ev],7-5 7-5 6-4,1.18,6.3%,50.5%,72.9%,55.3%,1/4,2.6%,57.9%,62.1%,52.1%,7/13,2:23,1
R128,84,Nicolas Massu[CHI] [yr|ev],d.,82,Magnus Norman[SWE] [yr|ev],6-4 6-1 6-3,1.61,5.5%,60.3%,75.0%,58.6%,4/6,5.6%,48.4%,61.7%,37.5%,14/21,2:41,9
R128,94,Todd Martin[USA] [yr|ev],d.,50,Jose Acasuso[ARG] [yr|ev],4-6 6-3 6-4 6-2,1.51,7.3%,55.2%,81.1%,53.5%,1/5,7.0%,56.6%,67.1%,33.9%,9/16,2:26,4
R128,28,(25)Tim Henman[GBR] [yr|ev],d.,66,Vladimir Voltchkov[BLR] [yr|ev],6-2 6-3 6-1,1.62,8.3%,60.7%,80.4%,45.5%,5/6,1.4%,63.5%,51.1%,37.0%,4/11,1:40,4
R128,21,(20)Felix Mantilla[ESP] [yr|ev],d.,55,Hyung Taik Lee[KOR] [yr|ev],7-6(3) 6-4 7-6(4),1.11,1.6%,76.0%,64.3%,41.9%,14/20,3.4%,70.7%,56.1%,50.0%,6/13,2:33,10
R128,147,(Q)Federico Browne[ARG] [yr|ev],d.,59,Olivier Rochus[BEL] [yr|ev],4-6 2-6 6-1 6-1 6-3,1.42,9.2%,72.5%,75.9%,51.5%,8/11,0.0%,62.5%,55.0%,58.3%,9/15,2:44,106
R128,63,Fernando Vicente[ESP] [yr|ev],d.,116,(Q)Alexander Waske[GER] [yr|ev],3-6 6-2 7-5 1-6 6-3,0.92,5.7%,52.5%,74.7%,38.7%,8/14,9.7%,53.0%,70.4%,50.8%,7/13,3:02,29
R128,15,(14)Sebastien Grosjean[FRA] [yr|ev],d.,99,Adrian Voinea[ROU] [yr|ev],6-4 7-6(3) 3-6 6-3,1.07,0.7%,47.5%,68.2%,47.9%,8/15,3.5%,50.3%,51.4%,57.7%,16/24,3:17,4
R128,13,(12)Sjeng Schalken[NED] [yr|ev],d.,109,(WC)Scott Draper[AUS] [yr|ev],6-2 6-4 3-6 6-4,1.16,6.0%,64.1%,64.0%,57.1%,7/11,3.6%,58.9%,60.6%,47.8%,9/16,2:20,11
R128,54,Fabrice Santoro[FRA] [yr|ev],d.,142,(WC)Michael Chang[USA] [yr|ev],7-5 6-1 6-1,1.55,4.8%,61.9%,73.1%,56.3%,3/4,1.1%,51.6%,57.4%,38.6%,5/12,2:05,17
R128,81,Albert Portas[ESP] [yr|ev],d.,177,(WC)Thierry Ascione[FRA] [yr|ev],3-6 6-2 6-4 6-4,1.23,4.4%,74.3%,61.9%,37.9%,3/11,0.7%,78.6%,49.1%,33.3%,17/28,2:33,19
R128,20,(19)Fernando Gonzalez[CHI] [yr|ev],d.,38,Jan Michael Gambill[USA] [yr|ev],6-0 6-2 6-3,1.87,6.2%,70.8%,76.1%,63.2%,1/1,3.8%,54.4%,60.5%,33.3%,7/14,1:32,5
R128,34,(30)Jarkko Nieminen[FIN] [yr|ev],d.,61,Nicolas Escude[FRA] [yr|ev],7-6(3) 6-7(4) 6-3 6-1,1.12,1.3%,72.7%,70.5%,45.2%,12/14,8.3%,51.9%,75.4%,42.2%,3/9,3:07,13
R128,163,(Q)Julien Varlet[FRA] [yr|ev],d.,68,Kenneth Carlsen[DEN] [yr|ev],6-1 4-6 6-3 7-6(5),1.32,2.5%,68.9%,69.0%,65.8%,9/12,7.1%,56.3%,66.2%,47.3%,8/14,2:40,135
R128,122,(Q)Victor Hanescu[ROU] [yr|ev],d.,132,Michael Llodra[FRA] [yr|ev],6-4 6-3 6-2,1.73,10.1%,63.8%,75.0%,64.0%,1/3,4.3%,60.9%,64.3%,27.8%,5/12,1:25,26
R128,67,Sargis Sargsian[ARM] [yr|ev],d.,6,(6)Andy Roddick[USA] [yr|ev],6-7(3) 6-1 6-2 6-4,1.60,10.2%,63.0%,83.8%,55.0%,4/5,5.9%,52.1%,69.4%,43.9%,9/15,2:20,38
R128,88,Luis Horna[PER] [yr|ev],d.,5,(5)Roger Federer[SUI] [yr|ev],7-6(6) 6-2 7-6(3),1.20,3.6%,77.5%,69.8%,60.0%,4/6,9.7%,57.3%,76.3%,40.9%,4/8,2:11,33
R128,46,Martin Verkerk[NED] [yr|ev],d.,103,Zeljko Krajan[CRO] [yr|ev],6-3 6-4 6-4,1.48,12.2%,57.3%,78.7%,65.7%,0/1,8.2%,63.0%,58.7%,63.0%,1/5,1:39,14
R128,96,John Van Lottum[NED] [yr|ev],d.,119,(Q)Dick Norman[BEL] [yr|ev],6-3 3-6 2-6 6-3 6-4,1.00,3.2%,50.6%,71.3%,46.2%,14/20,10.3%,60.3%,60.6%,56.5%,9/15,3:08,62
R128,32,(29)Vincent Spadea[USA] [yr|ev],d.,105,Irakli Labadze[GEO] [yr|ev],6-1 3-6 5-7 6-4 6-1,1.20,2.1%,56.7%,67.5%,50.8%,13/20,4.3%,64.8%,63.8%,31.6%,18/28,3:19,18
R128,24,(22)Wayne Ferreira[RSA] [yr|ev],d.,102,Tomas Behrend[GER] [yr|ev],6-4 6-2 6-3,1.82,12.3%,49.4%,90.0%,63.4%,2/2,1.1%,58.4%,65.4%,45.9%,3/7,1:38,6
R128,65,David Ferrer[ESP] [yr|ev],d.,92,Jurgen Melzer[AUT] [yr|ev],6-2 6-2 7-6(2),1.40,2.2%,58.1%,70.4%,66.7%,4/5,0.0%,54.0%,61.7%,50.0%,1/6,1:45,3
R128,98,Jean Rene Lisnard[MON] [yr|ev],d.,185,(Q)Mariano Delfino[ARG] [yr|ev],6-1 6-4 4-6 6-4,1.17,2.5%,51.3%,65.6%,55.2%,7/11,1.3%,65.8%,54.0%,53.8%,15/23,3:07,84
R128,11,(11)Rainer Schuettler[GER] [yr|ev],d.,131,Cecil Mamiit[PHI] [yr|ev],6-1 2-6 6-4 6-2,1.25,3.8%,60.0%,61.9%,57.1%,0/5,0.0%,48.0%,52.1%,48.1%,6/14,2:31,5
R128,14,(13)Jiri Novak[CZE] [yr|ev],d.,182,(WC)Julien Benneteau[FRA] [yr|ev],6-2 6-3 6-2,1.63,1.4%,67.6%,76.0%,54.2%,5/7,0.0%,61.2%,53.7%,42.3%,5/12,1:23,5
R128,213,(Q)Marc Lopez[ESP] [yr|ev],d.,190,(WC)Nicolas Mahut[FRA] [yr|ev],7-5 6-1 7-6(5),1.11,0.0%,79.6%,62.8%,50.0%,8/11,5.2%,49.5%,68.8%,42.9%,3/10,2:36,106
