Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
12,Sjeng Schalken,NED,3,536,74.4%,37.8%,9,3.4%,11,4.1%,65.5%,65.7%,54.3%,61.8%,26,57.7%,44.6%,28,60.7%,53.2%,1.17,5:48
21,Gaston Gaudio,ARG,3,675,80.8%,31.5%,13,4.2%,13,4.2%,60.1%,73.0%,48.0%,63.0%,24,58.3%,42.8%,37,45.9%,52.0%,1.16,8:05
15,Gustavo Kuerten,BRA,4,983,85.1%,32.4%,36,7.0%,18,3.5%,50.4%,75.6%,51.2%,63.5%,41,73.2%,42.5%,49,46.9%,53.4%,1.16,10:47
29,Vincent Spadea,USA,3,737,72.1%,35.0%,12,3.4%,9,2.6%,57.5%,69.8%,53.0%,62.7%,39,56.4%,43.0%,53,39.6%,52.4%,1.15,8:10
Q,Victor Hanescu,ROU,3,723,71.4%,36.8%,17,4.9%,11,3.2%,61.3%,68.2%,49.6%,61.0%,31,48.4%,44.9%,45,46.7%,52.6%,1.15,7:15
,Sargis Sargsian,ARM,2,459,81.6%,24.3%,13,5.8%,6,2.7%,65.3%,74.8%,48.7%,65.8%,22,68.2%,38.9%,23,39.1%,52.1%,1.14,4:45
2,Andre Agassi,USA,5,1064,74.1%,38.6%,21,4.0%,16,3.1%,61.3%,66.0%,52.2%,60.7%,44,50.0%,44.8%,73,46.6%,52.5%,1.14,11:13
,Radek Stepanek,CZE,2,549,86.0%,20.9%,20,7.5%,5,1.9%,68.3%,72.9%,52.4%,66.4%,12,50.0%,38.4%,25,36.0%,51.9%,1.14,5:58
19,Fernando Gonzalez,CHI,5,975,79.5%,38.5%,39,8.1%,29,6.0%,58.1%,71.1%,50.0%,62.2%,38,57.9%,42.8%,55,54.5%,52.4%,1.13,10:37
1,Lleyton Hewitt,AUS,3,842,65.0%,44.3%,11,2.7%,34,8.5%,46.8%,71.8%,43.9%,57.0%,46,54.3%,48.6%,54,50.0%,52.6%,1.13,10:07
4,Carlos Moya,ESP,5,1292,82.7%,27.6%,59,9.3%,40,6.3%,49.4%,77.1%,50.9%,63.8%,50,66.0%,41.0%,57,47.4%,52.2%,1.13,13:27
,Flavio Saretta,BRA,4,803,74.2%,34.4%,24,6.0%,10,2.5%,61.3%,61.6%,58.1%,60.3%,39,59.0%,44.7%,48,43.8%,52.4%,1.12,9:27
,Mariano Puerta,ARG,2,357,67.7%,28.1%,9,5.2%,8,4.7%,60.5%,73.1%,47.1%,62.8%,19,47.4%,41.6%,14,64.3%,51.8%,1.12,4:10
,Mario Ancic,CRO,2,349,65.5%,42.9%,13,7.5%,10,5.8%,50.9%,64.8%,52.9%,59.0%,22,54.5%,46.0%,18,66.7%,52.4%,1.12,3:49
,Ivan Ljubicic,CRO,3,650,83.3%,23.5%,51,15.5%,11,3.3%,54.8%,78.5%,52.3%,66.7%,22,59.1%,37.5%,31,38.7%,52.3%,1.12,6:41
23,Younes El Aynaoui,MAR,3,631,85.7%,24.5%,29,9.6%,15,5.0%,59.4%,76.7%,51.2%,66.3%,21,66.7%,37.5%,32,37.5%,51.3%,1.11,6:56
,Stefan Koubek,AUT,2,532,67.4%,41.5%,9,3.4%,8,3.0%,53.9%,62.5%,54.5%,58.8%,33,57.6%,45.7%,38,44.7%,52.3%,1.11,5:33
13,Jiri Novak,CZE,4,836,75.8%,30.9%,18,4.4%,10,2.5%,65.2%,68.9%,49.6%,62.2%,38,57.9%,41.3%,55,38.2%,51.4%,1.09,8:29
Q,Alexander Waske,GER,1,292,72.7%,26.1%,13,9.7%,9,6.7%,53.0%,70.4%,50.8%,61.2%,13,53.8%,42.4%,14,42.9%,51.0%,1.09,3:02
,Todd Martin,USA,2,529,72.5%,30.0%,12,4.9%,12,4.9%,54.3%,73.9%,46.0%,61.1%,20,45.0%,42.6%,26,46.2%,51.2%,1.09,5:53
17,Yevgeny Kafelnikov,RUS,2,475,75.7%,28.6%,4,1.7%,12,5.0%,59.2%,72.5%,43.9%,60.8%,22,59.1%,42.6%,24,41.7%,51.8%,1.09,5:34
25,Tim Henman,GBR,3,691,76.9%,31.4%,22,6.1%,12,3.3%,60.7%,71.2%,45.1%,60.9%,34,64.7%,42.1%,30,53.3%,52.0%,1.08,7:57
26,Xavier Malisse,BEL,3,776,72.9%,30.0%,37,10.1%,12,3.3%,52.7%,73.2%,48.3%,61.4%,41,61.0%,41.7%,56,32.1%,51.0%,1.08,8:20
Q,Giovanni Lapentti,ECU,1,238,72.2%,37.5%,3,2.3%,8,6.3%,57.8%,64.9%,50.0%,58.6%,14,64.3%,44.5%,16,37.5%,52.1%,1.08,2:43
,Albert Portas,ESP,2,471,58.3%,39.5%,7,3.1%,10,4.4%,70.0%,62.3%,44.1%,56.8%,26,42.3%,46.7%,32,46.9%,51.6%,1.08,5:00
9,Albert Costa,ESP,6,1679,79.2%,26.0%,40,4.7%,29,3.4%,63.5%,69.4%,49.0%,62.0%,85,68.2%,40.3%,79,41.8%,51.3%,1.06,21:15
,Olivier Mutis,FRA,2,433,68.6%,36.4%,19,8.5%,9,4.0%,46.6%,76.0%,44.5%,59.2%,21,47.6%,43.3%,26,46.2%,51.5%,1.06,4:49
,Martin Verkerk,NED,7,1589,81.2%,25.2%,124,15.0%,54,6.5%,57.5%,78.2%,45.5%,64.3%,73,65.8%,38.0%,72,45.8%,51.7%,1.06,18:07
,Lars Burgsmuller,GER,2,406,78.1%,18.8%,8,4.1%,7,3.6%,59.6%,73.9%,51.3%,64.8%,16,56.3%,37.1%,10,60.0%,50.2%,1.05,4:50
,Nikolay Davydenko,RUS,2,465,65.7%,41.2%,7,3.0%,7,3.0%,63.7%,58.9%,50.0%,55.7%,29,58.6%,46.5%,29,48.3%,51.2%,1.05,5:26
,Luis Horna,PER,2,484,75.6%,24.4%,6,2.4%,5,2.0%,74.7%,67.8%,54.8%,64.5%,18,44.4%,36.8%,20,50.0%,50.8%,1.04,5:01
20,Felix Mantilla,ESP,4,800,66.7%,36.1%,9,2.1%,8,1.9%,68.6%,65.7%,42.4%,58.4%,57,64.9%,43.0%,37,59.5%,51.1%,1.03,8:43
Q,Federico Browne,ARG,2,462,71.8%,24.3%,14,6.1%,5,2.2%,70.7%,67.3%,46.3%,61.1%,22,50.0%,39.9%,28,32.1%,50.4%,1.03,5:02
11,Rainer Schuettler,GER,4,866,69.7%,34.4%,9,2.0%,21,4.6%,60.8%,62.5%,52.0%,58.4%,54,63.0%,43.0%,47,46.8%,51.0%,1.03,10:11
,David Ferrer,ESP,2,432,71.9%,28.1%,3,1.4%,10,4.5%,56.3%,61.6%,54.6%,58.6%,19,52.6%,42.4%,17,52.9%,50.7%,1.02,4:23
28,Tommy Robredo,ESP,5,1272,73.7%,28.3%,18,2.9%,21,3.4%,70.7%,65.8%,45.6%,59.9%,59,57.6%,40.7%,77,36.4%,50.1%,1.02,14:37
Q,Marc Lopez,ESP,2,455,72.2%,36.1%,0,0.0%,6,2.5%,65.3%,62.8%,50.6%,58.6%,28,64.3%,42.1%,18,72.2%,50.8%,1.02,5:23
Q,Nicolas Coutelot,FRA,3,600,74.0%,29.2%,21,6.6%,20,6.3%,51.9%,72.9%,46.8%,60.3%,34,61.8%,40.0%,23,60.9%,50.8%,1.01,6:31
8,David Nalbandian,ARG,2,509,65.9%,33.3%,13,5.4%,11,4.5%,55.0%,65.4%,46.8%,57.0%,28,50.0%,43.4%,30,46.7%,49.9%,1.01,5:34
,Jean Rene Lisnard,MON,2,507,64.7%,32.4%,7,3.1%,7,3.1%,47.8%,66.1%,46.2%,55.7%,25,52.0%,44.1%,36,33.3%,49.3%,1.00,5:53
,Fabrice Santoro,FRA,2,331,69.2%,34.6%,7,4.3%,0,0.0%,59.8%,61.2%,51.5%,57.3%,13,38.5%,42.5%,18,50.0%,49.8%,1.00,3:56
Q,Dick Norman,BEL,1,314,72.7%,26.1%,16,10.3%,8,5.1%,60.3%,60.6%,56.5%,59.0%,15,60.0%,41.1%,20,30.0%,50.0%,1.00,3:08
,Dominik Hrbaty,SVK,2,412,58.1%,37.5%,5,2.4%,8,3.8%,56.4%,64.7%,40.2%,54.0%,31,58.1%,44.8%,22,54.5%,49.5%,0.97,4:10
,Fernando Vicente,ESP,3,671,75.5%,25.0%,23,6.6%,15,4.3%,51.6%,73.2%,47.0%,60.5%,29,55.2%,38.0%,24,54.2%,49.6%,0.96,7:26
30,Jarkko Nieminen,FIN,4,1050,68.4%,31.6%,15,2.7%,7,1.3%,70.7%,63.2%,43.1%,57.3%,59,57.6%,40.9%,43,58.1%,49.4%,0.96,11:16
24,James Blake,USA,2,455,80.0%,24.3%,5,2.2%,5,2.2%,62.8%,69.7%,50.0%,62.3%,17,58.8%,35.3%,17,52.9%,49.0%,0.94,4:20
,Mark Philippoussis,AUS,2,500,74.4%,25.6%,31,12.7%,10,4.1%,60.4%,66.9%,51.5%,60.8%,15,33.3%,36.9%,27,37.0%,48.6%,0.94,5:13
,Adrian Voinea,ROU,1,282,60.0%,35.0%,5,3.5%,8,5.6%,50.3%,51.4%,57.7%,54.5%,24,66.7%,42.4%,15,46.7%,48.6%,0.93,3:17
,Franco Squillari,ARG,2,452,73.5%,22.9%,13,5.5%,10,4.3%,55.3%,67.7%,51.4%,60.4%,29,69.0%,36.9%,21,38.1%,49.1%,0.93,5:23
14,Sebastien Grosjean,FRA,2,465,68.6%,25.7%,4,1.7%,1,0.4%,50.0%,69.6%,47.8%,58.7%,19,42.1%,38.3%,28,32.1%,48.4%,0.93,5:29
Q,Todd Larkham,AUS,1,321,59.1%,34.8%,7,4.1%,9,5.3%,62.4%,58.5%,46.9%,54.1%,24,62.5%,42.4%,19,42.1%,48.6%,0.92,3:43
Q,Attila Savolt,HUN,3,736,68.4%,28.6%,21,5.5%,28,7.3%,46.0%,72.7%,44.9%,57.7%,42,57.1%,39.1%,48,33.3%,48.8%,0.92,9:24
Q,Christophe Rochus,BEL,2,387,70.0%,31.0%,1,0.4%,6,2.7%,75.8%,60.4%,51.9%,58.3%,34,73.5%,38.4%,19,47.4%,49.9%,0.92,3:53
Q,Alex Kim,USA,1,302,66.7%,20.8%,5,3.2%,9,5.7%,58.6%,65.2%,50.8%,59.2%,18,55.6%,37.2%,9,55.6%,48.7%,0.91,3:05
LL,Filippo Volandri,ITA,1,272,65.0%,21.1%,1,0.7%,5,3.6%,73.0%,64.0%,37.8%,56.9%,14,50.0%,39.3%,12,33.3%,48.2%,0.91,2:38
,Nicolas Kiefer,GER,2,546,59.5%,32.5%,18,6.6%,17,6.3%,45.2%,69.9%,41.6%,54.4%,38,55.3%,41.2%,35,37.1%,47.8%,0.90,6:53
,Hyung Taik Lee,KOR,1,245,58.8%,35.3%,4,3.4%,2,1.7%,70.7%,56.1%,50.0%,54.3%,13,46.2%,41.1%,20,30.0%,47.3%,0.90,2:33
,Nicolas Escude,FRA,1,287,70.0%,10.0%,11,8.3%,6,4.5%,51.9%,75.4%,42.2%,59.4%,9,33.3%,36.4%,14,14.3%,47.0%,0.90,3:07
WC,Nicolas Mahut,FRA,1,205,56.3%,20.0%,5,5.2%,7,7.2%,49.5%,68.8%,42.9%,55.7%,10,30.0%,39.8%,11,27.3%,47.3%,0.90,2:36
LL,Giorgio Galimberti,ITA,2,479,66.7%,27.0%,3,1.2%,13,5.2%,62.2%,61.3%,47.9%,56.2%,24,50.0%,39.1%,23,43.5%,48.0%,0.89,5:02
,Albert Montanes,ESP,1,265,60.0%,30.0%,4,3.0%,9,6.8%,57.6%,71.1%,28.6%,53.0%,17,52.9%,41.4%,19,31.6%,47.2%,0.88,2:43
,Hicham Arazi,MAR,2,371,59.3%,22.2%,5,2.6%,4,2.1%,55.0%,62.5%,45.9%,55.0%,25,56.0%,39.6%,14,42.9%,47.4%,0.88,3:44
LL,Ivo Heuberger,SUI,1,258,68.4%,15.8%,16,12.7%,6,4.8%,45.2%,80.7%,37.7%,57.1%,14,57.1%,37.1%,6,50.0%,46.9%,0.87,2:40
WC,Scott Draper,AUS,1,229,63.2%,22.2%,4,3.6%,2,1.8%,58.9%,60.6%,47.8%,55.4%,16,56.3%,38.5%,11,36.4%,46.7%,0.86,2:20
Q,Mariano Delfino,ARG,1,271,57.9%,22.2%,2,1.3%,5,3.3%,65.8%,54.0%,53.8%,53.9%,23,65.2%,39.5%,11,36.4%,47.6%,0.86,3:07
,Taylor Dent,USA,1,218,62.5%,20.0%,6,5.3%,6,5.3%,55.8%,61.9%,48.0%,55.8%,13,53.8%,38.1%,10,30.0%,47.2%,0.86,1:55
,Michel Kratochvil,SUI,1,209,64.7%,17.6%,3,2.6%,2,1.8%,57.9%,62.1%,52.1%,57.9%,13,53.8%,35.8%,4,75.0%,47.8%,0.85,2:23
WC,Cyril Saulnier,FRA,1,296,63.6%,30.0%,6,3.6%,9,5.4%,55.4%,65.6%,40.0%,54.2%,25,68.0%,38.3%,10,60.0%,47.3%,0.84,3:27
,Antony Dupuis,FRA,1,197,66.7%,13.3%,7,7.1%,2,2.0%,59.2%,65.5%,50.0%,59.2%,11,54.5%,34.3%,7,28.6%,46.7%,0.84,2:23
,Irakli Labadze,GEO,1,303,54.5%,30.4%,7,4.3%,15,9.3%,64.8%,63.8%,31.6%,52.5%,28,64.3%,39.7%,20,35.0%,46.5%,0.84,3:19
,John Van Lottum,NED,2,506,70.0%,20.5%,12,4.5%,20,7.6%,52.7%,69.8%,44.8%,58.0%,33,63.6%,35.1%,17,47.1%,47.0%,0.84,5:03
5,Roger Federer,SUI,1,214,75.0%,12.5%,10,9.7%,4,3.9%,57.3%,76.3%,40.9%,61.2%,8,50.0%,32.4%,6,33.3%,46.3%,0.84,2:11
,Marc Rosset,SUI,1,286,75.0%,9.5%,15,10.8%,15,10.8%,51.8%,81.9%,38.8%,61.2%,13,61.5%,32.7%,9,22.2%,46.5%,0.84,3:03
Q,Hermes Gamonal,CHI,1,214,40.0%,33.3%,3,3.3%,5,5.4%,69.6%,54.7%,32.1%,47.8%,18,50.0%,43.4%,21,23.8%,45.3%,0.83,2:10
18,Agustin Calleri,ARG,1,214,70.6%,12.5%,4,3.7%,3,2.8%,56.1%,71.7%,46.8%,60.7%,8,37.5%,32.7%,10,20.0%,46.7%,0.83,2:19
LL,Sergio Roitman,ARG,1,320,66.7%,20.8%,7,4.3%,6,3.7%,56.2%,65.9%,42.3%,55.6%,19,57.9%,36.7%,15,33.3%,46.3%,0.83,3:38
WC,Thierry Ascione,FRA,1,253,42.1%,44.4%,1,0.7%,5,3.6%,78.6%,49.1%,33.3%,45.7%,28,60.7%,44.2%,11,72.7%,45.1%,0.82,2:33
16,Alex Corretja,ESP,1,246,45.0%,31.6%,8,6.3%,6,4.8%,44.4%,57.1%,42.9%,49.2%,19,42.1%,41.7%,12,50.0%,45.5%,0.82,3:08
,Andreas Vinciguerra,SWE,1,259,65.0%,20.0%,1,0.8%,8,6.1%,51.1%,67.2%,45.3%,56.5%,23,69.6%,35.2%,10,40.0%,45.9%,0.81,3:05
,Cecil Mamiit,PHI,1,205,50.0%,29.4%,0,0.0%,6,6.0%,48.0%,52.1%,48.1%,50.0%,14,42.9%,40.0%,5,100.0%,44.9%,0.80,2:31
10,Paradorn Srichaphan,THA,1,226,63.2%,16.7%,2,1.8%,14,12.3%,38.6%,65.9%,48.6%,55.3%,14,50.0%,35.7%,8,37.5%,45.6%,0.80,2:13
,Raemon Sluiter,NED,1,240,64.7%,17.6%,10,8.1%,5,4.1%,49.6%,62.3%,48.4%,55.3%,12,50.0%,35.0%,10,30.0%,45.4%,0.78,2:22
WC,Richard Gasquet,FRA,1,157,61.5%,9.1%,2,2.5%,5,6.3%,48.1%,68.4%,43.9%,55.7%,9,44.4%,34.6%,4,25.0%,45.2%,0.78,2:12
,Thomas Enqvist,SWE,1,188,46.2%,21.4%,3,3.0%,10,10.0%,49.0%,63.3%,37.3%,50.0%,13,46.2%,38.6%,5,60.0%,44.7%,0.77,2:18
,Paul Henri Mathieu,FRA,1,182,66.7%,6.7%,1,1.1%,2,2.2%,46.7%,79.1%,42.9%,59.8%,9,44.4%,31.1%,5,20.0%,45.6%,0.77,2:11
,Kenneth Carlsen,DEN,1,248,68.4%,15.8%,9,7.1%,6,4.8%,56.3%,66.2%,47.3%,57.9%,14,57.1%,32.0%,12,25.0%,45.2%,0.76,2:40
,Greg Rusedski,GBR,1,181,64.3%,6.7%,5,5.8%,3,3.5%,55.8%,64.6%,44.7%,55.8%,12,58.3%,32.6%,5,20.0%,43.6%,0.74,1:56
,Alexander Popp,GER,1,182,50.0%,20.0%,0,0.0%,9,10.2%,58.0%,54.9%,43.2%,50.0%,13,46.2%,37.2%,7,42.9%,43.4%,0.74,1:39
,Brian Vahaly,USA,1,279,50.0%,22.2%,1,0.6%,6,3.7%,64.0%,50.5%,49.2%,50.0%,20,50.0%,36.5%,7,57.1%,44.4%,0.73,3:13
,Jurgen Melzer,AUT,1,180,64.3%,7.1%,0,0.0%,5,5.7%,54.0%,61.7%,50.0%,56.3%,6,16.7%,31.2%,5,20.0%,43.3%,0.71,1:45
,Mardy Fish,USA,1,244,72.2%,10.5%,16,12.4%,8,6.2%,48.1%,77.4%,43.3%,59.7%,8,37.5%,28.7%,6,33.3%,45.1%,0.71,2:38
,Olivier Rochus,BEL,1,248,70.0%,14.3%,0,0.0%,3,2.3%,62.5%,55.0%,58.3%,56.3%,15,60.0%,30.8%,11,27.3%,44.0%,0.70,2:44
,Karol Beck,SVK,1,162,53.8%,7.7%,6,7.5%,3,3.8%,56.3%,57.8%,42.9%,51.2%,12,50.0%,32.9%,3,33.3%,42.0%,0.68,1:35
,Zeljko Krajan,CRO,1,155,71.4%,6.7%,6,8.2%,1,1.4%,63.0%,58.7%,63.0%,60.3%,5,20.0%,26.8%,1,100.0%,42.6%,0.68,1:39
,Karol Kucera,SVK,1,162,58.3%,0.0%,2,2.5%,12,15.2%,62.0%,69.4%,33.3%,55.7%,13,61.5%,30.1%,1,0.0%,42.6%,0.68,1:40
Q,Alex Calatrava,ESP,1,219,60.0%,13.3%,4,3.1%,5,3.9%,55.1%,51.4%,54.4%,52.8%,20,70.0%,31.5%,6,33.3%,43.8%,0.67,2:17
,Jose Acasuso,ARG,1,225,61.1%,21.1%,9,7.0%,11,8.5%,56.6%,67.1%,33.9%,52.7%,16,56.3%,31.3%,5,80.0%,43.6%,0.66,2:26
,Justin Gimelstob,USA,1,219,52.6%,27.8%,6,5.2%,8,7.0%,51.3%,62.7%,30.4%,47.0%,12,25.0%,34.6%,9,55.6%,41.1%,0.65,2:29
WC,Michael Chang,USA,1,175,46.2%,7.7%,1,1.1%,2,2.2%,51.6%,57.4%,38.6%,48.4%,12,41.7%,33.3%,4,25.0%,41.1%,0.65,2:05
,Wayne Arthurs,AUS,1,248,72.2%,5.6%,20,14.9%,10,7.5%,54.5%,68.5%,41.0%,56.0%,15,66.7%,28.1%,3,33.3%,43.1%,0.64,2:20
6,Andy Roddick,USA,1,227,66.7%,5.3%,7,5.9%,5,4.2%,52.1%,69.4%,43.9%,57.1%,15,60.0%,26.9%,5,20.0%,42.7%,0.63,2:20
,Davide Sanguinetti,ITA,1,174,64.3%,7.1%,5,5.2%,5,5.2%,57.3%,65.5%,43.9%,56.3%,11,54.5%,26.9%,2,50.0%,43.1%,0.62,1:34
,Vladimir Voltchkov,BLR,1,158,41.7%,8.3%,1,1.4%,4,5.4%,63.5%,51.1%,37.0%,45.9%,11,36.4%,33.3%,6,16.7%,39.2%,0.62,1:40
WC,Jerome Golmard,FRA,1,237,55.6%,15.8%,6,4.6%,15,11.5%,49.2%,64.1%,42.4%,53.1%,19,57.9%,29.0%,4,75.0%,42.2%,0.62,2:31
,Magnus Norman,SWE,1,197,46.2%,15.4%,7,5.6%,2,1.6%,48.4%,61.7%,37.5%,49.2%,21,66.7%,31.5%,6,33.3%,42.6%,0.62,2:41
WC,Julien Benneteau,FRA,1,141,41.7%,15.4%,0,0.0%,5,7.5%,61.2%,53.7%,42.3%,49.3%,12,41.7%,31.1%,7,28.6%,39.7%,0.61,1:23
,Max Mirnyi,BLR,1,161,58.3%,0.0%,15,18.5%,4,4.9%,54.3%,77.3%,24.3%,53.1%,9,44.4%,27.5%,1,0.0%,40.4%,0.59,1:42
,Michael Llodra,FRA,1,161,50.0%,15.4%,4,4.3%,3,3.3%,60.9%,64.3%,27.8%,50.0%,12,41.7%,29.0%,3,66.7%,41.0%,0.58,1:25
,Feliciano Lopez,ESP,1,163,53.8%,7.7%,4,4.8%,6,7.1%,57.1%,56.3%,47.2%,52.4%,9,33.3%,27.8%,1,100.0%,40.5%,0.58,1:36
,David Sanchez,ESP,1,144,9.1%,20.0%,1,1.4%,1,1.4%,45.2%,42.4%,27.5%,34.2%,18,44.4%,36.6%,7,28.6%,35.4%,0.56,1:33
,Tomas Behrend,GER,1,170,69.2%,0.0%,1,1.1%,7,7.9%,58.4%,65.4%,45.9%,57.3%,7,42.9%,23.5%,2,0.0%,41.2%,0.55,1:38
,Alberto Martin,ESP,1,156,41.7%,8.3%,1,1.2%,7,8.1%,61.6%,43.4%,42.4%,43.0%,19,63.2%,31.4%,2,50.0%,37.8%,0.55,1:42
,Julien Boutter,FRA,1,158,50.0%,7.7%,9,10.3%,10,11.5%,49.4%,62.8%,34.1%,48.3%,13,53.8%,28.2%,1,100.0%,39.2%,0.54,1:39
,Jan Michael Gambill,USA,1,144,41.7%,0.0%,3,3.8%,4,5.1%,54.4%,60.5%,33.3%,48.1%,14,50.0%,27.7%,1,0.0%,38.9%,0.53,1:32
,Andre Sa,BRA,1,143,33.3%,9.1%,0,0.0%,4,4.7%,60.5%,50.0%,38.2%,45.3%,17,52.9%,28.1%,4,25.0%,38.5%,0.51,1:34
,Marcelo Rios,CHI,1,54,25.0%,0.0%,0,0.0%,1,3.2%,51.6%,56.3%,26.7%,41.9%,5,40.0%,21.7%,2,0.0%,33.3%,0.37,0:36
,All Main Draw Players,,127.0,,71.1%,28.9%,,5.2%,,4.3%,58.1%,67.5%,48.1%,59.4%,,56.8%,40.6%,,43.2%,50.0%,1.00,
