Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
5,Milos Raonic,CAN,4,1060,85.7%,16.9%,102,19.8%,23,4.5%,58.4%,84.4%,53.3%,71.5%,37,67.6%,35.2%,39,35.9%,52.8%,1.23,12:03
,Steve Johnson,USA,1,216,86.7%,18.8%,15,16.3%,5,5.4%,53.3%,87.8%,46.5%,68.5%,7,71.4%,38.7%,15,20.0%,51.4%,1.23,2:28
,Ivan Dodig,CRO,1,234,85.0%,25.0%,10,9.1%,7,6.4%,59.1%,76.9%,55.6%,68.2%,6,50.0%,38.7%,15,33.3%,52.6%,1.22,2:49
20,Gael Monfils,FRA,5,1066,86.7%,30.6%,47,9.0%,36,6.9%,58.8%,74.2%,54.2%,66.0%,35,68.6%,41.2%,57,45.6%,53.3%,1.21,11:47
23,Leonardo Mayer,ARG,3,388,78.8%,32.3%,26,13.8%,10,5.3%,59.3%,75.0%,51.9%,65.6%,16,56.3%,41.7%,24,41.7%,53.4%,1.21,4:15
3,Stan Wawrinka,SUI,5,1063,88.2%,16.7%,61,11.9%,22,4.3%,56.7%,82.5%,54.5%,70.4%,25,60.0%,35.6%,42,33.3%,52.4%,1.20,12:07
6,Tomas Berdych,CZE,5,991,88.6%,27.6%,47,9.4%,17,3.4%,55.9%,76.3%,54.5%,66.7%,38,76.3%,39.8%,51,41.2%,53.4%,1.20,11:41
,Pablo Carreno Busta,ESP,3,667,79.2%,25.5%,17,5.3%,7,2.2%,66.0%,71.2%,54.1%,65.4%,27,59.3%,41.0%,38,34.2%,52.8%,1.19,6:57
Q,Peter Gojowczyk,GER,2,434,88.9%,25.0%,25,11.4%,6,2.7%,59.5%,78.6%,55.1%,69.1%,14,71.4%,35.5%,17,52.9%,52.5%,1.15,4:32
,Simone Bolelli,ITA,2,560,85.1%,10.4%,19,7.3%,7,2.7%,61.9%,77.0%,62.6%,71.5%,15,53.3%,32.3%,16,31.3%,50.5%,1.14,6:30
,Adrian Mannarino,FRA,3,620,71.7%,36.2%,32,11.2%,15,5.3%,61.8%,67.0%,50.5%,60.7%,23,43.5%,44.8%,46,37.0%,52.1%,1.14,6:56
8,Andy Murray,GBR,5,1191,78.3%,30.3%,38,6.6%,22,3.8%,57.6%,69.8%,54.1%,63.1%,47,57.4%,42.2%,70,38.6%,52.4%,1.14,13:36
17,Roberto Bautista Agut,ESP,4,853,80.3%,28.1%,20,4.8%,11,2.7%,62.9%,69.7%,53.2%,63.6%,32,59.4%,41.1%,43,41.9%,52.1%,1.13,9:32
18,Kevin Anderson,RSA,3,803,82.3%,27.4%,56,13.8%,15,3.7%,66.6%,72.0%,51.5%,65.1%,39,71.8%,38.9%,38,44.7%,52.2%,1.11,9:29
26,Gilles Simon,FRA,4,989,86.8%,28.0%,42,8.1%,13,2.5%,52.3%,71.3%,54.8%,63.5%,42,76.2%,40.3%,42,50.0%,52.5%,1.10,12:01
,Federico Delbonis,ARG,2,388,71.0%,37.5%,16,8.5%,3,1.6%,65.1%,65.0%,51.5%,60.3%,19,52.6%,43.7%,26,46.2%,51.8%,1.10,4:30
,Dominic Thiem,AUT,4,764,83.9%,25.4%,21,5.7%,18,4.9%,55.7%,75.1%,54.6%,66.0%,27,63.0%,37.4%,49,32.7%,51.2%,1.10,8:38
WC,Michael Llodra,FRA,2,229,81.0%,26.3%,5,4.2%,0,0.0%,74.6%,65.9%,56.7%,63.6%,7,42.9%,39.6%,9,55.6%,52.0%,1.09,2:18
10,Kei Nishikori,JPN,7,1558,86.0%,23.2%,33,4.3%,27,3.5%,55.5%,71.7%,59.8%,66.4%,62,72.6%,36.7%,76,38.2%,51.3%,1.09,18:20
16,Tommy Robredo,ESP,4,993,89.0%,17.7%,19,3.8%,10,2.0%,70.3%,74.1%,56.0%,68.7%,33,72.7%,33.4%,36,38.9%,51.4%,1.07,11:14
,Evgeny Donskoy,RUS,1,299,91.7%,12.5%,11,7.2%,4,2.6%,57.5%,78.4%,55.4%,68.6%,10,80.0%,33.6%,6,50.0%,51.5%,1.07,2:46
9,Jo-Wilfried Tsonga,FRA,4,806,88.1%,20.3%,53,12.7%,17,4.1%,59.2%,75.7%,55.9%,67.6%,40,80.0%,34.7%,32,40.6%,51.7%,1.07,9:01
,Alejandro Gonzalez,COL,2,393,74.2%,20.0%,14,7.7%,6,3.3%,59.1%,71.0%,51.4%,63.0%,19,57.9%,39.6%,18,33.3%,50.4%,1.07,4:09
,Nick Kyrgios,AUS,3,728,86.0%,14.0%,67,18.8%,14,3.9%,65.7%,77.8%,50.8%,68.5%,19,57.9%,33.6%,27,29.6%,50.7%,1.07,7:27
,Aleksandr Nedovyesov,KAZ,2,428,81.8%,18.2%,18,9.0%,5,2.5%,64.0%,71.1%,54.2%,65.0%,12,50.0%,37.3%,24,25.0%,50.2%,1.07,4:31
,Paolo Lorenzi,ITA,2,305,83.3%,25.0%,15,9.9%,5,3.3%,51.7%,75.6%,52.1%,64.2%,18,77.8%,38.3%,12,50.0%,51.1%,1.07,3:44
,Mikhail Kukushkin,KAZ,1,301,78.3%,20.8%,13,9.5%,4,2.9%,61.3%,78.6%,43.4%,65.0%,10,50.0%,37.2%,19,26.3%,49.8%,1.06,3:13
,Sam Querrey,USA,3,594,80.4%,20.0%,53,18.1%,9,3.1%,60.1%,76.7%,49.6%,65.9%,25,60.0%,35.9%,21,47.6%,50.7%,1.05,6:03
25,Ivo Karlovic,CRO,2,567,95.7%,10.4%,55,19.6%,11,3.9%,62.1%,81.6%,59.4%,73.2%,12,83.3%,28.2%,15,33.3%,50.4%,1.05,6:02
Q,Borna Coric,CRO,2,441,84.8%,25.0%,28,12.8%,7,3.2%,56.4%,73.2%,50.5%,63.3%,17,70.6%,38.6%,23,34.8%,50.8%,1.05,5:02
Q,Steve Darcis,BEL,1,329,80.8%,24.0%,9,5.4%,6,3.6%,61.3%,67.0%,58.5%,63.7%,16,68.8%,37.9%,13,46.2%,51.1%,1.04,3:37
,Robin Haase,NED,1,291,68.4%,33.3%,16,11.9%,6,4.5%,60.4%,67.9%,43.4%,58.2%,13,53.8%,43.3%,19,36.8%,50.2%,1.04,3:08
4,David Ferrer,ESP,3,425,68.8%,33.3%,9,4.3%,8,3.8%,57.7%,67.5%,42.0%,56.7%,18,44.4%,44.2%,23,47.8%,50.4%,1.02,5:02
Q,Illya Marchenko,UKR,2,546,76.3%,13.2%,18,7.1%,14,5.5%,60.6%,67.5%,60.0%,64.6%,20,55.0%,36.3%,20,25.0%,49.5%,1.02,7:06
28,Guillermo Garcia Lopez,ESP,2,339,85.2%,21.4%,11,6.4%,12,7.0%,53.2%,78.0%,51.2%,65.5%,10,60.0%,35.1%,13,46.2%,50.4%,1.02,3:38
12,Richard Gasquet,FRA,3,557,80.0%,20.0%,23,8.3%,4,1.4%,62.6%,72.4%,51.9%,64.7%,14,35.7%,35.8%,31,29.0%,50.3%,1.02,6:50
22,Philipp Kohlschreiber,GER,4,685,89.3%,10.5%,39,11.2%,16,4.6%,56.5%,79.6%,57.6%,70.0%,23,73.9%,30.5%,15,40.0%,50.5%,1.02,7:20
31,Fernando Verdasco,ESP,2,614,77.1%,18.4%,16,5.5%,19,6.5%,68.7%,72.5%,42.9%,63.2%,27,59.3%,37.5%,27,33.3%,49.7%,1.02,6:29
24,Julien Benneteau,FRA,1,373,66.7%,33.3%,6,2.9%,9,4.4%,64.9%,66.2%,37.5%,56.1%,30,70.0%,44.6%,20,45.0%,50.9%,1.02,4:04
,Victor Estrella,DOM,3,699,82.1%,25.5%,20,5.6%,13,3.6%,62.5%,69.8%,54.8%,64.2%,21,52.4%,36.3%,28,50.0%,50.6%,1.01,7:48
,Frank Dancevic,CAN,1,347,84.6%,16.0%,13,7.8%,2,1.2%,54.2%,68.9%,57.9%,63.9%,8,50.0%,36.5%,14,28.6%,49.6%,1.01,3:32
,Pablo Andujar,ESP,2,238,81.0%,13.6%,5,4.4%,6,5.3%,68.1%,79.2%,41.7%,67.3%,6,33.3%,32.8%,5,60.0%,49.2%,1.00,2:44
,Marcel Granollers,ESP,3,728,78.0%,14.3%,18,4.9%,15,4.1%,60.6%,74.4%,51.7%,65.5%,35,62.9%,34.4%,26,30.8%,50.1%,1.00,8:03
,Andreas Seppi,ITA,2,382,89.7%,20.7%,13,6.6%,9,4.6%,57.7%,72.6%,55.4%,65.3%,21,85.7%,33.9%,13,46.2%,50.0%,0.98,3:51
30,Jeremy Chardy,FRA,2,505,71.4%,30.6%,24,9.4%,18,7.1%,56.9%,69.7%,44.5%,58.8%,25,60.0%,40.4%,30,36.7%,49.7%,0.98,5:20
,Andrey Kuznetsov,RUS,3,812,76.2%,24.6%,17,4.1%,13,3.2%,60.9%,68.5%,48.4%,60.7%,39,61.5%,38.3%,37,43.2%,49.6%,0.97,8:21
21,Mikhail Youzhny,RUS,1,310,85.7%,18.2%,6,3.8%,8,5.0%,71.3%,68.4%,50.0%,63.1%,14,78.6%,35.3%,8,50.0%,49.7%,0.96,3:03
27,Santiago Giraldo,COL,1,240,68.4%,27.8%,6,5.5%,5,4.5%,64.5%,70.4%,35.9%,58.2%,10,40.0%,40.0%,13,38.5%,48.3%,0.96,2:59
,Blaz Rola,SLO,1,303,70.8%,30.4%,5,3.1%,6,3.7%,63.6%,65.0%,47.5%,58.6%,17,58.8%,39.7%,18,38.9%,49.8%,0.96,3:17
15,Fabio Fognini,ITA,2,380,66.7%,29.6%,8,4.0%,12,6.0%,51.8%,69.9%,44.8%,57.8%,30,70.0%,40.3%,22,36.4%,49.5%,0.96,3:52
,Teymuraz Gabashvili,RUS,3,605,78.3%,21.3%,22,6.7%,21,6.4%,55.2%,70.3%,52.0%,62.1%,29,65.5%,36.0%,21,47.6%,50.2%,0.95,6:47
Q,Alexander Kudryavtsev,RUS,2,502,81.6%,7.7%,27,11.8%,7,3.1%,52.4%,75.8%,54.1%,65.5%,15,53.3%,32.6%,19,15.8%,47.6%,0.95,4:46
,Tobias Kamke,GER,1,217,66.7%,18.8%,0,0.0%,2,2.1%,63.8%,61.7%,47.1%,56.4%,14,64.3%,41.5%,16,18.8%,47.9%,0.95,2:33
Q,Matthias Bachinger,GER,2,307,85.2%,19.2%,13,8.2%,5,3.1%,65.4%,71.2%,56.4%,66.0%,12,66.7%,32.4%,12,41.7%,49.8%,0.95,3:16
,Pablo Cuevas,URU,1,330,80.0%,11.5%,10,6.3%,9,5.7%,54.4%,79.1%,48.6%,65.2%,14,64.3%,32.6%,17,17.6%,48.2%,0.94,4:02
,Thomaz Bellucci,BRA,2,430,88.6%,17.6%,20,8.7%,11,4.8%,60.2%,76.3%,50.0%,65.8%,21,81.0%,31.7%,13,46.2%,50.0%,0.93,4:38
19,Feliciano Lopez,ESP,3,678,75.9%,13.0%,38,11.2%,15,4.4%,58.1%,74.1%,46.5%,62.5%,34,61.8%,34.2%,24,29.2%,48.4%,0.91,7:29
,Dudi Sela,ISR,2,364,65.5%,20.0%,5,2.9%,4,2.3%,59.8%,62.5%,54.3%,59.2%,24,58.3%,36.8%,18,33.3%,47.5%,0.90,4:12
,Jerzy Janowicz,POL,2,514,70.7%,20.0%,22,8.7%,19,7.5%,61.7%,66.0%,50.5%,60.1%,23,47.8%,36.0%,17,47.1%,47.9%,0.90,5:26
,Martin Klizan,SVK,2,632,78.7%,14.3%,25,8.0%,16,5.1%,53.8%,72.2%,49.7%,61.8%,25,60.0%,34.3%,30,23.3%,47.9%,0.90,7:22
,Sam Groth,AUS,2,363,83.9%,13.8%,21,10.6%,14,7.0%,60.8%,71.9%,56.4%,65.8%,11,54.5%,30.5%,6,66.7%,49.9%,0.89,3:50
,Edouard Roger-Vasselin,FRA,1,196,71.4%,6.7%,3,3.3%,4,4.4%,61.5%,66.1%,51.4%,60.4%,11,63.6%,35.2%,10,10.0%,46.9%,0.89,2:08
,Benoit Paire,FRA,2,617,65.9%,26.7%,30,9.9%,21,6.9%,52.8%,70.6%,37.1%,54.8%,37,59.5%,40.4%,39,30.8%,47.5%,0.89,6:30
,Gilles Muller,LUX,1,368,81.5%,7.1%,38,20.9%,11,6.0%,56.0%,80.4%,47.5%,65.9%,10,50.0%,30.1%,14,14.3%,47.8%,0.88,4:18
,Alejandro Falla,COL,1,295,57.1%,23.8%,11,7.5%,18,12.3%,47.9%,67.1%,43.4%,54.8%,20,55.0%,39.6%,10,50.0%,47.1%,0.88,2:58
,Juan Monaco,ARG,1,247,77.8%,10.0%,6,5.2%,5,4.3%,72.4%,64.3%,56.3%,62.1%,8,50.0%,32.8%,13,15.4%,46.6%,0.87,2:45
,Bradley Klahn,USA,1,262,61.9%,25.0%,8,6.1%,6,4.5%,59.8%,59.5%,50.9%,56.1%,18,55.6%,37.7%,13,38.5%,46.9%,0.86,2:34
Q,Tatsuma Ito,JPN,2,493,86.1%,11.1%,14,5.3%,15,5.6%,59.8%,69.2%,53.3%,62.8%,25,80.0%,31.7%,14,28.6%,48.5%,0.85,5:19
,Maximo Gonzalez,ARG,1,278,78.3%,12.5%,2,1.4%,6,4.3%,57.2%,68.4%,57.6%,63.8%,10,50.0%,30.7%,11,27.3%,47.1%,0.85,2:53
32,Joao Sousa,POR,2,508,64.9%,18.4%,13,4.9%,9,3.4%,55.1%,67.6%,43.2%,56.7%,29,55.2%,36.7%,18,38.9%,47.0%,0.85,5:16
,Andreas Haider Maurer,AUT,1,331,80.0%,20.0%,16,8.9%,13,7.2%,52.2%,63.8%,54.7%,59.4%,15,66.7%,34.4%,13,38.5%,48.0%,0.85,3:52
,Matthew Ebden,AUS,2,376,69.0%,21.4%,13,6.4%,16,7.9%,54.7%,71.2%,35.9%,55.2%,25,64.0%,37.6%,19,31.6%,47.1%,0.84,4:17
WC,Tim Smyczek,USA,2,391,78.1%,9.7%,22,10.7%,7,3.4%,56.3%,68.1%,60.0%,64.6%,15,53.3%,29.7%,10,30.0%,48.1%,0.84,4:06
,Pere Riba,ESP,1,242,63.2%,21.1%,12,9.2%,10,7.7%,51.5%,62.7%,46.0%,54.6%,21,66.7%,37.5%,6,66.7%,46.7%,0.83,2:52
Q,Filip Krajinovic,SRB,1,239,84.2%,5.0%,8,6.8%,2,1.7%,64.1%,76.0%,52.4%,67.5%,7,57.1%,27.0%,3,33.3%,46.9%,0.83,2:29
,Jiri Vesely,CZE,1,209,75.0%,12.5%,5,4.6%,6,5.5%,63.3%,66.7%,55.0%,62.4%,12,66.7%,31.0%,4,50.0%,47.4%,0.82,2:15
Q,Marco Chiudinelli,SUI,1,326,78.3%,26.1%,11,6.1%,3,1.7%,62.6%,69.6%,46.3%,60.9%,15,66.7%,32.0%,10,60.0%,47.9%,0.82,4:19
,Paul Henri Mathieu,FRA,2,502,76.9%,13.2%,21,8.0%,17,6.5%,55.1%,71.7%,51.7%,62.7%,26,65.4%,30.5%,11,45.5%,47.4%,0.82,5:46
,Igor Sijsling,NED,1,193,64.7%,22.2%,6,6.1%,9,9.2%,56.1%,72.7%,39.5%,58.2%,11,45.5%,33.7%,6,66.7%,46.1%,0.81,1:54
,Jan Lennard Struff,GER,2,479,79.5%,13.2%,17,6.6%,12,4.7%,61.2%,77.2%,43.0%,64.0%,25,68.0%,29.0%,11,45.5%,47.8%,0.80,5:09
,Carlos Berlocq,ARG,1,232,72.2%,16.7%,12,9.8%,5,4.1%,54.5%,65.7%,50.0%,58.5%,12,58.3%,33.0%,7,42.9%,46.6%,0.80,2:43
,Denis Istomin,UZB,1,207,76.5%,11.8%,18,16.7%,1,0.9%,66.7%,75.0%,44.4%,64.8%,12,66.7%,28.3%,3,66.7%,47.3%,0.80,2:37
,Donald Young,USA,1,201,62.5%,18.8%,4,4.0%,5,5.0%,59.4%,68.3%,41.5%,57.4%,19,68.4%,34.0%,9,33.3%,45.8%,0.80,2:13
,Damir Dzumhur,BIH,1,196,50.0%,20.0%,0,0.0%,4,4.3%,66.0%,54.8%,37.5%,48.9%,12,33.3%,40.2%,9,33.3%,44.4%,0.79,2:14
,Daniel Gimeno Traver,ESP,1,180,66.7%,12.5%,6,6.9%,3,3.4%,54.0%,66.0%,47.5%,57.5%,9,44.4%,33.3%,5,40.0%,45.0%,0.78,1:48
Q,James Mcgee,IRL,1,263,72.2%,10.5%,4,2.9%,9,6.5%,55.4%,66.2%,45.2%,56.8%,16,68.8%,33.9%,4,50.0%,46.0%,0.78,2:44
,Dusan Lajovic,SRB,1,288,72.7%,17.4%,7,4.2%,4,2.4%,64.2%,61.3%,52.5%,58.2%,15,60.0%,31.7%,6,66.7%,46.9%,0.76,2:59
,Sergiy Stakhovsky,UKR,1,196,53.8%,7.7%,6,6.3%,5,5.3%,63.2%,60.0%,37.1%,51.6%,8,25.0%,36.6%,17,5.9%,43.9%,0.76,1:55
Q,Andreas Beck,GER,1,241,63.2%,25.0%,3,2.4%,9,7.1%,49.6%,57.1%,50.0%,53.5%,15,53.3%,35.1%,7,71.4%,44.8%,0.76,2:37
,Dustin Brown,JAM,1,234,94.1%,0.0%,11,9.3%,3,2.5%,63.6%,68.0%,60.5%,65.3%,9,88.9%,25.9%,3,0.0%,45.7%,0.74,1:54
,Lleyton Hewitt,AUS,1,192,57.1%,14.3%,2,2.0%,9,9.2%,49.0%,58.3%,46.0%,52.0%,19,68.4%,35.1%,7,28.6%,43.8%,0.73,2:18
,Jurgen Melzer,AUT,1,185,64.3%,13.3%,2,2.2%,0,0.0%,66.3%,57.6%,50.0%,55.1%,10,50.0%,32.3%,8,25.0%,43.2%,0.72,2:14
,Jarkko Nieminen,FIN,1,216,85.0%,5.3%,10,8.8%,6,5.3%,57.9%,83.3%,47.9%,68.4%,8,62.5%,22.5%,4,25.0%,46.8%,0.71,2:11
Q,Radu Albot,MDA,1,181,69.2%,0.0%,3,3.6%,3,3.6%,65.1%,66.7%,34.5%,55.4%,8,50.0%,31.6%,7,0.0%,42.5%,0.71,2:09
WC,Jared Donaldson,USA,1,194,64.3%,7.1%,4,3.9%,3,2.9%,58.3%,58.3%,46.5%,53.4%,12,58.3%,33.0%,6,16.7%,43.8%,0.71,2:01
,Nicolas Mahut,FRA,1,187,78.6%,0.0%,6,6.5%,4,4.3%,55.9%,75.0%,43.9%,61.3%,10,70.0%,27.7%,7,0.0%,44.4%,0.71,2:02
,Albert Ramos,ESP,1,175,85.7%,0.0%,3,3.5%,3,3.5%,60.0%,72.5%,61.8%,68.2%,4,50.0%,22.2%,0,-,44.6%,0.70,2:02
WC,Wayne Odesnik,USA,1,183,53.8%,7.7%,4,4.3%,4,4.3%,50.0%,53.2%,51.1%,52.1%,16,62.5%,33.7%,9,11.1%,43.2%,0.70,2:05
,Vasek Pospisil,CAN,1,248,81.8%,13.6%,12,8.8%,6,4.4%,55.5%,71.1%,50.8%,62.0%,8,50.0%,26.1%,4,75.0%,46.0%,0.69,2:53
,Andrey Golubev,KAZ,1,183,64.3%,7.1%,3,3.2%,6,6.3%,53.7%,70.6%,40.9%,56.8%,14,64.3%,29.5%,8,12.5%,43.7%,0.68,1:55
29,Lukas Rosol,CZE,1,179,58.3%,0.0%,8,8.3%,3,3.1%,59.4%,61.4%,43.6%,54.2%,19,73.7%,30.1%,5,0.0%,43.0%,0.66,1:51
,Yen Hsun Lu,TPE,1,169,53.8%,7.7%,3,3.4%,7,8.0%,55.2%,64.6%,35.9%,51.7%,11,45.5%,31.7%,3,33.3%,42.0%,0.66,1:53
,Jack Sock,USA,1,143,76.9%,7.7%,10,12.8%,5,6.4%,52.6%,70.7%,51.4%,61.5%,5,40.0%,24.6%,2,50.0%,44.8%,0.64,1:41
Q,Facundo Bagnis,ARG,1,168,71.4%,6.7%,5,5.7%,9,10.3%,50.6%,75.0%,44.2%,59.8%,6,33.3%,23.5%,2,50.0%,42.3%,0.58,1:38
WC,Noah Rubin,USA,1,146,38.5%,16.7%,0,0.0%,1,1.3%,51.2%,51.2%,43.6%,47.5%,15,46.7%,30.3%,4,50.0%,39.7%,0.58,1:39
,Diego Schwartzman,ARG,1,146,41.7%,15.4%,1,1.4%,3,4.3%,50.0%,60.0%,34.3%,47.1%,12,41.7%,28.9%,6,33.3%,37.7%,0.55,1:37
,Radek Stepanek,CZE,1,143,58.3%,0.0%,0,0.0%,4,5.3%,48.0%,66.7%,48.7%,57.3%,9,44.4%,23.5%,0,-,41.3%,0.55,1:30
WC,Ryan Harrison,USA,1,182,64.3%,7.1%,3,2.9%,6,5.8%,56.7%,61.0%,46.7%,54.8%,13,61.5%,24.4%,2,50.0%,41.8%,0.54,2:04
,Dmitry Tursunov,RUS,1,199,75.0%,6.3%,6,5.2%,5,4.3%,58.6%,60.3%,54.2%,57.8%,10,60.0%,22.9%,2,50.0%,43.2%,0.54,2:02
,Marinko Matosevic,AUS,1,207,80.0%,6.3%,4,3.3%,4,3.3%,59.2%,62.0%,53.1%,58.3%,14,78.6%,21.8%,3,33.3%,43.0%,0.52,2:07
,Benjamin Becker,GER,1,149,53.8%,7.7%,6,7.5%,2,2.5%,53.8%,53.5%,51.4%,52.5%,12,50.0%,24.6%,4,25.0%,39.6%,0.52,1:26
Q,Taro Daniel,JPN,1,175,71.4%,6.7%,1,1.1%,5,5.4%,67.4%,66.1%,43.3%,58.7%,9,55.6%,20.5%,8,12.5%,40.6%,0.50,1:55
,Lukas Lacko,SVK,1,146,61.5%,0.0%,2,2.6%,3,3.8%,55.1%,69.8%,42.9%,57.7%,12,58.3%,20.6%,3,0.0%,40.4%,0.49,1:26
,Kenny De Schepper,FRA,1,144,50.0%,7.7%,2,2.7%,10,13.3%,60.0%,57.8%,36.7%,49.3%,11,45.5%,24.6%,2,50.0%,37.5%,0.49,1:34
Q,Niels Desein,BEL,1,146,50.0%,7.7%,5,6.0%,4,4.8%,63.1%,62.3%,32.3%,51.2%,12,50.0%,21.0%,2,50.0%,38.4%,0.43,1:31
WC,Marcos Giron,USA,1,208,87.5%,0.0%,6,4.9%,9,7.3%,71.5%,73.9%,34.3%,62.6%,14,85.7%,14.1%,0,-,42.8%,0.38,2:00
Q,Yoshihito Nishioka,JPN,1,111,44.4%,0.0%,1,1.5%,5,7.6%,54.5%,58.3%,33.3%,47.0%,10,50.0%,20.0%,0,-,36.0%,0.38,1:26
,Marcos Baghdatis,CYP,1,71,71.4%,0.0%,1,2.7%,4,10.8%,45.9%,88.2%,35.0%,59.5%,2,0.0%,14.7%,0,-,38.0%,0.36,0:52
,Albert Montanes,ESP,1,61,40.0%,0.0%,0,0.0%,2,6.1%,60.6%,60.0%,38.5%,51.5%,5,40.0%,14.3%,0,-,34.4%,0.29,0:39
,All Main Draw Players,,127.0,,79.5%,20.5%,,8.6%,,4.3%,59.4%,72.3%,51.2%,63.7%,,62.7%,36.3%,,37.3%,50.0%,1.00,
