Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,7,(6)Felix Auger Aliassime[CAN] [yr|ev],d.,29,(28)Francisco Cerundolo[ARG] [yr|ev],6-1 3-6 6-1 6-4,1.58,9.7%,64.5%,85.0%,45.5%,4/6,2.8%,67.3%,59.7%,42.9%,14/20,2:35,6
R32,6,(5)Andrey Rublev[RUS] [yr|ev],d.,30,(25)Daniel Evans[GBR] [yr|ev],6-4 6-2 6-3,1.71,12.3%,63.0%,80.4%,66.7%,4/4,3.1%,69.1%,64.2%,43.3%,11/15,2:09,5
R32,10,(9)Holger Rune[DEN] [yr|ev],d.,106,Ugo Humbert[FRA] [yr|ev],6-4 6-2 7-6(5),1.35,5.5%,67.0%,82.0%,50.0%,2/3,9.9%,65.9%,66.7%,51.6%,3/7,2:09,4
R32,24,(22)Alex De Minaur[AUS] [yr|ev],d.,48,Benjamin Bonzi[FRA] [yr|ev],7-6(0) 6-2 6-1,1.65,10.8%,52.7%,79.5%,57.1%,3/6,5.4%,63.1%,52.9%,41.5%,15/22,2:08,6
R32,5,(4)Novak Djokovic[SRB] [yr|ev],d.,28,(27)Grigor Dimitrov[BUL] [yr|ev],7-6(7) 6-3 6-4,1.24,9.8%,72.3%,74.1%,41.9%,5/8,12.9%,59.5%,68.1%,40.4%,7/12,3:07,1
R32,89,Ben Shelton[USA] [yr|ev],d.,113,(WC)Alexei Popyrin[AUS] [yr|ev],6-3 7-6(4) 6-4,1.58,13.0%,65.2%,86.7%,65.6%,4/4,15.2%,76.1%,72.9%,50.0%,6/8,2:00,12
R32,67,J J Wolf[USA] [yr|ev],d.,107,(LL)Michael Mmoh[USA] [yr|ev],6-4 6-1 6-2,1.57,12.2%,58.5%,75.0%,61.8%,4/5,9.0%,59.7%,55.0%,48.1%,2/8,2:03,39
R32,25,(24)Roberto Bautista Agut[ESP] [yr|ev],d.,66,Andy Murray[GBR] [yr|ev],6-1 6-7(7) 6-3 6-4,1.82,4.6%,74.1%,78.8%,67.9%,0/2,5.1%,59.9%,61.0%,49.1%,8/14,3:29,9
R32,35,Tommy Paul[USA] [yr|ev],d.,39,Jenson Brooksby[USA] [yr|ev],6-1 6-4 6-3,1.63,9.0%,59.0%,80.4%,59.4%,4/4,2.0%,62.2%,60.7%,43.2%,9/14,2:08,9
R64,65,Mackenzie Mcdonald[USA] [yr|ev],d.,2,(1)Rafael Nadal[ESP] [yr|ev],6-4 6-4 7-5,1.28,14.7%,66.3%,68.3%,62.5%,2/4,5.9%,63.7%,61.5%,48.6%,3/8,2:32,37
R64,33,(31)Yoshihito Nishioka[JPN] [yr|ev],d.,216,(Q)Dalibor Svrcina[CZE] [yr|ev],6-3 6-4 6-2,1.59,2.6%,66.2%,64.7%,76.9%,1/3,1.1%,80.2%,54.8%,33.3%,7/13,1:47,24
R64,20,(18)Karen Khachanov[RUS] [yr|ev],d.,84,(WC)Jason Kubler[AUS] [yr|ev],6-4 5-7 6-4 6-2,1.25,12.8%,69.2%,79.0%,50.0%,3/5,11.4%,69.9%,66.3%,54.1%,4/9,2:53,8
R64,17,(16)Frances Tiafoe[USA] [yr|ev],d.,194,(Q)Juncheng Shang[CHN] [yr|ev],6-4 6-4 6-1,1.68,25.6%,64.1%,78.0%,64.3%,4/4,1.0%,63.9%,56.5%,51.4%,11/16,1:58,10
R64,11,(10)Hubert Hurkacz[POL] [yr|ev],d.,47,Lorenzo Sonego[ITA] [yr|ev],3-6 7-6(3) 2-6 6-3 6-3,1.02,6.0%,65.6%,78.8%,30.8%,5/10,3.2%,62.8%,68.4%,50.0%,12/17,3:53,6
R64,22,(20)Denis Shapovalov[CAN] [yr|ev],d.,94,Taro Daniel[JPN] [yr|ev],6-3 7-6(3) 7-5,1.34,9.1%,55.6%,78.2%,52.3%,5/8,1.7%,61.2%,57.7%,51.1%,3/9,2:45,10
R64,31,(29)Sebastian Korda[USA] [yr|ev],d.,138,(Q)Yosuke Watanuki[JPN] [yr|ev],6-2 7-5 6-4,1.25,8.4%,59.7%,69.0%,56.3%,15/17,6.3%,48.4%,69.6%,40.8%,2/8,2:27,15
R64,8,(7)Daniil Medvedev[RUS] [yr|ev],d.,140,(WC)John Millman[AUS] [yr|ev],7-5 6-2 6-2,1.37,10.2%,68.4%,74.6%,32.3%,4/7,0.0%,65.4%,52.8%,35.7%,5/13,2:19,1
R64,4,(3)Stefanos Tsitsipas[GRE] [yr|ev],d.,169,(WC)Rinky Hijikata[AUS] [yr|ev],6-3 6-0 6-2,2.04,8.5%,66.2%,78.7%,66.7%,5/5,5.4%,60.7%,50.0%,45.5%,3/9,1:32,3
R64,63,Tallon Griekspoor[NED] [yr|ev],d.,34,(32)Botic Van De Zandschulp[NED] [yr|ev],6-4 6-4 6-4,1.27,9.4%,71.9%,73.9%,55.6%,3/4,9.3%,64.0%,63.6%,54.8%,1/5,2:04,21
R64,78,Marton Fucsovics[HUN] [yr|ev],d.,186,Lloyd Harris[RSA] [yr|ev],6-2 6-3 5-7 6-4,1.39,2.5%,64.8%,78.5%,55.8%,8/9,4.1%,58.2%,62.0%,54.9%,7/11,3:05,31
R64,16,(15)Jannik Sinner[ITA] [yr|ev],d.,79,Tomas Martin Etcheverry[ARG] [yr|ev],6-3 6-2 6-2,2.09,8.8%,61.8%,88.1%,61.5%,0/0,9.2%,61.5%,60.0%,44.0%,0/5,1:44,1
R64,12,(11)Cameron Norrie[GBR] [yr|ev],d.,55,Constant Lestienne[FRA] [yr|ev],6-3 3-6 7-6(2) 6-3,1.17,12.5%,65.4%,66.3%,57.4%,9/14,0.0%,76.3%,63.2%,36.4%,7/13,3:13,8
R64,71,Jiri Lehecka[CZE] [yr|ev],d.,116,(WC)Christopher Eubanks[USA] [yr|ev],6-4 6-4 3-6 6-3,0.90,3.6%,69.4%,71.4%,47.1%,3/6,8.1%,72.7%,70.8%,59.3%,5/10,2:19,22
R64,29,(28)Francisco Cerundolo[ARG] [yr|ev],d.,62,Corentin Moutet[FRA] [yr|ev],3-6 6-4 6-2 7-5,1.25,1.8%,64.0%,74.6%,42.5%,3/7,0.7%,68.0%,56.0%,48.9%,8/15,3:11,19
R64,7,(6)Felix Auger Aliassime[CAN] [yr|ev],d.,53,Alex Molcan[SVK] [yr|ev],3-6 3-6 6-3 6-2 6-2,1.43,20.9%,63.6%,87.1%,52.5%,2/5,3.3%,61.2%,75.7%,44.7%,6/11,3:02,6
R64,6,(5)Andrey Rublev[RUS] [yr|ev],d.,46,Emil Ruusuvuori[FIN] [yr|ev],6-2 6-4 6-7(2) 6-3,1.16,11.6%,68.1%,76.6%,47.7%,8/9,7.4%,64.8%,69.6%,48.8%,9/14,2:42,5
R64,30,(25)Daniel Evans[GBR] [yr|ev],d.,,Jeremy Chardy[FRA] [yr|ev],6-4 6-4 6-1,1.73,11.3%,62.0%,81.8%,63.0%,1/2,7.3%,75.6%,58.1%,50.0%,5/11,1:58,21
R64,106,Ugo Humbert[FRA] [yr|ev],d.,108,(LL)Denis Kudla[USA] [yr|ev],6-2 6-7(5) 6-2 6-4,1.32,14.6%,66.7%,75.6%,51.2%,6/7,4.1%,60.3%,64.4%,45.8%,7/13,2:54,13
R64,10,(9)Holger Rune[DEN] [yr|ev],d.,41,Maxime Cressy[USA] [yr|ev],7-5 6-4 6-4,1.31,10.9%,66.3%,85.2%,48.4%,1/2,11.9%,56.0%,78.7%,45.9%,3/7,2:07,4
R64,48,Benjamin Bonzi[FRA] [yr|ev],d.,15,(14)Pablo Carreno Busta[ESP] [yr|ev],4-6 4-6 7-6(5) 6-1 7-6(4),1.15,8.5%,66.5%,76.1%,55.9%,15/18,6.4%,65.2%,71.3%,52.3%,17/21,4:11,42
R64,24,(22)Alex De Minaur[AUS] [yr|ev],d.,45,Adrian Mannarino[FRA] [yr|ev],7-6(3) 4-6 6-4 6-1,1.22,2.5%,55.7%,72.1%,55.6%,2/6,1.6%,67.5%,61.4%,47.5%,3/9,3:28,6
R64,28,(27)Grigor Dimitrov[BUL] [yr|ev],d.,68,Laslo Djere[SRB] [yr|ev],6-3 6-2 6-0,2.31,14.5%,59.7%,86.5%,64.0%,0/0,5.5%,47.9%,62.9%,34.2%,6/12,1:34,3
R64,5,(4)Novak Djokovic[SRB] [yr|ev],d.,191,(Q)Enzo Couacaud[FRA] [yr|ev],6-1 6-7(5) 6-2 6-0,1.81,8.5%,60.4%,84.4%,57.1%,1/1,5.0%,65.7%,57.6%,41.7%,14/21,3:04,1
R64,113,(WC)Alexei Popyrin[AUS] [yr|ev],d.,9,(8)Taylor Fritz[USA] [yr|ev],6-7(4) 7-6(2) 6-4 6-7(6) 6-2,1.32,11.7%,65.0%,86.8%,54.4%,1/2,11.9%,66.5%,75.2%,52.5%,7/11,4:02,23
R64,89,Ben Shelton[USA] [yr|ev],d.,154,(Q)Nicolas Jarry[CHI] [yr|ev],7-6(3) 7-6(3) 7-5,1.21,7.7%,57.7%,81.7%,70.5%,0/1,9.3%,67.3%,79.2%,57.1%,5/7,2:38,12
R64,67,J J Wolf[USA] [yr|ev],d.,26,(23)Diego Schwartzman[ARG] [yr|ev],6-1 6-4 6-4,1.74,22.2%,72.2%,84.6%,60.0%,0/0,2.9%,74.3%,59.6%,66.7%,1/5,1:43,39
R64,107,(LL)Michael Mmoh[USA] [yr|ev],d.,13,(12)Alexander Zverev[GER] [yr|ev],6-7(1) 6-4 6-3 6-2,1.12,9.6%,62.2%,65.5%,52.9%,7/10,10.4%,66.4%,71.1%,26.2%,6/14,3:26,81
R64,66,Andy Murray[GBR] [yr|ev],d.,159,Thanasi Kokkinakis[AUS] [yr|ev],4-6 6-7(4) 7-6(5) 6-3 7-5,1.07,5.5%,65.6%,71.7%,52.4%,10/14,18.0%,69.8%,70.6%,43.5%,17/22,5:45,1
R64,25,(24)Roberto Bautista Agut[ESP] [yr|ev],d.,215,(Q)Brandon Holt[USA] [yr|ev],4-6 2-6 6-3 6-2 6-2,1.20,7.5%,71.4%,67.4%,60.5%,4/8,10.7%,71.3%,68.2%,34.9%,13/19,2:56,9
R64,35,Tommy Paul[USA] [yr|ev],d.,32,(30)Alejandro Davidovich Fokina[ESP] [yr|ev],6-2 2-6 6-7(4) 6-3 6-4,1.14,11.4%,69.0%,72.5%,42.9%,5/10,3.5%,68.2%,63.8%,46.3%,7/14,3:50,9
R64,39,Jenson Brooksby[USA] [yr|ev],d.,3,(2)Casper Ruud[NOR] [yr|ev],6-3 7-5 6-7(4) 6-2,1.19,1.4%,56.6%,63.0%,58.1%,8/12,3.8%,62.4%,62.7%,38.0%,4/13,3:55,33
R128,2,(1)Rafael Nadal[ESP] [yr|ev],d.,38,Jack Draper[GBR] [yr|ev],7-5 2-6 6-4 6-1,1.16,5.0%,65.5%,73.1%,51.2%,7/11,11.3%,58.3%,62.7%,56.3%,6/12,3:41,1
R128,65,Mackenzie Mcdonald[USA] [yr|ev],d.,49,Brandon Nakashima[USA] [yr|ev],7-6(5) 7-6(1) 1-6 6-7(10) 6-4,1.10,9.0%,66.7%,77.9%,59.6%,1/5,10.7%,67.8%,81.7%,42.1%,4/7,4:02,37
R128,216,(Q)Dalibor Svrcina[CZE] [yr|ev],d.,64,Jaume Munar[ESP] [yr|ev],6-3 6-2 6-2,1.76,0.0%,69.6%,77.1%,57.1%,4/5,6.9%,63.7%,61.5%,27.0%,11/18,2:16,132
R128,33,(31)Yoshihito Nishioka[JPN] [yr|ev],d.,69,Mikael Ymer[SWE] [yr|ev],6-4 6-2 7-5,1.31,1.2%,64.0%,72.7%,61.3%,3/5,6.7%,73.3%,62.1%,50.0%,6/12,2:18,24
R128,20,(18)Karen Khachanov[RUS] [yr|ev],d.,72,Bernabe Zapata Miralles[ESP] [yr|ev],7-6(3) 6-2 6-0,1.75,12.2%,75.6%,73.5%,63.6%,6/7,1.1%,61.5%,58.9%,34.3%,6/12,2:02,8
R128,84,(WC)Jason Kubler[AUS] [yr|ev],d.,44,Sebastian Baez[ARG] [yr|ev],6-4 6-4 6-4,1.42,7.0%,61.6%,84.9%,57.6%,3/3,0.0%,76.3%,65.6%,57.9%,0/3,2:16,63
R128,194,(Q)Juncheng Shang[CHN] [yr|ev],d.,74,Oscar Otte[GER] [yr|ev],6-2 6-4 6-7(2) 7-5,1.22,2.3%,71.9%,78.3%,58.3%,2/2,14.7%,65.1%,79.8%,42.2%,9/13,2:56,47
R128,17,(16)Frances Tiafoe[USA] [yr|ev],d.,92,Daniel Altmaier[GER] [yr|ev],6-3 6-3 6-7(5) 7-6(6),1.56,18.6%,62.8%,84.0%,64.6%,7/8,11.0%,60.4%,69.9%,54.1%,12/16,3:19,10
R128,11,(10)Hubert Hurkacz[POL] [yr|ev],d.,60,Pedro Martinez[ESP] [yr|ev],7-6(1) 6-2 6-2,3.00,34.3%,72.9%,90.2%,73.7%,0/0,0.0%,72.6%,62.3%,43.5%,0/4,1:49,6
R128,47,Lorenzo Sonego[ITA] [yr|ev],d.,111,Nuno Borges[POR] [yr|ev],7-6(4) 6-3 6-7(6) 6-1,1.37,12.4%,72.9%,84.0%,54.3%,4/4,0.0%,69.5%,62.9%,76.9%,4/7,3:17,21
R128,94,Taro Daniel[JPN] [yr|ev],d.,313,(Q)Ernesto Escobedo[MEX] [yr|ev],7-5 6-2 3-6 6-3,1.16,12.3%,63.1%,72.7%,57.8%,5/7,8.9%,62.9%,69.2%,50.0%,6/11,3:14,58
R128,22,(20)Denis Shapovalov[CAN] [yr|ev],d.,86,Dusan Lajovic[SRB] [yr|ev],6-4 4-6 6-4 6-1,1.15,14.4%,55.9%,82.3%,51.0%,3/5,4.9%,74.5%,68.4%,50.0%,7/12,2:23,10
R128,31,(29)Sebastian Korda[USA] [yr|ev],d.,87,Cristian Garin[CHI] [yr|ev],6-4 1-6 6-3 6-2,1.23,15.2%,58.1%,75.4%,56.8%,10/13,4.9%,51.5%,66.0%,54.0%,4/9,2:34,15
R128,138,(Q)Yosuke Watanuki[JPN] [yr|ev],d.,59,Arthur Rinderknech[FRA] [yr|ev],6-3 6-3 6-2,1.60,13.9%,65.3%,85.1%,52.0%,0/0,10.5%,61.8%,66.0%,44.8%,8/13,1:43,72
R128,140,(WC)John Millman[AUS] [yr|ev],d.,51,Marc Andrea Huesler[SUI] [yr|ev],6-7(8) 7-5 6-7(2) 6-2 6-3,1.12,5.3%,67.8%,77.6%,54.5%,4/5,11.8%,61.8%,71.4%,58.5%,6/11,4:05,33
R128,8,(7)Daniil Medvedev[RUS] [yr|ev],d.,56,Marcos Giron[USA] [yr|ev],6-0 6-1 6-2,2.01,12.3%,69.9%,78.4%,59.1%,6/6,1.4%,66.7%,45.7%,43.5%,6/13,1:36,1
R128,4,(3)Stefanos Tsitsipas[GRE] [yr|ev],d.,61,Quentin Halys[FRA] [yr|ev],6-3 6-4 7-6(6),1.33,17.9%,64.2%,83.6%,50.0%,7/9,10.0%,63.3%,80.7%,30.3%,3/7,2:00,3
R128,169,(WC)Rinky Hijikata[AUS] [yr|ev],d.,128,(Q)Yannick Hanfmann[GER] [yr|ev],4-6 4-6 6-3 7-6(5) 6-3,0.96,7.9%,63.4%,74.4%,47.1%,12/15,13.8%,64.5%,74.5%,50.0%,8/11,4:25,62
R128,63,Tallon Griekspoor[NED] [yr|ev],d.,117,(LL)Pavel Kotov[RUS] [yr|ev],6-3 7-6(3) 6-3,1.35,13.4%,62.9%,85.2%,58.3%,1/1,6.7%,68.9%,71.0%,57.1%,6/8,2:09,21
R128,34,(32)Botic Van De Zandschulp[NED] [yr|ev],d.,73,Ilya Ivashka[BLR] [yr|ev],6-3 3-6 7-5 6-3,0.97,6.5%,66.1%,64.0%,49.1%,17/21,4.8%,62.4%,67.9%,46.8%,8/14,3:32,22
R128,186,Lloyd Harris[RSA] [yr|ev],d.,19,(17)Lorenzo Musetti[ITA] [yr|ev],6-4 6-1 6-7(0) 2-6 7-6(4),0.97,9.8%,61.3%,75.5%,44.8%,7/11,4.9%,63.9%,67.4%,59.6%,3/9,3:48,31
R128,78,Marton Fucsovics[HUN] [yr|ev],d.,76,Federico Coria[ARG] [yr|ev],4-6 7-5 2-6 7-6(6) 6-2,1.05,5.6%,58.6%,69.5%,47.8%,13/20,0.6%,72.0%,63.6%,44.7%,11/18,4:17,31
R128,79,Tomas Martin Etcheverry[ARG] [yr|ev],d.,83,Gregoire Barrere[FRA] [yr|ev],3-6 6-3 6-4 6-4,1.31,9.6%,68.3%,78.9%,57.6%,2/4,5.6%,55.6%,70.0%,55.4%,12/16,2:56,27
R128,16,(15)Jannik Sinner[ITA] [yr|ev],d.,581,Kyle Edmund[GBR] [yr|ev],6-4 6-0 6-2,1.71,7.3%,65.9%,81.5%,42.9%,5/6,2.5%,55.6%,53.3%,36.1%,3/10,1:56,1
R128,12,(11)Cameron Norrie[GBR] [yr|ev],d.,143,(WC)Luca Van Assche[FRA] [yr|ev],7-6(3) 6-0 6-3,1.33,6.3%,69.8%,70.1%,44.8%,5/8,1.3%,51.2%,61.0%,38.5%,8/15,2:22,8
R128,55,Constant Lestienne[FRA] [yr|ev],d.,77,Thiago Monteiro[BRA] [yr|ev],6-3 7-6(2) 6-3,1.26,4.4%,75.2%,80.0%,35.7%,6/6,10.5%,61.1%,74.1%,40.5%,6/8,2:28,48
R128,116,(WC)Christopher Eubanks[USA] [yr|ev],d.,52,Soon Woo Kwon[KOR] [yr|ev],6-3 6-7(1) 6-3 4-6 6-4,0.98,27.1%,70.3%,76.1%,54.3%,3/4,7.2%,60.9%,78.6%,57.4%,3/6,3:08,29
R128,71,Jiri Lehecka[CZE] [yr|ev],d.,23,(21)Borna Coric[CRO] [yr|ev],6-3 6-3 6-3,1.63,8.4%,65.1%,79.6%,58.6%,6/7,3.6%,69.0%,62.1%,38.5%,4/9,2:13,22
R128,29,(28)Francisco Cerundolo[ARG] [yr|ev],d.,,Guido Pella[ARG] [yr|ev],6-4 6-4 6-3,1.26,6.3%,67.4%,75.0%,51.6%,4/5,0.0%,68.2%,62.1%,51.9%,2/7,2:06,19
R128,62,Corentin Moutet[FRA] [yr|ev],d.,114,(WC)Yibing Wu[CHN] [yr|ev],6-4 5-7 6-2 4-6 7-5,1.09,1.2%,76.2%,64.1%,55.0%,5/10,1.8%,65.2%,64.5%,47.4%,12/19,4:14,51
R128,53,Alex Molcan[SVK] [yr|ev],d.,139,Stan Wawrinka[SUI] [yr|ev],6-7(3) 6-3 1-6 7-6(2) 6-4,1.06,4.5%,58.4%,57.8%,57.8%,7/16,9.3%,57.6%,72.7%,31.5%,14/23,4:22,38
R128,7,(6)Felix Auger Aliassime[CAN] [yr|ev],d.,99,Vasek Pospisil[CAN] [yr|ev],1-6 7-6(4) 7-6(3) 6-3,1.08,10.0%,60.0%,75.6%,50.0%,1/5,9.5%,64.6%,69.5%,50.0%,9/12,3:58,6
R128,6,(5)Andrey Rublev[RUS] [yr|ev],d.,98,(WC)Dominic Thiem[AUT] [yr|ev],6-3 6-4 6-2,1.37,8.0%,67.0%,81.4%,44.8%,2/2,4.5%,59.1%,57.7%,58.3%,12/16,2:10,5
R128,46,Emil Ruusuvuori[FIN] [yr|ev],d.,205,(Q)Max Purcell[AUS] [yr|ev],4-6 6-3 6-4 7-6(11),1.22,7.1%,67.9%,73.7%,57.8%,6/8,14.9%,63.1%,79.8%,30.8%,8/11,3:41,37
R128,,Jeremy Chardy[FRA] [yr|ev],d.,70,Daniel Elahi Galan[COL] [yr|ev],1-6 7-5 6-1 6-4,1.07,4.5%,61.1%,67.7%,42.6%,21/26,1.6%,59.8%,61.6%,44.9%,10/17,3:19,25
R128,30,(25)Daniel Evans[GBR] [yr|ev],d.,91,Facundo Bagnis[ARG] [yr|ev],6-4 4-6 6-4 6-4,1.37,4.6%,64.2%,74.3%,61.5%,3/6,8.0%,67.9%,62.4%,50.0%,5/10,3:29,21
R128,108,(LL)Denis Kudla[USA] [yr|ev],d.,97,Roman Safiullin[RUS] [yr|ev],3-6 7-5 7-6(6) 6-3,1.16,10.3%,62.1%,80.6%,50.0%,4/7,12.5%,59.4%,73.7%,50.0%,2/7,3:02,53
R128,106,Ugo Humbert[FRA] [yr|ev],d.,42,Richard Gasquet[FRA] [yr|ev],6-3 6-4 6-3,1.51,14.3%,63.1%,79.2%,54.8%,3/4,2.5%,60.0%,60.4%,46.9%,8/13,1:58,13
R128,41,Maxime Cressy[USA] [yr|ev],d.,37,Albert Ramos[ESP] [yr|ev],7-6(2) 7-5 3-6 6-3,1.28,28.3%,64.2%,84.4%,62.8%,3/4,4.0%,62.1%,75.3%,61.7%,5/7,3:23,31
R128,10,(9)Holger Rune[DEN] [yr|ev],d.,54,Filip Krajinovic[SRB] [yr|ev],6-2 6-3 6-4,1.34,13.3%,67.5%,71.4%,51.9%,6/8,4.3%,66.0%,64.5%,31.3%,6/13,2:03,4
R128,15,(14)Pablo Carreno Busta[ESP] [yr|ev],d.,58,Pedro Cachin[ARG] [yr|ev],7-6(4) 6-1 7-6(3),1.65,16.1%,63.4%,89.8%,64.7%,2/2,12.4%,60.8%,81.4%,47.4%,4/6,2:08,10
