Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
3,Stefanos Tsitsipas,GRE,7,1469,90.9%,22.2%,84,11.1%,25,3.3%,66.3%,77.0%,57.1%,70.3%,58,81.0%,35.9%,55,47.3%,53.6%,1.21,18:12
6,Felix Auger Aliassime,CAN,4,963,87.5%,19.0%,65,14.0%,24,5.2%,63.1%,82.2%,49.1%,70.0%,20,50.0%,35.4%,46,32.6%,52.0%,1.18,12:48
,J J Wolf,USA,4,878,90.4%,19.7%,62,13.9%,11,2.5%,65.9%,77.9%,55.9%,70.4%,25,72.0%,34.5%,27,51.9%,52.7%,1.17,10:57
9,Holger Rune,DEN,4,861,87.0%,29.0%,34,7.9%,23,5.3%,62.8%,75.9%,50.6%,66.5%,26,65.4%,38.7%,44,45.5%,52.6%,1.16,9:56
,Ugo Humbert,FRA,3,590,87.5%,25.0%,39,13.1%,7,2.3%,65.4%,73.8%,52.4%,66.4%,18,66.7%,39.0%,29,41.4%,52.9%,1.16,7:01
10,Hubert Hurkacz,POL,4,1077,82.1%,21.4%,68,13.1%,16,3.1%,65.8%,78.9%,41.6%,66.2%,38,60.5%,38.8%,47,38.3%,52.0%,1.15,12:47
,Thanasi Kokkinakis,AUS,2,518,87.2%,25.6%,51,19.0%,6,2.2%,71.4%,74.5%,44.2%,65.8%,24,79.2%,39.0%,25,40.0%,52.9%,1.14,7:30
25,Daniel Evans,GBR,3,577,83.0%,23.4%,16,5.8%,9,3.2%,65.3%,72.4%,56.3%,66.8%,23,65.2%,37.7%,25,44.0%,51.6%,1.13,7:36
,Jiri Lehecka,CZE,5,1109,89.4%,18.5%,35,6.3%,14,2.5%,65.6%,77.4%,55.8%,70.0%,32,68.8%,34.0%,42,40.5%,51.9%,1.13,13:14
WC,Alexei Popyrin,AUS,3,894,94.2%,8.7%,64,14.9%,13,3.0%,67.6%,82.1%,52.5%,72.5%,20,80.0%,31.2%,29,20.7%,51.0%,1.13,10:28
5,Andrey Rublev,RUS,5,1120,87.1%,22.0%,61,10.9%,14,2.5%,66.5%,74.3%,47.9%,65.4%,46,76.1%,38.5%,63,28.6%,52.0%,1.11,12:41
,Lorenzo Sonego,ITA,2,564,88.4%,18.2%,21,7.4%,11,3.9%,67.4%,76.0%,51.6%,68.1%,21,76.2%,35.5%,17,47.1%,52.0%,1.11,7:10
31,Yoshihito Nishioka,JPN,4,702,76.8%,35.2%,7,2.1%,9,2.7%,63.4%,64.4%,59.2%,62.5%,24,45.8%,41.7%,45,42.2%,51.4%,1.11,8:28
12,Alexander Zverev,GER,2,583,73.3%,17.8%,34,12.6%,17,6.3%,70.4%,77.9%,33.8%,64.8%,21,42.9%,38.7%,28,28.6%,50.8%,1.10,7:32
20,Denis Shapovalov,CAN,3,754,81.7%,31.0%,45,11.9%,32,8.5%,55.3%,76.1%,48.5%,63.8%,29,62.1%,39.9%,40,45.0%,51.9%,1.10,8:45
,Ben Shelton,USA,5,1286,93.3%,12.5%,85,12.9%,24,3.6%,61.0%,81.1%,60.3%,73.0%,30,76.7%,29.2%,34,38.2%,51.6%,1.08,15:02
WC,Christopher Eubanks,USA,2,503,86.4%,13.6%,50,19.7%,5,2.0%,71.3%,74.0%,56.2%,68.9%,14,57.1%,32.5%,12,50.0%,50.9%,1.05,5:27
Q,Dalibor Svrcina,CZE,2,339,73.1%,34.6%,1,0.6%,10,6.3%,75.6%,63.6%,46.2%,59.4%,18,61.1%,42.5%,21,42.9%,50.4%,1.05,4:03
,Jenson Brooksby,USA,3,659,80.4%,28.0%,13,3.8%,8,2.3%,61.0%,66.7%,53.7%,61.6%,31,67.7%,40.3%,28,50.0%,51.4%,1.05,8:26
11,Cameron Norrie,GBR,3,731,75.4%,28.6%,28,7.5%,12,3.2%,64.5%,67.8%,52.6%,62.4%,33,57.6%,39.6%,38,42.1%,51.3%,1.05,8:47
,Adrian Mannarino,FRA,2,492,84.6%,20.0%,16,6.6%,7,2.9%,65.7%,76.1%,51.8%,67.8%,12,50.0%,34.0%,15,53.3%,50.6%,1.05,6:31
Q,Aleksandar Vukic,AUS,1,284,81.8%,18.2%,19,13.5%,3,2.1%,63.8%,70.0%,54.9%,64.5%,12,66.7%,37.1%,8,50.0%,50.7%,1.05,3:16
29,Sebastian Korda,USA,5,1103,81.0%,24.4%,41,7.2%,19,3.4%,60.3%,71.1%,52.0%,63.5%,56,71.4%,38.2%,39,51.3%,51.2%,1.05,13:18
Q,Yosuke Watanuki,JPN,2,362,78.6%,25.0%,16,9.6%,9,5.4%,55.7%,77.4%,44.6%,62.9%,8,25.0%,38.5%,30,23.3%,49.7%,1.04,4:10
8,Taylor Fritz,USA,2,565,87.2%,12.8%,53,19.1%,5,1.8%,66.4%,78.3%,54.8%,70.4%,15,60.0%,30.9%,10,60.0%,50.3%,1.04,6:26
14,Pablo Carreno Busta,ESP,2,553,90.2%,12.2%,27,9.6%,5,1.8%,64.6%,77.3%,56.6%,70.0%,23,82.6%,31.1%,24,20.8%,50.8%,1.04,6:19
Q,Yannick Hanfmann,GER,1,343,88.0%,12.0%,21,13.8%,2,1.3%,64.5%,74.5%,50.0%,65.8%,11,72.7%,35.6%,15,20.0%,49.0%,1.04,4:25
,Emil Ruusuvuori,FIN,2,541,82.5%,10.0%,19,7.3%,6,2.3%,66.4%,71.8%,53.4%,65.6%,22,68.2%,35.5%,20,20.0%,50.1%,1.03,6:23
17,Lorenzo Musetti,ITA,1,317,75.0%,16.0%,7,4.9%,2,1.4%,63.9%,67.4%,59.6%,64.6%,9,33.3%,36.4%,11,36.4%,49.2%,1.03,3:48
,Ilya Ivashka,BLR,1,293,68.4%,20.0%,6,4.8%,3,2.4%,62.4%,67.9%,46.8%,60.0%,14,57.1%,41.1%,21,19.0%,49.1%,1.03,3:32
28,Francisco Cerundolo,ARG,3,638,78.4%,28.0%,11,3.5%,11,3.5%,66.1%,69.6%,45.3%,61.3%,32,65.6%,40.0%,28,50.0%,50.5%,1.03,7:52
,Marton Fucsovics,HUN,3,827,72.3%,24.6%,15,3.7%,10,2.5%,64.4%,66.8%,49.0%,60.4%,43,58.1%,40.7%,41,39.0%,50.3%,1.03,10:55
2,Casper Ruud,NOR,2,561,75.6%,19.0%,16,6.0%,7,2.6%,63.9%,65.9%,54.2%,61.7%,17,41.2%,39.0%,25,32.0%,49.7%,1.02,7:10
13,Matteo Berrettini,ITA,1,327,88.5%,3.8%,31,20.0%,1,0.6%,69.7%,83.3%,42.6%,71.0%,5,40.0%,29.7%,5,20.0%,49.2%,1.02,4:49
,Tallon Griekspoor,NED,3,550,90.9%,13.3%,28,9.7%,7,2.4%,66.2%,75.0%,55.1%,68.3%,12,66.7%,32.3%,14,42.9%,51.3%,1.02,6:19
Q,Mattia Bellucci,ITA,1,271,80.0%,14.3%,9,7.4%,7,5.7%,59.0%,80.6%,48.0%,67.2%,7,42.9%,33.6%,15,20.0%,48.7%,1.02,3:16
,Soon Woo Kwon,KOR,1,293,88.0%,4.0%,10,7.2%,6,4.3%,60.9%,78.6%,57.4%,70.3%,6,50.0%,30.3%,4,25.0%,49.1%,1.02,3:08
,Mackenzie Mcdonald,USA,3,740,78.9%,17.5%,35,9.6%,12,3.3%,64.8%,71.7%,51.9%,64.8%,25,52.0%,35.6%,21,47.6%,50.0%,1.01,8:59
,Maxime Cressy,USA,2,420,86.5%,8.1%,44,21.6%,25,12.3%,60.8%,82.3%,55.0%,71.6%,11,54.5%,28.7%,9,33.3%,49.5%,1.01,5:30
,Constant Lestienne,FRA,2,483,82.4%,20.0%,5,2.0%,5,2.0%,75.8%,70.7%,36.1%,62.3%,19,68.4%,37.7%,22,31.8%,50.5%,1.00,5:41
30,Alejandro Davidovich Fokina,ESP,2,602,80.4%,23.4%,13,4.2%,6,1.9%,68.8%,67.5%,53.1%,63.0%,20,55.0%,37.1%,23,47.8%,50.3%,1.00,7:02
WC,Jason Kubler,AUS,2,406,85.7%,14.3%,20,9.6%,4,1.9%,66.5%,73.4%,55.7%,67.5%,12,58.3%,32.5%,8,62.5%,50.5%,1.00,5:09
Q,Laurent Lokoli,FRA,1,287,75.0%,25.0%,11,7.6%,8,5.5%,62.8%,70.3%,46.3%,61.4%,11,45.5%,38.0%,9,66.7%,49.8%,0.98,4:23
1,Rafael Nadal,ESP,2,431,74.3%,23.5%,12,5.4%,5,2.3%,64.7%,67.8%,50.0%,61.5%,19,52.6%,37.1%,16,50.0%,49.7%,0.97,6:13
LL,Michael Mmoh,USA,3,696,73.2%,26.8%,28,8.1%,16,4.7%,59.9%,65.0%,51.4%,59.6%,27,44.4%,38.6%,30,50.0%,49.0%,0.96,9:52
WC,John Millman,AUS,2,520,78.0%,20.0%,9,3.6%,4,1.6%,67.1%,69.8%,48.2%,62.7%,18,50.0%,35.4%,18,44.4%,48.7%,0.95,6:24
,Federico Coria,ARG,1,330,72.0%,28.0%,1,0.6%,4,2.4%,72.0%,63.6%,44.7%,58.3%,18,61.1%,39.5%,20,35.0%,49.1%,0.95,4:17
,Corentin Moutet,FRA,2,590,73.3%,23.9%,3,1.0%,6,1.9%,72.4%,60.5%,51.7%,58.1%,25,52.0%,39.6%,26,42.3%,49.5%,0.95,7:25
,Stan Wawrinka,SUI,1,326,64.0%,36.0%,16,9.3%,4,2.3%,57.6%,72.7%,31.5%,55.2%,23,60.9%,42.2%,16,56.3%,49.1%,0.94,4:22
,Alex Molcan,SVK,2,557,69.6%,25.5%,11,4.0%,9,3.3%,59.6%,65.9%,52.3%,60.4%,27,48.1%,37.2%,28,42.9%,48.7%,0.94,7:24
,Vasek Pospisil,CAN,1,277,85.0%,20.0%,14,9.5%,7,4.8%,64.6%,69.5%,50.0%,62.6%,12,75.0%,34.6%,5,80.0%,49.5%,0.93,3:58
,Taro Daniel,JPN,2,461,77.1%,22.2%,17,7.1%,8,3.4%,62.2%,65.5%,54.4%,61.3%,16,50.0%,35.9%,19,42.1%,49.0%,0.93,5:59
Q,Oleksii Krutykh,UKR,1,291,81.0%,9.1%,9,6.5%,3,2.2%,49.6%,73.9%,51.4%,62.6%,12,66.7%,34.9%,16,12.5%,48.1%,0.93,3:55
,Daniel Elahi Galan,COL,1,279,61.1%,27.8%,2,1.6%,4,3.3%,59.8%,61.6%,44.9%,54.9%,17,58.8%,42.0%,26,19.2%,47.7%,0.93,3:19
LL,Denis Kudla,USA,2,488,77.5%,15.0%,17,7.2%,7,3.0%,61.2%,72.4%,47.8%,62.9%,20,55.0%,34.3%,14,42.9%,48.2%,0.92,5:56
WC,Yibing Wu,CHN,1,332,73.1%,19.2%,3,1.8%,2,1.2%,65.2%,64.5%,47.4%,58.5%,19,63.2%,38.1%,10,50.0%,48.2%,0.92,4:14
,Brandon Nakashima,USA,1,333,88.5%,14.8%,19,10.7%,9,5.1%,67.8%,81.7%,42.1%,68.9%,7,57.1%,28.2%,5,80.0%,49.8%,0.91,4:02
,Benjamin Bonzi,FRA,3,819,78.3%,18.6%,36,8.3%,7,1.6%,63.1%,69.5%,52.2%,63.1%,55,76.4%,33.7%,34,32.4%,49.3%,0.91,9:35
,Tomas Martin Etcheverry,ARG,2,363,77.4%,12.5%,16,9.5%,2,1.2%,65.7%,72.1%,51.7%,65.1%,9,22.2%,31.4%,16,25.0%,47.1%,0.90,4:40
23,Diego Schwartzman,ARG,2,433,82.9%,11.4%,10,4.5%,5,2.3%,69.8%,65.2%,61.2%,64.0%,21,71.4%,32.2%,12,33.3%,48.5%,0.89,5:38
Q,Zizou Bergs,BEL,1,209,64.7%,23.5%,7,6.5%,5,4.7%,60.7%,72.3%,33.3%,57.0%,13,53.8%,38.2%,9,44.4%,47.8%,0.89,2:38
Q,Brandon Holt,USA,2,567,76.7%,18.2%,20,6.8%,3,1.0%,69.3%,68.0%,44.4%,60.8%,27,63.0%,35.0%,20,40.0%,48.3%,0.89,6:12
,Jeremy Chardy,FRA,2,432,64.5%,25.0%,13,5.4%,19,7.9%,66.1%,63.9%,44.4%,57.3%,37,70.3%,37.8%,19,42.1%,48.6%,0.89,5:17
,Marc Andrea Huesler,SUI,1,341,80.8%,3.7%,20,11.8%,1,0.6%,61.8%,71.4%,58.5%,66.5%,11,54.5%,29.8%,5,20.0%,48.1%,0.89,4:05
32,Botic Van De Zandschulp,NED,2,475,77.1%,20.6%,19,7.5%,8,3.1%,65.4%,63.9%,51.1%,59.4%,26,69.2%,36.2%,18,38.9%,48.6%,0.89,5:36
,Andy Murray,GBR,3,960,84.9%,13.9%,27,5.5%,10,2.0%,65.4%,68.9%,55.9%,64.4%,33,66.7%,31.6%,29,34.5%,48.4%,0.89,14:03
Q,Juncheng Shang,CHN,2,432,85.3%,11.4%,4,1.8%,3,1.3%,68.4%,69.5%,54.9%,64.9%,18,72.2%,30.9%,17,23.5%,48.6%,0.88,4:54
Q,Enzo Couacaud,FRA,2,414,70.0%,22.6%,11,5.0%,3,1.4%,63.2%,64.7%,46.9%,58.2%,25,64.0%,36.6%,14,50.0%,48.1%,0.88,4:55
Q,Ernesto Escobedo,MEX,1,246,73.7%,10.5%,11,8.9%,3,2.4%,62.9%,69.2%,50.0%,62.1%,11,54.5%,32.8%,7,28.6%,47.6%,0.87,3:14
,Dusan Lajovic,SRB,1,213,72.2%,10.5%,5,4.9%,2,2.0%,74.5%,68.4%,50.0%,63.7%,12,58.3%,31.5%,5,40.0%,46.9%,0.87,2:23
,Roman Safiullin,RUS,1,244,76.2%,14.3%,16,12.5%,5,3.9%,59.4%,73.7%,50.0%,64.1%,7,28.6%,31.0%,7,42.9%,48.4%,0.86,3:02
,Jack Draper,GBR,1,234,66.7%,21.1%,13,11.3%,3,2.6%,58.3%,62.7%,56.3%,60.0%,12,50.0%,34.5%,11,36.4%,47.0%,0.86,3:41
,Lloyd Harris,RSA,2,561,81.8%,15.9%,22,7.5%,7,2.4%,60.0%,70.1%,49.2%,61.7%,22,63.6%,32.7%,18,38.9%,48.0%,0.85,6:53
,Zhizhen Zhang,CHN,1,292,87.0%,12.5%,12,8.1%,2,1.3%,63.1%,76.6%,47.3%,65.8%,6,50.0%,28.7%,8,37.5%,47.6%,0.84,3:31
,Alexander Bublik,KAZ,1,274,73.9%,8.7%,20,14.7%,16,11.8%,54.4%,78.4%,43.5%,62.5%,13,53.8%,31.2%,6,33.3%,46.7%,0.83,3:12
,Oscar Otte,GER,1,257,81.0%,0.0%,19,14.7%,7,5.4%,65.1%,79.8%,42.2%,66.7%,13,69.2%,27.3%,2,0.0%,47.1%,0.82,2:56
,Jordan Thompson,AUS,1,267,80.0%,10.0%,19,13.9%,3,2.2%,61.3%,72.6%,39.6%,59.9%,12,66.7%,33.1%,11,18.2%,46.8%,0.82,3:24
Q,Max Purcell,AUS,1,281,85.0%,9.5%,21,14.9%,5,3.5%,63.1%,79.8%,30.8%,61.7%,11,72.7%,31.4%,8,25.0%,46.6%,0.82,3:41
,Laslo Djere,SRB,2,344,64.3%,20.7%,11,6.3%,8,4.6%,53.1%,65.6%,45.1%,56.0%,21,52.4%,35.5%,13,46.2%,45.9%,0.81,4:12
,Cristian Garin,CHI,1,208,70.6%,17.6%,5,4.9%,2,1.9%,51.5%,66.0%,54.0%,60.2%,9,44.4%,32.4%,13,23.1%,46.2%,0.81,2:34
WC,Rinky Hijikata,AUS,2,470,75.0%,8.1%,18,7.3%,6,2.4%,62.8%,69.0%,46.7%,60.7%,24,62.5%,31.4%,16,18.8%,46.8%,0.80,5:57
,Thiago Monteiro,BRA,1,208,86.7%,0.0%,10,10.5%,4,4.2%,61.1%,74.1%,40.5%,61.1%,8,75.0%,31.0%,6,0.0%,44.7%,0.80,2:28
,Guido Pella,ARG,1,180,64.3%,6.7%,0,0.0%,0,0.0%,68.2%,62.1%,51.9%,58.8%,7,28.6%,32.6%,5,20.0%,45.0%,0.79,2:06
,Chun Hsin Tseng,TPE,1,371,92.3%,3.7%,2,1.0%,7,3.6%,61.4%,75.2%,48.7%,65.0%,14,85.7%,27.6%,10,10.0%,47.4%,0.79,4:26
,Albert Ramos,ESP,1,244,90.5%,4.8%,5,4.0%,3,2.4%,62.1%,75.3%,61.7%,70.2%,7,71.4%,23.3%,4,25.0%,47.1%,0.78,3:23
,Tomas Machac,CZE,1,285,81.0%,4.8%,10,6.6%,1,0.7%,63.8%,74.2%,38.2%,61.2%,13,69.2%,30.1%,4,25.0%,46.7%,0.77,3:15
,Gregoire Barrere,FRA,1,230,78.9%,10.5%,7,5.6%,3,2.4%,55.6%,70.0%,55.4%,63.5%,16,75.0%,27.9%,4,50.0%,47.4%,0.76,2:56
,Mikael Ymer,SWE,1,176,60.0%,13.3%,6,6.7%,3,3.3%,73.3%,62.1%,50.0%,58.9%,12,50.0%,31.4%,5,40.0%,45.5%,0.76,2:18
WC,Luca Van Assche,FRA,1,176,46.2%,21.4%,1,1.3%,4,5.0%,51.2%,61.0%,38.5%,50.0%,15,53.3%,37.5%,8,37.5%,43.2%,0.75,2:22
,Quentin Halys,FRA,1,185,73.3%,12.5%,9,10.0%,6,6.7%,63.3%,80.7%,30.3%,62.2%,7,42.9%,28.4%,9,22.2%,44.9%,0.75,2:00
,Filip Krajinovic,SRB,1,177,46.2%,14.3%,4,4.3%,3,3.2%,66.0%,64.5%,31.3%,53.2%,13,46.2%,34.9%,8,25.0%,44.6%,0.75,2:03
LL,Pavel Kotov,RUS,1,187,86.7%,0.0%,6,6.7%,3,3.3%,68.9%,71.0%,57.1%,66.7%,8,75.0%,24.7%,1,0.0%,44.9%,0.74,2:09
,Facundo Bagnis,ARG,1,246,75.0%,15.0%,11,8.0%,3,2.2%,67.9%,62.4%,50.0%,58.4%,10,50.0%,30.3%,6,50.0%,45.9%,0.73,3:29
,Nuno Borges,POR,1,257,85.0%,0.0%,0,0.0%,2,1.6%,69.5%,62.9%,76.9%,67.2%,7,57.1%,24.0%,4,0.0%,45.5%,0.73,3:17
WC,Dominic Thiem,AUT,1,176,69.2%,0.0%,4,4.5%,0,0.0%,59.1%,57.7%,58.3%,58.0%,16,75.0%,30.7%,2,0.0%,44.3%,0.73,2:10
,Christopher Oconnell,AUS,1,207,70.6%,5.9%,8,7.7%,4,3.8%,54.8%,63.2%,53.2%,58.7%,11,54.5%,30.1%,5,20.0%,44.4%,0.73,2:23
LL,Juan Pablo Varillas,PER,1,323,80.0%,15.4%,15,8.4%,0,0.0%,61.2%,69.7%,49.3%,61.8%,18,72.2%,27.6%,7,57.1%,46.4%,0.72,4:06
,Sebastian Baez,ARG,1,166,80.0%,0.0%,0,0.0%,3,3.8%,76.3%,65.6%,57.9%,63.7%,3,0.0%,25.6%,3,0.0%,44.0%,0.71,2:16
,Richard Gasquet,FRA,1,164,64.3%,7.1%,2,2.5%,1,1.3%,60.0%,60.4%,46.9%,55.0%,13,61.5%,29.8%,4,25.0%,42.1%,0.66,1:58
,John Isner,USA,1,247,80.0%,0.0%,21,16.4%,2,1.6%,70.3%,74.4%,50.0%,67.2%,9,55.6%,21.0%,3,0.0%,44.9%,0.64,3:03
,Daniel Altmaier,GER,1,283,81.0%,4.8%,17,11.0%,2,1.3%,60.4%,69.9%,54.1%,63.6%,16,75.0%,23.3%,8,12.5%,45.2%,0.64,3:19
,Hugo Dellien,BOL,1,168,50.0%,14.3%,1,1.1%,4,4.5%,70.5%,54.8%,42.3%,51.1%,13,46.2%,31.3%,4,50.0%,41.7%,0.64,1:51
,Arthur Rinderknech,FRA,1,148,61.5%,0.0%,8,10.5%,4,5.3%,61.8%,66.0%,44.8%,57.9%,13,61.5%,26.4%,0,-,42.6%,0.63,1:43
,Nikoloz Basilashvili,GEO,1,226,75.0%,10.0%,9,7.2%,11,8.8%,54.4%,73.5%,45.6%,60.8%,8,37.5%,24.8%,4,50.0%,44.7%,0.63,2:24
,Pedro Cachin,ARG,1,190,86.7%,0.0%,12,12.4%,1,1.0%,60.8%,81.4%,47.4%,68.0%,6,66.7%,19.4%,2,0.0%,44.2%,0.61,2:08
21,Borna Coric,CRO,1,167,61.5%,7.1%,3,3.6%,0,0.0%,69.0%,62.1%,38.5%,54.8%,9,44.4%,27.7%,7,14.3%,41.3%,0.61,2:13
,Joao Sousa,POR,1,143,58.3%,0.0%,4,6.1%,0,0.0%,72.7%,60.4%,33.3%,53.0%,6,16.7%,27.3%,4,0.0%,39.2%,0.58,1:51
,Kyle Edmund,GBR,1,163,41.7%,8.3%,2,2.5%,2,2.5%,55.6%,53.3%,36.1%,45.7%,10,30.0%,31.7%,6,16.7%,38.7%,0.58,1:56
,Bernabe Zapata Miralles,ESP,1,181,53.8%,7.7%,1,1.1%,1,1.1%,61.5%,58.9%,34.3%,49.5%,12,50.0%,28.9%,7,14.3%,39.2%,0.57,2:02
,Jaume Munar,ESP,1,171,41.7%,7.7%,7,6.9%,6,5.9%,63.7%,61.5%,27.0%,49.0%,18,61.1%,29.0%,5,20.0%,40.9%,0.57,2:16
Q,Jan Lennard Struff,GER,1,158,61.5%,7.1%,8,10.1%,6,7.6%,54.4%,69.8%,36.1%,54.4%,10,50.0%,24.1%,3,33.3%,39.2%,0.53,1:43
,Marcos Giron,USA,1,142,30.0%,0.0%,1,1.4%,0,0.0%,66.7%,45.7%,43.5%,44.9%,13,46.2%,27.4%,6,0.0%,35.9%,0.50,1:36
,Aslan Karatsev,RUS,1,200,81.3%,0.0%,9,7.9%,11,9.6%,57.9%,75.8%,37.5%,59.6%,11,72.7%,19.8%,1,0.0%,42.5%,0.49,2:19
,Fabio Fognini,ITA,1,130,45.5%,0.0%,4,6.1%,2,3.0%,69.7%,56.5%,35.0%,50.0%,11,45.5%,23.4%,2,0.0%,36.9%,0.47,1:45
26,Miomir Kecmanovic,SRB,1,175,86.7%,0.0%,5,5.3%,2,2.1%,55.3%,73.1%,54.8%,64.9%,3,33.3%,16.0%,0,-,42.3%,0.46,2:01
,Roberto Carballes Baena,ESP,1,148,58.3%,0.0%,4,5.1%,1,1.3%,50.0%,66.7%,35.9%,51.3%,9,44.4%,21.4%,3,0.0%,37.2%,0.44,2:02
Q,Yu Hsiou Hsu,TPE,1,165,50.0%,0.0%,3,2.9%,2,2.0%,72.5%,58.1%,35.7%,52.0%,14,57.1%,20.6%,1,0.0%,40.0%,0.43,2:01
,Pedro Martinez,ESP,1,154,71.4%,0.0%,0,0.0%,4,4.8%,72.6%,62.3%,43.5%,57.1%,4,0.0%,14.3%,0,-,37.7%,0.33,1:49
,All Main Draw Players,,127.0,,80.8%,19.2%,,8.6%,,3.1%,64.3%,72.1%,50.7%,64.5%,,61.9%,35.5%,,38.1%,50.0%,1.00,
