Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,49,Kyle Edmund[GBR] [yr|ev],d.,76,Andreas Seppi[ITA] [yr|ev],6-7(4) 7-5 6-2 6-3,1.30,19.5%,62.5%,80.0%,58.3%,5/6,9.5%,63.5%,70.0%,52.2%,10/15,2:57,14
R16,97,Tennys Sandgren[USA] [yr|ev],d.,5,(5)Dominic Thiem[AUT] [yr|ev],6-2 4-6 7-6(4) 6-7(7) 6-3,1.02,10.8%,74.2%,73.2%,54.2%,10/12,12.4%,64.6%,76.0%,52.6%,4/8,3:54,41
R16,58,Hyeon Chung[KOR] [yr|ev],d.,14,(14)Novak Djokovic[SRB] [yr|ev],7-6(4) 7-5 7-6(3),1.08,0.7%,66.9%,64.8%,46.7%,14/19,1.5%,62.3%,65.4%,38.8%,4/10,3:21,19
R16,20,(19)Tomas Berdych[CZE] [yr|ev],d.,25,(25)Fabio Fognini[ITA] [yr|ev],6-1 6-4 6-4,1.43,11.2%,47.2%,76.2%,57.4%,7/9,3.6%,56.6%,48.9%,55.6%,5/11,2:08,4
R16,2,(2)Roger Federer[SUI] [yr|ev],d.,80,Marton Fucsovics[HUN] [yr|ev],6-4 7-6(3) 6-2,2.02,7.4%,59.3%,83.3%,75.8%,0/0,4.6%,52.8%,66.7%,52.9%,7/10,2:01,1
R32,1,(1)Rafael Nadal[ESP] [yr|ev],d.,30,(28)Damir Dzumhur[BIH] [yr|ev],6-1 6-3 6-1,1.70,5.1%,64.6%,66.7%,67.9%,1/2,6.7%,53.3%,55.0%,31.4%,9/16,1:50,1
R32,26,(24)Diego Schwartzman[ARG] [yr|ev],d.,37,Alexandr Dolgopolov[UKR] [yr|ev],6-7(1) 6-2 6-3 6-3,1.31,11.0%,58.5%,71.0%,57.1%,7/10,4.1%,54.5%,62.7%,44.6%,4/12,2:38,8
R32,11,(10)Pablo Carreno Busta[ESP] [yr|ev],d.,28,(23)Gilles Muller[LUX] [yr|ev],7-6(4) 4-6 7-5 7-5,1.08,9.9%,73.9%,77.1%,56.8%,3/4,29.0%,63.8%,84.1%,44.0%,2/4,3:18,10
R32,6,(6)Marin Cilic[CRO] [yr|ev],d.,45,Ryan Harrison[USA] [yr|ev],7-6(4) 6-3 7-6(4),1.45,15.5%,68.0%,82.9%,60.6%,5/6,9.0%,64.9%,68.1%,59.0%,2/4,2:29,3
R32,3,(3)Grigor Dimitrov[BUL] [yr|ev],d.,32,(30)Andrey Rublev[RUS] [yr|ev],6-3 4-6 6-4 6-4,1.10,9.2%,62.7%,76.4%,37.7%,11/15,2.9%,61.8%,66.7%,44.2%,13/19,3:04,3
R32,17,(17)Nick Kyrgios[AUS] [yr|ev],d.,15,(15)Jo-Wilfried Tsonga[FRA] [yr|ev],7-6(5) 4-6 7-6(6) 7-6(5),0.93,19.2%,65.8%,79.2%,64.0%,3/5,20.0%,69.3%,86.6%,51.2%,3/4,3:17,13
R32,49,Kyle Edmund[GBR] [yr|ev],d.,61,Nikoloz Basilashvili[GEO] [yr|ev],7-6(0) 3-6 4-6 6-0 7-5,1.39,15.0%,61.7%,70.7%,62.7%,2/7,5.9%,60.1%,64.8%,40.7%,20/27,3:34,14
R32,76,Andreas Seppi[ITA] [yr|ev],d.,89,Ivo Karlovic[CRO] [yr|ev],6-3 7-6(4) 6-7(3) 6-7(5) 9-7,1.22,13.1%,57.7%,85.1%,70.3%,2/2,28.6%,70.9%,80.6%,58.5%,7/9,3:51,18
R32,5,(5)Dominic Thiem[AUT] [yr|ev],d.,27,(26)Adrian Mannarino[FRA] [yr|ev],6-4 6-2 7-5,1.47,10.3%,59.8%,71.2%,60.0%,1/3,3.3%,60.9%,53.6%,47.2%,6/12,2:08,3
R32,97,Tennys Sandgren[USA] [yr|ev],d.,94,Maximilian Marterer[GER] [yr|ev],5-7 6-3 7-5 7-6(5),1.28,9.9%,76.3%,80.0%,58.1%,6/8,5.9%,70.6%,70.8%,60.0%,3/6,2:56,41
R32,14,(14)Novak Djokovic[SRB] [yr|ev],d.,22,(21)Albert Ramos[ESP] [yr|ev],6-2 6-3 6-3,1.41,2.3%,63.2%,80.0%,50.0%,6/6,3.1%,59.4%,59.6%,51.3%,7/12,2:21,1
R32,58,Hyeon Chung[KOR] [yr|ev],d.,4,(4)Alexander Zverev[GER] [yr|ev],5-7 7-6(3) 2-6 6-3 6-0,1.19,3.5%,75.4%,77.6%,48.6%,3/6,15.4%,61.8%,71.4%,53.8%,6/10,3:22,19
R32,25,(25)Fabio Fognini[ITA] [yr|ev],d.,59,Julien Benneteau[FRA] [yr|ev],3-6 6-2 6-1 4-6 6-3,1.13,2.1%,64.8%,70.7%,48.0%,11/14,7.9%,65.9%,63.9%,46.5%,5/12,3:00,9
R32,20,(19)Tomas Berdych[CZE] [yr|ev],d.,10,(12)Juan Martin del Potro[ARG] [yr|ev],6-3 6-3 6-2,1.44,21.3%,59.6%,76.8%,42.1%,7/9,8.1%,60.5%,61.5%,23.5%,11/18,2:16,4
R32,80,Marton Fucsovics[HUN] [yr|ev],d.,93,Nicolas Kicker[ARG] [yr|ev],6-3 6-3 6-2,1.72,16.4%,68.5%,78.0%,56.5%,0/1,4.6%,59.8%,59.6%,37.1%,3/9,1:56,31
R32,2,(2)Roger Federer[SUI] [yr|ev],d.,31,(29)Richard Gasquet[FRA] [yr|ev],6-2 7-5 6-4,1.25,12.8%,64.9%,80.3%,42.4%,1/2,3.3%,67.8%,67.2%,41.4%,3/8,1:59,1
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,52,Leonardo Mayer[ARG] [yr|ev],6-3 6-4 7-6(4),1.55,4.3%,73.4%,79.7%,60.0%,4/5,13.8%,65.1%,69.0%,44.7%,9/12,2:38,1
R64,30,(28)Damir Dzumhur[BIH] [yr|ev],d.,122,John Millman[AUS] [yr|ev],7-5 3-6 6-4 6-1,1.12,6.0%,55.6%,69.2%,53.8%,4/8,10.7%,66.9%,63.0%,47.5%,8/15,2:39,23
R64,26,(24)Diego Schwartzman[ARG] [yr|ev],d.,138,(Q)Casper Ruud[NOR] [yr|ev],6-4 6-2 6-3,1.44,7.5%,47.5%,89.5%,47.6%,1/2,9.4%,62.5%,60.0%,41.7%,5/11,1:58,8
R64,37,Alexandr Dolgopolov[UKR] [yr|ev],d.,78,Matthew Ebden[AUS] [yr|ev],7-6(0) 6-3 6-4,1.31,17.8%,57.0%,78.7%,50.0%,6/8,5.0%,72.0%,61.1%,42.9%,7/12,2:08,13
R64,11,(10)Pablo Carreno Busta[ESP] [yr|ev],d.,57,Gilles Simon[FRA] [yr|ev],6-2 3-0 RET,2.20,15.2%,60.6%,75.0%,69.2%,4/4,5.7%,57.1%,60.0%,13.3%,2/6,0:44,10
R64,28,(23)Gilles Muller[LUX] [yr|ev],d.,100,Malek Jaziri[TUN] [yr|ev],7-5 6-4 6-7(5) 3-6 6-2,1.01,18.3%,62.3%,83.5%,39.4%,12/14,6.4%,53.8%,75.0%,57.0%,13/18,4:02,21
R64,45,Ryan Harrison[USA] [yr|ev],d.,34,(31)Pablo Cuevas[URU] [yr|ev],6-4 7-6(5) 6-4,1.41,15.1%,62.4%,87.9%,51.4%,0/0,6.9%,54.9%,76.8%,47.8%,3/5,1:56,40
R64,6,(6)Marin Cilic[CRO] [yr|ev],d.,70,Joao Sousa[POR] [yr|ev],6-1 7-5 6-2,5.47,32.8%,67.2%,92.7%,90.0%,0/0,6.9%,59.8%,69.2%,34.3%,5/10,1:45,3
R64,3,(3)Grigor Dimitrov[BUL] [yr|ev],d.,186,(Q)Mackenzie Mcdonald[USA] [yr|ev],4-6 6-2 6-4 0-6 8-6,0.99,5.4%,68.7%,77.2%,28.3%,6/11,2.6%,56.3%,74.1%,47.0%,7/12,3:25,3
R64,32,(30)Andrey Rublev[RUS] [yr|ev],d.,123,Marcos Baghdatis[CYP] [yr|ev],6-4 6-7(5) 6-4 6-2,1.18,4.1%,49.2%,83.3%,40.3%,3/8,15.3%,54.0%,70.4%,36.2%,15/24,3:02,5
R64,17,(17)Nick Kyrgios[AUS] [yr|ev],d.,65,Viktor Troicki[SRB] [yr|ev],7-5 6-4 7-6(2),1.48,17.5%,71.1%,84.1%,50.0%,1/2,13.9%,65.2%,73.3%,40.0%,8/11,2:12,13
R64,15,(15)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,50,Denis Shapovalov[CAN] [yr|ev],3-6 6-3 1-6 7-6(4) 7-5,0.93,5.7%,49.4%,84.6%,45.0%,7/11,7.1%,56.8%,73.9%,58.2%,5/8,3:37,5
R64,49,Kyle Edmund[GBR] [yr|ev],d.,60,Denis Istomin[UZB] [yr|ev],6-2 6-2 6-4,2.50,14.1%,67.2%,93.0%,61.9%,0/0,5.1%,57.0%,66.7%,44.1%,4/9,1:29,14
R64,61,Nikoloz Basilashvili[GEO] [yr|ev],d.,117,(Q)Ruben Bemelmans[BEL] [yr|ev],7-5 6-1 6-3,1.56,6.7%,51.7%,80.4%,62.8%,1/1,7.3%,63.4%,71.2%,30.0%,2/7,1:41,16
R64,76,Andreas Seppi[ITA] [yr|ev],d.,168,Yoshihito Nishioka[JPN] [yr|ev],6-1 6-3 6-4,1.41,9.9%,52.7%,83.3%,51.2%,5/5,1.3%,63.7%,58.8%,48.3%,3/8,1:51,18
R64,89,Ivo Karlovic[CRO] [yr|ev],d.,41,Yuichi Sugita[JPN] [yr|ev],7-6(3) 6-7(3) 7-5 4-6 12-10,1.12,25.6%,66.2%,85.4%,52.9%,11/12,7.5%,62.4%,82.7%,52.5%,8/10,4:33,14
R64,5,(5)Dominic Thiem[AUT] [yr|ev],d.,190,(Q)Denis Kudla[USA] [yr|ev],6-7(6) 3-6 6-3 6-2 6-3,1.26,14.1%,57.7%,83.7%,38.1%,4/8,6.6%,56.4%,62.7%,45.6%,10/18,3:48,3
R64,27,(26)Adrian Mannarino[FRA] [yr|ev],d.,64,Jiri Vesely[CZE] [yr|ev],6-3 7-6(4) 5-7 6-3,1.27,14.4%,60.6%,77.5%,50.0%,7/12,9.6%,63.7%,68.6%,38.8%,5/11,3:08,17
R64,94,Maximilian Marterer[GER] [yr|ev],d.,40,Fernando Verdasco[ESP] [yr|ev],6-4 4-6 7-6(5) 3-6 6-3,0.89,10.0%,67.5%,73.1%,51.9%,6/8,10.1%,70.5%,78.1%,50.0%,4/6,3:27,45
R64,97,Tennys Sandgren[USA] [yr|ev],d.,8,(9)Stan Wawrinka[SUI] [yr|ev],6-2 6-1 6-4,2.26,16.7%,71.2%,80.9%,78.9%,2/2,4.8%,66.3%,58.2%,50.0%,8/13,1:28,41
R64,14,(14)Novak Djokovic[SRB] [yr|ev],d.,39,Gael Monfils[FRA] [yr|ev],4-6 6-3 6-1 6-3,1.29,4.3%,65.8%,72.7%,45.0%,5/8,4.4%,52.6%,63.3%,40.7%,8/15,2:45,1
R64,22,(21)Albert Ramos[ESP] [yr|ev],d.,131,(WC)Tim Smyczek[USA] [yr|ev],6-4 6-2 7-6(2),1.87,7.2%,59.0%,91.8%,61.8%,3/3,8.1%,64.6%,68.8%,48.6%,8/11,2:08,17
R64,58,Hyeon Chung[KOR] [yr|ev],d.,53,Daniil Medvedev[RUS] [yr|ev],7-6(4) 6-1 6-1,2.03,3.9%,59.7%,84.8%,64.5%,2/3,12.4%,64.9%,60.3%,38.2%,6/12,1:56,19
R64,4,(4)Alexander Zverev[GER] [yr|ev],d.,62,Peter Gojowczyk[GER] [yr|ev],6-1 6-3 4-6 6-3,1.50,24.3%,68.0%,78.6%,57.6%,1/2,8.1%,61.3%,69.1%,39.5%,12/17,1:59,2
R64,59,Julien Benneteau[FRA] [yr|ev],d.,7,(7)David Goffin[BEL] [yr|ev],1-6 7-6(5) 6-1 7-6(4),0.94,9.1%,60.1%,69.8%,31.6%,9/16,15.3%,55.0%,65.3%,47.5%,10/16,2:54,25
R64,25,(25)Fabio Fognini[ITA] [yr|ev],d.,72,Evgeny Donskoy[RUS] [yr|ev],2-6 6-3 6-4 6-1,1.19,5.1%,52.1%,68.9%,62.5%,2/4,2.8%,59.4%,73.0%,39.5%,9/14,2:20,9
R64,20,(19)Tomas Berdych[CZE] [yr|ev],d.,71,Guillermo Garcia Lopez[ESP] [yr|ev],6-3 2-6 6-2 6-3,1.18,11.0%,58.7%,79.7%,44.4%,6/9,7.3%,53.2%,67.2%,49.0%,7/13,2:31,4
R64,10,(12)Juan Martin del Potro[ARG] [yr|ev],d.,47,Karen Khachanov[RUS] [yr|ev],6-4 7-6(4) 6-7(0) 6-4,1.04,9.2%,63.4%,81.1%,48.1%,2/3,18.4%,67.1%,76.5%,50.0%,12/15,3:45,3
R64,80,Marton Fucsovics[HUN] [yr|ev],d.,13,(13)Sam Querrey[USA] [yr|ev],6-4 7-6(6) 4-6 6-2,1.17,10.8%,56.2%,82.2%,52.6%,10/12,13.2%,58.3%,75.0%,48.3%,12/16,2:43,31
R64,93,Nicolas Kicker[ARG] [yr|ev],d.,86,Lukas Lacko[SVK] [yr|ev],6-2 7-5 1-6 7-5,1.02,1.8%,70.0%,64.9%,36.4%,3/9,11.1%,60.3%,68.4%,36.0%,9/17,2:32,78
R64,31,(29)Richard Gasquet[FRA] [yr|ev],d.,219,(Q)Lorenzo Sonego[ITA] [yr|ev],6-2 6-2 6-3,1.94,10.1%,69.6%,87.5%,47.6%,1/1,8.3%,59.6%,60.0%,40.9%,10/16,1:53,7
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,55,Jan Lennard Struff[GER] [yr|ev],6-4 6-4 7-6(4),1.52,18.5%,57.6%,83.0%,66.7%,2/3,6.5%,50.5%,75.9%,50.9%,8/11,1:55,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,79,Victor Estrella[DOM] [yr|ev],6-1 6-1 6-1,2.35,3.0%,72.7%,77.1%,66.7%,5/6,1.6%,65.6%,47.5%,23.8%,4/12,1:34,1
R128,52,Leonardo Mayer[ARG] [yr|ev],d.,101,Nicolas Jarry[CHI] [yr|ev],6-2 7-6(1) 6-3,4.74,18.2%,69.7%,100.0%,70.0%,0/0,8.1%,60.2%,67.6%,40.8%,12/16,1:55,21
R128,122,John Millman[AUS] [yr|ev],d.,46,Borna Coric[CRO] [yr|ev],7-5 6-4 6-1,1.30,9.3%,63.9%,73.9%,43.6%,5/7,2.5%,60.8%,56.3%,45.2%,2/8,2:19,33
R128,30,(28)Damir Dzumhur[BIH] [yr|ev],d.,44,Paolo Lorenzi[ITA] [yr|ev],3-6 2-6 7-6(5) 6-2 6-4,1.18,2.4%,58.3%,78.4%,50.9%,4/9,10.1%,51.4%,73.9%,47.1%,8/13,3:45,23
R128,26,(24)Diego Schwartzman[ARG] [yr|ev],d.,75,Dusan Lajovic[SRB] [yr|ev],2-6 6-3 5-7 6-4 11-9,1.03,7.4%,57.7%,62.4%,50.0%,14/25,3.3%,68.9%,61.9%,42.1%,13/24,3:59,8
R128,138,(Q)Casper Ruud[NOR] [yr|ev],d.,134,(Q)Quentin Halys[FRA] [yr|ev],6-3 3-6 6-7(5) 7-5 11-9,0.94,4.0%,68.0%,66.7%,59.7%,14/16,13.8%,61.5%,82.5%,41.3%,8/12,4:16,2
R128,37,Alexandr Dolgopolov[UKR] [yr|ev],d.,448,Andreas Haider Maurer[AUT] [yr|ev],7-6(3) 6-3 6-4,1.31,12.5%,52.3%,78.3%,45.2%,4/8,9.8%,56.3%,63.5%,34.7%,9/16,2:04,13
R128,78,Matthew Ebden[AUS] [yr|ev],d.,16,(16)John Isner[USA] [yr|ev],6-4 3-6 6-3 6-3,1.55,13.4%,70.1%,83.8%,62.1%,2/3,22.9%,64.8%,70.6%,54.1%,0/4,2:04,39
R128,11,(10)Pablo Carreno Busta[ESP] [yr|ev],d.,243,(WC)Jason Kubler[AUS] [yr|ev],7-5 4-6 7-5 6-1,1.22,8.2%,66.4%,71.6%,41.5%,4/9,3.9%,59.5%,64.8%,35.5%,11/20,3:31,10
R128,57,Gilles Simon[FRA] [yr|ev],d.,92,Marius Copil[ROU] [yr|ev],7-5 6-4 6-3,1.10,1.9%,67.9%,70.8%,50.0%,3/5,14.3%,58.3%,67.3%,51.4%,5/10,2:01,6
R128,100,Malek Jaziri[TUN] [yr|ev],d.,210,(Q)Salvatore Caruso[ITA] [yr|ev],6-7(2) 3-6 6-3 7-5 6-3,1.15,5.6%,52.5%,71.8%,48.1%,9/17,5.1%,54.5%,65.6%,41.3%,14/24,4:02,42
R128,28,(23)Gilles Muller[LUX] [yr|ev],d.,67,Federico Delbonis[ARG] [yr|ev],7-5 6-4 6-3,1.62,17.0%,67.0%,78.0%,69.0%,3/3,3.6%,66.7%,66.2%,45.9%,8/11,2:29,21
R128,34,(31)Pablo Cuevas[URU] [yr|ev],d.,90,Mikhail Youzhny[RUS] [yr|ev],7-6(7) 6-3 7-5,1.33,11.1%,63.0%,69.1%,67.5%,1/4,8.7%,61.2%,61.9%,52.5%,3/8,2:23,19
R128,45,Ryan Harrison[USA] [yr|ev],d.,95,Dudi Sela[ISR] [yr|ev],6-3 5-7 3-6 7-5 6-2,1.10,9.4%,61.9%,68.7%,44.3%,6/13,3.3%,63.3%,60.0%,47.3%,10/19,3:39,40
R128,70,Joao Sousa[POR] [yr|ev],d.,129,(Q)Dustin Brown[JAM] [yr|ev],6-4 6-3 4-6 6-7(4) 6-1,2.10,6.0%,67.5%,83.5%,71.1%,4/6,5.5%,67.2%,64.2%,41.7%,9/16,2:51,28
R128,6,(6)Marin Cilic[CRO] [yr|ev],d.,105,(Q)Vasek Pospisil[CAN] [yr|ev],6-2 6-2 4-6 7-6(5),1.33,16.9%,60.2%,77.5%,55.3%,3/5,7.8%,52.3%,73.8%,41.1%,13/18,3:17,3
R128,3,(3)Grigor Dimitrov[BUL] [yr|ev],d.,226,(Q)Dennis Novak[AUT] [yr|ev],6-3 6-2 6-1,2.03,10.1%,55.1%,86.8%,58.1%,2/2,3.6%,59.0%,53.1%,38.2%,8/14,1:38,3
R128,186,(Q)Mackenzie Mcdonald[USA] [yr|ev],d.,140,(Q)Elias Ymer[SWE] [yr|ev],6-4 6-3 4-6 6-1,1.33,2.6%,63.5%,76.7%,47.6%,5/7,1.6%,51.6%,65.6%,43.3%,7/13,2:35,37
R128,123,Marcos Baghdatis[CYP] [yr|ev],d.,119,(Q)Yuki Bhambri[IND] [yr|ev],7-6(4) 6-4 6-3,1.30,14.0%,59.3%,70.6%,57.1%,3/6,0.0%,72.1%,54.7%,55.2%,3/9,2:09,8
R128,32,(30)Andrey Rublev[RUS] [yr|ev],d.,33,David Ferrer[ESP] [yr|ev],7-5 6-7(6) 6-2 6-7(6) 6-2,1.14,7.3%,53.6%,70.8%,41.0%,9/17,1.8%,61.8%,54.9%,44.4%,8/21,3:50,5
R128,17,(17)Nick Kyrgios[AUS] [yr|ev],d.,98,Rogerio Dutra Silva[BRA] [yr|ev],6-1 6-2 6-4,1.64,20.3%,73.4%,75.9%,61.9%,2/2,4.3%,70.0%,61.2%,38.1%,2/7,1:27,13
R128,65,Viktor Troicki[SRB] [yr|ev],d.,188,(WC)Alex Bolt[AUS] [yr|ev],6-7(2) 4-6 6-2 6-3 6-4,1.11,14.6%,70.9%,75.7%,45.5%,7/10,8.5%,58.9%,73.5%,48.3%,6/12,2:49,12
R128,50,Denis Shapovalov[CAN] [yr|ev],d.,82,Stefanos Tsitsipas[GRE] [yr|ev],6-1 6-3 7-6(5),1.78,11.1%,56.8%,82.6%,68.6%,1/2,6.6%,50.5%,65.2%,51.1%,3/8,1:56,10
R128,15,(15)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,214,(Q)Kevin King[USA] [yr|ev],6-4 6-4 6-1,1.46,5.8%,59.3%,80.4%,51.4%,5/5,5.6%,66.4%,63.4%,36.1%,10/15,2:01,5
R128,49,Kyle Edmund[GBR] [yr|ev],d.,12,(11)Kevin Anderson[RSA] [yr|ev],6-7(4) 6-3 3-6 6-3 6-4,0.89,6.5%,63.5%,77.8%,50.0%,9/11,25.2%,66.9%,82.8%,47.8%,7/11,3:59,14
R128,60,Denis Istomin[UZB] [yr|ev],d.,74,Pierre Hugues Herbert[FRA] [yr|ev],6-2 6-1 5-7 7-6(3),1.26,5.5%,67.7%,69.8%,63.4%,2/4,7.7%,60.0%,69.2%,44.2%,7/12,2:58,33
R128,61,Nikoloz Basilashvili[GEO] [yr|ev],d.,102,Gerald Melzer[AUT] [yr|ev],6-3 6-4 2-6 6-3,1.30,3.9%,59.8%,75.4%,51.2%,5/9,9.2%,56.3%,62.7%,46.2%,10/16,2:19,16
R128,117,(Q)Ruben Bemelmans[BEL] [yr|ev],d.,18,(18)Lucas Pouille[FRA] [yr|ev],6-4 6-4 6-7(4) 7-6(6),1.04,6.6%,65.1%,67.6%,65.5%,12/14,10.2%,62.0%,71.8%,55.8%,4/8,3:11,84
R128,168,Yoshihito Nishioka[JPN] [yr|ev],d.,29,(27)Philipp Kohlschreiber[GER] [yr|ev],6-3 2-6 6-0 1-6 6-2,1.13,2.6%,68.1%,63.3%,45.9%,11/17,6.6%,55.7%,61.8%,40.7%,11/19,2:39,24
R128,76,Andreas Seppi[ITA] [yr|ev],d.,155,(WC)Corentin Moutet[FRA] [yr|ev],3-6 6-4 6-2 6-2,1.20,1.7%,56.2%,70.6%,45.3%,6/11,5.0%,61.4%,56.5%,43.6%,7/15,2:33,18
R128,89,Ivo Karlovic[CRO] [yr|ev],d.,85,Laslo Djere[SRB] [yr|ev],7-6(3) 6-3 7-6(2),1.14,17.8%,62.7%,86.5%,47.7%,7/8,8.4%,68.2%,74.0%,55.9%,7/9,2:21,14
R128,41,Yuichi Sugita[JPN] [yr|ev],d.,9,(8)Jack Sock[USA] [yr|ev],6-1 7-6(4) 5-7 6-3,1.36,11.6%,58.7%,74.6%,60.0%,7/12,5.4%,61.6%,68.1%,39.5%,2/9,2:33,36
R128,5,(5)Dominic Thiem[AUT] [yr|ev],d.,56,Guido Pella[ARG] [yr|ev],6-4 6-4 6-4,1.06,13.5%,62.2%,78.3%,50.0%,6/6,3.3%,61.1%,70.9%,57.1%,5/8,2:16,3
R128,190,(Q)Denis Kudla[USA] [yr|ev],d.,48,Steve Johnson[USA] [yr|ev],6-7(5) 6-3 7-6(3) 6-2,1.31,6.9%,56.9%,74.3%,64.3%,2/4,9.5%,47.4%,70.8%,51.4%,6/11,2:49,53
R128,64,Jiri Vesely[CZE] [yr|ev],d.,225,(Q)Vaclav Safranek[CZE] [yr|ev],6-4 6-3 6-3,1.41,17.4%,72.1%,74.2%,70.8%,5/5,1.2%,69.4%,62.7%,61.5%,2/6,1:48,35
R128,27,(26)Adrian Mannarino[FRA] [yr|ev],d.,130,(LL)Matteo Berrettini[ITA] [yr|ev],6-4 6-4 6-4,1.45,1.3%,60.3%,85.1%,67.7%,1/1,15.2%,60.8%,77.1%,54.8%,1/4,1:47,17
R128,40,Fernando Verdasco[ESP] [yr|ev],d.,21,(20)Roberto Bautista Agut[ESP] [yr|ev],6-1 7-5 7-5,1.71,13.0%,70.1%,83.3%,47.8%,2/4,0.9%,74.8%,57.5%,40.7%,4/11,2:07,7
R128,94,Maximilian Marterer[GER] [yr|ev],d.,83,Cedrik Marcel Stebe[GER] [yr|ev],6-0 6-3 6-4,1.90,12.1%,54.5%,77.8%,66.7%,1/2,1.1%,68.5%,55.7%,32.1%,11/18,1:37,45
R128,97,Tennys Sandgren[USA] [yr|ev],d.,84,Jeremy Chardy[FRA] [yr|ev],6-4 7-6(2) 6-2,1.46,13.5%,77.5%,81.2%,55.0%,2/2,7.0%,62.8%,77.8%,40.6%,2/5,1:45,41
R128,8,(9)Stan Wawrinka[SUI] [yr|ev],d.,136,Ricardas Berankis[LTU] [yr|ev],6-3 6-4 2-6 7-6(2),0.90,11.2%,50.0%,71.6%,53.7%,5/9,9.5%,62.1%,69.4%,61.4%,8/12,2:47,3
R128,14,(14)Novak Djokovic[SRB] [yr|ev],d.,63,Donald Young[USA] [yr|ev],6-1 6-2 6-4,2.04,6.1%,57.6%,78.9%,71.4%,1/2,1.9%,57.3%,47.5%,54.5%,19/25,1:51,1
