Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Tennys Sandgren,USA,5,1149,91.3%,18.9%,68,11.8%,11,1.9%,71.4%,76.9%,55.2%,70.7%,37,78.4%,34.6%,40,42.5%,52.7%,1.18,12:31
17,Nick Kyrgios,AUS,4,960,93.4%,16.0%,97,20.3%,14,2.9%,67.9%,79.6%,56.2%,72.1%,18,72.2%,32.9%,27,44.4%,52.4%,1.18,10:22
,Guillermo Garcia Lopez,ESP,2,468,82.4%,28.6%,12,5.5%,7,3.2%,58.0%,70.1%,56.5%,64.4%,15,60.0%,41.8%,26,38.5%,52.4%,1.17,4:59
4,Alexander Zverev,GER,3,710,87.7%,23.2%,63,17.8%,11,3.1%,65.0%,73.5%,54.0%,66.7%,26,73.1%,38.2%,33,39.4%,52.4%,1.15,7:43
Q,Mackenzie Mcdonald,USA,2,537,83.3%,26.2%,7,2.6%,13,4.9%,59.4%,75.3%,47.2%,63.9%,19,63.2%,41.3%,24,45.8%,52.5%,1.15,6:00
7,David Goffin,BEL,2,506,76.3%,35.9%,33,13.1%,11,4.4%,58.3%,69.4%,51.4%,61.9%,23,60.9%,43.3%,28,50.0%,52.6%,1.14,5:27
,Kyle Edmund,GBR,6,1472,87.1%,22.6%,85,11.8%,18,2.5%,64.0%,75.9%,53.7%,67.9%,41,63.4%,36.7%,79,32.9%,52.0%,1.14,17:06
,Marton Fucsovics,HUN,4,890,83.6%,27.9%,37,8.5%,19,4.4%,56.1%,76.1%,50.5%,64.9%,39,71.8%,40.0%,46,41.3%,52.1%,1.14,9:56
21,Albert Ramos,ESP,3,516,85.7%,19.5%,12,4.6%,9,3.4%,57.8%,75.7%,56.8%,67.7%,21,71.4%,36.4%,24,33.3%,52.3%,1.13,6:20
13,Sam Querrey,USA,2,441,88.2%,18.2%,47,21.2%,9,4.1%,58.6%,78.5%,54.3%,68.5%,16,75.0%,35.2%,25,24.0%,51.9%,1.12,4:14
11,Kevin Anderson,RSA,1,309,83.3%,8.0%,35,25.2%,2,1.4%,66.9%,82.8%,47.8%,71.2%,11,63.6%,32.4%,11,18.2%,49.8%,1.12,3:59
,Karen Khachanov,RUS,2,522,87.2%,10.3%,49,18.6%,5,1.9%,67.0%,76.8%,52.9%,68.9%,26,80.8%,34.9%,10,40.0%,52.1%,1.12,6:12
15,Jo-Wilfried Tsonga,FRA,3,792,91.7%,16.1%,42,10.9%,16,4.2%,58.9%,84.5%,48.1%,69.5%,20,75.0%,33.8%,28,35.7%,51.1%,1.11,8:55
,Ricardas Berankis,LTU,1,250,78.9%,20.0%,11,9.5%,1,0.9%,62.1%,69.4%,61.4%,66.4%,12,66.7%,37.3%,9,44.4%,50.8%,1.11,2:47
3,Grigor Dimitrov,BUL,5,1281,82.7%,22.7%,51,8.1%,43,6.8%,65.2%,77.4%,42.3%,65.2%,48,64.6%,38.7%,63,34.9%,51.8%,1.11,14:22
,Joao Sousa,POR,2,448,80.6%,17.9%,13,6.4%,4,2.0%,64.2%,77.9%,53.4%,69.1%,16,56.3%,34.4%,16,43.8%,50.2%,1.11,4:36
23,Gilles Muller,LUX,3,825,93.8%,14.1%,87,21.7%,15,3.7%,63.8%,82.4%,46.9%,69.6%,21,81.0%,33.5%,33,27.3%,51.0%,1.10,9:49
10,Pablo Carreno Busta,ESP,4,908,83.1%,26.4%,38,8.5%,11,2.4%,69.7%,70.6%,52.9%,65.3%,31,61.3%,38.3%,36,52.8%,51.7%,1.10,11:00
24,Diego Schwartzman,ARG,4,1082,72.8%,34.1%,45,8.4%,18,3.4%,55.2%,69.2%,49.4%,60.3%,55,60.0%,43.2%,65,43.1%,51.7%,1.09,12:26
,Andreas Seppi,ITA,4,1004,87.8%,19.8%,46,9.0%,14,2.7%,57.9%,77.4%,56.5%,68.6%,33,69.7%,34.2%,38,42.1%,51.8%,1.09,11:12
25,Fabio Fognini,ITA,4,861,79.1%,29.0%,28,6.5%,18,4.2%,60.2%,66.2%,57.0%,62.5%,36,61.1%,40.8%,49,40.8%,51.7%,1.09,9:30
,Alexandr Dolgopolov,UKR,3,648,71.4%,29.4%,35,11.0%,18,5.7%,54.7%,72.4%,46.5%,60.7%,28,50.0%,42.4%,38,39.5%,51.4%,1.08,6:50
,Malek Jaziri,TUN,2,684,75.0%,24.0%,20,6.0%,15,4.5%,53.2%,73.4%,52.6%,63.7%,35,62.9%,39.3%,38,31.6%,51.2%,1.08,8:04
,Jan Lennard Struff,GER,2,340,86.2%,25.0%,26,14.7%,8,4.5%,52.5%,80.6%,53.6%,67.8%,14,71.4%,34.4%,11,63.6%,51.8%,1.07,3:12
30,Andrey Rublev,RUS,3,894,70.8%,39.4%,22,5.0%,42,9.6%,54.9%,72.5%,41.6%,58.6%,44,56.8%,44.4%,60,43.3%,51.3%,1.07,9:56
,Yuichi Sugita,JPN,2,653,87.3%,15.1%,30,9.0%,18,5.4%,61.1%,79.9%,55.4%,70.4%,22,68.2%,31.7%,21,38.1%,51.5%,1.07,7:06
Q,Quentin Halys,FRA,1,420,87.1%,6.5%,27,13.8%,16,8.2%,61.5%,82.5%,41.3%,66.7%,12,66.7%,35.6%,16,12.5%,50.0%,1.07,4:16
,Maximilian Marterer,GER,3,731,89.8%,18.0%,32,8.8%,4,1.1%,66.3%,72.9%,58.2%,68.0%,16,62.5%,33.6%,32,34.4%,50.6%,1.05,8:00
26,Adrian Mannarino,FRA,3,603,78.8%,22.0%,23,7.6%,13,4.3%,60.6%,72.1%,53.8%,64.9%,25,56.0%,36.9%,18,61.1%,50.9%,1.05,7:03
,John Millman,AUS,2,425,73.5%,30.3%,23,10.0%,5,2.2%,65.5%,68.0%,45.6%,60.3%,22,59.1%,41.8%,16,62.5%,51.8%,1.05,4:58
,Evgeny Donskoy,RUS,2,426,78.1%,21.9%,13,6.7%,6,3.1%,65.3%,72.2%,44.8%,62.7%,20,65.0%,38.6%,23,30.4%,49.5%,1.04,4:16
,Ryan Harrison,USA,3,719,84.2%,20.7%,39,10.7%,10,2.7%,62.9%,73.4%,50.4%,64.8%,17,47.1%,36.3%,30,40.0%,50.8%,1.03,8:04
,Matthew Ebden,AUS,2,409,82.4%,17.6%,18,9.1%,6,3.0%,71.1%,72.1%,52.6%,66.5%,15,60.0%,34.4%,12,50.0%,49.9%,1.03,4:12
,Nikoloz Basilashvili,GEO,3,728,80.7%,28.6%,22,5.6%,26,6.6%,58.1%,70.7%,49.1%,61.7%,37,70.3%,39.5%,30,53.3%,51.5%,1.03,7:34
,Ivo Karlovic,CRO,3,1002,95.1%,4.9%,126,24.9%,25,4.9%,67.1%,83.8%,53.3%,73.8%,29,86.2%,26.7%,21,19.0%,50.5%,1.02,10:45
,Julien Benneteau,FRA,3,834,71.0%,28.3%,31,7.7%,25,6.2%,64.6%,69.9%,38.7%,58.9%,37,51.4%,41.8%,48,35.4%,50.0%,1.02,9:21
31,Pablo Cuevas,URU,2,406,84.8%,15.6%,19,9.0%,9,4.3%,59.0%,72.6%,57.0%,66.2%,9,44.4%,34.2%,8,62.5%,50.7%,1.01,4:19
,Lukas Lacko,SVK,2,543,79.1%,21.4%,33,11.9%,9,3.2%,60.3%,74.9%,45.5%,63.2%,22,59.1%,36.8%,18,50.0%,50.3%,1.00,5:54
,Marcos Baghdatis,CYP,2,462,65.7%,30.6%,35,14.8%,7,3.0%,55.9%,70.5%,43.3%,58.5%,30,60.0%,41.6%,17,64.7%,50.2%,1.00,5:11
,Peter Gojowczyk,GER,2,391,80.0%,23.3%,15,7.4%,7,3.5%,63.9%,70.5%,43.8%,60.9%,25,76.0%,39.2%,14,50.0%,50.4%,1.00,3:43
12,Juan Martin del Potro,ARG,3,651,83.7%,18.4%,34,10.8%,7,2.2%,64.6%,76.8%,38.7%,63.4%,25,68.0%,36.2%,31,29.0%,49.3%,0.99,8:15
28,Damir Dzumhur,BIH,3,698,69.8%,23.6%,15,4.7%,16,5.0%,56.1%,69.8%,47.1%,59.9%,33,51.5%,38.8%,30,43.3%,48.4%,0.97,8:14
Q,Denis Kudla,USA,2,597,77.8%,20.9%,21,6.8%,14,4.5%,56.6%,67.6%,53.3%,61.4%,22,54.5%,37.4%,19,47.4%,49.9%,0.97,6:37
WC,Tim Smyczek,USA,2,476,85.7%,17.6%,24,9.9%,5,2.1%,61.6%,71.1%,54.8%,64.9%,23,78.3%,34.2%,17,35.3%,49.8%,0.97,5:05
,Dusan Lajovic,SRB,1,372,62.1%,36.7%,6,3.3%,8,4.4%,68.9%,61.9%,42.1%,55.7%,24,54.2%,42.9%,25,44.0%,49.2%,0.97,3:59
,Jiri Vesely,CZE,2,438,82.4%,25.0%,28,12.7%,13,5.9%,67.0%,70.9%,49.3%,63.8%,16,62.5%,35.0%,18,50.0%,49.5%,0.97,4:56
18,Lucas Pouille,FRA,1,303,81.8%,9.1%,14,10.2%,6,4.4%,62.0%,71.8%,55.8%,65.7%,8,50.0%,33.1%,14,14.3%,47.9%,0.97,3:11
,Gael Monfils,FRA,2,413,66.7%,27.3%,18,8.7%,28,13.5%,52.9%,69.1%,43.9%,57.2%,21,47.6%,41.0%,17,52.9%,49.2%,0.96,4:46
,Nicolas Kicker,ARG,3,701,68.5%,30.9%,12,3.4%,9,2.5%,65.6%,62.7%,45.9%,56.9%,37,54.1%,41.0%,37,45.9%,49.1%,0.95,8:10
22,Milos Raonic,CAN,1,307,87.0%,4.3%,36,23.1%,6,3.8%,58.3%,84.6%,44.6%,67.9%,9,66.7%,30.5%,5,20.0%,49.5%,0.95,3:22
,Guido Pella,ARG,1,201,80.0%,0.0%,3,3.3%,1,1.1%,61.1%,70.9%,57.1%,65.6%,8,62.5%,32.4%,6,0.0%,47.3%,0.94,2:16
,Yoshihito Nishioka,JPN,2,409,65.6%,25.0%,4,2.0%,5,2.6%,66.3%,61.5%,47.0%,56.6%,25,56.0%,40.8%,24,33.3%,48.4%,0.94,4:30
,Viktor Troicki,SRB,2,504,85.7%,17.1%,38,14.3%,11,4.1%,68.4%,74.7%,42.9%,64.7%,21,71.4%,32.4%,14,50.0%,49.4%,0.92,5:01
,Dudi Sela,ISR,1,310,64.0%,28.0%,5,3.3%,4,2.7%,63.3%,60.0%,47.3%,55.3%,19,52.6%,40.6%,13,53.8%,47.7%,0.91,3:39
,Marius Copil,ROU,1,190,66.7%,12.5%,12,14.3%,2,2.4%,58.3%,67.3%,51.4%,60.7%,10,50.0%,35.8%,5,40.0%,46.8%,0.91,2:01
,Denis Istomin,UZB,2,400,78.8%,15.6%,11,5.3%,2,1.0%,63.6%,68.7%,54.7%,63.6%,13,46.2%,33.0%,12,41.7%,48.8%,0.91,4:27
WC,Alex Bolt,AUS,1,292,75.0%,12.0%,12,8.5%,5,3.5%,58.9%,73.5%,48.3%,63.1%,12,50.0%,33.1%,10,30.0%,47.6%,0.90,2:49
27,Philipp Kohlschreiber,GER,1,238,57.9%,31.6%,8,6.6%,4,3.3%,55.7%,61.8%,40.7%,52.5%,19,57.9%,42.2%,17,35.3%,47.5%,0.89,2:39
,Jordan Thompson,AUS,1,305,63.6%,22.7%,12,8.2%,5,3.4%,61.9%,62.6%,44.6%,55.8%,19,57.9%,39.2%,19,26.3%,47.2%,0.89,3:42
,Robin Haase,NED,1,283,77.3%,8.7%,8,5.9%,3,2.2%,64.7%,71.6%,52.1%,64.7%,12,58.3%,31.3%,5,40.0%,47.3%,0.89,3:03
,David Ferrer,ESP,1,344,50.0%,30.8%,3,1.8%,10,6.1%,61.8%,54.9%,44.4%,50.9%,21,38.1%,43.0%,17,47.1%,46.8%,0.88,3:50
,Laslo Djere,SRB,1,225,87.5%,5.9%,9,8.4%,1,0.9%,68.2%,74.0%,55.9%,68.2%,9,77.8%,28.0%,8,12.5%,47.1%,0.88,2:21
Q,Ruben Bemelmans,BEL,2,474,80.6%,11.1%,17,6.9%,5,2.0%,64.5%,68.8%,53.4%,63.3%,21,66.7%,31.9%,9,44.4%,48.3%,0.87,4:52
Q,Salvatore Caruso,ITA,1,338,60.0%,30.8%,9,5.1%,6,3.4%,54.5%,65.6%,41.3%,54.5%,24,58.3%,39.5%,17,47.1%,47.3%,0.87,4:02
,Daniil Medvedev,RUS,2,458,79.4%,14.7%,23,9.6%,9,3.8%,67.4%,72.0%,44.9%,63.2%,21,66.7%,32.0%,10,50.0%,48.3%,0.87,5:25
,Gilles Simon,FRA,2,258,72.7%,25.0%,4,2.8%,8,5.7%,65.2%,68.5%,38.8%,58.2%,11,45.5%,35.9%,14,35.7%,48.1%,0.86,2:45
Q,Casper Ruud,NOR,2,596,82.2%,11.4%,18,5.6%,6,1.9%,66.4%,64.8%,53.7%,61.1%,27,70.4%,33.1%,14,35.7%,48.2%,0.85,6:14
,Paolo Lorenzi,ITA,1,306,79.2%,21.7%,18,10.1%,5,2.8%,51.4%,73.9%,47.1%,60.9%,13,61.5%,33.1%,9,55.6%,49.3%,0.85,3:45
Q,Lorenzo Sonego,ITA,2,461,77.8%,14.7%,22,8.6%,7,2.7%,60.2%,69.5%,50.0%,61.7%,21,61.9%,31.7%,13,38.5%,48.4%,0.83,4:56
WC,Corentin Moutet,FRA,1,222,52.9%,27.8%,5,5.0%,5,5.0%,61.4%,56.5%,43.6%,51.5%,15,46.7%,40.5%,11,45.5%,45.5%,0.83,2:33
WC,Jason Kubler,AUS,1,275,57.1%,25.0%,6,3.9%,11,7.2%,59.5%,64.8%,35.5%,52.9%,20,55.0%,38.5%,9,55.6%,46.5%,0.82,3:31
Q,Matthias Bachinger,GER,1,232,63.2%,15.0%,6,5.4%,4,3.6%,59.5%,71.2%,42.2%,59.5%,12,41.7%,33.1%,7,42.9%,45.7%,0.82,2:33
WC,Thanasi Kokkinakis,AUS,1,284,81.0%,4.8%,6,4.2%,9,6.3%,59.9%,69.4%,54.4%,63.4%,7,42.9%,29.6%,9,11.1%,46.5%,0.81,3:29
Q,Jaume Munar,ESP,1,182,60.0%,25.0%,6,6.8%,5,5.7%,61.4%,61.1%,41.2%,53.4%,9,33.3%,37.2%,6,66.7%,45.1%,0.80,2:01
,Taro Daniel,JPN,1,292,61.9%,20.0%,14,8.8%,2,1.3%,65.0%,56.7%,51.8%,55.0%,18,55.6%,35.6%,9,44.4%,46.2%,0.79,3:27
,Pierre Hugues Herbert,FRA,1,257,73.7%,10.0%,10,7.7%,7,5.4%,60.0%,69.2%,44.2%,59.2%,12,58.3%,32.3%,4,50.0%,45.9%,0.79,2:58
WC,Alexei Popyrin,AUS,1,294,68.4%,10.0%,17,11.3%,11,7.3%,52.3%,72.2%,43.1%,58.3%,14,57.1%,32.9%,12,16.7%,45.9%,0.79,2:57
,Radu Albot,MDA,1,267,55.0%,26.3%,0,0.0%,5,3.4%,70.3%,54.9%,39.5%,50.3%,21,57.1%,39.3%,16,31.3%,45.3%,0.79,3:16
,Thomas Fabbiano,ITA,1,218,66.7%,12.5%,5,4.9%,6,5.8%,49.5%,68.6%,40.4%,54.4%,10,50.0%,35.7%,14,14.3%,44.5%,0.78,2:22
Q,Yuki Bhambri,IND,1,190,62.5%,20.0%,0,0.0%,1,1.0%,72.1%,54.7%,55.2%,54.8%,9,33.3%,34.9%,6,50.0%,45.8%,0.77,2:09
,Gerald Melzer,AUT,1,221,66.7%,22.2%,11,9.2%,3,2.5%,56.3%,62.7%,46.2%,55.5%,16,62.5%,34.3%,9,44.4%,45.7%,0.77,2:19
,Florian Mayer,GER,1,203,66.7%,13.3%,7,6.0%,4,3.4%,54.3%,66.7%,45.3%,56.9%,19,73.7%,33.3%,6,33.3%,46.8%,0.77,1:56
,Borna Coric,CRO,1,187,57.1%,13.3%,2,2.5%,4,5.1%,60.8%,56.3%,45.2%,51.9%,8,25.0%,37.0%,7,28.6%,43.3%,0.77,2:19
,Jared Donaldson,USA,1,151,61.5%,7.1%,9,13.4%,3,4.5%,46.3%,80.6%,41.7%,59.7%,7,28.6%,31.0%,6,16.7%,43.7%,0.77,1:51
,Andreas Haider Maurer,AUT,1,200,56.3%,26.7%,11,9.8%,7,6.3%,56.3%,63.5%,34.7%,50.9%,16,56.3%,37.5%,8,50.0%,45.0%,0.76,2:04
,Steve Johnson,USA,1,267,75.0%,9.5%,13,9.5%,9,6.6%,47.4%,70.8%,51.4%,60.6%,11,54.5%,30.0%,4,50.0%,45.7%,0.76,2:49
,Mikhail Youzhny,RUS,1,211,68.8%,17.6%,9,8.7%,1,1.0%,61.2%,61.9%,52.5%,58.3%,8,37.5%,31.5%,4,75.0%,44.5%,0.75,2:23
Q,Elias Ymer,SWE,1,239,66.7%,11.1%,2,1.6%,4,3.2%,51.6%,65.6%,43.3%,54.8%,13,53.8%,33.9%,7,28.6%,44.8%,0.75,2:35
Q,Vasek Pospisil,CAN,1,271,73.7%,10.5%,12,7.8%,6,3.9%,52.3%,73.8%,41.1%,58.2%,18,72.2%,31.4%,5,40.0%,46.5%,0.75,3:17
LL,Peter Polansky,CAN,1,228,82.4%,11.8%,8,6.9%,3,2.6%,58.6%,69.1%,47.9%,60.3%,7,57.1%,29.5%,11,18.2%,45.2%,0.74,2:27
8,Jack Sock,USA,1,233,63.2%,23.8%,6,5.4%,7,6.3%,61.6%,68.1%,39.5%,57.1%,9,22.2%,31.4%,12,41.7%,43.8%,0.73,2:33
9,Stan Wawrinka,SUI,2,399,71.9%,12.5%,19,8.8%,7,3.2%,56.2%,65.6%,52.6%,59.9%,22,59.1%,28.6%,14,28.6%,45.6%,0.71,4:15
,Horacio Zeballos,ARG,1,198,62.5%,18.8%,4,3.7%,3,2.8%,68.5%,55.4%,52.9%,54.6%,14,57.1%,32.2%,7,42.9%,44.4%,0.71,2:02
Q,Vaclav Safranek,CZE,1,171,71.4%,0.0%,1,1.2%,0,0.0%,69.4%,62.7%,61.5%,62.4%,6,33.3%,26.7%,5,0.0%,44.4%,0.71,1:48
,Frances Tiafoe,USA,1,177,71.4%,0.0%,9,9.9%,2,2.2%,50.5%,69.6%,46.7%,58.2%,7,42.9%,29.1%,4,0.0%,44.1%,0.70,2:14
LL,Matteo Berrettini,ITA,1,157,80.0%,0.0%,12,15.2%,2,2.5%,60.8%,77.1%,54.8%,68.4%,4,25.0%,21.8%,1,0.0%,45.2%,0.69,1:47
,Jeremy Chardy,FRA,1,175,80.0%,0.0%,6,7.0%,4,4.7%,62.8%,77.8%,40.6%,64.0%,5,40.0%,24.7%,2,0.0%,44.0%,0.69,1:45
,Blaz Kavcic,SLO,1,175,50.0%,20.0%,0,0.0%,4,4.4%,45.6%,61.0%,44.9%,52.2%,12,41.7%,32.9%,5,60.0%,42.9%,0.69,2:05
Q,Kevin King,USA,1,193,64.3%,0.0%,6,5.6%,6,5.6%,66.4%,63.4%,36.1%,54.2%,15,66.7%,31.4%,5,0.0%,44.0%,0.69,2:01
,Mikhail Kukushkin,KAZ,1,177,50.0%,7.7%,1,1.2%,2,2.3%,64.0%,56.4%,32.3%,47.7%,12,50.0%,35.2%,8,12.5%,41.2%,0.67,1:44
,Aljaz Bedene,SLO,1,171,71.4%,0.0%,2,2.2%,5,5.6%,55.6%,70.0%,45.0%,58.9%,13,69.2%,27.2%,2,0.0%,43.9%,0.66,1:39
16,John Isner,USA,1,202,78.9%,5.6%,24,22.9%,2,1.9%,64.8%,70.6%,54.1%,64.8%,4,0.0%,22.7%,3,33.3%,44.6%,0.64,2:04
,Benoit Paire,FRA,1,250,61.1%,0.0%,12,8.6%,10,7.1%,53.6%,64.0%,40.0%,52.9%,17,58.8%,30.0%,2,0.0%,42.8%,0.64,2:28
,Federico Delbonis,ARG,1,199,80.0%,0.0%,4,3.6%,3,2.7%,66.7%,66.2%,45.9%,59.5%,11,72.7%,25.0%,3,0.0%,44.2%,0.62,2:29
WC,Alex De Minaur,AUS,1,189,53.3%,12.5%,4,3.9%,4,3.9%,73.5%,57.3%,33.3%,51.0%,15,53.3%,29.9%,3,66.7%,41.3%,0.61,2:05
,Rogerio Dutra Silva,BRA,1,149,58.3%,0.0%,3,4.3%,3,4.3%,70.0%,61.2%,38.1%,54.3%,7,28.6%,27.8%,2,0.0%,40.3%,0.61,1:27
20,Roberto Bautista Agut,ESP,1,184,56.3%,13.3%,1,0.9%,1,0.9%,74.8%,57.5%,40.7%,53.3%,11,36.4%,27.3%,4,50.0%,42.4%,0.58,2:07
,Stefanos Tsitsipas,GRE,1,172,64.3%,7.1%,6,6.6%,6,6.6%,50.5%,65.2%,51.1%,58.2%,8,37.5%,23.5%,2,50.0%,41.9%,0.56,1:56
,Feliciano Lopez,ESP,1,167,69.2%,0.0%,13,14.6%,2,2.2%,73.0%,61.5%,50.0%,58.4%,13,69.2%,23.1%,0,-,41.9%,0.56,1:31
WC,Soon Woo Kwon,KOR,1,141,50.0%,7.7%,9,12.7%,8,11.3%,40.8%,58.6%,47.6%,52.1%,8,25.0%,25.7%,3,33.3%,39.0%,0.54,1:17
,Cedrik Marcel Stebe,GER,1,155,46.2%,8.3%,1,1.1%,7,7.9%,68.5%,55.7%,32.1%,48.3%,18,61.1%,27.3%,2,50.0%,39.4%,0.53,1:37
Q,Dennis Novak,AUT,1,152,50.0%,0.0%,3,3.6%,2,2.4%,59.0%,53.1%,38.2%,47.0%,14,57.1%,26.1%,2,0.0%,37.5%,0.49,1:38
,Donald Young,USA,1,169,50.0%,7.7%,2,1.9%,2,1.9%,57.3%,47.5%,54.5%,50.5%,25,76.0%,24.2%,2,50.0%,40.2%,0.49,1:51
Q,Dustin Brown,JAM,1,300,72.0%,8.7%,10,5.5%,11,6.0%,67.2%,64.2%,41.7%,56.8%,16,56.3%,20.5%,6,33.3%,42.7%,0.48,2:51
32,Mischa Zverev,GER,1,80,42.9%,0.0%,1,2.2%,3,6.7%,73.3%,45.5%,50.0%,46.7%,6,33.3%,25.7%,3,0.0%,37.5%,0.48,0:48
,Victor Estrella,DOM,1,127,20.0%,9.1%,1,1.6%,1,1.6%,65.6%,47.5%,23.8%,39.3%,12,33.3%,25.8%,6,16.7%,32.3%,0.42,1:34
,Nicolas Jarry,CHI,1,189,73.3%,0.0%,10,8.1%,1,0.8%,60.2%,67.6%,40.8%,56.9%,16,75.0%,9.1%,0,-,40.2%,0.21,1:55
,All Main Draw Players,,127.0,,79.1%,20.9%,,9.4%,,3.9%,62.0%,72.0%,49.4%,63.4%,,61.2%,36.6%,,38.8%,50.0%,1.00,
