Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
17,Ivan Ljubicic,CRO,1,189,70.6%,12.5%,9,9.8%,1,1.1%,66.3%,75.4%,38.7%,63.0%,6,16.7%,32.0%,4,50.0%,47.1%,0.86,2:13
,Jarkko Nieminen,FIN,2,433,79.4%,14.3%,7,3.1%,7,3.1%,71.5%,67.5%,44.6%,61.0%,21,66.7%,32.7%,14,35.7%,47.6%,0.84,4:19
26,Gilles Simon,FRA,3,367,82.8%,10.3%,8,4.1%,5,2.5%,55.8%,74.5%,48.3%,62.9%,13,61.5%,30.6%,7,42.9%,48.0%,0.83,3:43
Q,Jesse Huta Galung,NED,1,193,78.6%,6.3%,16,17.2%,10,10.8%,58.1%,74.1%,51.3%,64.5%,7,57.1%,29.0%,1,100.0%,46.1%,0.82,1:43
,Olivier Rochus,BEL,1,311,59.1%,30.4%,1,0.6%,4,2.3%,63.2%,57.3%,42.2%,51.7%,20,55.0%,39.4%,17,41.2%,46.3%,0.82,3:51
Q,Guillermo Alcaide,ESP,1,204,80.0%,6.3%,11,11.2%,6,6.1%,61.2%,75.0%,42.1%,62.2%,7,57.1%,31.1%,4,25.0%,46.1%,0.82,1:53
8,Fernando Verdasco,ESP,1,281,85.7%,0.0%,9,6.4%,8,5.7%,57.1%,77.5%,51.7%,66.4%,5,40.0%,27.7%,1,0.0%,47.0%,0.82,2:54
LL,Jesse Levine,CAN,1,260,73.7%,15.8%,6,4.5%,4,3.0%,57.5%,59.7%,57.9%,59.0%,17,70.6%,33.3%,12,25.0%,46.5%,0.81,2:54
14,Juan Carlos Ferrero,ESP,1,309,75.0%,12.0%,8,5.0%,4,2.5%,63.7%,65.7%,58.6%,63.1%,14,57.1%,29.5%,5,60.0%,46.9%,0.80,3:21
,Eduardo Schwank,ARG,1,238,72.2%,10.5%,6,5.4%,13,11.6%,54.5%,70.5%,45.1%,58.9%,10,50.0%,32.5%,8,25.0%,45.0%,0.79,2:25
,Alejandro Falla,COL,1,328,80.0%,12.0%,8,4.5%,2,1.1%,60.5%,67.3%,50.0%,60.5%,14,64.3%,31.1%,10,30.0%,47.0%,0.79,3:18
Q,Taylor Dent,USA,2,484,86.5%,10.8%,29,10.9%,22,8.3%,55.1%,80.1%,42.9%,63.4%,10,50.0%,28.8%,6,66.7%,47.7%,0.79,4:46
,Michael Berrer,GER,1,117,70.0%,9.1%,3,5.3%,4,7.0%,56.1%,75.0%,44.0%,61.4%,7,57.1%,30.0%,1,100.0%,45.3%,0.78,1:25
24,Marcos Baghdatis,CYP,1,205,64.7%,12.5%,13,12.1%,4,3.7%,61.7%,68.2%,39.0%,57.0%,13,53.8%,32.7%,9,22.2%,45.4%,0.76,2:00
,Sergiy Stakhovsky,UKR,1,150,75.0%,8.3%,7,9.5%,3,4.1%,66.2%,75.5%,40.0%,63.5%,7,57.1%,27.6%,4,25.0%,45.3%,0.76,1:29
,Igor Kunitsyn,RUS,1,193,61.5%,0.0%,3,3.2%,3,3.2%,53.7%,62.7%,47.7%,55.8%,15,66.7%,33.7%,7,0.0%,44.6%,0.76,1:52
LL,Ramon Delgado,PAR,1,223,77.8%,11.1%,9,7.4%,2,1.6%,63.9%,65.4%,56.8%,62.3%,12,66.7%,28.7%,5,40.0%,47.1%,0.76,2:12
23,John Isner,USA,2,1113,92.2%,2.0%,113,19.9%,12,2.1%,73.6%,75.9%,61.3%,72.1%,16,50.0%,21.0%,14,14.3%,47.1%,0.75,12:19
,Janko Tipsarevic,SRB,1,238,85.0%,5.0%,18,14.4%,5,4.0%,60.0%,70.7%,52.0%,63.2%,8,62.5%,27.4%,4,25.0%,46.2%,0.75,2:44
,Simon Greul,GER,1,190,66.7%,7.1%,5,5.2%,3,3.1%,62.9%,55.7%,61.1%,57.7%,12,58.3%,31.2%,2,50.0%,44.7%,0.74,1:56
,Paolo Lorenzi,ITA,1,190,78.6%,0.0%,9,10.2%,2,2.3%,67.0%,69.5%,44.8%,61.4%,7,57.1%,28.4%,5,0.0%,43.7%,0.74,1:51
,Dustin Brown,JAM,1,200,66.7%,11.1%,17,16.8%,3,3.0%,61.4%,69.4%,48.7%,61.4%,10,40.0%,28.3%,6,33.3%,45.0%,0.73,1:48
Q,Robert Kendrick,USA,1,265,95.5%,4.8%,28,19.7%,4,2.8%,68.3%,76.3%,53.3%,69.0%,8,87.5%,22.8%,4,25.0%,47.5%,0.73,2:34
,James Blake,USA,1,194,71.4%,0.0%,5,5.0%,3,3.0%,62.4%,65.1%,44.7%,57.4%,13,69.2%,31.2%,9,0.0%,44.8%,0.73,1:37
LL,Santiago Ventura,ESP,1,220,58.8%,11.8%,7,6.0%,6,5.2%,56.0%,64.6%,43.1%,55.2%,16,56.3%,32.7%,8,25.0%,44.5%,0.73,2:35
WC,Jamie Baker,GBR,1,181,80.0%,6.3%,13,14.1%,1,1.1%,69.6%,76.6%,42.9%,66.3%,9,66.7%,24.7%,2,50.0%,45.9%,0.73,2:12
,Marc Gicquel,FRA,1,219,64.7%,11.1%,7,6.3%,4,3.6%,55.4%,69.4%,42.0%,57.1%,12,50.0%,30.8%,6,33.3%,44.3%,0.72,2:12
Q,Jesse Witten,USA,1,253,80.0%,4.8%,11,8.1%,7,5.2%,63.7%,73.3%,46.9%,63.7%,12,66.7%,26.3%,4,25.0%,46.2%,0.72,2:28
,Ricardo Mello,BRA,1,201,66.7%,13.3%,1,0.9%,2,1.8%,65.5%,59.7%,47.4%,55.5%,12,58.3%,31.9%,6,33.3%,44.8%,0.72,2:01
,Nicolas Massu,CHI,1,300,90.5%,9.5%,8,4.5%,6,3.4%,64.0%,67.5%,51.6%,61.8%,13,84.6%,27.0%,4,50.0%,47.7%,0.71,3:00
,Marco Chiudinelli,SUI,1,175,57.1%,14.3%,3,3.1%,4,4.1%,59.8%,63.8%,41.0%,54.6%,15,60.0%,32.1%,6,33.3%,44.6%,0.71,1:44
,Marcos Daniel,BRA,1,290,65.2%,13.0%,19,12.8%,2,1.3%,63.1%,70.2%,32.7%,56.4%,13,38.5%,30.5%,8,37.5%,43.8%,0.70,3:08
30,Tommy Robredo,ESP,1,221,85.0%,10.0%,14,12.4%,2,1.8%,64.6%,74.0%,45.0%,63.7%,3,0.0%,25.0%,3,66.7%,44.8%,0.69,2:22
,Blaz Kavcic,SLO,1,206,58.8%,16.7%,9,8.8%,9,8.8%,55.9%,63.2%,40.0%,52.9%,14,50.0%,32.7%,5,60.0%,42.7%,0.69,2:24
LL,Go Soeda,JPN,1,174,53.8%,7.7%,2,2.1%,3,3.2%,50.5%,54.2%,51.1%,52.6%,13,53.8%,32.9%,3,33.3%,43.7%,0.69,1:56
19,Nicolas Almagro,ESP,1,216,75.0%,12.5%,15,12.3%,7,5.7%,59.8%,71.2%,44.9%,60.7%,12,66.7%,26.6%,3,66.7%,45.8%,0.68,2:03
,Igor Andreev,RUS,1,220,88.9%,5.6%,8,6.8%,2,1.7%,56.8%,76.1%,54.9%,66.9%,4,50.0%,22.5%,1,100.0%,46.4%,0.68,2:12
Q,Carsten Ball,AUS,1,215,72.2%,5.9%,12,10.4%,7,6.1%,67.8%,71.8%,32.4%,59.1%,8,37.5%,26.0%,1,100.0%,43.7%,0.64,2:01
WC,Kei Nishikori,JPN,1,183,64.3%,7.1%,4,3.8%,8,7.6%,62.9%,71.2%,33.3%,57.1%,13,61.5%,26.9%,3,33.3%,44.3%,0.63,2:05
,Maximo Gonzalez,ARG,1,191,52.9%,11.8%,1,1.0%,2,2.0%,82.7%,55.6%,35.3%,52.0%,8,0.0%,29.0%,3,66.7%,40.8%,0.61,2:08
,Daniel Gimeno Traver,ESP,1,159,58.3%,0.0%,10,12.0%,7,8.4%,61.4%,54.9%,50.0%,53.0%,10,50.0%,27.6%,3,0.0%,40.9%,0.59,1:25
,Andrey Golubev,KAZ,1,193,64.3%,7.1%,7,6.6%,5,4.7%,61.3%,60.0%,46.3%,54.7%,8,37.5%,26.4%,5,20.0%,42.0%,0.58,1:55
,Pere Riba,ESP,1,267,90.5%,10.0%,15,9.6%,6,3.8%,61.1%,71.9%,47.5%,62.4%,12,83.3%,21.8%,2,100.0%,45.7%,0.58,2:40
LL,Ryan Sweeting,USA,1,208,68.4%,10.5%,15,13.0%,4,3.5%,71.3%,69.5%,36.4%,60.0%,14,57.1%,21.5%,5,40.0%,42.8%,0.54,1:46
11,Marin Cilic,CRO,1,197,80.0%,0.0%,8,7.2%,0,0.0%,67.6%,65.3%,47.2%,59.5%,16,81.3%,22.1%,2,0.0%,43.1%,0.54,2:01
,Potito Starace,ITA,1,178,62.5%,11.8%,7,7.4%,2,2.1%,68.1%,57.8%,56.7%,57.4%,9,33.3%,22.6%,3,66.7%,41.0%,0.53,1:44
,Robby Ginepri,USA,1,137,58.3%,0.0%,5,7.2%,0,0.0%,68.1%,66.0%,45.5%,59.4%,8,37.5%,20.6%,2,0.0%,40.1%,0.51,1:18
,Jan Hajek,CZE,1,159,53.8%,7.1%,3,3.4%,3,3.4%,62.1%,66.7%,30.3%,52.9%,11,45.5%,23.6%,3,33.3%,39.6%,0.50,1:41
Q,Bernard Tomic,AUS,1,167,78.6%,0.0%,3,3.5%,3,3.5%,67.1%,70.2%,53.6%,64.7%,5,40.0%,17.1%,0,-,41.3%,0.48,1:32
WC,Nicolas Kiefer,GER,1,152,69.2%,0.0%,7,9.0%,7,9.0%,50.0%,71.8%,43.6%,57.7%,7,42.9%,20.3%,2,0.0%,39.5%,0.48,1:40
,Oscar Hernandez,ESP,1,139,58.3%,0.0%,2,2.9%,4,5.9%,61.8%,61.9%,38.5%,52.9%,9,44.4%,22.5%,5,0.0%,37.4%,0.48,1:31
,Rajeev Ram,USA,1,139,58.3%,0.0%,12,16.7%,3,4.2%,56.9%,73.2%,32.3%,55.6%,11,54.5%,20.9%,0,-,38.8%,0.47,1:23
,Horacio Zeballos,ARG,1,192,75.0%,0.0%,11,9.2%,5,4.2%,64.7%,70.1%,40.5%,59.7%,11,63.6%,17.8%,0,-,43.8%,0.44,2:00
,Frederico Gil,POR,1,157,50.0%,7.7%,1,1.1%,2,2.2%,74.2%,52.2%,41.7%,49.5%,16,62.5%,21.9%,2,50.0%,38.2%,0.43,1:33
,Leonardo Mayer,ARG,1,160,61.5%,7.1%,3,3.5%,1,1.2%,64.7%,60.0%,50.0%,56.5%,10,50.0%,18.7%,1,100.0%,38.8%,0.43,1:35
,Dmitry Tursunov,RUS,1,146,53.8%,0.0%,4,4.6%,1,1.1%,69.0%,55.0%,55.6%,55.2%,13,53.8%,18.6%,0,-,40.4%,0.42,1:32
,All Main Draw Players,,127.0,,83.8%,16.2%,,11.3%,,3.4%,63.0%,75.3%,52.0%,66.7%,,61.2%,33.3%,,38.8%,50.0%,1.00,
