Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,82,Yen Hsun Lu[TPE] [yr|ev],d.,7,(5)Andy Roddick[USA] [yr|ev],4-6 7-6(3) 7-6(4) 6-7(5) 9-7,0.91,10.7%,60.2%,81.5%,54.9%,7/8,20.1%,68.3%,83.7%,51.7%,1/2,4:36,33
R16,10,(10)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,40,(32)Julien Benneteau[FRA] [yr|ev],6-1 6-4 3-6 6-1,1.47,15.1%,61.3%,84.2%,50.0%,1/3,5.6%,60.7%,59.3%,54.3%,3/9,1:59,5
R16,4,(4)Andy Murray[GBR] [yr|ev],d.,21,(18)Sam Querrey[USA] [yr|ev],7-5 6-3 6-4,1.49,10.5%,45.3%,83.7%,63.5%,7/8,11.3%,65.2%,70.7%,37.5%,8/12,2:06,1
R16,6,(6)Robin Soderling[SWE] [yr|ev],d.,11,(9)David Ferrer[ESP] [yr|ev],6-2 5-7 6-2 3-6 7-5,1.06,11.9%,63.5%,78.2%,41.4%,7/11,11.3%,62.7%,74.2%,43.4%,10/16,3:03,4
R16,1,(2)Rafael Nadal[ESP] [yr|ev],d.,66,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-2 6-2,2.19,11.8%,64.7%,86.4%,66.7%,2/2,3.0%,52.0%,63.5%,45.8%,10/15,2:01,1
R32,2,(1)Roger Federer[SUI] [yr|ev],d.,86,Arnaud Clement[FRA] [yr|ev],6-2 6-4 6-2,1.97,10.3%,64.7%,84.1%,66.7%,1/1,6.6%,57.9%,72.7%,34.4%,5/10,1:35,1
R32,16,(16)Jurgen Melzer[AUT] [yr|ev],d.,30,(22)Feliciano Lopez[ESP] [yr|ev],4-6 6-3 6-2 6-4,1.28,15.3%,63.6%,77.3%,55.8%,9/11,12.4%,48.6%,74.5%,48.1%,5/10,2:29,8
R32,13,(12)Tomas Berdych[CZE] [yr|ev],d.,70,Denis Istomin[UZB] [yr|ev],6-7(1) 7-6(5) 6-7(8) 6-3 6-4,1.18,19.4%,62.3%,88.1%,54.5%,3/4,11.2%,73.2%,77.1%,54.2%,10/13,3:53,4
R32,98,Daniel Brands[GER] [yr|ev],d.,38,(31)Victor Hanescu[ROU] [yr|ev],6-7(7) 6-7(3) 7-6(7) 6-3 3-0 RET,1.19,16.1%,59.7%,82.0%,61.7%,2/3,14.9%,70.1%,75.9%,52.2%,2/6,3:25,51
R32,3,(3)Novak Djokovic[SRB] [yr|ev],d.,31,(28)Albert Montanes[ESP] [yr|ev],6-1 6-4 6-4,1.75,14.7%,66.7%,82.0%,64.0%,0/0,5.4%,65.6%,67.2%,40.6%,5/9,1:41,1
R32,26,(15)Lleyton Hewitt[AUS] [yr|ev],d.,20,(21)Gael Monfils[FRA] [yr|ev],6-3 7-6(9) 6-4,1.57,2.2%,52.7%,85.7%,61.4%,2/3,19.8%,54.7%,75.9%,39.6%,7/10,2:09,1
R32,82,Yen Hsun Lu[TPE] [yr|ev],d.,59,Florian Mayer[GER] [yr|ev],6-4 6-4 2-1 RET,1.78,19.7%,65.6%,85.0%,61.9%,2/2,2.6%,60.5%,73.9%,36.7%,7/10,1:36,33
R32,7,(5)Andy Roddick[USA] [yr|ev],d.,35,(29)Philipp Kohlschreiber[GER] [yr|ev],7-5 6-7(5) 6-3 6-3,1.64,23.1%,71.1%,84.9%,60.0%,7/7,9.4%,64.0%,74.2%,44.0%,5/9,2:56,1
R32,40,(32)Julien Benneteau[FRA] [yr|ev],d.,80,Fabio Fognini[ITA] [yr|ev],6-4 6-1 4-6 6-3,1.27,9.1%,68.2%,69.3%,54.3%,4/8,5.6%,61.3%,68.4%,33.3%,11/19,2:21,25
R32,10,(10)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,126,(Q)Tobias Kamke[GER] [yr|ev],6-1 6-4 7-6(1),1.88,22.9%,56.6%,91.5%,63.9%,4/4,2.4%,65.1%,72.2%,41.4%,0/3,1:37,5
R32,21,(18)Sam Querrey[USA] [yr|ev],d.,63,Xavier Malisse[BEL] [yr|ev],6-7(4) 6-4 6-2 5-7 9-7,1.09,12.7%,60.8%,77.3%,54.9%,8/11,7.3%,62.0%,73.9%,52.1%,14/20,3:47,11
R32,4,(4)Andy Murray[GBR] [yr|ev],d.,32,(26)Gilles Simon[FRA] [yr|ev],6-1 6-4 6-4,2.11,20.8%,65.3%,83.0%,72.0%,0/0,2.2%,53.8%,65.3%,45.2%,5/9,1:50,1
R32,6,(6)Robin Soderling[SWE] [yr|ev],d.,24,(25)Thomaz Bellucci[BRA] [yr|ev],6-4 6-2 7-5,1.76,17.6%,61.2%,90.4%,54.5%,3/3,9.1%,60.6%,71.7%,38.5%,3/7,1:54,4
R32,11,(9)David Ferrer[ESP] [yr|ev],d.,55,Jeremy Chardy[FRA] [yr|ev],7-5 6-3 4-6 3-6 7-5,1.07,8.7%,65.3%,72.4%,51.9%,11/16,14.4%,58.9%,79.1%,40.0%,12/18,3:04,3
R32,66,Paul Henri Mathieu[FRA] [yr|ev],d.,49,Thiemo De Bakker[NED] [yr|ev],7-6(5) 7-6(6) 6-7(8) 6-4,1.18,10.7%,55.3%,86.7%,62.7%,1/1,20.1%,62.3%,84.8%,50.0%,5/6,3:15,12
R32,1,(2)Rafael Nadal[ESP] [yr|ev],d.,41,(33)Philipp Petzschner[GER] [yr|ev],6-4 4-6 6-7(5) 6-2 6-3,1.37,8.5%,67.6%,80.2%,60.9%,1/2,14.9%,60.1%,78.2%,43.3%,10/14,3:45,1
R64,2,(1)Roger Federer[SUI] [yr|ev],d.,152,(Q)Ilija Bozoljac[SRB] [yr|ev],6-3 6-7(4) 6-4 7-6(5),1.19,11.9%,69.6%,76.6%,70.7%,4/4,22.1%,64.3%,77.8%,56.0%,10/13,2:46,1
R64,86,Arnaud Clement[FRA] [yr|ev],d.,83,Peter Luczak[AUS] [yr|ev],6-7(4) 6-3 6-3 6-4,1.31,13.8%,69.9%,76.7%,62.2%,3/3,10.8%,59.2%,72.7%,50.9%,4/8,2:55,10
R64,30,(22)Feliciano Lopez[ESP] [yr|ev],d.,156,(Q)Ricardas Berankis[LTU] [yr|ev],7-5 4-6 6-3 6-4,1.39,22.3%,53.6%,90.0%,61.5%,1/2,16.1%,62.7%,73.0%,59.1%,5/8,2:27,12
R64,16,(16)Jurgen Melzer[AUT] [yr|ev],d.,42,Viktor Troicki[SRB] [yr|ev],6-7(5) 4-6 6-3 7-6(6) 6-3,0.93,9.8%,60.9%,74.5%,60.3%,4/6,21.1%,65.8%,80.0%,53.8%,8/11,3:17,8
R64,13,(12)Tomas Berdych[CZE] [yr|ev],d.,71,Benjamin Becker[GER] [yr|ev],7-5 6-3 6-4,2.73,11.8%,51.3%,89.7%,83.8%,1/1,8.7%,50.0%,80.4%,47.8%,4/7,1:51,4
R64,70,Denis Istomin[UZB] [yr|ev],d.,85,Rainer Schuettler[GER] [yr|ev],6-3 7-6(5) 4-6 4-6 6-1,1.19,8.0%,64.5%,70.8%,53.1%,10/16,4.0%,64.2%,61.9%,50.0%,4/13,3:00,33
R64,38,(31)Victor Hanescu[ROU] [yr|ev],d.,118,(Q)Marsel Ilhan[TUR] [yr|ev],6-4 6-4 3-6 6-3,1.17,15.5%,72.7%,78.8%,53.3%,6/7,9.6%,73.0%,76.2%,41.9%,6/9,2:19,26
R64,98,Daniel Brands[GER] [yr|ev],d.,5,(7)Nikolay Davydenko[RUS] [yr|ev],1-6 7-6(5) 7-6(8) 6-1,1.05,17.4%,72.7%,72.7%,54.5%,1/5,6.8%,74.6%,70.5%,53.3%,4/8,2:24,51
R64,3,(3)Novak Djokovic[SRB] [yr|ev],d.,97,(Q)Taylor Dent[USA] [yr|ev],7-6(5) 6-1 6-4,1.74,10.1%,65.2%,81.0%,67.7%,1/1,11.4%,48.6%,84.3%,35.2%,3/6,1:57,1
R64,31,(28)Albert Montanes[ESP] [yr|ev],d.,318,(Q)Brendan Evans[USA] [yr|ev],3-6 6-3 6-7(5) 6-1 6-4,1.16,10.1%,70.5%,79.6%,61.0%,3/4,15.7%,57.5%,82.2%,53.7%,2/6,2:18,22
R64,20,(21)Gael Monfils[FRA] [yr|ev],d.,88,Karol Beck[SVK] [yr|ev],6-4 6-4 6-7(4) 6-4,1.13,19.9%,62.5%,80.0%,56.9%,7/7,7.9%,65.5%,75.8%,52.1%,12/15,2:50,6
R64,26,(15)Lleyton Hewitt[AUS] [yr|ev],d.,77,Evgeny Korolev[KAZ] [yr|ev],6-4 6-4 3-0 RET,2.17,18.2%,67.3%,86.5%,61.1%,1/2,12.8%,57.7%,73.3%,24.2%,4/9,1:24,1
R64,59,Florian Mayer[GER] [yr|ev],d.,73,Mardy Fish[USA] [yr|ev],6-7(2) 6-3 6-4 6-4,0.82,2.4%,64.6%,69.8%,55.2%,13/14,28.0%,63.6%,85.3%,46.2%,4/8,2:51,18
R64,82,Yen Hsun Lu[TPE] [yr|ev],d.,94,Michal Przysiezny[POL] [yr|ev],6-4 7-6(7) 6-3,1.22,21.6%,58.8%,80.7%,50.0%,5/7,4.2%,53.7%,68.6%,52.3%,7/11,2:25,33
R64,35,(29)Philipp Kohlschreiber[GER] [yr|ev],d.,84,(WC)Teymuraz Gabashvili[RUS] [yr|ev],7-6(6) 5-7 2-6 7-6(5) 9-7,1.11,12.7%,69.1%,78.4%,53.6%,8/12,9.2%,63.1%,75.4%,53.9%,13/15,4:17,16
R64,7,(5)Andy Roddick[USA] [yr|ev],d.,37,Michael Llodra[FRA] [yr|ev],4-6 6-4 6-1 7-6(2),1.01,21.0%,72.3%,81.4%,45.5%,4/5,23.7%,61.9%,80.0%,56.8%,0/3,2:23,1
R64,80,Fabio Fognini[ITA] [yr|ev],d.,101,Michael Russell[USA] [yr|ev],3-6 5-7 7-5 7-6(6) 6-3,0.97,5.6%,62.6%,68.8%,40.3%,3/13,4.7%,64.5%,60.4%,57.4%,11/20,4:12,9
R64,40,(32)Julien Benneteau[FRA] [yr|ev],d.,79,Andreas Beck[GER] [yr|ev],3-6 6-2 4-6 7-6(5) 6-3,1.21,24.3%,67.6%,80.0%,43.8%,12/16,4.7%,52.9%,73.6%,48.1%,10/16,3:36,25
R64,126,(Q)Tobias Kamke[GER] [yr|ev],d.,69,Andreas Seppi[ITA] [yr|ev],3-6 6-2 6-3 6-4,1.22,4.7%,55.5%,69.0%,63.2%,13/14,5.2%,57.5%,74.0%,38.6%,10/14,2:42,64
R64,10,(10)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,43,Alexandr Dolgopolov[UKR] [yr|ev],6-4 6-4 6-7(5) 5-7 10-8,1.20,17.6%,67.9%,80.3%,56.7%,10/11,13.9%,56.3%,74.4%,58.2%,12/15,3:55,5
R64,63,Xavier Malisse[BEL] [yr|ev],d.,129,(LL)Julian Reister[GER] [yr|ev],6-7(7) 6-4 6-1 6-4,1.40,11.6%,52.7%,76.3%,66.0%,2/4,4.6%,73.1%,58.9%,62.9%,4/10,2:34,19
R64,21,(18)Sam Querrey[USA] [yr|ev],d.,193,(Q)Ivan Dodig[CRO] [yr|ev],6-2 5-7 6-3 7-6(10),1.39,23.3%,68.3%,81.7%,65.8%,2/3,11.4%,57.7%,77.5%,53.8%,2/6,2:34,11
R64,32,(26)Gilles Simon[FRA] [yr|ev],d.,74,Illya Marchenko[UKR] [yr|ev],W/O,,,,,,,,,,,,,6
R64,4,(4)Andy Murray[GBR] [yr|ev],d.,67,Jarkko Nieminen[FIN] [yr|ev],6-3 6-4 6-2,1.63,23.1%,62.8%,85.7%,58.6%,4/4,0.0%,67.0%,67.8%,44.8%,6/10,1:42,1
R64,6,(6)Robin Soderling[SWE] [yr|ev],d.,87,Marcel Granollers[ESP] [yr|ev],7-5 6-1 6-4,1.89,19.2%,60.3%,89.4%,64.5%,0/0,10.0%,57.5%,73.9%,44.1%,2/6,1:39,4
R64,24,(25)Thomaz Bellucci[BRA] [yr|ev],d.,164,(Q)Martin Fischer[AUT] [yr|ev],6-7(11) 7-6(4) 7-6(1) 6-2,1.10,13.3%,53.8%,81.2%,47.9%,10/13,2.1%,67.4%,67.4%,52.2%,0/5,3:25,21
R64,55,Jeremy Chardy[FRA] [yr|ev],d.,75,Lukas Lacko[SVK] [yr|ev],6-3 7-6(4) 4-6 6-7(5) 8-6,0.85,17.9%,54.6%,84.1%,53.9%,8/10,11.3%,65.4%,81.7%,61.8%,1/4,3:38,25
R64,11,(9)David Ferrer[ESP] [yr|ev],d.,64,Florent Serra[FRA] [yr|ev],6-4 7-5 6-7(6) 6-3,1.30,13.8%,65.2%,73.3%,58.3%,3/6,6.2%,61.5%,67.5%,44.0%,1/7,2:52,3
R64,66,Paul Henri Mathieu[FRA] [yr|ev],d.,14,(13)Mikhail Youzhny[RUS] [yr|ev],6-4 2-6 2-6 6-3 6-4,0.94,4.9%,47.9%,73.9%,49.3%,8/14,8.5%,66.2%,68.1%,54.2%,9/14,3:32,12
R64,49,Thiemo De Bakker[NED] [yr|ev],d.,19,(23)John Isner[USA] [yr|ev],6-0 6-3 6-2,2.96,20.0%,70.9%,92.3%,56.3%,0/0,0.0%,74.4%,44.8%,50.0%,6/13,1:14,40
R64,41,(33)Philipp Petzschner[GER] [yr|ev],d.,53,Lukasz Kubot[POL] [yr|ev],6-4 3-6 4-6 6-3 6-2,1.39,7.8%,66.1%,81.6%,59.0%,1/3,10.1%,64.4%,77.1%,39.6%,9/13,2:43,35
R64,1,(2)Rafael Nadal[ESP] [yr|ev],d.,151,Robin Haase[NED] [yr|ev],5-7 6-2 3-6 6-0 6-3,1.67,4.7%,68.2%,84.9%,67.6%,0/2,25.2%,68.5%,75.0%,45.7%,4/10,2:22,1
R128,2,(1)Roger Federer[SUI] [yr|ev],d.,60,Alejandro Falla[COL] [yr|ev],5-7 4-6 6-4 7-6(1) 6-0,1.27,13.9%,58.9%,78.7%,54.8%,7/10,4.5%,60.5%,67.3%,50.0%,9/14,3:18,1
R128,152,(Q)Ilija Bozoljac[SRB] [yr|ev],d.,99,Nicolas Massu[CHI] [yr|ev],7-6(3) 3-6 6-3 7-6(7),1.41,22.1%,66.4%,84.0%,51.2%,2/4,4.5%,64.0%,67.5%,51.6%,11/13,3:00,101
R128,86,Arnaud Clement[FRA] [yr|ev],d.,45,Janko Tipsarevic[SRB] [yr|ev],6-3 3-6 6-4 7-5,1.34,8.0%,59.3%,83.6%,56.5%,3/4,14.4%,60.0%,70.7%,52.0%,5/8,2:44,10
R128,83,Peter Luczak[AUS] [yr|ev],d.,36,(30)Tommy Robredo[ESP] [yr|ev],2-6 7-6(3) 6-2 7-5,1.45,12.0%,71.3%,80.5%,61.3%,1/3,12.4%,64.6%,74.0%,45.0%,0/3,2:22,64
R128,30,(22)Feliciano Lopez[ESP] [yr|ev],d.,115,(LL)Jesse Levine[CAN] [yr|ev],7-6(2) 3-6 6-2 6-3,1.23,15.1%,53.2%,77.6%,54.2%,9/12,4.5%,57.5%,59.7%,57.9%,12/17,2:54,12
R128,156,(Q)Ricardas Berankis[LTU] [yr|ev],d.,134,(Q)Carsten Ball[AUS] [yr|ev],6-2 6-0 3-6 7-6(5),1.57,8.0%,48.0%,85.4%,63.5%,0/1,10.4%,67.8%,71.8%,32.4%,3/8,2:01,50
R128,42,Viktor Troicki[SRB] [yr|ev],d.,104,Igor Kunitsyn[RUS] [yr|ev],6-3 6-4 6-1,1.31,21.4%,57.1%,83.9%,42.9%,7/7,3.2%,53.7%,62.7%,47.7%,10/15,1:52,12
R128,16,(16)Jurgen Melzer[AUT] [yr|ev],d.,102,Dustin Brown[JAM] [yr|ev],6-3 4-6 6-2 6-3,1.37,7.1%,66.7%,83.3%,48.5%,4/6,16.8%,61.4%,69.4%,48.7%,4/10,1:48,8
R128,13,(12)Tomas Berdych[CZE] [yr|ev],d.,81,Andrey Golubev[KAZ] [yr|ev],7-6(5) 6-2 6-2,1.71,13.8%,59.8%,86.5%,54.3%,4/5,6.6%,61.3%,60.0%,46.3%,3/8,1:55,4
R128,71,Benjamin Becker[GER] [yr|ev],d.,119,(LL)Ryan Sweeting[USA] [yr|ev],5-7 6-2 6-2 6-4,1.86,29.0%,69.9%,92.3%,46.4%,3/5,13.0%,71.3%,69.5%,36.4%,8/14,1:46,35
R128,85,Rainer Schuettler[GER] [yr|ev],d.,371,Dmitry Tursunov[RUS] [yr|ev],6-2 6-2 6-3,2.40,3.4%,62.7%,91.9%,63.6%,0/0,4.6%,69.0%,55.0%,55.6%,7/13,1:32,5
R128,70,Denis Istomin[UZB] [yr|ev],d.,23,(20)Stan Wawrinka[SUI] [yr|ev],6-7(5) 6-1 2-6 7-6(4) 6-3,1.16,3.9%,69.3%,72.6%,66.0%,0/3,6.7%,62.2%,66.7%,64.7%,1/5,3:05,33
R128,38,(31)Victor Hanescu[ROU] [yr|ev],d.,254,(WC)Andrey Kuznetsov[RUS] [yr|ev],6-7(4) 7-6(3) 6-3 1-6 7-5,0.94,10.2%,71.6%,68.8%,44.6%,17/22,10.0%,67.1%,73.7%,44.6%,11/16,3:47,26
R128,118,(Q)Marsel Ilhan[TUR] [yr|ev],d.,108,Marcos Daniel[BRA] [yr|ev],6-7(4) 4-6 6-2 6-3 6-1,1.43,22.0%,66.7%,80.9%,46.8%,5/8,12.8%,63.1%,70.2%,32.7%,5/13,3:08,77
R128,98,Daniel Brands[GER] [yr|ev],d.,57,Igor Andreev[RUS] [yr|ev],7-6(5) 7-6(4) 7-5,1.47,20.6%,64.7%,83.3%,66.7%,0/1,6.8%,56.8%,76.1%,54.9%,2/4,2:12,51
R128,5,(7)Nikolay Davydenko[RUS] [yr|ev],d.,95,Kevin Anderson[RSA] [yr|ev],3-6 6-7(3) 7-6(3) 7-5 9-7,1.07,4.9%,76.4%,75.5%,55.8%,7/10,18.8%,67.7%,81.5%,41.9%,3/7,4:13,3
R128,3,(3)Novak Djokovic[SRB] [yr|ev],d.,68,Olivier Rochus[BEL] [yr|ev],4-6 6-2 3-6 6-4 6-2,1.22,12.4%,57.7%,68.4%,50.0%,10/17,0.6%,63.2%,57.3%,42.2%,11/20,3:51,1
R128,97,(Q)Taylor Dent[USA] [yr|ev],d.,51,Juan Ignacio Chela[ARG] [yr|ev],6-3 6-7(2) 7-6(3) 7-5,0.96,10.6%,59.4%,77.9%,49.2%,2/4,3.8%,60.0%,75.6%,55.8%,1/5,2:49,21
R128,318,(Q)Brendan Evans[USA] [yr|ev],d.,285,(Q)Jesse Huta Galung[NED] [yr|ev],6-3 7-6(12) 6-3,1.22,14.0%,62.0%,75.8%,63.2%,0/1,17.2%,58.1%,74.1%,51.3%,4/7,1:43,117
R128,31,(28)Albert Montanes[ESP] [yr|ev],d.,96,Paolo Lorenzi[ITA] [yr|ev],6-3 7-6(5) 6-2,1.36,2.9%,62.7%,82.8%,52.6%,5/5,10.2%,67.0%,69.5%,44.8%,4/7,1:51,22
R128,20,(21)Gael Monfils[FRA] [yr|ev],d.,52,Leonardo Mayer[ARG] [yr|ev],6-1 7-6(9) 6-2,2.33,28.0%,65.3%,91.8%,61.5%,0/1,3.5%,64.7%,60.0%,50.0%,5/10,1:35,6
R128,88,Karol Beck[SVK] [yr|ev],d.,131,(LL)Santiago Ventura[ESP] [yr|ev],6-3 6-1 4-6 6-2,1.37,12.5%,63.5%,74.2%,55.3%,6/8,6.0%,56.0%,64.6%,43.1%,9/16,2:35,36
R128,77,Evgeny Korolev[KAZ] [yr|ev],d.,50,Eduardo Schwank[ARG] [yr|ev],6-1 7-6(8) 4-6 6-2,1.26,7.1%,57.9%,75.3%,56.6%,6/8,5.4%,54.5%,70.5%,45.1%,5/10,2:25,46
R128,26,(15)Lleyton Hewitt[AUS] [yr|ev],d.,159,Maximo Gonzalez[ARG] [yr|ev],5-7 6-0 6-2 6-2,1.65,12.9%,52.7%,87.8%,52.3%,1/3,1.0%,82.7%,55.6%,35.3%,0/8,2:08,1
R128,59,Florian Mayer[GER] [yr|ev],d.,12,(11)Marin Cilic[CRO] [yr|ev],6-2 6-4 7-6(1),1.83,9.3%,69.8%,81.7%,69.2%,2/2,7.2%,67.6%,65.3%,47.2%,13/16,2:01,18
R128,73,Mardy Fish[USA] [yr|ev],d.,246,(Q)Bernard Tomic[AUS] [yr|ev],6-3 7-6(8) 6-2,2.07,30.5%,68.3%,91.1%,65.4%,0/0,3.5%,67.1%,70.2%,53.6%,2/5,1:32,7
R128,82,Yen Hsun Lu[TPE] [yr|ev],d.,44,Horacio Zeballos[ARG] [yr|ev],7-5 6-4 6-3,2.27,24.7%,63.0%,93.5%,63.0%,0/0,9.2%,64.7%,70.1%,40.5%,7/11,2:00,33
R128,94,Michal Przysiezny[POL] [yr|ev],d.,15,(17)Ivan Ljubicic[CRO] [yr|ev],7-5 7-6(5) 6-3,1.16,14.4%,68.0%,80.3%,41.9%,2/4,9.8%,66.3%,75.4%,38.7%,1/6,2:13,57
R128,35,(29)Philipp Kohlschreiber[GER] [yr|ev],d.,58,Potito Starace[ITA] [yr|ev],6-3 3-6 6-3 6-0,1.88,13.1%,69.0%,86.2%,57.7%,1/3,7.4%,68.1%,57.8%,56.7%,3/9,1:44,16
R128,84,(WC)Teymuraz Gabashvili[RUS] [yr|ev],d.,143,(LL)Ramon Delgado[PAR] [yr|ev],2-6 6-4 6-4 6-2,1.31,13.9%,63.4%,79.7%,56.8%,3/5,7.4%,63.9%,65.4%,56.8%,8/12,2:12,43
R128,37,Michael Llodra[FRA] [yr|ev],d.,186,(Q)Jesse Witten[USA] [yr|ev],6-4 6-4 6-7(5) 6-3,1.38,9.3%,65.3%,81.8%,58.5%,3/4,8.1%,63.7%,73.3%,46.9%,8/12,2:28,21
R128,7,(5)Andy Roddick[USA] [yr|ev],d.,93,Rajeev Ram[USA] [yr|ev],6-3 6-2 6-2,2.13,19.4%,73.1%,83.7%,66.7%,0/0,16.7%,56.9%,73.2%,32.3%,6/11,1:23,1
R128,80,Fabio Fognini[ITA] [yr|ev],d.,9,(8)Fernando Verdasco[ESP] [yr|ev],7-6(9) 6-2 6-7(6) 6-4,1.21,3.5%,61.0%,77.9%,63.6%,1/1,6.4%,57.1%,77.5%,51.7%,2/5,2:54,9
R128,101,Michael Russell[USA] [yr|ev],d.,78,Pere Riba[ESP] [yr|ev],6-3 7-6(1) 2-6 7-6(1),1.72,9.1%,60.9%,88.1%,62.8%,0/2,9.6%,61.1%,71.9%,47.5%,10/12,2:40,60
R128,79,Andreas Beck[GER] [yr|ev],d.,253,(WC)Jamie Baker[GBR] [yr|ev],7-6(4) 6-3 6-4,1.36,7.9%,57.3%,78.4%,71.1%,1/2,14.1%,69.6%,76.6%,42.9%,6/9,2:12,33
R128,40,(32)Julien Benneteau[FRA] [yr|ev],d.,174,Kristof Vliegen[BEL] [yr|ev],2-6 6-7(6) 6-1 6-2 7-5,1.12,9.9%,69.6%,69.8%,45.5%,11/15,7.7%,56.8%,64.8%,49.3%,2/9,3:34,25
R128,69,Andreas Seppi[ITA] [yr|ev],d.,18,(19)Nicolas Almagro[ESP] [yr|ev],7-6(4) 7-6(7) 6-2,1.48,11.7%,67.0%,84.1%,51.6%,1/3,12.3%,59.8%,71.2%,44.9%,8/12,2:03,18
R128,126,(Q)Tobias Kamke[GER] [yr|ev],d.,39,Guillermo Garcia Lopez[ESP] [yr|ev],5-7 2-6 7-5 6-4 6-4,0.98,1.8%,59.2%,62.0%,49.3%,12/20,3.7%,51.6%,72.3%,42.3%,9/17,3:36,64
R128,43,Alexandr Dolgopolov[UKR] [yr|ev],d.,61,Marco Chiudinelli[SUI] [yr|ev],6-4 6-3 6-3,1.42,16.7%,55.1%,81.4%,51.4%,4/6,3.1%,59.8%,63.8%,41.0%,9/15,1:44,13
R128,10,(10)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,161,(Q)Robert Kendrick[USA] [yr|ev],7-6(2) 7-6(6) 3-6 6-4,1.36,15.4%,66.7%,86.6%,58.5%,3/4,19.7%,68.3%,76.3%,53.3%,7/8,2:34,5
R128,63,Xavier Malisse[BEL] [yr|ev],d.,17,(14)Juan Carlos Ferrero[ESP] [yr|ev],6-2 6-7(6) 7-6(5) 4-6 6-1,1.25,18.1%,63.1%,87.2%,41.8%,2/5,5.0%,63.7%,65.7%,58.6%,8/14,3:21,19
