Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
9,Jo-Wilfried Tsonga,FRA,4,831,80.9%,24.6%,32,7.6%,8,1.9%,64.5%,73.4%,53.0%,66.2%,36,63.9%,36.3%,31,54.8%,51.4%,1.07,9:57
,Tommy Haas,GER,4,986,83.1%,19.5%,49,10.0%,12,2.4%,66.3%,76.1%,51.2%,67.7%,38,63.2%,34.6%,39,41.0%,51.1%,1.07,10:49
25,Igor Andreev,RUS,3,845,73.0%,23.8%,10,2.5%,7,1.7%,70.5%,64.9%,54.6%,61.9%,41,58.5%,40.4%,36,41.7%,50.7%,1.06,9:34
28,Feliciano Lopez,ESP,2,672,87.5%,12.2%,47,14.5%,3,0.9%,62.5%,74.9%,57.4%,68.3%,20,70.0%,33.1%,23,26.1%,50.1%,1.05,8:13
,Andrey Golubev,KAZ,2,327,76.9%,23.1%,11,6.7%,9,5.5%,55.5%,71.4%,52.1%,62.8%,13,53.8%,38.7%,15,40.0%,50.8%,1.04,3:32
,Mikhail Youzhny,RUS,2,410,84.8%,15.6%,8,3.8%,7,3.3%,61.1%,76.0%,53.7%,67.3%,15,66.7%,34.2%,18,27.8%,51.2%,1.04,4:53
,Christophe Rochus,BEL,3,641,73.5%,29.2%,9,3.0%,3,1.0%,68.4%,67.3%,45.8%,60.5%,32,59.4%,41.2%,38,36.8%,50.4%,1.04,7:51
Q,Daniel Brands,GER,1,373,92.6%,3.6%,22,12.6%,6,3.4%,65.7%,81.7%,55.0%,72.6%,7,71.4%,28.3%,9,11.1%,49.1%,1.03,3:47
WC,Guillaume Rufin,FRA,2,354,78.6%,25.9%,9,5.1%,9,5.1%,53.9%,74.0%,46.3%,61.2%,11,45.5%,39.8%,13,53.8%,50.6%,1.03,4:08
18,Radek Stepanek,CZE,3,586,78.3%,29.2%,10,3.4%,10,3.4%,61.3%,65.4%,54.0%,61.0%,23,56.5%,40.1%,23,60.9%,50.5%,1.03,7:05
,Nicolas Kiefer,GER,2,605,84.4%,13.0%,31,10.4%,13,4.4%,51.7%,76.6%,51.4%,64.4%,26,73.1%,36.2%,22,27.3%,50.1%,1.02,7:18
,Jeremy Chardy,FRA,3,689,77.2%,31.6%,40,11.2%,11,3.1%,61.9%,69.7%,52.9%,63.3%,28,53.6%,37.3%,38,47.4%,50.8%,1.02,7:28
,Potito Starace,ITA,2,409,75.8%,22.6%,4,2.0%,2,1.0%,76.5%,62.8%,58.3%,61.8%,15,46.7%,38.5%,25,28.0%,50.1%,1.01,4:49
,Ivan Ljubicic,CRO,1,274,82.6%,17.4%,19,14.0%,2,1.5%,56.6%,76.6%,50.8%,65.4%,10,60.0%,34.8%,12,33.3%,50.0%,1.01,3:17
LL,Mathieu Montcourt,FRA,2,305,70.8%,29.2%,2,1.3%,9,6.0%,54.4%,66.7%,50.0%,59.1%,12,41.7%,41.0%,15,46.7%,49.8%,1.00,3:47
,Jose Acasuso,ARG,2,534,76.9%,29.3%,19,7.5%,6,2.4%,63.5%,66.3%,53.3%,61.5%,19,52.6%,38.7%,25,48.0%,49.4%,1.00,6:06
26,Ivo Karlovic,CRO,1,342,85.7%,3.7%,55,32.5%,4,2.4%,73.4%,82.3%,44.4%,72.2%,8,50.0%,27.7%,6,16.7%,49.7%,1.00,3:56
,Thomaz Bellucci,BRA,1,198,81.3%,12.5%,6,6.4%,2,2.1%,61.7%,69.0%,61.1%,66.0%,6,50.0%,33.7%,9,22.2%,49.0%,0.99,2:40
,Lleyton Hewitt,AUS,3,656,84.3%,18.9%,23,7.0%,9,2.7%,56.1%,74.5%,56.3%,66.5%,27,70.4%,33.2%,21,47.6%,49.8%,0.99,7:41
,Juan Carlos Ferrero,ESP,2,576,70.2%,27.1%,8,2.8%,3,1.1%,78.6%,61.1%,51.7%,59.1%,27,48.1%,40.0%,27,48.1%,49.3%,0.98,6:50
,Simone Bolelli,ITA,2,553,74.5%,20.8%,11,4.1%,5,1.8%,68.3%,67.6%,57.0%,64.2%,24,50.0%,35.1%,17,58.8%,49.4%,0.98,6:26
,Pablo Andujar,ESP,2,436,73.3%,16.1%,5,2.4%,11,5.2%,55.7%,66.9%,51.1%,59.9%,19,57.9%,39.3%,17,29.4%,49.3%,0.98,5:30
,Marcel Granollers,ESP,1,301,80.0%,17.4%,3,2.0%,5,3.4%,71.1%,69.8%,48.8%,63.8%,11,54.5%,35.5%,11,36.4%,49.5%,0.98,3:42
,Janko Tipsarevic,SRB,3,740,80.0%,19.2%,33,8.8%,8,2.1%,58.8%,71.4%,54.5%,64.4%,24,54.2%,35.0%,28,35.7%,49.9%,0.98,9:26
,Arnaud Clement,FRA,2,526,72.2%,27.0%,24,8.5%,7,2.5%,60.4%,66.7%,44.6%,58.0%,39,74.4%,40.7%,29,34.5%,50.0%,0.97,6:40
Q,Lukasz Kubot,POL,1,336,79.2%,12.0%,5,2.9%,3,1.8%,61.8%,69.5%,52.3%,62.9%,20,75.0%,35.5%,14,21.4%,49.4%,0.96,3:58
,Martin Vassallo Arguello,ARG,2,576,80.5%,22.0%,4,1.3%,3,1.0%,76.5%,63.2%,52.1%,60.6%,28,71.4%,38.0%,26,34.6%,49.8%,0.96,6:40
,Denis Istomin,UZB,2,501,86.8%,13.9%,37,14.9%,4,1.6%,66.9%,73.5%,48.8%,65.3%,10,50.0%,33.2%,19,26.3%,49.1%,0.96,5:26
,Maximo Gonzalez,ARG,3,674,72.5%,23.1%,8,2.3%,5,1.4%,69.7%,62.2%,56.2%,60.4%,41,65.9%,37.8%,30,40.0%,49.4%,0.95,8:11
,Kristof Vliegen,BEL,1,290,77.3%,17.4%,10,7.2%,5,3.6%,57.6%,71.3%,49.2%,61.9%,15,66.7%,35.8%,16,25.0%,48.3%,0.94,3:21
,Teymuraz Gabashvili,RUS,2,419,71.9%,24.2%,14,6.6%,7,3.3%,65.3%,63.3%,50.0%,58.7%,20,55.0%,38.8%,16,50.0%,48.9%,0.94,5:28
WC,Josselin Ouanna,FRA,3,897,78.6%,15.3%,18,4.0%,15,3.3%,62.6%,71.5%,49.4%,63.2%,35,57.1%,34.5%,36,30.6%,49.1%,0.94,10:10
22,Mardy Fish,USA,1,235,73.7%,26.3%,10,8.1%,2,1.6%,57.7%,69.0%,50.0%,61.0%,13,61.5%,36.6%,11,45.5%,49.4%,0.94,2:47
,Albert Montanes,ESP,1,281,90.5%,13.6%,16,11.0%,4,2.7%,58.2%,81.2%,47.5%,67.1%,11,81.8%,30.4%,3,100.0%,49.5%,0.92,3:40
19,Tomas Berdych,CZE,1,284,76.9%,16.0%,18,12.6%,4,2.8%,60.1%,72.1%,54.4%,65.0%,7,14.3%,31.9%,6,66.7%,48.6%,0.91,3:30
Q,Peter Polansky,CAN,1,335,80.0%,15.4%,10,6.0%,10,6.0%,59.3%,74.7%,47.1%,63.5%,11,54.5%,33.3%,11,36.4%,48.4%,0.91,3:42
Q,Sergiy Stakhovsky,UKR,2,454,70.6%,20.0%,19,7.9%,7,2.9%,58.3%,66.4%,52.0%,60.4%,23,56.5%,36.0%,15,46.7%,48.9%,0.91,5:11
,Dudi Sela,ISR,2,370,66.7%,20.0%,9,5.2%,2,1.1%,68.4%,60.5%,58.2%,59.8%,21,52.4%,35.7%,16,37.5%,47.0%,0.89,4:15
,Wayne Odesnik,USA,1,295,79.2%,12.5%,7,4.7%,0,0.0%,73.3%,63.6%,60.0%,62.7%,14,64.3%,33.1%,13,23.1%,48.1%,0.89,3:43
,Viktor Troicki,SRB,2,499,71.1%,21.1%,16,6.3%,4,1.6%,65.1%,64.6%,45.5%,57.9%,28,60.7%,37.2%,24,33.3%,47.7%,0.89,6:01
,Diego Junqueira,ARG,2,440,57.1%,37.1%,2,0.8%,4,1.7%,71.3%,59.2%,44.1%,54.9%,33,54.5%,40.4%,22,59.1%,48.2%,0.89,5:19
Q,Santiago Giraldo,COL,1,300,80.0%,9.1%,5,3.2%,2,1.3%,54.4%,69.8%,55.6%,63.3%,15,73.3%,31.7%,3,66.7%,48.3%,0.86,3:25
Q,Franco Ferreiro,BRA,1,360,85.2%,7.4%,11,5.9%,5,2.7%,73.7%,70.1%,57.1%,66.7%,10,60.0%,28.7%,9,22.2%,48.3%,0.86,4:18
,Robby Ginepri,USA,1,256,76.5%,17.6%,3,2.4%,3,2.4%,60.8%,61.8%,49.0%,56.8%,8,50.0%,36.6%,11,27.3%,46.5%,0.85,3:09
,Daniel Gimeno Traver,ESP,2,242,80.0%,5.3%,6,4.9%,4,3.3%,66.7%,72.0%,43.9%,62.6%,11,63.6%,31.9%,7,14.3%,47.5%,0.85,2:38
,Paul Capdeville,CHI,1,231,52.6%,27.8%,7,6.0%,7,6.0%,64.1%,62.7%,40.5%,54.7%,13,30.8%,38.6%,10,50.0%,46.8%,0.85,2:35
,Fabrice Santoro,FRA,1,241,52.9%,27.8%,11,9.7%,4,3.5%,52.2%,61.0%,40.7%,51.3%,15,46.7%,41.4%,14,35.7%,46.1%,0.85,2:42
,Brian Dabul,ARG,1,270,77.3%,14.3%,2,1.5%,2,1.5%,79.6%,67.9%,42.9%,62.8%,10,50.0%,31.6%,5,60.0%,47.4%,0.85,3:07
,Ivo Minar,CZE,2,384,83.3%,10.7%,13,6.3%,6,2.9%,52.2%,73.8%,53.1%,63.9%,23,78.3%,30.7%,13,23.1%,48.4%,0.85,3:56
,Mischa Zverev,GER,1,168,75.0%,15.4%,5,5.7%,2,2.3%,65.5%,64.9%,43.3%,57.5%,12,75.0%,35.8%,4,50.0%,47.0%,0.84,2:09
,Igor Kunitsyn,RUS,1,257,60.0%,20.0%,3,2.3%,1,0.8%,66.7%,54.7%,53.5%,54.3%,12,33.3%,38.3%,7,57.1%,46.3%,0.84,3:11
Q,Jean Rene Lisnard,MON,1,237,68.4%,15.8%,6,4.7%,8,6.3%,54.7%,70.0%,48.3%,60.2%,14,57.1%,33.0%,8,37.5%,47.7%,0.83,2:52
,Steve Darcis,BEL,1,278,88.9%,11.1%,9,6.5%,7,5.1%,55.8%,77.9%,42.6%,62.3%,14,85.7%,31.4%,14,14.3%,46.8%,0.83,2:57
Q,Fabio Fognini,ITA,1,278,68.2%,27.3%,6,4.1%,11,7.6%,60.0%,65.5%,44.8%,57.2%,13,46.2%,35.3%,13,46.2%,46.8%,0.83,3:12
,Nicolas Devilder,FRA,1,313,68.0%,29.2%,2,1.1%,5,2.8%,62.8%,62.8%,41.8%,55.0%,23,65.2%,36.8%,13,53.8%,47.3%,0.82,3:59
21,Dmitry Tursunov,RUS,1,250,55.6%,23.5%,9,7.1%,9,7.1%,57.5%,64.4%,33.3%,51.2%,17,52.9%,39.8%,17,23.5%,45.6%,0.82,2:55
Q,Ilija Bozoljac,SRB,1,268,86.4%,9.5%,22,15.3%,10,6.9%,52.8%,77.6%,47.1%,63.2%,11,72.7%,29.8%,7,28.6%,47.8%,0.81,3:13
Q,Rui Machado,POR,2,439,75.0%,14.3%,5,2.1%,3,1.3%,70.0%,64.5%,52.1%,60.8%,30,70.0%,31.7%,15,33.3%,47.4%,0.81,4:49
,Julien Benneteau,FRA,1,232,73.7%,15.8%,2,1.6%,2,1.6%,74.8%,64.1%,45.2%,59.3%,11,54.5%,33.0%,6,50.0%,47.0%,0.81,2:43
,Philipp Petzschner,GER,2,458,71.1%,16.2%,13,5.5%,13,5.5%,55.7%,65.6%,53.8%,60.4%,20,45.0%,31.8%,12,50.0%,46.5%,0.80,4:57
,Oscar Hernandez,ESP,1,202,78.6%,6.3%,10,10.2%,0,0.0%,69.4%,64.7%,56.7%,62.2%,9,66.7%,29.8%,7,14.3%,45.5%,0.79,2:05
,Robert Kendrick,USA,2,535,82.5%,5.0%,40,13.9%,10,3.5%,58.3%,77.4%,48.3%,65.3%,24,70.8%,26.3%,10,20.0%,47.3%,0.76,5:21
,Kevin Kim,USA,1,211,62.5%,25.0%,10,8.9%,3,2.7%,50.0%,71.4%,41.1%,56.3%,13,53.8%,33.3%,7,57.1%,45.5%,0.76,2:17
LL,Thiago Alves,BRA,1,176,57.1%,20.0%,1,1.2%,4,4.7%,68.6%,61.0%,55.6%,59.3%,10,40.0%,30.0%,6,50.0%,44.3%,0.74,1:55
Q,Santiago Ventura,ESP,1,238,63.2%,17.6%,6,4.3%,4,2.9%,55.7%,65.4%,40.3%,54.3%,15,53.3%,33.7%,7,42.9%,45.8%,0.74,2:41
,Marcos Baghdatis,CYP,1,165,53.8%,14.3%,4,4.9%,2,2.4%,45.1%,64.9%,44.4%,53.7%,11,45.5%,33.7%,3,66.7%,43.6%,0.73,1:56
WC,Alexandre Sidorenko,FRA,1,200,66.7%,13.3%,4,3.7%,5,4.6%,50.0%,72.2%,37.0%,54.6%,12,58.3%,32.6%,7,28.6%,44.5%,0.72,2:17
Q,Marcos Daniel,BRA,1,175,56.3%,20.0%,4,4.3%,1,1.1%,55.9%,61.5%,41.5%,52.7%,11,36.4%,32.9%,7,42.9%,43.4%,0.70,2:23
,Evgeny Korolev,KAZ,1,61,80.0%,0.0%,0,0.0%,1,3.2%,54.8%,76.5%,42.9%,61.3%,2,50.0%,26.7%,4,0.0%,44.3%,0.69,0:36
WC,Gaston Gaudio,ARG,1,159,53.8%,7.7%,4,4.8%,2,2.4%,68.7%,57.9%,46.2%,54.2%,11,45.5%,31.6%,1,100.0%,43.4%,0.69,1:52
,Yen Hsun Lu,TPE,1,59,25.0%,25.0%,0,0.0%,2,6.5%,54.8%,41.2%,42.9%,41.9%,7,57.1%,39.3%,2,50.0%,40.7%,0.68,0:40
,Frederico Gil,POR,1,176,57.1%,14.3%,2,2.2%,2,2.2%,59.3%,61.1%,40.5%,52.7%,9,33.3%,31.8%,4,50.0%,42.6%,0.67,2:07
,Sergio Roitman,ARG,1,207,64.3%,7.1%,3,2.7%,0,0.0%,66.1%,62.2%,44.7%,56.3%,15,66.7%,29.5%,5,20.0%,44.0%,0.67,2:17
,Guillermo Garcia Lopez,ESP,1,157,38.5%,16.7%,2,2.3%,1,1.2%,68.6%,45.8%,48.1%,46.5%,15,46.7%,35.2%,6,33.3%,41.4%,0.66,1:48
,Nicolas Massu,CHI,2,386,63.6%,12.5%,5,2.3%,6,2.8%,59.7%,63.6%,47.1%,56.9%,27,55.6%,27.6%,10,40.0%,44.0%,0.64,4:57
,Florent Serra,FRA,1,196,50.0%,7.7%,2,1.8%,1,0.9%,62.5%,60.0%,33.3%,50.0%,28,78.6%,32.1%,7,14.3%,42.3%,0.64,2:11
WC,Adrian Mannarino,FRA,1,156,16.7%,27.3%,1,1.2%,7,8.2%,51.8%,52.3%,22.0%,37.6%,23,56.5%,39.4%,8,37.5%,38.5%,0.63,1:38
WC,Laurent Recouderc,FRA,1,160,57.1%,7.7%,4,4.7%,4,4.7%,38.4%,66.7%,47.2%,54.7%,12,50.0%,28.4%,1,100.0%,42.5%,0.63,1:56
,Eduardo Schwank,ARG,1,154,58.3%,0.0%,1,1.3%,4,5.3%,57.9%,61.4%,40.6%,52.6%,8,37.5%,29.5%,2,0.0%,40.9%,0.62,1:53
,Juan Ignacio Chela,ARG,1,157,27.3%,16.7%,1,1.4%,4,5.5%,57.5%,45.2%,35.5%,41.1%,16,50.0%,35.7%,10,20.0%,38.2%,0.61,1:43
Q,Simon Greul,GER,1,171,61.5%,7.1%,8,8.9%,1,1.1%,71.1%,59.4%,38.5%,53.3%,13,61.5%,27.2%,1,100.0%,40.9%,0.58,1:47
,Jan Hernych,CZE,1,213,50.0%,7.7%,4,3.0%,3,2.3%,61.7%,58.5%,37.3%,50.4%,27,77.8%,28.7%,6,16.7%,42.3%,0.58,2:34
27,Rainer Schuettler,GER,1,149,27.3%,9.1%,0,0.0%,3,3.6%,59.5%,54.0%,32.4%,45.2%,11,27.3%,30.8%,7,14.3%,38.9%,0.56,1:38
,Andrei Pavel,ROU,1,170,69.2%,0.0%,3,3.2%,1,1.1%,68.1%,54.7%,63.3%,57.4%,15,73.3%,23.7%,2,0.0%,42.4%,0.56,1:37
,Alberto Martin,ESP,1,162,61.5%,7.1%,0,0.0%,3,3.4%,64.4%,60.7%,41.9%,54.0%,10,50.0%,25.3%,1,100.0%,40.7%,0.55,1:43
,Stefan Koubek,AUT,1,158,46.2%,8.3%,2,2.2%,3,3.3%,55.4%,49.0%,51.2%,50.0%,17,58.8%,27.3%,2,50.0%,40.5%,0.55,1:40
,Sam Querrey,USA,1,187,76.5%,5.6%,15,15.5%,3,3.1%,67.0%,72.3%,46.9%,63.9%,6,33.3%,18.9%,1,100.0%,42.2%,0.52,1:46
,Nicolas Lapentti,ECU,1,100,66.7%,0.0%,0,0.0%,1,1.7%,65.5%,60.5%,40.0%,53.4%,7,71.4%,23.8%,0,-,41.0%,0.51,1:18
,Denis Gremelmayr,GER,1,154,53.8%,7.7%,4,4.8%,3,3.6%,65.1%,59.3%,34.5%,50.6%,7,14.3%,23.9%,3,33.3%,38.3%,0.48,1:38
,Bobby Reynolds,USA,1,147,50.0%,0.0%,2,2.5%,3,3.8%,68.8%,52.7%,44.0%,50.0%,6,0.0%,22.4%,2,0.0%,37.4%,0.45,1:29
,Michael Llodra,FRA,1,148,53.8%,0.0%,3,3.6%,2,2.4%,70.2%,52.5%,48.0%,51.2%,10,40.0%,21.9%,0,-,38.5%,0.45,1:31
WC,Bernard Tomic,AUS,1,126,33.3%,9.1%,1,1.5%,5,7.6%,57.6%,39.5%,39.3%,39.4%,13,38.5%,26.7%,3,33.3%,33.3%,0.44,1:12
15,James Blake,USA,1,214,81.3%,0.0%,3,2.4%,2,1.6%,52.0%,74.2%,49.2%,62.2%,16,81.3%,16.1%,4,0.0%,43.5%,0.43,2:08
,Ivan Navarro,ESP,1,187,73.3%,0.0%,10,9.3%,1,0.9%,66.4%,70.4%,44.4%,61.7%,7,42.9%,16.3%,1,0.0%,42.2%,0.42,2:18
,Gilles Muller,LUX,1,167,78.6%,0.0%,9,10.0%,1,1.1%,63.3%,66.7%,51.5%,61.1%,8,62.5%,15.6%,0,-,40.1%,0.40,1:52
,Agustin Calleri,ARG,1,131,61.5%,0.0%,5,7.2%,4,5.8%,47.8%,78.8%,41.7%,59.4%,9,44.4%,16.1%,0,-,38.9%,0.40,1:29
WC,Romain Jouan,FRA,1,136,61.5%,0.0%,7,9.5%,0,0.0%,55.4%,61.0%,54.5%,58.1%,9,44.4%,16.1%,0,-,39.0%,0.39,1:34
Q,Jiri Vanek,CZE,1,150,61.5%,0.0%,4,4.5%,6,6.8%,58.0%,66.7%,35.1%,53.4%,11,54.5%,12.9%,1,0.0%,36.7%,0.28,1:25
,All Main Draw Players,,127.0,,78.2%,21.8%,,6.7%,,2.5%,63.1%,70.0%,51.6%,63.2%,,60.2%,36.8%,,39.8%,50.0%,1.00,
