Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
19,Milos Raonic,CAN,3,684,92.5%,18.2%,54,16.3%,17,5.1%,53.5%,82.5%,54.5%,69.5%,22,81.8%,36.3%,26,38.5%,52.3%,1.19,8:11
17,Richard Gasquet,FRA,4,871,84.1%,30.9%,30,7.0%,17,4.0%,65.5%,72.4%,57.1%,67.1%,33,66.7%,38.9%,54,38.9%,52.7%,1.18,10:43
7,Tomas Berdych,CZE,4,871,88.7%,27.8%,36,8.0%,9,2.0%,60.2%,73.9%,56.7%,67.0%,29,72.4%,38.7%,37,54.1%,53.4%,1.17,10:57
18,Stan Wawrinka,SUI,4,1244,82.1%,30.4%,24,3.9%,12,1.9%,59.8%,74.1%,47.8%,63.5%,37,54.1%,41.7%,67,41.8%,52.6%,1.14,15:01
27,Mikhail Youzhny,RUS,3,507,74.4%,29.7%,12,5.1%,13,5.5%,58.5%,71.7%,50.0%,62.7%,21,52.4%,42.4%,32,34.4%,51.9%,1.14,5:32
Q,Nicolas Devilder,FRA,3,458,67.6%,42.1%,9,3.9%,3,1.3%,52.6%,64.8%,53.6%,59.5%,25,52.0%,46.0%,25,64.0%,52.8%,1.14,5:36
13,Juan Monaco,ARG,4,941,82.9%,17.6%,11,2.4%,2,0.4%,76.5%,70.4%,55.7%,67.0%,27,55.6%,37.8%,42,28.6%,51.8%,1.14,11:48
9,Juan Martin del Potro,ARG,5,1242,80.9%,27.8%,30,4.9%,17,2.8%,62.2%,72.4%,49.8%,63.8%,54,66.7%,40.7%,58,46.6%,52.1%,1.13,16:01
,Robin Haase,NED,2,361,80.8%,35.7%,12,7.1%,3,1.8%,61.2%,73.1%,47.0%,62.9%,11,54.5%,41.9%,27,37.0%,51.8%,1.13,4:02
,Fabio Fognini,ITA,3,660,74.1%,35.8%,4,1.2%,4,1.2%,70.1%,62.8%,59.0%,61.7%,34,58.8%,43.3%,34,55.9%,52.6%,1.13,7:41
5,Jo-Wilfried Tsonga,FRA,5,1286,77.6%,29.7%,31,5.1%,10,1.6%,64.3%,69.1%,50.0%,62.3%,51,56.9%,41.9%,72,41.7%,51.6%,1.11,15:36
24,Philipp Kohlschreiber,GER,2,438,91.2%,11.8%,15,7.0%,3,1.4%,60.7%,72.3%,67.9%,70.6%,9,66.7%,32.6%,19,21.1%,51.1%,1.11,5:10
8,Janko Tipsarevic,SRB,4,838,83.6%,21.9%,44,10.4%,17,4.0%,60.0%,75.2%,53.8%,66.7%,29,62.1%,37.1%,34,41.2%,52.0%,1.11,9:58
WC,Paul Henri Mathieu,FRA,3,972,84.0%,19.8%,14,3.0%,20,4.2%,59.5%,71.9%,60.2%,67.2%,33,60.6%,36.6%,48,33.3%,51.4%,1.11,12:51
LL,David Goffin,BEL,4,1043,74.7%,28.7%,28,5.7%,22,4.4%,52.7%,72.0%,50.9%,62.0%,48,58.3%,41.2%,73,31.5%,51.1%,1.09,12:45
Q,Igor Sijsling,NED,1,332,84.6%,18.5%,11,7.0%,3,1.9%,60.8%,77.1%,51.6%,67.1%,14,71.4%,35.6%,19,26.3%,50.6%,1.08,3:37
,Lukasz Kubot,POL,3,629,72.3%,33.3%,16,5.0%,7,2.2%,67.0%,67.6%,46.7%,60.7%,35,62.9%,42.4%,31,51.6%,51.7%,1.08,8:15
21,Marin Cilic,CRO,3,561,75.6%,29.5%,25,8.8%,12,4.2%,53.2%,66.2%,57.1%,62.0%,27,59.3%,41.2%,22,59.1%,51.7%,1.08,7:09
,Juan Carlos Ferrero,ESP,2,365,75.0%,29.6%,11,6.6%,7,4.2%,55.1%,67.4%,52.0%,60.5%,10,30.0%,42.4%,24,33.3%,50.7%,1.07,4:22
,Santiago Giraldo,COL,3,651,81.3%,26.5%,7,2.1%,0,0.0%,72.3%,67.9%,50.5%,63.1%,39,76.9%,39.4%,31,41.9%,51.6%,1.07,7:36
29,Julien Benneteau,FRA,3,650,82.0%,25.5%,17,5.3%,15,4.7%,70.8%,72.1%,44.1%,63.9%,30,70.0%,38.7%,38,34.2%,51.1%,1.07,7:59
22,Andreas Seppi,ITA,4,1132,78.4%,28.4%,39,6.7%,11,1.9%,59.1%,68.5%,54.9%,62.9%,40,52.5%,39.1%,45,55.6%,51.3%,1.06,13:24
11,Gilles Simon,FRA,3,864,73.8%,30.9%,22,5.1%,15,3.5%,55.8%,70.5%,48.7%,60.9%,35,51.4%,41.0%,39,53.8%,50.9%,1.05,10:19
Q,Horacio Zeballos,ARG,2,463,82.9%,19.4%,22,10.0%,10,4.5%,66.5%,76.2%,47.3%,66.5%,15,60.0%,35.1%,24,29.2%,50.1%,1.05,5:07
,Ernests Gulbis,LAT,1,311,73.1%,30.8%,19,12.4%,8,5.2%,60.8%,72.0%,46.7%,62.1%,14,50.0%,39.9%,13,61.5%,50.8%,1.05,3:46
Q,Eduardo Schwank,ARG,3,541,80.0%,22.2%,14,5.1%,7,2.6%,66.3%,67.4%,60.9%,65.2%,18,50.0%,36.2%,21,47.6%,50.8%,1.04,6:14
,Marcos Baghdatis,CYP,2,377,82.1%,25.0%,12,6.3%,5,2.6%,46.8%,70.8%,55.4%,62.6%,19,73.7%,38.5%,14,50.0%,50.7%,1.03,4:23
,Dmitry Tursunov,RUS,2,351,82.8%,21.4%,16,9.6%,3,1.8%,58.7%,77.6%,47.8%,65.3%,9,44.4%,35.9%,15,40.0%,49.9%,1.03,4:00
,David Nalbandian,ARG,1,255,85.7%,4.5%,9,8.0%,8,7.1%,61.9%,71.4%,67.4%,69.9%,6,50.0%,31.0%,11,9.1%,48.2%,1.03,2:59
28,Viktor Troicki,SRB,2,626,71.4%,30.6%,22,7.0%,3,1.0%,65.6%,68.9%,41.7%,59.6%,36,61.1%,41.3%,35,42.9%,50.5%,1.02,7:20
,Grigor Dimitrov,BUL,2,452,75.8%,29.4%,16,6.6%,8,3.3%,63.5%,66.7%,51.1%,61.0%,29,72.4%,39.8%,21,47.6%,51.1%,1.02,5:17
,Filippo Volandri,ITA,1,244,70.6%,27.8%,0,0.0%,2,1.7%,70.1%,59.8%,60.0%,59.8%,17,70.6%,40.9%,12,41.7%,50.0%,1.02,2:44
Q,Michael Berrer,GER,2,502,74.4%,28.9%,19,7.4%,8,3.1%,66.5%,67.3%,45.3%,59.9%,20,50.0%,40.4%,27,40.7%,50.4%,1.01,5:58
,Edouard Roger-Vasselin,FRA,2,496,79.5%,25.6%,16,6.1%,7,2.7%,63.4%,66.3%,53.1%,61.5%,18,55.6%,38.9%,20,50.0%,50.8%,1.01,6:08
WC,Arnaud Clement,FRA,2,613,72.3%,25.6%,27,8.4%,14,4.4%,58.1%,71.5%,42.5%,59.4%,30,56.7%,40.6%,32,34.4%,50.4%,1.00,7:54
,Denis Istomin,UZB,2,275,65.2%,31.8%,17,13.7%,2,1.6%,66.9%,65.1%,46.3%,58.9%,17,52.9%,41.1%,13,53.8%,49.1%,1.00,3:22
,Martin Klizan,SVK,2,306,78.3%,22.7%,8,5.1%,4,2.6%,55.8%,70.1%,56.5%,64.1%,12,58.3%,36.0%,13,38.5%,50.3%,1.00,3:39
10,John Isner,USA,2,606,92.5%,9.8%,59,18.5%,3,0.9%,74.3%,75.5%,57.3%,70.8%,26,84.6%,28.9%,15,33.3%,51.0%,0.99,7:15
Q,Tommy Haas,GER,3,602,64.6%,31.1%,19,6.3%,14,4.6%,60.9%,66.8%,45.8%,58.6%,35,51.4%,41.0%,39,35.9%,49.8%,0.99,7:05
,Pablo Andujar,ESP,2,507,73.7%,20.5%,3,1.2%,13,5.3%,58.1%,67.8%,50.5%,60.6%,25,60.0%,38.7%,22,36.4%,49.3%,0.98,6:02
Q,Joao Sousa,POR,1,265,61.1%,22.2%,5,4.3%,5,4.3%,62.4%,67.1%,38.6%,56.4%,16,56.3%,42.6%,20,20.0%,48.7%,0.98,3:29
,Malek Jaziri,TUN,2,570,73.8%,30.0%,9,3.0%,3,1.0%,61.8%,60.8%,53.9%,58.1%,38,71.1%,40.9%,34,35.3%,50.0%,0.98,7:23
Q,Jesse Levine,CAN,2,357,76.7%,23.3%,12,6.7%,4,2.2%,60.6%,63.3%,59.2%,61.7%,19,63.2%,37.3%,17,41.2%,49.6%,0.97,4:04
,Jeremy Chardy,FRA,2,564,79.1%,21.7%,21,7.6%,18,6.5%,47.5%,70.5%,56.2%,62.9%,18,50.0%,36.0%,20,50.0%,49.3%,0.97,6:44
WC,Brian Baker,USA,2,479,69.2%,22.2%,19,7.5%,3,1.2%,58.5%,64.9%,56.2%,61.3%,25,52.0%,36.7%,14,57.1%,49.7%,0.95,5:08
,Olivier Rochus,BEL,1,217,83.3%,10.5%,2,1.9%,0,0.0%,68.3%,70.4%,57.6%,66.3%,5,40.0%,31.9%,5,40.0%,48.4%,0.95,2:48
20,Marcel Granollers,ESP,4,1014,72.0%,26.0%,16,3.1%,22,4.3%,65.0%,68.1%,40.6%,58.4%,66,68.2%,39.7%,58,34.5%,49.2%,0.95,13:43
,Blaz Kavcic,SLO,2,453,71.4%,21.2%,11,4.7%,7,3.0%,63.4%,62.4%,55.8%,60.0%,25,60.0%,38.1%,12,58.3%,49.4%,0.95,6:04
,Michael Llodra,FRA,2,411,81.3%,9.4%,16,8.3%,3,1.6%,63.5%,70.5%,51.4%,63.5%,12,50.0%,34.2%,15,20.0%,47.9%,0.94,4:37
,Nicolas Mahut,FRA,3,718,80.7%,23.7%,35,9.5%,11,3.0%,59.2%,69.4%,54.3%,63.2%,34,67.6%,34.5%,22,63.6%,49.3%,0.94,8:21
25,Bernard Tomic,AUS,2,391,67.9%,25.0%,16,7.7%,5,2.4%,64.4%,59.7%,47.3%,55.3%,22,59.1%,41.5%,20,35.0%,48.8%,0.93,3:46
,Benoit Paire,FRA,2,473,57.1%,35.3%,10,4.0%,10,4.0%,50.0%,65.1%,44.4%,54.8%,38,60.5%,41.6%,24,50.0%,48.6%,0.92,5:17
16,Alexandr Dolgopolov,UKR,1,313,80.8%,15.4%,16,9.8%,6,3.7%,39.3%,81.3%,57.6%,66.9%,11,54.5%,30.0%,8,50.0%,49.2%,0.91,3:40
,Bjorn Phau,GER,1,250,66.7%,22.7%,13,11.5%,5,4.4%,49.6%,62.5%,54.4%,58.4%,7,0.0%,37.2%,13,38.5%,46.8%,0.90,3:14
,Lukas Rosol,CZE,2,471,77.8%,25.0%,27,10.5%,10,3.9%,52.7%,74.1%,48.8%,62.1%,22,63.6%,34.0%,17,52.9%,49.3%,0.90,5:20
,Alex Bogomolov Jr,RUS,1,338,82.6%,20.0%,7,4.0%,4,2.3%,73.1%,65.6%,48.9%,61.1%,18,77.8%,35.0%,7,71.4%,48.5%,0.90,4:19
,Alejandro Falla,COL,1,303,66.7%,23.8%,2,1.4%,5,3.4%,62.6%,59.8%,49.1%,55.8%,17,58.8%,39.7%,21,23.8%,47.5%,0.90,3:49
,Albert Ramos,ESP,1,295,52.4%,36.4%,4,2.9%,10,7.2%,59.0%,57.3%,47.4%,53.2%,17,41.2%,41.7%,18,44.4%,47.1%,0.89,3:30
Q,Florent Serra,FRA,2,255,63.2%,38.9%,5,3.7%,2,1.5%,59.3%,53.8%,52.7%,53.3%,11,36.4%,41.7%,10,70.0%,47.8%,0.89,2:57
,Philipp Petzschner,GER,1,242,62.5%,23.5%,5,4.2%,4,3.4%,50.4%,68.3%,44.1%,56.3%,19,68.4%,39.0%,15,26.7%,47.5%,0.89,2:56
,Ryan Harrison,USA,1,237,63.2%,21.1%,5,4.7%,2,1.9%,55.7%,62.7%,46.8%,55.7%,9,22.2%,38.9%,9,44.4%,46.4%,0.88,2:47
Q,Mischa Zverev,GER,1,272,55.0%,25.0%,9,6.5%,6,4.3%,59.0%,54.9%,50.9%,53.2%,26,65.4%,41.4%,15,33.3%,47.4%,0.88,3:26
,Mikhail Kukushkin,KAZ,2,594,68.1%,20.8%,7,2.3%,1,0.3%,59.0%,61.7%,55.2%,59.0%,29,48.3%,36.0%,18,55.6%,47.8%,0.88,7:03
26,Andy Roddick,USA,1,204,61.1%,16.7%,8,8.2%,4,4.1%,60.8%,69.5%,44.7%,59.8%,7,0.0%,35.5%,10,30.0%,47.1%,0.88,2:22
,Jarkko Nieminen,FIN,2,323,61.5%,30.8%,4,2.6%,7,4.5%,62.2%,63.9%,40.7%,55.1%,18,44.4%,39.5%,21,38.1%,47.1%,0.88,3:37
,Igor Andreev,RUS,1,110,60.0%,30.0%,0,0.0%,4,6.8%,62.7%,70.3%,40.9%,59.3%,9,55.6%,35.3%,3,100.0%,48.2%,0.87,1:10
,Adrian Ungur,ROU,2,509,87.5%,7.3%,10,3.8%,13,4.9%,65.8%,75.4%,51.6%,67.3%,23,78.3%,28.0%,12,25.0%,48.5%,0.86,5:26
,Thomaz Bellucci,BRA,1,319,58.3%,29.2%,2,1.3%,7,4.4%,52.5%,61.9%,43.4%,53.1%,21,52.4%,40.3%,23,30.4%,46.7%,0.86,3:50
,Paolo Lorenzi,ITA,1,207,66.7%,12.5%,7,7.9%,3,3.4%,48.3%,72.1%,47.8%,59.6%,8,37.5%,34.7%,12,16.7%,45.4%,0.86,2:33
,Sam Querrey,USA,1,237,84.2%,15.0%,8,6.5%,8,6.5%,48.8%,76.7%,54.0%,65.0%,8,62.5%,29.8%,6,50.0%,48.1%,0.85,2:36
,Yen Hsun Lu,TPE,1,344,73.3%,14.3%,18,10.1%,12,6.7%,59.2%,70.8%,47.9%,61.5%,16,50.0%,32.7%,9,44.4%,47.7%,0.85,4:10
30,Jurgen Melzer,AUT,1,322,60.9%,20.8%,3,1.9%,13,8.4%,55.2%,65.9%,42.0%,55.2%,18,50.0%,38.1%,12,41.7%,46.3%,0.85,3:42
Q,Andreas Haider Maurer,AUT,1,213,60.0%,20.0%,3,3.1%,9,9.3%,62.9%,55.7%,44.4%,51.5%,9,33.3%,41.4%,9,33.3%,46.0%,0.85,2:01
,Leonardo Mayer,ARG,3,605,83.7%,10.2%,36,11.4%,12,3.8%,62.5%,75.1%,50.0%,65.7%,29,72.4%,29.3%,14,35.7%,48.3%,0.85,7:46
,Victor Hanescu,ROU,1,247,63.2%,26.3%,6,4.7%,2,1.6%,69.0%,57.3%,45.0%,53.5%,18,61.1%,39.0%,12,41.7%,46.6%,0.84,3:03
,Rui Machado,POR,1,408,80.0%,12.9%,3,1.4%,6,2.9%,69.5%,61.6%,57.8%,60.5%,16,62.5%,33.3%,15,26.7%,47.3%,0.84,4:50
,Karol Beck,SVK,1,211,56.3%,18.8%,5,5.1%,6,6.1%,55.6%,67.3%,38.6%,54.5%,13,46.2%,37.5%,16,18.8%,45.5%,0.83,3:04
,Sergiy Stakhovsky,UKR,2,471,68.4%,20.5%,10,4.1%,5,2.1%,61.8%,67.8%,46.7%,59.8%,27,55.6%,33.5%,18,44.4%,46.9%,0.83,5:36
,Gilles Muller,LUX,2,569,73.3%,13.3%,31,10.5%,10,3.4%,54.4%,73.3%,46.7%,61.1%,33,63.6%,32.2%,24,25.0%,47.3%,0.83,6:28
23,Radek Stepanek,CZE,1,302,59.1%,31.8%,7,4.1%,4,2.4%,58.6%,56.6%,47.1%,52.7%,30,70.0%,39.1%,14,50.0%,46.7%,0.83,3:44
,Xavier Malisse,BEL,1,214,75.0%,17.6%,12,11.4%,3,2.9%,52.4%,69.1%,52.0%,61.0%,7,42.9%,32.1%,6,50.0%,46.3%,0.82,2:13
,Cedrik Marcel Stebe,GER,2,291,60.9%,23.8%,5,3.2%,8,5.2%,55.8%,54.7%,50.0%,52.6%,15,40.0%,38.7%,12,41.7%,46.0%,0.82,3:36
,Carlos Berlocq,ARG,1,273,57.1%,23.8%,2,1.6%,3,2.3%,70.3%,56.7%,47.4%,53.9%,17,47.1%,37.9%,17,29.4%,45.4%,0.82,3:10
WC,Lleyton Hewitt,AUS,1,285,70.0%,18.2%,12,8.3%,8,5.5%,55.2%,62.5%,49.2%,56.6%,9,33.3%,35.7%,10,40.0%,46.3%,0.82,3:50
,Flavio Cipolla,ITA,1,284,63.6%,26.1%,2,1.3%,13,8.6%,65.1%,64.6%,34.0%,53.9%,18,55.6%,37.9%,9,66.7%,46.5%,0.82,3:19
,Vasek Pospisil,CAN,1,224,58.8%,17.6%,9,8.7%,4,3.8%,60.6%,58.7%,46.3%,53.8%,11,36.4%,36.7%,10,30.0%,44.6%,0.79,2:29
Q,Jurgen Zopp,EST,1,197,86.7%,0.0%,6,6.4%,1,1.1%,53.2%,82.0%,54.5%,69.1%,6,66.7%,24.3%,6,0.0%,45.7%,0.79,2:22
Q,Andrey Kuznetsov,RUS,1,210,76.5%,11.8%,7,6.4%,2,1.8%,59.1%,72.3%,44.4%,60.9%,18,77.8%,30.0%,6,33.3%,46.2%,0.77,2:18
,Albert Montanes,ESP,1,251,58.8%,5.6%,3,2.6%,6,5.3%,62.3%,57.7%,48.8%,54.4%,11,36.4%,34.3%,12,8.3%,43.4%,0.75,3:10
,Guillermo Garcia Lopez,ESP,1,264,84.2%,5.3%,8,5.4%,14,9.5%,45.6%,76.1%,48.8%,61.2%,15,80.0%,29.1%,5,20.0%,47.0%,0.75,2:56
,Tobias Kamke,GER,1,198,46.7%,21.4%,2,2.1%,8,8.2%,59.8%,62.1%,25.6%,47.4%,16,50.0%,39.6%,7,42.9%,43.4%,0.75,1:57
WC,Guillaume Rufin,FRA,1,250,66.7%,22.2%,5,3.6%,3,2.2%,58.3%,59.3%,46.6%,54.0%,19,68.4%,34.2%,9,44.4%,45.2%,0.74,3:19
,Go Soeda,JPN,1,169,53.8%,14.3%,0,0.0%,5,5.4%,54.3%,60.0%,47.6%,54.3%,12,50.0%,33.8%,4,50.0%,45.0%,0.74,2:02
Q,Daniel Munoz de la Nava,ESP,1,186,56.3%,25.0%,1,1.0%,2,2.1%,55.2%,58.5%,44.2%,52.1%,13,46.2%,35.6%,10,40.0%,44.1%,0.74,2:24
,Benjamin Becker,GER,1,188,60.0%,13.3%,10,10.3%,3,3.1%,41.2%,72.5%,40.4%,53.6%,14,57.1%,34.1%,9,22.2%,44.1%,0.73,2:08
,Daniel Gimeno Traver,ESP,1,165,57.1%,7.7%,6,6.8%,1,1.1%,56.8%,70.0%,34.2%,54.5%,13,53.8%,31.2%,4,25.0%,43.6%,0.69,1:43
,Dudi Sela,ISR,1,165,53.8%,7.7%,1,1.4%,2,2.7%,56.8%,52.4%,50.0%,51.4%,10,40.0%,33.0%,8,12.5%,41.2%,0.68,1:58
,Matthew Ebden,AUS,1,191,81.3%,6.3%,6,6.1%,4,4.1%,72.4%,70.4%,40.7%,62.2%,5,40.0%,25.8%,1,100.0%,44.5%,0.68,2:03
,Nikolay Davydenko,RUS,1,220,70.6%,12.5%,2,1.6%,5,4.0%,71.8%,58.4%,54.3%,57.3%,8,37.5%,29.2%,3,66.7%,45.0%,0.68,2:26
WC,Jonathan Dasnieres De Veigy,FRA,1,176,46.2%,15.4%,6,5.6%,2,1.9%,62.0%,50.7%,46.3%,49.1%,21,66.7%,33.8%,2,100.0%,43.2%,0.66,2:09
,Donald Young,USA,1,177,53.8%,7.7%,1,1.1%,5,5.7%,63.2%,56.4%,46.9%,52.9%,9,33.3%,31.1%,6,16.7%,41.8%,0.66,1:51
,Juan Ignacio Chela,ARG,1,146,58.3%,0.0%,1,1.4%,6,8.5%,53.5%,65.8%,48.5%,57.7%,8,37.5%,26.7%,3,0.0%,41.8%,0.63,1:45
,Ruben Ramirez Hidalgo,ESP,1,148,61.5%,0.0%,2,2.8%,5,6.9%,56.9%,68.3%,45.2%,58.3%,8,37.5%,26.3%,3,0.0%,41.9%,0.63,1:42
,Joao Souza,BRA,1,78,60.0%,0.0%,2,5.0%,0,0.0%,80.0%,53.1%,37.5%,50.0%,5,60.0%,31.6%,0,-,41.0%,0.63,1:01
,Steve Darcis,BEL,1,175,64.3%,13.3%,6,6.4%,1,1.1%,67.0%,66.7%,35.5%,56.4%,12,58.3%,27.2%,4,50.0%,42.9%,0.62,2:13
WC,Eric Prodon,FRA,1,262,68.4%,5.3%,2,1.4%,1,0.7%,56.2%,67.1%,45.3%,57.5%,18,66.7%,25.9%,4,25.0%,43.5%,0.61,2:56
WC,Adrian Mannarino,FRA,1,153,41.7%,7.7%,0,0.0%,2,2.6%,55.1%,55.8%,40.0%,48.7%,13,46.2%,29.3%,5,20.0%,39.2%,0.57,1:43
,Simone Bolelli,ITA,1,138,36.4%,8.3%,3,4.4%,1,1.5%,54.4%,56.8%,35.5%,47.1%,9,22.2%,27.1%,5,20.0%,37.0%,0.51,1:58
Q,Filip Krajinovic,SRB,1,130,9.1%,27.3%,0,0.0%,4,6.7%,63.3%,42.1%,9.1%,30.0%,13,23.1%,35.7%,6,50.0%,33.1%,0.51,1:36
,James Blake,USA,1,151,45.5%,0.0%,1,1.2%,4,4.7%,58.8%,58.0%,34.3%,48.2%,15,60.0%,25.8%,1,0.0%,38.4%,0.50,1:26
,Potito Starace,ITA,1,185,71.4%,0.0%,4,3.8%,0,0.0%,74.5%,59.5%,48.1%,56.6%,15,73.3%,21.5%,0,-,41.6%,0.50,2:04
,Tatsuma Ito,JPN,1,133,41.7%,7.7%,0,0.0%,4,6.3%,60.9%,48.7%,44.0%,46.9%,13,46.2%,26.1%,4,25.0%,36.1%,0.49,1:35
,Igor Kunitsyn,RUS,1,149,36.4%,8.3%,1,1.1%,2,2.3%,60.9%,60.4%,26.5%,47.1%,11,36.4%,25.8%,2,50.0%,38.3%,0.49,1:32
,Lukas Lacko,SVK,1,158,53.8%,7.7%,0,0.0%,3,3.4%,50.6%,55.6%,45.5%,50.6%,12,50.0%,23.2%,2,50.0%,38.6%,0.47,1:58
,Ivan Dodig,CRO,1,148,41.7%,0.0%,7,7.8%,3,3.3%,67.8%,55.7%,27.6%,46.7%,18,61.1%,24.1%,0,-,37.8%,0.45,1:37
,Ivo Karlovic,CRO,1,148,58.3%,0.0%,9,11.4%,8,10.1%,51.9%,65.9%,36.8%,51.9%,8,37.5%,21.7%,2,0.0%,37.8%,0.45,1:28
Q,Rogerio Dutra Silva,BRA,1,156,78.6%,0.0%,3,3.5%,5,5.8%,81.4%,70.0%,37.5%,64.0%,11,72.7%,12.9%,2,0.0%,41.0%,0.36,1:34
15,Feliciano Lopez,ESP,1,28,0.0%,0.0%,1,9.1%,0,0.0%,54.5%,33.3%,20.0%,27.3%,3,33.3%,23.5%,0,-,25.0%,0.32,0:18
,Frank Dancevic,CAN,1,24,0.0%,0.0%,0,0.0%,2,13.3%,66.7%,40.0%,20.0%,33.3%,3,33.3%,11.1%,0,-,25.0%,0.17,0:17
,All Main Draw Players,,127.0,,75.5%,24.5%,,5.9%,,3.2%,61.3%,68.9%,50.6%,61.8%,,58.8%,38.2%,,41.2%,50.0%,1.00,
