Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,23,(20)Marcel Granollers[ESP] [yr|ev],d.,137,(Q)Joao Sousa[POR] [yr|ev],6-2 3-6 6-3 6-4,1.02,4.1%,61.5%,70.3%,36.8%,16/20,4.3%,62.4%,67.1%,38.6%,9/16,3:29,19
R128,94,Malek Jaziri[TUN] [yr|ev],d.,98,Philipp Petzschner[GER] [yr|ev],6-3 7-5 7-6(7),1.12,4.9%,53.7%,60.6%,61.4%,11/15,4.2%,50.4%,68.3%,44.1%,13/19,2:56,42
R128,261,(WC)Paul Henri Mathieu[FRA] [yr|ev],d.,84,Bjorn Phau[GER] [yr|ev],2-6 4-6 6-4 6-3 6-0,1.12,5.1%,51.1%,78.6%,46.3%,8/13,11.5%,49.6%,62.5%,54.4%,0/7,3:14,12
R128,11,(10)John Isner[USA] [yr|ev],d.,121,(Q)Rogerio Dutra Silva[BRA] [yr|ev],6-3 6-4 6-4,2.80,25.7%,74.3%,92.3%,72.2%,2/2,3.5%,81.4%,70.0%,37.5%,8/11,1:34,8
R128,83,Sergiy Stakhovsky[UKR] [yr|ev],d.,19,(16)Alexandr Dolgopolov[UKR] [yr|ev],6-7(4) 6-4 7-6(4) 3-6 6-3,1.10,5.3%,61.3%,78.3%,56.9%,4/8,9.8%,39.3%,81.3%,57.6%,6/11,3:40,31
R128,112,(Q)Tommy Haas[GER] [yr|ev],d.,81,Filippo Volandri[ITA] [yr|ev],6-3 0-6 6-4 6-4,0.98,5.5%,63.0%,70.0%,40.4%,7/12,0.0%,70.1%,59.8%,60.0%,12/17,2:44,2
R128,87,Grigor Dimitrov[BUL] [yr|ev],d.,51,Donald Young[USA] [yr|ev],7-6(3) 6-1 6-1,1.51,14.4%,60.0%,81.5%,50.0%,5/6,1.1%,63.2%,56.4%,46.9%,3/9,1:51,3
R128,20,(17)Richard Gasquet[FRA] [yr|ev],d.,103,(Q)Jurgen Zopp[EST] [yr|ev],6-3 6-4 7-6(4),1.27,7.8%,64.1%,86.4%,56.8%,6/6,6.4%,53.2%,82.0%,54.5%,4/6,2:22,7
R128,29,(25)Bernard Tomic[AUS] [yr|ev],d.,155,(Q)Andreas Haider Maurer[AUT] [yr|ev],7-6(5) 6-3 6-3,1.17,8.6%,65.5%,60.5%,55.0%,6/9,3.1%,62.9%,55.7%,44.4%,3/9,2:01,17
R128,50,Santiago Giraldo[COL] [yr|ev],d.,52,Alejandro Falla[COL] [yr|ev],5-7 6-2 6-4 7-6(4),1.11,1.9%,66.7%,62.5%,55.8%,16/21,1.4%,62.6%,59.8%,49.1%,10/17,3:49,28
R128,48,Jarkko Nieminen[FIN] [yr|ev],d.,85,Igor Andreev[RUS] [yr|ev],3-6 6-2 2-1 RET,1.15,7.8%,66.7%,76.5%,41.2%,0/3,0.0%,62.7%,70.3%,40.9%,5/9,1:10,13
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,68,Tatsuma Ito[JPN] [yr|ev],6-1 7-5 6-0,2.04,4.3%,56.5%,87.2%,56.7%,3/4,0.0%,60.9%,48.7%,44.0%,6/13,1:35,1
R128,8,(8)Janko Tipsarevic[SRB] [yr|ev],d.,71,Sam Querrey[USA] [yr|ev],2-6 6-4 7-6(3) 6-3,1.17,11.4%,62.3%,77.5%,58.1%,3/6,6.5%,48.8%,76.7%,54.0%,5/8,2:36,8
R128,55,Jeremy Chardy[FRA] [yr|ev],d.,60,Yen Hsun Lu[TPE] [yr|ev],6-4 6-1 6-7(3) 3-6 11-9,1.18,10.3%,50.9%,72.6%,61.7%,5/9,10.1%,59.2%,70.8%,47.9%,8/16,4:10,25
R128,88,Dmitry Tursunov[RUS] [yr|ev],d.,58,Go Soeda[JPN] [yr|ev],6-1 6-4 6-4,1.35,10.4%,58.4%,75.6%,53.1%,2/4,0.0%,54.3%,60.0%,47.6%,6/12,2:02,20
R128,31,(29)Julien Benneteau[FRA] [yr|ev],d.,212,(Q)Mischa Zverev[GER] [yr|ev],6-2 6-7(3) 6-4 6-4,1.13,2.3%,66.9%,68.5%,38.6%,10/15,6.5%,59.0%,54.9%,50.9%,17/26,3:26,25
R128,26,(24)Philipp Kohlschreiber[GER] [yr|ev],d.,76,Matthew Ebden[AUS] [yr|ev],6-4 6-4 7-6(4),1.46,11.8%,66.7%,74.2%,74.2%,0/1,6.1%,72.4%,70.4%,40.7%,2/5,2:03,16
R128,62,Leonardo Mayer[ARG] [yr|ev],d.,63,Olivier Rochus[BEL] [yr|ev],6-3 6-4 2-6 6-4,1.06,15.9%,59.3%,86.6%,41.3%,3/5,1.9%,68.3%,70.4%,57.6%,2/5,2:48,21
R128,42,Marcos Baghdatis[CYP] [yr|ev],d.,44,Juan Ignacio Chela[ARG] [yr|ev],6-3 6-3 6-1,1.58,10.7%,37.3%,89.3%,63.8%,3/3,1.4%,53.5%,65.8%,48.5%,3/8,1:45,8
R128,13,(12)Nicolas Almagro[ESP] [yr|ev],d.,86,Paolo Lorenzi[ITA] [yr|ev],6-3 7-5 6-4,1.16,11.9%,58.5%,76.8%,49.0%,10/12,7.9%,48.3%,72.1%,47.8%,3/8,2:33,9
R128,15,(13)Juan Monaco[ARG] [yr|ev],d.,150,(WC)Guillaume Rufin[FRA] [yr|ev],6-2 2-6 6-2 7-6(3),1.34,4.5%,73.0%,69.1%,56.7%,5/9,3.6%,58.3%,59.3%,46.6%,13/19,3:19,10
R128,79,Lukas Rosol[CZE] [yr|ev],d.,37,Carlos Berlocq[ARG] [yr|ev],6-4 7-5 6-7(6) 6-2,1.22,12.4%,51.0%,73.0%,50.7%,12/17,1.6%,70.3%,56.7%,47.4%,8/17,3:10,26
R128,131,(Q)Jesse Levine[CAN] [yr|ev],d.,157,Benjamin Becker[GER] [yr|ev],7-5 6-2 6-4,1.36,8.8%,58.2%,71.7%,57.9%,7/9,10.3%,41.2%,72.5%,40.4%,8/14,2:08,69
R128,22,(19)Milos Raonic[CAN] [yr|ev],d.,74,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-4 6-2 6-2,1.58,15.8%,50.0%,84.2%,63.2%,3/3,2.8%,56.9%,68.3%,45.2%,3/8,1:42,3
R128,35,(32)Florian Mayer[GER] [yr|ev],d.,125,Daniel Gimeno Traver[ESP] [yr|ev],6-4 6-2 6-3,1.46,9.1%,55.8%,86.0%,47.1%,3/4,6.8%,56.8%,70.0%,34.2%,7/13,1:43,18
R128,192,(Q)Eduardo Schwank[ARG] [yr|ev],d.,59,Ivo Karlovic[CRO] [yr|ev],6-4 6-0 6-3,2.21,7.2%,81.2%,78.6%,76.9%,2/2,11.4%,51.9%,65.9%,36.8%,3/8,1:28,48
R128,43,Denis Istomin[UZB] [yr|ev],d.,102,Igor Kunitsyn[RUS] [yr|ev],6-2 6-1 6-2,2.05,21.0%,67.7%,76.2%,70.0%,1/2,1.1%,60.9%,60.4%,26.5%,4/11,1:32,33
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,111,Simone Bolelli[ITA] [yr|ev],6-2 6-2 6-1,1.95,0.0%,54.3%,76.3%,68.8%,4/5,4.4%,54.4%,56.8%,35.5%,2/9,1:58,1
