Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Sergio Roitman,ARG,1,177,57.1%,7.1%,2,2.2%,2,2.2%,62.0%,56.1%,48.6%,53.3%,16,62.5%,30.6%,2,50.0%,42.4%,0.65,1:58
,Bjorn Phau,GER,1,186,35.7%,28.6%,3,2.8%,3,2.8%,48.6%,53.8%,34.5%,43.9%,19,52.6%,35.4%,6,66.7%,40.3%,0.63,1:47
,Daniele Bracciali,ITA,1,321,87.0%,8.7%,11,6.1%,1,0.6%,58.7%,69.5%,56.8%,64.2%,10,70.0%,22.5%,8,25.0%,45.8%,0.63,3:28
,Gaston Gaudio,ARG,1,191,62.5%,5.9%,5,5.1%,9,9.2%,57.1%,64.3%,42.9%,55.1%,7,14.3%,26.9%,4,25.0%,41.4%,0.60,2:01
,Gilles Simon,FRA,1,139,33.3%,9.1%,1,1.3%,6,7.9%,51.3%,51.3%,40.5%,46.1%,10,20.0%,31.7%,3,33.3%,39.6%,0.59,1:24
,Ruben Ramirez Hidalgo,ESP,1,142,53.8%,7.7%,4,5.3%,8,10.5%,50.0%,63.2%,39.5%,51.3%,7,14.3%,25.8%,1,100.0%,39.4%,0.53,1:44
,Carlos Moya,ESP,1,192,80.0%,0.0%,8,7.6%,1,1.0%,65.7%,72.5%,30.6%,58.1%,5,40.0%,21.8%,1,0.0%,41.7%,0.52,1:50
,Alessio Di Mauro,ITA,1,142,50.0%,7.7%,5,6.9%,4,5.6%,51.4%,56.8%,42.9%,50.0%,10,40.0%,25.7%,4,25.0%,38.0%,0.51,1:40
,Albert Montanes,ESP,1,181,73.3%,6.3%,5,5.0%,3,3.0%,68.0%,66.2%,40.6%,58.0%,12,66.7%,19.8%,1,100.0%,40.9%,0.47,1:50
WC,Go Soeda,JPN,1,168,61.5%,7.1%,0,0.0%,5,5.1%,55.6%,60.0%,45.5%,53.5%,13,61.5%,21.7%,3,33.3%,40.5%,0.47,1:55
,Hyung Taik Lee,KOR,1,134,36.4%,8.3%,4,6.7%,3,5.0%,68.3%,46.3%,21.1%,38.3%,8,12.5%,28.4%,8,12.5%,32.8%,0.46,1:30
Q,Marin Cilic,CRO,1,137,53.8%,0.0%,6,8.1%,6,8.1%,44.6%,84.8%,29.3%,54.1%,8,25.0%,20.6%,0,-,38.7%,0.45,1:19
,Nicolas Massu,CHI,1,128,20.0%,0.0%,1,1.4%,4,5.8%,53.6%,45.9%,37.5%,42.0%,15,46.7%,25.4%,3,0.0%,34.4%,0.44,1:21
,Alberto Martin,ESP,1,111,11.1%,0.0%,1,1.7%,3,5.2%,48.3%,39.3%,33.3%,36.2%,15,46.7%,22.6%,0,-,29.7%,0.35,1:10
,Michael Llodra,FRA,1,141,50.0%,0.0%,1,1.2%,1,1.2%,71.1%,55.9%,37.5%,50.6%,11,45.5%,15.5%,1,0.0%,36.2%,0.31,1:16
,Jan Hajek,CZE,1,15,0.0%,0.0%,1,20.0%,0,0.0%,40.0%,50.0%,0.0%,20.0%,2,50.0%,20.0%,0,-,20.0%,0.25,0:06
,Christophe Rochus,BEL,1,89,50.0%,0.0%,0,0.0%,3,5.2%,74.1%,55.8%,33.3%,50.0%,10,70.0%,9.7%,0,-,36.0%,0.19,0:54
,All Main Draw Players,,127.0,,76.0%,24.0%,,8.5%,,3.5%,60.2%,71.1%,48.8%,62.2%,,57.1%,37.8%,,42.9%,50.0%,1.00,
