Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,17,(18)Richard Gasquet[FRA] [yr|ev],d.,59,Gael Monfils[FRA] [yr|ev],6-0 4-6 7-5 6-3,1.58,6.0%,76.0%,78.9%,58.3%,5/7,8.6%,64.8%,63.2%,51.4%,3/9,2:26,7
R32,6,(7)Tommy Robredo[ESP] [yr|ev],d.,129,(WC)Sam Querrey[USA] [yr|ev],6-4 6-7(5) 6-2 6-1,1.51,16.1%,68.8%,77.9%,68.6%,2/2,8.5%,59.4%,74.6%,44.2%,3/8,2:23,5
R32,42,Mardy Fish[USA] [yr|ev],d.,163,(WC)Wayne Arthurs[AUS] [yr|ev],3-0 RET,-,75.0%,75.0%,100.0%,100.0%,0/0,0.0%,50.0%,20.0%,20.0%,1/3,0:06,7
R32,14,(16)David Ferrer[ESP] [yr|ev],d.,20,(20)Radek Stepanek[CZE] [yr|ev],6-7(5) 4-6 6-0 6-4 6-3,1.16,1.9%,65.4%,72.6%,37.5%,7/13,5.1%,59.1%,66.3%,36.1%,19/29,3:51,3
R32,10,(9)Mario Ancic[CRO] [yr|ev],d.,22,(22)Dominik Hrbaty[SVK] [yr|ev],6-3 6-2 6-1,1.77,17.1%,76.3%,74.1%,50.0%,5/6,0.0%,50.7%,47.4%,40.5%,1/8,1:43,7
R32,7,(6)Andy Roddick[USA] [yr|ev],d.,27,(26)Marat Safin[RUS] [yr|ev],7-6(2) 2-6 6-4 7-6(2),1.14,11.3%,65.3%,72.8%,58.1%,3/7,15.8%,61.2%,74.1%,46.3%,9/12,3:12,1
R32,8,(8)David Nalbandian[ARG] [yr|ev],d.,29,(28)Sebastien Grosjean[FRA] [yr|ev],5-7 4-6 7-6(4) 6-4 6-1,1.12,7.8%,62.8%,68.1%,49.3%,13/20,9.0%,52.7%,73.9%,36.7%,14/22,3:56,3
R32,12,(12)Tommy Haas[GER] [yr|ev],d.,58,Florian Mayer[GER] [yr|ev],7-6(3) 6-3 6-3,1.39,6.2%,66.0%,75.0%,51.5%,4/6,8.5%,60.2%,57.7%,48.9%,5/10,2:05,2
R32,13,(13)Tomas Berdych[CZE] [yr|ev],d.,21,(21)Dmitry Tursunov[RUS] [yr|ev],6-2 6-1 6-1,2.31,13.8%,58.6%,88.2%,58.3%,0/0,6.5%,51.9%,50.0%,37.8%,6/13,1:23,4
R32,3,(3)Nikolay Davydenko[RUS] [yr|ev],d.,51,Fabrice Santoro[FRA] [yr|ev],7-6(1) 6-2 6-2,1.47,6.5%,62.0%,75.4%,62.9%,1/2,4.5%,50.0%,63.6%,50.0%,3/8,2:04,3
R32,5,(5)James Blake[USA] [yr|ev],d.,52,Robby Ginepri[USA] [yr|ev],7-6(7) 7-5 6-2,1.61,11.5%,63.2%,80.0%,65.6%,1/4,4.4%,58.4%,62.1%,55.3%,7/13,1:53,4
R32,9,(10)Fernando Gonzalez[CHI] [yr|ev],d.,19,(19)Lleyton Hewitt[AUS] [yr|ev],6-2 6-2 5-7 6-4,1.40,18.6%,65.7%,73.1%,65.7%,1/3,13.2%,58.1%,77.3%,33.3%,13/19,2:40,5
R32,16,(15)Andy Murray[GBR] [yr|ev],d.,33,Juan Ignacio Chela[ARG] [yr|ev],6-3 6-2 6-4,1.33,10.5%,70.9%,68.9%,48.0%,2/4,3.2%,67.4%,60.9%,29.0%,9/15,1:50,1
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,40,(31)Stan Wawrinka[SUI] [yr|ev],6-2 6-2 6-2,1.93,1.4%,73.9%,84.3%,38.9%,0/1,4.3%,56.5%,57.7%,32.5%,4/11,2:03,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,50,Jonas Bjorkman[SWE] [yr|ev],6-2 6-3 6-2,1.86,10.6%,63.6%,73.8%,66.7%,0/2,2.3%,60.5%,51.9%,38.2%,5/12,1:35,1
R64,25,(25)Mikhail Youzhny[RUS] [yr|ev],d.,91,Yen Hsun Lu[TPE] [yr|ev],7-5 6-4 6-4,1.22,7.6%,46.7%,77.6%,46.4%,8/12,3.9%,51.5%,58.5%,46.0%,8/15,2:37,8
R64,102,Danai Udomchoke[THA] [yr|ev],d.,24,(24)Juan Carlos Ferrero[ESP] [yr|ev],7-6(0) 7-5 4-6 6-1,1.18,4.3%,58.3%,72.6%,48.5%,9/13,4.1%,66.2%,63.5%,40.8%,14/20,3:23,77
R64,15,(14)Novak Djokovic[SRB] [yr|ev],d.,79,Feliciano Lopez[ESP] [yr|ev],6-2 7-5 6-1,1.56,9.3%,68.6%,69.5%,66.7%,4/5,5.6%,58.9%,64.2%,32.4%,9/15,2:01,1
R64,59,Gael Monfils[FRA] [yr|ev],d.,11,(11)Marcos Baghdatis[CYP] [yr|ev],7-6(5) 6-2 2-6 6-0,1.07,9.6%,56.5%,69.2%,54.0%,6/9,5.5%,53.6%,72.9%,45.1%,11/17,2:37,6
R64,17,(18)Richard Gasquet[FRA] [yr|ev],d.,95,Amer Delic[BIH] [yr|ev],6-1 6-2 6-4,2.21,6.8%,65.8%,85.4%,64.0%,4/4,8.8%,51.5%,60.0%,42.4%,2/7,1:22,7
R64,129,(WC)Sam Querrey[USA] [yr|ev],d.,76,Florent Serra[FRA] [yr|ev],6-3 6-4 6-3,1.82,21.1%,60.5%,84.8%,63.3%,0/0,4.7%,65.4%,65.7%,40.5%,8/12,1:44,11
R64,6,(7)Tommy Robredo[ESP] [yr|ev],d.,32,Jurgen Melzer[AUT] [yr|ev],6-1 6-3 6-3,1.56,6.2%,66.7%,70.4%,51.9%,3/5,1.3%,67.1%,45.3%,42.3%,7/14,1:38,5
R64,42,Mardy Fish[USA] [yr|ev],d.,68,Nicolas Mahut[FRA] [yr|ev],7-5 6-4 3-6 6-4,1.09,13.4%,52.8%,86.6%,43.3%,3/6,6.3%,52.8%,73.1%,51.7%,7/11,2:55,7
R64,163,(WC)Wayne Arthurs[AUS] [yr|ev],d.,170,(Q)Zack Fleishman[USA] [yr|ev],6-7(5) 6-1 6-4 6-4,1.24,21.7%,64.2%,80.5%,53.5%,3/4,9.7%,46.9%,83.0%,46.7%,3/8,2:20,44
R64,20,(20)Radek Stepanek[CZE] [yr|ev],d.,99,Lukas Dlouhy[CZE] [yr|ev],4-6 4-6 6-4 6-1 6-4,1.00,10.2%,65.6%,69.9%,55.6%,10/14,9.3%,63.6%,78.0%,42.6%,5/11,2:45,8
R64,14,(16)David Ferrer[ESP] [yr|ev],d.,72,Thomas Johansson[SWE] [yr|ev],6-2 6-7(5) 6-2 6-2,1.38,4.6%,61.5%,73.1%,64.3%,3/4,8.3%,52.8%,73.7%,41.2%,6/13,2:25,3
R64,10,(9)Mario Ancic[CRO] [yr|ev],d.,65,Guillermo Garcia Lopez[ESP] [yr|ev],3-6 7-5 6-2 6-2,1.22,7.5%,70.1%,66.7%,59.4%,2/6,1.8%,60.4%,61.2%,50.0%,5/12,2:37,7
R64,22,(22)Dominik Hrbaty[SVK] [yr|ev],d.,71,Vincent Spadea[USA] [yr|ev],6-7 6-4 6-4 6-3,1.15,3.1%,54.3%,69.6%,51.7%,9/13,2.6%,58.3%,63.7%,44.6%,18/25,2:53,12
R64,27,(26)Marat Safin[RUS] [yr|ev],d.,202,(Q)Dudi Sela[ISR] [yr|ev],6-3 5-7 4-6 7-6(4) 6-0,1.07,7.9%,65.2%,63.6%,49.1%,11/20,0.7%,56.3%,59.3%,50.8%,11/22,3:21,1
R64,7,(6)Andy Roddick[USA] [yr|ev],d.,54,Marc Gicquel[FRA] [yr|ev],6-3 7-6(4) 6-4,1.36,19.4%,66.7%,83.9%,61.3%,3/3,11.1%,52.2%,80.9%,53.5%,4/6,1:56,1
R64,8,(8)David Nalbandian[ARG] [yr|ev],d.,69,Nicolas Lapentti[ECU] [yr|ev],6-4 6-4 6-4,1.46,5.1%,62.0%,85.7%,63.3%,2/2,5.7%,67.8%,71.2%,57.1%,4/7,1:56,3
R64,29,(28)Sebastien Grosjean[FRA] [yr|ev],d.,39,Olivier Rochus[BEL] [yr|ev],4-6 6-1 6-3 4-6 6-4,1.17,13.1%,50.3%,79.2%,48.7%,11/15,2.4%,68.7%,64.0%,44.2%,15/22,4:02,4
R64,58,Florian Mayer[GER] [yr|ev],d.,98,Andreas Seppi[ITA] [yr|ev],5-7 7-5 6-2 6-2,1.16,6.3%,52.4%,65.2%,50.0%,6/12,5.0%,52.9%,60.3%,41.1%,9/19,2:26,18
R64,12,(12)Tommy Haas[GER] [yr|ev],d.,126,(Q)Ilija Bozoljac[SRB] [yr|ev],7-6(3) 6-1 6-3,2.22,23.7%,76.3%,86.2%,66.7%,0/0,19.4%,47.3%,81.8%,38.8%,5/9,1:43,2
R64,13,(13)Tomas Berdych[CZE] [yr|ev],d.,360,(WC)Robert Smeets[AUS] [yr|ev],6-3 6-2 6-4,1.40,4.0%,64.6%,76.6%,48.6%,8/9,10.5%,54.3%,70.2%,33.3%,14/19,1:55,4
R64,21,(21)Dmitry Tursunov[RUS] [yr|ev],d.,53,Max Mirnyi[BLR] [yr|ev],6-2 6-3 7-6(4),1.34,8.7%,52.9%,83.6%,51.0%,4/5,9.1%,66.7%,65.2%,42.4%,5/9,2:12,20
R64,51,Fabrice Santoro[FRA] [yr|ev],d.,44,Arnaud Clement[FRA] [yr|ev],6-2 6-4 6-4,1.65,15.7%,48.2%,82.5%,67.4%,2/2,1.2%,65.5%,67.3%,41.4%,7/11,2:09,17
R64,3,(3)Nikolay Davydenko[RUS] [yr|ev],d.,116,Gilles Muller[LUX] [yr|ev],6-4 6-0 6-3,1.55,8.9%,67.1%,73.6%,61.5%,2/2,17.2%,66.7%,58.6%,41.4%,4/10,1:41,3
R64,5,(5)James Blake[USA] [yr|ev],d.,216,(Q)Alex Kuznetsov[USA] [yr|ev],6-4 6-1 6-2,1.77,8.7%,60.9%,76.2%,63.0%,0/2,12.2%,59.5%,68.2%,20.0%,4/11,1:22,4
R64,52,Robby Ginepri[USA] [yr|ev],d.,153,(Q)Mischa Zverev[GER] [yr|ev],6-4 7-5 6-1,1.29,10.0%,65.0%,75.4%,48.6%,5/6,6.9%,66.2%,65.1%,38.6%,15/20,2:03,15
R64,19,(19)Lleyton Hewitt[AUS] [yr|ev],d.,88,Frank Dancevic[CAN] [yr|ev],6-4 6-4 3-6 6-4,1.05,11.9%,47.5%,80.4%,50.0%,4/7,14.3%,52.7%,74.6%,49.1%,1/6,2:48,1
R64,9,(10)Fernando Gonzalez[CHI] [yr|ev],d.,73,Juan Martin del Potro[ARG] [yr|ev],7-6(7) 4-6 6-7(3) 6-4 4-0 RET,1.16,12.2%,60.5%,79.8%,46.6%,3/7,6.8%,59.6%,66.7%,53.8%,4/10,3:26,5
R64,16,(15)Andy Murray[GBR] [yr|ev],d.,35,Fernando Verdasco[ESP] [yr|ev],7-6(4) 7-5 6-4,1.18,3.7%,52.3%,66.7%,50.0%,3/8,6.4%,63.3%,60.9%,35.0%,10/17,2:48,1
R64,33,Juan Ignacio Chela[ARG] [yr|ev],d.,18,(17)Jarkko Nieminen[FIN] [yr|ev],6-3 2-6 6-4 6-4,1.15,5.4%,58.6%,72.3%,56.5%,4/8,3.5%,59.6%,69.1%,47.8%,7/12,2:40,15
R64,40,(31)Stan Wawrinka[SUI] [yr|ev],d.,148,(Q)Paul Capdeville[CHI] [yr|ev],6-4 6-3 6-2,1.53,26.3%,65.0%,84.6%,50.0%,1/2,6.6%,69.7%,66.0%,39.1%,4/9,1:39,3
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,61,Philipp Kohlschreiber[GER] [yr|ev],7-5 6-3 4-6 6-2,1.21,3.2%,64.8%,70.4%,50.0%,9/13,6.3%,53.1%,60.3%,50.0%,14/21,3:30,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,82,Bjorn Phau[GER] [yr|ev],7-5 6-0 6-4,1.58,8.9%,70.9%,69.6%,52.2%,2/6,2.8%,48.6%,53.8%,34.5%,10/19,1:47,1
R128,50,Jonas Bjorkman[SWE] [yr|ev],d.,115,Olivier Patience[FRA] [yr|ev],5-7 4-6 6-0 6-1 6-2,1.41,2.4%,62.9%,74.4%,52.2%,5/9,2.9%,78.7%,57.0%,34.5%,11/20,2:45,4
R128,91,Yen Hsun Lu[TPE] [yr|ev],d.,80,Simon Greul[GER] [yr|ev],6-3 6-4 6-3,1.28,5.7%,62.1%,75.9%,45.5%,2/4,1.3%,58.2%,58.7%,48.5%,5/11,2:00,33
R128,25,(25)Mikhail Youzhny[RUS] [yr|ev],d.,75,Jan Hernych[CZE] [yr|ev],7-6(6) 6-2 6-0,1.51,5.1%,53.2%,73.8%,54.1%,3/5,2.9%,62.1%,57.8%,28.2%,8/15,1:58,8
R128,24,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,77,Jan Hajek[CZE] [yr|ev],3-0 RET,4.00,40.0%,70.0%,100.0%,33.3%,0/0,20.0%,40.0%,50.0%,0.0%,1/2,0:06,1
R128,102,Danai Udomchoke[THA] [yr|ev],d.,85,Martin Vassallo Arguello[ARG] [yr|ev],6-3 6-3 6-2,1.29,3.5%,60.0%,74.5%,38.2%,4/7,6.8%,63.1%,58.5%,31.6%,8/16,2:06,77
R128,79,Feliciano Lopez[ESP] [yr|ev],d.,279,(Q)Brian Wilson[USA] [yr|ev],7-6(8) 4-6 6-2 7-6(3),1.36,14.3%,63.9%,83.5%,56.3%,2/3,8.2%,65.4%,73.1%,47.3%,9/10,2:57,12
R128,15,(14)Novak Djokovic[SRB] [yr|ev],d.,43,Nicolas Massu[CHI] [yr|ev],6-1 6-1 6-0,2.28,8.5%,67.8%,82.5%,57.9%,3/3,1.4%,53.6%,45.9%,37.5%,7/15,1:21,1
R128,11,(11)Marcos Baghdatis[CYP] [yr|ev],d.,100,Rainer Schuettler[GER] [yr|ev],6-4 2-6 6-3 6-2,1.17,10.9%,42.6%,83.7%,46.6%,2/6,1.8%,53.2%,67.8%,42.3%,3/10,2:24,8
R128,59,Gael Monfils[FRA] [yr|ev],d.,66,Daniele Bracciali[ITA] [yr|ev],7-6(2) 6-7(9) 6-4 7-6(5),1.59,17.6%,53.5%,85.5%,68.2%,6/8,6.1%,58.7%,69.5%,56.8%,7/10,3:28,6
R128,95,Amer Delic[BIH] [yr|ev],d.,48,Gilles Simon[FRA] [yr|ev],6-3 6-0 6-2,1.70,11.1%,49.2%,83.9%,53.1%,2/3,1.3%,51.3%,51.3%,40.5%,2/10,1:24,60
R128,17,(18)Richard Gasquet[FRA] [yr|ev],d.,45,Filippo Volandri[ITA] [yr|ev],6-4 6-4 6-2,1.19,4.8%,64.3%,64.8%,43.3%,3/7,3.0%,59.0%,54.2%,41.5%,8/16,1:56,7
R128,129,(WC)Sam Querrey[USA] [yr|ev],d.,28,(27)Jose Acasuso[ARG] [yr|ev],6-7(2) 6-4 6-1 6-3,1.20,16.3%,56.9%,84.3%,45.3%,9/10,10.8%,51.7%,67.7%,53.4%,7/13,2:28,11
R128,76,Florent Serra[FRA] [yr|ev],d.,97,Nicolas Devilder[FRA] [yr|ev],7-5 6-2 6-4,1.30,4.3%,51.6%,68.8%,64.4%,3/4,6.2%,52.2%,61.0%,51.9%,10/15,2:11,36
R128,32,Jurgen Melzer[AUT] [yr|ev],d.,94,Ivo Karlovic[CRO] [yr|ev],6-4 6-4 7-6(6),0.72,0.9%,66.4%,79.2%,56.4%,4/4,32.5%,60.2%,94.0%,57.6%,1/3,2:02,8
R128,6,(7)Tommy Robredo[ESP] [yr|ev],d.,55,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-4 6-4 6-0,1.89,15.2%,66.7%,84.1%,54.5%,0/1,5.3%,50.0%,63.2%,39.5%,1/7,1:44,5
R128,42,Mardy Fish[USA] [yr|ev],d.,4,(4)Ivan Ljubicic[CRO] [yr|ev],4-6 7-6(2) 6-4 6-4,1.02,9.8%,49.0%,80.0%,58.9%,6/7,22.6%,57.3%,84.5%,47.2%,2/4,2:53,7
R128,68,Nicolas Mahut[FRA] [yr|ev],d.,67,Juan Monaco[ARG] [yr|ev],6-0 6-7(0) 6-3 6-4,1.25,8.7%,44.3%,78.4%,50.0%,6/10,2.5%,70.3%,61.4%,34.3%,8/17,2:41,37
R128,163,(WC)Wayne Arthurs[AUS] [yr|ev],d.,63,Stefan Koubek[AUT] [yr|ev],1-6 6-7(4) 7-6(5) 6-2 6-3,1.06,12.7%,56.7%,75.3%,47.7%,6/12,2.6%,66.4%,64.4%,54.9%,8/15,3:00,44
R128,170,(Q)Zack Fleishman[USA] [yr|ev],d.,26,(30)Agustin Calleri[ARG] [yr|ev],7-5 4-6 6-3 6-4,1.06,7.0%,49.7%,69.0%,50.0%,8/13,9.5%,57.1%,69.4%,40.7%,5/12,2:30,127
R128,20,(20)Radek Stepanek[CZE] [yr|ev],d.,93,Michael Llodra[FRA] [yr|ev],6-2 6-4 6-0,3.18,25.9%,70.7%,92.7%,64.7%,1/1,1.2%,71.1%,55.9%,37.5%,5/11,1:16,8
R128,99,Lukas Dlouhy[CZE] [yr|ev],d.,113,(Q)Teymuraz Gabashvili[RUS] [yr|ev],6-3 6-1 6-7(5) 6-7(5) 16-14,1.13,7.2%,63.3%,73.3%,41.4%,9/17,5.1%,57.3%,66.2%,43.5%,12/25,4:46,73
R128,72,Thomas Johansson[SWE] [yr|ev],d.,146,(Q)Marco Chiudinelli[SUI] [yr|ev],6-4 3-6 1-6 6-4 6-2,1.04,11.1%,59.5%,74.7%,43.1%,3/9,5.0%,54.0%,70.7%,48.4%,2/8,3:02,7
R128,14,(16)David Ferrer[ESP] [yr|ev],d.,81,Kristian Pless[DEN] [yr|ev],7-5 6-4 6-3,1.14,3.8%,62.9%,65.2%,53.8%,3/6,5.8%,55.3%,59.6%,50.0%,7/14,2:06,3
R128,10,(9)Mario Ancic[CRO] [yr|ev],d.,188,(WC)Go Soeda[JPN] [yr|ev],6-4 6-3 6-2,2.14,10.1%,63.8%,90.9%,56.0%,2/3,0.0%,55.6%,60.0%,45.5%,8/13,1:55,7
R128,65,Guillermo Garcia Lopez[ESP] [yr|ev],d.,156,Joachim Johansson[SWE] [yr|ev],1-1 RET,1.07,0.0%,75.0%,83.3%,0.0%,0/0,0.0%,50.0%,80.0%,40.0%,0/0,0:43,23
R128,71,Vincent Spadea[USA] [yr|ev],d.,136,Igor Andreev[RUS] [yr|ev],6-2 7-6(3) 6-1,1.50,3.5%,69.8%,66.7%,65.4%,4/6,1.1%,62.4%,56.9%,37.1%,9/16,1:50,18
R128,22,(22)Dominik Hrbaty[SVK] [yr|ev],d.,103,Jiri Vanek[CZE] [yr|ev],6-7(7) 7-6(1) 6-1 6-3,1.32,6.9%,58.8%,76.6%,46.3%,3/7,6.1%,53.9%,60.7%,43.4%,11/19,2:52,12
R128,27,(26)Marat Safin[RUS] [yr|ev],d.,57,Benjamin Becker[GER] [yr|ev],5-7 7-6(2) 3-6 6-3 6-4,1.13,12.8%,65.8%,79.6%,56.9%,5/8,8.4%,48.8%,79.0%,57.6%,9/12,3:26,1
R128,202,(Q)Dudi Sela[ISR] [yr|ev],d.,56,Paradorn Srichaphan[THA] [yr|ev],6-4 6-2 6-2,1.40,0.0%,63.0%,74.5%,46.7%,3/5,0.0%,58.0%,54.9%,43.2%,12/19,1:51,29
R128,54,Marc Gicquel[FRA] [yr|ev],d.,182,(WC)Alun Jones[AUS] [yr|ev],3-6 6-7(1) 6-4 6-1 6-0,1.33,10.8%,56.2%,72.6%,54.4%,8/12,3.3%,58.8%,54.4%,50.8%,6/16,3:08,37
R128,7,(6)Andy Roddick[USA] [yr|ev],d.,212,(WC)Jo-Wilfried Tsonga[FRA] [yr|ev],6-7(18) 7-6(2) 6-2 6-3,1.27,9.2%,71.6%,80.2%,57.5%,6/7,11.3%,68.1%,75.0%,48.9%,2/6,2:44,1
R128,8,(8)David Nalbandian[ARG] [yr|ev],d.,64,Janko Tipsarevic[SRB] [yr|ev],6-7(5) 4-6 7-6(2) 6-0 2-1 RET,1.20,14.1%,59.2%,72.6%,44.8%,10/16,9.6%,54.1%,72.2%,31.3%,12/21,3:19,3
R128,69,Nicolas Lapentti[ECU] [yr|ev],d.,270,(Q)Alan Mackin[GBR] [yr|ev],6-4 6-4 6-2,1.31,2.1%,66.0%,70.3%,51.5%,8/10,1.1%,61.1%,60.3%,40.5%,9/15,2:14,6
R128,39,Olivier Rochus[BEL] [yr|ev],d.,106,(WC)Chris Guccione[AUS] [yr|ev],3-6 7-5 7-5 6-7(4) 9-7,1.34,3.5%,63.5%,85.2%,58.1%,10/11,21.8%,63.6%,80.9%,42.7%,9/12,3:57,24
R128,29,(28)Sebastien Grosjean[FRA] [yr|ev],d.,74,Christophe Rochus[BEL] [yr|ev],6-2 4-1 RET,5.17,22.6%,41.9%,100.0%,83.3%,0/0,0.0%,74.1%,55.8%,33.3%,7/10,0:54,4
R128,58,Florian Mayer[GER] [yr|ev],d.,23,(23)Robin Soderling[SWE] [yr|ev],3-6 6-4 3-6 6-4 6-0,1.11,9.6%,59.2%,74.3%,52.9%,3/7,8.2%,64.2%,74.4%,39.6%,7/13,2:19,18
R128,98,Andreas Seppi[ITA] [yr|ev],d.,192,(Q)Bobby Reynolds[USA] [yr|ev],6-1 6-7(4) 6-7(5) 7-6 6-3,1.33,13.7%,50.0%,82.1%,58.3%,5/7,12.6%,53.9%,76.7%,41.6%,5/10,3:59,18
R128,126,(Q)Ilija Bozoljac[SRB] [yr|ev],d.,171,(Q)Marin Cilic[CRO] [yr|ev],6-2 6-4 6-1,2.23,6.3%,61.9%,82.1%,75.0%,0/0,8.1%,44.6%,84.8%,29.3%,2/8,1:19,101
R128,12,(12)Tommy Haas[GER] [yr|ev],d.,83,Albert Montanes[ESP] [yr|ev],7-5 6-1 7-6(3),2.13,21.0%,69.1%,83.9%,72.0%,0/1,5.0%,68.0%,66.2%,40.6%,8/12,1:50,2
R128,13,(13)Tomas Berdych[CZE] [yr|ev],d.,49,Hyung Taik Lee[KOR] [yr|ev],6-1 6-2 6-2,2.17,13.5%,47.3%,88.6%,56.4%,7/8,6.7%,68.3%,46.3%,21.1%,1/8,1:30,4
R128,360,(WC)Robert Smeets[AUS] [yr|ev],d.,193,(Q)Lukas Lacko[SVK] [yr|ev],6-2 3-6 6-1 6-4,1.40,13.9%,52.5%,86.8%,56.3%,5/6,4.6%,59.3%,65.6%,54.5%,9/14,1:49,146
R128,53,Max Mirnyi[BLR] [yr|ev],d.,62,Luis Horna[PER] [yr|ev],7-6(4) 3-6 2-6 6-4 6-4,0.98,14.1%,55.2%,78.9%,46.6%,9/14,4.2%,75.3%,69.6%,51.2%,16/19,3:38,18
