Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,26,(26)Nikolay Davydenko[RUS] [yr|ev],d.,12,(12)Guillermo Canas[ARG] [yr|ev],6-3 6-4 6-3,1.12,6.1%,59.6%,71.2%,60.0%,3/4,1.4%,51.4%,59.5%,65.7%,3/8,2:12,3
R16,2,(2)Andy Roddick[USA] [yr|ev],d.,102,Philipp Kohlschreiber[GER] [yr|ev],6-3 7-6(6) 6-1,1.59,17.4%,68.6%,84.7%,63.0%,1/1,6.5%,55.8%,74.4%,52.9%,1/4,1:27,1
R32,1,(1)Roger Federer[SUI] [yr|ev],d.,87,Jarkko Nieminen[FIN] [yr|ev],6-3 5-2 RET,1.51,4.1%,71.4%,65.7%,57.1%,3/5,1.8%,64.3%,44.4%,45.0%,2/7,0:57,1
R32,155,(Q)Marcos Baghdatis[CYP] [yr|ev],d.,13,(13)Tommy Robredo[ESP] [yr|ev],7-6(2) 6-4 6-1,1.34,4.1%,51.5%,82.0%,48.9%,3/5,2.7%,65.2%,71.2%,23.1%,9/15,2:02,8
R32,11,(11)Joachim Johansson[SWE] [yr|ev],d.,23,(24)Feliciano Lopez[ESP] [yr|ev],6-3 3-6 5-7 7-6(2) 13-11,1.03,19.3%,62.9%,75.0%,63.0%,10/13,16.8%,60.4%,77.9%,57.5%,11/14,3:58,9
R32,8,(8)Andre Agassi[USA] [yr|ev],d.,30,(29)Taylor Dent[USA] [yr|ev],7-5 7-6(3) 6-1,1.55,3.3%,63.3%,71.9%,60.6%,7/11,1.8%,66.1%,58.1%,34.2%,12/20,1:52,1
R32,4,(4)Marat Safin[RUS] [yr|ev],d.,29,(28)Mario Ancic[CRO] [yr|ev],6-4 3-6 6-3 6-4,1.11,9.6%,55.7%,71.9%,62.7%,3/5,5.1%,62.7%,75.7%,45.5%,4/8,2:45,1
R32,53,Olivier Rochus[BEL] [yr|ev],d.,42,Karol Beck[SVK] [yr|ev],6-7(6) 6-1 6-4 6-2,1.29,3.1%,61.8%,72.8%,58.0%,8/9,8.6%,54.7%,73.7%,38.1%,11/17,3:08,24
R32,27,(20)Dominik Hrbaty[SVK] [yr|ev],d.,10,(10)Gaston Gaudio[ARG] [yr|ev],7-6(5) 6-7(8) 6-7(3) 6-1 6-3,1.04,7.5%,55.2%,72.1%,42.2%,16/22,4.2%,61.3%,67.5%,40.5%,12/22,4:21,12
R32,31,(30)Thomas Johansson[SWE] [yr|ev],d.,86,Kevin Kim[USA] [yr|ev],3-6 6-2 6-7(4) 6-2 6-2,1.57,13.0%,56.5%,82.4%,59.6%,3/5,8.6%,54.9%,68.5%,42.5%,9/16,3:13,7
R32,6,(6)Guillermo Coria[ARG] [yr|ev],d.,33,(31)Juan Carlos Ferrero[ESP] [yr|ev],6-3 6-2 6-1,1.41,6.4%,65.4%,64.7%,51.9%,5/8,2.2%,58.4%,48.1%,37.8%,5/14,2:03,3
R32,9,(9)David Nalbandian[ARG] [yr|ev],d.,16,(23)Fernando Gonzalez[CHI] [yr|ev],6-7(3) 7-5 6-2 6-3,1.32,7.8%,64.1%,76.8%,47.8%,9/12,4.2%,63.5%,65.1%,39.3%,16/24,3:11,3
R32,56,Rafael Nadal[ESP] [yr|ev],d.,283,(Q)Bobby Reynolds[USA] [yr|ev],6-1 6-1 6-3,1.85,2.9%,62.3%,81.4%,53.8%,1/2,4.3%,53.6%,54.1%,37.5%,7/14,1:29,1
R32,3,(3)Lleyton Hewitt[AUS] [yr|ev],d.,24,(25)Juan Ignacio Chela[ARG] [yr|ev],6-2 4-6 6-1 6-4,1.29,8.6%,61.9%,73.8%,50.0%,2/5,1.0%,68.0%,55.7%,51.5%,9/16,2:17,1
R32,26,(26)Nikolay Davydenko[RUS] [yr|ev],d.,7,(7)Tim Henman[GBR] [yr|ev],6-4 6-2 6-2,1.41,1.1%,72.8%,68.7%,68.0%,5/5,2.1%,58.8%,66.7%,40.0%,10/15,2:06,3
R32,12,(12)Guillermo Canas[ARG] [yr|ev],d.,32,Radek Stepanek[CZE] [yr|ev],6-1 6-2 6-2,2.03,4.5%,62.7%,76.2%,64.0%,3/4,1.5%,60.6%,52.5%,26.9%,7/14,1:34,8
R32,102,Philipp Kohlschreiber[GER] [yr|ev],d.,142,(Q)Jean Rene Lisnard[MON] [yr|ev],7-5 6-3 6-2,1.52,1.1%,59.6%,73.6%,63.9%,4/5,2.0%,50.0%,58.0%,50.0%,3/9,2:03,16
R32,2,(2)Andy Roddick[USA] [yr|ev],d.,34,(32)Jurgen Melzer[AUT] [yr|ev],6-2 6-2 7-5,2.17,28.9%,68.4%,82.7%,70.8%,3/3,2.1%,67.0%,57.1%,48.4%,5/10,1:35,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,203,(Q)Takao Suzuki[JPN] [yr|ev],6-3 6-4 6-4,1.64,8.3%,70.2%,76.3%,68.0%,3/4,6.7%,67.6%,54.9%,61.8%,7/11,1:53,1
R64,87,Jarkko Nieminen[FIN] [yr|ev],d.,28,(27)Paradorn Srichaphan[THA] [yr|ev],6-3 6-4 6-2,1.40,5.6%,73.0%,75.4%,58.3%,3/3,6.6%,61.8%,63.8%,51.7%,1/5,1:46,13
R64,155,(Q)Marcos Baghdatis[CYP] [yr|ev],d.,22,(22)Ivan Ljubicic[CRO] [yr|ev],7-6(1) 6-4 6-7(2) 6-2,1.60,11.1%,57.3%,80.6%,72.0%,7/8,14.2%,61.0%,74.4%,45.5%,10/14,2:46,8
R64,13,(13)Tommy Robredo[ESP] [yr|ev],d.,101,(Q)Tomas Zib[CZE] [yr|ev],6-4 2-6 6-2 6-4,1.15,14.3%,57.1%,71.9%,50.0%,3/7,2.3%,55.5%,63.4%,49.1%,10/16,2:40,5
R64,11,(11)Joachim Johansson[SWE] [yr|ev],d.,91,Peter Wessels[NED] [yr|ev],6-3 7-5 6-4,1.04,20.0%,61.9%,76.9%,57.5%,3/3,5.7%,62.5%,74.5%,57.6%,3/6,1:50,9
R64,23,(24)Feliciano Lopez[ESP] [yr|ev],d.,79,Sargis Sargsian[ARM] [yr|ev],4-6 6-3 6-4 7-6(3),1.08,12.7%,60.4%,81.5%,39.6%,8/12,3.9%,75.2%,66.0%,50.0%,7/12,2:41,12
R64,30,(29)Taylor Dent[USA] [yr|ev],d.,83,Michal Tabara[CZE] [yr|ev],6-4 6-1 6-4,1.35,6.5%,63.0%,72.4%,26.5%,9/14,2.7%,37.3%,53.6%,31.9%,5/14,1:37,21
R64,8,(8)Andre Agassi[USA] [yr|ev],d.,40,Rainer Schuettler[GER] [yr|ev],6-3 6-1 6-0,1.77,9.5%,64.9%,70.8%,69.2%,5/5,7.5%,55.0%,63.6%,27.8%,5/12,1:27,1
R64,4,(4)Marat Safin[RUS] [yr|ev],d.,95,Bohdan Ulihrach[CZE] [yr|ev],6-4 6-1 6-3,1.90,14.9%,59.7%,85.0%,59.3%,0/1,4.8%,56.6%,55.3%,47.2%,3/9,1:21,1
R64,29,(28)Mario Ancic[CRO] [yr|ev],d.,123,(LL)Bjorn Phau[GER] [yr|ev],7-5 6-2 6-1,1.91,15.8%,65.8%,84.0%,57.7%,3/4,1.1%,58.9%,58.5%,43.2%,5/11,1:48,7
R64,53,Olivier Rochus[BEL] [yr|ev],d.,219,(WC)Gael Monfils[FRA] [yr|ev],6-1 6-3 6-3,1.57,0.0%,62.7%,76.6%,46.4%,3/5,3.0%,48.5%,59.2%,32.7%,7/15,1:51,24
R64,42,Karol Beck[SVK] [yr|ev],d.,17,(16)Tommy Haas[GER] [yr|ev],5-7 2-6 6-2 7-6(5) 6-3,1.07,9.7%,53.1%,79.2%,45.6%,8/14,8.1%,52.8%,65.9%,55.3%,10/16,3:32,36
R64,10,(10)Gaston Gaudio[ARG] [yr|ev],d.,37,Mardy Fish[USA] [yr|ev],2-6 6-4 7-5 7-6(4),1.10,6.3%,49.2%,76.2%,49.2%,5/11,12.3%,48.6%,68.7%,49.3%,6/12,3:00,5
R64,27,(20)Dominik Hrbaty[SVK] [yr|ev],d.,120,(Q)Janko Tipsarevic[SRB] [yr|ev],6-2 7-6(1) 3-6 7-5,1.39,10.0%,65.0%,71.8%,61.9%,5/9,9.2%,46.1%,64.6%,48.7%,8/14,2:45,12
R64,31,(30)Thomas Johansson[SWE] [yr|ev],d.,66,Agustin Calleri[ARG] [yr|ev],6-4 5-7 6-3 2-6 7-5,1.14,12.8%,54.1%,83.3%,50.8%,3/8,9.5%,56.3%,70.8%,55.1%,6/12,3:15,7
R64,86,Kevin Kim[USA] [yr|ev],d.,106,(Q)Guillermo Garcia Lopez[ESP] [yr|ev],6-2 6-4 6-2,1.95,6.9%,70.8%,80.4%,66.7%,2/2,3.4%,60.9%,67.9%,32.4%,6/11,1:40,63
R64,6,(6)Guillermo Coria[ARG] [yr|ev],d.,59,Ricardo Mello[BRA] [yr|ev],6-4 6-7(3) 6-3 7-6(3),1.04,2.6%,59.5%,63.7%,45.2%,6/13,4.8%,61.1%,59.8%,46.2%,14/24,3:57,3
R64,33,(31)Juan Carlos Ferrero[ESP] [yr|ev],d.,54,Mariano Zabaleta[ARG] [yr|ev],6-1 6-2 6-0,1.70,2.7%,71.2%,71.2%,61.9%,3/3,3.4%,50.0%,58.6%,34.5%,4/11,1:23,1
R64,16,(23)Fernando Gonzalez[CHI] [yr|ev],d.,52,Igor Andreev[RUS] [yr|ev],7-5 6-2 6-3,1.88,4.9%,67.1%,80.0%,70.4%,1/1,2.7%,61.8%,64.7%,42.9%,14/18,1:55,5
R64,9,(9)David Nalbandian[ARG] [yr|ev],d.,97,Santiago Ventura[ESP] [yr|ev],6-0 6-3 2-6 6-2,1.40,3.0%,57.6%,66.7%,66.7%,4/6,9.2%,41.3%,66.7%,43.8%,8/15,2:23,3
R64,56,Rafael Nadal[ESP] [yr|ev],d.,15,(15)Mikhail Youzhny[RUS] [yr|ev],6-1 4-6 4-6 7-5 6-3,1.09,0.0%,70.6%,65.7%,46.7%,8/14,6.4%,52.1%,64.4%,47.8%,5/14,3:37,1
R64,283,(Q)Bobby Reynolds[USA] [yr|ev],d.,18,(17)Andrei Pavel[ROU] [yr|ev],7-6(6) 6-2 6-2,1.42,12.0%,57.8%,72.9%,62.9%,5/7,5.4%,67.4%,66.1%,33.3%,4/10,1:47,63
R64,24,(25)Juan Ignacio Chela[ARG] [yr|ev],d.,103,Gregory Carraz[FRA] [yr|ev],7-6(7) 6-2 7-6(3),1.48,4.9%,69.6%,78.9%,71.0%,6/7,7.3%,62.4%,72.1%,53.7%,5/8,2:07,15
R64,3,(3)Lleyton Hewitt[AUS] [yr|ev],d.,94,James Blake[USA] [yr|ev],4-6 7-6(8) 6-0 6-3,1.34,6.4%,59.1%,81.5%,46.7%,2/5,6.4%,53.9%,61.8%,49.2%,9/16,2:35,1
R64,7,(7)Tim Henman[GBR] [yr|ev],d.,88,Victor Hanescu[ROU] [yr|ev],7-5 6-1 6-4,1.51,12.0%,65.1%,77.8%,62.1%,4/5,8.8%,71.4%,56.9%,61.5%,7/12,1:53,4
R64,26,(26)Nikolay Davydenko[RUS] [yr|ev],d.,115,(LL)Christophe Rochus[BEL] [yr|ev],6-4 6-4 6-2,1.32,16.1%,56.3%,79.6%,44.7%,3/5,0.0%,64.6%,56.5%,47.1%,4/10,1:50,3
R64,32,Radek Stepanek[CZE] [yr|ev],d.,72,Jan Hernych[CZE] [yr|ev],7-6(5) 6-1 1-6 6-7(2) 6-0,1.05,7.1%,58.3%,74.7%,40.0%,7/12,0.0%,63.7%,59.1%,56.6%,8/16,3:29,8
R64,12,(12)Guillermo Canas[ARG] [yr|ev],d.,36,Fernando Verdasco[ESP] [yr|ev],3-6 7-5 6-3 6-0,1.25,8.0%,60.7%,66.2%,50.0%,6/11,1.7%,60.5%,48.6%,51.1%,9/18,2:46,8
R64,142,(Q)Jean Rene Lisnard[MON] [yr|ev],d.,14,(14)Sebastien Grosjean[FRA] [yr|ev],1-6 4-6 6-3 6-4 6-3,1.03,0.8%,52.4%,66.7%,41.7%,2/10,6.6%,57.8%,62.5%,41.4%,12/21,3:28,84
R64,102,Philipp Kohlschreiber[GER] [yr|ev],d.,19,(18)Nicolas Massu[CHI] [yr|ev],6-0 2-0 RET,2.93,17.2%,65.5%,78.9%,60.0%,2/2,0.0%,42.9%,33.3%,8.3%,1/5,0:41,16
R64,34,(32)Jurgen Melzer[AUT] [yr|ev],d.,343,(WC)Nathan Healey[AUS] [yr|ev],6-3 6-2 7-6(3),1.50,3.4%,72.4%,82.5%,50.0%,0/1,7.7%,50.0%,66.7%,53.8%,3/7,1:45,8
R64,2,(2)Andy Roddick[USA] [yr|ev],d.,48,Greg Rusedski[GBR] [yr|ev],6-0 3-6 6-2 6-3,2.49,14.5%,72.4%,89.1%,66.7%,1/2,11.9%,62.4%,69.8%,36.8%,10/16,1:33,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,49,Fabrice Santoro[FRA] [yr|ev],6-1 6-1 6-2,1.80,5.9%,60.3%,80.5%,55.6%,6/6,1.0%,69.4%,48.5%,43.3%,11/18,1:34,1
R128,203,(Q)Takao Suzuki[JPN] [yr|ev],d.,90,Jan Michael Gambill[USA] [yr|ev],6-4 6-3 6-3,1.51,12.3%,63.0%,80.4%,66.7%,2/2,11.6%,57.0%,75.5%,45.9%,2/6,1:47,102
R128,87,Jarkko Nieminen[FIN] [yr|ev],d.,114,Davide Sanguinetti[ITA] [yr|ev],3-6 6-4 6-3 6-2,1.34,3.2%,62.1%,71.2%,61.1%,3/7,5.1%,66.3%,63.1%,42.4%,3/10,1:52,13
R128,28,(27)Paradorn Srichaphan[THA] [yr|ev],d.,69,Potito Starace[ITA] [yr|ev],1-6 6-2 7-5 6-4,1.03,8.0%,61.1%,69.6%,50.0%,3/7,5.4%,74.6%,61.9%,57.6%,13/19,2:24,9
R128,22,(22)Ivan Ljubicic[CRO] [yr|ev],d.,39,Luis Horna[PER] [yr|ev],6-4 6-3 6-3,2.46,20.0%,64.3%,84.4%,80.0%,1/1,7.2%,77.1%,62.5%,42.1%,3/7,1:36,3
R128,155,(Q)Marcos Baghdatis[CYP] [yr|ev],d.,214,(Q)Federico Luzzi[ITA] [yr|ev],6-1 3-6 6-1 3-6 6-3,1.30,9.2%,58.0%,71.1%,60.0%,9/12,4.4%,55.5%,68.4%,41.0%,9/15,2:47,8
R128,101,(Q)Tomas Zib[CZE] [yr|ev],d.,185,(WC)Jimmy Wang[TPE] [yr|ev],7-6(5) 6-2 6-4,1.18,4.0%,63.4%,59.4%,51.4%,1/6,4.7%,62.6%,64.2%,22.5%,9/17,2:26,51
R128,13,(13)Tommy Robredo[ESP] [yr|ev],d.,,Scott Draper[AUS] [yr|ev],5-7 6-2 6-4 6-2,1.35,4.8%,59.6%,74.2%,54.8%,6/10,4.3%,61.5%,63.9%,40.0%,8/16,2:17,5
R128,11,(11)Joachim Johansson[SWE] [yr|ev],d.,61,Sjeng Schalken[NED] [yr|ev],7-6(6) 6-2 6-3,1.84,22.1%,58.4%,84.4%,71.9%,1/1,7.4%,71.3%,70.1%,40.7%,2/6,1:51,9
R128,91,Peter Wessels[NED] [yr|ev],d.,84,Yen Hsun Lu[TPE] [yr|ev],6-3 6-4 6-4,2.16,12.7%,63.4%,86.7%,73.1%,0/1,6.2%,63.0%,70.6%,43.3%,1/5,1:24,72
R128,79,Sargis Sargsian[ARM] [yr|ev],d.,74,David Sanchez[ESP] [yr|ev],7-6(5) 4-6 1-6 6-4 6-2,1.04,6.3%,59.7%,75.6%,41.4%,4/11,4.7%,64.4%,64.6%,52.8%,2/8,3:18,38
R128,23,(24)Feliciano Lopez[ESP] [yr|ev],d.,310,(WC)Paul Baccanello[AUS] [yr|ev],7-5 7-5 6-2,1.42,12.1%,53.8%,81.6%,66.7%,2/2,14.0%,46.0%,76.1%,53.7%,2/6,1:55,12
R128,30,(29)Taylor Dent[USA] [yr|ev],d.,204,(Q)Florent Serra[FRA] [yr|ev],7-5 6-2 6-4,1.28,8.6%,64.5%,78.3%,36.4%,2/5,3.3%,67.4%,54.8%,50.0%,4/11,1:43,21
R128,83,Michal Tabara[CZE] [yr|ev],d.,67,Thomas Enqvist[SWE] [yr|ev],3-6 6-2 6-3 6-3,1.19,12.1%,42.2%,73.5%,50.7%,9/13,6.5%,50.9%,67.3%,37.7%,7/15,2:13,47
R128,40,Rainer Schuettler[GER] [yr|ev],d.,117,(Q)Olivier Patience[FRA] [yr|ev],7-6(3) 6-3 6-2,1.62,6.5%,60.9%,80.4%,63.9%,7/7,1.8%,64.2%,60.0%,53.8%,6/10,2:03,5
R128,8,(8)Andre Agassi[USA] [yr|ev],d.,173,(Q)Dieter Kindlmann[GER] [yr|ev],6-4 6-3 6-0,1.96,11.8%,58.8%,85.0%,53.6%,1/2,5.6%,50.9%,52.7%,37.7%,13/20,1:38,1
R128,4,(4)Marat Safin[RUS] [yr|ev],d.,188,(Q)Novak Djokovic[SRB] [yr|ev],6-0 6-2 6-1,2.67,2.0%,52.9%,92.6%,54.2%,0/1,1.5%,59.1%,41.0%,18.5%,4/13,1:14,1
R128,95,Bohdan Ulihrach[CZE] [yr|ev],d.,60,Ivo Karlovic[CRO] [yr|ev],6-3 6-7(5) 7-5 6-2,1.57,3.4%,69.5%,84.1%,63.9%,2/2,19.5%,58.6%,75.6%,50.9%,12/16,2:28,22
R128,123,(LL)Bjorn Phau[GER] [yr|ev],d.,46,Albert Costa[ESP] [yr|ev],6-3 7-6(4) 6-3,1.39,8.1%,52.3%,66.7%,61.0%,4/8,1.4%,60.9%,53.6%,44.4%,10/18,2:44,59
R128,29,(28)Mario Ancic[CRO] [yr|ev],d.,82,Oscar Hernandez[ESP] [yr|ev],6-3 6-2 6-1,2.23,15.2%,68.2%,80.0%,71.4%,0/0,0.0%,52.9%,56.5%,41.5%,11/17,1:51,7
R128,53,Olivier Rochus[BEL] [yr|ev],d.,21,(21)Nicolas Kiefer[GER] [yr|ev],7-5 2-6 3-6 6-2 6-3,1.09,0.7%,56.8%,67.5%,52.4%,11/17,11.3%,58.2%,62.2%,50.8%,10/17,3:33,24
R128,219,(WC)Gael Monfils[FRA] [yr|ev],d.,57,Robby Ginepri[USA] [yr|ev],1-6 6-3 6-4 7-6(6),0.95,11.9%,54.0%,79.4%,41.4%,1/5,2.3%,63.1%,65.9%,60.4%,4/8,2:15,6
R128,42,Karol Beck[SVK] [yr|ev],d.,175,(WC)Todd Reid[AUS] [yr|ev],6-2 6-2 6-1,1.52,10.1%,40.4%,80.6%,56.6%,16/16,3.3%,65.6%,54.2%,38.7%,10/17,1:46,36
R128,17,(16)Tommy Haas[GER] [yr|ev],d.,47,Xavier Malisse[BEL] [yr|ev],6-3 6-2 6-3,2.32,15.2%,59.1%,87.2%,70.4%,1/1,9.7%,48.5%,62.0%,47.2%,9/14,1:47,2
R128,10,(10)Gaston Gaudio[ARG] [yr|ev],d.,144,Justin Gimelstob[USA] [yr|ev],7-6(3) 6-4 6-3,1.34,2.1%,63.5%,77.0%,54.3%,3/5,10.0%,44.0%,72.7%,46.4%,1/6,2:15,5
R128,37,Mardy Fish[USA] [yr|ev],d.,81,Juan Monaco[ARG] [yr|ev],2-6 6-0 6-4 4-6 9-7,1.11,11.9%,53.8%,77.9%,45.9%,6/11,3.7%,68.7%,59.8%,56.9%,9/16,3:23,7
R128,120,(Q)Janko Tipsarevic[SRB] [yr|ev],d.,149,(Q)Daniele Bracciali[ITA] [yr|ev],7-6(4) 7-6(6) 3-6 6-1,1.07,7.1%,53.9%,69.7%,56.9%,5/9,8.8%,42.3%,72.4%,53.2%,2/7,2:55,8
R128,27,(20)Dominik Hrbaty[SVK] [yr|ev],d.,35,Robin Soderling[SWE] [yr|ev],6-4 6-2 1-0 RET,1.46,11.9%,57.6%,73.5%,48.0%,4/6,6.8%,45.5%,55.0%,37.5%,1/6,0:56,12
R128,31,(30)Thomas Johansson[SWE] [yr|ev],d.,152,(WC)Peter Luczak[AUS] [yr|ev],7-6(5) 4-6 6-3 4-6 6-0,1.13,15.8%,50.0%,81.6%,52.6%,3/6,5.2%,57.8%,67.4%,56.9%,8/13,3:18,7
R128,66,Agustin Calleri[ARG] [yr|ev],d.,44,Max Mirnyi[BLR] [yr|ev],6-4 5-7 6-4 4-6 6-4,0.93,9.3%,59.9%,74.2%,52.3%,4/8,10.7%,69.1%,76.7%,47.8%,2/7,3:19,16
R128,86,Kevin Kim[USA] [yr|ev],d.,58,Hyung Taik Lee[KOR] [yr|ev],3-6 6-4 6-3 3-6 6-1,1.14,10.2%,64.6%,73.2%,46.7%,4/8,5.0%,65.6%,64.8%,47.3%,15/21,2:53,63
R128,106,(Q)Guillermo Garcia Lopez[ESP] [yr|ev],d.,5,(5)Carlos Moya[ESP] [yr|ev],7-5 6-3 3-6 6-3,1.14,10.7%,51.6%,69.8%,61.0%,13/16,5.1%,64.1%,69.3%,45.2%,5/10,2:43,23
R128,6,(6)Guillermo Coria[ARG] [yr|ev],d.,43,Tomas Berdych[CZE] [yr|ev],6-2 6-4 6-0,1.85,2.9%,61.8%,81.0%,53.8%,1/2,5.9%,47.1%,56.3%,36.1%,3/10,1:36,3
R128,59,Ricardo Mello[BRA] [yr|ev],d.,68,Alberto Martin[ESP] [yr|ev],6-3 6-3 7-6(5),1.42,5.6%,68.5%,80.3%,35.7%,2/5,1.5%,59.7%,65.0%,33.3%,10/16,2:28,50
R128,54,Mariano Zabaleta[ARG] [yr|ev],d.,300,(WC)Marc Kimmich[AUS] [yr|ev],6-4 6-2 6-7(5) 6-3,1.57,7.1%,66.1%,82.4%,60.5%,5/7,6.5%,58.7%,69.1%,49.1%,11/17,2:39,21
R128,33,(31)Juan Carlos Ferrero[ESP] [yr|ev],d.,270,(Q)Melle Van Gemerden[NED] [yr|ev],2-6 6-3 6-4 6-4,0.99,0.8%,72.0%,68.2%,42.4%,4/8,3.5%,53.5%,72.1%,49.1%,7/12,2:05,1
R128,16,(23)Fernando Gonzalez[CHI] [yr|ev],d.,63,Jose Acasuso[ARG] [yr|ev],3-6 3-6 6-3 6-3 7-5,1.00,5.8%,58.3%,72.5%,52.3%,10/14,8.7%,57.3%,69.8%,56.3%,11/16,3:18,5
R128,52,Igor Andreev[RUS] [yr|ev],d.,98,Lars Burgsmuller[GER] [yr|ev],7-6(2) 6-1 6-2,1.45,7.6%,59.8%,80.0%,56.8%,6/6,5.0%,57.5%,56.5%,58.8%,1/5,1:42,18
R128,97,Santiago Ventura[ESP] [yr|ev],d.,78,Alex Calatrava[ESP] [yr|ev],3-6 6-3 6-4 4-6 6-4,0.92,4.8%,53.9%,72.2%,55.8%,10/13,4.3%,58.2%,75.6%,55.9%,5/9,3:44,65
R128,9,(9)David Nalbandian[ARG] [yr|ev],d.,50,David Ferrer[ESP] [yr|ev],7-6(1) 4-6 4-6 6-3 6-4,1.03,1.7%,63.6%,65.5%,42.9%,13/22,2.5%,61.3%,60.0%,49.2%,17/26,3:45,3
R128,15,(15)Mikhail Youzhny[RUS] [yr|ev],d.,89,Jerome Haehnel[FRA] [yr|ev],6-2 6-2 7-5,2.68,1.5%,58.8%,85.0%,82.1%,1/1,4.4%,56.7%,52.9%,61.5%,2/7,1:27,8
R128,56,Rafael Nadal[ESP] [yr|ev],d.,65,Julien Benneteau[FRA] [yr|ev],6-0 6-4 6-2,2.00,1.6%,77.0%,76.6%,50.0%,1/3,3.0%,53.0%,51.4%,29.0%,2/10,1:28,1
