Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Paul Henri Mathieu,FRA,1,311,73.9%,21.7%,9,5.4%,9,5.4%,60.2%,66.0%,45.5%,57.8%,16,62.5%,37.9%,11,45.5%,48.6%,0.90,3:26
WC,Peter Luczak,AUS,1,306,78.3%,12.5%,8,5.2%,8,5.2%,57.8%,67.4%,56.9%,63.0%,13,61.5%,32.9%,6,50.0%,48.0%,0.89,3:18
32,Jurgen Melzer,AUT,3,372,78.1%,16.1%,5,2.5%,7,3.5%,67.2%,69.9%,49.2%,63.1%,12,41.7%,32.8%,12,41.7%,48.9%,0.89,3:45
,Igor Andreev,RUS,2,364,85.7%,14.3%,10,5.0%,9,4.5%,60.9%,71.5%,49.4%,62.9%,24,83.3%,32.7%,6,66.7%,49.5%,0.88,3:37
,Hyung Taik Lee,KOR,1,287,72.7%,18.2%,8,5.0%,3,1.9%,65.6%,64.8%,47.3%,58.8%,21,71.4%,36.2%,8,50.0%,48.8%,0.88,2:53
5,Carlos Moya,ESP,1,239,73.7%,15.0%,6,5.1%,4,3.4%,64.1%,69.3%,45.2%,60.7%,10,50.0%,34.4%,16,18.8%,47.3%,0.88,2:43
Q,Janko Tipsarevic,SRB,2,539,75.6%,22.5%,23,8.2%,10,3.5%,50.0%,67.4%,52.5%,59.9%,23,56.5%,35.4%,16,56.3%,48.2%,0.88,5:40
WC,Jimmy Wang,TPE,1,208,46.7%,33.3%,5,4.7%,5,4.7%,62.6%,64.2%,22.5%,48.6%,17,52.9%,43.6%,6,83.3%,46.2%,0.85,2:26
Q,Guillermo Garcia Lopez,ESP,2,398,75.8%,15.6%,16,7.7%,9,4.3%,55.5%,69.0%,50.5%,60.8%,27,70.4%,33.3%,12,41.7%,47.7%,0.85,4:23
,Thomas Enqvist,SWE,1,224,55.6%,23.5%,7,6.5%,7,6.5%,50.9%,67.3%,37.7%,52.8%,15,46.7%,39.7%,13,30.8%,46.0%,0.84,2:13
,Santiago Ventura,ESP,2,516,75.0%,15.4%,18,6.5%,12,4.3%,48.9%,70.4%,50.4%,60.1%,28,64.3%,32.9%,15,40.0%,47.5%,0.83,6:07
,Filippo Volandri,ITA,1,212,80.0%,6.3%,1,1.1%,7,7.4%,51.6%,69.4%,52.2%,61.1%,8,62.5%,32.5%,14,7.1%,45.3%,0.83,2:02
,Raemon Sluiter,NED,1,37,66.7%,33.3%,2,10.0%,1,5.0%,40.0%,50.0%,50.0%,50.0%,2,50.0%,41.2%,1,100.0%,45.9%,0.82,0:25
,Greg Rusedski,GBR,2,427,73.5%,17.6%,26,11.8%,13,5.9%,59.7%,72.0%,43.8%,60.6%,26,65.4%,32.0%,15,40.0%,46.8%,0.81,4:16
,Cyril Saulnier,FRA,1,232,52.9%,17.6%,2,1.7%,4,3.5%,60.9%,58.6%,44.4%,53.0%,14,42.9%,36.8%,13,23.1%,44.8%,0.78,2:34
Q,Florent Serra,FRA,1,185,53.3%,20.0%,3,3.3%,5,5.4%,67.4%,54.8%,50.0%,53.3%,11,36.4%,36.6%,5,60.0%,44.9%,0.78,1:43
WC,Gael Monfils,FRA,2,432,62.5%,19.4%,18,7.9%,12,5.3%,51.5%,70.9%,37.3%,54.6%,20,40.0%,35.6%,13,46.2%,45.6%,0.78,4:06
Q,Federico Luzzi,ITA,1,268,70.0%,14.3%,6,4.4%,10,7.3%,55.5%,68.4%,41.0%,56.2%,15,60.0%,33.6%,12,25.0%,45.1%,0.77,2:47
,Michael Llodra,FRA,1,186,57.1%,14.3%,4,4.5%,5,5.7%,63.6%,64.3%,31.3%,52.3%,12,50.0%,35.7%,8,25.0%,43.5%,0.75,1:54
,Scott Draper,AUS,1,221,57.9%,21.1%,5,4.3%,3,2.6%,61.5%,63.9%,40.0%,54.7%,16,50.0%,33.7%,10,40.0%,44.8%,0.74,2:17
,Justin Gimelstob,USA,1,196,68.8%,13.3%,10,10.0%,10,10.0%,44.0%,72.7%,46.4%,58.0%,6,16.7%,31.3%,5,40.0%,44.9%,0.74,2:15
,Davide Sanguinetti,ITA,1,193,61.1%,22.2%,5,5.1%,2,2.0%,66.3%,63.1%,42.4%,56.1%,10,30.0%,32.6%,7,57.1%,44.6%,0.74,1:52
,Albert Costa,ESP,1,224,50.0%,28.6%,2,1.4%,3,2.2%,60.9%,53.6%,44.4%,50.0%,18,55.6%,36.0%,8,50.0%,44.6%,0.72,2:44
,Antony Dupuis,FRA,1,293,80.0%,4.8%,11,7.2%,8,5.3%,55.3%,71.4%,50.0%,61.8%,16,75.0%,27.7%,10,10.0%,45.4%,0.72,3:50
WC,Chris Guccione,AUS,1,218,73.3%,6.7%,16,13.9%,8,7.0%,54.8%,68.3%,44.2%,57.4%,16,75.0%,30.1%,7,14.3%,44.5%,0.71,2:02
,Alberto Martin,ESP,1,223,60.0%,20.0%,2,1.5%,7,5.2%,59.7%,65.0%,33.3%,52.2%,16,62.5%,33.7%,5,60.0%,44.8%,0.71,2:28
WC,Paul Baccanello,AUS,1,191,75.0%,0.0%,14,14.0%,9,9.0%,46.0%,76.1%,53.7%,64.0%,6,33.3%,25.3%,2,0.0%,45.5%,0.70,1:55
,Lars Burgsmuller,GER,1,172,69.2%,0.0%,4,5.0%,1,1.3%,57.5%,56.5%,58.8%,57.5%,5,20.0%,29.3%,6,0.0%,42.4%,0.69,1:42
Q,Roko Karanusic,CRO,1,171,42.9%,21.4%,3,3.2%,1,1.1%,58.5%,47.3%,46.2%,46.8%,19,57.9%,36.4%,4,75.0%,42.1%,0.68,1:46
,Robin Soderling,SWE,1,103,44.4%,20.0%,3,6.8%,2,4.5%,45.5%,55.0%,37.5%,45.5%,6,16.7%,37.3%,6,33.3%,40.8%,0.68,0:56
,Jan Michael Gambill,USA,1,167,71.4%,0.0%,10,11.6%,2,2.3%,57.0%,75.5%,45.9%,62.8%,6,33.3%,24.7%,2,0.0%,44.3%,0.66,1:47
WC,Todd Reid,AUS,1,179,41.7%,0.0%,3,3.3%,3,3.3%,65.6%,54.2%,38.7%,48.9%,17,58.8%,33.7%,16,0.0%,41.3%,0.66,1:46
,Arnaud Clement,FRA,1,151,61.5%,0.0%,2,2.8%,1,1.4%,52.8%,68.4%,44.1%,56.9%,8,37.5%,27.8%,1,0.0%,41.7%,0.65,1:48
,Kenneth Carlsen,DEN,1,199,61.5%,7.1%,4,3.8%,9,8.6%,53.3%,67.9%,34.7%,52.4%,18,72.2%,30.9%,6,16.7%,42.2%,0.65,2:12
WC,Marc Kimmich,AUS,1,250,68.4%,10.0%,9,6.5%,3,2.2%,58.7%,69.1%,49.1%,60.9%,17,64.7%,25.0%,7,28.6%,44.8%,0.64,2:39
,Olivier Mutis,FRA,1,164,53.8%,7.7%,6,7.2%,1,1.2%,50.6%,57.1%,46.3%,51.8%,11,45.5%,30.9%,3,33.3%,41.5%,0.64,1:30
,Ivo Karlovic,CRO,1,251,80.0%,0.0%,26,19.5%,7,5.3%,58.6%,75.6%,50.9%,65.4%,16,75.0%,22.0%,2,0.0%,45.0%,0.64,2:28
Q,Olivier Patience,FRA,1,201,73.3%,0.0%,2,1.8%,3,2.8%,64.2%,60.0%,53.8%,57.8%,10,60.0%,26.1%,7,0.0%,43.3%,0.62,2:03
,Wayne Arthurs,AUS,1,218,94.1%,0.0%,15,12.5%,7,5.8%,47.5%,75.4%,57.1%,65.8%,2,50.0%,20.4%,2,0.0%,45.4%,0.60,2:13
,Albert Montanes,ESP,1,164,53.8%,7.7%,8,8.3%,3,3.1%,63.5%,63.9%,25.7%,50.0%,14,57.1%,27.9%,2,50.0%,40.9%,0.56,1:21
,Fabrice Santoro,FRA,1,166,36.4%,0.0%,1,1.0%,2,2.0%,69.4%,48.5%,43.3%,46.9%,18,61.1%,29.4%,6,0.0%,39.8%,0.55,1:34
,Felix Mantilla,ESP,1,225,58.8%,5.6%,2,1.6%,9,7.4%,54.1%,60.6%,44.6%,53.3%,17,58.8%,25.2%,2,50.0%,40.4%,0.54,2:14
,Tomas Berdych,CZE,1,136,41.7%,8.3%,4,5.9%,3,4.4%,47.1%,56.3%,36.1%,45.6%,10,30.0%,29.4%,2,50.0%,37.5%,0.54,1:36
,Gilles Muller,LUX,1,154,50.0%,7.7%,6,7.1%,4,4.7%,58.8%,60.0%,40.0%,51.8%,18,66.7%,26.1%,2,50.0%,40.3%,0.54,1:29
,Sjeng Schalken,NED,1,171,73.3%,0.0%,7,7.4%,3,3.2%,71.3%,70.1%,40.7%,61.7%,6,33.3%,20.8%,1,0.0%,43.3%,0.54,1:51
Q,Dieter Kindlmann,GER,1,176,46.2%,8.3%,6,5.6%,5,4.6%,50.9%,52.7%,37.7%,45.4%,20,65.0%,27.9%,2,50.0%,38.6%,0.51,1:38
,Florian Mayer,GER,1,140,30.0%,0.0%,2,3.1%,4,6.3%,43.8%,53.6%,38.9%,45.3%,12,41.7%,27.6%,3,0.0%,35.7%,0.51,1:10
,Julien Benneteau,FRA,1,127,33.3%,16.7%,2,3.0%,6,9.1%,53.0%,51.4%,29.0%,40.9%,10,20.0%,29.5%,3,66.7%,35.4%,0.50,1:28
,Yen Hsun Lu,TPE,1,152,71.4%,6.7%,5,6.2%,6,7.4%,63.0%,70.6%,43.3%,60.5%,5,20.0%,18.3%,1,100.0%,40.8%,0.46,1:24
,Oscar Hernandez,ESP,1,153,50.0%,0.0%,0,0.0%,6,6.9%,52.9%,56.5%,41.5%,49.4%,17,64.7%,22.7%,0,-,37.9%,0.45,1:51
,Xavier Malisse,BEL,1,169,61.5%,0.0%,10,9.7%,1,1.0%,48.5%,62.0%,47.2%,54.4%,14,64.3%,19.7%,1,0.0%,40.8%,0.43,1:47
,Luis Horna,PER,1,153,71.4%,0.0%,6,7.2%,4,4.8%,77.1%,62.5%,42.1%,57.8%,7,42.9%,17.1%,1,0.0%,39.2%,0.41,1:36
,Irakli Labadze,GEO,1,152,61.5%,0.0%,5,6.2%,7,8.6%,66.7%,53.7%,51.9%,53.1%,9,44.4%,18.3%,4,0.0%,36.8%,0.39,1:32
,Jerome Haehnel,FRA,1,158,64.3%,0.0%,4,4.4%,4,4.4%,56.7%,52.9%,61.5%,56.7%,7,28.6%,16.2%,1,0.0%,39.2%,0.37,1:27
Q,Novak Djokovic,SRB,1,117,18.2%,10.0%,1,1.5%,5,7.6%,59.1%,41.0%,18.5%,31.8%,13,30.8%,25.5%,1,100.0%,29.1%,0.37,1:14
,All Main Draw Players,,127.0,,76.3%,23.7%,,7.4%,,3.9%,59.6%,70.4%,50.0%,62.2%,,59.4%,37.8%,,40.6%,50.0%,1.00,
