Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
Seed or method of entry (Q/LL/WC/etc),,Country,Matches played,Total points played,Hold percentage,Break percentage,Aces,Ace rate,Double faults,Double fault rate,First serve percentage,First serve points won,Second serve points won,Service points won,Total break points faced,Percentage of break points saved,Return points won,Total break points generated,,Total points won,"Dominance Ratio: % of return points won
divided by % of serve points lost.",
4,Andy Roddick,USA,7,1470,95.8%,23.5%,123,17.5%,16,2.3%,63.5%,82.0%,63.3%,75.2%,38,86.8%,39.0%,76,35.5%,56.3%,1.57,15:08
2,Roger Federer,SUI,4,826,85.9%,32.2%,46,12.1%,12,3.1%,61.9%,76.3%,54.5%,68.0%,25,64.0%,42.5%,63,30.2%,54.2%,1.33,8:14
5,Guillermo Coria,ARG,5,974,90.5%,31.1%,34,7.3%,12,2.6%,64.8%,70.9%,63.4%,68.2%,35,80.0%,41.3%,67,34.3%,54.2%,1.30,10:21
6,Lleyton Hewitt,AUS,5,898,80.6%,40.0%,29,6.8%,19,4.5%,52.5%,74.0%,55.9%,65.4%,34,58.8%,44.0%,64,46.9%,54.1%,1.27,10:03
1,Andre Agassi,USA,6,1219,80.9%,35.9%,37,6.2%,22,3.7%,57.0%,73.2%,54.5%,65.2%,45,60.0%,44.1%,75,44.0%,54.4%,1.26,12:13
,Hicham Arazi,MAR,2,447,100.0%,11.4%,5,2.2%,2,0.9%,62.1%,78.7%,73.3%,76.7%,3,100.0%,29.1%,10,40.0%,53.2%,1.25,4:31
7,Carlos Moya,ESP,4,991,88.6%,19.2%,54,11.4%,17,3.6%,56.4%,76.9%,62.3%,70.5%,27,66.7%,36.4%,37,40.5%,52.8%,1.24,10:44
,Alberto Martin,ESP,3,500,78.0%,34.1%,6,2.5%,15,6.4%,62.7%,70.9%,54.5%,64.8%,20,55.0%,43.2%,30,46.7%,53.4%,1.23,5:37
24,Mardy Fish,USA,2,372,83.3%,24.1%,22,12.4%,12,6.7%,52.2%,77.4%,57.6%,68.0%,9,44.4%,39.2%,17,41.2%,53.0%,1.22,4:16
13,David Nalbandian,ARG,6,1656,83.3%,23.8%,29,3.7%,20,2.6%,61.5%,72.0%,60.7%,67.7%,49,57.1%,39.5%,90,33.3%,52.7%,1.22,18:33
3,Juan Carlos Ferrero,ESP,7,1640,83.6%,27.1%,67,8.5%,34,4.3%,59.0%,74.7%,54.2%,66.3%,67,68.7%,40.0%,86,40.7%,52.7%,1.19,17:12
10,Jiri Novak,CZE,3,819,87.7%,23.1%,21,5.4%,15,3.8%,61.8%,77.6%,52.3%,67.9%,30,73.3%,38.2%,35,42.9%,52.4%,1.19,8:29
15,Fernando Gonzalez,CHI,3,774,88.9%,22.6%,34,8.8%,23,5.9%,62.1%,80.1%,55.1%,70.6%,19,63.2%,34.7%,36,38.9%,52.7%,1.18,7:16
,Rafael Nadal,ESP,2,414,90.0%,19.4%,5,2.6%,10,5.2%,67.5%,74.4%,58.1%,69.1%,15,80.0%,36.3%,23,26.1%,51.4%,1.18,4:56
8,Rainer Schuettler,GER,4,832,85.3%,25.4%,30,7.3%,11,2.7%,60.6%,71.0%,59.0%,66.3%,27,63.0%,39.0%,41,41.5%,52.4%,1.16,9:20
,Hyung Taik Lee,KOR,2,419,74.3%,20.6%,10,5.0%,6,3.0%,59.5%,70.6%,56.8%,65.0%,20,55.0%,40.2%,19,36.8%,52.0%,1.15,4:24
LL,Fernando Verdasco,ESP,3,609,82.0%,18.8%,25,8.5%,20,6.8%,58.4%,75.4%,57.4%,67.9%,18,50.0%,37.0%,24,37.5%,51.9%,1.15,5:47
28,Yevgeny Kafelnikov,RUS,3,638,75.5%,31.4%,16,5.3%,8,2.6%,60.5%,71.7%,51.7%,63.8%,24,45.8%,41.6%,28,57.1%,52.2%,1.15,6:40
,Radek Stepanek,CZE,3,505,79.5%,30.0%,29,11.9%,13,5.3%,59.4%,73.8%,49.5%,63.9%,19,57.9%,41.0%,24,50.0%,52.1%,1.14,5:56
11,Paradorn Srichaphan,THA,4,787,83.1%,24.6%,36,9.4%,22,5.7%,56.5%,77.4%,53.3%,66.9%,24,54.2%,37.7%,31,51.6%,52.0%,1.14,8:10
9,Sebastien Grosjean,FRA,1,358,81.5%,14.8%,18,10.6%,6,3.5%,45.3%,79.2%,57.0%,67.1%,13,61.5%,37.2%,10,40.0%,51.4%,1.13,4:12
,John Van Lottum,NED,2,473,82.9%,31.4%,15,6.3%,15,6.3%,56.3%,69.6%,54.3%,62.9%,26,76.9%,42.1%,22,50.0%,52.6%,1.13,4:36
,Xavier Malisse,BEL,4,856,82.9%,27.5%,50,11.8%,15,3.5%,48.9%,79.8%,52.5%,65.9%,24,50.0%,38.1%,41,46.3%,51.9%,1.12,8:36
,Nicolas Massu,CHI,3,620,78.7%,37.5%,16,5.1%,17,5.4%,59.7%,68.1%,48.8%,60.3%,24,58.3%,43.9%,26,69.2%,52.3%,1.11,7:23
,James Blake,USA,3,737,79.6%,25.5%,19,5.3%,15,4.2%,65.9%,70.6%,49.6%,63.4%,44,77.3%,40.4%,38,34.2%,51.7%,1.11,6:43
,Nicolas Kiefer,GER,2,329,76.9%,28.0%,11,6.5%,5,3.0%,46.4%,73.1%,54.4%,63.1%,13,53.8%,41.0%,12,58.3%,52.3%,1.11,3:54
,Robby Ginepri,USA,3,715,85.2%,29.6%,30,8.2%,13,3.5%,63.2%,68.1%,56.3%,63.8%,23,65.2%,40.2%,33,48.5%,52.3%,1.11,6:44
,Flavio Saretta,BRA,3,554,75.0%,33.3%,22,8.0%,19,6.9%,55.1%,76.8%,45.5%,62.8%,27,59.3%,41.4%,28,53.6%,52.0%,1.11,6:22
,Todd Martin,USA,4,1047,87.8%,20.0%,68,12.8%,29,5.4%,62.7%,77.8%,52.8%,68.5%,29,65.5%,35.0%,44,36.4%,52.1%,1.11,11:04
12,Sjeng Schalken,NED,5,970,84.1%,26.8%,13,2.7%,12,2.5%,70.0%,68.3%,64.1%,67.1%,31,58.1%,36.6%,48,45.8%,51.8%,1.11,10:35
,Karol Kucera,SVK,3,771,73.7%,33.9%,32,8.4%,20,5.2%,56.7%,70.5%,47.0%,60.3%,39,61.5%,44.1%,42,45.2%,52.1%,1.11,9:18
23,Wayne Ferreira,RSA,2,410,78.1%,21.9%,17,8.8%,5,2.6%,57.0%,73.6%,51.8%,64.2%,14,50.0%,39.2%,16,43.8%,51.0%,1.10,3:42
,Davide Sanguinetti,ITA,2,527,82.5%,31.0%,13,4.9%,7,2.7%,58.9%,71.0%,51.9%,63.1%,21,66.7%,40.2%,21,61.9%,51.6%,1.09,5:21
,Dominik Hrbaty,SVK,2,336,82.8%,18.5%,17,10.2%,7,4.2%,56.9%,78.9%,50.0%,66.5%,8,37.5%,36.1%,11,45.5%,51.2%,1.08,3:22
,Taylor Dent,USA,4,1062,82.7%,17.7%,62,12.1%,54,10.5%,55.9%,78.4%,52.2%,66.9%,41,65.9%,35.7%,38,36.8%,50.8%,1.08,9:58
Q,Wesley Moodie,RSA,2,369,82.1%,20.7%,15,8.4%,8,4.5%,62.6%,74.1%,53.7%,66.5%,11,54.5%,36.3%,18,33.3%,50.9%,1.08,3:40
LL,Tomas Berdych,CZE,2,458,75.0%,27.8%,27,12.6%,11,5.1%,50.9%,72.5%,51.4%,62.1%,23,60.9%,40.6%,34,29.4%,50.7%,1.07,4:15
,Raemon Sluiter,NED,1,255,85.0%,19.0%,9,7.1%,10,7.9%,61.1%,77.9%,46.9%,65.9%,9,66.7%,36.4%,6,66.7%,51.0%,1.07,3:06
Q,Ivo Karlovic,CRO,3,680,96.4%,7.1%,78,23.2%,25,7.4%,59.8%,85.6%,60.7%,75.6%,12,83.3%,26.2%,13,30.8%,50.6%,1.07,6:52
,Lars Burgsmuller,GER,2,511,63.6%,31.8%,26,11.0%,11,4.6%,52.3%,66.9%,54.0%,60.8%,23,30.4%,41.2%,28,50.0%,50.3%,1.05,5:56
33,Juan Ignacio Chela,ARG,3,614,69.4%,31.9%,16,5.2%,24,7.7%,61.6%,70.2%,45.4%,60.6%,31,51.6%,41.1%,39,38.5%,51.0%,1.04,6:10
,Jonas Bjorkman,SWE,4,1100,80.0%,25.6%,35,6.3%,20,3.6%,52.9%,70.2%,51.3%,61.3%,58,72.4%,40.4%,56,35.7%,51.0%,1.04,12:16
,Karol Beck,SVK,1,317,60.0%,36.0%,12,8.2%,9,6.1%,46.3%,66.2%,48.1%,56.5%,12,16.7%,44.7%,20,45.0%,50.2%,1.03,3:43
,Jan Michael Gambill,USA,2,385,79.3%,24.1%,21,10.3%,6,3.0%,47.3%,77.1%,48.6%,62.1%,18,66.7%,39.0%,15,46.7%,51.2%,1.03,4:07
,Bohdan Ulihrach,CZE,2,379,76.7%,19.4%,11,6.0%,7,3.8%,60.7%,72.1%,51.4%,63.9%,22,68.2%,37.2%,17,35.3%,50.1%,1.03,3:27
16,Martin Verkerk,NED,2,591,83.3%,8.9%,59,21.4%,20,7.2%,55.1%,86.2%,48.4%,69.2%,16,56.3%,31.7%,10,40.0%,49.2%,1.03,6:39
31,Arnaud Clement,FRA,2,568,76.7%,27.9%,17,5.8%,9,3.1%,55.0%,74.4%,47.3%,62.2%,22,54.5%,38.6%,25,48.0%,50.7%,1.02,6:38
20,Mark Philippoussis,AUS,3,640,83.7%,22.4%,75,22.6%,26,7.8%,58.7%,77.9%,45.3%,64.5%,29,72.4%,36.4%,27,40.7%,50.9%,1.02,7:02
,Werner Eschauer,AUT,1,247,90.5%,15.0%,10,8.3%,4,3.3%,57.0%,85.5%,53.8%,71.9%,8,75.0%,28.6%,8,37.5%,49.8%,1.02,2:42
,Ivan Ljubicic,CRO,2,483,85.7%,18.9%,46,18.9%,14,5.8%,51.4%,81.6%,47.5%,65.0%,18,72.2%,35.4%,22,31.8%,50.3%,1.01,5:11
,Sargis Sargsian,ARM,2,626,74.5%,28.9%,7,2.2%,17,5.4%,68.5%,65.4%,49.0%,60.3%,32,62.5%,39.8%,36,36.1%,50.2%,1.00,6:10
,Jarkko Nieminen,FIN,2,520,77.5%,27.5%,17,6.5%,11,4.2%,51.9%,75.0%,46.0%,61.1%,25,64.0%,38.8%,25,44.0%,50.0%,1.00,5:27
,Magnus Norman,SWE,1,327,60.9%,34.8%,8,5.0%,15,9.3%,55.9%,70.0%,39.4%,56.5%,20,55.0%,43.4%,16,50.0%,49.8%,1.00,3:41
Q,Thomas Enqvist,SWE,2,339,70.4%,34.6%,13,7.3%,20,11.2%,44.1%,81.0%,39.0%,57.5%,15,46.7%,42.5%,13,69.2%,50.4%,1.00,3:36
,Mikhail Youzhny,RUS,1,323,80.8%,15.4%,9,5.8%,6,3.9%,70.3%,67.9%,58.7%,65.2%,14,64.3%,34.5%,13,30.8%,49.2%,0.99,3:29
Q,Dmitry Tursunov,RUS,3,835,78.8%,24.2%,50,12.0%,18,4.3%,57.0%,73.4%,47.5%,62.3%,34,58.8%,37.5%,39,41.0%,49.8%,0.99,8:05
22,Younes El Aynaoui,MAR,5,1355,85.6%,14.9%,97,14.0%,15,2.2%,69.5%,75.2%,46.2%,66.3%,51,70.6%,32.9%,52,28.8%,50.0%,0.98,14:42
,Stefan Koubek,AUT,2,480,69.7%,26.5%,7,3.0%,14,6.0%,67.9%,61.6%,52.0%,58.5%,20,50.0%,40.7%,26,34.6%,49.4%,0.98,4:08
