Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,37,Karol Kucera[SVK] [yr|ev],d.,26,(24)Mardy Fish[USA] [yr|ev],6-4 7-6(7) 6-4,1.07,10.2%,54.6%,76.3%,49.0%,6/9,10.2%,50.0%,73.5%,49.0%,1/6,2:35,6
R64,100,Gregory Carraz[FRA] [yr|ev],d.,32,(31)Arnaud Clement[FRA] [yr|ev],3-6 1-6 6-2 7-6(3) 6-1,0.98,17.0%,53.7%,78.5%,42.6%,4/9,4.7%,53.1%,73.5%,50.0%,4/9,3:13,54
R64,5,(5)Guillermo Coria[ARG] [yr|ev],d.,188,Bohdan Ulihrach[CZE] [yr|ev],6-2 6-1 6-4,1.64,12.5%,66.7%,79.2%,62.5%,3/3,7.2%,50.6%,66.7%,46.3%,11/16,1:30,3
R64,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,81,Jurgen Melzer[AUT] [yr|ev],1-6 7-6(2) 6-2 6-4,1.40,8.6%,58.1%,77.0%,63.6%,3/5,13.6%,49.3%,82.6%,38.0%,10/13,2:25,1
R64,41,(33)Juan Ignacio Chela[ARG] [yr|ev],d.,121,(LL)Tomas Berdych[CZE] [yr|ev],2-6 6-1 6-4 6-3,1.28,5.3%,61.1%,69.6%,52.3%,7/11,3.6%,43.2%,62.5%,44.4%,6/13,2:08,15
R64,40,Robby Ginepri[USA] [yr|ev],d.,23,(23)Wayne Ferreira[RSA] [yr|ev],6-2 6-4 6-7(0) 6-2,1.26,5.9%,67.2%,70.0%,59.0%,2/4,7.8%,57.8%,65.7%,46.9%,6/13,2:10,15
R64,93,Todd Martin[USA] [yr|ev],d.,16,(16)Martin Verkerk[NED] [yr|ev],6-3 6-4 6-7(5) 7-6(9),1.06,11.6%,69.2%,80.2%,55.6%,2/3,19.8%,55.7%,87.7%,50.0%,4/7,3:00,4
R64,11,(11)Paradorn Srichaphan[THA] [yr|ev],d.,53,Dominik Hrbaty[SVK] [yr|ev],6-4 6-4 6-3,1.41,15.0%,65.0%,78.8%,64.3%,0/0,12.4%,57.3%,72.5%,50.0%,2/6,1:41,9
R64,119,(LL)Fernando Verdasco[ESP] [yr|ev],d.,86,Davide Sanguinetti[ITA] [yr|ev],7-6(6) 7-6(5) 4-6 6-3,1.18,8.1%,59.6%,74.1%,56.4%,4/8,4.7%,62.2%,68.5%,48.2%,6/10,2:45,7
R64,46,Radek Stepanek[CZE] [yr|ev],d.,58,Fabrice Santoro[FRA] [yr|ev],6-2 6-4 6-7(6) 6-3,1.27,12.9%,56.4%,77.2%,47.5%,7/10,2.2%,52.6%,66.2%,42.2%,5/13,3:11,8
R64,6,(6)Lleyton Hewitt[AUS] [yr|ev],d.,69,Hyung Taik Lee[KOR] [yr|ev],5-7 6-2 6-2 6-4,1.17,5.8%,49.2%,71.2%,54.1%,7/11,4.4%,56.1%,67.2%,42.0%,10/18,2:40,1
R64,8,(8)Rainer Schuettler[GER] [yr|ev],d.,62,Nicolas Kiefer[GER] [yr|ev],6-1 7-5 2-6 6-4,1.13,6.5%,57.7%,62.0%,63.5%,5/8,6.8%,48.1%,68.8%,47.8%,7/13,3:03,5
R64,63,Alberto Martin[ESP] [yr|ev],d.,24,(25)Albert Costa[ESP] [yr|ev],6-3 6-3 3-6 6-2,1.41,3.0%,55.6%,78.2%,59.1%,5/7,6.0%,62.4%,67.1%,40.9%,11/16,2:31,34
R64,109,(Q)Ivo Karlovic[CRO] [yr|ev],d.,65,Hicham Arazi[MAR] [yr|ev],3-6 7-6(5) 7-6(4) 7-6(6),0.89,20.7%,56.6%,89.0%,57.1%,6/7,2.2%,59.6%,79.0%,76.4%,1/1,2:56,14
R64,12,(12)Sjeng Schalken[NED] [yr|ev],d.,85,Lars Burgsmuller[GER] [yr|ev],4-6 2-6 6-2 6-2 6-0,1.14,3.6%,62.5%,64.3%,59.5%,4/9,5.4%,50.9%,63.2%,50.9%,6/15,2:49,11
R64,174,(Q)Dmitry Tursunov[RUS] [yr|ev],d.,83,John Van Lottum[NED] [yr|ev],6-4 3-6 6-3 5-7 6-2,1.10,18.9%,56.6%,78.9%,43.5%,7/11,5.2%,58.0%,65.3%,52.1%,18/24,3:21,20
R64,67,Xavier Malisse[BEL] [yr|ev],d.,19,(19)Agustin Calleri[ARG] [yr|ev],6-2 6-7(3) 6-3 3-6 6-3,1.09,7.5%,43.3%,86.2%,48.7%,4/9,8.0%,52.9%,75.3%,46.2%,7/15,2:59,19
R64,49,Flavio Saretta[BRA] [yr|ev],d.,57,Nicolas Lapentti[ECU] [yr|ev],6-2 6-4 6-0,2.90,10.3%,60.3%,94.3%,65.2%,0/0,3.2%,69.4%,58.1%,31.6%,3/9,1:21,44
R64,4,(4)Andy Roddick[USA] [yr|ev],d.,43,Ivan Ljubicic[CRO] [yr|ev],6-3 6-7(4) 6-3 7-6(8),1.24,15.4%,66.4%,75.8%,62.5%,9/10,15.3%,55.6%,80.0%,45.3%,10/13,3:03,1
R64,7,(7)Carlos Moya[ESP] [yr|ev],d.,95,(Q)Wesley Moodie[RSA] [yr|ev],6-2 7-6(6) 6-3,1.50,7.2%,48.5%,80.9%,60.0%,6/8,3.7%,66.4%,64.8%,36.1%,6/11,2:08,1
R64,42,Nicolas Massu[CHI] [yr|ev],d.,143,(Q)Thomas Enqvist[SWE] [yr|ev],6-3 6-2 7-5,1.42,4.9%,62.2%,70.6%,51.6%,1/4,3.6%,46.4%,73.1%,26.7%,5/13,2:18,9
R64,21,(22)Younes El Aynaoui[MAR] [yr|ev],d.,45,Rafael Nadal[ESP] [yr|ev],7-6(6) 6-3 7-6(6),1.15,13.4%,67.9%,76.3%,58.3%,3/5,2.8%,76.1%,71.1%,50.0%,9/12,2:43,14
R64,10,(10)Jiri Novak[CZE] [yr|ev],d.,50,Jan Michael Gambill[USA] [yr|ev],6-4 6-4 6-4,1.36,9.4%,65.9%,83.9%,37.9%,3/5,7.7%,43.3%,71.1%,45.8%,7/12,2:02,5
R64,13,(13)David Nalbandian[ARG] [yr|ev],d.,39,Jarkko Nieminen[FIN] [yr|ev],5-7 6-3 6-1 4-6 7-6(3),1.20,3.3%,50.0%,77.3%,57.3%,6/10,5.4%,48.8%,73.2%,48.8%,9/15,3:38,3
R64,20,(20)Mark Philippoussis[AUS] [yr|ev],d.,64,Antony Dupuis[FRA] [yr|ev],6-2 6-3 6-4,1.41,23.3%,50.0%,88.9%,51.1%,6/6,6.5%,56.5%,71.2%,40.0%,9/13,1:59,8
R64,35,James Blake[USA] [yr|ev],d.,52,Sargis Sargsian[ARM] [yr|ev],6-3 6-4 4-6 7-6(6),1.20,4.5%,69.2%,69.6%,46.3%,10/15,3.0%,67.5%,59.6%,45.5%,12/19,2:55,4
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,94,Jean Rene Lisnard[MON] [yr|ev],6-1 6-2 6-0,2.25,8.2%,67.2%,82.9%,60.0%,1/1,0.0%,43.4%,48.5%,41.9%,7/14,1:17,1
R128,1,(1)Andre Agassi[USA] [yr|ev],d.,102,Alex Corretja[ESP] [yr|ev],6-1 6-2 6-2,2.23,7.7%,61.5%,75.0%,80.0%,3/3,4.5%,56.1%,51.4%,44.8%,5/11,1:25,1
R128,92,Andreas Vinciguerra[SWE] [yr|ev],d.,120,(WC)Robert Kendrick[USA] [yr|ev],7-6(4) 6-7(2) 7-5 1-6 6-1,1.12,4.1%,58.1%,79.1%,48.4%,6/11,15.5%,53.4%,73.4%,49.3%,5/11,2:41,33
R128,72,Kenneth Carlsen[DEN] [yr|ev],d.,180,(WC)Jeff Morrison[USA] [yr|ev],6-2 3-6 6-3 6-4,1.26,8.1%,56.8%,73.0%,56.3%,6/9,8.4%,46.7%,68.0%,47.4%,5/11,2:20,41
R128,28,(28)Yevgeny Kafelnikov[RUS] [yr|ev],d.,131,Kristof Vliegen[BEL] [yr|ev],3-6 7-6(1) 6-2 6-2,1.38,2.0%,70.7%,74.3%,55.2%,2/6,15.3%,60.2%,69.0%,38.3%,4/10,2:18,1
R128,38,Nikolay Davydenko[RUS] [yr|ev],d.,18,(18)Max Mirnyi[BLR] [yr|ev],7-6(3) 2-6 6-2 7-6(6),1.03,1.7%,87.5%,72.4%,60.0%,1/4,8.7%,62.2%,73.4%,64.6%,9/12,2:45,3
R128,73,Taylor Dent[USA] [yr|ev],d.,99,(Q)Robin Soderling[SWE] [yr|ev],7-6(1) 6-3 3-6 6-4,1.16,16.7%,59.6%,79.4%,43.5%,1/5,5.7%,58.6%,67.1%,48.3%,8/13,2:12,21
R128,68,Stefan Koubek[AUT] [yr|ev],d.,127,(Q)Giorgio Galimberti[ITA] [yr|ev],5-7 6-2 6-2 7-6(4),1.26,4.4%,64.7%,65.9%,60.4%,5/9,1.2%,52.7%,62.1%,46.2%,16/23,2:39,20
R128,15,(15)Fernando Gonzalez[CHI] [yr|ev],d.,222,(WC)Michael Chang[USA] [yr|ev],6-3 7-5 5-7 6-4,1.04,11.7%,52.6%,84.7%,52.3%,6/8,8.4%,57.9%,77.4%,55.6%,2/6,2:27,5
R128,158,(Q)Ramon Delgado[PAR] [yr|ev],d.,9,(9)Sebastien Grosjean[FRA] [yr|ev],6-4 6-7(3) 4-6 7-6(7) 6-4,0.88,4.3%,67.6%,69.3%,49.2%,6/10,10.6%,45.3%,79.2%,57.0%,8/13,4:12,52
R128,44,Jonas Bjorkman[SWE] [yr|ev],d.,47,Filippo Volandri[ITA] [yr|ev],6-1 6-4 6-0,1.54,4.5%,45.5%,80.0%,56.3%,6/6,0.0%,47.7%,61.3%,38.2%,2/8,1:32,4
R128,37,Karol Kucera[SVK] [yr|ev],d.,107,Alexander Popp[GER] [yr|ev],6-2 7-5 6-3,1.44,5.4%,57.6%,81.1%,43.6%,2/5,0.0%,59.6%,60.7%,34.2%,6/13,2:05,6
R128,26,(24)Mardy Fish[USA] [yr|ev],d.,194,(Q)Joachim Johansson[SWE] [yr|ev],6-3 6-2 6-4,1.81,15.0%,55.0%,81.8%,69.4%,3/3,4.7%,55.8%,75.0%,34.2%,4/8,1:41,7
R128,32,(31)Arnaud Clement[FRA] [yr|ev],d.,78,Brian Vahaly[USA] [yr|ev],6-7(6) 7-6(6) 6-3 6-4,1.03,6.7%,56.4%,75.0%,45.1%,8/13,8.5%,64.6%,65.5%,52.2%,9/16,3:25,10
R128,100,Gregory Carraz[FRA] [yr|ev],d.,90,Greg Rusedski[GBR] [yr|ev],6-4 4-6 6-2 5-7 6-4,1.14,15.4%,53.7%,82.5%,55.1%,4/7,12.3%,62.3%,74.0%,51.7%,8/13,2:48,54
R128,188,Bohdan Ulihrach[CZE] [yr|ev],d.,251,(Q)Maximilian Abel[GER] [yr|ev],4-6 6-4 6-3 6-1,1.45,5.0%,69.0%,75.4%,58.1%,4/6,4.8%,58.1%,65.3%,44.2%,8/14,1:57,22
R128,5,(5)Guillermo Coria[ARG] [yr|ev],d.,91,Mariano Puerta[ARG] [yr|ev],6-4 6-3 6-1,1.77,7.8%,62.3%,77.1%,72.4%,3/3,1.3%,50.0%,69.2%,43.6%,7/12,1:44,3
R128,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,154,(Q)Jan Vacek[CZE] [yr|ev],6-2 4-6 6-3 6-2,1.49,4.8%,56.7%,81.4%,57.8%,3/5,3.6%,58.9%,65.2%,45.7%,8/14,2:13,1
R128,81,Jurgen Melzer[AUT] [yr|ev],d.,472,(WC)Brian Baker[USA] [yr|ev],6-3 6-3 5-7 6-3,1.11,15.3%,55.5%,73.7%,49.2%,11/14,6.0%,52.6%,68.9%,47.3%,2/8,2:31,8
R128,121,(LL)Tomas Berdych[CZE] [yr|ev],d.,79,Tomas Behrend[GER] [yr|ev],5-7 6-3 6-2 6-3,1.60,22.3%,59.2%,80.3%,61.9%,8/10,4.6%,63.4%,65.1%,41.7%,17/23,2:07,4
R128,41,(33)Juan Ignacio Chela[ARG] [yr|ev],d.,225,(Q)Roko Karanusic[CRO] [yr|ev],6-4 7-6(2) 6-3,1.26,7.1%,60.6%,86.7%,51.3%,6/7,4.2%,58.3%,73.2%,55.0%,9/12,1:53,15
R128,23,(23)Wayne Ferreira[RSA] [yr|ev],d.,115,Ivan Miranda[PER] [yr|ev],6-4 6-3 6-1,1.77,10.4%,55.8%,86.0%,58.8%,1/1,2.0%,56.1%,60.0%,46.5%,7/12,1:32,6
R128,40,Robby Ginepri[USA] [yr|ev],d.,59,David Ferrer[ESP] [yr|ev],6-2 6-3 6-3,1.40,2.3%,60.9%,58.5%,67.6%,2/4,0.0%,57.6%,47.2%,46.2%,7/14,1:34,15
R128,93,Todd Martin[USA] [yr|ev],d.,802,(WC)Robert Yim[USA] [yr|ev],6-1 7-6(7) 6-2,1.65,14.5%,57.8%,81.3%,60.0%,1/3,2.4%,47.0%,61.5%,47.7%,3/9,1:41,4
R128,16,(16)Martin Verkerk[NED] [yr|ev],d.,117,(WC)Alex Bogomolov Jr[RUS] [yr|ev],7-6(4) 4-6 3-6 7-6(9) 1-0 RET,1.10,22.8%,54.5%,84.8%,47.0%,5/9,7.1%,59.2%,74.0%,50.7%,4/7,3:39,14
R128,11,(11)Paradorn Srichaphan[THA] [yr|ev],d.,101,Cyril Saulnier[FRA] [yr|ev],2-6 6-2 6-3 7-6(4),1.27,11.3%,47.8%,85.5%,53.3%,4/7,6.8%,48.1%,70.3%,50.7%,9/13,2:39,9
R128,53,Dominik Hrbaty[SVK] [yr|ev],d.,82,Justin Gimelstob[USA] [yr|ev],6-3 6-4 6-2,1.52,7.7%,56.4%,86.4%,50.0%,1/2,5.6%,50.6%,73.3%,36.4%,6/11,1:41,12
R128,86,Davide Sanguinetti[ITA] [yr|ev],d.,70,Ruben Ramirez Hidalgo[ESP] [yr|ev],4-6 6-0 3-6 6-1 6-1,1.41,5.2%,54.8%,74.6%,55.8%,8/11,7.0%,52.3%,67.2%,36.1%,4/13,2:36,42
R128,119,(LL)Fernando Verdasco[ESP] [yr|ev],d.,17,(17)Tommy Robredo[ESP] [yr|ev],6-3 6-4 6-2,2.04,9.3%,54.7%,85.4%,67.6%,3/4,0.0%,56.8%,55.6%,51.2%,8/13,1:36,7
R128,46,Radek Stepanek[CZE] [yr|ev],d.,29,(29)Feliciano Lopez[ESP] [yr|ev],6-4 6-4 6-4,1.67,13.0%,63.6%,83.7%,64.3%,3/4,7.4%,47.4%,75.6%,48.0%,3/7,2:03,8
R128,58,Fabrice Santoro[FRA] [yr|ev],d.,160,(Q)Julien Benneteau[FRA] [yr|ev],0-6 7-5 6-2 6-2,1.13,4.9%,71.8%,63.5%,48.3%,8/13,3.9%,62.7%,59.4%,44.7%,5/12,2:23,17
R128,69,Hyung Taik Lee[KOR] [yr|ev],d.,66,Vladimir Voltchkov[BLR] [yr|ev],6-3 6-4 7-6(3),1.87,5.8%,64.0%,74.5%,80.6%,1/2,12.1%,59.6%,71.2%,35.0%,5/8,1:44,36
R128,6,(6)Lleyton Hewitt[AUS] [yr|ev],d.,84,Victor Hanescu[ROU] [yr|ev],6-3 6-2 6-2,2.28,5.2%,53.4%,83.9%,74.1%,0/1,2.2%,66.3%,59.3%,40.0%,5/12,1:30,1
R128,8,(8)Rainer Schuettler[GER] [yr|ev],d.,118,Wayne Arthurs[AUS] [yr|ev],4-6 6-3 6-2 6-4,1.55,7.1%,69.4%,77.9%,70.0%,3/4,16.8%,61.1%,72.5%,45.5%,9/13,2:05,5
R128,62,Nicolas Kiefer[GER] [yr|ev],d.,97,Franco Squillari[ARG] [yr|ev],6-3 5-0 RET,3.07,5.7%,40.0%,92.9%,76.2%,0/0,2.6%,42.1%,81.3%,22.7%,0/4,0:51,4
R128,63,Alberto Martin[ESP] [yr|ev],d.,80,Olivier Mutis[FRA] [yr|ev],6-0 6-3 6-1,1.91,4.6%,60.0%,76.9%,53.8%,3/5,1.3%,38.2%,55.2%,27.7%,3/12,1:25,34
R128,24,(25)Albert Costa[ESP] [yr|ev],d.,54,Raemon Sluiter[NED] [yr|ev],7-6(5) 7-6(3) 2-6 6-3,0.94,9.3%,60.5%,66.7%,58.8%,2/6,7.1%,61.1%,77.9%,46.9%,6/9,3:06,6
R128,109,(Q)Ivo Karlovic[CRO] [yr|ev],d.,22,(21)Felix Mantilla[ESP] [yr|ev],6-4 6-4 6-4,1.54,28.9%,57.8%,83.3%,68.6%,3/3,1.1%,63.6%,69.6%,56.3%,4/7,1:36,14
R128,65,Hicham Arazi[MAR] [yr|ev],d.,132,(Q)Jeff Salzenstein[USA] [yr|ev],6-1 7-6(4) 6-3,1.48,2.2%,65.9%,78.3%,67.7%,2/2,6.7%,66.7%,72.0%,44.0%,0/3,1:35,22
R128,85,Lars Burgsmuller[GER] [yr|ev],d.,76,Luis Horna[PER] [yr|ev],6-4 4-6 3-6 7-5 6-1,1.22,16.0%,53.6%,70.1%,56.9%,1/8,4.9%,56.8%,65.2%,44.3%,10/19,3:07,65
R128,12,(12)Sjeng Schalken[NED] [yr|ev],d.,96,Julien Boutter[FRA] [yr|ev],6-2 6-3 6-2,1.65,4.1%,69.9%,70.6%,77.3%,2/2,5.3%,54.7%,58.5%,50.0%,7/12,1:31,11
R128,174,(Q)Dmitry Tursunov[RUS] [yr|ev],d.,14,(14)Gustavo Kuerten[BRA] [yr|ev],5-7 6-2 6-2 4-6 7-6(1),1.07,8.9%,54.8%,75.0%,57.6%,9/13,11.3%,54.9%,80.8%,45.3%,4/10,2:45,20
R128,83,John Van Lottum[NED] [yr|ev],d.,89,Christophe Rochus[BEL] [yr|ev],6-0 6-2 6-2,1.88,9.1%,51.5%,82.4%,59.4%,2/2,0.0%,51.4%,57.9%,33.3%,4/11,1:15,N/A
