Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
3,Marat Safin,RUS,4,1096,77.4%,31.0%,36,6.4%,15,2.7%,55.6%,72.1%,52.2%,63.3%,46,58.7%,40.7%,55,47.3%,52.3%,1.11,12:35
Q,Stan Wawrinka,SUI,3,805,77.0%,33.3%,43,11.0%,30,7.7%,52.4%,69.8%,51.6%,61.1%,37,62.2%,43.0%,47,42.6%,51.8%,1.11,9:01
,Luis Horna,PER,3,643,81.1%,23.1%,32,10.4%,10,3.2%,61.2%,71.4%,56.7%,65.7%,24,58.3%,38.0%,27,44.4%,51.3%,1.11,6:58
Q,Tomas Behrend,GER,2,436,81.8%,20.6%,15,7.7%,8,4.1%,61.2%,67.5%,61.8%,65.3%,19,68.4%,38.3%,24,29.2%,50.5%,1.10,4:22
25,Fernando Gonzalez,CHI,3,566,87.0%,20.5%,16,5.6%,9,3.1%,63.1%,76.2%,57.5%,69.3%,12,50.0%,33.7%,26,34.6%,51.8%,1.10,5:26
,Igor Andreev,RUS,3,786,81.0%,31.6%,11,2.8%,15,3.9%,62.7%,68.4%,50.3%,61.7%,35,68.6%,42.3%,50,36.0%,51.9%,1.10,9:08
7,Tim Henman,GBR,2,424,73.5%,32.4%,19,8.9%,3,1.4%,62.1%,69.2%,49.4%,61.7%,14,35.7%,41.9%,23,47.8%,51.9%,1.09,4:48
Q,Fernando Vicente,ESP,3,953,77.9%,23.5%,26,5.5%,13,2.8%,59.1%,70.5%,51.0%,62.6%,53,71.7%,40.4%,57,28.1%,51.3%,1.08,10:42
10,David Nalbandian,ARG,4,886,69.6%,36.8%,14,3.2%,13,3.0%,58.7%,64.8%,51.7%,59.4%,42,50.0%,44.0%,56,44.6%,51.5%,1.08,10:05
,Vincent Spadea,USA,2,325,70.8%,32.0%,4,2.4%,10,6.0%,54.8%,69.2%,46.7%,59.0%,14,50.0%,43.4%,16,50.0%,51.4%,1.06,3:26
,David Sanchez,ESP,3,685,79.6%,22.2%,13,3.8%,6,1.8%,52.9%,71.1%,55.0%,63.5%,30,63.3%,38.6%,28,42.9%,50.9%,1.06,7:45
20,David Ferrer,ESP,5,1188,65.9%,36.8%,19,3.3%,18,3.1%,62.8%,60.4%,50.2%,56.6%,58,48.3%,45.6%,74,43.2%,50.9%,1.05,13:13
21,Tommy Haas,GER,3,462,62.9%,39.4%,16,7.2%,15,6.8%,55.0%,64.8%,44.0%,55.4%,29,55.2%,46.7%,21,61.9%,50.9%,1.05,4:47
14,Carlos Moya,ESP,4,1028,76.6%,26.3%,14,2.7%,9,1.7%,65.7%,68.3%,50.8%,62.3%,52,65.4%,39.4%,49,40.8%,51.2%,1.05,11:01
,Jose Acasuso,ARG,4,693,81.5%,18.2%,31,9.4%,11,3.3%,55.9%,76.2%,50.7%,65.0%,26,61.5%,36.5%,26,38.5%,50.1%,1.04,7:46
WC,Arnaud Clement,FRA,2,561,71.4%,33.3%,18,6.4%,13,4.6%,53.5%,70.2%,45.0%,58.5%,32,62.5%,43.0%,30,46.7%,50.8%,1.04,6:50
WC,Olivier Patience,FRA,2,476,69.7%,37.1%,6,2.6%,10,4.3%,56.1%,62.8%,49.5%,57.0%,23,56.5%,44.3%,26,50.0%,50.4%,1.03,4:37
,Alex Calatrava,ESP,1,370,69.2%,34.6%,13,6.6%,5,2.6%,63.3%,66.9%,44.4%,58.7%,24,66.7%,42.5%,17,52.9%,51.1%,1.03,4:35
LL,Dick Norman,BEL,2,323,76.9%,30.8%,16,9.4%,6,3.5%,63.5%,69.4%,48.4%,61.8%,17,64.7%,39.2%,16,50.0%,51.1%,1.03,3:24
WC,Florent Serra,FRA,2,315,64.0%,38.5%,5,3.2%,2,1.3%,53.5%,62.7%,47.2%,55.5%,14,35.7%,45.6%,16,62.5%,50.5%,1.02,3:19
Q,Jarkko Nieminen,FIN,2,585,69.8%,31.0%,7,2.4%,13,4.5%,57.5%,64.3%,50.8%,58.6%,38,65.8%,42.3%,32,40.6%,50.4%,1.02,5:36
,Felix Mantilla,ESP,3,617,60.4%,44.9%,8,2.5%,11,3.4%,59.2%,61.1%,46.6%,55.1%,43,55.8%,45.3%,46,47.8%,50.4%,1.01,6:54
,Fernando Verdasco,ESP,1,259,71.4%,27.3%,9,7.4%,3,2.5%,62.0%,60.0%,60.9%,60.3%,13,53.8%,39.9%,13,46.2%,49.4%,1.00,2:52
,Jurgen Melzer,AUT,3,574,70.5%,30.2%,4,1.4%,9,3.2%,62.1%,64.0%,51.4%,59.2%,30,56.7%,40.8%,32,40.6%,49.8%,1.00,5:55
,Janko Tipsarevic,SRB,2,612,67.4%,36.4%,14,4.4%,6,1.9%,60.6%,65.6%,47.2%,58.4%,38,60.5%,41.7%,35,45.7%,50.3%,1.00,7:15
Q,Kristof Vliegen,BEL,2,316,77.8%,25.9%,13,8.0%,6,3.7%,54.6%,71.9%,52.7%,63.2%,13,53.8%,36.6%,13,53.8%,50.3%,0.99,3:28
,Olivier Rochus,BEL,2,557,61.0%,35.0%,5,1.8%,16,5.7%,54.8%,61.0%,47.2%,54.8%,38,57.9%,44.6%,35,40.0%,49.7%,0.99,6:51
,Hyung Taik Lee,KOR,3,713,66.7%,30.2%,6,1.8%,13,3.9%,55.7%,64.7%,49.0%,57.7%,32,43.8%,41.6%,45,35.6%,49.2%,0.99,8:20
Q,Chris Guccione,AUS,2,437,74.3%,22.9%,16,7.7%,12,5.8%,50.7%,69.5%,52.0%,60.9%,17,47.1%,38.3%,30,26.7%,49.0%,0.98,4:30
Q,James Blake,USA,2,589,67.5%,30.0%,20,6.6%,8,2.6%,53.8%,68.9%,41.1%,56.1%,38,65.8%,42.6%,26,46.2%,49.6%,0.97,5:56
,Oscar Hernandez,ESP,2,440,69.4%,31.4%,3,1.4%,8,3.6%,63.6%,58.6%,55.0%,57.3%,22,50.0%,41.4%,21,52.4%,49.3%,0.97,5:19
,Peter Wessels,NED,2,337,76.9%,28.6%,14,8.4%,7,4.2%,58.7%,73.5%,42.0%,60.5%,17,64.7%,38.2%,21,38.1%,49.3%,0.97,3:20
Q,Robin Vik,CZE,2,526,64.9%,29.7%,11,4.4%,14,5.6%,58.2%,67.6%,40.4%,56.2%,22,40.9%,41.9%,28,39.3%,48.7%,0.96,5:10
,Tomas Berdych,CZE,2,321,69.2%,24.0%,5,3.2%,2,1.3%,51.9%,63.4%,55.3%,59.5%,18,55.6%,38.7%,12,50.0%,48.9%,0.95,3:23
LL,Hugo Armando,USA,1,362,79.2%,24.0%,6,3.4%,7,3.9%,56.4%,63.4%,51.3%,58.1%,27,81.5%,39.9%,23,26.1%,48.9%,0.95,3:56
LL,Flavio Saretta,BRA,2,371,64.3%,26.9%,5,2.5%,4,2.0%,66.0%,61.2%,40.6%,54.2%,21,52.4%,42.9%,15,46.7%,49.1%,0.94,4:08
Q,Lukas Dlouhy,CZE,2,398,73.5%,24.2%,13,6.2%,20,9.5%,52.1%,77.3%,52.5%,65.4%,19,52.6%,32.6%,15,53.3%,50.0%,0.94,3:48
,Marcos Baghdatis,CYP,1,239,66.7%,33.3%,6,4.4%,5,3.7%,55.6%,62.7%,46.7%,55.6%,14,57.1%,41.3%,11,54.5%,49.4%,0.93,2:36
,Fabrice Santoro,FRA,1,327,75.0%,20.8%,8,4.8%,2,1.2%,56.3%,58.5%,61.6%,59.9%,19,68.4%,36.9%,11,45.5%,48.6%,0.92,3:41
,Jiri Vanek,CZE,1,253,61.1%,27.8%,3,2.4%,6,4.7%,52.0%,63.6%,42.6%,53.5%,10,30.0%,42.9%,11,45.5%,48.2%,0.92,2:37
17,Dominik Hrbaty,SVK,1,354,53.8%,37.0%,9,5.0%,6,3.3%,64.6%,59.0%,46.9%,54.7%,27,55.6%,41.0%,21,47.6%,48.0%,0.91,4:20
,Guillermo Garcia Lopez,ESP,1,307,66.7%,27.3%,2,1.3%,5,3.3%,71.2%,60.6%,40.9%,54.9%,19,63.2%,40.9%,21,28.6%,47.9%,0.91,3:45
,Jan Hernych,CZE,2,495,71.1%,21.1%,6,2.4%,6,2.4%,64.0%,66.3%,47.8%,59.6%,25,56.0%,36.7%,24,33.3%,48.3%,0.91,5:30
WC,Thierry Ascione,FRA,1,315,56.5%,30.4%,2,1.3%,5,3.1%,68.8%,57.3%,42.0%,52.5%,21,52.4%,42.6%,25,28.0%,47.6%,0.90,3:18
,Nicolas Almagro,ESP,2,386,72.4%,25.8%,14,7.3%,11,5.7%,62.7%,68.6%,40.3%,58.0%,18,55.6%,37.3%,11,72.7%,47.7%,0.89,3:52
,Davide Sanguinetti,ITA,2,444,58.8%,31.4%,11,5.1%,6,2.8%,48.4%,63.8%,42.9%,53.0%,36,61.1%,41.9%,22,50.0%,47.3%,0.89,4:57
,Santiago Ventura,ESP,1,255,65.0%,23.8%,6,4.5%,5,3.7%,56.0%,73.3%,35.6%,56.7%,17,58.8%,38.0%,9,55.6%,47.8%,0.88,2:33
,Philipp Kohlschreiber,GER,1,207,56.3%,26.7%,5,4.8%,4,3.8%,52.4%,65.5%,40.0%,53.3%,9,22.2%,41.2%,8,50.0%,47.3%,0.88,2:05
Q,Tomas Tenconi,ITA,1,235,53.3%,26.7%,2,1.7%,8,6.7%,66.4%,60.8%,35.0%,52.1%,11,36.4%,41.4%,16,25.0%,46.8%,0.86,2:14
,Kevin Kim,USA,1,238,58.8%,29.4%,5,4.1%,4,3.3%,59.3%,60.3%,40.0%,52.0%,16,56.3%,40.9%,12,41.7%,46.6%,0.85,2:06
33,Robin Soderling,SWE,2,427,65.7%,22.9%,4,1.7%,10,4.3%,60.9%,66.4%,41.1%,56.5%,26,53.8%,36.5%,18,44.4%,47.3%,0.84,4:40
,Jonas Bjorkman,SWE,1,240,66.7%,16.7%,5,4.2%,6,5.0%,50.4%,60.0%,49.2%,54.6%,14,57.1%,37.2%,9,33.3%,45.8%,0.82,2:37
6,Andre Agassi,USA,1,343,56.5%,20.8%,5,2.8%,15,8.4%,55.9%,66.0%,38.0%,53.6%,27,63.0%,37.8%,20,25.0%,46.1%,0.82,2:59
Q,Daniel Gimeno Traver,ESP,1,247,50.0%,21.1%,3,2.5%,5,4.1%,67.2%,56.1%,42.5%,51.6%,19,52.6%,39.2%,9,44.4%,45.3%,0.81,2:46
,Raemon Sluiter,NED,1,240,58.8%,16.7%,6,5.8%,5,4.9%,50.5%,67.3%,39.2%,53.4%,16,56.3%,37.2%,13,23.1%,44.2%,0.80,2:33
,Greg Rusedski,GBR,1,209,64.3%,13.3%,6,6.3%,9,9.5%,47.4%,64.4%,38.0%,50.5%,8,37.5%,39.5%,7,28.6%,44.5%,0.80,2:21
,Jerome Haehnel,FRA,1,201,68.8%,17.6%,3,3.0%,3,3.0%,55.6%,60.0%,52.3%,56.6%,11,54.5%,34.3%,8,37.5%,45.3%,0.79,1:59
,Bjorn Phau,GER,1,232,41.2%,29.4%,1,0.8%,5,4.2%,44.1%,59.6%,37.9%,47.5%,27,63.0%,41.2%,16,31.3%,44.4%,0.78,2:21
,Juan Monaco,ARG,1,208,50.0%,14.3%,0,0.0%,4,4.0%,61.4%,53.2%,43.6%,49.5%,17,58.8%,39.3%,11,18.2%,44.2%,0.78,2:42
WC,Gilles Simon,FRA,1,237,50.0%,23.5%,4,3.1%,3,2.3%,54.3%,58.6%,40.7%,50.4%,15,40.0%,38.0%,7,57.1%,44.7%,0.77,2:11
,Alberto Martin,ESP,1,235,66.7%,10.5%,2,1.7%,1,0.9%,62.9%,63.0%,51.2%,58.6%,15,60.0%,31.9%,9,22.2%,45.1%,0.77,2:24
,Rainer Schuettler,GER,1,239,55.6%,23.5%,1,0.8%,5,3.8%,54.9%,61.6%,38.3%,51.1%,19,57.9%,37.7%,10,40.0%,45.2%,0.77,2:44
,Alexander Popp,GER,1,259,63.2%,10.5%,8,6.3%,9,7.0%,60.9%,65.4%,40.0%,55.5%,13,46.2%,34.4%,9,22.2%,44.8%,0.77,2:55
24,Feliciano Lopez,ESP,1,274,55.6%,11.1%,6,4.1%,6,4.1%,53.4%,62.8%,41.2%,52.7%,24,66.7%,35.9%,12,16.7%,44.9%,0.76,3:06
22,Nicolas Massu,CHI,1,262,68.4%,5.3%,6,4.3%,5,3.5%,57.4%,71.6%,40.0%,58.2%,19,68.4%,31.4%,8,12.5%,45.8%,0.75,3:07
WC,Peter Luczak,AUS,1,260,72.2%,10.5%,1,0.7%,3,2.1%,66.7%,59.4%,52.1%,56.9%,23,78.3%,31.9%,7,28.6%,45.8%,0.74,2:43
,Albert Costa,ESP,1,199,60.0%,20.0%,4,4.0%,6,6.0%,70.0%,57.1%,40.0%,52.0%,14,57.1%,35.4%,10,30.0%,43.7%,0.74,2:10
,Stefan Koubek,AUT,1,191,47.1%,23.5%,0,0.0%,6,6.3%,66.3%,55.6%,40.6%,50.5%,13,30.8%,36.5%,6,66.7%,43.5%,0.74,2:00
,Karol Beck,SVK,1,186,50.0%,21.4%,6,6.3%,9,9.4%,49.0%,63.8%,32.7%,47.9%,16,56.3%,37.8%,8,37.5%,43.0%,0.73,1:53
,Florian Mayer,GER,1,179,33.3%,23.1%,2,2.3%,1,1.1%,54.0%,48.9%,40.0%,44.8%,13,38.5%,40.2%,16,18.8%,42.5%,0.73,1:40
Q,Sasa Tuksar,CRO,1,163,46.2%,21.4%,3,3.9%,2,2.6%,50.6%,46.2%,50.0%,48.1%,11,36.4%,37.2%,9,33.3%,42.3%,0.72,1:48
,Christophe Rochus,BEL,1,250,63.2%,15.8%,0,0.0%,7,4.8%,55.2%,63.7%,43.1%,54.5%,21,66.7%,32.4%,6,50.0%,45.2%,0.71,2:36
,Jeff Morrison,USA,1,182,53.8%,14.3%,3,3.2%,5,5.3%,56.4%,69.8%,29.3%,52.1%,10,40.0%,34.1%,8,25.0%,43.4%,0.71,1:45
,Wayne Arthurs,AUS,1,186,60.0%,20.0%,14,14.1%,10,10.1%,47.5%,74.5%,40.4%,56.6%,10,40.0%,31.0%,5,60.0%,44.6%,0.71,1:47
,Scott Draper,AUS,1,260,60.0%,9.5%,12,9.0%,5,3.7%,49.3%,62.1%,50.0%,56.0%,14,42.9%,31.0%,4,50.0%,43.8%,0.70,2:32
,Paradorn Srichaphan,THA,1,200,50.0%,18.8%,4,3.7%,5,4.7%,53.3%,57.9%,42.0%,50.5%,15,46.7%,34.4%,5,60.0%,43.0%,0.69,2:08
LL,Juan Pablo Brzezicki,ARG,1,160,33.3%,23.1%,1,1.2%,6,7.1%,61.2%,53.8%,30.3%,44.7%,17,52.9%,37.3%,4,75.0%,41.3%,0.68,1:38
LL,Daniele Bracciali,ITA,1,210,77.8%,5.6%,7,6.4%,5,4.6%,42.2%,82.6%,47.6%,62.4%,8,50.0%,25.7%,7,14.3%,44.8%,0.68,2:23
,Ricardo Mello,BRA,1,155,46.2%,15.4%,2,2.5%,5,6.3%,68.4%,63.0%,28.0%,51.9%,13,46.2%,32.9%,2,100.0%,42.6%,0.68,1:31
,Tomas Zib,CZE,1,157,25.0%,25.0%,2,2.8%,2,2.8%,62.5%,51.1%,22.2%,40.3%,18,50.0%,40.0%,9,33.3%,40.1%,0.67,1:40
,Max Mirnyi,BLR,1,210,73.3%,6.7%,9,7.8%,3,2.6%,64.3%,67.6%,46.3%,60.0%,12,66.7%,26.3%,6,16.7%,44.8%,0.66,2:26
,Ivo Karlovic,CRO,1,148,71.4%,0.0%,6,9.0%,4,6.0%,49.3%,72.7%,52.9%,62.7%,5,20.0%,24.7%,2,0.0%,41.9%,0.66,1:39
13,Ivan Ljubicic,CRO,1,182,68.8%,6.3%,14,14.4%,5,5.2%,58.8%,68.4%,45.0%,58.8%,7,28.6%,27.1%,2,50.0%,44.0%,0.66,2:15
,Thomas Enqvist,SWE,1,161,53.8%,14.3%,3,4.2%,2,2.8%,66.7%,64.6%,37.5%,55.6%,11,45.5%,29.2%,7,28.6%,41.0%,0.66,1:22
WC,Jo-Wilfried Tsonga,FRA,1,167,61.5%,7.1%,9,10.6%,5,5.9%,52.9%,51.1%,60.0%,55.3%,12,58.3%,29.3%,8,12.5%,42.5%,0.65,1:43
Q,Marcos Daniel,BRA,1,189,61.5%,7.1%,0,0.0%,4,4.3%,56.4%,56.6%,48.8%,53.2%,13,61.5%,30.5%,8,12.5%,41.8%,0.65,2:26
,Andrei Pavel,ROU,1,161,38.5%,16.7%,5,6.0%,6,7.1%,64.3%,51.9%,30.0%,44.0%,13,38.5%,36.4%,5,40.0%,40.4%,0.65,1:35
,Michal Tabara,CZE,1,197,43.8%,23.5%,5,4.9%,15,14.6%,35.0%,63.9%,35.8%,45.6%,15,40.0%,35.1%,5,80.0%,40.6%,0.65,1:58
,Jean Rene Lisnard,MON,1,148,41.7%,8.3%,2,2.7%,5,6.8%,45.9%,61.8%,35.0%,47.3%,10,30.0%,33.8%,3,33.3%,40.5%,0.64,1:36
Q,Dudi Sela,ISR,1,154,27.3%,16.7%,0,0.0%,5,6.3%,62.0%,40.8%,40.0%,40.5%,16,50.0%,37.3%,6,33.3%,39.0%,0.63,1:29
,Julien Benneteau,FRA,1,172,41.7%,7.7%,1,1.1%,3,3.2%,58.5%,63.6%,28.2%,48.9%,20,65.0%,30.8%,5,20.0%,40.7%,0.60,2:07
,Gustavo Kuerten,BRA,1,194,56.3%,6.3%,7,7.0%,7,7.0%,52.0%,67.3%,37.5%,53.0%,12,41.7%,27.7%,8,12.5%,40.7%,0.59,2:04
Q,Antony Dupuis,FRA,1,144,58.3%,0.0%,5,7.2%,2,2.9%,60.9%,64.3%,44.4%,56.5%,9,44.4%,25.3%,2,0.0%,40.3%,0.58,1:33
,Michael Llodra,FRA,1,172,71.4%,6.7%,6,6.5%,4,4.3%,65.2%,71.7%,43.8%,62.0%,10,60.0%,21.3%,1,100.0%,43.0%,0.56,1:30
,Cyril Saulnier,FRA,1,140,27.3%,0.0%,2,2.6%,7,9.0%,52.6%,51.2%,35.1%,43.6%,13,38.5%,30.6%,2,0.0%,37.9%,0.54,1:17
,Sargis Sargsian,ARM,1,147,27.3%,16.7%,4,5.3%,4,5.3%,56.0%,54.8%,24.2%,41.3%,13,38.5%,31.9%,4,50.0%,36.7%,0.54,1:25
,Gilles Muller,LUX,1,161,33.3%,9.1%,4,4.0%,11,10.9%,53.5%,55.6%,36.2%,46.5%,25,68.0%,28.3%,1,100.0%,39.8%,0.53,1:34
WC,Gael Monfils,FRA,1,134,18.2%,18.2%,2,2.6%,4,5.3%,44.7%,47.1%,31.0%,38.2%,13,30.8%,32.8%,3,66.7%,35.8%,0.53,1:41
,Kenneth Carlsen,DEN,1,163,64.3%,7.1%,5,5.6%,3,3.4%,59.6%,64.2%,44.4%,56.2%,11,54.5%,23.0%,3,33.3%,41.1%,0.52,1:49
,Robby Ginepri,USA,1,138,18.2%,10.0%,4,5.0%,4,5.0%,56.3%,48.9%,31.4%,41.3%,16,43.8%,29.3%,2,50.0%,36.2%,0.50,1:18
,Lars Burgsmuller,GER,1,166,66.7%,0.0%,3,3.4%,4,4.5%,56.2%,66.0%,48.7%,58.4%,8,50.0%,20.8%,0,-,41.0%,0.50,1:45
,Mardy Fish,USA,1,113,36.4%,0.0%,0,0.0%,5,8.5%,50.8%,46.7%,31.0%,39.0%,9,22.2%,14.8%,2,0.0%,27.4%,0.24,1:13
,All Main Draw Players,,127.0,,70.4%,29.6%,,4.6%,,3.7%,58.9%,66.3%,48.8%,59.1%,,57.0%,40.9%,,43.0%,50.0%,1.00,
