Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,6,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,20,(18)Grigor Dimitrov[BUL] [yr|ev],6-3 7-6(9) 6-2,1.44,3.0%,62.0%,71.0%,71.1%,3/3,1.0%,70.5%,62.2%,48.4%,9/12,2:26,3
R16,14,(12)Diego Schwartzman[ARG] [yr|ev],d.,46,Lorenzo Sonego[ITA] [yr|ev],6-1 6-3 6-4,1.55,1.4%,59.5%,68.2%,60.0%,4/7,1.2%,56.8%,60.9%,25.7%,3/11,1:58,8
R16,3,(3)Dominic Thiem[AUT] [yr|ev],d.,239,(WC)Hugo Gaston[FRA] [yr|ev],6-4 6-4 5-7 3-6 6-3,1.17,4.8%,67.1%,75.5%,58.3%,10/13,0.6%,62.3%,67.7%,60.0%,7/11,3:32,3
R16,75,Jannik Sinner[ITA] [yr|ev],d.,7,(6)Alexander Zverev[GER] [yr|ev],6-3 6-3 4-6 6-3,1.07,2.1%,56.6%,71.6%,53.2%,6/8,2.8%,65.7%,71.8%,40.5%,1/6,3:01,1
R16,2,(2)Rafael Nadal[ESP] [yr|ev],d.,213,(Q)Sebastian Korda[USA] [yr|ev],6-1 6-1 6-2,1.70,1.3%,67.9%,62.3%,72.0%,5/6,0.0%,67.6%,39.1%,45.5%,3/11,1:55,1
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,153,(LL)Daniel Elahi Galan[COL] [yr|ev],6-0 6-3 6-2,1.75,2.7%,68.9%,74.5%,56.5%,5/5,4.3%,60.6%,52.6%,35.1%,4/11,2:08,1
R32,16,(15)Karen Khachanov[RUS] [yr|ev],d.,19,(20)Cristian Garin[CHI] [yr|ev],6-2 3-6 6-4 6-2,1.31,2.9%,57.3%,64.4%,61.4%,4/8,0.9%,62.1%,58.3%,40.9%,8/16,2:29,8
R32,18,(17)Pablo Carreno Busta[ESP] [yr|ev],d.,10,(10)Roberto Bautista Agut[ESP] [yr|ev],6-4 6-3 5-7 6-4,1.22,8.5%,65.9%,67.1%,59.1%,8/12,2.2%,62.5%,51.8%,64.7%,10/17,3:22,10
R32,186,(Q)Daniel Altmaier[GER] [yr|ev],d.,8,(7)Matteo Berrettini[ITA] [yr|ev],6-2 7-6(5) 6-4,1.21,4.2%,60.0%,73.7%,63.2%,6/7,5.4%,64.1%,69.5%,51.5%,3/7,2:15,47
R32,63,Marton Fucsovics[HUN] [yr|ev],d.,84,Thiago Monteiro[BRA] [yr|ev],7-5 6-1 6-3,1.50,3.3%,65.6%,74.6%,51.6%,1/3,1.1%,75.5%,56.3%,30.4%,5/12,2:21,31
R32,12,(13)Andrey Rublev[RUS] [yr|ev],d.,118,Kevin Anderson[RSA] [yr|ev],6-3 6-2 6-3,2.20,9.4%,57.8%,89.2%,70.4%,0/0,17.3%,57.3%,72.1%,40.6%,8/13,1:34,5
R32,20,(18)Grigor Dimitrov[BUL] [yr|ev],d.,101,Roberto Carballes Baena[ESP] [yr|ev],6-1 6-3 RET,2.54,15.0%,60.0%,83.3%,75.0%,0/0,0.0%,63.9%,61.5%,27.3%,6/10,1:04,3
R32,6,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,56,Aljaz Bedene[SLO] [yr|ev],6-1 6-2 3-1 RET,2.46,18.5%,66.7%,80.6%,72.2%,2/2,1.6%,39.1%,60.0%,35.9%,4/9,1:20,3
R32,46,Lorenzo Sonego[ITA] [yr|ev],d.,30,(27)Taylor Fritz[USA] [yr|ev],7-6(5) 6-3 7-6(17),0.96,3.0%,65.9%,77.5%,56.5%,4/4,7.6%,53.8%,75.0%,67.3%,5/6,3:07,21
R32,14,(12)Diego Schwartzman[ARG] [yr|ev],d.,106,Norbert Gombos[SVK] [yr|ev],7-6(3) 6-3 6-3,1.17,0.9%,67.0%,62.7%,48.6%,11/15,3.7%,59.3%,54.7%,45.5%,10/17,2:37,8
R32,239,(WC)Hugo Gaston[FRA] [yr|ev],d.,17,(16)Stan Wawrinka[SUI] [yr|ev],2-6 6-3 6-3 4-6 6-0,1.05,1.3%,52.0%,63.3%,52.1%,12/17,4.8%,57.1%,59.5%,50.8%,13/21,3:10,58
R32,3,(3)Dominic Thiem[AUT] [yr|ev],d.,25,(28)Casper Ruud[NOR] [yr|ev],6-4 6-3 6-1,1.37,5.3%,60.0%,66.7%,63.2%,7/8,1.3%,68.8%,50.9%,56.0%,9/15,2:15,3
R32,7,(6)Alexander Zverev[GER] [yr|ev],d.,110,(Q)Marco Cecchinato[ITA] [yr|ev],6-1 7-5 6-3,1.71,13.3%,62.7%,85.1%,50.0%,1/2,2.0%,66.0%,57.6%,41.2%,7/13,1:47,2
R32,75,Jannik Sinner[ITA] [yr|ev],d.,99,Federico Coria[ARG] [yr|ev],6-3 7-5 7-5,1.22,0.0%,67.0%,64.2%,51.5%,5/9,1.8%,71.2%,51.9%,50.0%,5/12,2:30,1
R32,213,(Q)Sebastian Korda[USA] [yr|ev],d.,105,(Q)Pedro Martinez[ESP] [yr|ev],6-4 6-3 6-1,1.63,9.9%,71.6%,77.6%,52.2%,5/6,0.0%,62.1%,62.7%,33.3%,10/16,1:59,15
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,74,Stefano Travaglia[ITA] [yr|ev],6-1 6-4 6-0,2.51,3.2%,72.6%,77.8%,82.4%,0/0,1.7%,71.2%,54.8%,29.4%,1/7,1:35,1
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,66,Ricardas Berankis[LTU] [yr|ev],6-1 6-2 6-2,1.98,15.2%,57.6%,94.7%,46.4%,2/2,0.0%,75.5%,50.0%,46.2%,1/7,1:23,1
R64,153,(LL)Daniel Elahi Galan[COL] [yr|ev],d.,47,Tennys Sandgren[USA] [yr|ev],6-2 6-2 6-3,1.83,6.8%,47.9%,68.6%,78.9%,3/4,5.7%,65.9%,63.8%,30.0%,8/14,1:48,56
R64,19,(20)Cristian Garin[CHI] [yr|ev],d.,122,(LL)Marc Polmans[AUS] [yr|ev],6-7(5) 6-2 7-6(3) 6-4,1.38,9.3%,57.4%,78.4%,50.9%,2/6,2.2%,63.5%,57.5%,47.7%,13/20,3:41,17
R64,16,(15)Karen Khachanov[RUS] [yr|ev],d.,68,Jiri Vesely[CZE] [yr|ev],6-1 6-7(4) 7-6(7) 7-6(2),1.24,5.4%,62.3%,82.7%,38.8%,2/7,4.4%,68.6%,67.9%,36.0%,6/14,3:35,8
R64,10,(10)Roberto Bautista Agut[ESP] [yr|ev],d.,87,Attila Balazs[HUN] [yr|ev],6-3 6-1 6-2,1.83,4.4%,69.1%,63.8%,76.2%,3/5,0.0%,50.7%,52.8%,28.6%,4/12,1:46,9
R64,18,(17)Pablo Carreno Busta[ESP] [yr|ev],d.,37,Guido Pella[ARG] [yr|ev],6-3 6-2 6-1,2.29,9.4%,68.8%,88.6%,55.0%,1/1,3.0%,71.2%,55.3%,36.8%,5/11,1:26,10
R64,186,(Q)Daniel Altmaier[GER] [yr|ev],d.,32,(30)Jan Lennard Struff[GER] [yr|ev],6-3 7-6(4) 6-3,1.25,8.5%,51.9%,83.6%,45.1%,5/6,2.8%,60.2%,64.6%,44.2%,8/13,2:32,47
R64,8,(7)Matteo Berrettini[ITA] [yr|ev],d.,90,Lloyd Harris[RSA] [yr|ev],6-4 4-6 6-2 6-3,1.29,4.3%,59.5%,75.4%,59.6%,7/9,2.6%,65.2%,68.0%,45.0%,4/9,2:41,6
R64,63,Marton Fucsovics[HUN] [yr|ev],d.,44,Albert Ramos[ESP] [yr|ev],7-6(2) 6-3 7-5,1.08,2.5%,55.4%,67.2%,59.3%,9/11,2.8%,67.9%,68.9%,42.9%,7/11,3:02,31
R64,84,Thiago Monteiro[BRA] [yr|ev],d.,96,Marcos Giron[USA] [yr|ev],7-6(5) 6-4 6-1,2.06,5.2%,79.2%,83.6%,68.8%,2/3,9.8%,55.9%,71.9%,44.4%,7/12,2:01,61
R64,118,Kevin Anderson[RSA] [yr|ev],d.,24,(22)Dusan Lajovic[SRB] [yr|ev],6-2 6-4 4-6 3-6 6-3,1.15,13.1%,71.5%,68.4%,61.5%,9/13,0.7%,69.2%,63.6%,56.8%,9/15,3:09,5
R64,12,(13)Andrey Rublev[RUS] [yr|ev],d.,70,Alejandro Davidovich Fokina[ESP] [yr|ev],7-5 6-1 3-6 6-1,1.51,11.8%,63.7%,76.9%,54.1%,3/6,2.8%,65.7%,56.3%,45.9%,7/14,2:11,5
R64,101,Roberto Carballes Baena[ESP] [yr|ev],d.,11,(9)Denis Shapovalov[CAN] [yr|ev],7-5 6-7(5) 6-3 3-6 8-6,1.01,1.5%,64.8%,61.4%,59.4%,15/21,3.6%,62.4%,66.1%,50.7%,13/21,5:00,49
R64,20,(18)Grigor Dimitrov[BUL] [yr|ev],d.,102,Andrej Martin[SVK] [yr|ev],6-4 7-6(5) 6-1,1.32,3.9%,70.9%,68.5%,63.3%,6/8,0.0%,66.0%,56.5%,56.3%,7/12,2:15,3
R64,56,Aljaz Bedene[SLO] [yr|ev],d.,144,(Q)Nikola Milojevic[SRB] [yr|ev],7-5 2-6 6-1 7-6(4),0.99,11.1%,61.8%,75.3%,45.5%,5/9,4.7%,60.4%,75.0%,47.6%,3/8,2:54,43
R64,6,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,60,Pablo Cuevas[URU] [yr|ev],6-1 6-4 6-2,2.50,8.3%,55.0%,87.9%,70.4%,0/1,3.8%,57.7%,55.6%,42.4%,7/13,1:28,3
R64,46,Lorenzo Sonego[ITA] [yr|ev],d.,49,Alexander Bublik[KAZ] [yr|ev],7-6(8) 6-1 7-5,1.48,4.1%,76.5%,81.3%,39.1%,2/3,1.7%,62.0%,62.7%,50.0%,10/15,2:24,21
R64,30,(27)Taylor Fritz[USA] [yr|ev],d.,79,Radu Albot[MDA] [yr|ev],6-3 6-2 6-4,1.25,15.7%,59.8%,85.2%,36.6%,13/14,0.0%,68.8%,64.2%,41.7%,5/10,2:02,4
R64,106,Norbert Gombos[SVK] [yr|ev],d.,170,(Q)Jurij Rodionov[AUT] [yr|ev],6-2 2-6 7-6(4) 6-4,1.24,5.3%,64.9%,70.3%,57.5%,5/10,7.5%,64.9%,65.5%,42.6%,9/15,2:50,80
R64,14,(12)Diego Schwartzman[ARG] [yr|ev],d.,157,(Q)Lorenzo Giustino[ITA] [yr|ev],6-1 7-5 6-0,1.50,1.3%,62.0%,63.3%,56.7%,7/10,6.4%,59.0%,45.7%,34.4%,4/14,2:04,8
R64,17,(16)Stan Wawrinka[SUI] [yr|ev],d.,61,Dominik Koepfer[GER] [yr|ev],6-3 6-2 3-6 6-1,1.33,5.4%,62.2%,73.9%,57.1%,5/6,1.0%,63.7%,63.1%,45.9%,8/13,2:08,3
R64,239,(WC)Hugo Gaston[FRA] [yr|ev],d.,52,Yoshihito Nishioka[JPN] [yr|ev],6-4 7-6(4) 3-6 6-2,1.05,1.4%,59.2%,55.2%,63.3%,17/22,2.3%,72.9%,57.4%,54.3%,6/12,3:02,58
R64,25,(28)Casper Ruud[NOR] [yr|ev],d.,58,Tommy Paul[USA] [yr|ev],6-1 1-6 6-3 1-6 6-3,1.10,2.5%,63.9%,71.1%,58.1%,5/9,6.7%,62.2%,70.3%,51.1%,6/10,2:36,2
R64,3,(3)Dominic Thiem[AUT] [yr|ev],d.,310,(Q)Jack Sock[USA] [yr|ev],6-1 6-3 7-6(6),1.33,8.3%,69.8%,67.2%,65.5%,1/3,2.0%,62.6%,62.9%,43.2%,2/8,2:22,3
R64,7,(6)Alexander Zverev[GER] [yr|ev],d.,78,Pierre Hugues Herbert[FRA] [yr|ev],2-6 6-4 7-6(5) 4-6 6-4,1.00,6.1%,67.9%,70.5%,41.5%,7/14,1.8%,60.7%,65.7%,54.7%,8/14,3:59,2
R64,110,(Q)Marco Cecchinato[ITA] [yr|ev],d.,69,Juan Ignacio Londero[ARG] [yr|ev],6-3 6-2 5-7 6-2,1.30,7.2%,64.9%,75.0%,53.8%,4/7,3.4%,65.5%,56.6%,60.0%,8/15,2:37,16
R64,99,Federico Coria[ARG] [yr|ev],d.,26,(23)Benoit Paire[FRA] [yr|ev],7-6(3) 4-6 6-3 6-1,1.16,3.0%,76.1%,66.7%,40.6%,10/15,6.9%,50.9%,74.6%,33.3%,0/8,2:30,49
R64,75,Jannik Sinner[ITA] [yr|ev],d.,227,(Q)Benjamin Bonzi[FRA] [yr|ev],6-2 6-4 6-4,1.33,3.2%,67.7%,65.1%,63.3%,3/5,0.0%,56.5%,58.3%,45.9%,7/13,1:55,1
R64,105,(Q)Pedro Martinez[ESP] [yr|ev],d.,88,Mikhail Kukushkin[KAZ] [yr|ev],6-3 6-1 6-0,2.38,8.6%,77.6%,80.0%,53.8%,3/5,1.2%,60.2%,44.0%,30.3%,8/17,1:39,36
R64,213,(Q)Sebastian Korda[USA] [yr|ev],d.,23,(21)John Isner[USA] [yr|ev],6-4 6-4 2-6 6-4,1.18,6.7%,66.3%,72.5%,57.1%,6/10,11.4%,63.2%,72.2%,42.9%,7/12,2:26,15
R64,74,Stefano Travaglia[ITA] [yr|ev],d.,35,Kei Nishikori[JPN] [yr|ev],6-4 2-6 7-6(7) 4-6 6-2,0.96,2.4%,59.8%,69.4%,45.5%,9/16,0.7%,67.3%,61.4%,61.2%,7/14,3:53,60
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,236,Mackenzie Mcdonald[USA] [yr|ev],6-1 6-0 6-3,1.94,1.4%,68.1%,75.5%,60.9%,0/0,1.7%,66.7%,45.0%,40.0%,1/8,1:40,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,80,Mikael Ymer[SWE] [yr|ev],6-0 6-2 6-3,1.97,3.4%,60.3%,74.3%,60.9%,0/2,2.8%,66.7%,41.7%,33.3%,2/11,1:38,1
R128,66,Ricardas Berankis[LTU] [yr|ev],d.,104,Hugo Dellien[BOL] [yr|ev],6-1 6-4 6-4,1.32,2.9%,54.9%,82.1%,47.8%,6/6,2.2%,78.5%,60.3%,40.0%,7/11,2:29,50
R128,153,(LL)Daniel Elahi Galan[COL] [yr|ev],d.,72,Cameron Norrie[GBR] [yr|ev],4-6 6-3 5-7 6-1 6-1,1.14,3.6%,65.7%,63.1%,44.8%,12/19,1.4%,66.9%,54.5%,42.9%,11/22,3:42,56
R128,47,Tennys Sandgren[USA] [yr|ev],d.,31,(29)Hubert Hurkacz[POL] [yr|ev],7-5 2-6 4-6 7-6(1) 11-9,0.98,7.5%,60.2%,66.1%,55.4%,7/14,5.0%,61.5%,69.9%,50.6%,12/18,4:31,41
R128,19,(20)Cristian Garin[CHI] [yr|ev],d.,86,Philipp Kohlschreiber[GER] [yr|ev],6-4 4-6 6-1 6-4,1.17,5.9%,61.3%,72.6%,56.5%,2/4,0.8%,53.0%,61.4%,59.7%,11/16,2:54,17
R128,122,(LL)Marc Polmans[AUS] [yr|ev],d.,38,Ugo Humbert[FRA] [yr|ev],6-2 6-2 3-6 6-3,1.24,2.5%,72.9%,70.9%,56.3%,10/11,7.0%,66.1%,72.4%,33.3%,6/11,3:02,116
R128,68,Jiri Vesely[CZE] [yr|ev],d.,207,(Q)Liam Broady[GBR] [yr|ev],6-2 5-7 6-3 6-2,1.60,13.7%,74.5%,76.3%,61.5%,1/3,2.3%,62.1%,67.1%,38.0%,9/15,2:46,35
R128,16,(15)Karen Khachanov[RUS] [yr|ev],d.,100,Kamil Majchrzak[POL] [yr|ev],7-6(3) 6-3 6-3,1.35,6.7%,72.2%,78.5%,44.0%,6/8,8.6%,60.2%,64.3%,48.6%,6/11,1:56,8
R128,10,(10)Roberto Bautista Agut[ESP] [yr|ev],d.,50,Richard Gasquet[FRA] [yr|ev],7-6(5) 6-2 6-1,1.36,7.6%,65.8%,67.3%,55.6%,4/7,0.9%,59.3%,59.4%,36.4%,9/17,1:58,9
R128,87,Attila Balazs[HUN] [yr|ev],d.,95,Yasutaka Uchiyama[JPN] [yr|ev],6-2 6-3 7-5,1.59,3.6%,60.2%,78.0%,60.6%,2/3,5.9%,61.8%,65.1%,35.9%,8/13,2:21,76
R128,37,Guido Pella[ARG] [yr|ev],d.,85,Salvatore Caruso[ITA] [yr|ev],7-6(6) 6-7(4) 7-5 6-4,1.12,5.7%,67.1%,70.8%,50.0%,6/11,3.2%,63.5%,62.6%,54.4%,4/11,3:45,20
R128,18,(17)Pablo Carreno Busta[ESP] [yr|ev],d.,43,John Millman[AUS] [yr|ev],6-3 6-2 7-5,1.44,5.0%,68.8%,67.3%,56.0%,4/7,0.9%,56.9%,59.7%,31.9%,14/22,2:16,10
R128,32,(30)Jan Lennard Struff[GER] [yr|ev],d.,67,Frances Tiafoe[USA] [yr|ev],3-6 7-6(5) 6-3 6-7(2) 6-3,1.15,14.3%,58.4%,71.3%,56.7%,7/10,5.1%,56.3%,67.6%,50.0%,9/15,4:00,21
R128,186,(Q)Daniel Altmaier[GER] [yr|ev],d.,57,Feliciano Lopez[ESP] [yr|ev],7-6(1) 6-4 6-4,1.31,9.3%,58.9%,71.4%,56.8%,9/12,8.9%,56.5%,57.1%,51.9%,10/15,2:38,47
R128,90,Lloyd Harris[RSA] [yr|ev],d.,108,Alexei Popyrin[AUS] [yr|ev],6-4 6-4 7-6(7),1.41,17.9%,71.6%,82.4%,63.0%,0/0,6.9%,66.3%,76.1%,50.0%,6/8,2:00,31
R128,8,(7)Matteo Berrettini[ITA] [yr|ev],d.,76,Vasek Pospisil[CAN] [yr|ev],6-3 6-1 6-3,2.07,6.3%,57.8%,78.4%,74.1%,1/1,3.0%,52.5%,59.6%,42.6%,14/20,1:48,6
R128,63,Marton Fucsovics[HUN] [yr|ev],d.,5,(4)Daniil Medvedev[RUS] [yr|ev],6-4 7-6(3) 2-6 6-1,1.07,1.5%,55.0%,69.4%,49.2%,4/9,2.6%,60.0%,63.8%,47.8%,7/13,3:17,31
R128,44,Albert Ramos[ESP] [yr|ev],d.,39,Adrian Mannarino[FRA] [yr|ev],6-4 6-3 6-0,1.60,0.0%,55.6%,67.5%,71.9%,1/2,2.1%,53.2%,64.0%,36.4%,5/12,1:54,17
R128,96,Marcos Giron[USA] [yr|ev],d.,202,(WC)Quentin Halys[FRA] [yr|ev],7-5 3-6 6-7(5) 7-5 8-6,1.05,4.0%,66.7%,64.9%,53.7%,9/16,7.7%,60.3%,67.5%,46.8%,11/20,4:22,37
R128,84,Thiago Monteiro[BRA] [yr|ev],d.,33,(31)Nikoloz Basilashvili[GEO] [yr|ev],7-5 6-4 6-2,1.54,6.8%,68.2%,78.3%,71.4%,6/6,0.0%,54.0%,61.7%,65.0%,4/8,2:05,61
R128,24,(22)Dusan Lajovic[SRB] [yr|ev],d.,89,Gianluca Mager[ITA] [yr|ev],6-4 7-6(4) 4-6 6-1,1.36,5.0%,72.5%,71.3%,60.6%,3/7,0.0%,66.9%,62.1%,46.8%,15/21,2:46,23
R128,118,Kevin Anderson[RSA] [yr|ev],d.,73,Laslo Djere[SRB] [yr|ev],6-2 6-3 6-4,1.58,13.6%,69.1%,75.0%,56.0%,3/5,1.1%,70.0%,60.3%,29.6%,8/14,2:11,5
R128,70,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,412,(WC)Harold Mayot[FRA] [yr|ev],7-6(5) 6-3 7-5,1.21,1.8%,61.5%,68.7%,57.1%,7/10,3.3%,48.4%,57.6%,55.6%,4/9,2:45,21
R128,12,(13)Andrey Rublev[RUS] [yr|ev],d.,48,Sam Querrey[USA] [yr|ev],6-7(5) 6-7(4) 7-5 6-4 6-3,1.23,14.6%,58.2%,77.2%,60.6%,5/9,16.6%,60.0%,75.2%,45.7%,7/15,3:17,5
R128,11,(9)Denis Shapovalov[CAN] [yr|ev],d.,54,Gilles Simon[FRA] [yr|ev],6-2 7-5 5-7 6-3,1.14,5.0%,68.9%,59.8%,48.6%,6/13,3.2%,52.5%,57.8%,41.3%,13/24,3:29,10
R128,101,Roberto Carballes Baena[ESP] [yr|ev],d.,64,Steve Johnson[USA] [yr|ev],6-1 6-1 6-0,2.88,1.9%,80.8%,76.2%,90.0%,3/3,1.6%,53.1%,50.0%,26.7%,4/12,1:23,49
R128,102,Andrej Martin[SVK] [yr|ev],d.,77,Joao Sousa[POR] [yr|ev],7-5 6-1 6-2,1.76,2.5%,64.6%,68.6%,71.4%,3/5,2.7%,67.1%,53.1%,33.3%,3/10,1:50,93
R128,20,(18)Grigor Dimitrov[BUL] [yr|ev],d.,103,Gregoire Barrere[FRA] [yr|ev],6-3 6-2 6-2,1.33,3.2%,51.6%,67.3%,52.2%,6/8,1.1%,59.6%,55.4%,34.2%,17/24,2:03,3
R128,144,(Q)Nikola Milojevic[SRB] [yr|ev],d.,29,(26)Filip Krajinovic[SRB] [yr|ev],6-4 3-6 6-3 6-1,1.21,0.9%,57.5%,65.6%,53.3%,7/11,0.6%,69.0%,56.9%,40.8%,16/24,3:10,125
R128,56,Aljaz Bedene[SLO] [yr|ev],d.,162,(WC)Arthur Rinderknech[FRA] [yr|ev],6-2 6-7(7) 6-4 6-4,1.35,7.9%,52.4%,80.3%,60.0%,9/9,8.1%,65.1%,68.0%,46.2%,10/14,3:23,43
R128,60,Pablo Cuevas[URU] [yr|ev],d.,135,(Q)Henri Laaksonen[SUI] [yr|ev],6-1 2-6 6-4 6-2,1.48,8.5%,62.8%,79.7%,48.6%,6/9,3.6%,56.4%,61.3%,41.7%,12/18,2:20,19
R128,6,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,109,Jaume Munar[ESP] [yr|ev],4-6 2-6 6-1 6-4 6-4,1.00,4.5%,71.6%,72.9%,42.1%,2/7,2.4%,70.6%,73.0%,43.2%,8/14,3:12,3
R128,49,Alexander Bublik[KAZ] [yr|ev],d.,9,(8)Gael Monfils[FRA] [yr|ev],6-4 7-5 3-6 6-3,1.15,5.2%,52.2%,78.3%,40.0%,9/15,3.2%,68.6%,63.6%,32.7%,17/25,2:35,17
R128,46,Lorenzo Sonego[ITA] [yr|ev],d.,156,(Q)Emilio Gomez[ECU] [yr|ev],6-7(6) 6-3 6-1 6-7(4) 6-3,1.24,3.1%,64.8%,71.4%,52.6%,8/12,0.0%,67.5%,62.0%,44.2%,8/17,4:07,21
R128,79,Radu Albot[MDA] [yr|ev],d.,55,Jordan Thompson[AUS] [yr|ev],6-2 6-4 6-1,1.64,1.4%,60.0%,76.2%,57.1%,2/3,6.7%,60.0%,55.6%,38.1%,11/18,2:06,39
R128,30,(27)Taylor Fritz[USA] [yr|ev],d.,253,(Q)Tomas Machac[CZE] [yr|ev],7-5 7-6(2) 1-6 2-6 6-3,1.03,9.4%,59.1%,71.6%,37.7%,5/14,1.0%,67.2%,58.8%,51.6%,20/27,3:39,4
R128,106,Norbert Gombos[SVK] [yr|ev],d.,27,(24)Borna Coric[CRO] [yr|ev],6-4 3-6 6-3 6-4,1.35,2.7%,57.3%,79.4%,57.4%,8/10,3.7%,62.5%,70.6%,41.2%,9/13,3:02,80
R128,170,(Q)Jurij Rodionov[AUT] [yr|ev],d.,65,Jeremy Chardy[FRA] [yr|ev],3-6 4-6 7-6(6) 6-4 10-8,1.03,6.5%,69.2%,64.7%,43.5%,14/23,3.1%,59.5%,66.4%,43.0%,7/16,4:36,87
R128,157,(Q)Lorenzo Giustino[ITA] [yr|ev],d.,71,Corentin Moutet[FRA] [yr|ev],0-6 7-6(7) 7-6(3) 2-6 18-16,0.85,1.2%,64.8%,62.7%,45.3%,12/25,1.9%,71.6%,67.5%,52.5%,5/14,6:05,127
R128,14,(12)Diego Schwartzman[ARG] [yr|ev],d.,41,Miomir Kecmanovic[SRB] [yr|ev],6-0 6-1 6-3,1.54,3.5%,62.4%,67.9%,46.9%,6/8,1.4%,61.4%,44.2%,29.6%,5/14,1:47,8
R128,17,(16)Stan Wawrinka[SUI] [yr|ev],d.,111,(WC)Andy Murray[GBR] [yr|ev],6-1 6-3 6-2,2.03,13.8%,46.2%,86.7%,65.7%,3/3,2.6%,35.5%,63.0%,42.9%,2/8,1:37,3
R128,61,Dominik Koepfer[GER] [yr|ev],d.,126,(WC)Antoine Hoang[FRA] [yr|ev],6-2 3-6 6-1 6-1,1.56,2.2%,80.0%,69.4%,55.6%,2/4,1.1%,68.1%,54.7%,33.3%,3/11,2:04,49
