Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Cameron Norrie,GBR,1,317,50.0%,30.4%,2,1.4%,6,4.1%,66.9%,54.5%,42.9%,50.7%,22,50.0%,43.2%,19,36.8%,46.7%,0.88,3:42
,Marcos Giron,USA,2,574,72.7%,22.7%,18,5.9%,3,1.0%,63.0%,67.0%,50.0%,60.7%,28,57.1%,34.7%,23,43.5%,48.4%,0.88,6:23
,Gilles Simon,FRA,1,277,45.0%,33.3%,5,3.2%,12,7.6%,52.5%,57.8%,41.3%,50.0%,24,54.2%,43.7%,13,53.8%,47.3%,0.87,3:29
,Guido Pella,ARG,2,444,68.6%,20.0%,11,4.9%,6,2.7%,68.3%,66.0%,46.5%,59.8%,22,50.0%,35.0%,12,58.3%,47.5%,0.87,5:11
,Mikhail Kukushkin,KAZ,2,382,58.1%,30.0%,5,2.6%,0,0.0%,70.3%,59.1%,44.8%,54.9%,27,51.9%,39.0%,17,52.9%,47.1%,0.87,4:31
,Frances Tiafoe,USA,1,358,76.0%,11.5%,10,5.1%,4,2.0%,56.3%,67.6%,50.0%,59.9%,15,60.0%,34.8%,10,30.0%,48.6%,0.87,4:00
8,Gael Monfils,FRA,1,271,60.0%,30.0%,5,3.2%,12,7.7%,68.6%,63.6%,32.7%,53.8%,25,68.0%,40.0%,15,40.0%,48.0%,0.87,2:35
,Andreas Seppi,ITA,1,224,55.6%,22.2%,2,1.9%,0,0.0%,68.0%,57.1%,51.5%,55.3%,17,52.9%,38.8%,9,44.4%,46.4%,0.87,2:25
,Soon Woo Kwon,KOR,1,204,56.3%,25.0%,5,4.6%,4,3.7%,56.0%,62.3%,43.8%,54.1%,18,61.1%,40.0%,8,50.0%,47.5%,0.87,2:16
,Juan Ignacio Londero,ARG,2,665,62.0%,24.0%,7,2.0%,10,2.8%,66.8%,60.8%,48.3%,56.6%,45,57.8%,37.4%,27,44.4%,47.7%,0.86,7:31
,Philipp Kohlschreiber,GER,1,251,72.2%,10.5%,1,0.8%,3,2.3%,53.0%,61.4%,59.7%,60.6%,16,68.8%,33.6%,4,50.0%,47.8%,0.85,2:54
,Tennys Sandgren,USA,2,547,69.8%,15.9%,19,6.9%,11,4.0%,62.0%,65.3%,48.1%,58.8%,28,53.6%,34.4%,22,31.8%,46.6%,0.83,6:19
WC,Harold Mayot,FRA,1,231,68.8%,17.6%,4,3.3%,1,0.8%,48.4%,57.6%,55.6%,56.6%,9,44.4%,35.8%,10,30.0%,46.8%,0.82,2:45
,Pablo Andujar,ESP,1,191,64.3%,13.3%,0,0.0%,6,6.9%,63.2%,70.9%,28.1%,55.2%,11,54.5%,36.5%,7,28.6%,45.0%,0.82,2:23
19,Felix Auger Aliassime,CAN,1,198,60.0%,13.3%,5,5.3%,6,6.3%,54.7%,57.7%,48.8%,53.7%,13,53.8%,37.9%,13,15.4%,45.5%,0.82,2:32
26,Filip Krajinovic,SRB,1,264,52.9%,22.2%,1,0.6%,5,3.2%,69.0%,56.9%,40.8%,51.9%,24,66.7%,39.6%,11,36.4%,47.0%,0.82,3:10
,Sam Querrey,USA,1,333,70.4%,14.3%,29,16.6%,11,6.3%,60.0%,75.2%,45.7%,63.4%,15,46.7%,29.7%,9,44.4%,47.4%,0.81,3:17
,Ugo Humbert,FRA,1,233,70.6%,5.9%,8,7.0%,5,4.3%,66.1%,72.4%,33.3%,59.1%,11,54.5%,33.1%,11,9.1%,45.9%,0.81,3:02
25,Alex De Minaur,AUS,1,248,42.9%,28.6%,0,0.0%,5,3.8%,59.8%,54.4%,41.5%,49.2%,24,66.7%,40.5%,8,50.0%,45.2%,0.80,2:51
Q,Emilio Gomez,ECU,1,322,62.5%,16.0%,0,0.0%,4,2.5%,67.5%,62.0%,44.2%,56.3%,17,47.1%,35.2%,12,33.3%,45.7%,0.80,4:07
Q,Lorenzo Giustino,ITA,2,616,52.1%,24.5%,8,2.5%,12,3.7%,63.4%,58.8%,42.4%,52.8%,39,41.0%,37.4%,24,50.0%,45.5%,0.79,8:09
Q,Steven Diez,CAN,1,239,63.2%,21.1%,2,1.6%,5,4.0%,68.3%,66.3%,27.5%,54.0%,10,30.0%,35.4%,8,50.0%,45.2%,0.77,2:48
,Feliciano Lopez,ESP,1,231,68.8%,18.8%,11,8.9%,3,2.4%,56.5%,57.1%,51.9%,54.8%,15,66.7%,34.6%,12,25.0%,45.5%,0.77,2:38
,Hugo Dellien,BOL,1,195,69.2%,0.0%,2,2.2%,0,0.0%,78.5%,60.3%,40.0%,55.9%,11,63.6%,33.3%,6,0.0%,44.1%,0.76,2:29
,Gregoire Barrere,FRA,1,189,41.7%,15.4%,1,1.1%,5,5.3%,59.6%,55.4%,34.2%,46.8%,24,70.8%,40.0%,8,25.0%,43.4%,0.75,2:03
Q,Aleksandar Vukic,AUS,1,184,57.1%,7.1%,8,9.4%,2,2.4%,49.4%,71.4%,37.2%,54.1%,14,57.1%,34.3%,11,9.1%,43.5%,0.75,2:12
,Kamil Majchrzak,POL,1,183,66.7%,13.3%,8,8.6%,2,2.2%,60.2%,64.3%,48.6%,58.1%,11,54.5%,31.1%,8,25.0%,44.8%,0.74,1:56
,Gianluca Mager,ITA,1,262,68.4%,20.0%,0,0.0%,2,1.4%,66.9%,62.1%,46.8%,57.0%,21,71.4%,31.7%,7,57.1%,45.4%,0.74,2:46
WC,Arthur Rinderknech,FRA,1,275,80.0%,0.0%,12,8.1%,2,1.3%,65.1%,68.0%,46.2%,60.4%,14,71.4%,29.4%,9,0.0%,46.2%,0.74,3:23
24,Borna Coric,CRO,1,246,78.9%,10.5%,5,3.7%,3,2.2%,62.5%,70.6%,41.2%,59.6%,13,69.2%,30.0%,10,20.0%,46.3%,0.74,3:02
,Richard Gasquet,FRA,1,187,38.5%,21.4%,1,0.9%,4,3.7%,59.3%,59.4%,36.4%,50.0%,17,52.9%,36.7%,7,42.9%,44.4%,0.73,1:58
Q,Michael Mmoh,USA,1,178,53.8%,7.7%,2,2.5%,3,3.8%,65.8%,53.8%,51.9%,53.2%,11,45.5%,34.3%,9,11.1%,42.7%,0.73,2:05
14,Fabio Fognini,ITA,1,241,63.2%,20.0%,6,4.7%,7,5.4%,62.0%,58.8%,49.0%,55.0%,12,41.7%,33.0%,10,40.0%,44.8%,0.73,2:52
,Marin Cilic,CRO,1,166,57.1%,14.3%,1,1.1%,2,2.3%,55.7%,63.3%,43.6%,54.5%,13,53.8%,32.1%,7,28.6%,44.0%,0.71,2:06
,Alexei Popyrin,AUS,1,196,87.5%,0.0%,7,6.9%,7,6.9%,66.3%,76.1%,50.0%,67.3%,8,75.0%,23.2%,0,-,45.9%,0.71,2:00
,John Millman,AUS,1,189,42.9%,20.0%,1,0.9%,2,1.8%,56.9%,59.7%,31.9%,47.7%,22,63.6%,36.3%,7,42.9%,42.9%,0.69,2:16
Q,Henri Laaksonen,SUI,1,204,62.5%,17.6%,4,3.6%,0,0.0%,56.4%,61.3%,41.7%,52.7%,18,66.7%,31.9%,9,33.3%,43.1%,0.68,2:20
31,Nikoloz Basilashvili,GEO,1,175,73.3%,0.0%,0,0.0%,2,2.3%,54.0%,61.7%,65.0%,63.2%,8,50.0%,23.9%,6,0.0%,43.4%,0.65,2:05
,Miomir Kecmanovic,SRB,1,155,18.2%,18.2%,1,1.4%,4,5.7%,61.4%,44.2%,29.6%,38.6%,14,35.7%,40.0%,8,25.0%,39.4%,0.65,1:47
WC,Antoine Hoang,FRA,1,184,46.7%,12.5%,1,1.1%,8,8.5%,68.1%,54.7%,33.3%,47.9%,11,27.3%,33.3%,4,50.0%,40.8%,0.64,2:04
11,David Goffin,BEL,1,167,46.2%,14.3%,1,1.1%,4,4.6%,58.6%,58.8%,36.1%,49.4%,11,36.4%,32.5%,6,33.3%,41.3%,0.64,1:59
,Yasutaka Uchiyama,JPN,1,185,64.3%,6.7%,6,5.9%,3,2.9%,61.8%,65.1%,35.9%,53.9%,13,61.5%,28.9%,3,33.3%,42.7%,0.63,2:21
,Laslo Djere,SRB,1,171,53.8%,14.3%,1,1.1%,3,3.3%,70.0%,60.3%,29.6%,51.1%,14,57.1%,30.9%,5,40.0%,41.5%,0.63,2:11
,Adrian Mannarino,FRA,1,166,41.7%,7.7%,2,2.1%,6,6.4%,53.2%,64.0%,36.4%,51.1%,12,41.7%,30.6%,2,50.0%,42.2%,0.62,1:54
Q,Liam Broady,GBR,1,234,66.7%,10.5%,3,2.3%,1,0.8%,62.1%,67.1%,38.0%,56.1%,15,60.0%,27.5%,3,66.7%,43.6%,0.62,2:46
,James Duckworth,AUS,1,167,41.7%,7.7%,1,1.1%,1,1.1%,43.6%,63.4%,41.5%,51.1%,14,50.0%,30.1%,3,33.3%,41.9%,0.62,1:43
,Jordan Thompson,AUS,1,175,41.7%,7.7%,7,6.7%,2,1.9%,60.0%,55.6%,38.1%,48.6%,18,61.1%,31.4%,3,33.3%,41.7%,0.61,2:06
,Reilly Opelka,USA,1,187,64.3%,6.7%,16,14.7%,4,3.7%,65.1%,64.8%,39.5%,56.0%,15,66.7%,25.6%,4,25.0%,43.3%,0.58,1:55
,Joao Sousa,POR,1,152,46.2%,14.3%,2,2.7%,4,5.5%,67.1%,53.1%,33.3%,46.6%,10,30.0%,30.4%,5,40.0%,38.2%,0.57,1:50
,Egor Gerasimov,BLR,1,148,64.3%,7.1%,8,10.4%,1,1.3%,63.6%,69.4%,32.1%,55.8%,5,0.0%,23.9%,2,50.0%,40.5%,0.54,2:05
,Dennis Novak,AUT,1,188,66.7%,6.7%,1,0.9%,1,0.9%,70.4%,56.6%,53.1%,55.6%,11,54.5%,23.8%,2,50.0%,42.0%,0.53,2:05
WC,Elliot Benchetrit,MAR,1,151,61.5%,0.0%,4,5.1%,5,6.4%,53.8%,54.8%,55.6%,55.1%,7,28.6%,23.3%,4,0.0%,39.7%,0.52,1:42
,Mikael Ymer,SWE,1,130,18.2%,16.7%,2,2.8%,5,6.9%,66.7%,41.7%,33.3%,38.9%,11,18.2%,31.0%,2,100.0%,35.4%,0.51,1:38
WC,Andy Murray,GBR,1,141,50.0%,0.0%,2,2.6%,3,3.9%,35.5%,63.0%,42.9%,50.0%,8,25.0%,24.6%,3,0.0%,38.3%,0.49,1:37
,Vasek Pospisil,CAN,1,163,50.0%,0.0%,3,3.0%,5,5.1%,52.5%,59.6%,42.6%,51.5%,20,70.0%,23.4%,1,0.0%,40.5%,0.48,1:48
,Yuichi Sugita,JPN,1,147,36.4%,8.3%,3,3.7%,5,6.1%,62.2%,56.9%,22.6%,43.9%,16,56.3%,26.2%,3,33.3%,36.1%,0.47,1:33
,Steve Johnson,USA,1,116,20.0%,0.0%,1,1.6%,1,1.6%,53.1%,50.0%,26.7%,39.1%,12,33.3%,21.2%,3,0.0%,31.0%,0.35,1:23
,All Main Draw Players,,127.0,,72.7%,27.3%,,4.3%,,3.0%,63.5%,66.4%,49.4%,60.2%,,58.2%,39.8%,,41.8%,50.0%,1.00,
