Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,24,(22)Viktor Troicki[SRB] [yr|ev],d.,18,(16)Gilles Simon[FRA] [yr|ev],6-4 6-2 6-2,1.34,4.6%,56.3%,79.6%,44.7%,5/6,0.0%,71.9%,49.3%,59.3%,8/14,2:11,12
R32,4,(3)Stan Wawrinka[SUI] [yr|ev],d.,32,(30)Jeremy Chardy[FRA] [yr|ev],6-4 6-3 7-5,1.74,5.0%,60.0%,75.0%,75.0%,2/4,5.9%,64.4%,69.2%,33.3%,4/9,1:59,3
R32,6,(5)Kei Nishikori[JPN] [yr|ev],d.,52,Fernando Verdasco[ESP] [yr|ev],6-3 6-4 3-6 2-6 6-4,0.98,2.6%,63.6%,63.5%,43.6%,11/19,4.5%,68.2%,65.7%,38.8%,10/18,3:21,4
R32,12,(9)Richard Gasquet[FRA] [yr|ev],d.,19,(17)Nick Kyrgios[AUS] [yr|ev],6-2 7-6(7) 6-2,1.23,8.0%,61.0%,75.4%,56.4%,3/4,8.1%,71.7%,64.8%,50.0%,7/12,2:10,7
R32,17,(15)John Isner[USA] [yr|ev],d.,79,Teymuraz Gabashvili[RUS] [yr|ev],7-6(7) 4-6 2-6 6-4 6-2,0.96,22.7%,68.7%,74.8%,48.9%,6/10,2.9%,72.5%,75.0%,50.0%,5/9,3:07,8
R32,2,(2)Andy Murray[GBR] [yr|ev],d.,28,(27)Ivo Karlovic[CRO] [yr|ev],6-1 6-4 7-6(3),1.69,9.4%,75.3%,87.5%,57.1%,0/0,15.7%,64.0%,77.2%,46.9%,7/10,1:56,1
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,161,(Q)Steve Darcis[BEL] [yr|ev],7-5 6-3 6-4,1.18,3.8%,66.7%,67.1%,57.1%,2/4,3.1%,55.1%,63.0%,50.0%,7/12,2:17,1
R64,66,Aljaz Bedene[SLO] [yr|ev],d.,43,Pablo Carreno Busta[ESP] [yr|ev],7-6(4) 6-3 4-6 5-7 6-2,1.18,15.3%,53.3%,80.0%,50.0%,9/14,6.9%,60.0%,72.4%,41.4%,4/11,3:19,43
R64,47,Borna Coric[CRO] [yr|ev],d.,22,(20)Bernard Tomic[AUS] [yr|ev],3-6 6-2 7-6(4) 7-6(6),1.14,13.4%,63.8%,72.8%,63.0%,3/5,10.3%,65.1%,72.6%,51.0%,10/13,2:46,12
R64,16,(14)Roberto Bautista Agut[ESP] [yr|ev],d.,65,Paul Henri Mathieu[FRA] [yr|ev],7-6(5) 6-4 6-1,1.27,5.9%,63.4%,73.4%,51.4%,6/8,2.2%,54.8%,64.7%,45.2%,3/9,2:22,9
R64,11,(11)David Ferrer[ESP] [yr|ev],d.,92,Juan Monaco[ARG] [yr|ev],6-7(4) 6-3 6-4 6-2,1.14,4.4%,67.2%,63.0%,40.0%,11/17,0.7%,75.3%,50.9%,44.4%,10/21,3:12,3
R64,23,(21)Feliciano Lopez[ESP] [yr|ev],d.,87,Victor Estrella[DOM] [yr|ev],6-3 7-6(8) 6-3,1.38,14.3%,65.7%,82.6%,50.0%,4/5,3.2%,67.7%,63.1%,55.0%,10/13,2:30,12
R64,27,(25)Pablo Cuevas[URU] [yr|ev],d.,154,Quentin Halys[FRA] [yr|ev],7-6(4) 6-3 7-6(6),1.37,17.1%,55.9%,85.5%,57.1%,2/3,8.3%,61.4%,70.4%,51.0%,11/13,2:21,19
R64,8,(7)Tomas Berdych[CZE] [yr|ev],d.,72,Malek Jaziri[TUN] [yr|ev],6-1 2-6 6-2 6-4,1.43,11.6%,53.7%,82.4%,56.8%,3/5,1.1%,53.7%,74.5%,38.6%,10/15,2:14,4
R64,5,(4)Rafael Nadal[ESP] [yr|ev],d.,99,Facundo Bagnis[ARG] [yr|ev],6-3 6-0 6-3,1.64,0.0%,77.8%,69.6%,56.3%,7/9,2.6%,64.9%,46.0%,44.4%,2/10,1:44,1
R64,56,Marcel Granollers[ESP] [yr|ev],d.,44,Nicolas Mahut[FRA] [yr|ev],6-3 6-2 1-0 RET,1.63,6.8%,65.9%,65.5%,66.7%,0/2,1.4%,60.0%,42.9%,46.4%,7/13,1:23,19
R64,41,Alexander Zverev[GER] [yr|ev],d.,90,Stephane Robert[FRA] [yr|ev],6-1 3-6 6-1 6-4,1.31,5.1%,60.6%,78.3%,46.2%,5/8,11.0%,48.0%,72.9%,38.5%,5/12,2:09,2
R64,15,(13)Dominic Thiem[AUT] [yr|ev],d.,51,Guillermo Garcia Lopez[ESP] [yr|ev],7-5 6-4 7-6(3),1.13,6.2%,50.4%,70.2%,55.4%,6/9,4.5%,46.4%,71.2%,46.7%,7/12,2:25,3
R64,13,(12)David Goffin[BEL] [yr|ev],d.,126,(Q)Carlos Berlocq[ARG] [yr|ev],7-5 6-1 6-4,1.39,5.0%,48.8%,74.4%,61.0%,3/5,4.3%,74.2%,59.4%,41.7%,8/15,2:02,7
R64,49,Nicolas Almagro[ESP] [yr|ev],d.,60,Jiri Vesely[CZE] [yr|ev],6-4 6-4 6-3,1.66,9.6%,53.4%,74.4%,70.6%,2/4,8.1%,61.8%,56.6%,51.1%,13/19,2:08,9
R64,80,Ernests Gulbis[LAT] [yr|ev],d.,29,(26)Joao Sousa[POR] [yr|ev],6-2 7-5 6-3,2.15,23.5%,60.3%,85.4%,70.4%,2/3,3.1%,61.9%,66.7%,37.8%,7/13,1:49,10
R64,7,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,39,Marcos Baghdatis[CYP] [yr|ev],6-7(6) 3-6 6-3 6-2 6-2,1.17,3.4%,64.6%,73.7%,50.0%,6/9,7.4%,54.7%,74.1%,41.8%,10/17,3:26,5
R64,9,(8)Milos Raonic[CAN] [yr|ev],d.,58,Adrian Mannarino[FRA] [yr|ev],6-1 7-6(0) 6-1,1.71,8.2%,63.5%,75.9%,71.0%,0/0,5.7%,64.3%,66.7%,36.0%,3/7,1:36,3
R64,133,(LL)Andrej Martin[SVK] [yr|ev],d.,31,(29)Lucas Pouille[FRA] [yr|ev],6-3 7-5 6-3,1.27,0.9%,66.1%,65.8%,56.4%,10/12,3.2%,51.6%,60.4%,44.4%,2/8,2:15,93
R64,25,(23)Jack Sock[USA] [yr|ev],d.,116,(Q)Dustin Brown[JAM] [yr|ev],6-3 7-6(5) 6-2,1.36,6.2%,60.8%,89.8%,28.9%,4/6,3.8%,69.8%,62.2%,34.4%,9/15,1:50,8
R64,55,Albert Ramos[ESP] [yr|ev],d.,166,(Q)Marco Trungelliti[ARG] [yr|ev],6-3 6-4 7-5,1.11,3.3%,61.2%,60.8%,57.4%,7/10,2.5%,62.3%,59.2%,47.8%,15/21,2:49,17
R64,18,(16)Gilles Simon[FRA] [yr|ev],d.,48,Guido Pella[ARG] [yr|ev],4-6 1-6 7-5 7-6(4) 6-4,0.87,4.6%,60.3%,66.7%,41.6%,11/19,1.2%,69.7%,66.1%,54.0%,10/17,4:32,6
R64,24,(22)Viktor Troicki[SRB] [yr|ev],d.,81,Dusan Lajovic[SRB] [yr|ev],6-7(4) 6-3 6-0 RET,1.34,2.1%,59.6%,71.4%,57.9%,5/7,5.7%,63.6%,57.1%,50.0%,3/9,1:59,12
R64,32,(30)Jeremy Chardy[FRA] [yr|ev],d.,132,(LL)Adam Pavlasek[CZE] [yr|ev],6-4 6-2 6-4,2.18,11.9%,67.2%,88.9%,72.7%,0/0,6.0%,65.5%,76.4%,41.4%,6/10,1:31,25
R64,4,(3)Stan Wawrinka[SUI] [yr|ev],d.,93,Taro Daniel[JPN] [yr|ev],7-6(7) 6-3 6-4,1.51,12.9%,63.4%,81.4%,61.8%,2/3,5.8%,62.8%,65.8%,53.3%,13/17,2:07,3
R64,6,(5)Kei Nishikori[JPN] [yr|ev],d.,40,Andrey Kuznetsov[RUS] [yr|ev],6-3 6-3 6-3,1.32,2.2%,63.4%,72.9%,52.9%,7/9,5.1%,51.9%,61.0%,47.4%,2/8,1:48,4
R64,52,Fernando Verdasco[ESP] [yr|ev],d.,77,Ivan Dodig[CRO] [yr|ev],6-2 6-1 6-3,2.01,7.5%,77.6%,76.9%,73.3%,5/6,6.7%,65.3%,51.0%,53.8%,10/17,1:40,7
R64,19,(17)Nick Kyrgios[AUS] [yr|ev],d.,123,(LL)Igor Sijsling[NED] [yr|ev],6-3 6-2 6-1,2.04,16.4%,67.2%,80.0%,68.2%,1/1,5.1%,50.0%,66.7%,35.9%,7/13,1:10,13
R64,12,(9)Richard Gasquet[FRA] [yr|ev],d.,103,Bjorn Fratangelo[USA] [yr|ev],6-1 7-6(3) 6-3,1.57,2.3%,63.2%,72.7%,71.9%,1/2,2.1%,50.5%,61.2%,52.1%,7/11,2:10,7
R64,17,(15)John Isner[USA] [yr|ev],d.,82,Kyle Edmund[GBR] [yr|ev],6-4 6-4 6-4,1.70,22.8%,62.0%,85.7%,66.7%,3/3,7.8%,56.7%,70.6%,53.8%,6/9,1:46,8
R64,79,Teymuraz Gabashvili[RUS] [yr|ev],d.,21,(19)Benoit Paire[FRA] [yr|ev],6-3 6-2 3-6 6-2,1.29,5.4%,51.8%,79.3%,48.1%,10/13,6.3%,50.8%,59.4%,48.4%,15/22,2:22,43
R64,28,(27)Ivo Karlovic[CRO] [yr|ev],d.,94,Jordan Thompson[AUS] [yr|ev],6-7(2) 6-3 7-6(3) 6-7(4) 12-10,1.03,18.9%,66.8%,82.8%,50.0%,9/10,5.9%,64.7%,81.8%,51.4%,8/11,4:31,14
R64,2,(2)Andy Murray[GBR] [yr|ev],d.,164,Mathias Bourgue[FRA] [yr|ev],6-2 2-6 4-6 6-2 6-3,0.99,2.2%,59.0%,68.3%,47.4%,9/14,3.7%,70.6%,64.6%,50.0%,9/16,3:34,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,95,Yen Hsun Lu[TPE] [yr|ev],6-4 6-1 6-1,2.14,1.6%,70.3%,75.6%,73.7%,0/1,2.4%,69.0%,48.3%,42.3%,7/14,1:30,1
R128,161,(Q)Steve Darcis[BEL] [yr|ev],d.,198,(Q)Marsel Ilhan[TUR] [yr|ev],6-3 6-4 6-0,1.54,7.1%,62.4%,77.4%,56.3%,6/7,1.4%,48.6%,70.6%,36.1%,1/7,1:39,38
R128,66,Aljaz Bedene[SLO] [yr|ev],d.,129,(Q)Gerald Melzer[AUT] [yr|ev],4-6 6-3 6-4 6-4,1.35,12.7%,63.7%,84.6%,54.1%,0/2,2.7%,75.9%,70.6%,44.4%,4/8,2:17,43
R128,43,Pablo Carreno Busta[ESP] [yr|ev],d.,35,(31)Federico Delbonis[ARG] [yr|ev],7-6(3) 6-7(4) 6-4 6-4,1.17,4.3%,70.0%,68.4%,54.8%,6/10,2.5%,57.6%,62.6%,52.2%,12/18,3:28,10
R128,22,(20)Bernard Tomic[AUS] [yr|ev],d.,662,Brian Baker[USA] [yr|ev],6-3 6-4 6-4,1.32,14.6%,60.4%,74.1%,60.5%,8/9,5.4%,62.0%,66.7%,45.7%,3/7,1:40,17
R128,47,Borna Coric[CRO] [yr|ev],d.,67,Taylor Fritz[USA] [yr|ev],6-3 6-1 6-3,1.97,7.9%,61.9%,82.1%,62.5%,0/1,6.6%,60.4%,56.3%,40.5%,13/20,1:44,12
R128,65,Paul Henri Mathieu[FRA] [yr|ev],d.,122,Santiago Giraldo[COL] [yr|ev],6-4 6-7(2) 6-4 1-6 6-3,0.96,3.4%,68.4%,63.6%,46.4%,13/18,9.1%,63.4%,68.5%,45.3%,16/22,4:03,12
R128,16,(14)Roberto Bautista Agut[ESP] [yr|ev],d.,480,Dmitry Tursunov[RUS] [yr|ev],6-3 6-3 6-1,1.57,7.2%,69.6%,72.9%,57.1%,0/2,2.7%,59.5%,59.1%,36.7%,3/10,1:24,9
R128,11,(11)David Ferrer[ESP] [yr|ev],d.,75,Evgeny Donskoy[RUS] [yr|ev],6-1 6-2 6-0,1.89,1.5%,57.4%,82.1%,55.2%,1/1,1.4%,45.8%,54.5%,35.9%,4/11,1:26,3
R128,92,Juan Monaco[ARG] [yr|ev],d.,64,Denis Istomin[UZB] [yr|ev],3-6 6-4 6-3 7-5,1.14,0.8%,78.4%,66.3%,48.1%,9/13,6.6%,65.3%,70.9%,31.0%,6/12,2:40,10
R128,87,Victor Estrella[DOM] [yr|ev],d.,71,Illya Marchenko[UKR] [yr|ev],7-5 6-4 6-3,1.29,3.9%,68.9%,63.4%,62.5%,9/13,5.8%,46.6%,72.9%,34.5%,8/15,2:26,43
R128,23,(21)Feliciano Lopez[ESP] [yr|ev],d.,117,(LL)Thomas Fabbiano[ITA] [yr|ev],6-4 6-4 3-6 6-2,1.22,14.0%,54.4%,79.0%,55.8%,9/11,4.0%,64.0%,65.0%,55.6%,5/10,2:24,12
R128,27,(25)Pablo Cuevas[URU] [yr|ev],d.,155,(Q)Tobias Kamke[GER] [yr|ev],3-6 6-2 6-3 7-6(4),1.32,9.6%,64.0%,76.7%,56.1%,5/8,1.6%,64.8%,69.9%,40.0%,4/9,2:33,19
R128,154,Quentin Halys[FRA] [yr|ev],d.,111,Hyeon Chung[KOR] [yr|ev],6-1 6-4 6-4,1.56,9.0%,71.9%,76.6%,56.0%,7/8,0.0%,75.0%,62.3%,30.4%,6/11,1:36,54
R128,72,Malek Jaziri[TUN] [yr|ev],d.,236,Florian Mayer[GER] [yr|ev],6-4 3-6 6-1 6-2,1.20,0.9%,47.9%,67.9%,55.7%,8/11,3.9%,53.9%,70.9%,34.0%,8/15,2:11,42
R128,8,(7)Tomas Berdych[CZE] [yr|ev],d.,46,Vasek Pospisil[CAN] [yr|ev],6-3 6-2 6-1,1.62,8.6%,55.7%,71.8%,58.1%,4/6,7.6%,59.5%,48.9%,37.5%,5/13,1:38,4
R128,5,(4)Rafael Nadal[ESP] [yr|ev],d.,100,Sam Groth[AUS] [yr|ev],6-1 6-1 6-1,5.29,2.2%,84.4%,89.5%,85.7%,0/0,12.5%,57.5%,56.5%,20.6%,6/14,1:20,1
R128,99,Facundo Bagnis[ARG] [yr|ev],d.,143,(Q)Kenny De Schepper[FRA] [yr|ev],6-0 6-2 7-6(2),1.53,3.3%,63.7%,79.3%,51.5%,5/5,6.7%,77.9%,58.0%,34.8%,13/18,2:01,55
R128,44,Nicolas Mahut[FRA] [yr|ev],d.,50,Ricardas Berankis[LTU] [yr|ev],7-6(4) 6-2 6-1,1.32,2.1%,57.4%,77.8%,52.5%,5/6,3.9%,53.9%,63.4%,48.6%,2/7,1:50,37
R128,56,Marcel Granollers[ESP] [yr|ev],d.,33,(32)Fabio Fognini[ITA] [yr|ev],7-5 6-4 6-3,1.46,4.9%,53.7%,77.3%,63.2%,0/2,1.0%,54.2%,67.3%,45.5%,7/13,2:00,19
R128,90,Stephane Robert[FRA] [yr|ev],d.,20,(18)Kevin Anderson[RSA] [yr|ev],6-4 6-2 1-6 7-5,1.09,8.3%,43.5%,89.4%,49.2%,1/3,14.9%,62.0%,73.3%,47.8%,8/12,2:22,50
R128,41,Alexander Zverev[GER] [yr|ev],d.,84,Pierre Hugues Herbert[FRA] [yr|ev],5-7 6-2 7-6(6) 7-5,1.17,5.6%,64.1%,72.5%,58.8%,5/7,4.7%,51.4%,75.0%,48.6%,8/12,3:08,2
R128,51,Guillermo Garcia Lopez[ESP] [yr|ev],d.,120,Thiemo De Bakker[NED] [yr|ev],6-4 6-4 5-7 7-6(3),1.07,7.0%,55.8%,70.8%,61.4%,3/7,7.4%,56.3%,71.1%,55.9%,1/6,2:42,23
R128,15,(13)Dominic Thiem[AUT] [yr|ev],d.,69,Inigo Cervantes Huegun[ESP] [yr|ev],3-6 6-2 7-5 6-1,1.58,5.1%,51.0%,86.0%,54.2%,6/9,5.1%,58.5%,63.8%,38.8%,10/17,2:38,3
R128,13,(12)David Goffin[BEL] [yr|ev],d.,242,Gregoire Barrere[FRA] [yr|ev],6-3 6-3 6-4,1.55,3.7%,61.7%,72.0%,67.7%,5/7,6.9%,69.0%,53.3%,55.6%,5/11,1:38,7
R128,126,(Q)Carlos Berlocq[ARG] [yr|ev],d.,54,Paolo Lorenzi[ITA] [yr|ev],6-3 6-0 6-2,1.61,2.6%,67.5%,69.2%,56.0%,4/6,0.0%,60.6%,51.2%,32.1%,7/15,1:51,37
R128,60,Jiri Vesely[CZE] [yr|ev],d.,70,Rajeev Ram[USA] [yr|ev],6-4 6-4 6-7(5) 6-0,1.96,10.0%,71.0%,81.7%,79.3%,0/0,5.0%,70.2%,69.4%,47.2%,4/9,2:26,35
R128,49,Nicolas Almagro[ESP] [yr|ev],d.,26,(24)Philipp Kohlschreiber[GER] [yr|ev],5-7 6-2 6-2 6-4,1.33,16.2%,57.3%,85.1%,48.0%,7/9,4.3%,52.1%,65.6%,51.8%,4/10,2:37,9
R128,29,(26)Joao Sousa[POR] [yr|ev],d.,73,Damir Dzumhur[BIH] [yr|ev],2-6 7-6(8) 6-4 7-5,1.08,1.4%,67.4%,67.7%,55.6%,0/5,2.6%,72.7%,60.7%,61.9%,13/18,3:00,28
R128,80,Ernests Gulbis[LAT] [yr|ev],d.,38,Andreas Seppi[ITA] [yr|ev],6-3 7-5 6-4,1.11,15.7%,53.9%,80.0%,57.4%,6/6,4.5%,60.7%,72.2%,57.1%,5/8,2:08,10
R128,39,Marcos Baghdatis[CYP] [yr|ev],d.,42,Gilles Muller[LUX] [yr|ev],7-5 6-4 6-1,1.34,8.8%,65.0%,69.2%,53.6%,4/7,9.0%,58.6%,63.1%,34.8%,15/23,1:57,8
R128,7,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,101,(Q)Jan Lennard Struff[GER] [yr|ev],6-3 6-4 6-4,1.33,8.3%,63.5%,73.8%,60.0%,4/5,2.2%,67.4%,65.0%,44.8%,4/8,2:01,5
R128,9,(8)Milos Raonic[CAN] [yr|ev],d.,680,Janko Tipsarevic[SRB] [yr|ev],6-3 6-2 7-6(5),2.03,12.7%,55.7%,93.2%,62.9%,0/1,3.9%,48.0%,71.4%,47.2%,11/15,2:09,3
R128,58,Adrian Mannarino[FRA] [yr|ev],d.,83,Mikhail Kukushkin[KAZ] [yr|ev],6-4 2-6 6-2 6-4,1.09,10.6%,55.8%,68.3%,46.0%,2/7,2.4%,60.2%,58.1%,49.0%,10/17,2:39,17
R128,133,(LL)Andrej Martin[SVK] [yr|ev],d.,105,Daniel Munoz de la Nava[ESP] [yr|ev],6-2 6-3 4-6 6-4,1.55,6.7%,69.2%,80.6%,56.3%,6/7,0.8%,63.8%,54.3%,65.2%,14/19,2:36,93
R128,31,(29)Lucas Pouille[FRA] [yr|ev],d.,548,Julien Benneteau[FRA] [yr|ev],6-3 4-6 6-4 7-6(4),1.04,7.5%,54.4%,72.4%,45.2%,15/20,6.1%,62.1%,67.1%,44.0%,5/11,3:06,10
R128,25,(23)Jack Sock[USA] [yr|ev],d.,86,Robin Haase[NED] [yr|ev],6-3 7-5 3-6 6-7(3) 6-2,1.14,5.0%,57.5%,75.0%,57.4%,9/11,6.5%,67.9%,66.7%,55.6%,14/19,3:15,8
R128,116,(Q)Dustin Brown[JAM] [yr|ev],d.,62,Dudi Sela[ISR] [yr|ev],6-7(5) 6-4 7-6(5) 4-6 6-4,1.06,2.1%,68.4%,65.4%,48.3%,16/24,2.1%,55.5%,63.2%,50.6%,5/14,3:33,64
R128,55,Albert Ramos[ESP] [yr|ev],d.,89,Horacio Zeballos[ARG] [yr|ev],6-3 4-6 7-5 6-0,1.39,6.8%,64.1%,70.7%,61.9%,8/10,6.0%,62.4%,61.4%,44.0%,10/17,3:05,17
R128,166,(Q)Marco Trungelliti[ARG] [yr|ev],d.,10,(10)Marin Cilic[CRO] [yr|ev],7-6(4) 3-6 6-4 6-2,0.94,3.0%,64.9%,64.4%,53.2%,7/12,11.8%,56.4%,75.8%,45.8%,3/9,2:50,112
R128,18,(16)Gilles Simon[FRA] [yr|ev],d.,85,Rogerio Dutra Silva[BRA] [yr|ev],7-6(5) 6-4 6-2,1.15,3.5%,49.1%,58.9%,53.4%,7/12,0.0%,57.6%,54.4%,42.9%,5/13,2:39,6
R128,48,Guido Pella[ARG] [yr|ev],d.,63,Diego Schwartzman[ARG] [yr|ev],6-2 3-6 6-2 6-3,1.47,5.0%,72.0%,75.0%,50.0%,6/9,0.9%,67.9%,56.9%,44.1%,8/15,2:22,20
R128,81,Dusan Lajovic[SRB] [yr|ev],d.,53,Denis Kudla[USA] [yr|ev],6-4 6-3 6-3,1.40,1.2%,70.9%,70.5%,68.0%,4/5,5.1%,59.0%,63.0%,50.0%,6/11,1:41,23
