Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
23,Jack Sock,USA,3,884,83.3%,24.6%,24,5.5%,15,3.4%,61.4%,74.3%,47.9%,64.2%,33,66.7%,38.8%,55,29.1%,51.4%,1.08,9:16
Q,Carlos Berlocq,ARG,2,321,65.4%,38.5%,6,3.5%,2,1.2%,71.2%,63.6%,49.0%,59.4%,21,57.1%,43.7%,20,50.0%,52.0%,1.08,3:53
21,Feliciano Lopez,ESP,3,674,81.3%,20.8%,37,11.0%,4,1.2%,61.2%,73.7%,50.8%,64.8%,29,69.0%,37.8%,26,38.5%,51.2%,1.07,7:17
5,Kei Nishikori,JPN,4,859,73.9%,33.8%,13,3.0%,15,3.4%,63.1%,67.9%,50.6%,61.5%,45,60.0%,41.2%,41,56.1%,51.6%,1.07,9:43
10,Marin Cilic,CRO,1,244,68.4%,25.0%,13,11.8%,2,1.8%,56.4%,75.8%,45.8%,62.7%,9,33.3%,39.6%,12,41.7%,50.0%,1.06,2:50
20,Bernard Tomic,AUS,2,461,88.6%,17.1%,29,12.0%,4,1.7%,63.2%,73.2%,55.1%,66.5%,22,81.8%,35.2%,12,50.0%,51.6%,1.05,4:26
,Santiago Giraldo,COL,1,352,75.0%,20.8%,16,9.1%,5,2.9%,63.4%,68.5%,45.3%,60.0%,22,72.7%,41.8%,18,27.8%,50.9%,1.05,4:03
15,John Isner,USA,4,1022,88.5%,13.9%,110,21.4%,17,3.3%,69.0%,78.2%,50.3%,69.6%,29,69.0%,32.0%,33,33.3%,50.9%,1.05,10:53
22,Viktor Troicki,SRB,4,978,80.6%,29.2%,22,4.5%,9,1.8%,62.7%,69.3%,47.3%,61.1%,40,65.0%,41.0%,40,52.5%,51.1%,1.05,10:51
,Alexander Zverev,GER,3,742,82.8%,20.7%,19,5.2%,13,3.6%,61.6%,72.6%,50.4%,64.1%,30,66.7%,37.6%,32,37.5%,50.5%,1.05,8:06
,Quentin Halys,FRA,2,424,90.0%,20.0%,19,8.6%,11,5.0%,65.6%,73.1%,52.6%,66.1%,21,85.7%,35.5%,14,42.9%,51.4%,1.05,3:57
,Kyle Edmund,GBR,2,445,89.2%,11.1%,23,10.4%,7,3.2%,59.9%,79.7%,53.9%,69.4%,13,69.2%,32.3%,14,28.6%,50.8%,1.05,4:33
,Marcos Baghdatis,CYP,2,486,73.7%,29.7%,18,7.9%,4,1.8%,58.3%,72.2%,45.3%,61.0%,24,58.3%,40.7%,32,34.4%,50.2%,1.04,5:23
,Mathias Bourgue,FRA,2,541,66.7%,30.0%,9,3.5%,8,3.1%,66.0%,65.7%,44.8%,58.6%,25,48.0%,43.2%,31,38.7%,50.5%,1.04,7:00
27,Ivo Karlovic,CRO,3,792,92.2%,9.4%,86,21.6%,18,4.5%,65.7%,85.1%,51.1%,73.4%,22,77.3%,27.7%,17,35.3%,50.8%,1.04,8:15
,Aljaz Bedene,SLO,3,694,76.3%,22.8%,44,12.8%,6,1.7%,57.6%,77.3%,45.2%,63.7%,33,57.6%,37.4%,26,50.0%,50.4%,1.03,7:38
30,Jeremy Chardy,FRA,3,564,85.4%,22.9%,22,7.9%,13,4.7%,62.0%,80.3%,46.2%,67.4%,18,61.1%,33.7%,26,42.3%,50.4%,1.03,6:10
,Mikhail Youzhny,RUS,1,351,72.0%,23.1%,4,2.3%,8,4.7%,59.9%,64.1%,55.1%,60.5%,15,53.3%,40.2%,18,33.3%,50.1%,1.02,4:16
,Facundo Bagnis,ARG,2,344,68.0%,28.0%,5,3.0%,9,5.4%,64.3%,63.9%,48.3%,58.3%,15,46.7%,41.5%,27,25.9%,49.7%,1.00,3:45
,Dusan Lajovic,SRB,2,346,74.1%,25.0%,6,3.4%,4,2.3%,67.2%,64.1%,57.9%,62.1%,14,50.0%,37.8%,18,38.9%,50.0%,1.00,3:40
,Jiri Vesely,CZE,2,417,81.8%,20.6%,20,9.0%,10,4.5%,65.9%,68.7%,61.8%,66.4%,19,68.4%,33.5%,13,53.8%,51.1%,1.00,4:34
,Ernests Gulbis,LAT,4,642,82.7%,22.0%,42,13.0%,19,5.9%,53.4%,73.8%,53.3%,64.3%,37,75.7%,35.6%,31,35.5%,50.0%,1.00,7:12
,Pablo Carreno Busta,ESP,2,593,76.6%,22.9%,16,5.6%,3,1.1%,64.9%,70.3%,47.0%,62.1%,21,47.6%,38.0%,32,34.4%,49.6%,1.00,6:47
,Victor Estrella,DOM,2,435,77.4%,26.7%,8,3.5%,1,0.4%,68.3%,63.2%,58.3%,61.7%,26,73.1%,38.0%,20,40.0%,50.3%,0.99,4:56
,Grigor Dimitrov,BUL,1,338,72.0%,24.0%,7,4.3%,10,6.2%,61.5%,67.7%,43.5%,58.4%,12,41.7%,41.2%,17,35.3%,49.4%,0.99,3:45
,Juan Monaco,ARG,2,529,61.5%,30.0%,2,0.7%,2,0.7%,76.8%,58.2%,46.0%,55.4%,34,55.9%,43.8%,29,41.4%,49.7%,0.98,5:52
,Guillermo Garcia Lopez,ESP,2,489,76.9%,20.5%,14,5.8%,11,4.6%,51.5%,71.0%,53.8%,62.7%,19,52.6%,36.3%,15,53.3%,49.3%,0.97,5:07
Q,Radu Albot,MDA,1,287,54.5%,39.1%,2,1.4%,6,4.3%,62.1%,55.2%,49.1%,52.9%,19,47.4%,45.6%,16,56.3%,49.1%,0.97,2:59
,Julien Benneteau,FRA,1,292,70.0%,23.8%,8,6.1%,2,1.5%,62.1%,67.1%,44.0%,58.3%,11,45.5%,40.0%,20,25.0%,48.3%,0.96,3:06
,Malek Jaziri,TUN,2,409,75.8%,26.5%,2,0.9%,8,3.8%,50.5%,71.0%,48.6%,59.9%,26,69.2%,38.1%,20,45.0%,49.4%,0.95,4:25
Q,Dustin Brown,JAM,2,584,65.9%,26.2%,8,2.7%,5,1.7%,68.9%,64.2%,43.5%,57.8%,39,64.1%,39.6%,20,55.0%,48.8%,0.94,5:23
LL,Igor Sijsling,NED,2,341,65.4%,28.0%,7,4.0%,12,6.9%,56.0%,68.4%,42.9%,57.1%,18,50.0%,40.4%,16,43.8%,49.0%,0.94,2:52
Q,Jordi Samper Montana,ESP,1,266,61.1%,33.3%,2,1.4%,0,0.0%,67.1%,56.1%,50.0%,54.1%,17,58.8%,43.3%,9,66.7%,49.2%,0.94,3:26
,Dudi Sela,ISR,1,381,66.7%,29.6%,4,2.1%,4,2.1%,55.5%,63.2%,50.6%,57.6%,14,35.7%,40.0%,24,33.3%,48.8%,0.94,3:33
,Thiemo De Bakker,NED,1,264,77.3%,18.2%,10,7.4%,1,0.7%,56.3%,71.1%,55.9%,64.4%,6,16.7%,33.3%,7,57.1%,49.2%,0.94,2:42
,Nicolas Mahut,FRA,2,284,69.6%,31.8%,3,1.8%,7,4.3%,58.5%,62.5%,50.0%,57.3%,19,63.2%,40.0%,9,77.8%,50.0%,0.94,3:13
,Damir Dzumhur,BIH,1,292,76.2%,23.8%,4,2.6%,1,0.6%,72.7%,60.7%,61.9%,61.0%,18,72.2%,36.2%,5,100.0%,49.3%,0.93,3:00
,Taro Daniel,JPN,2,485,70.3%,23.7%,14,5.4%,4,1.6%,63.0%,66.7%,48.4%,59.9%,34,67.6%,37.3%,14,64.3%,49.3%,0.93,5:16
29,Lucas Pouille,FRA,2,500,69.4%,22.9%,15,5.9%,10,4.0%,53.4%,68.1%,44.9%,57.3%,28,60.7%,39.7%,23,34.8%,48.6%,0.93,5:21
Q,Marco Trungelliti,ARG,2,487,68.6%,25.7%,7,2.7%,8,3.1%,63.7%,62.0%,50.5%,57.8%,33,66.7%,39.0%,19,47.4%,48.9%,0.92,5:39
,Bjorn Fratangelo,USA,2,409,84.8%,21.9%,5,2.3%,5,2.3%,54.2%,65.8%,60.6%,63.4%,21,76.2%,33.7%,16,43.8%,49.4%,0.92,4:14
18,Kevin Anderson,RSA,1,229,77.8%,10.5%,18,14.9%,9,7.4%,62.0%,73.3%,47.8%,63.6%,12,66.7%,33.3%,3,66.7%,49.3%,0.92,2:22
19,Benoit Paire,FRA,2,525,60.0%,33.3%,17,6.2%,15,5.5%,45.4%,62.1%,47.7%,54.2%,38,57.9%,42.1%,32,40.6%,48.4%,0.92,5:21
LL,Adam Pavlasek,CZE,2,441,71.4%,23.5%,12,5.0%,6,2.5%,65.7%,68.8%,46.3%,61.1%,29,65.5%,35.6%,17,47.1%,49.4%,0.92,4:40
16,Gilles Simon,FRA,3,755,64.8%,30.2%,13,3.2%,11,2.7%,59.9%,59.9%,48.8%,55.4%,45,57.8%,40.7%,36,44.4%,48.6%,0.91,9:22
,Mikhail Kukushkin,KAZ,1,236,61.1%,27.8%,3,2.4%,1,0.8%,60.2%,58.1%,49.0%,54.5%,17,58.8%,41.6%,7,71.4%,48.3%,0.91,2:39
,Stephane Robert,FRA,2,428,74.3%,20.0%,20,9.6%,14,6.7%,45.7%,81.1%,44.2%,61.1%,15,40.0%,35.5%,20,35.0%,47.9%,0.91,4:31
,Martin Klizan,SVK,1,271,63.6%,31.8%,10,7.4%,6,4.4%,60.0%,64.2%,40.7%,54.8%,11,27.3%,41.2%,17,41.2%,48.0%,0.91,3:09
Q,Roberto Carballes Baena,ESP,1,290,60.0%,28.6%,0,0.0%,2,1.5%,70.4%,56.8%,50.0%,54.8%,17,52.9%,40.6%,19,31.6%,47.2%,0.90,3:09
,Andreas Seppi,ITA,1,191,80.0%,0.0%,4,4.5%,1,1.1%,60.7%,72.2%,57.1%,66.3%,8,62.5%,30.4%,6,0.0%,47.1%,0.90,2:08
,Paul Henri Mathieu,FRA,2,546,71.1%,20.5%,8,3.0%,14,5.2%,63.7%,64.0%,45.9%,57.4%,27,59.3%,38.0%,30,26.7%,47.6%,0.89,6:25
,Adrian Mannarino,FRA,2,391,71.0%,22.6%,16,8.7%,5,2.7%,59.0%,67.6%,42.7%,57.4%,14,35.7%,37.5%,17,41.2%,46.8%,0.88,4:15
,Robin Haase,NED,1,328,80.0%,8.0%,11,6.5%,5,3.0%,67.9%,66.7%,55.6%,63.1%,19,73.7%,32.5%,11,18.2%,48.2%,0.88,3:15
,Denis Istomin,UZB,1,246,70.0%,20.0%,8,6.6%,2,1.7%,65.3%,70.9%,31.0%,57.0%,12,50.0%,37.6%,13,30.8%,47.2%,0.87,2:40
,Rogerio Dutra Silva,BRA,1,213,46.7%,33.3%,0,0.0%,5,5.1%,57.6%,54.4%,42.9%,49.5%,13,38.5%,43.9%,12,41.7%,46.5%,0.87,2:39
,Pierre Hugues Herbert,FRA,1,290,81.8%,9.1%,7,4.7%,5,3.4%,51.4%,75.0%,48.6%,62.2%,12,66.7%,32.4%,7,28.6%,47.6%,0.86,3:08
31,Federico Delbonis,ARG,1,298,72.7%,18.2%,4,2.5%,5,3.2%,57.6%,62.6%,52.2%,58.2%,18,66.7%,35.7%,10,40.0%,47.7%,0.85,3:28
,Leonardo Mayer,ARG,1,232,72.2%,10.5%,9,7.4%,3,2.5%,67.8%,69.5%,46.2%,62.0%,12,58.3%,32.4%,9,22.2%,47.8%,0.85,2:40
26,Joao Sousa,POR,2,457,68.6%,16.7%,5,2.1%,2,0.9%,65.1%,67.3%,47.6%,60.4%,18,38.9%,33.3%,21,28.6%,47.3%,0.84,4:49
,Ivan Dodig,CRO,2,493,65.8%,21.6%,18,7.1%,7,2.8%,62.6%,63.5%,47.4%,57.5%,35,62.9%,35.1%,21,38.1%,46.7%,0.83,5:56
,Florian Mayer,GER,1,219,58.8%,17.6%,4,3.9%,5,4.9%,53.9%,70.9%,34.0%,53.9%,15,53.3%,38.5%,11,27.3%,45.7%,0.83,2:11
LL,Thomas Fabbiano,ITA,1,239,72.2%,10.5%,5,4.0%,2,1.6%,64.0%,65.0%,55.6%,61.6%,10,50.0%,31.6%,11,18.2%,47.3%,0.82,2:24
,Sam Querrey,USA,1,225,66.7%,5.3%,11,10.4%,3,2.8%,63.2%,77.6%,33.3%,61.3%,14,57.1%,31.1%,10,10.0%,45.3%,0.80,2:04
Q,Radek Stepanek,CZE,1,287,72.7%,17.4%,4,2.7%,8,5.4%,61.7%,64.1%,43.9%,56.4%,10,40.0%,34.8%,8,50.0%,46.0%,0.80,3:41
,John Millman,AUS,1,331,83.3%,12.5%,5,2.9%,2,1.2%,72.3%,62.4%,77.1%,66.5%,10,60.0%,26.6%,6,50.0%,47.4%,0.79,3:20
,Illya Marchenko,UKR,1,206,53.3%,25.0%,6,5.8%,6,5.8%,46.6%,72.9%,34.5%,52.4%,15,53.3%,36.9%,13,30.8%,44.7%,0.78,2:26
,Lukas Rosol,CZE,1,313,81.8%,8.7%,9,5.3%,1,0.6%,62.0%,60.4%,58.5%,59.6%,16,75.0%,31.0%,10,20.0%,46.6%,0.77,3:11
,Brian Baker,USA,1,188,71.4%,6.7%,5,5.4%,5,5.4%,62.0%,66.7%,45.7%,58.7%,7,42.9%,31.3%,9,11.1%,44.7%,0.76,1:40
,Ricardas Berankis,LTU,1,170,61.5%,7.1%,3,3.9%,2,2.6%,53.9%,63.4%,48.6%,56.6%,7,28.6%,33.0%,6,16.7%,43.5%,0.76,1:50
,Thomaz Bellucci,BRA,1,176,46.2%,15.4%,1,1.1%,4,4.5%,59.1%,51.9%,44.4%,48.9%,16,56.3%,38.6%,9,22.2%,43.8%,0.76,2:08
Q,Tobias Kamke,GER,1,242,73.7%,15.8%,2,1.6%,3,2.3%,64.8%,69.9%,40.0%,59.4%,9,44.4%,30.7%,8,37.5%,45.9%,0.76,2:33
Q,Jan Lennard Struff,GER,1,185,71.4%,6.7%,2,2.2%,4,4.5%,67.4%,65.0%,44.8%,58.4%,8,50.0%,31.3%,5,20.0%,44.3%,0.75,2:01
,Gilles Muller,LUX,1,191,42.9%,20.0%,10,9.0%,12,10.8%,58.6%,63.1%,34.8%,51.4%,23,65.2%,36.3%,7,42.9%,45.0%,0.75,1:57
24,Philipp Kohlschreiber,GER,1,234,68.4%,10.5%,5,4.3%,3,2.6%,52.1%,65.6%,51.8%,59.0%,10,40.0%,30.8%,9,22.2%,44.9%,0.75,2:37
33,Steve Johnson,USA,1,217,76.5%,5.9%,5,4.3%,5,4.3%,65.5%,67.1%,47.5%,60.3%,13,69.2%,29.7%,7,14.3%,46.1%,0.75,2:20
Q,Adrian Ungur,ROU,1,196,46.2%,21.4%,2,2.0%,4,4.0%,60.6%,55.0%,38.5%,48.5%,15,53.3%,38.1%,5,60.0%,43.4%,0.74,1:42
Q,Gerald Melzer,AUT,1,214,78.9%,10.0%,3,2.7%,1,0.9%,75.9%,70.6%,44.4%,64.3%,8,50.0%,26.5%,2,100.0%,46.3%,0.74,2:17
,Donald Young,USA,1,189,50.0%,26.7%,2,2.0%,6,6.1%,56.6%,60.7%,37.2%,50.5%,16,56.3%,36.7%,8,50.0%,43.9%,0.74,1:54
,Horacio Zeballos,ARG,1,250,61.1%,10.5%,8,6.0%,5,3.8%,62.4%,61.4%,44.0%,54.9%,17,58.8%,32.5%,10,20.0%,44.4%,0.72,3:05
,Denis Kudla,USA,1,164,64.3%,7.1%,4,5.1%,3,3.8%,59.0%,63.0%,50.0%,57.7%,11,54.5%,30.2%,5,20.0%,43.3%,0.71,1:41
Q,Laslo Djere,SRB,1,182,73.3%,6.3%,1,1.1%,4,4.3%,60.9%,62.5%,58.3%,60.9%,7,42.9%,27.8%,3,33.3%,44.5%,0.71,2:08
Q,Nikoloz Basilashvili,GEO,1,276,81.0%,4.5%,4,2.8%,7,4.9%,63.2%,68.1%,50.9%,61.8%,11,63.6%,26.5%,4,25.0%,44.9%,0.69,2:47
32,Fabio Fognini,ITA,1,178,60.0%,12.5%,1,1.0%,2,2.1%,54.2%,67.3%,45.5%,57.3%,13,53.8%,29.3%,2,100.0%,44.4%,0.69,2:00
,Diego Schwartzman,ARG,1,206,58.8%,17.6%,1,0.9%,2,1.9%,67.9%,56.9%,44.1%,52.8%,15,53.3%,32.0%,9,33.3%,42.7%,0.68,2:22
,Simone Bolelli,ITA,1,176,57.1%,7.1%,1,1.1%,2,2.2%,61.1%,63.6%,37.1%,53.3%,9,33.3%,30.2%,4,25.0%,42.0%,0.65,2:00
Q,Kenny De Schepper,FRA,1,195,61.5%,0.0%,7,6.7%,2,1.9%,77.9%,58.0%,34.8%,52.9%,18,72.2%,30.8%,5,0.0%,42.6%,0.65,2:01
Q,Marsel Ilhan,TUR,1,155,50.0%,7.7%,1,1.4%,2,2.9%,48.6%,70.6%,36.1%,52.9%,7,14.3%,30.6%,7,14.3%,40.6%,0.65,1:39
,Daniel Munoz de la Nava,ESP,1,231,72.2%,5.3%,1,0.8%,2,1.6%,63.8%,54.3%,65.2%,58.3%,19,73.7%,26.9%,7,14.3%,44.2%,0.65,2:36
,Hyeon Chung,KOR,1,181,61.5%,7.1%,0,0.0%,1,1.1%,75.0%,62.3%,30.4%,54.3%,11,54.5%,29.2%,8,12.5%,42.0%,0.64,1:36
,Dmitry Tursunov,RUS,1,143,41.7%,15.4%,2,2.7%,1,1.4%,59.5%,59.1%,36.7%,50.0%,10,30.0%,31.9%,2,100.0%,41.3%,0.64,1:24
,Gregoire Barrere,FRA,1,168,57.1%,14.3%,6,6.9%,2,2.3%,69.0%,53.3%,55.6%,54.0%,11,45.5%,29.6%,7,28.6%,42.3%,0.64,1:38
,Inigo Cervantes Huegun,ESP,1,216,61.1%,16.7%,6,5.1%,4,3.4%,58.5%,63.8%,38.8%,53.4%,17,58.8%,29.6%,9,33.3%,42.6%,0.63,2:38
,Vasek Pospisil,CAN,1,149,33.3%,16.7%,6,7.6%,4,5.1%,59.5%,48.9%,37.5%,44.3%,13,38.5%,34.3%,6,33.3%,39.6%,0.62,1:38
,Paolo Lorenzi,ITA,1,148,27.3%,16.7%,0,0.0%,1,1.4%,60.6%,51.2%,32.1%,43.7%,15,46.7%,35.1%,6,33.3%,39.2%,0.62,1:51
,Marco Cecchinato,ITA,1,234,94.1%,0.0%,5,3.7%,2,1.5%,59.0%,68.4%,56.4%,63.4%,13,92.3%,21.0%,1,0.0%,45.3%,0.57,2:22
,Evgeny Donskoy,RUS,1,140,30.0%,0.0%,1,1.4%,1,1.4%,45.8%,54.5%,35.9%,44.4%,11,36.4%,29.4%,1,0.0%,37.1%,0.53,1:26
,Albert Montanes,ESP,1,197,81.3%,6.3%,3,2.9%,3,2.9%,74.0%,72.7%,55.6%,68.3%,6,50.0%,16.1%,2,50.0%,43.7%,0.51,1:48
,Taylor Fritz,USA,1,169,41.7%,7.7%,7,6.6%,2,1.9%,60.4%,56.3%,40.5%,50.0%,20,65.0%,25.4%,1,100.0%,40.8%,0.51,1:44
,Rajeev Ram,USA,1,221,73.7%,0.0%,6,5.0%,1,0.8%,70.2%,69.4%,47.2%,62.8%,9,44.4%,19.0%,0,-,43.0%,0.51,2:26
,Benjamin Becker,GER,1,148,53.8%,7.7%,7,9.1%,3,3.9%,70.1%,53.7%,43.5%,50.6%,8,25.0%,23.9%,2,50.0%,37.8%,0.49,1:20
,Janko Tipsarevic,SRB,1,181,71.4%,6.7%,4,3.9%,2,2.0%,48.0%,71.4%,47.2%,58.8%,15,73.3%,20.3%,1,100.0%,42.0%,0.49,2:09
,Yen Hsun Lu,TPE,1,148,41.7%,8.3%,2,2.4%,4,4.8%,69.0%,48.3%,42.3%,46.4%,14,50.0%,25.0%,1,100.0%,37.2%,0.47,1:30
,Sam Groth,AUS,1,125,20.0%,0.0%,10,12.5%,9,11.3%,57.5%,56.5%,20.6%,41.3%,14,42.9%,11.1%,0,-,30.4%,0.19,1:20
,All Main Draw Players,,127.0,,76.0%,24.0%,,5.9%,,3.0%,62.1%,68.9%,50.6%,62.0%,,60.6%,38.0%,,39.4%,50.0%,1.00,
