Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,144,(WC)Nick Kyrgios[AUS] [yr|ev],d.,68,(WC)Jiri Vesely[CZE] [yr|ev],3-6 6-3 7-5 6-2,1.24,24.5%,72.6%,81.8%,48.3%,0/1,7.5%,70.8%,68.0%,61.3%,5/9,2:04,13
R32,1,(2)Rafael Nadal[ESP] [yr|ev],d.,63,Mikhail Kukushkin[KAZ] [yr|ev],6-7(4) 6-1 6-1 6-1,2.10,9.7%,66.7%,77.4%,77.4%,2/2,6.7%,61.5%,63.9%,34.6%,11/18,2:34,1
R64,2,(1)Novak Djokovic[SRB] [yr|ev],d.,38,Radek Stepanek[CZE] [yr|ev],6-4 6-3 6-7(5) 7-6(5),1.19,12.2%,68.9%,79.4%,52.2%,5/5,6.3%,64.1%,74.7%,49.0%,5/7,3:17,1
R64,44,Gilles Simon[FRA] [yr|ev],d.,53,Robin Haase[NED] [yr|ev],7-6(1) 6-4 6-4,1.90,8.2%,64.7%,85.5%,70.0%,0/0,14.9%,61.2%,70.3%,48.9%,9/11,2:02,6
R64,147,(Q)Jimmy Wang[TPE] [yr|ev],d.,16,(17)Mikhail Youzhny[RUS] [yr|ev],7-6(1) 6-2 6-7(5) 6-3,1.15,6.7%,65.3%,66.3%,55.8%,9/13,7.6%,66.4%,58.6%,54.5%,5/12,3:03,85
R64,17,(14)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,67,Sam Querrey[USA] [yr|ev],4-6 7-6(2) 6-7(4) 6-3 14-12,1.15,18.0%,70.2%,81.9%,59.0%,5/6,16.0%,68.9%,75.4%,62.5%,7/9,3:49,5
R64,90,Sergiy Stakhovsky[UKR] [yr|ev],d.,10,(12)Ernests Gulbis[LAT] [yr|ev],6-4 6-3 7-6(5),2.03,13.3%,62.7%,82.7%,80.6%,1/1,12.8%,60.6%,78.8%,39.5%,7/10,1:55,31
R64,42,Jeremy Chardy[FRA] [yr|ev],d.,58,Marinko Matosevic[AUS] [yr|ev],6-7(5) 7-6(7) 7-6(9) 4-6 7-5,1.21,13.2%,55.7%,82.5%,50.6%,4/10,9.3%,59.1%,72.4%,46.6%,15/21,4:15,25
R64,29,(26)Marin Cilic[CRO] [yr|ev],d.,95,Andreas Haider Maurer[AUT] [yr|ev],3-6 6-1 6-4 6-4,1.58,17.6%,66.7%,88.2%,44.1%,3/4,4.9%,59.8%,65.8%,46.9%,10/14,2:12,3
R64,6,(6)Tomas Berdych[CZE] [yr|ev],d.,86,Bernard Tomic[AUS] [yr|ev],4-6 7-6(5) 7-6(3) 6-1,1.32,21.0%,62.2%,82.4%,68.9%,2/3,8.9%,81.5%,74.3%,52.2%,7/9,2:30,4
R64,5,(3)Andy Murray[GBR] [yr|ev],d.,92,Blaz Rola[SLO] [yr|ev],6-1 6-1 6-0,2.17,11.1%,60.3%,78.9%,60.0%,3/3,0.0%,50.8%,46.9%,29.0%,5/13,1:24,1
R64,23,(27)Roberto Bautista Agut[ESP] [yr|ev],d.,285,(Q)Jan Hernych[CZE] [yr|ev],7-5 4-6 6-2 6-2,1.20,6.0%,82.8%,71.9%,40.0%,8/10,5.4%,64.3%,69.4%,42.5%,7/13,2:24,9
R64,18,(20)Kevin Anderson[RSA] [yr|ev],d.,50,Edouard Roger-Vasselin[FRA] [yr|ev],7-6(0) 1-6 6-3 6-4,1.14,21.1%,68.4%,78.2%,47.2%,6/8,3.3%,77.0%,70.2%,42.9%,5/7,2:23,5
R64,15,(16)Fabio Fognini[ITA] [yr|ev],d.,251,(Q)Tim Puetz[GER] [yr|ev],2-6 6-4 7-6(6) 6-3,1.09,4.1%,57.4%,71.4%,61.5%,6/9,14.5%,61.8%,79.0%,40.0%,8/11,2:40,9
R64,13,(11)Grigor Dimitrov[BUL] [yr|ev],d.,236,(Q)Luke Saville[AUS] [yr|ev],6-3 6-2 6-4,2.08,15.5%,67.6%,89.6%,60.9%,1/1,3.6%,57.8%,64.6%,51.4%,7/11,1:33,3
R64,19,(21)Alexandr Dolgopolov[UKR] [yr|ev],d.,65,Benjamin Becker[GER] [yr|ev],6-7(4) 7-6(0) 6-3 6-4,1.32,31.3%,64.2%,81.4%,62.5%,4/5,6.6%,65.0%,71.9%,56.3%,4/7,2:30,13
R64,64,Leonardo Mayer[ARG] [yr|ev],d.,119,(WC)Marcos Baghdatis[CYP] [yr|ev],7-6(4) 4-6 6-1 6-4,1.52,14.3%,68.8%,87.0%,54.3%,6/7,6.4%,56.0%,71.4%,56.4%,4/7,2:44,21
R64,118,Andrey Kuznetsov[RUS] [yr|ev],d.,7,(7)David Ferrer[ESP] [yr|ev],6-7(5) 6-0 3-6 6-3 6-2,1.32,6.6%,64.0%,71.3%,55.1%,7/11,5.4%,67.7%,57.5%,48.1%,12/21,3:12,39
R64,3,(5)Stan Wawrinka[SUI] [yr|ev],d.,47,Yen Hsun Lu[TPE] [yr|ev],7-6(6) 6-3 3-6 7-5,1.15,9.6%,49.3%,79.1%,52.2%,4/8,2.3%,59.5%,64.1%,54.7%,5/10,2:42,3
R64,45,Denis Istomin[UZB] [yr|ev],d.,110,Julian Reister[GER] [yr|ev],7-6(7) 6-4 6-4,1.11,10.6%,72.1%,70.7%,58.6%,2/4,3.8%,74.3%,71.8%,40.7%,5/9,2:09,33
R64,26,(19)Feliciano Lopez[ESP] [yr|ev],d.,163,(Q)Ante Pavic[CRO] [yr|ev],6-4 7-6(4) 7-5,2.03,12.6%,56.3%,87.8%,78.9%,2/2,14.9%,54.5%,80.0%,52.2%,6/8,1:54,12
R64,11,(9)John Isner[USA] [yr|ev],d.,62,Jarkko Nieminen[FIN] [yr|ev],7-6(17) 7-6(3) 7-5,1.60,28.1%,71.1%,86.4%,75.8%,0/0,9.9%,74.0%,80.4%,52.9%,6/7,2:10,8
R64,25,(15)Jerzy Janowicz[POL] [yr|ev],d.,48,Lleyton Hewitt[AUS] [yr|ev],7-5 6-4 6-7(7) 4-6 6-3,1.07,11.7%,63.3%,72.8%,51.5%,7/10,7.7%,61.9%,67.3%,54.7%,5/10,3:47,14
R64,22,(23)Tommy Robredo[ESP] [yr|ev],d.,81,Adrian Mannarino[FRA] [yr|ev],6-4 6-1 7-6(5),1.36,8.3%,68.8%,77.3%,43.3%,2/5,4.2%,67.4%,62.5%,38.7%,8/14,1:58,5
R64,35,Santiago Giraldo[COL] [yr|ev],d.,30,(30)Marcel Granollers[ESP] [yr|ev],4-6 7-6(2) 1-6 6-1 7-5,0.98,1.8%,64.2%,68.9%,55.9%,11/15,10.1%,68.9%,67.6%,58.7%,3/7,3:25,28
R64,4,(4)Roger Federer[SUI] [yr|ev],d.,103,(Q)Gilles Muller[LUX] [yr|ev],6-3 7-5 6-3,2.92,36.2%,76.8%,90.6%,75.0%,0/0,13.0%,67.4%,74.2%,36.7%,2/6,1:34,1
R64,9,(8)Milos Raonic[CAN] [yr|ev],d.,77,Jack Sock[USA] [yr|ev],6-3 6-4 6-4,2.14,17.3%,66.7%,86.0%,76.0%,0/0,5.2%,57.7%,78.6%,41.5%,7/10,1:43,3
R64,72,Lukasz Kubot[POL] [yr|ev],d.,84,Dusan Lajovic[SRB] [yr|ev],6-7(4) 7-6(4) 6-3 7-6(3),1.14,15.5%,49.3%,82.9%,63.9%,6/7,11.2%,59.7%,76.3%,59.3%,1/3,3:00,41
R64,132,(LL)Simone Bolelli[ITA] [yr|ev],d.,28,(22)Philipp Kohlschreiber[GER] [yr|ev],4-6 6-4 6-3 2-6 7-5,0.97,5.7%,63.7%,71.0%,54.4%,4/9,9.1%,61.4%,69.1%,60.8%,5/10,3:02,36
R64,12,(10)Kei Nishikori[JPN] [yr|ev],d.,136,(Q)Denis Kudla[USA] [yr|ev],6-3 6-2 6-1,1.71,11.1%,66.7%,64.6%,75.0%,1/2,4.8%,58.3%,49.0%,40.0%,8/15,1:28,4
R64,144,(WC)Nick Kyrgios[AUS] [yr|ev],d.,14,(13)Richard Gasquet[FRA] [yr|ev],3-6 6-7(4) 6-4 7-5 10-8,0.90,10.0%,67.3%,70.4%,56.5%,14/16,14.6%,66.5%,75.6%,56.5%,2/6,3:53,13
R64,68,(WC)Jiri Vesely[CZE] [yr|ev],d.,21,(24)Gael Monfils[FRA] [yr|ev],7-6(3) 6-3 6-7(1) 6-7(3) 6-4,1.05,7.1%,68.6%,79.3%,56.6%,6/7,14.0%,72.0%,81.4%,43.5%,6/9,3:21,35
R64,63,Mikhail Kukushkin[KAZ] [yr|ev],d.,107,(LL)Frank Dancevic[CAN] [yr|ev],6-3 6-3 6-2,1.90,11.1%,61.1%,84.1%,64.3%,5/5,7.9%,61.8%,60.0%,47.1%,9/14,1:29,39
R64,1,(2)Rafael Nadal[ESP] [yr|ev],d.,52,Lukas Rosol[CZE] [yr|ev],4-6 7-6(6) 6-4 6-4,1.18,8.9%,78.9%,75.3%,61.5%,3/5,13.8%,57.7%,77.5%,53.8%,4/7,2:44,1
R128,2,(1)Novak Djokovic[SRB] [yr|ev],d.,56,Andrey Golubev[KAZ] [yr|ev],6-0 6-1 6-4,2.24,11.3%,66.1%,80.5%,71.4%,0/0,1.1%,57.5%,50.0%,48.6%,9/15,1:28,1
R128,38,Radek Stepanek[CZE] [yr|ev],d.,112,Pablo Cuevas[URU] [yr|ev],6-2 6-4 6-4,2.32,14.7%,72.1%,89.8%,63.2%,0/0,2.9%,61.0%,64.1%,51.2%,12/16,1:48,8
R128,44,Gilles Simon[FRA] [yr|ev],d.,221,(Q)Konstantin Kravchuk[RUS] [yr|ev],6-2 7-6(4) 7-5,1.44,8.2%,55.1%,81.5%,68.2%,1/1,3.0%,68.7%,72.1%,48.4%,2/5,2:08,6
R128,53,Robin Haase[NED] [yr|ev],d.,33,(31)Vasek Pospisil[CAN] [yr|ev],7-6(6) 4-6 7-5 6-3,1.09,9.0%,62.7%,83.3%,56.0%,4/5,16.7%,61.1%,83.1%,51.0%,2/4,2:38,33
R128,16,(17)Mikhail Youzhny[RUS] [yr|ev],d.,154,(WC)James Ward[GBR] [yr|ev],6-2 6-2 6-1,1.85,2.7%,63.0%,73.9%,66.7%,3/3,5.1%,64.6%,49.0%,42.9%,8/14,1:45,8
R128,147,(Q)Jimmy Wang[TPE] [yr|ev],d.,76,Alejandro Gonzalez[COL] [yr|ev],6-3 6-3 6-2,1.71,9.7%,61.1%,86.4%,57.1%,0/0,11.9%,65.5%,67.3%,37.9%,5/10,1:34,85
R128,67,Sam Querrey[USA] [yr|ev],d.,75,Bradley Klahn[USA] [yr|ev],6-7(5) 6-4 6-1 7-5,1.50,19.2%,62.3%,86.4%,53.1%,8/9,7.2%,66.7%,66.3%,50.0%,5/10,2:23,11
R128,17,(14)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,49,Jurgen Melzer[AUT] [yr|ev],6-1 3-6 3-6 6-2 6-4,1.31,15.7%,62.2%,74.7%,58.3%,4/7,4.4%,75.0%,62.5%,47.5%,11/16,2:59,5
R128,10,(12)Ernests Gulbis[LAT] [yr|ev],d.,272,Jurgen Zopp[EST] [yr|ev],7-6(7) 7-5 7-6(10),1.25,19.5%,61.9%,91.4%,44.2%,0/1,5.5%,61.4%,71.8%,59.2%,0/2,2:31,10
R128,90,Sergiy Stakhovsky[UKR] [yr|ev],d.,43,Carlos Berlocq[ARG] [yr|ev],6-3 6-3 6-3,1.96,16.7%,74.2%,81.6%,64.7%,1/2,2.2%,67.8%,62.3%,41.4%,11/17,1:32,31
R128,42,Jeremy Chardy[FRA] [yr|ev],d.,214,(WC)Daniel Cox[GBR] [yr|ev],6-2 7-6(3) 6-7(6) 6-3,1.41,19.7%,61.5%,76.4%,62.2%,6/9,8.3%,66.7%,66.7%,43.8%,10/17,2:37,25
R128,58,Marinko Matosevic[AUS] [yr|ev],d.,24,(18)Fernando Verdasco[ESP] [yr|ev],6-4 4-6 6-4 6-2,1.30,9.7%,65.5%,75.7%,56.4%,6/8,12.5%,57.1%,73.4%,41.7%,7/12,2:16,39
R128,29,(26)Marin Cilic[CRO] [yr|ev],d.,89,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-7(2) 6-2 6-1,1.59,25.2%,61.7%,86.4%,56.1%,3/4,3.8%,61.5%,68.8%,46.0%,16/22,2:31,3
R128,95,Andreas Haider Maurer[AUT] [yr|ev],d.,320,(WC)Kyle Edmund[GBR] [yr|ev],6-3 7-6(4) 6-2,1.39,8.0%,61.4%,83.3%,50.0%,5/6,12.0%,55.0%,70.9%,44.4%,6/11,1:50,47
R128,86,Bernard Tomic[AUS] [yr|ev],d.,114,Evgeny Donskoy[RUS] [yr|ev],6-4 6-3 6-2,2.09,16.2%,72.1%,81.6%,68.4%,1/2,7.9%,55.1%,63.3%,42.5%,5/10,1:27,17
R128,6,(6)Tomas Berdych[CZE] [yr|ev],d.,104,Victor Hanescu[ROU] [yr|ev],6-7(5) 6-1 6-4 6-3,1.66,19.6%,64.3%,75.0%,75.0%,3/3,6.0%,78.9%,63.4%,40.0%,20/25,2:56,4
R128,5,(3)Andy Murray[GBR] [yr|ev],d.,105,David Goffin[BEL] [yr|ev],6-1 6-4 7-5,1.98,10.3%,70.5%,85.5%,60.9%,2/2,2.1%,57.9%,63.6%,47.5%,4/8,2:02,1
R128,92,Blaz Rola[SLO] [yr|ev],d.,80,Pablo Andujar[ESP] [yr|ev],6-3 6-1 6-4,1.61,5.0%,63.7%,80.4%,51.7%,6/7,1.2%,59.0%,57.1%,44.1%,6/12,1:41,78
R128,285,(Q)Jan Hernych[CZE] [yr|ev],d.,87,Tobias Kamke[GER] [yr|ev],6-3 6-7(5) 6-3 5-7 6-4,1.08,9.9%,74.2%,73.3%,48.9%,11/14,4.6%,69.5%,72.4%,45.7%,5/10,3:19,59
R128,23,(27)Roberto Bautista Agut[ESP] [yr|ev],d.,70,Steve Johnson[USA] [yr|ev],6-3 6-7(3) 6-4 7-5,1.26,2.2%,74.1%,73.0%,65.7%,8/9,7.6%,58.3%,72.7%,50.9%,3/7,2:50,9
R128,18,(20)Kevin Anderson[RSA] [yr|ev],d.,140,(LL)Aljaz Bedene[SLO] [yr|ev],6-3 7-5 6-2,1.40,23.5%,70.4%,85.5%,41.4%,8/8,11.5%,55.1%,79.1%,40.0%,1/5,1:48,5
R128,50,Edouard Roger-Vasselin[FRA] [yr|ev],d.,117,Filippo Volandri[ITA] [yr|ev],7-6(1) 6-2 6-4,1.68,14.3%,63.1%,73.6%,67.7%,3/6,2.1%,70.2%,59.1%,35.7%,1/7,1:38,N/A
R128,251,(Q)Tim Puetz[GER] [yr|ev],d.,61,Teymuraz Gabashvili[RUS] [yr|ev],2-6 6-4 6-2 6-2,1.43,20.7%,60.9%,78.6%,52.8%,3/6,5.2%,60.9%,60.0%,46.7%,7/13,2:17,165
R128,15,(16)Fabio Fognini[ITA] [yr|ev],d.,148,(Q)Alex Kuznetsov[USA] [yr|ev],2-6 1-6 6-4 6-1 9-7,0.91,5.7%,59.9%,70.2%,42.9%,11/17,14.0%,62.9%,73.3%,45.3%,8/14,3:09,9
R128,13,(11)Grigor Dimitrov[BUL] [yr|ev],d.,150,(Q)Ryan Harrison[USA] [yr|ev],7-6(1) 6-3 6-2,1.81,4.8%,61.4%,82.4%,65.6%,4/4,10.3%,60.9%,67.9%,38.2%,3/7,1:41,3
R128,236,(Q)Luke Saville[AUS] [yr|ev],d.,57,Dominic Thiem[AUT] [yr|ev],7-5 6-4 3-6 6-4,1.08,9.6%,61.6%,68.9%,55.4%,9/12,5.5%,66.4%,61.2%,60.5%,6/11,2:54,152
R128,65,Benjamin Becker[GER] [yr|ev],d.,69,Donald Young[USA] [yr|ev],6-4 6-3 6-4,1.40,14.1%,71.7%,78.8%,50.0%,5/5,7.8%,66.7%,68.3%,40.0%,10/14,1:39,35
R128,19,(21)Alexandr Dolgopolov[UKR] [yr|ev],d.,124,(Q)Sam Groth[AUS] [yr|ev],7-5 7-6(2) 7-6(5),1.25,13.3%,74.3%,80.8%,70.4%,0/0,21.2%,67.3%,84.2%,48.6%,3/4,1:55,13
R128,64,Leonardo Mayer[ARG] [yr|ev],d.,36,(25)Andreas Seppi[ITA] [yr|ev],6-3 2-6 4-6 7-6(5) 6-4,0.84,13.6%,59.9%,72.2%,55.4%,6/9,4.2%,62.7%,83.1%,50.9%,5/8,3:15,21
R128,119,(WC)Marcos Baghdatis[CYP] [yr|ev],d.,79,Dustin Brown[JAM] [yr|ev],6-4 7-5 2-6 7-6(4),1.09,10.2%,60.6%,76.6%,54.0%,2/5,9.9%,71.8%,71.6%,47.5%,9/12,2:17,8
R128,118,Andrey Kuznetsov[RUS] [yr|ev],d.,143,(WC)Daniel Evans[GBR] [yr|ev],6-1 7-5 3-6 7-6(5),1.17,14.4%,62.9%,78.3%,46.9%,3/5,12.4%,60.3%,76.7%,37.5%,5/9,2:25,39
R128,7,(7)David Ferrer[ESP] [yr|ev],d.,60,Pablo Carreno Busta[ESP] [yr|ev],6-0 6-7(3) 6-1 6-1,1.44,8.6%,75.9%,70.5%,46.4%,9/11,11.0%,71.0%,57.7%,27.6%,5/15,2:23,3
R128,3,(5)Stan Wawrinka[SUI] [yr|ev],d.,41,Joao Sousa[POR] [yr|ev],6-3 6-4 6-3,1.47,22.5%,63.7%,86.3%,55.2%,0/0,0.0%,73.3%,68.2%,50.0%,8/12,1:35,3
R128,47,Yen Hsun Lu[TPE] [yr|ev],d.,102,Aleksandr Nedovyesov[KAZ] [yr|ev],6-4 4-6 6-4 1-6 6-1,1.07,6.7%,70.1%,74.5%,52.5%,12/15,17.6%,68.0%,78.8%,37.5%,2/6,2:39,33
R128,110,Julian Reister[GER] [yr|ev],d.,94,Michael Russell[USA] [yr|ev],6-4 6-4 6-7(5) 4-6 7-5,1.04,8.2%,74.4%,73.1%,36.0%,24/28,4.4%,64.4%,68.1%,51.6%,16/22,3:50,83
R128,45,Denis Istomin[UZB] [yr|ev],d.,31,(32)Dmitry Tursunov[RUS] [yr|ev],7-5 6-4 3-6 6-2,1.79,16.8%,68.4%,87.7%,53.3%,1/3,6.9%,64.8%,59.2%,57.1%,15/20,2:23,33
R128,26,(19)Feliciano Lopez[ESP] [yr|ev],d.,145,(Q)Yuichi Sugita[JPN] [yr|ev],7-6(6) 7-6(6) 7-6(7),1.39,17.2%,59.5%,85.5%,57.4%,6/7,12.2%,64.6%,74.7%,44.2%,3/4,2:45,12
R128,163,(Q)Ante Pavic[CRO] [yr|ev],d.,55,Alejandro Falla[COL] [yr|ev],6-4 6-3 7-5,1.13,17.0%,61.3%,72.3%,53.7%,8/10,5.8%,60.5%,67.3%,50.0%,5/10,1:44,132
R128,62,Jarkko Nieminen[FIN] [yr|ev],d.,37,Federico Delbonis[ARG] [yr|ev],6-3 7-6(3) 7-5,1.59,4.3%,72.8%,86.6%,64.0%,1/1,7.5%,59.1%,81.8%,50.0%,4/6,1:47,13
R128,11,(9)John Isner[USA] [yr|ev],d.,234,(WC)Daniel Smethurst[GBR] [yr|ev],7-5 6-3 6-4,1.43,28.9%,73.3%,81.8%,58.3%,7/7,4.1%,59.8%,74.1%,51.3%,5/8,1:50,8
R128,25,(15)Jerzy Janowicz[POL] [yr|ev],d.,125,Somdev Devvarman[IND] [yr|ev],4-6 6-3 6-3 3-6 6-3,1.15,6.0%,53.4%,81.7%,48.4%,7/11,9.2%,51.3%,76.9%,44.6%,6/12,3:04,14
