Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
WC,Alexei Popyrin,AUS,3,737,94.5%,12.7%,45,12.4%,16,4.4%,63.4%,78.7%,60.2%,71.9%,19,84.2%,32.9%,29,24.1%,52.1%,1.17,7:26
4,Alexander Zverev,GER,4,844,82.1%,27.7%,60,14.3%,33,7.9%,65.2%,76.6%,47.9%,66.6%,42,71.4%,38.4%,38,47.4%,52.4%,1.15,9:32
26,Fernando Verdasco,ESP,3,700,86.5%,22.6%,52,14.7%,14,4.0%,66.0%,73.0%,55.0%,66.9%,30,76.7%,37.8%,35,34.3%,52.4%,1.14,8:57
,Maximilian Marterer,GER,2,441,94.4%,20.0%,34,14.7%,5,2.2%,66.2%,73.9%,66.7%,71.4%,7,71.4%,32.4%,14,50.0%,52.8%,1.13,5:01
21,David Goffin,BEL,3,557,80.4%,34.0%,25,9.4%,7,2.6%,66.5%,72.3%,48.3%,64.3%,16,43.8%,40.2%,30,53.3%,51.7%,1.13,6:11
8,Kei Nishikori,JPN,5,1230,84.4%,21.3%,33,5.5%,13,2.2%,67.6%,73.4%,53.8%,67.1%,33,54.5%,37.2%,48,41.7%,51.8%,1.13,14:39
,Pierre Hugues Herbert,FRA,3,623,84.9%,21.2%,42,13.8%,8,2.6%,68.2%,75.0%,56.7%,69.2%,14,42.9%,34.6%,27,40.7%,51.5%,1.12,6:52
6,Marin Cilic,CRO,4,1122,85.9%,18.8%,74,13.5%,19,3.5%,61.3%,78.0%,50.0%,67.2%,35,65.7%,36.9%,54,29.6%,51.7%,1.12,13:56
,Andreas Seppi,ITA,3,677,86.7%,20.7%,45,13.5%,12,3.6%,63.5%,76.4%,56.6%,69.2%,19,57.9%,34.4%,24,50.0%,51.6%,1.12,7:32
Q,Stefano Travaglia,ITA,2,495,81.0%,29.3%,36,14.6%,10,4.0%,55.9%,73.2%,53.2%,64.4%,19,57.9%,39.9%,21,57.1%,52.1%,1.12,5:38
28,Lucas Pouille,FRA,6,1508,87.5%,14.4%,88,12.0%,23,3.1%,63.1%,80.3%,53.3%,70.4%,37,59.5%,33.0%,55,30.9%,51.1%,1.11,16:30
,Hubert Hurkacz,POL,1,303,95.8%,4.2%,14,9.7%,4,2.8%,75.9%,81.8%,68.6%,78.6%,3,66.7%,23.4%,4,25.0%,49.8%,1.10,3:06
23,Pablo Carreno Busta,ESP,4,1168,81.6%,27.1%,40,7.1%,11,2.0%,67.9%,69.2%,51.4%,63.5%,44,63.6%,40.1%,59,39.0%,51.4%,1.10,13:38
24,Hyeon Chung,KOR,2,499,85.7%,21.4%,12,5.0%,3,1.3%,67.4%,73.3%,62.8%,69.9%,13,53.8%,32.7%,17,52.9%,50.5%,1.09,5:50
WC,Alex Bolt,AUS,3,735,75.0%,21.8%,38,11.0%,7,2.0%,59.9%,71.4%,52.9%,64.0%,28,50.0%,39.1%,37,32.4%,50.7%,1.09,8:09
11,Borna Coric,CRO,4,859,88.6%,22.1%,67,15.1%,20,4.5%,66.7%,76.8%,48.0%,67.2%,29,72.4%,35.7%,33,45.5%,52.0%,1.09,10:15
12,Fabio Fognini,ITA,3,628,77.6%,22.9%,25,7.8%,13,4.1%,66.6%,76.1%,42.1%,64.7%,29,62.1%,38.0%,24,45.8%,51.6%,1.08,7:17
14,Stefanos Tsitsipas,GRE,6,1479,89.1%,12.8%,94,12.7%,13,1.8%,63.0%,78.1%,57.3%,70.4%,37,64.9%,31.8%,47,31.9%,51.1%,1.07,17:17
,Filip Krajinovic,SRB,3,763,75.9%,22.8%,47,12.9%,7,1.9%,63.7%,74.6%,45.5%,64.0%,31,54.8%,38.6%,33,39.4%,50.7%,1.07,8:19
32,Philipp Kohlschreiber,GER,2,533,95.1%,17.1%,30,10.8%,7,2.5%,56.6%,75.3%,57.9%,67.7%,24,91.7%,34.3%,22,31.8%,51.8%,1.06,6:18
,Jordan Thompson,AUS,2,338,78.6%,17.2%,20,11.0%,4,2.2%,70.2%,73.2%,46.3%,65.2%,13,53.8%,36.9%,11,45.5%,52.1%,1.06,3:46
29,Gilles Simon,FRA,2,533,85.0%,25.0%,24,8.3%,12,4.2%,61.8%,74.2%,47.3%,63.9%,22,72.7%,38.0%,24,41.7%,52.0%,1.05,6:11
,Roberto Carballes Baena,ESP,1,230,73.7%,20.0%,7,6.8%,3,2.9%,71.8%,71.6%,44.8%,64.1%,6,16.7%,37.8%,6,66.7%,49.6%,1.05,2:34
5,Kevin Anderson,RSA,2,470,84.6%,23.1%,27,11.1%,9,3.7%,64.8%,74.1%,50.0%,65.6%,21,71.4%,36.3%,21,42.9%,51.5%,1.05,5:52
10,Karen Khachanov,RUS,3,607,81.6%,29.8%,39,13.0%,13,4.3%,58.5%,71.4%,46.0%,60.9%,24,62.5%,40.9%,32,43.8%,50.7%,1.05,6:41
,Ernests Gulbis,LAT,1,85,83.3%,28.6%,4,9.5%,4,9.5%,61.9%,80.8%,31.3%,61.9%,1,0.0%,39.5%,4,50.0%,50.6%,1.04,1:00
25,Denis Shapovalov,CAN,3,552,80.9%,19.1%,37,12.5%,12,4.1%,62.8%,79.6%,44.5%,66.6%,23,60.9%,34.8%,15,60.0%,51.8%,1.04,6:25
,Ugo Humbert,FRA,1,374,88.9%,10.7%,20,10.7%,7,3.7%,62.6%,80.3%,51.4%,69.5%,12,75.0%,31.6%,6,50.0%,50.5%,1.04,4:04
,Benoit Paire,FRA,1,332,78.3%,20.8%,21,13.7%,5,3.3%,51.0%,75.6%,45.3%,60.8%,16,68.8%,40.8%,14,35.7%,50.0%,1.04,3:42
,Ryan Harrison,USA,2,294,81.5%,18.5%,24,16.8%,4,2.8%,58.0%,81.9%,50.0%,68.5%,7,28.6%,32.5%,11,45.5%,50.0%,1.03,3:10
,Ilya Ivashka,BLR,2,440,71.0%,29.0%,19,8.4%,22,9.8%,56.0%,73.0%,43.4%,60.0%,28,67.9%,41.4%,27,33.3%,50.9%,1.03,5:31
WC,Jo-Wilfried Tsonga,FRA,2,381,83.9%,12.5%,33,18.2%,5,2.8%,56.9%,83.5%,50.0%,69.1%,9,44.4%,31.5%,18,22.2%,49.3%,1.02,4:30
,Frances Tiafoe,USA,5,1201,86.7%,19.2%,56,9.3%,14,2.3%,66.4%,74.1%,53.2%,67.1%,44,70.5%,33.3%,47,40.4%,50.3%,1.01,13:34
Q,Henri Laaksonen,SUI,2,599,75.6%,20.0%,26,8.9%,3,1.0%,64.8%,68.4%,52.4%,62.8%,19,42.1%,37.6%,26,34.6%,49.9%,1.01,6:35
,Denis Kudla,USA,2,624,75.0%,24.5%,36,11.3%,17,5.3%,61.1%,72.8%,42.7%,61.1%,36,66.7%,38.7%,25,48.0%,50.2%,1.00,6:53
17,Marco Cecchinato,ITA,1,266,72.7%,26.1%,10,7.4%,3,2.2%,66.2%,66.7%,60.9%,64.7%,13,53.8%,35.4%,7,85.7%,50.4%,1.00,2:44
19,Nikoloz Basilashvili,GEO,3,801,78.1%,23.8%,34,8.3%,27,6.6%,61.4%,71.5%,49.7%,63.1%,31,54.8%,37.0%,28,53.6%,50.4%,1.00,8:30
,Leonardo Mayer,ARG,2,472,92.1%,5.3%,32,13.9%,7,3.0%,60.6%,81.4%,58.2%,72.3%,7,57.1%,27.8%,8,25.0%,49.6%,1.00,5:35
,Taylor Fritz,USA,3,704,86.5%,14.0%,38,10.6%,3,0.8%,65.0%,71.6%,59.2%,67.2%,28,75.0%,32.6%,27,25.9%,50.1%,0.99,6:56
,John Millman,AUS,2,551,76.2%,18.6%,23,8.1%,7,2.5%,66.9%,71.6%,46.8%,63.4%,28,64.3%,36.3%,18,44.4%,50.3%,0.99,6:25
,Guido Pella,ARG,1,347,84.6%,15.4%,18,10.6%,5,2.9%,66.5%,69.0%,57.9%,65.3%,14,71.4%,33.9%,13,30.8%,49.3%,0.98,4:01
,Evgeny Donskoy,RUS,2,539,84.2%,21.6%,24,8.4%,6,2.1%,60.6%,71.3%,50.4%,63.1%,21,71.4%,35.7%,15,53.3%,50.3%,0.97,5:49
WC,Jason Kubler,AUS,1,261,78.9%,20.0%,14,11.1%,10,7.9%,62.7%,68.4%,48.9%,61.1%,12,66.7%,37.8%,10,40.0%,49.0%,0.97,3:04
,Pablo Cuevas,URU,2,468,86.1%,20.0%,20,8.6%,8,3.4%,63.4%,72.1%,51.8%,64.7%,16,68.8%,34.3%,18,38.9%,49.4%,0.97,4:50
Q,Thanasi Kokkinakis,AUS,1,128,77.8%,22.2%,0,0.0%,1,1.5%,79.1%,64.2%,50.0%,61.2%,10,80.0%,37.7%,7,28.6%,50.0%,0.97,1:32
,Yoshihito Nishioka,JPN,2,494,70.6%,17.1%,14,5.6%,4,1.6%,70.3%,61.7%,51.4%,58.6%,37,73.0%,39.6%,15,40.0%,49.2%,0.96,5:14
,Marton Fucsovics,HUN,2,441,82.4%,17.1%,25,11.3%,8,3.6%,63.1%,74.3%,48.8%,64.9%,11,45.5%,33.8%,21,28.6%,49.4%,0.96,5:29
,Radu Albot,MDA,2,432,68.8%,31.3%,12,5.8%,2,1.0%,67.8%,58.9%,53.7%,57.2%,23,56.5%,41.1%,26,38.5%,48.8%,0.96,5:23
27,Alex De Minaur,AUS,3,694,81.1%,20.8%,13,3.7%,11,3.1%,62.3%,68.8%,50.0%,61.7%,28,64.3%,36.6%,22,50.0%,49.4%,0.95,8:12
,Marius Copil,ROU,2,399,83.3%,17.1%,31,14.7%,6,2.8%,60.2%,78.7%,47.6%,66.4%,13,53.8%,31.9%,7,85.7%,50.1%,0.95,4:27
,Joao Sousa,POR,3,885,83.6%,10.3%,56,12.6%,3,0.7%,66.8%,73.5%,50.0%,65.7%,36,69.4%,32.6%,30,23.3%,49.3%,0.95,10:25
,Thomas Fabbiano,ITA,3,777,85.5%,15.0%,9,2.3%,9,2.3%,72.7%,70.0%,58.7%,66.9%,20,55.0%,31.5%,21,42.9%,49.7%,0.95,8:43
,Mackenzie Mcdonald,USA,2,528,75.6%,19.5%,17,6.4%,6,2.3%,65.3%,66.5%,51.1%,61.1%,26,61.5%,36.5%,20,40.0%,48.9%,0.94,6:07
Q,Christopher Eubanks,USA,1,272,70.0%,23.8%,21,16.5%,9,7.1%,58.3%,77.0%,37.7%,60.6%,11,45.5%,36.6%,15,33.3%,47.8%,0.93,2:42
,Matthew Ebden,AUS,2,375,66.7%,19.4%,19,10.8%,14,8.0%,63.1%,69.4%,43.1%,59.7%,20,50.0%,37.7%,15,40.0%,48.0%,0.93,4:18
WC,Marc Polmans,AUS,1,271,77.3%,13.6%,8,6.2%,6,4.7%,66.7%,72.1%,44.2%,62.8%,11,54.5%,34.5%,17,17.6%,48.0%,0.93,3:03
,Guillermo Garcia Lopez,ESP,1,210,76.5%,5.9%,5,5.0%,5,5.0%,63.4%,71.9%,51.4%,64.4%,10,60.0%,33.0%,5,20.0%,48.1%,0.93,2:15
,Stan Wawrinka,SUI,2,409,87.1%,10.0%,31,14.6%,3,1.4%,57.7%,80.5%,54.4%,69.5%,11,63.6%,28.1%,4,75.0%,49.6%,0.92,5:01
Q,Daniel Evans,GBR,2,413,93.8%,15.6%,13,6.1%,2,0.9%,61.7%,75.8%,52.4%,66.8%,7,71.4%,30.2%,11,45.5%,49.2%,0.91,5:10
,Mirza Basic,BIH,1,270,75.0%,19.0%,9,6.7%,6,4.5%,59.7%,67.5%,55.6%,62.7%,13,61.5%,33.8%,9,44.4%,48.1%,0.91,2:43
,Tennys Sandgren,USA,1,301,81.0%,14.3%,18,12.4%,5,3.4%,50.3%,74.0%,48.6%,61.4%,8,50.0%,35.3%,22,13.6%,47.8%,0.91,3:12
,Jeremy Chardy,FRA,2,714,85.2%,11.1%,43,11.9%,11,3.1%,67.8%,75.4%,50.9%,67.5%,23,65.2%,29.7%,25,24.0%,48.7%,0.91,7:50
,Albert Ramos,ESP,1,264,75.0%,10.0%,4,3.2%,2,1.6%,64.8%,65.4%,59.1%,63.2%,16,68.8%,33.1%,7,28.6%,47.3%,0.90,3:13
,Andrey Rublev,RUS,1,242,73.7%,21.1%,6,4.7%,9,7.0%,51.6%,69.7%,51.6%,60.9%,13,61.5%,35.1%,11,36.4%,48.8%,0.90,2:30
,Ivo Karlovic,CRO,2,631,96.2%,5.7%,98,29.9%,8,2.4%,72.9%,81.6%,58.4%,75.3%,10,80.0%,22.1%,8,37.5%,49.8%,0.90,6:54
,Taro Daniel,JPN,2,305,83.3%,8.3%,9,6.5%,7,5.0%,62.6%,79.3%,40.4%,64.7%,9,55.6%,31.3%,17,11.8%,46.6%,0.89,3:40
31,Steve Johnson,USA,1,213,78.9%,5.0%,11,10.5%,3,2.9%,49.5%,80.8%,56.6%,68.6%,5,20.0%,27.8%,6,16.7%,47.9%,0.88,2:21
Q,Luca Vanni,ITA,1,331,88.0%,7.7%,25,14.3%,7,4.0%,58.3%,77.5%,46.6%,64.6%,13,76.9%,30.8%,4,50.0%,48.6%,0.87,3:47
7,Dominic Thiem,AUT,2,501,77.8%,14.3%,10,3.8%,15,5.7%,64.0%,65.9%,47.9%,59.4%,24,66.7%,35.4%,21,23.8%,47.9%,0.87,5:26
,Michael Mmoh,USA,1,248,55.6%,27.8%,4,3.3%,12,9.8%,56.9%,61.4%,39.6%,52.0%,17,52.9%,41.6%,13,38.5%,46.8%,0.87,2:55
,Reilly Opelka,USA,2,623,91.8%,4.0%,107,33.5%,14,4.4%,61.1%,85.1%,54.8%,73.4%,7,42.9%,23.0%,8,25.0%,48.8%,0.86,6:30
,Matteo Berrettini,ITA,1,261,85.7%,0.0%,9,6.8%,8,6.0%,61.7%,80.5%,54.9%,70.7%,7,57.1%,25.0%,2,0.0%,48.3%,0.85,2:57
,Laslo Djere,SRB,1,271,75.0%,9.5%,15,11.5%,2,1.5%,60.8%,70.9%,51.0%,63.1%,5,0.0%,31.2%,10,20.0%,46.5%,0.85,2:57
,Jaume Munar,ESP,1,199,78.6%,14.3%,7,7.2%,0,0.0%,67.0%,66.2%,50.0%,60.8%,5,40.0%,32.4%,10,20.0%,46.2%,0.83,2:24
,Jan Lennard Struff,GER,1,219,66.7%,27.8%,12,10.2%,9,7.6%,47.5%,71.4%,40.3%,55.1%,11,45.5%,36.6%,11,45.5%,46.6%,0.82,2:22
,Pedro Sousa,POR,1,184,75.0%,6.3%,1,1.1%,2,2.1%,56.8%,66.7%,58.5%,63.2%,8,50.0%,30.3%,2,50.0%,47.3%,0.82,1:58
,Malek Jaziri,TUN,1,252,56.3%,17.6%,2,1.5%,5,3.8%,50.4%,62.7%,40.9%,51.9%,22,68.2%,37.8%,13,23.1%,45.2%,0.79,3:15
,Peter Gojowczyk,GER,1,228,72.2%,10.5%,6,4.7%,5,3.9%,48.8%,68.3%,50.0%,58.9%,15,66.7%,32.3%,3,66.7%,47.4%,0.79,2:31
,Federico Delbonis,ARG,1,234,73.7%,15.8%,6,5.0%,2,1.7%,60.5%,63.9%,55.3%,60.5%,9,44.4%,30.4%,11,27.3%,45.7%,0.77,2:37
Q,Viktor Troicki,SRB,2,460,78.9%,18.4%,20,7.8%,3,1.2%,64.7%,67.1%,47.3%,60.1%,25,68.0%,30.7%,10,70.0%,47.2%,0.77,5:14
,Marcel Granollers,ESP,1,164,71.4%,6.7%,10,13.2%,3,3.9%,59.2%,75.6%,41.9%,61.8%,4,0.0%,29.5%,5,20.0%,44.5%,0.77,1:45
Q,Tatsuma Ito,JPN,1,199,73.3%,0.0%,5,5.0%,8,8.0%,48.0%,79.2%,48.1%,63.0%,8,50.0%,28.3%,2,0.0%,45.7%,0.76,2:35
,Robin Haase,NED,2,343,79.3%,13.3%,13,7.2%,5,2.8%,53.9%,74.2%,49.4%,62.8%,12,50.0%,28.2%,10,40.0%,46.4%,0.76,3:34
,Adrian Mannarino,FRA,1,222,61.1%,11.1%,5,4.5%,1,0.9%,69.6%,62.8%,35.3%,54.5%,15,53.3%,33.6%,7,28.6%,44.1%,0.74,2:53
,Janko Tipsarevic,SRB,1,233,72.2%,5.6%,6,5.0%,4,3.3%,57.9%,68.6%,43.1%,57.9%,15,66.7%,31.3%,4,25.0%,45.1%,0.74,2:33
Q,Prajnesh Gunneswaran,IND,1,180,66.7%,13.3%,7,7.8%,4,4.4%,65.6%,64.4%,54.8%,61.1%,8,37.5%,28.9%,6,33.3%,45.0%,0.74,1:52
,Bradley Klahn,USA,1,309,76.0%,3.8%,22,13.4%,4,2.4%,64.0%,71.4%,59.3%,67.1%,14,57.1%,24.1%,2,50.0%,46.9%,0.73,3:37
,Nicolas Jarry,CHI,1,266,95.2%,4.5%,21,15.1%,6,4.3%,59.7%,78.3%,57.1%,69.8%,6,83.3%,22.0%,2,50.0%,47.0%,0.73,3:12
,Guido Andreozzi,ARG,1,227,66.7%,5.3%,8,7.2%,5,4.5%,58.6%,75.4%,37.0%,59.5%,11,45.5%,29.3%,6,16.7%,44.1%,0.72,2:44
,Andy Murray,GBR,1,303,80.8%,3.8%,19,12.2%,2,1.3%,59.6%,79.6%,49.2%,67.3%,10,50.0%,23.1%,5,20.0%,45.9%,0.71,4:09
,Sam Querrey,USA,1,254,75.0%,10.0%,23,16.7%,8,5.8%,60.9%,76.2%,37.0%,60.9%,15,66.7%,27.6%,7,28.6%,45.7%,0.70,2:38
,Cameron Norrie,GBR,1,211,71.4%,6.7%,8,7.3%,1,0.9%,64.2%,70.0%,41.0%,59.6%,12,66.7%,28.4%,6,16.7%,44.5%,0.70,2:04
Q,Bjorn Fratangelo,USA,1,186,73.3%,6.7%,4,4.3%,5,5.4%,53.8%,68.0%,51.2%,60.2%,12,66.7%,28.0%,4,25.0%,44.1%,0.70,2:07
Q,Kamil Majchrzak,POL,1,232,57.9%,10.5%,11,8.9%,9,7.3%,52.8%,64.6%,37.9%,52.0%,14,42.9%,33.0%,8,25.0%,43.1%,0.69,2:48
,Dusan Lajovic,SRB,1,183,50.0%,13.3%,5,4.9%,4,3.9%,67.0%,66.7%,23.5%,52.4%,15,53.3%,32.5%,5,40.0%,43.7%,0.68,2:01
WC,Zhe Li,CHN,1,163,61.5%,0.0%,2,2.7%,1,1.4%,74.0%,61.1%,47.4%,57.5%,6,16.7%,28.9%,10,0.0%,41.7%,0.68,2:00
,Bernard Tomic,AUS,1,197,73.3%,6.7%,12,11.5%,1,1.0%,70.2%,64.4%,48.4%,59.6%,15,73.3%,26.9%,6,16.7%,44.2%,0.67,2:03
WC,James Duckworth,AUS,1,192,60.0%,12.5%,12,10.8%,11,9.9%,55.9%,64.5%,40.8%,54.1%,12,50.0%,30.9%,3,66.7%,44.3%,0.67,2:15
,Mikhail Kukushkin,KAZ,1,175,57.1%,13.3%,4,4.7%,2,2.3%,58.1%,60.0%,41.7%,52.3%,11,45.5%,31.5%,5,40.0%,41.7%,0.66,1:45
Q,Gleb Sakharov,FRA,1,146,50.0%,7.7%,3,4.3%,1,1.4%,59.4%,61.0%,39.3%,52.2%,8,25.0%,31.2%,2,50.0%,41.1%,0.65,1:39
,Aljaz Bedene,SLO,1,161,53.8%,14.3%,7,8.3%,2,2.4%,60.7%,66.7%,24.2%,50.0%,8,25.0%,32.5%,3,66.7%,41.6%,0.65,1:55
Q,Miomir Kecmanovic,SRB,1,198,73.3%,6.7%,2,1.8%,2,1.8%,62.2%,58.0%,57.1%,57.7%,16,75.0%,27.6%,2,50.0%,44.4%,0.65,2:11
,Denis Istomin,UZB,1,181,78.6%,0.0%,4,4.0%,1,1.0%,69.7%,65.2%,53.3%,61.6%,9,66.7%,24.4%,0,-,44.8%,0.64,1:57
,Pablo Andujar,ESP,1,177,71.4%,6.7%,1,1.1%,7,8.0%,62.5%,72.7%,36.4%,59.1%,8,50.0%,25.8%,3,33.3%,42.4%,0.63,1:55
,Martin Klizan,SVK,1,202,87.5%,0.0%,8,7.1%,5,4.4%,66.4%,74.7%,47.4%,65.5%,13,84.6%,21.3%,0,-,46.0%,0.62,2:26
WC,Jack Sock,USA,1,213,64.7%,11.1%,13,11.7%,5,4.5%,67.6%,61.3%,47.2%,56.8%,13,53.8%,26.5%,4,50.0%,42.3%,0.61,2:13
,Steve Darcis,BEL,1,163,69.2%,0.0%,11,13.1%,1,1.2%,70.2%,62.7%,40.0%,56.0%,9,55.6%,26.6%,3,0.0%,41.7%,0.60,2:01
,Cristian Garin,CHI,1,145,27.3%,9.1%,3,3.6%,3,3.6%,61.4%,51.0%,37.5%,45.8%,18,55.6%,30.6%,2,50.0%,39.3%,0.57,1:28
,Damir Dzumhur,BIH,1,145,27.3%,9.1%,2,2.9%,4,5.7%,61.4%,41.9%,37.0%,40.0%,18,55.6%,32.0%,5,20.0%,35.9%,0.53,1:25
,Mischa Zverev,GER,1,218,88.2%,0.0%,10,8.3%,1,0.8%,65.3%,69.6%,59.5%,66.1%,12,83.3%,17.5%,1,0.0%,44.5%,0.52,1:59
,Nick Kyrgios,AUS,1,171,87.5%,0.0%,15,16.5%,2,2.2%,74.7%,75.0%,69.6%,73.6%,7,71.4%,13.8%,0,-,45.6%,0.52,1:56
Q,Rudolf Molleker,GER,1,177,56.3%,6.3%,9,9.8%,5,5.4%,64.1%,55.9%,42.4%,51.1%,9,22.2%,24.7%,3,33.3%,38.4%,0.51,1:47
Q,Lloyd Harris,RSA,1,146,36.4%,0.0%,6,8.1%,4,5.4%,62.2%,58.7%,25.0%,45.9%,17,58.8%,27.8%,4,0.0%,37.0%,0.51,1:47
13,Kyle Edmund,GBR,1,154,61.5%,0.0%,4,5.1%,3,3.8%,59.5%,61.7%,43.8%,54.4%,7,28.6%,22.7%,1,0.0%,39.0%,0.50,1:42
,Feliciano Lopez,ESP,1,161,78.6%,0.0%,9,11.3%,3,3.8%,63.7%,68.6%,37.9%,57.5%,8,62.5%,21.0%,0,-,39.1%,0.49,1:52
Q,Mitchell Krueger,USA,1,182,50.0%,7.7%,2,1.7%,2,1.7%,69.2%,56.8%,36.1%,50.4%,20,70.0%,21.5%,2,50.0%,40.1%,0.43,2:03
,Jiri Vesely,CZE,1,152,61.5%,0.0%,10,11.6%,6,7.0%,59.3%,64.7%,45.7%,57.0%,11,54.5%,15.2%,0,-,38.8%,0.35,1:39
,All Main Draw Players,,127.0,,82.1%,17.9%,,10.6%,,3.2%,63.8%,73.7%,51.2%,65.6%,,61.8%,34.4%,,38.2%,50.0%,1.00,
