Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,19,(15)Daniil Medvedev[RUS] [yr|ev],d.,22,(21)David Goffin[BEL] [yr|ev],6-2 7-6(3) 6-3,1.54,8.2%,65.9%,85.7%,34.5%,1/4,4.3%,60.9%,57.1%,41.7%,5/11,2:01,1
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,27,(25)Denis Shapovalov[CAN] [yr|ev],6-3 6-4 4-6 6-0,1.54,5.6%,61.1%,74.5%,62.9%,2/5,5.6%,56.5%,70.5%,31.9%,5/13,2:22,1
R32,7,(6)Marin Cilic[CRO] [yr|ev],d.,28,(26)Fernando Verdasco[ESP] [yr|ev],4-6 3-6 6-1 7-6(8) 6-3,1.18,5.2%,58.2%,82.0%,51.6%,6/9,16.4%,68.5%,68.1%,53.8%,15/19,4:18,3
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,29,(27)Alex De Minaur[AUS] [yr|ev],6-1 6-2 6-4,1.57,6.9%,74.7%,81.5%,36.4%,4/4,3.2%,57.4%,63.0%,40.0%,8/13,2:22,1
R32,4,(4)Alexander Zverev[GER] [yr|ev],d.,155,(WC)Alex Bolt[AUS] [yr|ev],6-3 6-3 6-2,1.43,16.5%,64.7%,70.9%,63.3%,5/6,5.6%,64.4%,63.8%,37.5%,6/12,1:52,2
R32,31,(28)Lucas Pouille[FRA] [yr|ev],d.,149,(WC)Alexei Popyrin[AUS] [yr|ev],7-6(3) 6-3 6-7(10) 4-6 6-3,1.17,9.4%,60.2%,74.8%,66.2%,5/7,8.9%,62.0%,75.7%,51.5%,10/13,3:43,10
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,50,Taylor Fritz[USA] [yr|ev],6-2 7-5 6-2,2.07,14.3%,61.4%,93.0%,63.0%,0/0,10.3%,57.7%,62.2%,60.6%,4/9,1:28,1
R32,9,(8)Kei Nishikori[JPN] [yr|ev],d.,44,Joao Sousa[POR] [yr|ev],7-6(6) 6-1 6-2,1.68,3.8%,65.0%,76.9%,71.4%,1/2,10.2%,55.7%,73.5%,38.5%,2/7,2:06,4
R32,12,(11)Borna Coric[CRO] [yr|ev],d.,93,Filip Krajinovic[SRB] [yr|ev],2-6 6-3 6-4 6-3,1.02,12.0%,64.1%,73.3%,42.9%,6/9,10.7%,68.8%,72.7%,37.1%,9/14,2:43,12
R32,17,(16)Milos Raonic[CAN] [yr|ev],d.,55,Pierre Hugues Herbert[FRA] [yr|ev],6-4 6-4 7-6(6),1.51,26.7%,69.8%,85.0%,61.5%,0/1,8.6%,78.5%,69.9%,55.0%,1/4,2:01,3
R32,21,(20)Grigor Dimitrov[BUL] [yr|ev],d.,102,Thomas Fabbiano[ITA] [yr|ev],7-6(5) 6-4 6-4,1.59,15.5%,63.1%,84.9%,61.3%,2/4,4.1%,59.2%,65.5%,57.5%,1/5,2:07,3
R32,39,Frances Tiafoe[USA] [yr|ev],d.,35,Andreas Seppi[ITA] [yr|ev],6-7(3) 6-3 4-6 6-4 6-3,1.16,11.6%,61.6%,80.0%,58.5%,4/6,12.8%,65.1%,74.2%,53.8%,5/10,3:17,10
R64,39,Frances Tiafoe[USA] [yr|ev],d.,6,(5)Kevin Anderson[RSA] [yr|ev],4-6 6-4 6-4 7-5,1.29,8.8%,70.2%,80.0%,55.9%,4/6,9.7%,64.9%,73.6%,48.9%,10/14,2:59,10
R64,149,(WC)Alexei Popyrin[AUS] [yr|ev],d.,8,(7)Dominic Thiem[AUT] [yr|ev],7-5 6-4 2-0 RET,1.40,14.9%,60.9%,75.5%,64.7%,5/5,1.2%,76.8%,65.1%,42.1%,7/10,1:44,23
R64,55,Pierre Hugues Herbert[FRA] [yr|ev],d.,25,(24)Hyeon Chung[KOR] [yr|ev],6-2 1-6 6-2 6-4,1.22,13.5%,64.6%,79.0%,47.1%,0/3,2.1%,63.8%,61.7%,58.8%,6/11,2:13,36
R64,155,(WC)Alex Bolt[AUS] [yr|ev],d.,30,(29)Gilles Simon[FRA] [yr|ev],2-6 6-4 4-6 7-6(8) 6-4,1.09,7.2%,55.9%,68.2%,56.7%,6/12,7.2%,63.6%,69.4%,43.7%,13/18,4:04,125
R64,50,Taylor Fritz[USA] [yr|ev],d.,33,(30)Gael Monfils[FRA] [yr|ev],6-3 6-7(8) 7-6(6) 7-6(5),1.02,8.5%,68.4%,72.7%,55.4%,12/13,13.1%,67.9%,71.9%,55.6%,12/15,3:24,4
R64,44,Joao Sousa[POR] [yr|ev],d.,32,(32)Philipp Kohlschreiber[GER] [yr|ev],7-5 4-6 7-6(4) 5-7 6-4,1.09,15.5%,71.8%,76.2%,51.0%,14/16,10.6%,59.8%,73.5%,55.3%,12/14,4:18,28
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,189,(Q)Daniel Evans[GBR] [yr|ev],7-6(5) 7-6(3) 6-3,1.61,11.1%,62.6%,83.9%,64.9%,2/3,3.5%,60.9%,72.9%,46.7%,3/5,2:35,1
R64,15,(14)Stefanos Tsitsipas[GRE] [yr|ev],d.,200,(Q)Viktor Troicki[SRB] [yr|ev],6-3 2-6 6-2 7-5,1.66,14.1%,64.6%,78.1%,68.6%,2/4,6.1%,67.9%,64.0%,45.2%,15/19,2:40,3
R64,20,(19)Nikoloz Basilashvili[GEO] [yr|ev],d.,137,(Q)Stefano Travaglia[ITA] [yr|ev],3-6 6-3 3-6 6-4 6-3,1.05,6.6%,62.0%,71.8%,42.3%,4/10,9.9%,57.3%,65.3%,50.0%,6/13,2:54,16
R64,29,(27)Alex De Minaur[AUS] [yr|ev],d.,166,(Q)Henri Laaksonen[SUI] [yr|ev],6-4 6-2 6-7(7) 4-6 6-3,1.06,2.9%,62.2%,67.3%,53.8%,9/13,3.8%,60.5%,65.3%,51.6%,3/10,3:52,6
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,177,(WC)Jo-Wilfried Tsonga[FRA] [yr|ev],6-3 7-5 6-4,1.46,13.8%,70.1%,73.8%,69.2%,3/5,10.9%,54.3%,72.0%,45.2%,4/9,2:04,1
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,48,Matthew Ebden[AUS] [yr|ev],6-3 6-2 6-2,1.67,7.4%,65.4%,81.1%,57.1%,4/4,9.3%,66.7%,66.0%,32.0%,4/9,1:56,1
R64,4,(4)Alexander Zverev[GER] [yr|ev],d.,36,Jeremy Chardy[FRA] [yr|ev],7-6(5) 6-4 5-7 6-7(6) 6-1,1.17,17.4%,69.5%,81.0%,49.0%,10/13,8.1%,68.2%,72.9%,52.7%,12/17,3:46,2
R64,7,(6)Marin Cilic[CRO] [yr|ev],d.,81,Mackenzie Mcdonald[USA] [yr|ev],7-5 6-7(9) 6-4 6-4,1.22,18.5%,60.7%,76.8%,49.1%,4/7,6.0%,72.8%,63.6%,43.9%,9/15,3:37,3
R64,9,(8)Kei Nishikori[JPN] [yr|ev],d.,73,Ivo Karlovic[CRO] [yr|ev],6-3 7-6(6) 5-7 5-7 7-6(7),1.14,5.7%,76.6%,79.3%,70.3%,3/5,34.7%,75.3%,78.1%,61.9%,5/6,3:48,4
R64,11,(10)Karen Khachanov[RUS] [yr|ev],d.,69,Yoshihito Nishioka[JPN] [yr|ev],6-3 6-3 6-3,1.26,16.0%,64.0%,64.1%,50.0%,5/7,4.3%,71.0%,50.0%,44.4%,8/15,2:02,8
R64,12,(11)Borna Coric[CRO] [yr|ev],d.,38,Marton Fucsovics[HUN] [yr|ev],6-4 6-3 6-4,1.29,13.8%,55.3%,78.8%,59.5%,4/5,13.3%,66.3%,69.1%,46.4%,0/4,2:16,12
R64,13,(12)Fabio Fognini[ITA] [yr|ev],d.,53,Leonardo Mayer[ARG] [yr|ev],7-6(3) 6-3 7-6(5),1.41,4.9%,69.6%,83.1%,58.1%,1/2,12.5%,57.7%,76.7%,50.0%,3/5,2:23,9
R64,19,(15)Daniil Medvedev[RUS] [yr|ev],d.,83,Ryan Harrison[USA] [yr|ev],6-3 6-3 6-3,2.46,15.4%,61.5%,87.5%,72.0%,0/0,5.2%,53.2%,68.3%,38.9%,2/7,1:31,1
R64,17,(16)Milos Raonic[CAN] [yr|ev],d.,59,Stan Wawrinka[SUI] [yr|ev],6-7(4) 7-6(6) 7-6(11) 7-6(5),1.11,25.3%,67.5%,83.7%,56.0%,1/3,16.5%,60.0%,82.4%,55.9%,5/7,4:01,3
R64,16,(18)Diego Schwartzman[ARG] [yr|ev],d.,62,Denis Kudla[USA] [yr|ev],6-4 7-5 3-6 6-7(6) 6-4,1.07,6.3%,67.6%,68.9%,42.1%,7/14,9.6%,61.0%,67.6%,42.0%,10/19,3:50,8
R64,21,(20)Grigor Dimitrov[BUL] [yr|ev],d.,94,Pablo Cuevas[URU] [yr|ev],6-3 6-7(5) 6-3 7-5,1.53,6.0%,72.9%,82.5%,58.3%,3/3,9.9%,66.4%,73.3%,43.1%,8/11,2:49,3
R64,22,(21)David Goffin[BEL] [yr|ev],d.,60,Marius Copil[ROU] [yr|ev],5-7 7-5 6-2 6-4,1.32,10.7%,73.2%,80.5%,50.0%,1/3,16.3%,60.2%,71.6%,51.0%,3/8,2:42,7
R64,24,(22)Roberto Bautista Agut[ESP] [yr|ev],d.,37,John Millman[AUS] [yr|ev],6-3 6-1 3-6 6-7(6) 6-4,1.21,6.8%,70.9%,70.5%,55.8%,6/9,7.1%,65.1%,64.5%,49.2%,10/17,3:48,9
R64,23,(23)Pablo Carreno Busta[ESP] [yr|ev],d.,84,Ilya Ivashka[BLR] [yr|ev],6-2 6-3 7-6(7),1.39,6.1%,57.3%,83.0%,51.4%,3/5,10.4%,52.8%,73.2%,40.0%,9/15,2:16,10
R64,27,(25)Denis Shapovalov[CAN] [yr|ev],d.,82,Taro Daniel[JPN] [yr|ev],6-3 7-6(2) 6-3,1.27,16.2%,67.7%,83.6%,53.1%,7/7,7.7%,62.8%,83.7%,37.9%,0/2,2:08,10
R64,28,(26)Fernando Verdasco[ESP] [yr|ev],d.,98,Radu Albot[MDA] [yr|ev],6-1 7-6(2) 6-3,1.36,4.0%,61.4%,75.8%,53.8%,7/9,2.4%,61.4%,56.9%,53.1%,5/10,2:28,7
R64,31,(28)Lucas Pouille[FRA] [yr|ev],d.,71,Maximilian Marterer[GER] [yr|ev],7-6(8) 7-6(8) 5-7 6-4,1.10,10.6%,66.0%,87.1%,52.1%,5/6,13.6%,61.7%,76.8%,66.1%,4/5,3:22,10
R64,93,Filip Krajinovic[SRB] [yr|ev],d.,96,Evgeny Donskoy[RUS] [yr|ev],6-4 7-6(8) 7-6(2),1.23,12.3%,63.9%,69.2%,59.1%,7/10,7.5%,63.7%,65.6%,43.4%,7/11,2:52,26
R64,35,Andreas Seppi[ITA] [yr|ev],d.,72,Jordan Thompson[AUS] [yr|ev],6-3 6-4 6-4,1.48,18.2%,68.8%,75.5%,54.2%,1/3,11.0%,67.0%,65.7%,30.3%,7/13,1:54,18
R64,102,Thomas Fabbiano[ITA] [yr|ev],d.,97,Reilly Opelka[USA] [yr|ev],6-7(15) 6-2 6-4 3-6 7-6(5),1.12,1.2%,80.1%,79.7%,48.5%,4/5,39.9%,64.3%,85.2%,43.3%,2/5,3:32,70
R64,57,Tomas Berdych[CZE] [yr|ev],d.,58,Robin Haase[NED] [yr|ev],6-1 6-3 6-3,2.71,11.3%,69.4%,88.4%,73.7%,0/0,5.6%,53.5%,65.8%,45.5%,2/7,1:19,4
R128,97,Reilly Opelka[USA] [yr|ev],d.,10,(9)John Isner[USA] [yr|ev],7-6(4) 7-6(6) 6-7(4) 7-6(5),0.81,26.5%,57.6%,85.1%,65.6%,1/2,34.1%,77.5%,86.9%,61.3%,2/3,2:58,17
R128,57,Tomas Berdych[CZE] [yr|ev],d.,14,(13)Kyle Edmund[GBR] [yr|ev],6-3 6-0 7-5,2.01,16.0%,65.3%,87.8%,57.7%,1/1,5.1%,59.5%,61.7%,43.8%,2/7,1:42,4
R128,93,Filip Krajinovic[SRB] [yr|ev],d.,18,(17)Marco Cecchinato[ITA] [yr|ev],4-6 0-6 6-1 7-6(8) 6-4,1.00,15.4%,59.2%,81.8%,39.6%,1/7,7.4%,66.2%,66.7%,60.9%,7/13,2:44,26
R128,35,Andreas Seppi[ITA] [yr|ev],d.,34,(31)Steve Johnson[USA] [yr|ev],6-4 4-6 6-4 6-3,1.13,11.1%,57.4%,80.6%,60.9%,5/6,10.5%,49.5%,80.8%,56.6%,1/5,2:21,18
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,230,(Q)Mitchell Krueger[USA] [yr|ev],6-3 6-2 6-2,2.30,9.2%,73.8%,85.4%,58.8%,1/2,1.7%,69.2%,56.8%,36.1%,14/20,2:03,1
R128,9,(8)Kei Nishikori[JPN] [yr|ev],d.,176,(Q)Kamil Majchrzak[POL] [yr|ev],3-6 6-7(6) 6-0 6-2 3-0 RET,1.45,5.5%,67.0%,72.6%,55.6%,6/8,8.9%,52.8%,64.6%,37.9%,6/14,2:48,4
R128,19,(15)Daniil Medvedev[RUS] [yr|ev],d.,119,(Q)Lloyd Harris[RSA] [yr|ev],6-1 6-2 6-1,1.95,9.7%,59.7%,79.1%,62.1%,4/4,8.1%,62.2%,58.7%,25.0%,10/17,1:47,1
R128,16,(18)Diego Schwartzman[ARG] [yr|ev],d.,206,(Q)Rudolf Molleker[GER] [yr|ev],6-1 6-3 4-6 6-0,1.98,10.6%,64.7%,81.8%,63.3%,2/3,9.8%,64.1%,55.9%,42.4%,2/9,1:47,8
R128,20,(19)Nikoloz Basilashvili[GEO] [yr|ev],d.,170,(Q)Christopher Eubanks[USA] [yr|ev],6-4 4-6 7-6(6) 6-3,1.08,7.6%,62.1%,72.2%,49.1%,10/15,16.5%,58.3%,77.0%,37.7%,5/11,2:42,16
R128,23,(23)Pablo Carreno Busta[ESP] [yr|ev],d.,163,(Q)Luca Vanni[ITA] [yr|ev],6-7(5) 2-6 6-3 7-5 6-4,1.15,12.8%,69.2%,76.9%,52.1%,2/4,14.3%,58.3%,77.5%,46.6%,10/13,3:47,10
R128,28,(26)Fernando Verdasco[ESP] [yr|ev],d.,125,(Q)Miomir Kecmanovic[SRB] [yr|ev],7-6(5) 6-3 6-3,1.53,24.1%,66.7%,79.3%,58.6%,1/2,1.8%,62.2%,58.0%,57.1%,12/16,2:11,7
R128,30,(29)Gilles Simon[FRA] [yr|ev],d.,133,(Q)Bjorn Fratangelo[USA] [yr|ev],7-6(2) 6-4 6-2,1.42,10.8%,58.1%,85.2%,53.8%,3/4,4.3%,53.8%,68.0%,51.2%,8/12,2:07,6
R128,189,(Q)Daniel Evans[GBR] [yr|ev],d.,150,(Q)Tatsuma Ito[JPN] [yr|ev],7-5 6-1 7-6(8),1.31,9.1%,62.6%,79.0%,59.5%,2/2,5.0%,48.0%,79.2%,48.1%,4/8,2:35,21
R128,82,Taro Daniel[JPN] [yr|ev],d.,144,(Q)Thanasi Kokkinakis[AUS] [yr|ev],5-7 4-2 RET,1.03,4.9%,62.3%,73.7%,43.5%,5/7,0.0%,79.1%,64.2%,50.0%,8/10,1:32,58
R128,71,Maximilian Marterer[GER] [yr|ev],d.,252,(Q)Gleb Sakharov[FRA] [yr|ev],6-3 6-1 6-3,1.53,16.9%,75.3%,69.0%,68.4%,1/2,4.3%,59.4%,61.0%,39.3%,2/8,1:39,45
R128,39,Frances Tiafoe[USA] [yr|ev],d.,109,(Q)Prajnesh Gunneswaran[IND] [yr|ev],7-6(7) 6-3 6-3,1.35,7.8%,65.6%,76.3%,61.3%,4/6,7.8%,65.6%,64.4%,54.8%,3/8,1:52,10
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,237,(WC)James Duckworth[AUS] [yr|ev],6-4 6-3 7-5,1.49,7.4%,66.7%,74.1%,59.3%,1/3,10.8%,55.9%,64.5%,40.8%,6/12,2:15,1
R128,32,(32)Philipp Kohlschreiber[GER] [yr|ev],d.,261,(WC)Zhe Li[CHN] [yr|ev],6-2 6-2 6-4,1.47,11.1%,50.0%,80.0%,62.2%,10/10,2.7%,74.0%,61.1%,47.4%,1/6,2:00,16
R128,155,(WC)Alex Bolt[AUS] [yr|ev],d.,105,(WC)Jack Sock[USA] [yr|ev],4-6 6-3 6-2 6-2,1.63,21.6%,61.8%,82.5%,59.0%,2/4,11.7%,67.6%,61.3%,47.2%,7/13,2:13,125
R128,102,Thomas Fabbiano[ITA] [yr|ev],d.,130,(WC)Jason Kubler[AUS] [yr|ev],6-4 7-6(1) 2-6 6-3,1.03,2.2%,73.3%,59.6%,69.4%,6/10,11.1%,62.7%,68.4%,48.9%,8/12,3:04,70
R128,62,Denis Kudla[USA] [yr|ev],d.,169,(WC)Marc Polmans[AUS] [yr|ev],5-7 1-6 6-2 6-3 6-2,1.08,13.4%,61.3%,79.3%,43.6%,14/17,6.2%,66.7%,72.1%,44.2%,6/11,3:03,53
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,101,Denis Istomin[UZB] [yr|ev],6-3 6-4 6-4,1.57,17.1%,56.1%,82.6%,66.7%,0/0,4.0%,69.7%,65.2%,53.3%,6/9,1:57,1
R128,4,(4)Alexander Zverev[GER] [yr|ev],d.,67,Aljaz Bedene[SLO] [yr|ev],6-4 6-1 6-4,1.54,14.3%,59.7%,82.6%,45.2%,1/3,8.3%,60.7%,66.7%,24.2%,2/8,1:55,2
R128,6,(5)Kevin Anderson[RSA] [yr|ev],d.,42,Adrian Mannarino[FRA] [yr|ev],6-3 5-7 6-2 6-1,1.35,12.7%,64.5%,74.6%,51.3%,5/7,4.5%,69.6%,62.8%,35.3%,8/15,2:53,5
R128,7,(6)Marin Cilic[CRO] [yr|ev],d.,88,Bernard Tomic[AUS] [yr|ev],6-2 6-4 7-6(3),1.50,25.8%,67.7%,77.8%,63.3%,5/6,11.5%,70.2%,64.4%,48.4%,11/15,2:03,3
R128,8,(7)Dominic Thiem[AUT] [yr|ev],d.,61,Benoit Paire[FRA] [yr|ev],6-4 6-3 5-7 1-6 6-3,0.96,5.0%,58.1%,66.3%,49.3%,9/14,13.7%,51.0%,75.6%,45.3%,11/16,3:42,3
R128,11,(10)Karen Khachanov[RUS] [yr|ev],d.,63,Peter Gojowczyk[GER] [yr|ev],3-6 6-3 6-4 6-3,1.27,15.2%,59.6%,84.7%,42.5%,1/3,4.7%,48.8%,68.3%,50.0%,10/15,2:31,8
R128,12,(11)Borna Coric[CRO] [yr|ev],d.,321,Steve Darcis[BEL] [yr|ev],6-1 6-4 6-4,1.66,20.3%,63.3%,84.0%,55.2%,3/3,13.1%,70.2%,62.7%,40.0%,5/9,2:01,12
R128,13,(12)Fabio Fognini[ITA] [yr|ev],d.,79,Jaume Munar[ESP] [yr|ev],7-6(3) 7-6(7) 3-1 RET,1.21,11.8%,66.7%,75.0%,52.9%,8/10,7.2%,67.0%,66.2%,50.0%,2/5,2:24,9
R128,15,(14)Stefanos Tsitsipas[GRE] [yr|ev],d.,54,Matteo Berrettini[ITA] [yr|ev],6-7(3) 6-4 6-3 7-6(4),1.17,11.7%,68.8%,80.7%,62.5%,2/2,6.8%,61.7%,80.5%,54.9%,4/7,2:57,3
R128,17,(16)Milos Raonic[CAN] [yr|ev],d.,52,Nick Kyrgios[AUS] [yr|ev],6-4 7-6(5) 6-4,1.92,37.5%,72.5%,89.7%,77.3%,0/0,16.5%,74.7%,75.0%,69.6%,5/7,1:56,3
R128,21,(20)Grigor Dimitrov[BUL] [yr|ev],d.,,Janko Tipsarevic[SRB] [yr|ev],4-6 6-3 6-1 6-4,1.35,16.1%,61.6%,85.5%,41.9%,3/4,5.0%,57.9%,68.6%,43.1%,10/15,2:33,3
R128,22,(21)David Goffin[BEL] [yr|ev],d.,89,Cristian Garin[CHI] [yr|ev],6-0 6-2 6-2,1.77,14.5%,62.9%,76.9%,56.5%,1/2,3.6%,61.4%,51.0%,37.5%,10/18,1:28,7
R128,24,(22)Roberto Bautista Agut[ESP] [yr|ev],d.,229,Andy Murray[GBR] [yr|ev],6-4 6-4 6-7(5) 6-7(4) 6-2,1.41,4.8%,72.8%,83.2%,60.0%,4/5,12.2%,59.6%,79.6%,49.2%,5/10,4:09,9
R128,25,(24)Hyeon Chung[KOR] [yr|ev],d.,78,Bradley Klahn[USA] [yr|ev],6-7(5) 6-7(5) 6-3 6-2 6-4,1.36,6.9%,69.7%,80.2%,65.9%,1/2,13.4%,64.0%,71.4%,59.3%,8/14,3:37,19
R128,27,(25)Denis Shapovalov[CAN] [yr|ev],d.,85,Pablo Andujar[ESP] [yr|ev],6-2 6-3 7-6(3),1.58,16.9%,65.2%,84.5%,54.8%,2/3,1.1%,62.5%,72.7%,36.4%,4/8,1:55,10
R128,29,(27)Alex De Minaur[AUS] [yr|ev],d.,103,Pedro Sousa[POR] [yr|ev],6-4 7-5 6-4,1.21,5.6%,67.4%,76.7%,55.2%,1/2,1.1%,56.8%,66.7%,58.5%,4/8,1:58,6
R128,31,(28)Lucas Pouille[FRA] [yr|ev],d.,56,Mikhail Kukushkin[KAZ] [yr|ev],6-1 7-5 6-4,1.52,22.5%,65.2%,79.3%,48.4%,3/5,4.7%,58.1%,60.0%,41.7%,5/11,1:45,10
R128,33,(30)Gael Monfils[FRA] [yr|ev],d.,47,Damir Dzumhur[BIH] [yr|ev],6-0 6-4 6-0,1.88,13.3%,60.0%,75.6%,56.7%,4/5,2.9%,61.4%,41.9%,37.0%,10/18,1:25,6
R128,200,(Q)Viktor Troicki[SRB] [yr|ev],d.,75,Roberto Carballes Baena[ESP] [yr|ev],6-1 1-6 2-6 6-1 6-4,0.95,9.4%,61.4%,70.5%,49.0%,2/6,6.8%,71.8%,71.6%,44.8%,1/6,2:34,12
R128,137,(Q)Stefano Travaglia[ITA] [yr|ev],d.,77,Guido Andreozzi[ARG] [yr|ev],6-7(3) 6-2 6-3 6-2,1.38,19.8%,54.3%,82.5%,56.6%,5/6,7.2%,58.6%,75.4%,37.0%,5/11,2:44,60
