Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,5,(5)Robin Soderling[SWE] [yr|ev],d.,217,(Q)Leonardo Mayer[ARG] [yr|ev],6-1 6-4 6-3,1.43,7.4%,61.7%,72.0%,54.8%,1/3,7.4%,70.4%,54.4%,41.7%,4/11,1:49,4
R32,4,(4)Andy Murray[GBR] [yr|ev],d.,95,Michael Berrer[GER] [yr|ev],6-2 6-3 6-2,1.41,8.9%,67.1%,77.4%,42.3%,1/2,1.1%,62.6%,56.1%,44.1%,14/20,2:07,1
R32,15,(15)Viktor Troicki[SRB] [yr|ev],d.,22,(21)Alexandr Dolgopolov[UKR] [yr|ev],6-4 3-6 6-3 6-4,1.31,11.2%,60.7%,76.9%,57.1%,4/7,8.1%,55.4%,67.1%,50.0%,13/18,2:46,12
R32,120,(Q)Alejandro Falla[COL] [yr|ev],d.,122,(Q)Lukasz Kubot[POL] [yr|ev],6-7(4) 6-4 7-5 6-4,1.17,3.8%,60.3%,67.1%,59.6%,3/7,4.9%,64.2%,68.3%,39.7%,11/18,3:47,50
R32,34,Juan Ignacio Chela[ARG] [yr|ev],d.,111,(Q)Lukas Rosol[CZE] [yr|ev],6-2 6-4 3-6 7-6(5),1.13,4.2%,73.3%,62.5%,59.4%,9/14,8.2%,58.2%,61.5%,50.0%,10/17,2:35,15
R32,7,(7)David Ferrer[ESP] [yr|ev],d.,36,(31)Sergiy Stakhovsky[UKR] [yr|ev],6-1 6-1 6-3,2.15,3.0%,67.2%,80.0%,68.2%,2/2,2.8%,55.6%,62.5%,31.3%,1/7,1:36,3
R32,9,(9)Gael Monfils[FRA] [yr|ev],d.,135,(Q)Steve Darcis[BEL] [yr|ev],6-3 6-4 7-5,1.26,6.6%,64.2%,72.1%,52.6%,7/9,1.1%,65.2%,65.5%,38.7%,4/9,2:02,6
R32,14,(14)Stan Wawrinka[SUI] [yr|ev],d.,17,(17)Jo-Wilfried Tsonga[FRA] [yr|ev],4-6 6-7(3) 7-6(5) 6-2 6-3,0.97,4.0%,63.8%,69.9%,57.8%,8/12,6.7%,71.1%,72.6%,51.2%,5/11,4:03,3
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,32,(29)Janko Tipsarevic[SRB] [yr|ev],6-1 6-4 6-3,1.69,13.2%,67.1%,84.3%,56.0%,1/1,1.4%,50.7%,77.8%,37.1%,1/6,1:30,1
R32,49,Fabio Fognini[ITA] [yr|ev],d.,33,(30)Guillermo Garcia Lopez[ESP] [yr|ev],4-6 6-3 6-3 6-1,1.34,10.7%,60.2%,75.8%,48.8%,2/6,2.8%,63.3%,55.1%,50.0%,6/14,2:24,9
R32,38,Albert Montanes[ESP] [yr|ev],d.,13,(12)Mikhail Youzhny[RUS] [yr|ev],6-1 7-6(0) 6-1,1.47,5.1%,51.5%,66.7%,62.5%,9/11,2.5%,57.0%,55.6%,38.2%,1/7,2:18,22
R32,16,(13)Richard Gasquet[FRA] [yr|ev],d.,25,(23)Thomaz Bellucci[BRA] [yr|ev],6-2 6-3 3-6 6-3,1.35,9.3%,65.4%,71.4%,56.8%,2/5,2.7%,58.9%,62.1%,43.5%,10/16,2:44,7
R32,2,(2)Novak Djokovic[SRB] [yr|ev],d.,26,(25)Juan Martin del Potro[ARG] [yr|ev],6-3 3-6 6-3 6-2,1.54,6.3%,59.4%,77.2%,64.1%,3/5,4.4%,58.4%,65.2%,44.7%,7/12,2:56,1
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,48,Pablo Andujar[ESP] [yr|ev],7-5 6-3 7-6(4),1.21,4.8%,68.3%,66.3%,45.0%,11/16,0.9%,65.5%,59.7%,34.2%,4/11,3:18,1
R64,227,(Q)Antonio Veic[CRO] [yr|ev],d.,30,(28)Nikolay Davydenko[RUS] [yr|ev],3-6 6-2 7-5 3-6 6-1,1.06,3.6%,54.3%,63.2%,50.0%,12/19,1.4%,76.9%,56.4%,48.5%,6/16,3:19,119
R64,37,Ivan Ljubicic[CRO] [yr|ev],d.,28,(24)Sam Querrey[USA] [yr|ev],7-6(2) 6-4 6-4,1.22,11.7%,53.2%,90.0%,56.8%,1/1,8.9%,52.2%,66.0%,72.1%,1/3,2:05,3
R64,20,(16)Fernando Verdasco[ESP] [yr|ev],d.,40,Xavier Malisse[BEL] [yr|ev],4-6 6-3 7-6(5) 6-1,1.12,5.1%,75.4%,62.5%,70.6%,8/11,3.3%,63.6%,68.8%,45.5%,6/11,2:39,7
R64,10,(10)Mardy Fish[USA] [yr|ev],d.,54,Robin Haase[NED] [yr|ev],7-6(1) 6-2 6-1,1.74,2.5%,51.9%,81.0%,66.7%,1/1,2.7%,61.9%,58.6%,48.8%,12/17,2:12,7
R64,18,(18)Gilles Simon[FRA] [yr|ev],d.,61,Jeremy Chardy[FRA] [yr|ev],4-6 6-4 6-1 6-4,1.11,2.3%,61.7%,67.1%,51.0%,9/13,2.9%,57.7%,63.3%,47.7%,4/11,2:38,6
R64,217,(Q)Leonardo Mayer[ARG] [yr|ev],d.,29,(27)Marcos Baghdatis[CYP] [yr|ev],7-5 6-4 7-6(6),1.65,1.1%,49.4%,79.5%,75.6%,0/1,5.2%,58.6%,66.2%,58.3%,3/6,2:32,21
R64,5,(5)Robin Soderling[SWE] [yr|ev],d.,117,(Q)Albert Ramos[ESP] [yr|ev],6-3 6-4 6-4,1.42,8.5%,58.5%,83.3%,58.8%,0/1,9.0%,64.0%,66.7%,53.1%,3/7,1:56,4
R64,4,(4)Andy Murray[GBR] [yr|ev],d.,126,(LL)Simone Bolelli[ITA] [yr|ev],7-6(3) 6-4 7-5,1.21,9.2%,66.1%,69.4%,48.6%,9/13,1.9%,66.0%,55.9%,51.4%,8/14,2:51,1
R64,95,Michael Berrer[GER] [yr|ev],d.,158,(WC)Arnaud Clement[FRA] [yr|ev],7-6(6) 3-6 7-5 6-4,1.05,6.0%,65.8%,69.4%,49.0%,13/18,2.9%,65.0%,66.3%,50.0%,4/9,3:36,42
R64,22,(21)Alexandr Dolgopolov[UKR] [yr|ev],d.,88,Andreas Haider Maurer[AUT] [yr|ev],6-2 6-4 6-2,1.51,7.3%,57.3%,76.6%,62.9%,6/6,5.1%,46.8%,73.0%,40.5%,3/8,1:36,13
R64,15,(15)Viktor Troicki[SRB] [yr|ev],d.,76,Tobias Kamke[GER] [yr|ev],6-2 6-2 7-6(4),1.38,13.2%,62.6%,75.4%,44.1%,2/5,1.0%,54.8%,52.6%,46.8%,12/19,2:07,12
R64,122,(Q)Lukasz Kubot[POL] [yr|ev],d.,69,Carlos Berlocq[ARG] [yr|ev],6-3 7-6(4) 6-3,1.29,4.6%,65.7%,76.1%,48.6%,6/9,2.1%,66.3%,61.9%,46.9%,1/6,2:49,41
R64,120,(Q)Alejandro Falla[COL] [yr|ev],d.,19,(20)Florian Mayer[GER] [yr|ev],4-6 7-6(4) 6-1 6-2,1.21,3.1%,62.8%,70.4%,50.0%,8/11,4.2%,56.3%,65.0%,41.9%,8/14,2:58,50
R64,34,Juan Ignacio Chela[ARG] [yr|ev],d.,35,(32)Kevin Anderson[RSA] [yr|ev],3-6 6-3 6-4 4-6 6-2,1.14,2.0%,90.5%,67.7%,57.1%,13/16,8.0%,69.3%,63.5%,58.7%,11/16,3:21,15
R64,111,(Q)Lukas Rosol[CZE] [yr|ev],d.,8,(8)Jurgen Melzer[AUT] [yr|ev],6-7(4) 6-4 4-6 7-6(3) 6-4,0.97,6.5%,57.9%,71.8%,46.7%,8/13,4.3%,63.0%,69.8%,50.0%,13/19,3:59,26
R64,7,(7)David Ferrer[ESP] [yr|ev],d.,81,Julien Benneteau[FRA] [yr|ev],6-3 6-4 6-2,2.25,4.1%,60.3%,90.9%,65.5%,1/1,3.9%,69.6%,64.8%,38.7%,12/16,1:59,3
R64,36,(31)Sergiy Stakhovsky[UKR] [yr|ev],d.,59,Kei Nishikori[JPN] [yr|ev],6-1 3-6 6-3 7-6(3),1.33,7.9%,60.5%,72.5%,60.0%,2/5,0.8%,63.8%,60.2%,51.1%,7/12,2:48,31
R64,135,(Q)Steve Darcis[BEL] [yr|ev],d.,80,Philipp Petzschner[GER] [yr|ev],7-5 6-4 6-4,1.32,4.4%,56.0%,72.5%,70.0%,4/5,7.5%,59.1%,74.5%,44.7%,6/10,1:56,38
R64,9,(9)Gael Monfils[FRA] [yr|ev],d.,253,(WC)Guillaume Rufin[FRA] [yr|ev],6-3 1-6 6-1 6-3,1.35,2.0%,52.0%,69.8%,63.3%,6/8,5.3%,45.8%,70.0%,42.3%,15/20,2:38,6
R64,14,(14)Stan Wawrinka[SUI] [yr|ev],d.,108,(Q)Thomas Schoorel[NED] [yr|ev],6-3 6-2 6-4,1.40,11.4%,58.0%,76.5%,62.2%,3/3,5.0%,66.3%,66.0%,44.4%,5/9,1:38,3
R64,17,(17)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,92,Igor Andreev[RUS] [yr|ev],6-3 7-6(4) 6-3,1.27,11.4%,58.1%,85.2%,54.5%,3/4,2.1%,57.7%,67.9%,61.0%,4/7,2:36,5
R64,32,(29)Janko Tipsarevic[SRB] [yr|ev],d.,65,Pere Riba[ESP] [yr|ev],6-1 6-3 6-0,2.21,10.3%,62.1%,83.3%,59.1%,1/2,6.3%,49.2%,48.4%,37.5%,4/12,1:22,8
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,181,(WC)Maxime Teixeira[FRA] [yr|ev],6-3 6-0 6-2,2.24,11.1%,69.8%,81.8%,63.2%,0/1,0.0%,53.4%,51.3%,41.2%,6/13,1:24,1
R64,49,Fabio Fognini[ITA] [yr|ev],d.,140,(Q)Stephane Robert[FRA] [yr|ev],6-2 6-1 6-0,3.11,3.7%,75.9%,87.8%,61.5%,0/0,0.0%,40.9%,55.6%,33.3%,9/16,1:09,9
R64,33,(30)Guillermo Garcia Lopez[ESP] [yr|ev],d.,123,(LL)Marsel Ilhan[TUR] [yr|ev],6-4 1-6 6-2 4-6 13-11,1.02,7.6%,55.6%,81.1%,50.0%,10/14,13.6%,58.5%,80.6%,46.6%,9/14,3:58,23
R64,38,Albert Montanes[ESP] [yr|ev],d.,100,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-7(5) 6-4 6-1 6-2,1.49,11.5%,54.0%,80.3%,53.8%,6/9,5.7%,60.3%,64.7%,33.9%,11/19,3:10,22
R64,13,(12)Mikhail Youzhny[RUS] [yr|ev],d.,62,Mikhail Kukushkin[KAZ] [yr|ev],6-3 7-5 6-4,1.40,4.3%,59.1%,81.8%,52.6%,6/7,4.7%,50.5%,59.3%,56.6%,9/13,2:45,8
R64,16,(13)Richard Gasquet[FRA] [yr|ev],d.,47,Marcel Granollers[ESP] [yr|ev],4-6 6-3 6-2 6-4,1.43,3.8%,58.5%,75.8%,63.6%,3/5,2.4%,67.7%,61.6%,51.2%,10/15,2:59,7
R64,25,(23)Thomaz Bellucci[BRA] [yr|ev],d.,51,Andreas Seppi[ITA] [yr|ev],6-1 6-2 6-4,2.47,14.9%,59.7%,87.5%,70.4%,2/2,4.2%,52.1%,62.2%,41.2%,0/5,1:30,21
R64,26,(25)Juan Martin del Potro[ARG] [yr|ev],d.,82,Blaz Kavcic[SLO] [yr|ev],6-3 6-2 6-4,1.31,3.6%,59.5%,76.0%,41.2%,4/7,6.3%,60.0%,62.5%,31.3%,5/12,2:12,3
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,60,Victor Hanescu[ROU] [yr|ev],6-4 6-1 2-3 RET,2.74,3.7%,74.1%,87.5%,78.6%,0/0,4.1%,62.2%,63.0%,53.6%,5/8,1:29,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,39,John Isner[USA] [yr|ev],6-4 6-7(2) 6-7(2) 6-2 6-4,1.62,6.0%,72.4%,81.4%,70.3%,0/1,7.9%,67.9%,67.9%,58.5%,10/15,4:01,1
R128,48,Pablo Andujar[ESP] [yr|ev],d.,63,Santiago Giraldo[COL] [yr|ev],7-6(5) 6-3 6-3,1.12,5.1%,65.0%,65.8%,53.7%,13/15,1.0%,62.0%,67.7%,39.5%,9/14,2:36,32
R128,227,(Q)Antonio Veic[CRO] [yr|ev],d.,52,Pablo Cuevas[URU] [yr|ev],4-6 6-3 6-2 3-1 RET,1.60,12.4%,65.2%,77.6%,61.3%,6/8,11.2%,52.8%,59.6%,50.0%,1/6,1:57,119
R128,30,(28)Nikolay Davydenko[RUS] [yr|ev],d.,131,(Q)Denis Gremelmayr[GER] [yr|ev],7-6(2) 6-1 6-3,1.35,4.0%,69.3%,70.0%,64.5%,9/10,0.0%,57.1%,58.3%,55.6%,7/12,2:09,3
R128,28,(24)Sam Querrey[USA] [yr|ev],d.,42,Philipp Kohlschreiber[GER] [yr|ev],3-6 6-1 6-2 6-4,1.27,11.8%,52.0%,71.7%,67.3%,4/5,6.7%,56.7%,72.9%,46.7%,8/13,2:05,11
R128,37,Ivan Ljubicic[CRO] [yr|ev],d.,66,Somdev Devvarman[IND] [yr|ev],6-4 6-3 6-4,1.52,11.9%,60.7%,76.5%,69.7%,3/4,4.3%,63.4%,67.8%,47.1%,5/9,2:02,3
R128,40,Xavier Malisse[BEL] [yr|ev],d.,74,Dmitry Tursunov[RUS] [yr|ev],7-5 3-6 6-3 3-6 6-1,1.09,10.6%,59.9%,75.3%,45.6%,6/10,7.6%,64.1%,63.4%,53.8%,7/13,3:00,19
R128,20,(16)Fernando Verdasco[ESP] [yr|ev],d.,43,Juan Monaco[ARG] [yr|ev],6-2 7-5 4-6 6-4,1.18,5.0%,61.4%,75.6%,44.4%,8/11,0.0%,59.5%,54.7%,60.8%,6/12,3:27,7
R128,10,(10)Mardy Fish[USA] [yr|ev],d.,89,Ricardo Mello[BRA] [yr|ev],6-2 6-7(11) 6-2 6-4,1.35,10.6%,56.6%,78.1%,53.1%,0/2,2.1%,56.6%,64.2%,45.2%,18/25,3:05,7
R128,54,Robin Haase[NED] [yr|ev],d.,55,Daniel Gimeno Traver[ESP] [yr|ev],6-2 7-6(3) 6-3,1.39,7.4%,67.4%,79.7%,54.8%,5/6,3.0%,59.4%,65.0%,53.7%,9/13,1:55,33
R128,61,Jeremy Chardy[FRA] [yr|ev],d.,64,Grigor Dimitrov[BUL] [yr|ev],6-2 6-4 6-4,1.49,5.3%,57.3%,83.7%,59.4%,1/2,5.5%,57.5%,66.7%,51.6%,2/7,1:35,25
R128,18,(18)Gilles Simon[FRA] [yr|ev],d.,93,Michael Russell[USA] [yr|ev],6-3 4-6 6-1 6-0,1.61,4.2%,49.5%,74.5%,60.4%,2/4,1.0%,78.2%,51.9%,31.8%,7/15,2:18,6
R128,29,(27)Marcos Baghdatis[CYP] [yr|ev],d.,78,Frederico Gil[POR] [yr|ev],7-6(4) 6-2 6-2,1.44,7.8%,58.8%,78.3%,54.8%,9/10,0.9%,57.5%,66.2%,39.6%,10/15,2:24,8
R128,217,(Q)Leonardo Mayer[ARG] [yr|ev],d.,106,Dustin Brown[JAM] [yr|ev],3-6 7-6(5) 6-2 6-2,1.24,5.2%,65.2%,69.3%,67.5%,4/6,4.0%,50.8%,75.0%,46.8%,5/10,2:34,21
R128,117,(Q)Albert Ramos[ESP] [yr|ev],d.,268,(Q)Javier Marti[ESP] [yr|ev],6-3 6-7(5) 4-6 6-1 6-3,1.14,4.8%,60.4%,59.3%,51.4%,20/28,1.7%,74.2%,56.1%,32.6%,19/31,4:27,17
R128,5,(5)Robin Soderling[SWE] [yr|ev],d.,119,(LL)Ryan Harrison[USA] [yr|ev],6-1 6-7(5) 6-3 7-5,1.48,9.5%,62.1%,80.6%,59.1%,3/5,11.2%,50.4%,65.1%,53.2%,10/16,2:48,4
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,124,(Q)Eric Prodon[FRA] [yr|ev],6-4 6-1 6-3,1.64,15.6%,58.4%,86.7%,43.8%,3/5,0.0%,58.8%,48.9%,48.5%,4/11,1:44,1
R128,126,(LL)Simone Bolelli[ITA] [yr|ev],d.,174,(Q)Frank Dancevic[CAN] [yr|ev],6-1 6-3 6-7(5) 6-2,1.92,6.9%,75.5%,79.2%,76.0%,4/4,7.8%,60.2%,59.7%,56.9%,7/13,2:27,36
R128,158,(WC)Arnaud Clement[FRA] [yr|ev],d.,73,Filippo Volandri[ITA] [yr|ev],6-3 1-6 7-6(9) 6-4,1.00,4.8%,50.8%,78.1%,43.5%,3/8,2.2%,72.4%,67.0%,45.9%,6/11,3:21,10
R128,95,Michael Berrer[GER] [yr|ev],d.,27,(26)Milos Raonic[CAN] [yr|ev],6-4 4-6 6-3 6-4,1.08,4.2%,62.2%,71.6%,64.4%,6/8,6.9%,56.4%,70.2%,61.4%,1/5,2:30,42
R128,22,(21)Alexandr Dolgopolov[UKR] [yr|ev],d.,98,Rainer Schuettler[GER] [yr|ev],6-3 6-3 6-1,1.73,20.6%,61.8%,83.3%,50.0%,0/1,3.1%,58.2%,63.2%,29.3%,12/19,1:30,13
R128,88,Andreas Haider Maurer[AUT] [yr|ev],d.,70,Ryan Sweeting[USA] [yr|ev],6-1 6-7(5) 6-2 6-0,1.47,8.2%,56.6%,81.2%,54.7%,5/5,2.8%,63.9%,62.3%,43.6%,8/15,2:28,47
R128,76,Tobias Kamke[GER] [yr|ev],d.,77,Olivier Rochus[BEL] [yr|ev],6-7(5) 6-3 6-3 6-2,1.15,10.7%,52.7%,68.1%,53.2%,6/9,4.1%,64.2%,65.8%,36.4%,10/18,2:51,64
R128,15,(15)Viktor Troicki[SRB] [yr|ev],d.,94,Julian Reister[GER] [yr|ev],6-4 6-3 6-3,1.49,23.3%,61.6%,86.8%,45.5%,6/7,1.1%,65.9%,60.3%,50.0%,5/10,1:54,12
R128,122,(Q)Lukasz Kubot[POL] [yr|ev],d.,12,(11)Nicolas Almagro[ESP] [yr|ev],3-6 2-6 7-6(3) 7-6(5) 6-4,0.83,2.9%,60.0%,61.9%,51.4%,10/19,11.7%,56.5%,77.0%,49.3%,7/13,3:50,41
R128,69,Carlos Berlocq[ARG] [yr|ev],d.,180,(WC)Bernard Tomic[AUS] [yr|ev],7-5 6-4 6-2,1.48,5.1%,65.8%,76.9%,51.9%,0/3,0.9%,64.5%,62.3%,36.8%,11/18,2:07,37
R128,120,(Q)Alejandro Falla[COL] [yr|ev],d.,46,Potito Starace[ITA] [yr|ev],7-6(2) 6-1 6-1,1.74,1.2%,64.6%,81.1%,62.1%,7/7,3.3%,70.7%,60.0%,44.4%,3/8,1:56,50
R128,19,(20)Florian Mayer[GER] [yr|ev],d.,75,Igor Kunitsyn[RUS] [yr|ev],6-3 4-6 6-4 6-3,1.09,4.7%,55.8%,72.2%,42.1%,7/12,1.6%,58.9%,60.5%,47.2%,7/15,2:57,18
R128,35,(32)Kevin Anderson[RSA] [yr|ev],d.,90,Nicolas Mahut[FRA] [yr|ev],6-4 6-4 6-7(6) 6-3,1.39,17.9%,65.0%,80.0%,58.1%,5/7,5.8%,72.1%,66.7%,48.8%,12/17,3:06,5
R128,34,Juan Ignacio Chela[ARG] [yr|ev],d.,169,(WC)Tim Smyczek[USA] [yr|ev],7-6(5) 6-1 6-1,1.66,1.3%,80.8%,71.4%,46.7%,2/5,0.0%,67.1%,42.1%,50.0%,5/13,1:44,15
R128,111,(Q)Lukas Rosol[CZE] [yr|ev],d.,133,(WC)Edouard Roger-Vasselin[FRA] [yr|ev],3-6 6-2 6-4 3-6 7-5,0.97,7.6%,59.6%,75.5%,40.6%,10/14,5.8%,64.0%,71.9%,46.0%,3/8,3:06,26
R128,8,(8)Jurgen Melzer[AUT] [yr|ev],d.,139,(LL)Andreas Beck[GER] [yr|ev],6-3 6-4 6-2,1.44,7.1%,57.1%,72.9%,63.9%,7/8,2.4%,64.7%,61.8%,43.3%,6/11,1:58,8
R128,7,(7)David Ferrer[ESP] [yr|ev],d.,50,Jarkko Nieminen[FIN] [yr|ev],6-3 6-3 6-1,3.01,6.6%,68.9%,88.1%,78.9%,0/0,4.2%,63.9%,58.7%,50.0%,5/10,1:25,3
R128,81,Julien Benneteau[FRA] [yr|ev],d.,110,Rui Machado[POR] [yr|ev],4-6 6-1 6-2 6-0,1.42,6.9%,62.4%,69.8%,55.3%,4/6,0.0%,59.2%,50.8%,47.6%,6/14,2:29,25
R128,59,Kei Nishikori[JPN] [yr|ev],d.,56,Yen Hsun Lu[TPE] [yr|ev],6-1 6-3 6-4,1.28,0.9%,67.0%,64.8%,45.7%,12/15,0.0%,62.6%,54.2%,34.9%,21/29,2:25,4
R128,36,(31)Sergiy Stakhovsky[UKR] [yr|ev],d.,156,(Q)David Guez[FRA] [yr|ev],6-7(7) 6-3 6-3 6-3,1.23,10.4%,60.8%,75.0%,46.9%,6/10,0.0%,55.7%,61.8%,48.1%,10/18,2:53,31
R128,135,(Q)Steve Darcis[BEL] [yr|ev],d.,24,(22)Michael Llodra[FRA] [yr|ev],6-7(5) 6-3 6-3 6-3,1.30,5.0%,59.7%,80.3%,62.5%,3/4,9.4%,64.1%,74.7%,47.6%,7/12,2:26,38
R128,80,Philipp Petzschner[GER] [yr|ev],d.,97,Mischa Zverev[GER] [yr|ev],7-6(3) 6-0 6-4,1.67,13.5%,66.3%,78.0%,66.7%,3/3,1.1%,61.1%,60.3%,51.4%,4/8,1:43,35
R128,253,(WC)Guillaume Rufin[FRA] [yr|ev],d.,53,Adrian Mannarino[FRA] [yr|ev],6-2 6-3 6-2,1.98,16.4%,59.7%,82.5%,66.7%,1/2,2.8%,65.3%,59.6%,40.0%,4/10,1:31,81
R128,9,(9)Gael Monfils[FRA] [yr|ev],d.,145,(Q)Bjorn Phau[GER] [yr|ev],4-6 6-3 7-5 6-0,1.68,5.2%,54.2%,80.8%,65.9%,2/4,2.7%,53.6%,61.7%,50.0%,7/13,2:17,6
R128,14,(14)Stan Wawrinka[SUI] [yr|ev],d.,179,(Q)Augustin Gensse[FRA] [yr|ev],4-6 6-3 6-4 6-2,1.32,5.0%,63.3%,72.4%,61.4%,7/9,0.0%,75.0%,66.7%,33.3%,5/10,2:27,3
R128,108,(Q)Thomas Schoorel[NED] [yr|ev],d.,84,Maximo Gonzalez[ARG] [yr|ev],7-6(5) 6-3 6-3,1.39,9.8%,66.3%,73.8%,71.0%,2/2,1.9%,78.6%,60.5%,68.2%,7/10,2:23,94
