Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Juan Ignacio Chela,ARG,5,1260,69.9%,36.8%,13,2.1%,13,2.1%,73.6%,64.6%,45.1%,59.4%,71,60.6%,44.1%,82,42.7%,51.7%,1.09,14:28
12,Mikhail Youzhny,RUS,3,573,79.1%,27.3%,8,2.9%,13,4.8%,58.8%,69.4%,50.0%,61.4%,23,60.9%,41.5%,35,34.3%,51.0%,1.08,7:25
32,Kevin Anderson,RSA,2,574,84.1%,18.6%,34,12.5%,6,2.2%,67.4%,70.7%,58.4%,66.7%,23,69.6%,35.9%,33,24.2%,50.5%,1.08,6:27
28,Nikolay Davydenko,RUS,2,468,70.3%,33.3%,6,2.5%,8,3.3%,73.8%,61.7%,56.3%,60.2%,26,57.7%,42.9%,31,38.7%,51.9%,1.08,5:28
,Jeremy Chardy,FRA,2,380,75.0%,27.3%,7,3.9%,9,5.0%,57.5%,71.8%,52.6%,63.7%,13,38.5%,39.3%,20,45.0%,50.8%,1.08,4:13
,Ivan Ljubicic,CRO,4,732,85.5%,20.0%,41,10.7%,4,1.0%,57.6%,81.4%,49.4%,67.8%,27,66.7%,34.0%,23,52.2%,51.6%,1.06,8:47
,Andreas Haider Maurer,AUT,2,391,83.3%,24.1%,14,7.0%,14,7.0%,52.7%,78.3%,48.4%,64.2%,13,61.5%,37.9%,21,33.3%,51.4%,1.06,4:04
24,Sam Querrey,USA,2,390,90.9%,15.2%,20,10.4%,7,3.6%,52.1%,69.0%,69.6%,69.3%,8,62.5%,32.3%,14,35.7%,50.5%,1.05,4:10
14,Stan Wawrinka,SUI,4,882,84.9%,22.5%,28,6.0%,10,2.1%,63.9%,70.6%,58.0%,66.0%,30,63.3%,35.5%,32,50.0%,51.7%,1.05,9:54
,Carlos Berlocq,ARG,2,389,72.4%,32.3%,6,3.4%,7,4.0%,66.1%,68.7%,49.2%,62.1%,9,11.1%,40.0%,27,37.0%,49.9%,1.05,4:56
25,Juan Martin del Potro,ARG,3,648,84.9%,23.1%,19,5.8%,12,3.7%,61.8%,75.1%,51.6%,66.2%,24,66.7%,35.6%,33,36.4%,50.9%,1.05,8:21
WC,Guillaume Rufin,FRA,2,372,79.3%,28.6%,18,9.1%,13,6.6%,50.5%,75.0%,49.0%,62.1%,22,72.7%,39.1%,18,44.4%,51.3%,1.03,4:09
31,Sergiy Stakhovsky,UKR,3,630,74.0%,26.5%,24,7.7%,6,1.9%,59.5%,71.4%,47.6%,61.7%,22,40.9%,39.5%,32,40.6%,50.5%,1.03,7:17
WC,Edouard Roger-Vasselin,FRA,1,310,79.2%,16.7%,8,5.8%,2,1.4%,64.0%,71.9%,46.0%,62.6%,8,37.5%,38.6%,14,28.6%,49.4%,1.03,3:06
Q,Albert Ramos,ESP,2,536,68.4%,34.2%,17,6.2%,9,3.3%,61.6%,61.8%,51.9%,58.0%,35,65.7%,42.7%,32,40.6%,50.6%,1.02,6:23
27,Marcos Baghdatis,CYP,2,420,87.1%,19.4%,14,6.4%,2,0.9%,58.7%,71.9%,56.7%,65.6%,16,75.0%,35.1%,16,37.5%,51.0%,1.02,4:56
16,Fernando Verdasco,ESP,3,715,81.8%,24.1%,17,4.6%,14,3.8%,69.4%,66.0%,57.0%,63.3%,29,65.5%,37.4%,25,52.0%,50.9%,1.02,8:20
30,Guillermo Garcia Lopez,ESP,3,787,78.5%,22.4%,20,5.1%,28,7.2%,56.0%,69.7%,56.1%,63.8%,36,61.1%,36.4%,31,48.4%,49.9%,1.01,8:50
Q,Thomas Schoorel,NED,2,363,85.7%,10.3%,13,7.6%,3,1.7%,66.3%,70.2%,58.6%,66.3%,11,63.6%,34.0%,13,23.1%,49.3%,1.01,4:01
,Kei Nishikori,JPN,2,465,74.2%,34.4%,2,0.8%,12,5.1%,65.3%,62.3%,48.8%,57.6%,27,70.4%,42.8%,34,32.4%,50.3%,1.01,5:13
6,Tomas Berdych,CZE,1,308,72.0%,20.0%,16,10.3%,3,1.9%,60.0%,77.4%,37.1%,61.3%,20,65.0%,38.6%,12,41.7%,50.0%,1.00,3:23
,Filippo Volandri,ITA,1,260,73.7%,26.3%,3,2.2%,3,2.2%,72.4%,67.0%,45.9%,61.2%,11,54.5%,38.9%,8,62.5%,50.4%,1.00,3:21
,Xavier Malisse,BEL,2,546,78.0%,20.9%,19,7.2%,4,1.5%,61.6%,72.2%,45.5%,62.0%,21,57.1%,37.8%,24,37.5%,49.5%,0.99,5:39
,Mikhail Kukushkin,KAZ,2,370,86.2%,16.7%,9,4.8%,1,0.5%,59.8%,67.3%,61.8%,65.1%,19,78.9%,34.3%,16,31.3%,50.0%,0.98,4:41
Q,Antonio Veic,CRO,3,583,63.3%,34.7%,16,5.6%,7,2.5%,58.6%,62.3%,47.5%,56.1%,37,51.4%,42.6%,27,63.0%,49.2%,0.97,6:57
WC,Arnaud Clement,FRA,2,546,75.0%,24.4%,10,3.8%,6,2.3%,58.2%,71.2%,46.4%,60.8%,17,41.2%,38.2%,29,34.5%,49.1%,0.97,6:57
Q,Lukas Rosol,CZE,3,962,77.5%,22.9%,38,7.3%,18,3.5%,58.6%,70.4%,45.6%,60.1%,44,63.6%,37.7%,41,39.0%,49.8%,0.95,9:40
,Michael Berrer,GER,3,676,75.9%,18.9%,15,4.2%,11,3.1%,63.8%,66.8%,53.1%,61.8%,46,71.7%,36.3%,16,62.5%,49.9%,0.95,8:13
,Pablo Andujar,ESP,2,453,71.0%,31.3%,7,3.1%,2,0.9%,65.2%,62.8%,44.3%,56.4%,26,65.4%,41.6%,30,33.3%,49.0%,0.95,5:54
20,Florian Mayer,GER,2,529,70.3%,28.9%,12,4.4%,4,1.5%,56.1%,68.4%,42.0%,56.8%,26,57.7%,41.1%,26,42.3%,49.1%,0.95,5:55
,Julien Benneteau,FRA,2,379,79.3%,27.6%,11,5.4%,5,2.5%,66.0%,67.2%,47.8%,60.6%,22,72.7%,37.5%,15,53.3%,49.9%,0.95,4:28
,Ivan Dodig,CRO,1,267,85.0%,10.0%,7,5.2%,4,3.0%,60.4%,74.1%,50.9%,64.9%,12,75.0%,33.1%,9,22.2%,49.1%,0.94,3:21
,Tobias Kamke,GER,2,449,69.7%,33.3%,15,6.4%,8,3.4%,53.6%,61.1%,50.5%,56.2%,28,64.3%,41.1%,23,47.8%,49.0%,0.94,4:58
,Victor Hanescu,ROU,2,404,75.0%,22.6%,5,2.3%,6,2.7%,63.5%,63.3%,56.3%,60.7%,21,61.9%,36.8%,16,43.8%,49.8%,0.94,4:12
Q,Lukasz Kubot,POL,3,825,70.3%,24.6%,18,4.0%,24,5.4%,62.9%,67.9%,46.7%,60.0%,46,58.7%,37.4%,26,57.7%,49.6%,0.93,10:26
,Dmitry Tursunov,RUS,1,287,73.9%,17.4%,11,7.6%,5,3.4%,64.1%,63.4%,53.8%,60.0%,13,53.8%,36.6%,10,40.0%,48.4%,0.92,3:00
26,Milos Raonic,CAN,1,220,78.9%,10.0%,7,6.9%,4,4.0%,56.4%,70.2%,61.4%,66.3%,5,20.0%,31.1%,8,25.0%,47.3%,0.92,2:30
WC,Maxime Teixeira,FRA,2,490,61.1%,33.3%,5,2.0%,4,1.6%,69.4%,58.8%,44.9%,54.5%,32,56.3%,41.7%,20,60.0%,48.4%,0.92,5:16
,Igor Kunitsyn,RUS,1,258,57.9%,26.3%,2,1.6%,0,0.0%,58.9%,60.5%,47.2%,55.0%,15,46.7%,41.1%,12,41.7%,48.1%,0.91,2:57
,Santiago Giraldo,COL,1,217,66.7%,13.3%,1,1.0%,1,1.0%,62.0%,67.7%,39.5%,57.0%,14,64.3%,38.5%,15,13.3%,47.0%,0.89,2:36
,Andreas Seppi,ITA,2,345,79.3%,13.8%,11,6.6%,5,3.0%,62.3%,74.0%,46.0%,63.5%,7,14.3%,32.6%,15,26.7%,47.5%,0.89,3:43
,Robin Haase,NED,2,390,79.3%,14.8%,10,4.8%,2,1.0%,64.4%,68.7%,51.4%,62.5%,23,73.9%,33.5%,14,28.6%,49.0%,0.89,4:07
WC,Vincent Millot,FRA,1,354,54.2%,28.0%,2,1.2%,6,3.5%,54.1%,64.5%,36.7%,51.7%,19,42.1%,42.3%,19,36.8%,46.9%,0.88,3:52
LL,Alex Bogomolov Jr,RUS,1,240,84.2%,5.3%,1,0.8%,2,1.7%,76.5%,67.0%,71.4%,68.1%,10,70.0%,28.1%,7,14.3%,47.9%,0.88,2:58
Q,Javier Marti,ESP,1,365,47.8%,33.3%,3,1.7%,11,6.2%,74.2%,56.1%,32.6%,50.0%,31,61.3%,43.9%,28,28.6%,46.8%,0.88,4:27
,Ruben Ramirez Hidalgo,ESP,2,475,67.6%,22.9%,9,3.6%,11,4.4%,58.4%,67.8%,41.3%,56.8%,25,56.0%,37.8%,20,40.0%,47.8%,0.87,6:03
,Olivier Rochus,BEL,1,254,57.9%,15.8%,5,4.1%,4,3.3%,64.2%,65.8%,36.4%,55.3%,18,55.6%,38.9%,9,33.3%,46.9%,0.87,2:51
,Marcel Granollers,ESP,2,473,83.8%,13.2%,7,2.8%,3,1.2%,65.7%,70.6%,54.1%,64.9%,22,72.7%,30.7%,15,33.3%,48.6%,0.87,5:57
19,Marin Cilic,CRO,1,221,68.8%,18.8%,9,8.0%,1,0.9%,55.4%,71.0%,38.0%,56.3%,11,54.5%,37.6%,6,50.0%,47.1%,0.86,2:53
,Juan Monaco,ARG,1,266,70.0%,15.0%,0,0.0%,2,1.6%,59.5%,54.7%,60.8%,57.1%,12,50.0%,36.4%,11,27.3%,46.2%,0.85,3:27
WC,Benoit Paire,FRA,1,276,65.0%,23.8%,5,3.8%,7,5.3%,49.6%,72.3%,36.4%,54.2%,16,56.3%,38.6%,13,38.5%,46.0%,0.84,2:43
Q,David Guez,FRA,1,247,57.9%,20.0%,0,0.0%,2,1.6%,55.7%,61.8%,48.1%,55.7%,18,55.6%,36.0%,10,40.0%,45.7%,0.81,2:53
,Dustin Brown,JAM,1,241,73.7%,11.1%,5,4.0%,4,3.2%,50.8%,75.0%,46.8%,61.1%,10,50.0%,31.3%,6,33.3%,46.9%,0.80,2:34
,Pere Riba,ESP,2,388,67.7%,12.9%,14,7.1%,8,4.1%,51.5%,67.3%,50.5%,59.2%,21,52.4%,32.3%,14,28.6%,45.9%,0.79,4:43
,Philipp Kohlschreiber,GER,1,206,70.6%,5.9%,7,6.7%,4,3.8%,56.7%,72.9%,46.7%,61.5%,13,61.5%,30.4%,5,20.0%,46.1%,0.79,2:05
,Yen Hsun Lu,TPE,1,221,38.5%,23.1%,0,0.0%,6,5.2%,62.6%,54.2%,34.9%,47.0%,29,72.4%,41.5%,15,20.0%,44.3%,0.78,2:25
22,Michael Llodra,FRA,1,236,73.7%,5.0%,11,9.4%,6,5.1%,64.1%,74.7%,47.6%,65.0%,12,58.3%,26.9%,4,25.0%,45.8%,0.77,2:26
Q,Stephane Robert,FRA,2,428,65.7%,19.4%,12,5.5%,11,5.0%,49.8%,71.6%,40.0%,55.7%,28,57.1%,33.5%,20,35.0%,44.9%,0.76,4:32
Q,Augustin Gensse,FRA,1,228,72.2%,10.5%,0,0.0%,2,1.9%,75.0%,66.7%,33.3%,58.3%,10,50.0%,31.7%,9,22.2%,44.3%,0.76,2:27
,Go Soeda,JPN,1,195,60.0%,13.3%,1,1.1%,5,5.3%,60.0%,63.2%,36.8%,52.6%,11,45.5%,36.0%,9,22.2%,44.1%,0.76,2:22
,Andrey Golubev,KAZ,1,280,81.8%,9.1%,10,6.6%,7,4.6%,64.9%,74.5%,49.1%,65.6%,11,63.6%,25.6%,5,40.0%,47.1%,0.74,3:19
,Robert Kendrick,USA,1,228,68.4%,10.5%,10,8.4%,4,3.4%,58.8%,67.1%,44.9%,58.0%,11,45.5%,31.2%,8,25.0%,45.2%,0.74,2:28
LL,Marc Gicquel,FRA,1,167,64.3%,7.1%,1,1.3%,3,3.8%,48.7%,63.2%,52.5%,57.7%,8,37.5%,31.5%,3,33.3%,43.7%,0.74,1:45
,Ricardo Mello,BRA,1,256,63.2%,10.5%,3,2.1%,4,2.8%,56.6%,64.2%,45.2%,55.9%,25,72.0%,32.7%,2,100.0%,45.7%,0.74,3:05
,Tommy Haas,GER,1,253,76.2%,19.0%,15,10.9%,7,5.1%,59.9%,67.1%,50.9%,60.6%,15,66.7%,29.3%,8,50.0%,46.2%,0.74,2:57
Q,Denis Gremelmayr,GER,1,185,64.3%,7.1%,0,0.0%,0,0.0%,57.1%,58.3%,55.6%,57.1%,12,58.3%,31.7%,10,10.0%,43.2%,0.74,2:09
,Denis Istomin,UZB,1,162,46.2%,15.4%,1,1.3%,3,3.8%,57.0%,57.8%,41.2%,50.6%,10,30.0%,36.1%,8,25.0%,43.2%,0.73,1:43
,Daniel Gimeno Traver,ESP,1,196,71.4%,6.7%,3,3.0%,3,3.0%,59.4%,65.0%,53.7%,60.4%,13,69.2%,28.4%,6,16.7%,44.9%,0.72,1:55
,Maximo Gonzalez,ARG,1,195,80.0%,0.0%,2,1.9%,0,0.0%,78.6%,60.5%,68.2%,62.1%,10,70.0%,27.2%,2,0.0%,45.6%,0.72,2:23
,Nicolas Mahut,FRA,1,277,75.0%,9.5%,9,5.8%,6,3.9%,72.1%,66.7%,48.8%,61.7%,17,70.6%,27.6%,7,28.6%,46.6%,0.72,3:06
,Rui Machado,POR,1,204,46.7%,12.5%,0,0.0%,6,5.8%,59.2%,50.8%,47.6%,49.5%,14,42.9%,35.6%,6,33.3%,42.6%,0.71,2:29
,Frederico Gil,POR,1,215,64.3%,7.1%,1,0.9%,3,2.7%,57.5%,66.2%,39.6%,54.9%,15,66.7%,31.4%,10,10.0%,43.7%,0.70,2:24
,Radek Stepanek,CZE,1,176,61.5%,0.0%,3,3.8%,2,2.6%,62.8%,65.3%,37.9%,55.1%,8,37.5%,31.6%,5,0.0%,42.0%,0.70,2:03
,Teymuraz Gabashvili,RUS,1,207,75.0%,5.9%,4,3.6%,5,4.5%,62.2%,66.7%,47.6%,59.5%,13,69.2%,28.1%,2,50.0%,44.9%,0.69,2:13
LL,Andreas Beck,GER,1,169,61.5%,7.1%,2,2.4%,3,3.5%,64.7%,61.8%,43.3%,55.3%,11,54.5%,31.0%,8,12.5%,43.2%,0.69,1:58
,Jan Hajek,CZE,1,154,58.3%,0.0%,3,4.2%,1,1.4%,63.9%,60.9%,46.2%,55.6%,8,37.5%,30.5%,2,0.0%,42.2%,0.69,1:58
,Ivo Karlovic,CRO,1,275,85.7%,0.0%,22,15.0%,4,2.7%,67.3%,79.8%,41.7%,67.3%,16,81.3%,22.7%,5,0.0%,46.5%,0.69,3:13
LL,Ryan Harrison,USA,1,241,68.4%,9.5%,14,11.2%,4,3.2%,50.4%,65.1%,53.2%,59.2%,16,62.5%,27.6%,5,40.0%,44.0%,0.68,2:48
,Ryan Sweeting,USA,1,230,56.3%,0.0%,3,2.8%,8,7.4%,63.9%,62.3%,43.6%,55.6%,15,53.3%,30.3%,5,0.0%,42.2%,0.68,2:28
WC,Bernard Tomic,AUS,1,186,53.3%,20.0%,1,0.9%,5,4.7%,64.5%,62.3%,36.8%,53.3%,18,61.1%,31.6%,3,100.0%,44.1%,0.68,2:07
,Julian Reister,GER,1,174,64.3%,7.1%,1,1.1%,0,0.0%,65.9%,60.3%,50.0%,56.8%,10,50.0%,29.1%,7,14.3%,43.1%,0.67,1:54
,Grigor Dimitrov,BUL,1,148,64.3%,7.1%,4,5.5%,6,8.2%,57.5%,66.7%,51.6%,60.3%,7,28.6%,26.7%,2,50.0%,43.2%,0.67,1:35
,Daniel Brands,GER,1,170,71.4%,0.0%,4,4.5%,3,3.4%,65.9%,69.0%,46.7%,61.4%,9,55.6%,25.6%,6,0.0%,44.1%,0.66,1:56
,Somdev Devvarman,IND,1,177,71.4%,6.7%,4,4.3%,1,1.1%,63.4%,67.8%,47.1%,60.2%,9,55.6%,26.2%,4,25.0%,44.1%,0.66,2:02
,Feliciano Lopez,ESP,1,188,86.7%,0.0%,7,7.1%,3,3.0%,63.6%,65.1%,61.1%,63.6%,9,77.8%,23.6%,0,-,44.7%,0.65,1:59
,Pablo Cuevas,URU,1,178,66.7%,12.5%,10,11.2%,2,2.2%,52.8%,59.6%,50.0%,55.1%,6,16.7%,28.1%,8,25.0%,41.6%,0.63,1:57
,Ernests Gulbis,LAT,1,171,41.7%,15.4%,6,6.5%,9,9.7%,54.8%,62.7%,28.6%,47.3%,11,36.4%,33.3%,6,33.3%,40.9%,0.63,1:56
,John Isner,USA,1,299,80.8%,3.8%,13,7.9%,3,1.8%,67.9%,67.9%,58.5%,64.8%,15,66.7%,21.6%,1,100.0%,45.5%,0.62,4:01
,Michael Russell,USA,1,196,50.0%,12.5%,1,1.0%,6,5.9%,78.2%,51.9%,31.8%,47.5%,15,46.7%,32.6%,4,50.0%,40.3%,0.62,2:18
,Brian Dabul,ARG,1,165,41.7%,15.4%,2,2.5%,9,11.3%,56.3%,53.3%,34.3%,45.0%,12,41.7%,34.1%,3,66.7%,39.4%,0.62,2:05
Q,Eric Prodon,FRA,1,157,46.2%,15.4%,0,0.0%,3,3.8%,58.8%,48.9%,48.5%,48.8%,11,36.4%,31.2%,5,40.0%,40.1%,0.61,1:44
Q,Bjorn Phau,GER,1,208,66.7%,10.5%,3,2.7%,5,4.5%,53.6%,61.7%,50.0%,56.3%,13,53.8%,26.0%,4,50.0%,42.3%,0.60,2:17
,Mischa Zverev,GER,1,184,71.4%,0.0%,1,1.1%,3,3.2%,61.1%,60.3%,51.4%,56.8%,8,50.0%,25.8%,3,0.0%,41.8%,0.60,1:43
WC,Tim Smyczek,USA,1,163,38.5%,23.1%,0,0.0%,1,1.2%,67.1%,42.1%,50.0%,44.7%,13,38.5%,33.3%,5,60.0%,39.3%,0.60,1:44
,Rainer Schuettler,GER,1,166,46.2%,8.3%,3,3.1%,7,7.1%,58.2%,63.2%,29.3%,49.0%,19,63.2%,29.4%,1,100.0%,41.0%,0.58,1:30
,Potito Starace,ITA,1,174,61.5%,0.0%,3,3.3%,2,2.2%,70.7%,60.0%,44.4%,55.4%,8,37.5%,25.6%,7,0.0%,41.4%,0.57,1:56
Q,Frank Dancevic,CAN,1,230,66.7%,0.0%,10,7.8%,1,0.8%,60.2%,59.7%,56.9%,58.6%,13,53.8%,21.6%,4,0.0%,42.2%,0.52,2:27
,Adrian Mannarino,FRA,1,139,50.0%,7.7%,2,2.8%,1,1.4%,65.3%,59.6%,40.0%,52.8%,10,40.0%,23.9%,2,50.0%,38.8%,0.51,1:31
,Florent Serra,FRA,1,155,46.2%,15.4%,3,3.3%,1,1.1%,55.4%,62.7%,31.7%,48.9%,11,36.4%,25.4%,4,50.0%,39.4%,0.50,1:32
,Thiemo De Bakker,NED,1,139,50.0%,0.0%,5,6.3%,3,3.8%,65.0%,61.5%,35.7%,52.5%,16,62.5%,16.9%,1,0.0%,37.4%,0.36,1:32
,Jarkko Nieminen,FIN,1,133,58.3%,0.0%,3,4.2%,2,2.8%,63.9%,58.7%,50.0%,55.6%,10,50.0%,14.8%,0,-,36.8%,0.33,1:25
,All Main Draw Players,,127.0,,76.2%,23.8%,,5.6%,,3.0%,61.6%,69.2%,50.7%,62.1%,,60.0%,37.9%,,40.0%,50.0%,1.00,
