Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
11,Fernando Gonzalez,CHI,4,1017,86.6%,20.3%,66,12.6%,24,4.6%,60.4%,81.1%,46.2%,67.2%,37,70.3%,35.2%,39,41.0%,51.7%,1.07,10:57
,Wayne Odesnik,USA,2,465,75.0%,25.7%,14,6.1%,14,6.1%,55.4%,68.0%,52.4%,61.0%,21,57.1%,41.9%,30,30.0%,51.4%,1.07,5:40
12,Gael Monfils,FRA,3,618,84.0%,25.5%,23,7.5%,18,5.9%,63.2%,74.7%,52.2%,66.4%,11,27.3%,36.0%,21,61.9%,51.1%,1.07,6:34
,Michael Llodra,FRA,2,497,76.9%,28.9%,15,6.3%,11,4.6%,59.2%,68.8%,50.5%,61.3%,22,59.1%,40.9%,27,40.7%,50.7%,1.06,5:40
,Florian Mayer,GER,3,724,77.2%,27.1%,15,4.2%,5,1.4%,67.6%,66.9%,55.2%,63.1%,29,55.2%,39.1%,30,53.3%,51.0%,1.06,7:52
30,Juan Monaco,ARG,3,634,66.7%,33.3%,8,2.6%,3,1.0%,67.0%,60.8%,54.4%,58.7%,35,54.3%,43.5%,39,43.6%,50.9%,1.05,7:30
4,Juan Martin del Potro,ARG,4,1234,82.1%,22.1%,70,11.6%,23,3.8%,59.1%,74.1%,48.0%,63.4%,42,59.5%,37.9%,60,35.0%,50.3%,1.04,14:29
,Igor Kunitsyn,RUS,2,387,72.4%,20.7%,7,3.7%,3,1.6%,78.8%,64.4%,47.5%,60.8%,21,61.9%,40.9%,14,42.9%,50.6%,1.04,4:59
,Andreas Seppi,ITA,1,296,87.5%,12.0%,10,7.1%,10,7.1%,56.0%,75.9%,56.5%,67.4%,6,50.0%,33.5%,9,33.3%,49.7%,1.03,3:17
,Santiago Giraldo,COL,2,413,77.4%,23.3%,4,1.9%,2,1.0%,64.6%,66.2%,52.1%,61.2%,19,63.2%,39.6%,23,30.4%,50.4%,1.02,4:39
,Taylor Dent,USA,2,291,70.4%,34.6%,12,7.6%,10,6.3%,50.0%,74.7%,45.6%,60.1%,19,57.9%,40.6%,13,69.2%,51.2%,1.02,3:01
23,Juan Carlos Ferrero,ESP,1,265,68.4%,25.0%,5,3.9%,3,2.3%,65.1%,67.9%,42.2%,58.9%,12,50.0%,41.2%,13,38.5%,49.8%,1.00,3:00
,Philipp Petzschner,GER,1,246,70.0%,30.0%,7,5.6%,6,4.8%,58.4%,69.9%,44.2%,59.2%,9,33.3%,40.5%,9,66.7%,50.0%,0.99,2:34
Q,Antonio Veic,CRO,2,481,67.5%,28.9%,9,3.7%,1,0.4%,66.4%,63.1%,49.4%,58.5%,21,38.1%,40.4%,19,57.9%,49.5%,0.97,5:47
,Stephane Robert,FRA,2,568,73.2%,17.9%,6,2.0%,9,3.0%,60.3%,65.7%,51.3%,60.0%,30,63.3%,38.8%,16,43.8%,50.0%,0.97,5:44
Q,David Guez,FRA,1,264,80.0%,30.0%,1,0.8%,5,3.9%,62.8%,54.3%,68.8%,59.7%,7,42.9%,39.3%,12,50.0%,49.2%,0.97,3:51
,Richard Gasquet,FRA,1,367,78.6%,21.4%,8,4.5%,9,5.0%,58.7%,77.1%,40.5%,62.0%,10,40.0%,36.7%,16,37.5%,49.0%,0.97,4:53
,Victor Hanescu,ROU,2,382,71.4%,17.9%,9,4.6%,2,1.0%,70.6%,63.3%,51.7%,59.9%,18,55.6%,38.9%,18,27.8%,49.7%,0.97,3:56
25,Sam Querrey,USA,1,219,72.2%,16.7%,15,14.2%,6,5.7%,58.5%,75.8%,40.9%,61.3%,10,50.0%,37.2%,5,60.0%,48.9%,0.96,2:15
WC,Bernard Tomic,AUS,2,510,71.8%,28.2%,9,3.3%,8,2.9%,66.9%,65.8%,49.5%,60.4%,24,54.2%,37.9%,26,42.3%,50.0%,0.96,5:32
,Rainer Schuettler,GER,2,438,77.1%,20.0%,4,1.9%,9,4.2%,59.9%,70.9%,47.1%,61.3%,15,46.7%,37.2%,19,36.8%,48.9%,0.96,4:55
,Marco Chiudinelli,SUI,2,503,64.9%,23.7%,7,3.0%,6,2.5%,57.4%,66.2%,46.5%,57.8%,30,56.7%,40.6%,29,31.0%,48.7%,0.96,6:08
,Feliciano Lopez,ESP,3,686,87.0%,24.5%,52,13.9%,11,2.9%,57.5%,73.0%,53.5%,64.7%,31,77.4%,34.0%,26,50.0%,50.7%,0.96,8:01
8,Robin Soderling,SWE,1,300,70.8%,25.0%,8,5.1%,3,1.9%,61.4%,67.0%,45.9%,58.9%,15,53.3%,39.4%,12,50.0%,49.7%,0.96,3:21
WC,Andrey Golubev,KAZ,2,447,75.8%,22.9%,10,4.5%,11,5.0%,59.1%,64.6%,53.3%,60.0%,20,60.0%,37.9%,16,50.0%,48.8%,0.95,5:24
Q,Xavier Malisse,BEL,1,356,88.9%,14.8%,14,7.5%,3,1.6%,56.7%,74.5%,55.6%,66.3%,13,76.9%,32.0%,9,44.4%,50.0%,0.95,3:36
,Dudi Sela,ISR,1,304,76.2%,22.7%,7,4.8%,3,2.1%,62.8%,65.9%,51.9%,60.7%,15,66.7%,37.1%,14,35.7%,48.4%,0.94,3:22
,Thomaz Bellucci,BRA,2,481,80.0%,14.3%,17,6.9%,10,4.0%,62.9%,69.9%,48.9%,62.1%,26,73.1%,35.6%,32,15.6%,49.3%,0.94,6:07
,Florent Serra,FRA,3,860,76.1%,20.0%,28,6.2%,11,2.4%,63.9%,62.8%,57.7%,61.0%,51,68.6%,36.7%,30,43.3%,49.4%,0.94,8:47
Q,Grega Zemlja,SLO,1,215,66.7%,22.2%,10,9.3%,3,2.8%,57.0%,62.3%,60.9%,61.7%,11,45.5%,36.1%,8,50.0%,48.8%,0.94,2:33
,Marc Gicquel,FRA,2,421,73.3%,13.8%,15,6.8%,7,3.2%,55.4%,68.3%,50.5%,60.4%,20,60.0%,36.7%,16,25.0%,49.2%,0.93,4:31
33,John Isner,USA,4,924,89.6%,12.0%,95,19.8%,12,2.5%,66.9%,76.3%,49.7%,67.5%,24,66.7%,30.2%,20,45.0%,49.6%,0.93,10:33
,Daniel Koellerer,AUT,1,293,65.2%,28.0%,1,0.7%,1,0.7%,80.1%,61.5%,40.7%,57.4%,14,42.9%,39.5%,14,50.0%,47.8%,0.93,3:57
,Benjamin Becker,GER,2,471,80.5%,19.5%,22,9.2%,13,5.4%,51.7%,77.4%,52.6%,65.4%,15,46.7%,32.0%,13,61.5%,49.0%,0.93,5:30
WC,Marinko Matosevic,AUS,1,276,72.7%,23.8%,11,7.8%,5,3.5%,56.0%,58.2%,61.3%,59.6%,12,50.0%,37.0%,12,41.7%,48.6%,0.92,3:10
13,Radek Stepanek,CZE,1,313,88.0%,16.7%,2,1.2%,6,3.6%,57.2%,69.5%,56.3%,63.9%,12,75.0%,33.3%,14,28.6%,49.5%,0.92,3:56
Q,Donald Young,USA,2,416,66.7%,21.2%,13,6.1%,8,3.8%,56.6%,69.2%,42.4%,57.5%,27,59.3%,39.2%,15,46.7%,48.6%,0.92,4:55
,Lukas Lacko,SVK,2,296,72.0%,24.0%,9,5.8%,7,4.5%,50.3%,76.9%,41.6%,59.4%,10,30.0%,36.9%,9,66.7%,48.6%,0.91,3:43
LL,Marsel Ilhan,TUR,2,402,83.3%,21.9%,5,2.4%,2,1.0%,73.2%,62.7%,60.0%,62.0%,20,75.0%,34.5%,19,36.8%,48.5%,0.91,4:31
,Christophe Rochus,BEL,1,238,77.8%,26.3%,4,3.7%,6,5.6%,63.0%,66.2%,40.0%,56.5%,6,33.3%,39.2%,15,33.3%,47.1%,0.90,2:55
,Julien Benneteau,FRA,2,465,69.4%,16.2%,11,4.7%,11,4.7%,65.2%,65.8%,48.1%,59.7%,20,45.0%,36.2%,17,35.3%,48.0%,0.90,6:08
,Marcel Granollers,ESP,2,472,62.2%,27.0%,14,5.9%,5,2.1%,66.0%,59.2%,45.7%,54.6%,30,53.3%,40.2%,20,50.0%,47.5%,0.89,5:14
Q,Illya Marchenko,UKR,2,362,65.5%,21.4%,8,4.3%,7,3.8%,56.2%,69.2%,44.4%,58.4%,18,44.4%,36.7%,18,33.3%,47.8%,0.88,4:25
,Jan Hajek,CZE,2,355,70.4%,19.2%,3,1.7%,8,4.5%,67.6%,60.3%,46.6%,55.9%,18,55.6%,38.6%,13,38.5%,47.3%,0.88,3:35
WC,Sebastien Grosjean,FRA,1,211,62.5%,6.7%,4,4.0%,1,1.0%,63.4%,65.6%,48.6%,59.4%,16,62.5%,35.5%,11,9.1%,46.9%,0.87,2:39
,Mardy Fish,USA,1,217,58.8%,25.0%,3,2.6%,4,3.4%,52.1%,67.2%,39.3%,53.8%,10,30.0%,40.0%,9,44.4%,47.5%,0.87,2:51
Q,Ivan Sergeyev,UKR,2,469,61.8%,18.8%,10,4.1%,14,5.8%,51.9%,66.7%,43.6%,55.6%,32,59.4%,38.1%,20,30.0%,47.1%,0.86,5:11
,Simone Bolelli,ITA,1,245,81.3%,11.8%,5,4.3%,2,1.7%,66.1%,69.7%,46.2%,61.7%,9,66.7%,33.1%,8,25.0%,46.5%,0.86,2:41
,Michael Russell,USA,1,240,68.4%,16.7%,3,2.3%,9,6.9%,65.6%,64.0%,44.4%,57.3%,14,57.1%,36.7%,6,50.0%,47.9%,0.86,3:00
Q,Ivan Dodig,CRO,2,443,69.7%,21.2%,28,12.1%,10,4.3%,57.6%,64.7%,48.0%,57.6%,23,56.5%,35.8%,16,43.8%,47.2%,0.85,5:16
,Rajeev Ram,USA,1,304,78.3%,8.3%,15,9.7%,7,4.5%,57.4%,70.8%,48.5%,61.3%,14,64.3%,32.9%,7,28.6%,47.4%,0.85,3:13
,Teymuraz Gabashvili,RUS,1,302,80.0%,14.3%,3,1.9%,13,8.4%,57.1%,65.9%,47.0%,57.8%,27,85.2%,35.1%,16,18.8%,46.7%,0.83,3:55
28,Jurgen Melzer,AUT,1,292,78.3%,8.0%,10,7.2%,7,5.1%,61.6%,69.4%,50.9%,62.3%,11,54.5%,31.2%,11,18.2%,45.9%,0.83,3:04
,Carlos Moya,ESP,1,217,68.8%,17.6%,9,8.8%,2,2.0%,55.9%,64.9%,48.9%,57.8%,11,54.5%,34.8%,7,42.9%,45.6%,0.83,2:36
,Potito Starace,ITA,1,244,81.3%,11.8%,5,4.5%,2,1.8%,61.8%,66.2%,50.0%,60.0%,6,50.0%,32.8%,11,18.2%,45.1%,0.82,2:23
WC,Ryan Harrison,USA,1,243,73.3%,13.3%,5,4.1%,9,7.4%,53.7%,63.1%,44.6%,54.5%,18,77.8%,36.9%,11,18.2%,45.7%,0.81,2:46
,Daniel Brands,GER,1,196,56.3%,18.8%,10,10.5%,5,5.3%,51.6%,59.2%,47.8%,53.7%,9,22.2%,37.6%,7,42.9%,45.4%,0.81,2:04
,Pablo Cuevas,URU,1,172,50.0%,13.3%,7,8.3%,8,9.5%,60.7%,70.6%,36.4%,57.1%,11,36.4%,34.1%,5,40.0%,45.3%,0.80,1:49
WC,Carsten Ball,AUS,1,299,72.7%,13.6%,13,8.6%,5,3.3%,48.7%,66.2%,56.4%,61.2%,22,72.7%,30.6%,13,23.1%,46.2%,0.79,3:05
,Robby Ginepri,USA,1,225,66.7%,12.5%,6,5.2%,3,2.6%,62.9%,63.0%,39.5%,54.3%,13,61.5%,35.8%,8,25.0%,45.3%,0.78,2:04
,Jose Acasuso,ARG,1,225,62.5%,17.6%,9,8.6%,6,5.7%,58.1%,63.9%,38.6%,53.3%,11,45.5%,35.8%,14,21.4%,44.0%,0.77,3:08
,Fabrice Santoro,FRA,1,200,68.8%,11.8%,0,0.0%,1,0.9%,60.2%,66.2%,48.8%,59.3%,17,70.6%,30.4%,4,50.0%,46.0%,0.75,2:32
,Ernests Gulbis,LAT,1,200,46.7%,23.1%,8,7.8%,7,6.8%,54.4%,58.9%,38.3%,49.5%,19,57.9%,37.1%,10,30.0%,43.5%,0.74,2:15
,Juan Ignacio Chela,ARG,1,222,66.7%,18.8%,6,5.4%,4,3.6%,53.6%,63.3%,38.5%,51.8%,13,61.5%,34.5%,7,42.9%,43.2%,0.72,2:17
Q,Blaz Kavcic,SLO,1,215,58.8%,22.2%,1,0.9%,4,3.6%,63.1%,57.1%,39.0%,50.5%,16,56.3%,35.6%,6,66.7%,43.3%,0.72,2:35
,Nicolas Lapentti,ECU,1,227,61.1%,11.8%,2,1.7%,3,2.6%,45.3%,58.5%,48.4%,53.0%,12,41.7%,33.6%,10,20.0%,43.6%,0.72,3:02
,Marcos Daniel,BRA,1,174,64.3%,0.0%,2,2.3%,8,9.2%,35.6%,80.6%,42.9%,56.3%,10,50.0%,31.0%,2,0.0%,43.7%,0.71,1:59
Q,Guillaume Rufin,FRA,1,164,57.1%,20.0%,2,2.5%,2,2.5%,55.7%,54.5%,51.4%,53.2%,13,53.8%,32.9%,8,37.5%,42.7%,0.70,1:44
WC,Nick Lindahl,AUS,1,197,66.7%,6.7%,7,6.9%,2,2.0%,62.7%,67.2%,42.1%,57.8%,13,61.5%,29.5%,8,12.5%,44.2%,0.70,2:01
,Igor Andreev,RUS,1,238,50.0%,27.8%,2,1.5%,7,5.1%,61.8%,57.1%,36.5%,49.3%,19,52.6%,35.3%,11,45.5%,43.3%,0.70,2:44
,Martin Vassallo Arguello,ARG,1,208,73.3%,6.3%,3,2.6%,2,1.8%,71.1%,61.7%,45.5%,57.0%,12,66.7%,29.8%,4,25.0%,44.7%,0.69,2:14
,Thiemo De Bakker,NED,1,179,69.2%,0.0%,17,18.7%,2,2.2%,72.5%,65.2%,48.0%,60.4%,15,73.3%,27.3%,7,0.0%,44.1%,0.69,2:04
,Peter Luczak,AUS,1,195,71.4%,6.7%,7,7.7%,6,6.6%,62.6%,68.4%,35.3%,56.0%,9,55.6%,29.8%,7,14.3%,42.1%,0.68,2:34
,Daniel Gimeno Traver,ESP,1,181,64.3%,6.7%,5,5.5%,5,5.5%,59.3%,72.2%,32.4%,56.0%,14,64.3%,30.0%,6,16.7%,43.1%,0.68,2:01
,Olivier Rochus,BEL,1,222,64.7%,16.7%,5,3.9%,4,3.1%,65.4%,61.4%,45.5%,55.9%,15,60.0%,29.5%,7,42.9%,44.6%,0.67,2:18
,Simon Greul,GER,1,252,57.9%,11.1%,3,2.1%,11,7.7%,48.3%,63.8%,40.5%,51.7%,25,68.0%,32.1%,4,50.0%,43.3%,0.67,2:50
,Sergiy Stakhovsky,UKR,1,181,64.3%,13.3%,4,4.3%,6,6.4%,60.6%,63.2%,45.9%,56.4%,10,50.0%,28.7%,6,33.3%,43.1%,0.66,1:51
,Arnaud Clement,FRA,1,197,68.8%,6.3%,2,1.9%,1,1.0%,63.1%,63.1%,52.6%,59.2%,14,64.3%,26.6%,2,50.0%,43.7%,0.65,2:12
,Oscar Hernandez,ESP,1,117,87.5%,12.5%,0,0.0%,2,2.9%,54.3%,60.5%,53.1%,57.1%,8,87.5%,27.7%,1,100.0%,45.3%,0.65,1:21
,Yen Hsun Lu,TPE,1,203,64.7%,11.8%,0,0.0%,3,2.7%,60.7%,66.2%,38.6%,55.4%,14,57.1%,28.6%,3,66.7%,43.3%,0.64,2:36
,Mischa Zverev,GER,1,165,50.0%,15.4%,12,12.8%,3,3.2%,51.1%,62.5%,39.1%,51.1%,11,36.4%,31.0%,3,66.7%,42.4%,0.63,1:41
Q,Matthew Ebden,AUS,1,173,73.3%,6.7%,2,2.1%,2,2.1%,64.6%,71.0%,47.1%,62.5%,7,42.9%,23.4%,1,100.0%,45.1%,0.62,1:56
,Fabio Fognini,ITA,1,133,33.3%,23.1%,2,3.3%,7,11.7%,43.3%,50.0%,32.4%,40.0%,12,33.3%,37.0%,8,37.5%,38.3%,0.62,1:20
,Leonardo Mayer,ARG,1,152,61.5%,0.0%,7,9.1%,3,3.9%,66.2%,60.8%,50.0%,57.1%,8,37.5%,25.3%,0,-,41.4%,0.59,1:50
16,Tommy Robredo,ESP,1,167,69.2%,0.0%,2,2.2%,6,6.5%,57.0%,60.4%,45.0%,53.8%,12,66.7%,25.7%,2,0.0%,41.3%,0.56,1:56
Q,Dieter Kindlmann,GER,1,139,18.2%,18.2%,0,0.0%,5,6.3%,62.0%,51.0%,16.7%,38.0%,19,52.6%,35.0%,6,33.3%,36.7%,0.56,1:31
,Guillermo Garcia Lopez,ESP,1,158,61.5%,0.0%,1,1.2%,9,10.7%,61.9%,65.4%,37.5%,54.8%,8,37.5%,24.3%,3,0.0%,40.5%,0.54,1:50
Q,Kevin Anderson,RSA,1,139,27.3%,9.1%,2,2.7%,2,2.7%,67.6%,52.0%,25.0%,43.2%,12,33.3%,30.8%,4,25.0%,37.4%,0.54,1:37
,Robin Haase,NED,1,147,41.7%,8.3%,5,6.2%,5,6.2%,60.5%,53.1%,34.4%,45.7%,10,30.0%,28.8%,3,33.3%,38.1%,0.53,1:39
,Horacio Zeballos,ARG,1,161,46.2%,7.7%,7,8.2%,3,3.5%,63.5%,61.1%,25.8%,48.2%,13,46.2%,26.3%,3,33.3%,37.9%,0.51,2:01
,Paolo Lorenzi,ITA,1,173,64.3%,7.1%,3,2.9%,6,5.9%,65.7%,58.2%,42.9%,52.9%,10,50.0%,23.9%,4,25.0%,41.0%,0.51,2:00
32,Jeremy Chardy,FRA,1,127,36.4%,0.0%,5,8.2%,7,11.5%,49.2%,60.0%,35.5%,47.5%,12,41.7%,24.2%,1,0.0%,35.4%,0.46,1:21
Q,Ricardo Hocevar,BRA,1,146,50.0%,0.0%,5,6.0%,4,4.8%,70.2%,61.0%,36.0%,53.6%,12,50.0%,21.0%,1,0.0%,39.7%,0.45,1:40
WC,Jason Kubler,AUS,1,135,45.5%,0.0%,2,2.7%,2,2.7%,56.2%,53.7%,40.6%,47.9%,14,57.1%,21.0%,0,-,35.6%,0.40,1:29
,Kristof Vliegen,BEL,1,133,36.4%,0.0%,5,6.3%,4,5.1%,68.4%,53.7%,24.0%,44.3%,14,50.0%,18.5%,0,-,33.8%,0.33,1:20
,Frederico Gil,POR,1,82,0.0%,0.0%,0,0.0%,1,2.2%,69.6%,31.3%,21.4%,28.3%,9,22.2%,22.2%,0,-,25.6%,0.31,1:01
,All Main Draw Players,,127.0,,77.0%,23.0%,,7.7%,,3.5%,61.3%,70.1%,49.7%,62.2%,,59.7%,37.8%,,40.3%,50.0%,1.00,
