Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
11,David Goffin,BEL,5,1038,85.7%,27.7%,44,8.6%,19,3.7%,53.8%,76.4%,57.4%,67.6%,34,64.7%,39.6%,51,45.1%,53.5%,1.22,11:02
14,Nick Kyrgios,AUS,2,451,87.2%,23.1%,36,15.3%,11,4.7%,66.0%,76.1%,60.0%,70.6%,12,58.3%,35.6%,21,42.9%,53.9%,1.21,4:32
2,Novak Djokovic,SRB,2,579,85.4%,30.0%,16,5.7%,11,3.9%,59.1%,73.3%,53.5%,65.2%,19,68.4%,42.0%,31,38.7%,53.2%,1.21,7:08
,Diego Schwartzman,ARG,2,384,80.0%,33.3%,11,5.8%,9,4.7%,57.4%,69.7%,56.8%,64.2%,14,57.1%,42.8%,17,58.8%,53.4%,1.20,3:54
13,Roberto Bautista Agut,ESP,4,895,79.1%,37.9%,30,6.7%,11,2.5%,66.1%,69.2%,52.3%,63.5%,47,70.2%,43.9%,57,43.9%,53.6%,1.20,10:25
7,Marin Cilic,CRO,2,521,81.0%,21.4%,40,17.2%,12,5.2%,57.5%,77.6%,54.5%,67.8%,18,55.6%,38.5%,31,29.0%,51.6%,1.20,6:01
,Hyeon Chung,KOR,2,370,80.6%,38.7%,11,6.4%,5,2.9%,63.6%,72.7%,50.8%,64.7%,12,50.0%,42.1%,31,38.7%,52.7%,1.19,4:21
1,Andy Murray,GBR,4,800,81.0%,35.5%,37,9.0%,14,3.4%,60.4%,73.9%,46.0%,62.9%,25,52.0%,44.3%,36,61.1%,53.9%,1.19,9:55
4,Stan Wawrinka,SUI,6,1461,85.5%,21.7%,79,10.9%,20,2.8%,60.8%,74.3%,59.2%,68.4%,49,65.3%,37.4%,64,39.1%,52.8%,1.18,15:48
18,Richard Gasquet,FRA,3,480,84.2%,34.2%,7,3.0%,10,4.3%,60.0%,67.4%,60.6%,64.7%,12,50.0%,41.6%,28,46.4%,52.9%,1.18,5:40
3,Milos Raonic,CAN,5,1033,90.5%,19.5%,107,21.1%,22,4.3%,65.0%,76.6%,56.5%,69.6%,26,69.2%,35.7%,44,36.4%,52.3%,1.17,11:40
30,Pablo Carreno Busta,ESP,3,684,83.6%,27.8%,32,9.4%,13,3.8%,59.5%,75.9%,50.0%,65.4%,20,55.0%,40.2%,40,37.5%,52.8%,1.16,7:36
31,Sam Querrey,USA,3,646,83.7%,23.4%,45,14.6%,21,6.8%,58.3%,80.6%,48.1%,67.0%,17,52.9%,38.0%,32,34.4%,51.9%,1.15,6:32
5,Kei Nishikori,JPN,4,976,79.5%,29.9%,23,4.7%,8,1.6%,64.2%,70.2%,53.4%,64.2%,41,61.0%,40.6%,49,46.9%,52.4%,1.13,11:14
19,John Isner,USA,2,638,94.0%,10.0%,66,21.0%,10,3.2%,70.7%,77.9%,60.9%,72.9%,18,83.3%,30.2%,27,18.5%,51.3%,1.12,6:33
6,Gael Monfils,FRA,4,769,79.7%,32.3%,44,11.3%,22,5.6%,61.5%,74.2%,48.0%,64.1%,32,59.4%,40.4%,43,46.5%,52.4%,1.12,8:18
,Malek Jaziri,TUN,3,561,68.9%,38.6%,19,6.7%,14,5.0%,53.9%,69.7%,47.7%,59.6%,35,60.0%,45.2%,30,56.7%,52.4%,1.12,5:58
21,David Ferrer,ESP,3,730,83.0%,28.8%,11,3.1%,15,4.2%,58.2%,70.3%,52.7%,63.0%,28,67.9%,41.0%,46,32.6%,51.8%,1.11,8:13
,Dudi Sela,ISR,2,441,71.4%,40.0%,6,2.8%,8,3.8%,72.0%,63.2%,49.2%,59.2%,19,47.4%,44.8%,30,46.7%,51.7%,1.10,4:49
8,Dominic Thiem,AUT,4,999,82.1%,30.7%,47,9.4%,21,4.2%,57.9%,73.1%,49.8%,63.3%,47,70.2%,40.0%,53,43.4%,51.7%,1.09,10:43
,Steve Darcis,BEL,3,700,86.0%,24.6%,16,4.8%,4,1.2%,63.1%,75.5%,50.0%,66.1%,16,50.0%,37.1%,27,51.9%,51.0%,1.09,7:49
,Mischa Zverev,GER,5,1283,81.4%,27.8%,49,7.7%,20,3.2%,65.0%,70.9%,50.0%,63.6%,57,68.4%,39.4%,67,40.3%,51.4%,1.08,13:48
20,Ivo Karlovic,CRO,3,778,92.9%,10.0%,119,31.1%,22,5.7%,65.3%,85.2%,55.6%,74.9%,16,68.8%,27.1%,19,36.8%,50.6%,1.08,8:41
Q,Ernesto Escobedo,MEX,2,519,87.2%,15.8%,16,6.6%,6,2.5%,56.0%,73.5%,57.9%,66.7%,19,73.7%,35.5%,24,25.0%,50.1%,1.07,5:22
,Kyle Edmund,GBR,2,331,78.6%,18.5%,18,11.5%,8,5.1%,54.1%,82.4%,47.2%,66.2%,9,33.3%,36.2%,16,31.3%,50.5%,1.07,3:36
,Aljaz Bedene,SLO,1,278,73.7%,30.0%,10,7.4%,8,5.9%,54.1%,69.9%,50.0%,60.7%,10,50.0%,42.0%,15,40.0%,51.1%,1.07,3:09
,Steve Johnson,USA,2,345,89.7%,10.3%,23,13.4%,1,0.6%,63.4%,77.1%,58.7%,70.3%,13,76.9%,31.8%,11,27.3%,51.0%,1.07,3:51
Q,Frances Tiafoe,USA,2,407,83.9%,18.8%,17,8.6%,6,3.0%,59.9%,72.0%,55.7%,65.5%,13,61.5%,36.7%,19,31.6%,50.6%,1.06,4:33
23,Jack Sock,USA,3,748,90.6%,15.4%,24,6.3%,16,4.2%,59.8%,78.8%,46.1%,65.6%,26,80.8%,35.7%,33,24.2%,50.8%,1.04,7:59
,Andreas Seppi,ITA,4,1142,89.0%,15.6%,73,12.7%,19,3.3%,58.3%,78.2%,56.7%,69.2%,40,75.0%,31.9%,32,43.8%,50.7%,1.04,12:03
,Daniel Evans,GBR,4,948,86.1%,19.7%,36,7.1%,23,4.5%,61.4%,73.7%,51.0%,65.0%,45,77.8%,35.5%,34,41.2%,51.3%,1.01,10:33
Q,Noah Rubin,USA,2,548,80.5%,22.0%,17,6.5%,9,3.4%,57.6%,70.2%,53.2%,63.0%,18,55.6%,37.4%,20,45.0%,49.6%,1.01,5:11
,Paolo Lorenzi,ITA,2,597,88.9%,17.8%,18,6.0%,13,4.3%,59.5%,73.7%,50.8%,64.5%,20,75.0%,35.8%,23,34.8%,50.3%,1.01,7:02
,Andrew Whittington,AUS,2,403,85.3%,18.2%,17,8.3%,16,7.8%,54.4%,75.7%,52.7%,65.2%,17,70.6%,34.7%,14,42.9%,50.1%,1.00,4:25
,Benoit Paire,FRA,3,732,72.2%,24.1%,53,14.7%,23,6.4%,53.1%,76.4%,42.0%,60.3%,29,48.3%,39.8%,36,36.1%,49.9%,1.00,7:28
,Jared Donaldson,USA,1,262,76.2%,23.8%,9,6.8%,5,3.8%,59.1%,66.7%,53.7%,61.4%,13,61.5%,38.5%,12,41.7%,50.0%,1.00,3:05
29,Viktor Troicki,SRB,3,819,73.4%,20.3%,42,10.5%,16,4.0%,58.4%,73.0%,47.6%,62.4%,40,57.5%,37.1%,35,37.1%,49.5%,0.99,9:05
24,Alexander Zverev,GER,3,788,85.2%,21.7%,45,10.8%,27,6.5%,61.4%,73.3%,48.1%,63.6%,37,75.7%,35.9%,29,44.8%,50.5%,0.99,8:55
,Denis Istomin,UZB,4,1105,81.6%,19.3%,61,10.9%,8,1.4%,67.7%,72.2%,48.3%,64.5%,45,64.4%,35.3%,37,45.9%,50.0%,0.99,13:13
,Jan Lennard Struff,GER,1,272,73.7%,10.0%,13,9.3%,10,7.1%,52.9%,79.7%,39.4%,60.7%,19,73.7%,37.9%,10,20.0%,49.6%,0.96,2:54
,Gilles Muller,LUX,2,399,93.8%,3.1%,37,18.4%,5,2.5%,67.2%,75.6%,60.6%,70.6%,13,84.6%,28.3%,5,20.0%,49.6%,0.96,4:13
,Martin Klizan,SVK,1,317,76.9%,19.2%,7,4.5%,2,1.3%,76.4%,64.2%,64.9%,64.3%,16,62.5%,34.4%,16,31.3%,49.2%,0.96,3:24
,Karen Khachanov,RUS,2,486,85.3%,11.4%,42,17.7%,10,4.2%,56.5%,79.9%,45.6%,65.0%,21,76.2%,33.7%,19,21.1%,49.0%,0.96,5:00
,Gerald Melzer,AUT,1,324,70.8%,29.2%,4,2.5%,6,3.8%,66.9%,61.9%,48.1%,57.3%,20,65.0%,40.7%,19,36.8%,48.8%,0.95,3:42
Q,Radek Stepanek,CZE,2,345,74.1%,14.8%,18,10.1%,13,7.3%,61.8%,70.9%,48.5%,62.4%,17,58.8%,35.9%,13,30.8%,49.6%,0.95,3:43
,Radu Albot,MDA,1,311,82.6%,17.4%,7,4.5%,2,1.3%,71.4%,67.3%,56.8%,64.3%,9,55.6%,33.8%,12,33.3%,48.9%,0.95,3:56
Q,Lukas Lacko,SVK,3,689,78.9%,19.6%,37,10.2%,6,1.6%,58.2%,73.1%,48.0%,62.6%,33,63.6%,35.1%,24,45.8%,49.6%,0.94,7:46
,Alexandr Dolgopolov,UKR,2,481,75.0%,19.4%,20,7.8%,14,5.5%,57.6%,72.1%,44.4%,60.4%,28,67.9%,37.2%,17,41.2%,49.5%,0.94,4:53
,James Duckworth,AUS,1,283,81.8%,9.1%,8,5.6%,7,4.9%,50.0%,78.9%,49.3%,64.1%,7,42.9%,33.3%,9,22.2%,48.8%,0.93,3:15
,Dusan Lajovic,SRB,2,360,69.2%,26.9%,5,2.8%,4,2.2%,63.0%,63.2%,44.8%,56.4%,24,66.7%,40.2%,17,41.2%,48.3%,0.92,3:44
Q,Alex Bolt,AUS,1,233,70.6%,16.7%,19,16.1%,5,4.2%,61.0%,69.4%,43.5%,59.3%,10,50.0%,37.4%,7,42.9%,48.5%,0.92,2:30
,Yen Hsun Lu,TPE,1,259,80.0%,15.0%,16,13.7%,7,6.0%,55.6%,72.3%,48.1%,61.5%,7,42.9%,35.2%,22,13.6%,47.1%,0.92,2:50
,Paul Henri Mathieu,FRA,1,307,87.0%,4.3%,16,10.8%,8,5.4%,57.4%,74.1%,60.3%,68.2%,10,70.0%,28.9%,14,7.1%,47.9%,0.91,3:05
,Jordan Thompson,AUS,2,514,75.6%,21.4%,28,10.4%,2,0.7%,61.0%,67.7%,53.3%,62.1%,28,64.3%,34.3%,18,50.0%,48.8%,0.90,6:04
Q,Alexander Bublik,KAZ,2,364,64.5%,31.3%,31,16.6%,13,7.0%,53.5%,73.0%,37.9%,56.7%,18,38.9%,39.0%,21,47.6%,48.1%,0.90,3:20
26,Albert Ramos,ESP,1,291,83.3%,16.7%,21,13.9%,11,7.3%,57.0%,73.3%,49.2%,62.9%,11,63.6%,32.9%,12,33.3%,48.5%,0.89,3:20
,Robin Haase,NED,1,284,69.6%,17.4%,13,9.3%,11,7.9%,57.9%,74.1%,40.7%,60.0%,14,50.0%,35.4%,16,25.0%,47.5%,0.89,2:54
,Victor Estrella,DOM,2,576,81.4%,16.7%,17,5.5%,13,4.2%,66.1%,69.0%,49.0%,62.2%,23,65.2%,33.1%,15,46.7%,48.6%,0.88,6:29
,Jeremy Chardy,FRA,2,217,56.3%,31.3%,8,7.0%,8,7.0%,58.8%,62.7%,40.4%,53.5%,20,65.0%,40.8%,11,45.5%,47.5%,0.88,2:29
,Borna Coric,CRO,1,266,80.0%,15.0%,13,9.7%,7,5.2%,59.7%,70.0%,48.1%,61.2%,11,63.6%,34.1%,9,33.3%,47.7%,0.88,2:57
,Ryan Harrison,USA,2,376,75.0%,25.0%,14,6.8%,14,6.8%,56.8%,71.8%,40.4%,58.3%,21,66.7%,36.5%,17,41.2%,48.4%,0.87,4:07
,Damir Dzumhur,BIH,1,266,77.3%,26.1%,1,0.7%,8,5.6%,55.9%,71.3%,49.2%,61.5%,15,66.7%,33.3%,11,54.5%,48.5%,0.87,2:46
Q,Thomas Fabbiano,ITA,1,232,62.5%,25.0%,1,0.9%,5,4.4%,57.0%,53.8%,55.1%,54.4%,13,53.8%,39.8%,14,28.6%,47.0%,0.87,2:30
,Yoshihito Nishioka,JPN,2,428,61.3%,30.0%,3,1.3%,7,3.0%,59.2%,58.7%,47.4%,54.1%,28,57.1%,40.0%,20,45.0%,47.7%,0.87,4:39
,Alex De Minaur,AUS,2,513,66.7%,18.9%,13,4.9%,11,4.1%,61.4%,66.5%,40.8%,56.6%,32,62.5%,37.4%,23,30.4%,47.4%,0.86,5:30
Q,Andrey Rublev,RUS,2,393,71.0%,12.5%,21,10.1%,9,4.3%,49.8%,75.7%,45.2%,60.4%,29,69.0%,33.9%,7,57.1%,47.8%,0.86,4:26
Q,Bjorn Fratangelo,USA,1,334,66.7%,20.0%,9,5.2%,8,4.6%,64.4%,69.6%,33.9%,56.9%,14,42.9%,36.9%,10,50.0%,47.3%,0.86,3:08
,Pierre Hugues Herbert,FRA,1,209,80.0%,6.3%,14,13.5%,4,3.8%,65.4%,72.1%,44.4%,62.5%,12,75.0%,32.4%,6,16.7%,47.4%,0.86,2:12
,Daniil Medvedev,RUS,1,257,80.0%,4.8%,12,8.9%,9,6.7%,58.5%,77.2%,51.8%,66.7%,11,63.6%,28.7%,5,20.0%,48.6%,0.86,2:36
,Marcos Baghdatis,CYP,2,263,66.7%,21.1%,11,8.2%,5,3.7%,52.2%,68.6%,42.2%,56.0%,18,66.7%,37.2%,15,26.7%,46.8%,0.85,3:17
,Joao Sousa,POR,1,278,65.2%,13.0%,4,3.0%,5,3.8%,55.3%,67.1%,52.5%,60.6%,13,38.5%,33.6%,11,27.3%,46.4%,0.85,3:21
,Donald Young,USA,2,402,62.1%,23.3%,13,6.2%,8,3.8%,61.1%,60.5%,46.3%,55.0%,26,57.7%,38.2%,18,38.9%,47.0%,0.85,4:21
Q,Reilly Opelka,USA,1,292,83.3%,8.3%,21,14.6%,7,4.9%,59.0%,75.3%,47.5%,63.9%,6,33.3%,30.4%,8,25.0%,46.9%,0.84,2:56
,Illya Marchenko,UKR,1,211,62.5%,18.8%,6,6.1%,6,6.1%,53.5%,66.0%,41.3%,54.5%,8,25.0%,37.5%,5,60.0%,45.5%,0.83,2:47
,Taylor Fritz,USA,1,211,93.8%,0.0%,12,11.7%,4,3.9%,68.0%,75.7%,54.5%,68.9%,1,0.0%,25.9%,6,0.0%,46.9%,0.83,2:14
,Guillermo Garcia Lopez,ESP,1,199,60.0%,18.8%,3,3.0%,4,4.0%,53.5%,66.0%,45.7%,56.6%,11,45.5%,36.0%,8,37.5%,46.2%,0.83,2:12
,Quentin Halys,FRA,1,284,76.2%,13.6%,24,15.9%,9,6.0%,58.9%,74.2%,53.2%,65.6%,16,68.8%,28.6%,6,50.0%,48.2%,0.83,2:45
,Carlos Berlocq,ARG,2,454,66.7%,11.8%,20,8.7%,6,2.6%,56.8%,69.2%,45.5%,59.0%,25,56.0%,33.8%,11,36.4%,46.5%,0.82,5:41
,Adrian Mannarino,FRA,1,268,85.0%,5.0%,8,5.6%,1,0.7%,64.1%,71.4%,56.9%,66.2%,10,70.0%,27.8%,6,16.7%,48.1%,0.82,2:46
Q,Ivan Dodig,CRO,1,232,68.4%,15.8%,7,6.2%,11,9.7%,57.5%,72.3%,41.7%,59.3%,9,33.3%,32.8%,11,27.3%,45.7%,0.81,2:34
,Andrey Kuznetsov,RUS,1,300,62.5%,20.0%,5,3.5%,4,2.8%,54.9%,66.7%,42.2%,55.6%,12,25.0%,36.1%,12,41.7%,45.3%,0.81,3:34
,Nikoloz Basilashvili,GEO,1,251,80.0%,14.3%,3,2.2%,2,1.5%,69.3%,67.4%,50.0%,62.0%,7,42.9%,30.7%,7,42.9%,47.8%,0.81,2:31
,Stephane Robert,FRA,1,196,53.8%,14.3%,3,3.0%,5,5.0%,54.0%,53.7%,50.0%,52.0%,13,53.8%,38.5%,9,22.2%,45.4%,0.80,1:59
16,Lucas Pouille,FRA,1,190,58.8%,17.6%,6,6.3%,7,7.4%,57.9%,72.7%,35.0%,56.8%,11,36.4%,34.7%,6,50.0%,45.8%,0.80,1:43
,Rogerio Dutra Silva,BRA,2,410,66.7%,15.2%,14,6.6%,6,2.8%,60.2%,65.4%,46.4%,57.8%,23,52.2%,33.7%,15,33.3%,46.1%,0.80,4:41
,Adam Pavlasek,CZE,1,219,66.7%,10.5%,13,12.1%,3,2.8%,61.7%,71.2%,39.0%,58.9%,9,33.3%,33.0%,7,28.6%,45.7%,0.80,2:25
,Marcel Granollers,ESP,1,225,41.2%,22.2%,4,3.6%,2,1.8%,61.6%,55.1%,37.2%,48.2%,18,44.4%,40.7%,8,50.0%,44.4%,0.79,2:34
,Mikhail Kukushkin,KAZ,1,225,66.7%,5.6%,9,8.1%,3,2.7%,58.6%,67.7%,47.8%,59.5%,14,57.1%,30.7%,5,20.0%,44.9%,0.76,2:37
,Tommy Haas,GER,1,158,81.8%,9.1%,4,4.8%,5,6.0%,53.6%,55.6%,61.5%,58.3%,5,60.0%,31.1%,2,50.0%,45.6%,0.75,1:37
,Horacio Zeballos,ARG,1,450,90.2%,2.4%,33,13.9%,9,3.8%,64.1%,82.2%,57.6%,73.4%,9,55.6%,19.7%,4,25.0%,48.0%,0.74,5:14
Q,Blake Mott,AUS,1,160,64.3%,7.1%,7,9.0%,3,3.8%,62.8%,63.3%,51.7%,59.0%,8,37.5%,29.3%,1,100.0%,43.8%,0.71,1:53
Q,Jurgen Melzer,AUT,1,214,61.1%,15.8%,4,3.6%,1,0.9%,74.8%,56.6%,53.6%,55.9%,9,22.2%,31.1%,4,75.0%,43.9%,0.70,2:05
,Jerzy Janowicz,POL,1,268,72.7%,8.7%,18,12.4%,7,4.8%,68.3%,63.6%,56.5%,61.4%,12,50.0%,26.8%,4,50.0%,45.5%,0.69,3:04
,Dmitry Tursunov,RUS,1,186,78.6%,0.0%,5,5.7%,5,5.7%,66.7%,67.2%,44.8%,59.8%,8,62.5%,27.3%,4,0.0%,42.5%,0.68,1:59
,Fernando Verdasco,ESP,1,200,53.8%,14.3%,5,4.7%,5,4.7%,51.9%,60.0%,39.2%,50.0%,16,62.5%,34.0%,5,40.0%,42.5%,0.68,2:20
,Konstantin Kravchuk,RUS,1,223,78.9%,0.0%,19,17.0%,4,3.6%,66.1%,79.7%,44.7%,67.9%,10,60.0%,21.6%,2,0.0%,44.8%,0.67,2:23
,Sam Groth,AUS,1,206,70.6%,5.9%,19,16.5%,8,7.0%,54.8%,69.8%,46.2%,59.1%,10,50.0%,27.5%,2,50.0%,45.1%,0.67,2:10
LL,Peter Polansky,CAN,1,224,58.8%,22.2%,10,8.1%,5,4.1%,59.3%,56.2%,44.0%,51.2%,20,65.0%,32.7%,7,57.1%,42.9%,0.67,2:23
,Nicolas Mahut,FRA,1,172,53.8%,14.3%,1,1.1%,5,5.3%,58.9%,58.9%,41.0%,51.6%,14,57.1%,32.5%,6,33.3%,43.0%,0.67,2:02
Q,Go Soeda,JPN,1,176,57.1%,14.3%,5,5.1%,2,2.0%,53.5%,67.9%,34.8%,52.5%,14,57.1%,31.2%,4,50.0%,43.2%,0.66,2:00
,Michael Mmoh,USA,1,160,50.0%,7.7%,4,5.2%,4,5.2%,66.2%,54.9%,38.5%,49.4%,8,25.0%,32.5%,5,20.0%,40.6%,0.64,1:50
,Renzo Olivo,ARG,1,149,41.7%,7.7%,6,7.5%,7,8.8%,47.5%,63.2%,38.1%,50.0%,16,56.3%,30.4%,2,50.0%,40.9%,0.61,1:45
,Dustin Brown,JAM,1,172,69.2%,0.0%,3,3.2%,7,7.5%,59.1%,61.8%,52.6%,58.1%,10,60.0%,25.3%,3,0.0%,43.0%,0.60,1:32
,Facundo Bagnis,ARG,1,182,71.4%,0.0%,11,11.7%,4,4.3%,53.2%,68.0%,40.9%,55.3%,10,60.0%,26.1%,2,0.0%,41.2%,0.58,1:55
,Santiago Giraldo,COL,1,163,64.3%,6.7%,6,7.1%,4,4.7%,56.5%,66.7%,45.9%,57.6%,10,50.0%,24.4%,1,100.0%,41.7%,0.58,1:50
,Thiago Monteiro,BRA,1,214,61.1%,5.6%,4,3.6%,8,7.2%,54.1%,65.0%,47.1%,56.8%,14,50.0%,25.2%,4,25.0%,41.6%,0.58,2:23
,Mikhail Youzhny,RUS,1,85,50.0%,0.0%,1,2.0%,2,4.1%,63.3%,58.1%,38.9%,51.0%,10,70.0%,27.8%,2,0.0%,41.2%,0.57,1:05
,Florian Mayer,GER,1,178,78.6%,0.0%,7,6.9%,1,1.0%,64.7%,62.1%,61.1%,61.8%,12,75.0%,21.1%,0,-,44.4%,0.55,2:04
,Omar Jasika,AUS,1,135,45.5%,0.0%,1,1.5%,5,7.4%,60.3%,61.0%,33.3%,50.0%,12,50.0%,26.9%,1,0.0%,38.5%,0.54,1:25
28,Feliciano Lopez,ESP,1,214,62.5%,11.8%,13,9.8%,8,6.0%,53.4%,67.6%,38.7%,54.1%,28,78.6%,24.7%,2,100.0%,43.0%,0.54,2:03
22,Pablo Cuevas,URU,1,152,41.7%,8.3%,7,8.8%,6,7.5%,55.0%,56.8%,36.1%,47.5%,9,22.2%,27.8%,4,25.0%,38.2%,0.53,1:22
,Jiri Vesely,CZE,1,146,50.0%,7.7%,2,2.7%,8,10.7%,62.7%,59.6%,39.3%,52.0%,12,50.0%,25.4%,3,33.3%,39.0%,0.53,1:32
,Nicolas Almagro,ESP,1,35,0.0%,0.0%,1,6.7%,1,6.7%,40.0%,50.0%,22.2%,33.3%,2,0.0%,35.0%,2,0.0%,34.3%,0.52,0:23
,Federico Delbonis,ARG,1,164,78.6%,0.0%,2,2.4%,5,5.9%,57.6%,75.5%,41.7%,61.2%,6,50.0%,20.3%,2,0.0%,41.5%,0.52,2:00
,Thomaz Bellucci,BRA,1,153,58.3%,0.0%,10,12.0%,3,3.6%,63.9%,62.3%,40.0%,54.2%,12,58.3%,20.0%,3,0.0%,38.6%,0.44,1:37
,Christopher Oconnell,AUS,1,191,80.0%,0.0%,6,5.5%,1,0.9%,58.2%,68.8%,50.0%,60.9%,13,76.9%,17.3%,0,-,42.4%,0.44,2:01
Q,Luca Vanni,ITA,1,48,33.3%,0.0%,1,3.8%,2,7.7%,61.5%,50.0%,40.0%,46.2%,3,33.3%,22.7%,1,0.0%,35.4%,0.42,0:32
,Gastao Elias,POR,1,131,45.5%,0.0%,4,6.0%,3,4.5%,50.7%,58.8%,39.4%,49.3%,11,45.5%,20.3%,0,-,35.1%,0.40,1:24
,Guido Pella,ARG,1,127,45.5%,0.0%,5,7.5%,5,7.5%,59.7%,57.5%,29.6%,46.3%,12,50.0%,18.3%,1,0.0%,33.1%,0.34,1:23
,All Main Draw Players,,127.0,,79.4%,20.6%,,9.4%,,3.9%,61.0%,72.2%,50.3%,63.7%,,61.5%,36.3%,,38.5%,50.0%,1.00,
