Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Denis Shapovalov,CAN,3,689,87.7%,25.0%,23,6.8%,25,7.4%,58.7%,76.4%,56.4%,68.1%,26,73.1%,37.7%,30,46.7%,52.7%,1.18,7:03
5,Daniil Medvedev,RUS,7,1715,82.5%,27.5%,102,11.9%,50,5.8%,58.2%,74.5%,53.6%,65.8%,74,67.6%,40.2%,83,45.8%,53.0%,1.18,20:01
,Grigor Dimitrov,BUL,6,1130,85.7%,24.4%,34,6.3%,20,3.7%,61.7%,74.1%,56.8%,67.5%,38,65.8%,38.0%,59,37.3%,52.0%,1.17,12:54
,Alex De Minaur,AUS,4,906,81.2%,30.0%,25,5.6%,23,5.2%,58.3%,74.5%,48.6%,63.7%,29,55.2%,42.0%,44,47.7%,52.6%,1.16,10:21
23,Stan Wawrinka,SUI,5,1143,88.2%,19.3%,77,13.4%,18,3.1%,57.8%,77.9%,55.4%,68.4%,42,73.8%,36.3%,47,36.2%,52.4%,1.15,12:51
29,Benoit Paire,FRA,2,552,83.3%,21.4%,25,9.9%,27,10.7%,55.2%,79.1%,47.8%,65.1%,15,53.3%,39.7%,30,30.0%,51.3%,1.14,5:51
,Feliciano Lopez,ESP,3,786,93.5%,18.0%,64,16.9%,20,5.3%,53.7%,80.3%,54.9%,68.5%,14,71.4%,35.8%,39,28.2%,51.5%,1.14,8:42
27,Dusan Lajovic,SRB,2,417,79.4%,31.4%,12,5.9%,2,1.0%,73.4%,69.1%,48.1%,63.5%,14,50.0%,41.1%,24,45.8%,52.0%,1.13,4:32
,Thomas Fabbiano,ITA,2,568,86.4%,13.3%,13,4.8%,13,4.8%,67.0%,70.5%,60.0%,67.0%,23,73.9%,37.3%,20,30.0%,51.6%,1.13,6:03
,Bradley Klahn,USA,2,390,72.7%,31.3%,32,16.5%,12,6.2%,56.7%,80.0%,42.9%,63.9%,22,59.1%,40.3%,22,45.5%,52.1%,1.12,4:31
,Thanasi Kokkinakis,AUS,2,275,90.5%,27.3%,14,10.0%,8,5.7%,52.9%,89.2%,39.4%,65.7%,10,80.0%,38.5%,9,66.7%,52.4%,1.12,3:48
,Pablo Andujar,ESP,4,806,80.0%,26.2%,12,3.0%,18,4.6%,61.4%,69.0%,53.3%,62.9%,30,56.7%,41.0%,35,48.6%,51.7%,1.11,9:41
,Pablo Carreno Busta,ESP,3,772,87.7%,25.4%,19,4.9%,13,3.4%,65.1%,72.2%,52.6%,65.4%,33,78.8%,38.4%,35,42.9%,51.9%,1.11,9:08
7,Kei Nishikori,JPN,3,534,72.1%,39.5%,6,2.2%,16,6.0%,53.7%,65.3%,54.8%,60.4%,25,52.0%,44.0%,36,47.2%,52.2%,1.11,6:21
,Damir Dzumhur,BIH,2,443,82.4%,25.7%,7,3.2%,14,6.4%,63.3%,70.3%,53.8%,64.2%,15,60.0%,38.7%,23,39.1%,51.2%,1.08,4:30
,Marco Cecchinato,ITA,1,383,92.9%,17.9%,13,7.1%,6,3.3%,62.3%,74.6%,52.2%,66.1%,11,81.8%,36.5%,12,41.7%,50.7%,1.08,3:52
,Andrey Rublev,RUS,4,796,88.3%,14.8%,36,9.3%,11,2.8%,56.0%,75.0%,57.6%,67.4%,29,75.9%,35.4%,32,28.1%,50.9%,1.08,8:37
24,Matteo Berrettini,ITA,6,1510,86.6%,19.6%,75,9.9%,26,3.4%,58.4%,76.1%,52.5%,66.3%,60,73.3%,36.5%,60,36.7%,51.5%,1.08,17:58
15,David Goffin,BEL,4,739,74.6%,32.2%,29,7.9%,17,4.6%,55.0%,69.8%,52.7%,62.1%,26,42.3%,40.9%,42,45.2%,51.4%,1.08,8:46
10,Roberto Bautista Agut,ESP,1,271,68.2%,22.7%,10,8.4%,4,3.4%,54.6%,64.6%,57.4%,61.3%,10,30.0%,41.4%,10,50.0%,50.2%,1.07,3:19
6,Alexander Zverev,GER,4,1114,79.1%,25.0%,67,12.2%,43,7.9%,66.0%,72.3%,43.5%,62.5%,42,57.1%,40.2%,55,38.2%,51.2%,1.07,13:03
,Denis Kudla,USA,3,666,76.5%,21.6%,25,7.8%,14,4.3%,55.3%,75.3%,50.0%,64.0%,26,53.8%,37.5%,37,29.7%,50.3%,1.04,7:29
Q,Jenson Brooksby,USA,2,488,69.2%,34.2%,14,5.8%,7,2.9%,58.4%,70.4%,43.6%,59.3%,27,55.6%,42.4%,24,54.2%,50.8%,1.04,5:31
LL,Kamil Majchrzak,POL,3,848,82.6%,14.7%,31,7.6%,20,4.9%,58.1%,73.7%,57.6%,67.0%,28,57.1%,34.2%,28,35.7%,49.9%,1.04,9:14
,Jordan Thompson,AUS,2,434,85.7%,20.6%,7,3.3%,5,2.4%,67.5%,75.2%,50.0%,67.0%,11,54.5%,34.2%,19,36.8%,50.0%,1.04,5:02
,Aljaz Bedene,SLO,3,886,86.4%,20.3%,50,11.1%,19,4.2%,58.4%,72.5%,52.4%,64.1%,30,70.0%,37.3%,31,45.2%,50.9%,1.04,9:56
,Gilles Simon,FRA,2,403,67.9%,32.1%,9,4.9%,7,3.8%,60.0%,65.8%,45.9%,57.8%,28,67.9%,43.6%,29,31.0%,50.1%,1.03,5:00
Q,Dominik Koepfer,GER,4,1028,79.7%,24.4%,26,4.9%,23,4.4%,60.6%,69.3%,49.3%,61.4%,42,61.9%,39.6%,47,40.4%,50.8%,1.03,11:13
,Alexei Popyrin,AUS,3,751,82.5%,24.1%,26,6.5%,21,5.2%,60.1%,72.2%,48.8%,62.8%,37,73.0%,38.3%,30,46.7%,51.4%,1.03,8:14
17,Nikoloz Basilashvili,GEO,3,818,66.1%,34.4%,12,2.9%,36,8.8%,51.1%,63.6%,50.5%,57.2%,43,51.2%,44.0%,41,53.7%,50.6%,1.03,9:25
,Jo-Wilfried Tsonga,FRA,1,326,92.6%,10.7%,11,6.5%,4,2.4%,60.6%,82.5%,52.2%,70.6%,11,81.8%,30.1%,8,37.5%,51.2%,1.02,3:55
,Ugo Humbert,FRA,1,336,80.0%,15.4%,5,3.3%,3,2.0%,58.3%,72.7%,58.7%,66.9%,12,58.3%,33.5%,12,33.3%,48.5%,1.01,4:15
,Antoine Hoang,FRA,2,467,77.8%,23.7%,8,3.4%,18,7.7%,59.0%,70.3%,54.2%,63.7%,17,52.9%,36.5%,20,45.0%,50.1%,1.00,5:32
LL,Paolo Lorenzi,ITA,3,992,79.5%,21.9%,32,6.6%,22,4.5%,59.5%,75.2%,44.2%,62.6%,34,55.9%,37.4%,45,35.6%,49.8%,1.00,12:06
,Christopher Eubanks,USA,1,327,80.8%,14.3%,11,6.9%,11,6.9%,62.5%,75.0%,46.7%,64.4%,11,54.5%,35.3%,10,40.0%,49.5%,0.99,3:33
,Jaume Munar,ESP,1,326,75.0%,21.7%,8,5.1%,2,1.3%,59.9%,64.9%,47.6%,58.0%,13,53.8%,41.4%,17,29.4%,49.4%,0.99,3:34
,Cedrik Marcel Stebe,GER,2,492,70.0%,26.2%,18,7.5%,10,4.1%,63.1%,69.7%,46.1%,61.0%,23,47.8%,38.2%,20,55.0%,49.4%,0.98,5:55
,Juan Ignacio Londero,ARG,2,419,67.6%,29.4%,16,7.4%,14,6.5%,59.9%,66.2%,50.6%,59.9%,23,47.8%,39.1%,15,66.7%,49.9%,0.98,4:39
,Reilly Opelka,USA,2,457,86.8%,17.1%,50,21.6%,5,2.2%,59.3%,77.4%,48.9%,65.8%,13,61.5%,33.6%,23,26.1%,49.9%,0.98,5:18
Q,Soon Woo Kwon,KOR,1,235,56.3%,43.8%,3,2.8%,6,5.6%,60.2%,53.8%,51.2%,52.8%,14,50.0%,46.5%,18,38.9%,49.4%,0.98,2:55
Q,Gregoire Barrere,FRA,2,508,68.3%,16.7%,16,6.6%,14,5.8%,58.7%,75.4%,42.0%,61.6%,25,48.0%,37.2%,19,36.8%,48.8%,0.97,5:27
22,Marin Cilic,CRO,4,914,84.9%,18.9%,61,12.6%,42,8.7%,56.9%,76.4%,48.1%,64.2%,35,68.6%,34.3%,28,50.0%,50.1%,0.96,11:15
30,Kyle Edmund,GBR,1,343,74.1%,22.2%,12,6.9%,6,3.5%,57.2%,63.6%,54.1%,59.5%,16,56.3%,38.8%,17,35.3%,49.3%,0.96,4:21
,Adrian Mannarino,FRA,1,247,72.2%,16.7%,12,9.7%,4,3.2%,47.6%,76.3%,44.6%,59.7%,13,61.5%,38.2%,15,20.0%,49.0%,0.95,3:02
,Filip Krajinovic,SRB,1,247,63.6%,30.0%,2,1.7%,2,1.7%,63.0%,66.7%,43.2%,58.0%,12,33.3%,39.8%,11,54.5%,48.6%,0.95,2:57
,Philipp Kohlschreiber,GER,1,250,73.7%,15.0%,10,9.2%,5,4.6%,54.1%,74.6%,46.0%,61.5%,10,50.0%,36.2%,11,27.3%,47.2%,0.94,2:44
,Jeremy Chardy,FRA,2,556,86.4%,13.3%,24,8.4%,9,3.1%,63.6%,73.6%,51.9%,65.7%,20,70.0%,32.2%,19,31.6%,49.5%,0.94,5:57
,Alexander Bublik,KAZ,3,836,77.4%,23.8%,76,17.2%,51,11.5%,50.0%,75.1%,43.0%,59.0%,37,62.2%,38.3%,33,45.5%,49.3%,0.94,8:53
,Daniel Evans,GBR,3,653,71.4%,26.9%,9,2.8%,13,4.1%,58.5%,64.0%,50.0%,58.2%,38,63.2%,39.1%,35,40.0%,48.4%,0.93,7:32
,Nicolas Jarry,CHI,1,357,92.6%,13.8%,33,17.7%,4,2.2%,67.7%,75.4%,50.0%,67.2%,4,50.0%,30.4%,12,33.3%,49.6%,0.93,3:40
,Richard Gasquet,FRA,1,227,76.5%,11.1%,6,5.6%,6,5.6%,62.0%,74.6%,41.5%,62.0%,8,50.0%,35.3%,11,18.2%,48.0%,0.93,2:43
Q,Jannik Sinner,ITA,1,270,73.7%,18.2%,2,1.6%,5,4.1%,59.8%,61.6%,61.2%,61.5%,10,50.0%,35.8%,14,28.6%,47.4%,0.93,2:49
,Ricardas Berankis,LTU,2,606,73.3%,10.6%,18,6.3%,11,3.8%,56.6%,68.5%,50.0%,60.5%,21,42.9%,36.3%,24,20.8%,47.7%,0.92,6:58
,Ernesto Escobedo,MEX,1,311,76.0%,12.0%,19,12.2%,4,2.6%,53.2%,69.9%,57.5%,64.1%,13,53.8%,32.9%,15,20.0%,48.6%,0.92,3:37
,Pablo Cuevas,URU,2,485,81.0%,17.1%,21,8.1%,8,3.1%,62.2%,70.2%,55.1%,64.5%,19,57.9%,32.7%,13,53.8%,49.7%,0.92,5:35
Q,Jiri Vesely,CZE,1,358,89.7%,15.4%,16,8.3%,5,2.6%,66.8%,70.5%,48.4%,63.2%,11,72.7%,33.9%,9,44.4%,49.7%,0.92,4:16
25,Lucas Pouille,FRA,2,528,73.8%,23.1%,29,10.0%,13,4.5%,49.1%,72.0%,47.3%,59.5%,31,64.5%,37.1%,19,47.4%,49.4%,0.92,5:54
,Marton Fucsovics,HUN,1,293,59.1%,34.8%,3,2.2%,7,5.1%,47.1%,59.4%,45.8%,52.2%,13,30.8%,43.9%,19,42.1%,47.8%,0.92,3:41
Q,Santiago Giraldo,COL,1,296,60.9%,31.8%,1,0.7%,3,2.1%,65.7%,61.7%,40.8%,54.5%,18,50.0%,41.2%,15,46.7%,47.6%,0.91,3:14
Q,Hyeon Chung,KOR,3,754,79.4%,15.9%,30,8.0%,15,4.0%,65.7%,70.9%,50.4%,63.8%,35,62.9%,32.8%,25,40.0%,48.3%,0.91,8:58
,Mikhail Kukushkin,KAZ,2,501,70.0%,29.3%,9,3.5%,4,1.6%,63.5%,60.5%,51.6%,57.3%,20,40.0%,39.0%,26,46.2%,48.3%,0.91,5:54
,Lorenzo Sonego,ITA,2,324,75.0%,18.5%,18,10.6%,8,4.7%,65.3%,70.3%,42.4%,60.6%,14,50.0%,35.7%,11,45.5%,48.8%,0.91,4:16
,Hubert Hurkacz,POL,1,313,73.9%,12.0%,16,10.5%,7,4.6%,76.3%,67.2%,41.7%,61.2%,17,64.7%,34.8%,7,42.9%,47.6%,0.90,3:13
Q,Egor Gerasimov,BLR,2,409,71.9%,13.3%,18,8.6%,13,6.2%,61.2%,69.5%,44.4%,59.8%,22,59.1%,36.0%,14,28.6%,48.2%,0.90,4:18
,Hugo Dellien,BOL,2,492,56.8%,35.1%,5,1.9%,3,1.1%,69.9%,56.4%,46.9%,53.5%,44,63.6%,41.7%,28,46.4%,48.2%,0.90,5:38
,Bjorn Fratangelo,USA,1,351,62.5%,29.2%,5,2.6%,7,3.6%,51.0%,67.3%,40.4%,54.2%,25,64.0%,40.9%,23,30.4%,48.1%,0.89,4:19
,Marcos Giron,USA,1,238,78.9%,15.0%,11,8.9%,1,0.8%,58.9%,72.6%,43.1%,60.5%,12,66.7%,35.1%,5,60.0%,48.3%,0.89,2:44
Q,Ilya Ivashka,BLR,1,275,72.7%,9.5%,5,3.7%,4,3.0%,58.5%,72.2%,46.4%,61.5%,9,33.3%,34.3%,10,20.0%,47.6%,0.89,3:48
19,Guido Pella,ARG,1,263,71.4%,15.0%,5,3.7%,5,3.7%,60.4%,65.4%,52.8%,60.4%,14,57.1%,34.9%,10,30.0%,47.9%,0.88,3:13
8,Stefanos Tsitsipas,GRE,1,343,79.2%,12.5%,20,10.8%,7,3.8%,54.8%,68.6%,50.0%,60.2%,20,75.0%,35.0%,13,23.1%,48.7%,0.88,3:54
,Tennys Sandgren,USA,3,732,85.7%,10.2%,27,7.2%,10,2.7%,60.9%,75.8%,50.7%,66.0%,22,59.1%,30.1%,19,31.6%,48.4%,0.88,8:39
,Zachary Svajda,USA,1,347,65.4%,25.9%,2,1.1%,3,1.6%,73.2%,56.7%,55.1%,56.3%,20,55.0%,38.4%,16,43.8%,47.8%,0.88,4:20
31,Cristian Garin,CHI,2,533,79.1%,14.6%,20,7.3%,17,6.2%,58.0%,69.2%,50.4%,61.3%,24,62.5%,33.6%,17,35.3%,47.8%,0.87,5:54
,Pierre Hugues Herbert,FRA,1,275,61.9%,18.2%,7,5.3%,5,3.8%,54.5%,62.5%,48.3%,56.1%,13,38.5%,37.8%,8,50.0%,46.5%,0.86,3:05
11,Fabio Fognini,ITA,1,234,73.7%,9.1%,16,14.5%,6,5.5%,55.5%,78.7%,49.0%,65.5%,15,66.7%,29.8%,7,28.6%,46.6%,0.86,2:51
,Vasek Pospisil,CAN,2,558,84.8%,10.4%,24,8.2%,9,3.1%,55.8%,78.7%,50.0%,66.0%,16,56.3%,28.8%,10,50.0%,48.4%,0.85,6:40
,Jack Sock,USA,1,200,83.3%,5.9%,10,10.2%,2,2.0%,68.4%,76.1%,48.4%,67.3%,5,40.0%,27.5%,2,50.0%,47.0%,0.84,2:18
,Marius Copil,ROU,2,477,73.7%,15.8%,21,8.3%,14,5.6%,57.9%,76.7%,43.4%,62.7%,21,52.4%,31.1%,18,33.3%,47.8%,0.83,5:38
4,Dominic Thiem,AUT,1,211,77.8%,5.6%,14,14.1%,3,3.0%,57.6%,75.4%,47.6%,63.6%,8,50.0%,30.4%,10,10.0%,46.0%,0.83,2:23
Q,Sumit Nagal,IND,1,239,58.8%,16.7%,0,0.0%,4,3.7%,63.6%,58.8%,46.2%,54.2%,13,46.2%,37.9%,13,23.1%,45.2%,0.83,2:30
,Cameron Norrie,GBR,1,372,80.0%,20.7%,10,5.0%,7,3.5%,58.2%,70.9%,42.9%,59.2%,18,66.7%,33.3%,13,46.2%,47.3%,0.82,4:01
,Lloyd Harris,RSA,1,254,88.9%,5.0%,14,10.7%,8,6.1%,64.9%,78.8%,34.8%,63.4%,10,80.0%,30.1%,5,20.0%,47.2%,0.82,2:40
,Henri Laaksonen,SUI,2,569,81.4%,4.5%,21,7.0%,18,6.0%,57.0%,70.8%,52.7%,63.0%,21,61.9%,30.5%,11,18.2%,47.6%,0.82,5:43
,Albert Ramos,ESP,1,199,68.8%,12.5%,1,1.0%,7,6.9%,54.9%,66.1%,45.7%,56.9%,15,66.7%,35.1%,6,33.3%,46.2%,0.81,2:13
,Yoshihito Nishioka,JPN,2,511,76.9%,12.8%,7,2.5%,6,2.1%,63.9%,61.5%,54.5%,58.9%,34,73.5%,33.3%,16,31.3%,47.4%,0.81,5:49
26,Taylor Fritz,USA,1,219,84.2%,5.3%,13,11.5%,4,3.5%,58.4%,74.2%,51.1%,64.6%,5,40.0%,28.3%,3,33.3%,47.0%,0.80,2:18
,Corentin Moutet,FRA,1,220,52.9%,23.5%,0,0.0%,10,9.3%,61.1%,54.5%,45.2%,50.9%,13,38.5%,39.3%,6,66.7%,45.0%,0.80,2:48
,Federico Delbonis,ARG,1,200,62.5%,12.5%,6,6.3%,4,4.2%,60.4%,65.5%,44.7%,57.3%,10,40.0%,33.7%,6,33.3%,45.0%,0.79,2:04
,Martin Klizan,SVK,1,184,71.4%,6.3%,6,6.5%,4,4.3%,55.4%,68.6%,51.2%,60.9%,9,55.6%,30.4%,2,50.0%,45.7%,0.78,2:09
,Radu Albot,MDA,1,274,59.1%,23.8%,3,1.9%,9,5.8%,56.8%,61.4%,38.8%,51.6%,19,52.6%,37.8%,7,71.4%,45.6%,0.78,3:10
,Tomas Berdych,CZE,1,209,66.7%,17.6%,5,4.4%,3,2.6%,58.8%,56.7%,55.3%,56.1%,14,57.1%,33.7%,6,50.0%,45.9%,0.77,2:27
,Andreas Seppi,ITA,1,244,63.2%,15.0%,6,4.7%,3,2.3%,62.8%,55.6%,62.5%,58.1%,21,66.7%,32.2%,7,42.9%,45.9%,0.77,2:42
,Sam Querrey,USA,1,234,75.0%,14.3%,24,20.0%,7,5.8%,59.2%,77.5%,38.8%,61.7%,7,28.6%,28.9%,5,60.0%,45.7%,0.76,2:24
,Leonardo Mayer,ARG,1,290,70.8%,9.1%,9,5.9%,13,8.5%,51.6%,73.4%,44.6%,59.5%,15,53.3%,30.7%,4,50.0%,45.9%,0.76,3:34
,Jozef Kovalik,SVK,1,198,62.5%,13.3%,8,7.5%,4,3.7%,53.3%,52.6%,54.0%,53.3%,11,45.5%,33.0%,6,33.3%,43.9%,0.71,2:17
,Robin Haase,NED,1,179,53.3%,15.4%,6,6.5%,4,4.3%,53.3%,67.3%,41.9%,55.4%,17,58.8%,31.0%,6,33.3%,43.6%,0.70,1:59
,Marcel Granollers,ESP,1,174,64.3%,13.3%,3,3.5%,2,2.4%,54.1%,58.7%,48.7%,54.1%,10,50.0%,31.5%,5,40.0%,42.5%,0.69,2:21
,Steve Darcis,BEL,1,167,60.0%,13.3%,2,2.4%,5,5.9%,45.9%,74.4%,37.0%,54.1%,14,57.1%,31.7%,2,100.0%,43.1%,0.69,1:51
Q,Elliot Benchetrit,MAR,1,207,58.8%,6.3%,8,7.5%,2,1.9%,57.5%,68.9%,37.8%,55.7%,15,53.3%,30.7%,6,16.7%,43.5%,0.69,2:08
,Janko Tipsarevic,SRB,1,233,66.7%,16.7%,10,7.7%,2,1.5%,60.8%,63.3%,47.1%,56.9%,18,66.7%,29.1%,7,42.9%,44.6%,0.68,2:45
Q,Tobias Kamke,GER,1,208,62.5%,11.8%,0,0.0%,8,7.3%,46.4%,66.7%,44.1%,54.5%,15,60.0%,29.6%,6,33.3%,42.8%,0.65,2:22
,John Millman,AUS,1,164,58.3%,0.0%,4,4.6%,0,0.0%,67.8%,62.7%,35.7%,54.0%,15,66.7%,29.9%,3,0.0%,42.7%,0.65,2:08
,Laslo Djere,SRB,1,188,50.0%,7.7%,10,9.4%,7,6.6%,50.9%,59.3%,38.5%,49.1%,17,58.8%,31.7%,1,100.0%,41.5%,0.62,1:58
18,Felix Auger Aliassime,CAN,1,146,50.0%,0.0%,0,0.0%,6,8.2%,64.4%,66.0%,26.9%,52.1%,10,40.0%,28.8%,5,0.0%,40.4%,0.60,1:38
,Joao Sousa,POR,1,186,69.2%,0.0%,5,4.6%,0,0.0%,68.5%,64.9%,41.2%,57.4%,14,71.4%,25.6%,1,0.0%,44.1%,0.60,2:05
,Steve Johnson,USA,1,184,75.0%,6.3%,4,4.0%,4,4.0%,56.0%,66.1%,47.7%,58.0%,7,42.9%,25.0%,4,25.0%,42.9%,0.60,2:02
,Prajnesh Gunneswaran,IND,1,136,46.2%,8.3%,4,5.9%,8,11.8%,54.4%,64.9%,25.8%,47.1%,8,12.5%,30.9%,3,33.3%,39.0%,0.58,1:25
,Roberto Carballes Baena,ESP,1,164,69.2%,0.0%,5,5.5%,5,5.5%,58.2%,60.4%,55.3%,58.2%,11,63.6%,23.3%,0,-,42.7%,0.56,1:52
,Brayden Schnur,CAN,1,167,64.3%,7.1%,6,6.1%,3,3.1%,62.2%,67.2%,32.4%,54.1%,14,64.3%,24.6%,1,100.0%,41.9%,0.54,1:48
,Ivo Karlovic,CRO,1,114,70.0%,0.0%,6,10.0%,6,10.0%,56.7%,73.5%,38.5%,58.3%,7,57.1%,22.2%,1,0.0%,41.2%,0.53,1:04
,Casper Ruud,NOR,1,191,71.4%,0.0%,4,3.5%,8,7.0%,57.9%,65.2%,41.7%,55.3%,14,71.4%,23.4%,1,0.0%,42.4%,0.52,2:05
,Thiago Monteiro,BRA,1,158,53.8%,7.7%,5,5.6%,6,6.7%,57.8%,63.5%,36.8%,52.2%,13,53.8%,23.5%,2,50.0%,39.9%,0.49,1:47
Q,Guillermo Garcia Lopez,ESP,1,175,73.3%,0.0%,5,5.0%,2,2.0%,53.5%,63.0%,59.6%,61.4%,14,71.4%,17.6%,1,0.0%,42.9%,0.45,1:58
Q,Marco Trungelliti,ARG,1,68,33.3%,0.0%,2,6.1%,3,9.1%,42.4%,64.3%,21.1%,39.4%,7,42.9%,25.7%,0,-,32.4%,0.42,0:47
Q,Evgeny Donskoy,RUS,1,167,71.4%,0.0%,10,10.5%,5,5.3%,58.9%,75.0%,41.0%,61.1%,7,42.9%,12.5%,0,-,40.1%,0.32,1:55
,All Main Draw Players,,127.0,,78.7%,21.3%,,8.0%,,4.6%,59.6%,71.7%,50.1%,63.0%,,60.3%,37.0%,,39.7%,50.0%,1.00,
