Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
F,4,(3)Carlos Alcaraz[ESP] [yr|ev],d.,7,(5)Casper Ruud[NOR] [yr|ev],6-4 2-6 7-6(1) 6-3,1.00,10.6%,64.4%,74.1%,51.1%,7/10,3.4%,60.7%,66.2%,65.2%,8/11,3:20,N/A
SF,7,(5)Casper Ruud[NOR] [yr|ev],d.,31,(27)Karen Khachanov[RUS] [yr|ev],7-6(5) 6-2 5-7 6-2,1.49,9.3%,63.9%,82.6%,59.0%,2/5,12.1%,67.7%,67.9%,47.5%,7/13,3:00,N/A
SF,4,(3)Carlos Alcaraz[ESP] [yr|ev],d.,26,(22)Frances Tiafoe[USA] [yr|ev],6-7(6) 6-3 6-1 6-7(5) 6-3,1.35,4.0%,70.0%,74.3%,60.0%,4/7,9.2%,46.6%,71.1%,49.4%,11/20,4:19,N/A
QF,31,(27)Karen Khachanov[RUS] [yr|ev],d.,25,(23)Nick Kyrgios[AUS] [yr|ev],7-5 4-6 7-5 6-7(3) 6-4,1.06,18.1%,59.6%,76.8%,64.2%,7/9,19.4%,71.9%,79.1%,46.7%,4/8,3:39,N/A
QF,7,(5)Casper Ruud[NOR] [yr|ev],d.,14,(13)Matteo Berrettini[ITA] [yr|ev],6-1 6-4 7-6(4),1.26,0.0%,64.9%,74.6%,50.0%,7/9,13.3%,60.2%,64.4%,46.2%,9/14,2:36,N/A
QF,4,(3)Carlos Alcaraz[ESP] [yr|ev],d.,13,(11)Jannik Sinner[ITA] [yr|ev],6-3 6-7(7) 6-7(0) 7-5 6-3,1.16,3.0%,65.1%,62.7%,59.3%,9/16,3.8%,54.9%,64.1%,44.8%,15/26,5:15,N/A
QF,26,(22)Frances Tiafoe[USA] [yr|ev],d.,11,(9)Andrey Rublev[RUS] [yr|ev],7-6(3) 7-6(0) 6-4,1.36,16.1%,50.0%,87.5%,62.5%,4/4,12.8%,55.0%,76.7%,53.1%,3/4,2:36,N/A
R16,25,(23)Nick Kyrgios[AUS] [yr|ev],d.,1,(1)Daniil Medvedev[RUS] [yr|ev],7-6(11) 3-6 6-3 6-2,1.13,17.5%,70.8%,75.3%,45.7%,5/8,17.3%,59.1%,74.7%,44.2%,2/7,2:53,N/A
R16,31,(27)Karen Khachanov[RUS] [yr|ev],d.,15,(12)Pablo Carreno Busta[ESP] [yr|ev],4-6 6-3 6-1 4-6 6-3,1.36,9.0%,56.6%,78.3%,66.0%,0/2,6.5%,62.6%,71.3%,50.0%,10/15,3:21,N/A
R16,14,(13)Matteo Berrettini[ITA] [yr|ev],d.,39,Alejandro Davidovich Fokina[ESP] [yr|ev],3-6 7-6(2) 6-3 4-6 6-2,1.23,13.3%,54.1%,83.6%,54.8%,9/13,2.7%,66.4%,69.1%,53.1%,4/10,3:46,N/A
R16,7,(5)Casper Ruud[NOR] [yr|ev],d.,112,Corentin Moutet[FRA] [yr|ev],6-1 6-2 6-7(4) 6-2,1.32,4.2%,69.2%,72.3%,59.5%,5/6,3.4%,63.2%,58.1%,58.1%,10/17,3:20,N/A
R16,13,(11)Jannik Sinner[ITA] [yr|ev],d.,73,Ilya Ivashka[BLR] [yr|ev],6-1 5-7 6-2 4-6 6-3,1.24,3.7%,46.3%,72.6%,48.6%,6/14,3.0%,61.4%,60.8%,32.8%,14/26,3:48,N/A
R16,4,(3)Carlos Alcaraz[ESP] [yr|ev],d.,17,(15)Marin Cilic[CRO] [yr|ev],6-4 3-6 6-4 4-6 6-3,1.01,2.1%,72.0%,62.1%,60.0%,4/9,9.9%,51.4%,74.0%,47.8%,12/18,3:54,N/A
R16,11,(9)Andrey Rublev[RUS] [yr|ev],d.,9,(7)Cameron Norrie[GBR] [yr|ev],6-4 6-4 6-4,1.40,12.5%,67.0%,79.7%,55.2%,1/2,8.0%,56.8%,78.0%,36.8%,4/8,2:26,N/A
R16,26,(22)Frances Tiafoe[USA] [yr|ev],d.,3,(2)Rafael Nadal[ESP] [yr|ev],6-4 4-6 6-4 6-3,1.13,15.5%,50.0%,75.9%,60.3%,4/6,7.9%,52.6%,71.7%,55.6%,3/8,3:34,N/A
R32,1,(1)Daniil Medvedev[RUS] [yr|ev],d.,174,Yibing Wu[CHN] [yr|ev],6-4 6-2 6-2,1.40,13.0%,64.1%,71.2%,54.5%,8/9,1.1%,63.6%,51.8%,50.0%,6/12,1:55,N/A
R32,25,(23)Nick Kyrgios[AUS] [yr|ev],d.,87,J J Wolf[USA] [yr|ev],6-4 6-2 6-3,1.29,24.4%,70.9%,77.0%,56.0%,7/7,7.5%,67.5%,68.5%,50.0%,6/11,1:54,N/A
R32,15,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,20,(18)Alex De Minaur[AUS] [yr|ev],6-1 6-1 3-6 7-6(5),1.45,7.5%,67.0%,78.9%,57.1%,3/4,6.7%,58.2%,66.7%,48.2%,5/10,2:59,N/A
R32,31,(27)Karen Khachanov[RUS] [yr|ev],d.,53,Jack Draper[GBR] [yr|ev],6-3 4-6 6-5 RET,1.31,15.9%,63.6%,83.9%,34.4%,4/8,10.5%,46.5%,66.0%,45.9%,10/15,2:33,N/A
R32,39,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,94,Daniel Elahi Galan[COL] [yr|ev],6-4 5-7 6-4 6-4,1.04,4.0%,66.0%,63.6%,56.9%,6/10,3.9%,66.9%,69.4%,40.5%,7/13,3:15,N/A
R32,14,(13)Matteo Berrettini[ITA] [yr|ev],d.,51,Andy Murray[GBR] [yr|ev],6-4 6-4 6-7(1) 6-3,1.17,13.7%,68.7%,74.4%,51.2%,2/4,3.3%,53.3%,67.7%,54.4%,10/15,3:47,N/A
R32,112,Corentin Moutet[FRA] [yr|ev],d.,66,Pedro Cachin[ARG] [yr|ev],6-3 4-6 6-2 7-5,1.16,0.0%,57.6%,66.7%,60.4%,4/7,6.2%,58.9%,68.4%,43.4%,8/15,3:17,N/A
R32,7,(5)Casper Ruud[NOR] [yr|ev],d.,34,(29)Tommy Paul[USA] [yr|ev],7-6(3) 6-7(5) 7-6(2) 5-7 6-0,1.17,2.5%,61.3%,71.4%,58.1%,1/6,6.4%,56.7%,67.9%,50.6%,11/18,4:23,N/A
R32,73,Ilya Ivashka[BLR] [yr|ev],d.,30,(26)Lorenzo Musetti[ITA] [yr|ev],6-4 3-6 6-2 6-3,1.14,0.9%,60.0%,68.1%,52.2%,3/7,1.0%,61.6%,55.7%,57.9%,0/7,2:46,N/A
R32,13,(11)Jannik Sinner[ITA] [yr|ev],d.,69,Brandon Nakashima[USA] [yr|ev],3-6 6-4 6-1 6-2,1.27,13.8%,60.3%,74.3%,50.0%,6/8,2.5%,58.5%,62.3%,44.9%,13/19,2:59,N/A
R32,17,(15)Marin Cilic[CRO] [yr|ev],d.,23,(20)Daniel Evans[GBR] [yr|ev],7-6(11) 6-7(3) 6-2 7-5,1.20,18.7%,56.1%,82.1%,54.1%,7/9,2.8%,58.7%,72.6%,50.8%,6/11,3:59,N/A
R32,4,(3)Carlos Alcaraz[ESP] [yr|ev],d.,43,Jenson Brooksby[USA] [yr|ev],6-3 6-3 6-3,1.50,10.8%,70.3%,75.0%,45.5%,1/4,2.2%,67.7%,60.3%,26.7%,4/11,2:11,N/A
R32,9,(7)Cameron Norrie[GBR] [yr|ev],d.,33,(28)Holger Rune[DEN] [yr|ev],7-5 6-4 6-1,1.53,8.2%,70.6%,76.7%,48.0%,6/8,4.0%,56.6%,57.1%,44.2%,11/18,2:12,N/A
R32,11,(9)Andrey Rublev[RUS] [yr|ev],d.,21,(19)Denis Shapovalov[CAN] [yr|ev],6-4 2-6 6-7(3) 6-4 7-6(7),0.96,4.7%,62.8%,74.2%,46.5%,13/17,13.1%,55.7%,78.6%,48.7%,5/9,4:08,N/A
R32,26,(22)Frances Tiafoe[USA] [yr|ev],d.,16,(14)Diego Schwartzman[ARG] [yr|ev],7-6(7) 6-4 6-4,1.18,8.1%,47.7%,64.2%,50.0%,4/10,2.8%,69.4%,53.3%,39.4%,10/18,3:02,N/A
R32,3,(2)Rafael Nadal[ESP] [yr|ev],d.,91,Richard Gasquet[FRA] [yr|ev],6-0 6-1 7-5,1.50,2.4%,58.8%,78.0%,48.6%,6/7,1.2%,57.0%,63.3%,29.7%,8/15,2:17,N/A
R64,1,(1)Daniil Medvedev[RUS] [yr|ev],d.,58,Arthur Rinderknech[FRA] [yr|ev],6-2 7-5 6-3,1.67,9.8%,62.2%,76.5%,67.7%,3/3,4.7%,58.9%,65.1%,40.9%,12/17,2:11,N/A
R64,174,Yibing Wu[CHN] [yr|ev],d.,104,Nuno Borges[POR] [yr|ev],6-7(3) 7-6(4) 4-6 6-4 6-4,1.06,5.9%,60.0%,69.4%,55.4%,6/10,4.9%,60.7%,62.2%,61.1%,11/16,3:46,N/A
R64,25,(23)Nick Kyrgios[AUS] [yr|ev],d.,50,Benjamin Bonzi[FRA] [yr|ev],7-6(3) 6-4 4-6 6-4,1.17,22.4%,64.2%,73.3%,56.3%,9/12,3.6%,61.4%,64.0%,57.4%,4/8,2:56,N/A
R64,87,J J Wolf[USA] [yr|ev],d.,71,Alejandro Tabilo[CHI] [yr|ev],4-6 7-5 6-4 6-3,1.21,15.3%,61.1%,76.3%,43.1%,8/13,8.1%,61.5%,63.9%,42.3%,11/18,2:51,N/A
R64,15,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,47,Alexander Bublik[KAZ] [yr|ev],4-6 6-4 6-3 7-6(5),1.18,3.6%,71.2%,72.7%,57.5%,10/12,20.4%,59.9%,80.5%,36.4%,5/8,3:00,N/A
