Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Adrian Mannarino,FRA,1,174,71.4%,6.7%,6,6.9%,4,4.6%,47.1%,58.5%,58.7%,58.6%,9,55.6%,31.0%,7,14.3%,44.8%,0.75,1:59
,Filip Krajinovic,SRB,1,163,42.9%,26.7%,0,0.0%,2,2.4%,53.6%,60.0%,33.3%,47.6%,14,42.9%,39.2%,8,50.0%,43.6%,0.75,2:00
,Learner Tien,USA,1,214,64.7%,11.8%,5,4.5%,4,3.6%,66.7%,66.2%,37.8%,56.8%,12,50.0%,32.0%,8,25.0%,44.9%,0.74,2:24
,Ugo Humbert,FRA,1,304,76.0%,16.7%,7,4.2%,2,1.2%,59.4%,66.3%,44.8%,57.6%,10,40.0%,30.9%,11,36.4%,45.4%,0.73,3:32
,Jaume Munar,ESP,1,227,58.8%,11.8%,3,2.8%,6,5.5%,63.3%,59.4%,37.5%,51.4%,11,36.4%,35.6%,10,20.0%,43.2%,0.73,3:15
,Rinky Hijikata,AUS,1,214,72.2%,5.6%,7,6.1%,4,3.5%,61.4%,65.7%,47.7%,58.8%,10,50.0%,28.0%,4,25.0%,44.4%,0.68,3:08
,Kyle Edmund,GBR,1,177,57.1%,13.3%,6,6.7%,6,6.7%,50.6%,73.3%,31.8%,52.8%,14,57.1%,31.8%,8,25.0%,42.4%,0.67,2:21
,Norbert Gombos,SVK,1,190,80.0%,0.0%,6,6.1%,4,4.1%,56.1%,74.5%,41.9%,60.2%,10,70.0%,26.1%,5,0.0%,43.7%,0.66,2:21
16,Roberto Bautista Agut,ESP,1,180,80.0%,0.0%,6,6.6%,6,6.6%,63.7%,69.0%,51.5%,62.6%,8,62.5%,24.7%,4,0.0%,43.9%,0.66,2:13
,Kamil Majchrzak,POL,1,219,61.1%,10.0%,10,9.0%,5,4.5%,54.1%,65.0%,43.1%,55.0%,13,46.2%,28.7%,4,50.0%,42.0%,0.64,2:31
,Pavel Kotov,RUS,1,192,66.7%,7.1%,6,6.1%,8,8.1%,53.5%,64.2%,39.1%,52.5%,15,66.7%,30.1%,3,33.3%,41.7%,0.63,2:33
,Daniel Altmaier,GER,1,248,66.7%,13.6%,6,4.7%,2,1.6%,62.2%,62.0%,43.8%,55.1%,15,53.3%,28.1%,9,33.3%,41.9%,0.63,3:35
,Denis Kudla,USA,1,194,62.5%,6.3%,10,10.1%,4,4.0%,57.6%,64.9%,42.9%,55.6%,8,25.0%,27.4%,8,12.5%,41.8%,0.62,2:09
31,Nikoloz Basilashvili,GEO,1,154,58.3%,0.0%,1,1.4%,3,4.2%,61.1%,65.9%,32.1%,52.8%,9,44.4%,26.8%,6,0.0%,39.0%,0.57,1:33
,Nicolas Jarry,CHI,1,149,61.5%,0.0%,7,8.9%,1,1.3%,57.0%,71.1%,41.2%,58.2%,10,50.0%,22.9%,0,-,41.6%,0.55,2:04
,Federico Delbonis,ARG,1,148,64.3%,0.0%,4,5.3%,7,9.2%,53.9%,70.7%,45.7%,59.2%,8,37.5%,22.2%,0,-,41.2%,0.54,1:52
,Oscar Otte,GER,1,169,71.4%,0.0%,12,12.6%,7,7.4%,46.3%,70.5%,51.0%,60.0%,12,66.7%,21.6%,0,-,43.2%,0.54,1:43
,Maximilian Marterer,GER,1,175,71.4%,0.0%,7,7.4%,3,3.2%,64.2%,63.9%,47.1%,57.9%,13,69.2%,22.5%,2,0.0%,41.7%,0.53,2:09
,Stefan Kozlov,USA,1,145,33.3%,16.7%,0,0.0%,7,9.1%,67.5%,48.1%,28.0%,41.6%,16,50.0%,30.9%,5,40.0%,36.6%,0.53,2:01
,Benoit Paire,FRA,1,150,46.2%,8.3%,2,2.5%,13,16.3%,43.8%,74.3%,24.4%,46.3%,12,41.7%,25.7%,2,50.0%,36.7%,0.48,1:38
,Thanasi Kokkinakis,AUS,1,174,86.7%,0.0%,14,15.4%,4,4.4%,69.2%,74.6%,50.0%,67.0%,5,60.0%,15.7%,0,-,42.5%,0.48,2:01
,Jiri Vesely,CZE,1,139,50.0%,0.0%,11,14.1%,9,11.5%,56.4%,61.4%,35.3%,50.0%,14,57.1%,21.3%,0,-,37.4%,0.43,1:55
,Steve Johnson,USA,1,150,58.3%,0.0%,5,5.8%,4,4.7%,59.3%,68.6%,37.1%,55.8%,13,61.5%,17.2%,0,-,39.3%,0.39,1:34
,Dusan Lajovic,SRB,1,99,22.2%,0.0%,1,1.8%,2,3.6%,58.2%,40.6%,39.1%,40.0%,11,36.4%,22.7%,1,0.0%,32.3%,0.38,1:18
,All Main Draw Players,,127.0,,78.9%,21.1%,,8.3%,,4.4%,60.1%,71.8%,50.3%,63.2%,,60.3%,36.8%,,39.7%,50.0%,1.00,
