Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,108,Francisco Comesana[ARG] [yr|ev],d.,17,(17)Ugo Humbert[FRA] [yr|ev],5-7 6-4 6-4 6-4,1.22,9.5%,61.2%,77.5%,57.8%,3/6,12.3%,54.9%,70.1%,54.5%,8/13,3:01,61
R64,12,(12)Taylor Fritz[USA] [yr|ev],d.,44,Matteo Berrettini[ITA] [yr|ev],6-3 7-6(1) 6-1,3.71,9.9%,56.3%,90.0%,87.1%,0/0,9.9%,48.4%,75.0%,42.6%,3/6,2:09,4
R64,50,Brandon Nakashima[USA] [yr|ev],d.,91,Arthur Cazaux[FRA] [yr|ev],6-4 6-4 6-2,1.50,15.4%,66.7%,75.0%,73.1%,2/2,7.2%,53.0%,72.7%,48.7%,3/7,2:03,31
R64,18,(18)Lorenzo Musetti[ITA] [yr|ev],d.,54,Miomir Kecmanovic[SRB] [yr|ev],3-6 6-4 6-4 2-6 7-5,0.99,7.8%,65.4%,67.0%,47.2%,11/18,2.5%,52.9%,71.1%,48.6%,7/13,3:47,11
R64,33,Tomas Martin Etcheverry[ARG] [yr|ev],d.,29,(29)Francisco Cerundolo[ARG] [yr|ev],6-3 4-6 6-4 1-6 6-3,1.13,16.8%,62.0%,80.0%,44.2%,2/7,5.8%,55.5%,69.8%,52.2%,11/16,4:04,27
R64,4,(4)Alexander Zverev[GER] [yr|ev],d.,77,(WC)Alexandre Muller[FRA] [yr|ev],6-4 7-6(5) 6-1,1.57,17.4%,64.0%,83.6%,54.8%,1/2,3.5%,64.0%,65.8%,43.9%,8/12,2:26,2
R64,6,(6)Andrey Rublev[RUS] [yr|ev],d.,56,Arthur Rinderknech[FRA] [yr|ev],4-6 5-7 6-1 6-2 6-2,1.21,15.8%,53.9%,76.4%,46.1%,19/24,12.4%,53.8%,67.9%,38.8%,14/23,4:06,5
R64,38,(32)Jiri Lehecka[CZE] [yr|ev],d.,179,(Q)Mitchell Krueger[USA] [yr|ev],6-7(5) 0-6 6-4 6-4 7-5,1.02,17.6%,53.9%,78.7%,50.0%,10/14,5.4%,57.7%,74.2%,52.1%,12/16,3:59,22
R64,40,Tallon Griekspoor[NED] [yr|ev],d.,23,(21)Sebastian Baez[ARG] [yr|ev],6-1 2-0 RET,2.19,12.5%,68.8%,90.9%,40.0%,3/3,0.0%,76.2%,53.1%,20.0%,8/11,0:55,21
R64,9,(9)Grigor Dimitrov[BUL] [yr|ev],d.,62,Rinky Hijikata[AUS] [yr|ev],6-1 6-1 7-6(4),2.21,22.4%,59.7%,90.0%,59.3%,0/1,5.0%,69.3%,58.6%,32.3%,6/12,2:10,3
R64,13,(13)Ben Shelton[USA] [yr|ev],d.,67,Roberto Bautista Agut[ESP] [yr|ev],6-3 6-4 6-4,1.75,20.7%,64.6%,83.0%,65.5%,2/2,1.1%,55.1%,63.3%,55.0%,7/10,2:08,12
R64,20,(20)Frances Tiafoe[USA] [yr|ev],d.,61,Alexander Shevchenko[KAZ] [yr|ev],6-4 6-1 1-0 RET,1.49,7.8%,64.1%,65.9%,60.9%,4/5,5.4%,42.9%,50.0%,43.8%,6/11,1:36,10
R64,28,(28)Alexei Popyrin[AUS] [yr|ev],d.,43,Pedro Martinez[ESP] [yr|ev],6-2 6-4 6-0,1.66,18.8%,56.5%,82.1%,40.0%,1/4,1.3%,57.3%,51.2%,25.0%,7/16,1:49,23
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,109,Laslo Djere[SRB] [yr|ev],6-4 6-4 2-0 RET,1.26,3.4%,47.2%,78.6%,48.9%,7/8,15.1%,58.9%,65.1%,36.7%,6/10,2:16,1
R128,1,(1)Jannik Sinner[ITA] [yr|ev],d.,140,Mackenzie Mcdonald[USA] [yr|ev],2-6 6-2 6-1 6-2,1.38,11.7%,55.3%,75.0%,50.0%,7/11,4.1%,58.2%,54.4%,43.9%,7/15,2:24,1
R128,49,Alex Michelsen[USA] [yr|ev],d.,341,(Q)Eliot Spizzirri[USA] [yr|ev],6-1 7-5 6-3,1.52,5.1%,54.4%,69.8%,52.8%,3/7,1.3%,52.6%,45.0%,38.9%,4/13,1:58,32
R128,101,(Q)Mattia Bellucci[ITA] [yr|ev],d.,176,(WC)Stan Wawrinka[SUI] [yr|ev],6-4 7-6(5) 6-3,1.64,13.3%,64.4%,87.9%,62.5%,2/3,8.9%,47.5%,79.2%,52.8%,3/6,2:13,66
R128,87,Christopher Oconnell[AUS] [yr|ev],d.,26,(26)Nicolas Jarry[CHI] [yr|ev],6-4 6-3 4-6 6-3,1.07,9.6%,50.9%,79.3%,57.1%,4/5,11.0%,60.2%,77.5%,48.9%,12/16,2:56,53
R128,24,(24)Arthur Fils[FRA] [yr|ev],d.,191,(WC)Learner Tien[USA] [yr|ev],6-4 3-6 6-1 6-2,1.32,4.5%,59.1%,76.9%,46.7%,4/7,1.9%,57.9%,54.8%,51.1%,12/19,2:35,14
R128,143,(Q)Gabriel Diallo[CAN] [yr|ev],d.,84,Jaume Munar[ESP] [yr|ev],6-4 3-6 6-3 7-5,1.04,14.3%,60.0%,73.8%,35.7%,7/12,1.6%,58.6%,64.0%,47.2%,13/20,3:23,79
R128,97,Max Purcell[AUS] [yr|ev],d.,92,Aleksandar Vukic[AUS] [yr|ev],7-5 6-4 6-3,1.28,8.4%,49.5%,73.6%,61.1%,3/4,16.1%,51.6%,66.7%,48.9%,5/9,2:15,40
R128,14,(14)Tommy Paul[USA] [yr|ev],d.,48,Lorenzo Sonego[ITA] [yr|ev],6-4 6-2 5-7 6-2,1.02,5.8%,63.8%,70.5%,50.0%,11/13,4.0%,61.4%,67.7%,53.8%,4/10,3:01,9
R128,86,Thanasi Kokkinakis[AUS] [yr|ev],d.,11,(11)Stefanos Tsitsipas[GRE] [yr|ev],7-6(5) 4-6 6-3 7-5,1.14,12.1%,48.9%,78.3%,56.9%,6/9,7.5%,49.3%,71.2%,54.4%,4/8,3:54,65
R128,34,Nuno Borges[POR] [yr|ev],d.,79,Federico Coria[ARG] [yr|ev],6-2 6-4 6-1,1.57,11.1%,48.6%,82.9%,51.4%,1/3,2.3%,61.6%,62.3%,24.2%,8/15,1:41,30
R128,193,(WC)Tristan Schoolkate[AUS] [yr|ev],d.,88,Taro Daniel[JPN] [yr|ev],4-6 4-6 6-4 7-6(6) 6-4,1.05,11.7%,61.0%,77.7%,50.0%,4/8,5.0%,55.9%,75.6%,52.1%,5/9,3:50,119
R128,65,Jakub Mensik[CZE] [yr|ev],d.,19,(19)Felix Auger Aliassime[CAN] [yr|ev],6-2 6-4 6-2,1.32,9.3%,51.2%,88.6%,40.5%,1/2,9.0%,52.6%,68.3%,37.8%,10/16,2:03,23
R128,31,(31)Flavio Cobolli[ITA] [yr|ev],d.,70,James Duckworth[AUS] [yr|ev],6-1 4-6 6-4 6-4,1.28,9.2%,50.8%,78.7%,54.2%,6/8,4.3%,53.8%,69.8%,42.6%,4/10,2:36,30
R128,80,Zizou Bergs[BEL] [yr|ev],d.,60,Pavel Kotov[RUS] [yr|ev],6-2 4-6 6-2 3-6 7-6(7),1.11,5.4%,58.1%,69.8%,48.4%,6/12,5.2%,57.5%,65.0%,44.6%,14/22,4:23,50
R128,51,Fabian Marozsan[HUN] [yr|ev],d.,137,(Q)Hamad Medjedovic[SRB] [yr|ev],2-6 6-1 3-6 6-1 6-4,1.14,13.5%,56.4%,76.0%,55.2%,6/9,12.9%,61.4%,76.5%,39.2%,10/15,3:16,36
R128,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,66,Dusan Lajovic[SRB] [yr|ev],6-3 3-6 6-3 6-1,1.12,11.2%,56.0%,75.7%,47.3%,6/8,0.9%,65.4%,64.3%,48.6%,5/11,2:33,1
R128,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,186,(Q)Li Tu[AUS] [yr|ev],6-2 4-6 6-3 6-1,1.88,8.9%,61.1%,80.0%,65.7%,4/6,1.7%,55.4%,59.7%,42.6%,12/19,2:42,1
R128,74,Botic Van De Zandschulp[NED] [yr|ev],d.,105,Denis Shapovalov[CAN] [yr|ev],6-4 7-5 6-4,1.29,0.0%,61.3%,71.9%,55.6%,5/8,4.0%,53.5%,69.8%,39.1%,4/10,2:20,22
R128,64,Facundo Diaz Acosta[ARG] [yr|ev],d.,63,Hugo Gaston[FRA] [yr|ev],6-1 6-4 6-2,2.05,4.4%,60.3%,75.6%,74.1%,3/4,2.6%,46.1%,54.3%,43.9%,5/11,1:47,47
R128,25,(25)Jack Draper[GBR] [yr|ev],d.,41,Zhizhen Zhang[CHN] [yr|ev],6-3 6-0 4-0 RET,2.42,10.0%,60.0%,76.7%,75.0%,1/1,1.8%,65.5%,47.2%,31.6%,3/10,1:06,6
R128,78,David Goffin[BEL] [yr|ev],d.,21,(22)Alejandro Tabilo[CHI] [yr|ev],7-6(7) 6-1 7-5,1.25,16.2%,57.6%,77.2%,45.2%,4/7,7.7%,50.4%,71.2%,37.9%,13/19,2:21,7
R128,42,Adrian Mannarino[FRA] [yr|ev],d.,98,Borna Coric[CRO] [yr|ev],7-5 6-2 6-3,1.30,4.7%,47.1%,80.0%,55.6%,4/6,9.1%,48.1%,70.3%,45.0%,3/9,2:18,17
R128,39,Tomas Machac[CZE] [yr|ev],d.,71,Fabio Fognini[ITA] [yr|ev],7-5 6-1 6-3,1.69,9.8%,54.9%,77.8%,64.9%,6/7,3.9%,47.4%,69.4%,37.5%,1/7,1:46,20
R128,16,(16)Sebastian Korda[USA] [yr|ev],d.,69,Corentin Moutet[FRA] [yr|ev],7-6(3) 6-1 6-0,1.56,3.5%,57.6%,77.6%,55.6%,6/7,1.1%,54.0%,59.6%,40.0%,7/13,2:13,15
R128,10,(10)Alex De Minaur[AUS] [yr|ev],d.,46,Marcos Giron[USA] [yr|ev],6-3 6-4 5-7 6-4,1.16,6.5%,41.0%,66.7%,58.5%,9/13,1.4%,49.3%,63.2%,48.6%,8/14,3:30,6
R128,125,(Q)Otto Virtanen[FIN] [yr|ev],d.,119,(Q)Quentin Halys[FRA] [yr|ev],6-3 6-3 6-7(4) 6-2,1.77,9.6%,54.8%,86.0%,66.0%,2/2,12.7%,56.3%,72.5%,41.9%,11/16,2:43,91
R128,36,Mariano Navone[ARG] [yr|ev],d.,89,Daniel Altmaier[GER] [yr|ev],1-6 6-2 6-4 6-1,1.10,1.9%,52.9%,70.9%,51.0%,4/7,5.8%,60.6%,76.2%,29.3%,7/13,2:37,29
R128,184,Daniel Evans[GBR] [yr|ev],d.,22,(23)Karen Khachanov[RUS] [yr|ev],6-7(6) 7-6(2) 7-6(4) 4-6 6-4,1.03,6.7%,51.9%,74.1%,47.0%,15/23,7.1%,56.0%,64.1%,54.3%,10/18,5:35,21
R128,30,(30)Matteo Arnaldi[ITA] [yr|ev],d.,102,(WC)Zachary Svajda[USA] [yr|ev],6-3 6-2 6-1,1.43,13.5%,55.1%,83.7%,40.0%,8/9,1.4%,47.1%,57.6%,40.5%,5/12,1:44,29
R128,57,Roman Safiullin[RUS] [yr|ev],d.,1848,(WC)Matthew Forbes[USA] [yr|ev],6-4 7-6(2) 6-2,1.41,6.8%,59.2%,77.0%,52.4%,9/11,4.5%,65.2%,61.6%,38.5%,9/14,2:28,36
R128,32,Jordan Thompson[AUS] [yr|ev],d.,111,Constant Lestienne[FRA] [yr|ev],6-1 6-3 6-2,1.73,13.6%,63.0%,76.5%,60.0%,7/7,1.3%,56.4%,61.4%,32.4%,10/16,1:59,26
R128,7,(7)Hubert Hurkacz[POL] [yr|ev],d.,188,(Q)Timofey Skatov[KAZ] [yr|ev],6-3 7-6(4) 7-6(3),1.35,25.5%,52.8%,85.7%,52.0%,2/4,2.2%,57.0%,70.1%,44.8%,6/9,2:55,6
R128,8,(8)Casper Ruud[NOR] [yr|ev],d.,123,(Q)Bu Yunchaokete[CHN] [yr|ev],7-6(2) 6-2 6-2,1.88,17.7%,53.2%,88.1%,56.8%,1/3,12.0%,50.0%,67.4%,32.6%,3/9,2:14,2
R128,45,Gael Monfils[FRA] [yr|ev],d.,244,(Q)Diego Schwartzman[ARG] [yr|ev],6-7(2) 6-2 6-2 6-1,1.45,13.2%,53.7%,78.5%,53.6%,5/6,1.7%,63.5%,53.4%,50.0%,8/16,2:42,6
R128,55,Roberto Carballes Baena[ESP] [yr|ev],d.,276,(Q)Jan Choinski[GBR] [yr|ev],6-2 6-3 5-7 6-7(5) 6-3,1.16,10.7%,50.6%,78.8%,54.2%,14/17,5.5%,61.8%,69.6%,47.6%,12/18,4:31,49
R128,72,Juncheng Shang[CHN] [yr|ev],d.,27,(27)Alexander Bublik[KAZ] [yr|ev],6-4 3-6 5-7 6-3 6-4,1.09,2.8%,59.7%,72.1%,58.6%,6/11,14.6%,53.6%,82.7%,41.4%,9/15,3:34,47
R128,17,(17)Ugo Humbert[FRA] [yr|ev],d.,75,Thiago Monteiro[BRA] [yr|ev],6-3 6-4 6-4,1.42,19.3%,60.2%,80.0%,57.6%,1/2,6.7%,65.6%,62.7%,51.6%,12/16,2:17,13
R128,108,Francisco Comesana[ARG] [yr|ev],d.,169,Dominic Stricker[SUI] [yr|ev],4-6 6-3 7-6(4) 6-3,1.10,6.9%,59.7%,77.9%,43.1%,8/12,5.7%,41.5%,76.5%,48.6%,3/8,3:06,61
R128,44,Matteo Berrettini[ITA] [yr|ev],d.,122,Albert Ramos[ESP] [yr|ev],7-6(2) 6-2 6-3,1.58,19.3%,57.8%,87.5%,57.1%,1/2,1.0%,54.3%,59.6%,60.4%,4/9,2:21,6
R128,12,(12)Taylor Fritz[USA] [yr|ev],d.,93,Camilo Ugo Carabelli[ARG] [yr|ev],7-5 6-1 6-2,1.67,13.2%,53.9%,80.5%,57.1%,2/4,1.3%,38.0%,63.3%,40.8%,4/11,1:51,4
R128,50,Brandon Nakashima[USA] [yr|ev],d.,15,(15)Holger Rune[DEN] [yr|ev],6-2 6-1 6-4,2.04,15.1%,67.1%,83.7%,62.5%,6/6,2.4%,39.3%,69.7%,41.2%,8/13,1:55,31
R128,91,Arthur Cazaux[FRA] [yr|ev],d.,213,Pablo Carreno Busta[ESP] [yr|ev],6-1 6-3 6-3,1.65,14.9%,47.3%,82.9%,53.8%,3/5,1.4%,57.5%,59.5%,29.0%,2/9,2:12,63
