Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,46,Alexandr Dolgopolov[UKR] [yr|ev],d.,55,Benjamin Becker[GER] [yr|ev],6-3 6-0 3-6 7-6(3),1.96,19.4%,53.8%,86.0%,72.1%,0/1,7.8%,54.8%,69.8%,48.1%,5/9,2:17,13
R64,13,(13)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,51,Andreas Seppi[ITA] [yr|ev],6-3 7-6(1) 7-6(5),1.07,16.5%,64.5%,79.5%,44.2%,6/8,8.3%,57.3%,76.4%,48.8%,3/6,2:30,5
R64,11,(11)Jurgen Melzer[AUT] [yr|ev],d.,71,Pere Riba[ESP] [yr|ev],6-2 6-4 6-2,1.53,12.3%,67.1%,77.6%,50.0%,0/1,6.0%,50.6%,64.3%,39.0%,4/10,1:43,8
R64,22,(21)Marcos Baghdatis[CYP] [yr|ev],d.,236,Juan Martin del Potro[ARG] [yr|ev],6-1 6-3 4-6 6-3,1.32,14.6%,49.5%,88.2%,48.1%,3/5,8.3%,69.7%,60.5%,51.5%,6/12,2:42,8
R64,32,(32)Guillermo Garcia Lopez[ESP] [yr|ev],d.,86,Eduardo Schwank[ARG] [yr|ev],6-4 7-6(8) 6-1,1.70,4.7%,54.1%,87.0%,61.5%,1/2,1.8%,64.3%,66.7%,42.5%,5/9,2:07,23
R64,5,(5)Andy Murray[GBR] [yr|ev],d.,79,Illya Marchenko[UKR] [yr|ev],6-1 6-3 6-3,1.53,19.5%,63.4%,78.8%,43.3%,3/4,7.0%,53.5%,55.3%,39.4%,2/8,1:57,1
R64,6,(6)Tomas Berdych[CZE] [yr|ev],d.,35,Philipp Kohlschreiber[GER] [yr|ev],4-6 6-2 6-3 6-4,1.34,8.3%,57.9%,84.3%,49.0%,2/3,10.8%,61.7%,73.0%,37.0%,5/9,3:03,4
R64,33,(28)Richard Gasquet[FRA] [yr|ev],d.,74,Adrian Mannarino[FRA] [yr|ev],6-3 7-6(4) 6-4,1.55,12.6%,68.4%,76.9%,60.0%,2/4,4.7%,59.8%,60.9%,48.8%,7/11,2:12,7
R64,82,Kei Nishikori[JPN] [yr|ev],d.,36,Florian Mayer[GER] [yr|ev],6-4 6-3 0-6 6-3,1.09,1.7%,56.9%,65.2%,56.0%,6/10,5.9%,64.4%,68.4%,38.1%,7/12,2:24,4
R64,9,(9)Fernando Verdasco[ESP] [yr|ev],d.,49,Janko Tipsarevic[SRB] [yr|ev],2-6 4-6 6-4 7-6(0) 6-0,1.16,15.2%,64.2%,77.3%,38.9%,15/20,11.0%,55.2%,67.1%,46.4%,7/12,3:52,7
R64,14,(14)Nicolas Almagro[ESP] [yr|ev],d.,75,Igor Andreev[RUS] [yr|ev],7-5 2-6 4-6 7-6(10) 7-5,1.03,6.1%,53.4%,78.2%,52.6%,6/12,12.0%,66.3%,74.1%,47.5%,8/13,3:54,9
R64,16,(17)Ivan Ljubicic[CRO] [yr|ev],d.,145,(WC)Benoit Paire[FRA] [yr|ev],6-3 6-7(2) 6-4 7-6(5),1.14,6.3%,61.7%,67.1%,61.2%,0/3,9.0%,52.4%,72.4%,46.4%,10/16,3:05,3
R64,27,(29)Viktor Troicki[SRB] [yr|ev],d.,132,(Q)Nicolas Mahut[FRA] [yr|ev],6-4 6-2 1-6 6-3,1.10,10.2%,53.4%,81.0%,32.7%,10/15,6.0%,67.2%,62.8%,36.8%,10/17,2:42,12
R64,3,(3)Novak Djokovic[SRB] [yr|ev],d.,81,Ivan Dodig[CRO] [yr|ev],7-5 6-7(8) 6-0 6-2,1.42,7.4%,64.5%,75.6%,62.8%,4/5,5.5%,57.5%,66.7%,48.4%,13/20,3:21,1
R64,8,(8)Andy Roddick[USA] [yr|ev],d.,99,Igor Kunitsyn[RUS] [yr|ev],7-6(7) 6-2 6-3,1.92,20.7%,67.1%,85.5%,74.1%,3/3,4.4%,64.8%,67.8%,59.4%,4/7,2:04,1
R64,62,Robin Haase[NED] [yr|ev],d.,28,(26)Juan Monaco[ARG] [yr|ev],6-4 6-4 3-6 6-2,1.10,6.1%,66.9%,64.6%,46.9%,12/17,1.7%,69.4%,58.3%,45.9%,8/16,3:04,33
R64,19,(19)Stan Wawrinka[SUI] [yr|ev],d.,105,(Q)Grigor Dimitrov[BUL] [yr|ev],7-5 6-3 6-3,1.44,10.0%,53.8%,76.7%,64.9%,5/7,2.4%,52.4%,72.1%,43.6%,4/10,1:41,3
R64,12,(12)Gael Monfils[FRA] [yr|ev],d.,91,Frederico Gil[POR] [yr|ev],6-4 6-3 1-6 6-2,1.23,7.7%,67.3%,70.0%,50.0%,3/7,0.0%,71.7%,54.9%,55.6%,5/11,2:29,6
R64,52,Tommy Robredo[ESP] [yr|ev],d.,17,(16)Mardy Fish[USA] [yr|ev],1-6 6-3 6-3 6-3,1.25,1.0%,72.4%,72.4%,48.3%,5/8,10.3%,59.0%,69.6%,39.6%,9/14,2:33,5
R64,43,Sergiy Stakhovsky[UKR] [yr|ev],d.,72,Lukasz Kubot[POL] [yr|ev],6-3 6-4 6-4,1.27,10.6%,67.1%,66.7%,42.9%,3/8,5.4%,65.2%,56.7%,31.3%,6/14,2:07,31
R64,45,Xavier Malisse[BEL] [yr|ev],d.,26,(25)Albert Montanes[ESP] [yr|ev],6-4 6-0 6-1,1.87,10.9%,51.6%,75.8%,61.3%,2/4,6.0%,53.6%,48.9%,33.3%,9/17,1:39,19
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,34,Gilles Simon[FRA] [yr|ev],6-2 6-3 4-6 4-6 6-3,1.27,8.7%,61.1%,79.2%,42.9%,4/9,5.2%,56.8%,55.7%,55.2%,10/18,3:13,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,93,Marcos Daniel[BRA] [yr|ev],6-0 5-0 RET,3.23,11.4%,54.3%,84.2%,56.3%,4/4,0.0%,65.4%,11.8%,0.0%,0/6,0:47,1
R128,116,(Q)Ryan Sweeting[USA] [yr|ev],d.,60,Daniel Gimeno Traver[ESP] [yr|ev],6-4 6-4 6-1,1.19,2.7%,74.3%,70.2%,41.4%,11/12,13.0%,61.0%,66.0%,40.0%,1/7,1:51,64
R128,199,(WC)Bernard Tomic[AUS] [yr|ev],d.,44,Jeremy Chardy[FRA] [yr|ev],6-3 6-2 7-6(5),1.42,2.2%,67.4%,71.0%,73.3%,2/2,13.0%,60.9%,73.2%,38.9%,3/6,1:50,17
R128,31,(31)Feliciano Lopez[ESP] [yr|ev],d.,103,Alejandro Falla[COL] [yr|ev],6-3 7-6(6) 6-3,1.26,16.7%,59.8%,75.4%,51.2%,7/10,6.3%,62.1%,64.4%,44.4%,7/12,2:14,12
R128,20,(20)John Isner[USA] [yr|ev],d.,69,Florent Serra[FRA] [yr|ev],6-3 7-6(8) 6-3,1.23,25.5%,72.6%,80.5%,48.3%,3/4,4.3%,63.0%,74.1%,50.0%,2/5,1:50,8
R128,66,Radek Stepanek[CZE] [yr|ev],d.,120,(Q)Denis Gremelmayr[GER] [yr|ev],6-3 6-2 6-3,2.02,10.8%,56.9%,81.1%,71.4%,2/3,5.7%,52.3%,58.7%,47.6%,4/10,1:24,8
R128,59,Santiago Giraldo[COL] [yr|ev],d.,90,Rui Machado[POR] [yr|ev],6-4 6-3 5-7 6-1,1.38,7.0%,61.0%,65.6%,61.5%,4/9,7.2%,60.8%,56.6%,40.8%,4/13,2:29,28
R128,15,(15)Marin Cilic[CRO] [yr|ev],d.,129,(Q)Donald Young[USA] [yr|ev],6-3 6-2 6-1,1.89,11.9%,62.7%,81.0%,64.0%,1/1,1.3%,62.7%,59.6%,39.3%,5/11,1:31,3
R128,10,(10)Mikhail Youzhny[RUS] [yr|ev],d.,87,Marsel Ilhan[TUR] [yr|ev],6-2 6-3 7-6(5),1.66,3.4%,66.3%,84.7%,66.7%,5/5,10.4%,63.5%,73.8%,48.6%,5/8,2:11,8
R128,98,(Q)Blaz Kavcic[SLO] [yr|ev],d.,56,Kevin Anderson[RSA] [yr|ev],2-6 6-4 7-6(4) 7-6(5),0.92,2.8%,65.5%,74.2%,42.9%,6/11,17.6%,64.1%,76.2%,48.9%,5/9,3:21,68
R128,152,(Q)Milos Raonic[CAN] [yr|ev],d.,85,Bjorn Phau[GER] [yr|ev],7-6(3) 6-3 7-6(8),1.42,26.0%,65.4%,83.8%,63.9%,0/0,4.7%,54.2%,75.9%,57.1%,1/2,2:07,3
R128,24,(22)Michael Llodra[FRA] [yr|ev],d.,39,Juan Ignacio Chela[ARG] [yr|ev],6-3 3-6 6-2 6-4,1.28,8.3%,61.5%,74.6%,50.0%,7/10,2.7%,59.8%,64.2%,42.2%,5/11,2:23,21
R128,21,(27)David Nalbandian[ARG] [yr|ev],d.,54,Lleyton Hewitt[AUS] [yr|ev],3-6 6-4 3-6 7-6(1) 9-7,0.95,3.3%,64.8%,64.7%,50.0%,23/29,5.7%,58.5%,70.9%,47.9%,6/12,4:48,3
R128,95,Ricardas Berankis[LTU] [yr|ev],d.,138,(WC)Marinko Matosevic[AUS] [yr|ev],6-4 6-2 7-5,1.37,8.1%,58.1%,74.0%,55.6%,1/4,4.2%,56.8%,57.4%,48.8%,8/15,1:53,50
R128,100,Michael Russell[USA] [yr|ev],d.,185,(WC)Matthew Ebden[AUS] [yr|ev],6-3 6-2 5-7 7-6(9),1.09,2.7%,70.7%,66.3%,44.2%,5/11,9.8%,62.4%,66.3%,40.0%,5/13,3:23,60
R128,7,(7)David Ferrer[ESP] [yr|ev],d.,40,Jarkko Nieminen[FIN] [yr|ev],6-4 6-3 1-6 6-2,1.49,4.5%,69.7%,79.0%,55.6%,0/3,5.7%,57.1%,68.3%,44.4%,6/11,1:59,3
R128,4,(4)Robin Soderling[SWE] [yr|ev],d.,48,Potito Starace[ITA] [yr|ev],6-4 6-2 6-2,2.04,17.6%,58.8%,87.5%,64.3%,0/0,5.0%,58.8%,72.3%,30.3%,3/8,1:34,4
R128,122,(Q)Gilles Muller[LUX] [yr|ev],d.,288,(Q)Simon Stadler[GER] [yr|ev],6-3 7-6(5) 6-4,1.22,10.2%,68.5%,75.7%,55.9%,6/8,3.3%,68.1%,64.5%,58.6%,4/8,2:14,21
R128,241,(Q)Jan Hernych[CZE] [yr|ev],d.,41,Denis Istomin[UZB] [yr|ev],6-3 6-4 3-6 6-2,1.20,3.4%,65.5%,65.8%,65.0%,11/13,1.7%,68.6%,61.7%,51.4%,10/15,2:33,59
R128,30,(30)Thomaz Bellucci[BRA] [yr|ev],d.,77,Ricardo Mello[BRA] [yr|ev],7-5 7-5 4-6 3-6 6-3,1.05,8.6%,54.3%,76.8%,40.0%,16/22,2.4%,58.8%,59.8%,55.9%,10/17,3:57,21
R128,55,Benjamin Becker[GER] [yr|ev],d.,23,(24)Ernests Gulbis[LAT] [yr|ev],7-6(5) 6-2 6-4,1.32,12.9%,60.2%,83.9%,54.1%,4/5,13.0%,70.7%,75.4%,33.3%,2/6,1:58,35
R128,46,Alexandr Dolgopolov[UKR] [yr|ev],d.,63,Mikhail Kukushkin[KAZ] [yr|ev],6-3 6-2 6-4,1.81,21.3%,46.7%,88.6%,57.5%,0/2,1.3%,59.5%,59.6%,34.4%,8/14,1:40,13
R128,51,Andreas Seppi[ITA] [yr|ev],d.,113,Arnaud Clement[FRA] [yr|ev],3-6 2-6 7-5 6-3 6-2,1.09,8.5%,57.0%,74.1%,47.5%,3/8,3.0%,56.8%,64.6%,52.1%,16/22,3:39,18
R128,13,(13)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,57,Philipp Petzschner[GER] [yr|ev],4-6 2-6 6-2 6-3 6-4,1.03,6.6%,65.7%,68.8%,43.9%,13/18,10.9%,55.8%,72.2%,42.1%,7/13,3:15,5
R128,11,(11)Jurgen Melzer[AUT] [yr|ev],d.,160,(Q)Vincent Millot[FRA] [yr|ev],6-2 6-4 6-2,1.59,4.9%,59.3%,75.0%,60.6%,2/3,5.3%,63.8%,48.3%,55.9%,10/16,1:48,8
R128,71,Pere Riba[ESP] [yr|ev],d.,158,(WC)Carsten Ball[AUS] [yr|ev],1-6 7-6(5) 6-2 2-6 6-4,0.89,7.6%,54.5%,61.1%,63.3%,3/8,17.2%,68.7%,76.1%,45.2%,5/9,2:52,65
R128,236,Juan Martin del Potro[ARG] [yr|ev],d.,92,Dudi Sela[ISR] [yr|ev],7-6(13) 6-4 6-4,1.04,17.0%,63.4%,76.1%,48.8%,3/5,4.2%,54.2%,71.2%,56.8%,2/6,2:39,3
R128,22,(21)Marcos Baghdatis[CYP] [yr|ev],d.,141,(Q)Grega Zemlja[SLO] [yr|ev],3-6 7-5 6-1 4-6 6-2,1.20,10.9%,52.6%,75.0%,53.8%,9/13,5.6%,53.7%,65.5%,49.3%,15/22,3:23,8
R128,32,(32)Guillermo Garcia Lopez[ESP] [yr|ev],d.,61,Michael Berrer[GER] [yr|ev],6-4 6-4 3-6 6-3,1.19,6.8%,65.3%,71.4%,46.3%,10/14,12.9%,69.4%,61.6%,42.1%,5/12,2:32,23
R128,86,Eduardo Schwank[ARG] [yr|ev],d.,107,Leonardo Mayer[ARG] [yr|ev],6-2 6-0 6-4,2.47,10.0%,60.0%,80.6%,79.2%,0/0,2.4%,64.7%,56.4%,40.0%,7/13,1:42,48
R128,79,Illya Marchenko[UKR] [yr|ev],d.,76,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-3 6-4 6-1,1.38,10.2%,55.7%,71.4%,46.2%,11/14,1.2%,41.7%,60.0%,34.7%,4/12,2:13,49
R128,5,(5)Andy Murray[GBR] [yr|ev],d.,101,Karol Beck[SVK] [yr|ev],6-3 6-1 4-2 RET,1.63,3.0%,57.6%,86.8%,50.0%,3/3,6.0%,60.2%,64.0%,36.4%,4/9,1:42,1
R128,6,(6)Tomas Berdych[CZE] [yr|ev],d.,237,(Q)Marco Crugnola[ITA] [yr|ev],6-4 6-0 6-2,1.77,3.1%,63.1%,87.8%,41.7%,0/1,0.0%,61.7%,58.0%,32.3%,4/11,1:39,4
R128,35,Philipp Kohlschreiber[GER] [yr|ev],d.,65,Tobias Kamke[GER] [yr|ev],1-6 4-6 7-6(6) 6-4 6-4,0.89,4.2%,66.3%,61.8%,53.6%,9/15,3.5%,58.2%,70.7%,53.5%,13/18,3:51,16
R128,74,Adrian Mannarino[FRA] [yr|ev],d.,172,(WC)Ryan Harrison[USA] [yr|ev],6-4 6-3 6-4,1.44,5.1%,59.5%,83.0%,53.1%,3/4,9.7%,64.5%,60.0%,54.5%,5/10,1:46,17
R128,33,(28)Richard Gasquet[FRA] [yr|ev],d.,267,(Q)Frank Dancevic[CAN] [yr|ev],6-3 6-4 6-4,1.47,6.3%,62.5%,72.0%,63.3%,1/4,2.1%,63.5%,57.4%,48.6%,8/14,2:01,7
R128,36,Florian Mayer[GER] [yr|ev],d.,25,(23)Nikolay Davydenko[RUS] [yr|ev],6-3 4-6 7-6(4) 6-4,1.14,2.2%,67.2%,68.5%,62.2%,10/13,2.7%,63.8%,72.6%,42.6%,9/14,3:05,18
R128,82,Kei Nishikori[JPN] [yr|ev],d.,58,Fabio Fognini[ITA] [yr|ev],6-1 6-4 6-7(4) 6-4,1.20,4.7%,69.0%,68.5%,50.0%,11/14,2.2%,59.7%,65.0%,40.7%,7/15,3:08,4
R128,49,Janko Tipsarevic[SRB] [yr|ev],d.,80,Mischa Zverev[GER] [yr|ev],6-3 6-1 6-4,1.46,14.8%,58.0%,84.3%,45.9%,3/3,6.9%,65.3%,63.6%,34.3%,11/16,2:12,8
R128,9,(9)Fernando Verdasco[ESP] [yr|ev],d.,83,Rainer Schuettler[GER] [yr|ev],6-1 6-3 6-2,1.93,11.8%,60.3%,85.4%,59.3%,1/1,5.6%,53.9%,64.6%,36.6%,8/14,1:44,7
R128,14,(14)Nicolas Almagro[ESP] [yr|ev],d.,124,(Q)Stephane Robert[FRA] [yr|ev],6-4 6-3 6-7(4) 7-5,1.22,15.6%,59.6%,79.8%,54.4%,6/8,5.3%,60.6%,72.5%,48.1%,5/10,2:37,9
R128,75,Igor Andreev[RUS] [yr|ev],d.,88,Filippo Volandri[ITA] [yr|ev],6-3 7-6(3) 6-3,1.23,5.6%,57.9%,72.6%,37.8%,8/14,0.0%,56.4%,58.1%,35.4%,10/18,2:33,18
R128,145,(WC)Benoit Paire[FRA] [yr|ev],d.,248,(Q)Flavio Cipolla[ITA] [yr|ev],6-1 7-5 6-1,1.56,9.9%,55.6%,84.4%,52.8%,1/1,2.1%,66.3%,60.3%,40.6%,10/16,1:42,18
