Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
WC,Carsten Ball,AUS,1,266,82.6%,22.7%,23,17.2%,11,8.2%,68.7%,76.1%,45.2%,66.4%,9,55.6%,37.9%,8,62.5%,52.3%,1.13,2:52
,Tobias Kamke,GER,1,336,80.0%,25.0%,6,3.5%,7,4.1%,58.2%,70.7%,53.5%,63.5%,18,72.2%,41.0%,15,40.0%,52.4%,1.12,3:51
,Sergiy Stakhovsky,UKR,3,587,68.8%,39.1%,18,6.3%,10,3.5%,67.0%,67.5%,43.6%,59.6%,24,37.5%,44.7%,43,41.9%,52.0%,1.11,6:42
,Tommy Robredo,ESP,4,906,81.2%,26.1%,20,4.4%,7,1.5%,64.5%,70.3%,54.0%,64.5%,45,71.1%,39.2%,42,42.9%,51.9%,1.10,10:39
21,Marcos Baghdatis,CYP,3,720,77.6%,26.3%,34,10.1%,8,2.4%,54.3%,74.9%,51.3%,64.1%,31,58.1%,39.4%,42,35.7%,51.0%,1.10,8:26
WC,Benoit Paire,FRA,2,449,82.9%,26.5%,21,9.3%,8,3.5%,53.5%,76.9%,48.6%,63.7%,17,64.7%,39.9%,19,47.4%,51.9%,1.10,4:47
,Igor Andreev,RUS,2,555,74.4%,34.1%,27,9.6%,9,3.2%,63.1%,73.6%,43.3%,62.4%,27,59.3%,41.0%,30,46.7%,51.9%,1.09,6:27
,Kevin Anderson,RSA,1,273,81.0%,23.8%,23,17.6%,2,1.5%,64.1%,76.2%,48.9%,66.4%,9,55.6%,36.6%,11,45.5%,50.9%,1.09,3:21
12,Gael Monfils,FRA,3,768,72.7%,30.9%,24,6.8%,16,4.5%,62.8%,69.5%,47.0%,61.1%,37,59.5%,42.4%,45,37.8%,51.0%,1.09,8:42
,Santiago Giraldo,COL,2,399,71.9%,29.4%,9,5.3%,4,2.3%,63.7%,65.1%,58.1%,62.6%,14,35.7%,40.4%,25,40.0%,49.9%,1.08,4:29
20,John Isner,USA,3,756,92.1%,15.0%,73,18.7%,14,3.6%,71.8%,77.9%,54.5%,71.3%,21,76.2%,31.1%,23,39.1%,51.9%,1.08,8:32
,Eduardo Schwank,ARG,2,342,84.6%,25.9%,8,4.7%,8,4.7%,62.8%,71.3%,56.3%,65.7%,9,55.6%,37.1%,15,46.7%,51.5%,1.08,3:49
WC,Bernard Tomic,AUS,3,578,80.9%,18.2%,23,7.7%,9,3.0%,66.1%,70.6%,55.4%,65.4%,29,69.0%,37.1%,19,42.1%,51.7%,1.07,6:29
,Ricardas Berankis,LTU,3,418,68.6%,41.2%,16,7.3%,7,3.2%,57.7%,66.1%,49.5%,59.1%,24,54.2%,43.9%,28,50.0%,51.9%,1.07,4:23
32,Guillermo Garcia Lopez,ESP,3,566,71.1%,27.3%,15,5.5%,14,5.1%,61.8%,72.0%,46.2%,62.1%,27,51.9%,40.5%,23,52.2%,50.9%,1.07,6:01
26,Juan Monaco,ARG,2,502,61.8%,34.3%,7,3.1%,3,1.3%,70.8%,62.5%,47.0%,58.0%,26,50.0%,44.9%,38,31.6%,50.8%,1.07,6:03
,Lleyton Hewitt,AUS,1,386,78.6%,21.4%,10,5.7%,5,2.8%,58.5%,70.9%,47.9%,61.4%,12,50.0%,40.5%,29,20.7%,50.0%,1.05,4:48
31,Feliciano Lopez,ESP,2,391,81.3%,22.6%,37,19.2%,7,3.6%,60.1%,73.3%,55.8%,66.3%,15,60.0%,35.4%,20,35.0%,50.6%,1.05,4:23
,Janko Tipsarevic,SRB,2,494,86.1%,27.8%,30,12.4%,10,4.1%,56.2%,73.5%,46.2%,61.6%,15,66.7%,40.5%,36,27.8%,50.8%,1.05,6:04
,Andreas Seppi,ITA,2,528,79.5%,20.0%,20,8.4%,8,3.4%,57.1%,75.0%,48.0%,63.4%,14,42.9%,37.6%,30,26.7%,49.2%,1.03,6:09
14,Nicolas Almagro,ESP,4,939,83.1%,15.8%,48,10.2%,13,2.8%,57.9%,76.8%,55.1%,67.7%,35,62.9%,32.8%,29,41.4%,50.3%,1.02,10:21
,Florian Mayer,GER,2,520,78.4%,23.7%,10,3.9%,7,2.7%,65.9%,68.5%,50.6%,62.4%,25,68.0%,38.5%,24,37.5%,50.2%,1.02,5:29
,Kei Nishikori,JPN,3,661,74.0%,28.0%,9,2.7%,11,3.4%,64.6%,66.0%,49.1%,60.1%,34,61.8%,40.5%,31,45.2%,50.2%,1.02,7:32
Q,Nicolas Mahut,FRA,2,402,75.0%,29.0%,14,6.7%,7,3.4%,64.9%,71.9%,41.1%,61.1%,21,61.9%,39.7%,23,39.1%,50.7%,1.02,4:33
,Robin Haase,NED,3,695,76.9%,30.8%,23,6.3%,13,3.5%,62.5%,68.3%,50.0%,61.4%,32,62.5%,38.8%,30,53.3%,50.8%,1.01,7:58
,Lukasz Kubot,POL,2,510,69.2%,30.0%,12,4.7%,16,6.3%,67.2%,68.8%,37.3%,58.5%,26,53.8%,41.2%,21,57.1%,49.8%,0.99,5:27
,Gilles Simon,FRA,2,530,78.6%,26.2%,14,5.0%,7,2.5%,52.9%,63.9%,57.3%,60.8%,24,62.5%,38.5%,20,55.0%,50.2%,0.98,6:50
,Illya Marchenko,UKR,2,325,64.0%,34.6%,14,8.8%,12,7.5%,54.7%,64.4%,43.1%,54.7%,22,59.1%,44.6%,16,56.3%,49.5%,0.98,4:10
,Frederico Gil,POR,2,613,73.9%,26.7%,4,1.3%,3,0.9%,66.1%,62.1%,52.8%,58.9%,29,58.6%,40.1%,23,52.2%,49.9%,0.98,6:53
30,Thomaz Bellucci,BRA,2,739,74.1%,20.4%,40,10.8%,14,3.8%,58.8%,72.0%,39.9%,58.8%,37,62.2%,40.2%,34,32.4%,49.5%,0.98,8:33
Q,Jan Hernych,CZE,3,800,79.7%,23.7%,16,3.9%,8,1.9%,67.9%,64.5%,50.0%,59.9%,42,71.4%,39.3%,33,42.4%,49.9%,0.98,9:07
,Philipp Petzschner,GER,1,295,72.7%,21.7%,14,10.9%,7,5.4%,55.8%,72.2%,42.1%,58.9%,13,53.8%,39.8%,18,27.8%,48.1%,0.97,3:15
,Dudi Sela,ISR,1,208,75.0%,12.5%,4,4.2%,1,1.0%,54.2%,71.2%,56.8%,64.6%,6,33.3%,33.9%,5,40.0%,48.1%,0.96,2:39
13,Jo-Wilfried Tsonga,FRA,3,735,73.8%,24.1%,37,9.2%,17,4.2%,63.8%,72.8%,40.4%,61.0%,41,61.0%,37.3%,29,48.3%,50.3%,0.96,8:04
22,Michael Llodra,FRA,2,424,85.3%,20.0%,19,8.8%,7,3.2%,61.3%,75.9%,50.0%,65.9%,16,68.8%,32.9%,13,53.8%,49.8%,0.96,4:41
,Ricardo Mello,BRA,1,340,73.1%,23.1%,4,2.4%,4,2.4%,58.8%,59.8%,55.9%,58.2%,17,58.8%,40.0%,22,27.3%,48.8%,0.96,3:57
,Victor Hanescu,ROU,1,284,75.0%,20.8%,10,6.8%,1,0.7%,74.7%,67.9%,51.4%,63.7%,13,53.8%,34.8%,12,41.7%,49.6%,0.96,3:32
,Igor Kunitsyn,RUS,2,467,77.8%,18.9%,12,5.3%,1,0.4%,61.5%,66.9%,57.5%,63.3%,15,46.7%,35.3%,19,36.8%,48.8%,0.96,5:27
,Adrian Mannarino,FRA,2,374,82.8%,22.6%,9,4.8%,6,3.2%,59.7%,70.3%,50.7%,62.4%,15,66.7%,35.1%,14,50.0%,48.7%,0.93,3:58
WC,Matthew Ebden,AUS,1,280,60.0%,28.6%,13,9.8%,2,1.5%,62.4%,66.3%,40.0%,56.4%,13,38.5%,40.1%,11,54.5%,47.9%,0.92,3:23
,Pablo Cuevas,URU,1,382,71.4%,20.7%,20,10.5%,7,3.7%,55.8%,66.0%,47.6%,57.9%,16,50.0%,38.5%,18,33.3%,48.2%,0.92,4:24
16,Mardy Fish,USA,2,506,75.6%,22.0%,24,9.4%,8,3.1%,58.0%,73.0%,45.8%,61.6%,26,61.5%,35.5%,21,42.9%,48.6%,0.92,6:05
,Arnaud Clement,FRA,1,311,73.9%,21.7%,5,3.0%,8,4.7%,56.8%,64.6%,52.1%,59.2%,22,72.7%,37.3%,8,62.5%,49.2%,0.91,3:39
,Ivan Dodig,CRO,2,551,81.8%,8.9%,18,6.5%,13,4.7%,60.8%,75.1%,57.8%,68.3%,23,65.2%,28.2%,13,30.8%,48.5%,0.89,6:18
,Juan Martin del Potro,ARG,2,420,75.8%,17.6%,28,12.7%,6,2.7%,66.5%,68.0%,50.0%,62.0%,17,52.9%,33.7%,11,54.5%,48.6%,0.89,5:21
23,Nikolay Davydenko,RUS,1,286,76.2%,15.0%,4,2.7%,6,4.0%,63.8%,72.6%,42.6%,61.7%,14,64.3%,33.6%,13,23.1%,48.3%,0.88,3:05
18,Sam Querrey,USA,1,333,72.0%,16.0%,19,11.0%,4,2.3%,66.9%,62.6%,50.9%,58.7%,13,46.2%,35.4%,12,33.3%,47.4%,0.86,3:20
25,Albert Montanes,ESP,2,454,68.6%,17.1%,6,2.8%,6,2.8%,56.4%,61.0%,54.7%,58.3%,29,62.1%,36.0%,17,35.3%,46.7%,0.86,4:17
,Michal Przysiezny,POL,1,294,68.2%,22.7%,16,10.1%,7,4.4%,58.5%,65.6%,42.4%,56.0%,16,56.3%,37.8%,8,62.5%,47.6%,0.86,3:23
Q,Blaz Kavcic,SLO,2,562,72.1%,15.9%,10,3.5%,10,3.5%,63.5%,69.6%,45.2%,60.7%,21,42.9%,33.9%,22,31.8%,47.5%,0.86,7:00
,Teymuraz Gabashvili,RUS,1,218,81.3%,6.3%,4,3.7%,4,3.7%,54.2%,67.2%,55.1%,61.7%,10,70.0%,32.4%,2,50.0%,46.8%,0.85,2:27
Q,Gilles Muller,LUX,2,352,82.8%,13.3%,18,9.8%,2,1.1%,65.0%,76.5%,48.4%,66.7%,12,58.3%,28.4%,8,50.0%,48.3%,0.85,3:59
,Daniel Gimeno Traver,ESP,1,190,57.1%,7.7%,10,13.0%,2,2.6%,61.0%,66.0%,40.0%,55.8%,7,14.3%,37.2%,12,8.3%,44.7%,0.84,1:51
,Michael Berrer,GER,1,242,63.2%,21.1%,16,12.9%,4,3.2%,69.4%,61.6%,42.1%,55.6%,12,41.7%,37.3%,14,28.6%,46.7%,0.84,2:32
,Michael Russell,USA,2,425,61.8%,25.0%,8,3.5%,7,3.1%,65.9%,66.2%,37.2%,56.3%,25,48.0%,36.7%,13,61.5%,47.3%,0.84,5:12
,Dustin Brown,JAM,1,306,83.3%,13.0%,29,16.9%,7,4.1%,68.6%,76.3%,31.5%,62.2%,13,69.2%,31.3%,12,25.0%,48.7%,0.83,2:38
,Philipp Kohlschreiber,GER,2,577,76.2%,13.6%,20,7.0%,7,2.4%,64.3%,66.3%,46.1%,59.1%,24,58.3%,34.0%,21,28.6%,46.4%,0.83,6:54
,Denis Istomin,UZB,1,234,72.2%,11.1%,2,1.7%,3,2.5%,68.6%,61.7%,51.4%,58.5%,15,66.7%,34.5%,13,15.4%,46.6%,0.83,2:33
Q,Grega Zemlja,SLO,1,299,69.6%,17.4%,9,5.6%,5,3.1%,53.7%,65.5%,49.3%,58.0%,22,68.2%,35.0%,13,30.8%,47.5%,0.83,3:23
,Benjamin Becker,GER,2,393,84.8%,15.2%,21,10.1%,5,2.4%,57.2%,76.5%,50.6%,65.4%,14,64.3%,28.6%,7,71.4%,48.1%,0.83,4:15
,Brian Dabul,ARG,1,168,71.4%,6.7%,1,1.3%,0,0.0%,59.2%,57.8%,71.0%,63.2%,8,50.0%,30.4%,4,25.0%,45.2%,0.83,1:51
,Fabio Fognini,ITA,1,263,60.0%,15.8%,3,2.2%,5,3.7%,59.7%,65.0%,40.7%,55.2%,15,46.7%,37.2%,14,21.4%,46.4%,0.83,3:08
Q,Ryan Sweeting,USA,2,332,62.5%,28.0%,5,2.6%,11,5.8%,74.3%,59.9%,40.8%,55.0%,27,66.7%,36.9%,9,77.8%,47.3%,0.82,3:33
Q,Stephane Robert,FRA,1,273,76.2%,9.1%,7,5.3%,5,3.8%,60.6%,72.5%,48.1%,62.9%,10,50.0%,30.5%,8,25.0%,46.2%,0.82,2:37
Q,Simon Stadler,GER,1,199,73.3%,12.5%,3,3.3%,1,1.1%,68.1%,64.5%,58.6%,62.6%,8,50.0%,30.6%,8,25.0%,45.2%,0.82,2:14
,Florent Serra,FRA,1,198,78.6%,6.3%,4,4.3%,5,5.4%,63.0%,74.1%,50.0%,65.2%,5,40.0%,28.3%,4,25.0%,45.5%,0.81,1:50
,Filippo Volandri,ITA,1,217,42.9%,37.5%,0,0.0%,8,7.3%,56.4%,58.1%,35.4%,48.2%,18,55.6%,42.1%,14,42.9%,45.2%,0.81,2:33
,Alejandro Falla,COL,1,197,64.3%,18.8%,6,6.3%,3,3.2%,62.1%,64.4%,44.4%,56.8%,12,58.3%,34.3%,10,30.0%,45.2%,0.80,2:14
WC,Somdev Devvarman,IND,1,211,73.3%,12.5%,6,5.6%,2,1.9%,66.4%,69.0%,41.7%,59.8%,12,66.7%,31.7%,8,25.0%,46.0%,0.79,2:37
27,David Nalbandian,ARG,2,475,66.7%,16.7%,7,2.7%,9,3.5%,64.5%,61.2%,45.1%,55.5%,41,70.7%,35.2%,13,46.2%,46.1%,0.79,5:47
,Juan Ignacio Chela,ARG,1,221,66.7%,16.7%,3,2.7%,5,4.5%,59.8%,64.2%,42.2%,55.4%,11,45.5%,34.9%,10,30.0%,45.2%,0.78,2:23
,Pere Riba,ESP,2,422,68.6%,13.9%,15,7.0%,12,5.6%,53.0%,62.3%,53.5%,58.1%,18,38.9%,32.9%,10,50.0%,45.7%,0.78,4:35
,Carlos Berlocq,ARG,1,204,68.8%,13.3%,4,4.0%,3,3.0%,49.5%,71.4%,46.0%,58.6%,8,37.5%,32.4%,6,33.3%,45.1%,0.78,2:28
,Yen Hsun Lu,TPE,1,249,68.4%,5.3%,3,2.4%,4,3.2%,59.5%,64.0%,49.0%,57.9%,11,45.5%,32.5%,6,16.7%,45.4%,0.77,3:37
LL,Simon Greul,GER,1,233,56.3%,31.3%,4,3.1%,7,5.5%,58.6%,57.3%,41.5%,50.8%,21,66.7%,38.1%,10,50.0%,45.1%,0.77,2:59
,Ivo Karlovic,CRO,1,284,88.5%,4.0%,48,31.6%,6,3.9%,69.7%,80.2%,54.3%,72.4%,8,62.5%,21.2%,3,33.3%,48.6%,0.77,2:57
24,Ernests Gulbis,LAT,1,185,73.3%,6.7%,12,13.0%,6,6.5%,70.7%,75.4%,33.3%,63.0%,6,33.3%,28.0%,5,20.0%,45.4%,0.76,1:58
,Thiemo De Bakker,NED,1,322,62.5%,21.7%,14,7.3%,5,2.6%,64.4%,64.2%,36.8%,54.5%,28,67.9%,33.6%,9,55.6%,46.0%,0.74,3:38
WC,Marinko Matosevic,AUS,1,181,53.3%,20.0%,4,4.2%,4,4.2%,56.8%,57.4%,48.8%,53.7%,15,53.3%,33.7%,4,75.0%,44.2%,0.73,1:53
,Ruben Ramirez Hidalgo,ESP,1,172,38.5%,23.1%,1,1.2%,5,6.0%,41.7%,60.0%,34.7%,45.2%,12,33.3%,39.8%,14,21.4%,42.4%,0.73,2:13
,Rui Machado,POR,1,225,52.6%,26.3%,9,7.2%,5,4.0%,60.8%,56.6%,40.8%,50.4%,13,30.8%,36.0%,9,55.6%,44.0%,0.73,2:29
,Bjorn Phau,GER,1,211,93.8%,0.0%,5,4.7%,3,2.8%,54.2%,75.9%,57.1%,67.3%,2,50.0%,23.1%,0,-,45.5%,0.71,2:07
,Pablo Andujar,ESP,1,161,53.8%,14.3%,1,1.3%,0,0.0%,66.2%,52.9%,53.8%,53.2%,9,33.3%,33.3%,3,66.7%,42.9%,0.71,2:01
,Jeremy Chardy,FRA,1,184,78.6%,0.0%,12,13.0%,7,7.6%,60.9%,73.2%,38.9%,59.8%,6,50.0%,28.3%,2,0.0%,44.0%,0.70,1:50
WC,Ryan Harrison,USA,1,172,66.7%,7.1%,9,9.7%,2,2.2%,64.5%,60.0%,54.5%,58.1%,10,50.0%,29.1%,4,25.0%,44.8%,0.69,1:46
,Dmitry Tursunov,RUS,1,204,50.0%,13.3%,8,7.2%,4,3.6%,58.6%,56.9%,43.5%,51.4%,18,55.6%,33.3%,6,33.3%,43.1%,0.69,2:22
,Mischa Zverev,GER,1,189,61.5%,0.0%,7,6.9%,6,5.9%,65.3%,63.6%,34.3%,53.5%,16,68.8%,31.8%,3,0.0%,43.4%,0.68,2:12
Q,Frank Dancevic,CAN,1,176,57.1%,20.0%,2,2.1%,0,0.0%,63.5%,57.4%,48.6%,54.2%,14,57.1%,31.3%,4,75.0%,43.8%,0.68,2:01
,Jarkko Nieminen,FIN,1,194,70.6%,17.6%,6,5.7%,0,0.0%,57.1%,68.3%,44.4%,58.1%,11,54.5%,28.1%,3,100.0%,44.3%,0.67,1:59
,Daniel Brands,GER,1,151,53.8%,14.3%,5,6.8%,3,4.1%,64.9%,70.8%,19.2%,52.7%,10,40.0%,31.2%,2,100.0%,41.7%,0.66,1:31
Q,Flavio Cipolla,ITA,1,176,53.8%,0.0%,2,2.1%,4,4.2%,66.3%,60.3%,40.6%,53.7%,16,62.5%,29.6%,1,0.0%,42.6%,0.64,1:42
Q,Vincent Millot,FRA,1,175,53.8%,7.7%,5,5.3%,3,3.2%,63.8%,48.3%,55.9%,51.1%,16,62.5%,30.9%,3,33.3%,41.7%,0.63,1:48
,Karol Beck,SVK,1,149,54.5%,0.0%,5,6.0%,5,6.0%,60.2%,64.0%,36.4%,53.0%,9,44.4%,28.8%,3,0.0%,42.3%,0.61,1:42
,Marsel Ilhan,TUR,1,185,78.6%,0.0%,10,10.4%,5,5.2%,63.5%,73.8%,48.6%,64.6%,8,62.5%,21.3%,5,0.0%,43.8%,0.60,2:11
WC,Peter Luczak,AUS,1,209,80.0%,0.0%,8,6.8%,2,1.7%,59.8%,71.4%,42.6%,59.8%,12,75.0%,22.8%,5,0.0%,43.5%,0.57,2:32
Q,Marco Crugnola,ITA,1,146,41.7%,8.3%,0,0.0%,9,11.1%,61.7%,58.0%,32.3%,48.1%,11,36.4%,29.2%,1,100.0%,39.7%,0.56,1:39
,Mikhail Kukushkin,KAZ,1,154,53.8%,14.3%,1,1.3%,5,6.3%,59.5%,59.6%,34.4%,49.4%,14,57.1%,28.0%,2,100.0%,39.0%,0.55,1:40
,Jan Hajek,CZE,1,148,45.5%,0.0%,2,2.7%,3,4.1%,58.1%,58.1%,35.5%,48.6%,13,53.8%,28.4%,5,0.0%,38.5%,0.55,1:40
Q,Donald Young,USA,1,142,50.0%,0.0%,1,1.3%,3,4.0%,62.7%,59.6%,39.3%,52.0%,11,45.5%,25.4%,1,0.0%,39.4%,0.53,1:31
,Rainer Schuettler,GER,1,157,50.0%,0.0%,5,5.6%,5,5.6%,53.9%,64.6%,36.6%,51.7%,14,57.1%,25.0%,1,0.0%,40.1%,0.52,1:44
Q,Denis Gremelmayr,GER,1,153,53.8%,7.7%,5,5.7%,1,1.1%,52.3%,58.7%,47.6%,53.4%,10,40.0%,23.1%,3,33.3%,40.5%,0.50,1:24
,Marcel Granollers,ESP,1,131,36.4%,8.3%,3,4.6%,3,4.6%,47.7%,67.7%,23.5%,44.6%,12,41.7%,27.3%,2,50.0%,35.9%,0.49,1:31
,Potito Starace,ITA,1,148,61.5%,0.0%,4,5.0%,2,2.5%,58.8%,72.3%,30.3%,55.0%,8,37.5%,22.1%,0,-,39.9%,0.49,1:34
,Andrey Golubev,KAZ,1,157,58.3%,0.0%,2,2.3%,2,2.3%,59.8%,57.7%,42.9%,51.7%,13,61.5%,22.9%,3,0.0%,38.9%,0.47,1:33
,Leonardo Mayer,ARG,1,145,50.0%,0.0%,2,2.4%,5,5.9%,64.7%,56.4%,40.0%,50.6%,13,53.8%,20.0%,0,-,37.9%,0.40,1:42
,Lukas Lacko,SVK,1,142,36.4%,8.3%,3,3.6%,1,1.2%,67.5%,58.9%,22.2%,47.0%,14,50.0%,20.3%,1,100.0%,35.9%,0.38,1:24
,Marcos Daniel,BRA,1,61,0.0%,0.0%,0,0.0%,0,0.0%,65.4%,11.8%,0.0%,7.7%,6,0.0%,28.6%,4,0.0%,19.7%,0.31,0:47
,All Main Draw Players,,127.0,,76.2%,23.8%,,8.0%,,3.2%,61.7%,70.4%,49.1%,62.2%,,58.4%,37.8%,,41.6%,50.0%,1.00,
