Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,2,(2)Andy Murray[GBR] [yr|ev],d.,17,(16)Bernard Tomic[AUS] [yr|ev],6-4 6-4 7-6(4),1.42,18.4%,57.1%,73.2%,57.1%,5/9,8.4%,64.7%,62.3%,33.3%,7/13,2:30,1
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,29,(28)Andreas Seppi[ITA] [yr|ev],6-1 7-5 7-6(6),1.33,8.7%,71.8%,75.7%,62.1%,3/3,5.2%,57.3%,80.0%,39.0%,3/6,2:21,1
R32,15,(14)Gilles Simon[FRA] [yr|ev],d.,53,Federico Delbonis[ARG] [yr|ev],6-3 6-2 6-1,1.87,7.6%,69.7%,71.7%,80.0%,1/1,7.6%,57.0%,64.4%,35.3%,7/13,1:42,6
R32,10,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,167,(Q)Pierre Hugues Herbert[FRA] [yr|ev],6-4 7-6(7) 7-6(4),1.28,21.7%,58.5%,88.7%,54.5%,4/6,10.6%,61.5%,78.1%,50.0%,1/4,2:12,5
R32,7,(7)Kei Nishikori[JPN] [yr|ev],d.,27,(26)Guillermo Garcia Lopez[ESP] [yr|ev],7-5 2-6 6-3 6-4,1.16,4.1%,59.3%,74.0%,60.0%,8/11,9.2%,57.5%,79.7%,41.2%,5/9,2:48,4
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,28,(27)Grigor Dimitrov[BUL] [yr|ev],6-4 3-6 6-1 6-4,1.26,11.6%,61.6%,75.4%,55.8%,5/6,6.3%,60.3%,63.2%,54.0%,11/15,2:40,1
R32,16,(15)David Goffin[BEL] [yr|ev],d.,20,(19)Dominic Thiem[AUT] [yr|ev],6-1 3-6 7-6(2) 7-5,1.11,4.3%,57.4%,76.5%,46.7%,9/13,13.2%,58.1%,66.7%,50.0%,6/12,2:58,7
R32,21,(24)Roberto Bautista Agut[ESP] [yr|ev],d.,13,(12)Marin Cilic[CRO] [yr|ev],6-4 7-6(5) 7-5,1.19,7.9%,63.2%,77.8%,54.8%,3/4,13.0%,58.3%,77.6%,43.8%,8/11,2:35,9
R32,6,(6)Tomas Berdych[CZE] [yr|ev],d.,30,(29)Nick Kyrgios[AUS] [yr|ev],6-3 6-4 1-6 6-4,1.12,7.1%,57.1%,78.1%,54.2%,4/6,16.7%,60.2%,81.5%,37.2%,5/8,2:27,4
R32,74,Andrey Kuznetsov[RUS] [yr|ev],d.,87,Dudi Sela[ISR] [yr|ev],7-5 3-6 6-1 7-6(4),1.19,7.8%,60.5%,78.2%,47.1%,4/7,5.3%,61.8%,69.1%,44.0%,9/14,2:35,39
R32,25,(23)Gael Monfils[FRA] [yr|ev],d.,225,(Q)Stephane Robert[FRA] [yr|ev],7-5 6-3 6-2,1.25,10.4%,64.6%,64.5%,44.1%,0/5,3.6%,47.6%,60.0%,34.1%,7/16,1:44,6
R32,14,(13)Milos Raonic[CAN] [yr|ev],d.,26,(21)Viktor Troicki[SRB] [yr|ev],6-2 6-3 6-4,1.96,19.7%,69.0%,83.7%,59.1%,1/2,6.2%,66.7%,63.0%,33.3%,7/12,1:46,3
R32,4,(4)Stan Wawrinka[SUI] [yr|ev],d.,51,Lukas Rosol[CZE] [yr|ev],6-2 6-3 7-6(3),1.44,19.4%,58.1%,79.6%,59.0%,2/3,2.1%,54.2%,69.2%,45.5%,6/10,1:55,3
R32,8,(8)David Ferrer[ESP] [yr|ev],d.,32,(31)Steve Johnson[USA] [yr|ev],6-1 6-4 6-4,2.09,4.2%,68.1%,77.6%,82.6%,0/0,5.9%,62.4%,50.9%,65.6%,5/9,1:45,3
R32,11,(10)John Isner[USA] [yr|ev],d.,19,(18)Feliciano Lopez[ESP] [yr|ev],6-7(8) 7-6(5) 6-2 6-4,1.57,35.5%,77.4%,79.2%,75.0%,0/0,12.6%,62.2%,70.8%,57.4%,4/7,2:53,8
R32,17,(16)Bernard Tomic[AUS] [yr|ev],d.,95,John Millman[AUS] [yr|ev],6-4 7-6(4) 6-2,1.33,21.3%,64.9%,78.7%,48.5%,3/5,7.9%,66.3%,68.7%,35.3%,7/12,2:08,17
R32,2,(2)Andy Murray[GBR] [yr|ev],d.,33,(32)Joao Sousa[POR] [yr|ev],6-2 3-6 6-2 6-2,1.41,12.1%,58.9%,84.1%,45.5%,5/7,3.7%,67.0%,65.8%,33.3%,3/9,2:38,1
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,187,Quentin Halys[FRA] [yr|ev],6-1 6-2 7-6(3),2.35,12.5%,61.1%,86.4%,71.4%,0/1,9.8%,65.2%,70.0%,25.0%,6/11,1:40,1
R64,29,(28)Andreas Seppi[ITA] [yr|ev],d.,69,Denis Kudla[USA] [yr|ev],7-5 6-4 6-4,1.13,11.4%,55.3%,81.0%,52.9%,8/8,6.9%,46.0%,80.0%,51.1%,1/4,2:06,18
R64,53,Federico Delbonis[ARG] [yr|ev],d.,174,(Q)Renzo Olivo[ARG] [yr|ev],7-6(5) 3-6 6-7(3) 7-5 6-2,1.09,8.0%,46.9%,75.0%,51.2%,9/15,4.1%,62.1%,69.4%,41.9%,16/24,4:13,33
R64,15,(14)Gilles Simon[FRA] [yr|ev],d.,91,Evgeny Donskoy[RUS] [yr|ev],6-3 5-7 7-6(1) 4-6 7-5,1.15,4.1%,62.6%,70.5%,58.9%,12/16,4.0%,58.2%,69.9%,48.6%,7/11,3:58,6
R64,10,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,310,Omar Jasika[AUS] [yr|ev],7-5 6-1 6-4,1.48,16.7%,66.7%,82.1%,50.0%,4/5,1.2%,73.5%,62.3%,45.5%,7/12,1:43,5
R64,167,(Q)Pierre Hugues Herbert[FRA] [yr|ev],d.,328,Noah Rubin[USA] [yr|ev],6-3 6-4 6-0,2.54,21.9%,53.1%,94.1%,66.7%,0/0,1.2%,73.2%,53.3%,50.0%,2/7,1:22,36
R64,27,(26)Guillermo Garcia Lopez[ESP] [yr|ev],d.,151,(Q)Daniel Brands[GER] [yr|ev],4-6 6-1 7-6(0) 6-3,1.21,4.1%,62.0%,76.0%,60.9%,1/2,15.3%,70.3%,73.1%,42.4%,3/6,2:29,23
R64,7,(7)Kei Nishikori[JPN] [yr|ev],d.,103,Austin Krajicek[USA] [yr|ev],6-3 7-6(5) 6-3,1.45,14.0%,67.7%,82.5%,60.0%,3/4,9.0%,61.5%,75.0%,46.7%,2/5,1:53,4
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,35,Alexandr Dolgopolov[UKR] [yr|ev],6-3 7-5 6-1,2.04,34.7%,68.1%,87.8%,56.5%,0/0,3.1%,56.7%,63.6%,42.9%,8/13,1:33,1
R64,28,(27)Grigor Dimitrov[BUL] [yr|ev],d.,210,(Q)Marco Trungelliti[ARG] [yr|ev],6-3 4-6 6-2 7-5,1.26,9.2%,70.6%,75.0%,60.0%,6/8,3.7%,61.1%,66.7%,57.1%,4/9,2:39,3
R64,20,(19)Dominic Thiem[AUT] [yr|ev],d.,73,Nicolas Almagro[ESP] [yr|ev],6-3 6-1 6-3,1.72,7.4%,60.3%,80.5%,59.3%,0/0,13.0%,56.0%,58.9%,43.2%,11/17,1:41,3
R64,16,(15)David Goffin[BEL] [yr|ev],d.,81,Damir Dzumhur[BIH] [yr|ev],6-4 0-6 6-4 6-2,1.08,6.4%,57.3%,60.3%,42.6%,7/15,2.6%,61.2%,53.5%,42.2%,7/16,2:37,7
R64,13,(12)Marin Cilic[CRO] [yr|ev],d.,61,Albert Ramos[ESP] [yr|ev],6-4 6-3 7-6(4),1.46,19.1%,61.8%,83.6%,61.8%,0/1,7.0%,54.0%,72.2%,54.3%,3/6,2:19,3
R64,21,(24)Roberto Bautista Agut[ESP] [yr|ev],d.,77,Dusan Lajovic[SRB] [yr|ev],4-6 6-2 4-6 6-2 6-1,1.42,5.6%,61.9%,76.9%,58.3%,3/6,6.5%,58.9%,63.0%,49.0%,0/7,2:50,9
R64,30,(29)Nick Kyrgios[AUS] [yr|ev],d.,41,Pablo Cuevas[URU] [yr|ev],6-4 7-5 7-6(2),1.28,19.8%,64.6%,79.0%,64.7%,5/7,16.1%,65.6%,80.3%,40.6%,2/6,1:58,13
R64,6,(6)Tomas Berdych[CZE] [yr|ev],d.,138,(Q)Mirza Basic[BIH] [yr|ev],6-4 6-0 6-3,2.58,23.4%,60.9%,94.9%,60.0%,0/0,7.5%,50.5%,61.7%,41.3%,9/14,1:38,4
R64,87,Dudi Sela[ISR] [yr|ev],d.,45,Fernando Verdasco[ESP] [yr|ev],4-6 6-3 6-3 7-6(4),1.11,3.9%,54.3%,58.6%,62.7%,6/12,7.6%,70.3%,57.8%,51.4%,7/15,2:49,29
R64,74,Andrey Kuznetsov[RUS] [yr|ev],d.,31,(30)Jeremy Chardy[FRA] [yr|ev],6-4 7-6(5) 7-6(5),1.10,8.3%,62.4%,80.9%,51.2%,3/5,10.5%,61.9%,78.5%,47.5%,5/8,2:08,39
R64,25,(23)Gael Monfils[FRA] [yr|ev],d.,63,Nicolas Mahut[FRA] [yr|ev],7-5 6-4 6-1,1.78,22.2%,70.4%,89.5%,50.0%,1/1,2.6%,72.4%,69.1%,38.1%,1/5,1:40,6
R64,225,(Q)Stephane Robert[FRA] [yr|ev],d.,93,Rajeev Ram[USA] [yr|ev],6-1 6-7(6) 4-6 7-5 7-5,1.18,13.0%,54.2%,68.8%,54.3%,14/20,5.5%,60.0%,61.7%,46.3%,14/23,3:36,50
R64,14,(13)Milos Raonic[CAN] [yr|ev],d.,42,Tommy Robredo[ESP] [yr|ev],7-6(6) 7-6(5) 7-5,1.36,19.8%,57.9%,82.9%,62.7%,4/4,0.0%,69.2%,67.3%,60.0%,11/12,2:55,3
R64,26,(21)Viktor Troicki[SRB] [yr|ev],d.,108,(Q)Tim Smyczek[USA] [yr|ev],6-4 7-6(5) 7-6(4),1.21,9.0%,58.6%,76.9%,56.5%,2/5,12.7%,64.3%,70.4%,46.7%,12/16,2:30,12
R64,51,Lukas Rosol[CZE] [yr|ev],d.,22,(25)Jack Sock[USA] [yr|ev],7-6(6) 7-6(5) 6-3,0.92,15.4%,58.5%,80.3%,55.6%,10/10,20.8%,60.4%,83.6%,55.0%,1/2,2:16,26
R64,4,(4)Stan Wawrinka[SUI] [yr|ev],d.,188,(Q)Radek Stepanek[CZE] [yr|ev],6-2 6-3 6-4,1.24,14.0%,56.1%,73.3%,53.2%,10/11,4.7%,69.8%,66.7%,30.8%,7/12,2:01,3
R64,8,(8)David Ferrer[ESP] [yr|ev],d.,308,Lleyton Hewitt[AUS] [yr|ev],6-2 6-4 6-4,1.32,3.9%,69.6%,67.6%,58.1%,9/10,1.9%,50.5%,67.3%,39.2%,10/15,2:32,3
R64,32,(31)Steve Johnson[USA] [yr|ev],d.,37,Thomaz Bellucci[BRA] [yr|ev],6-3 6-2 6-2,1.99,13.9%,51.4%,89.2%,62.9%,2/2,4.4%,48.5%,69.7%,37.1%,5/10,1:28,21
R64,19,(18)Feliciano Lopez[ESP] [yr|ev],d.,75,Guido Pella[ARG] [yr|ev],7-6(2) 6-7(4) 7-6(3) 6-7(8) 6-4,0.94,19.4%,54.2%,76.1%,50.5%,7/11,6.8%,71.7%,68.6%,61.1%,6/11,4:31,12
R64,11,(10)John Isner[USA] [yr|ev],d.,80,Marcel Granollers[ESP] [yr|ev],6-3 7-6(6) 7-6(2),1.36,19.8%,71.3%,81.9%,72.4%,0/0,4.0%,65.7%,78.5%,58.8%,5/6,2:20,8
R64,17,(16)Bernard Tomic[AUS] [yr|ev],d.,64,Simone Bolelli[ITA] [yr|ev],6-4 6-2 6-7(5) 7-5,1.40,19.5%,66.7%,82.9%,51.2%,0/1,5.4%,73.5%,64.8%,51.3%,4/9,3:01,17
R64,95,John Millman[AUS] [yr|ev],d.,38,Gilles Muller[LUX] [yr|ev],4-6 6-4 6-2 4-6 7-5,1.03,7.8%,65.9%,67.3%,54.4%,5/9,14.2%,55.5%,75.6%,44.9%,5/11,3:38,33
R64,33,(32)Joao Sousa[POR] [yr|ev],d.,70,Santiago Giraldo[COL] [yr|ev],6-3 7-5 3-6 6-1,1.44,8.0%,64.0%,81.3%,52.8%,0/2,8.5%,52.7%,66.2%,49.2%,13/18,2:36,28
R64,2,(2)Andy Murray[GBR] [yr|ev],d.,67,Sam Groth[AUS] [yr|ev],6-0 6-4 6-1,2.20,16.7%,56.7%,82.4%,69.2%,0/1,7.9%,60.5%,58.7%,33.3%,7/14,1:31,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,52,Hyeon Chung[KOR] [yr|ev],6-3 6-2 6-4,2.07,14.7%,66.2%,88.9%,56.5%,0/1,5.6%,62.2%,58.9%,47.1%,2/7,1:55,1
R128,187,Quentin Halys[FRA] [yr|ev],d.,78,Ivan Dodig[CRO] [yr|ev],6-4 6-7(4) 6-4 7-5,1.07,8.7%,59.3%,70.8%,49.2%,8/12,6.6%,59.9%,73.6%,37.7%,10/17,3:21,54
R128,69,Denis Kudla[USA] [yr|ev],d.,102,Filip Krajinovic[SRB] [yr|ev],6-2 6-1 RET,2.21,22.2%,64.4%,79.3%,68.8%,1/1,12.0%,62.0%,51.6%,36.8%,7/11,0:54,53
R128,29,(28)Andreas Seppi[ITA] [yr|ev],d.,44,Teymuraz Gabashvili[RUS] [yr|ev],3-6 7-6(4) 6-4 7-6(10),0.95,7.9%,50.0%,75.0%,55.3%,3/6,11.5%,56.1%,83.1%,46.2%,8/10,3:40,18
R128,53,Federico Delbonis[ARG] [yr|ev],d.,24,(22)Ivo Karlovic[CRO] [yr|ev],7-6(4) 6-4 2-1 RET,1.48,13.2%,56.6%,93.0%,60.6%,3/3,27.3%,62.3%,79.2%,51.7%,4/5,1:43,33
R128,174,(Q)Renzo Olivo[ARG] [yr|ev],d.,50,Jiri Vesely[CZE] [yr|ev],7-6(8) 2-6 1-6 6-4 6-4,0.78,8.1%,68.8%,68.2%,42.0%,8/14,8.0%,67.2%,76.1%,53.3%,3/6,3:27,78
R128,91,Evgeny Donskoy[RUS] [yr|ev],d.,72,Inigo Cervantes Huegun[ESP] [yr|ev],6-4 3-6 6-1 6-4,1.34,11.2%,62.1%,77.8%,56.8%,11/12,14.7%,47.3%,78.7%,42.6%,9/13,2:24,65
R128,15,(14)Gilles Simon[FRA] [yr|ev],d.,39,Vasek Pospisil[CAN] [yr|ev],6-7(4) 6-3 6-2 6-4,1.57,1.7%,68.1%,82.3%,59.5%,1/1,14.6%,62.3%,71.6%,42.9%,8/12,2:47,6
R128,10,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,46,Marcos Baghdatis[CYP] [yr|ev],6-4 4-6 6-4 6-2,1.06,11.8%,65.5%,76.4%,57.9%,1/2,4.8%,52.9%,76.4%,59.2%,5/9,2:26,5
R128,310,Omar Jasika[AUS] [yr|ev],d.,76,Illya Marchenko[UKR] [yr|ev],6-4 3-6 6-0 6-4,1.16,4.3%,67.8%,67.9%,51.4%,5/8,12.3%,60.4%,62.5%,47.6%,5/11,2:34,177
R128,167,(Q)Pierre Hugues Herbert[FRA] [yr|ev],d.,62,Pablo Andujar[ESP] [yr|ev],5-7 6-4 7-6(5) 6-2,0.96,11.1%,52.9%,76.5%,47.2%,6/9,2.6%,64.9%,75.5%,43.4%,9/14,3:09,36
R128,328,Noah Rubin[USA] [yr|ev],d.,18,(17)Benoit Paire[FRA] [yr|ev],7-6(4) 7-6(6) 7-6(5),1.04,3.8%,62.6%,68.3%,65.3%,10/13,14.0%,55.0%,80.3%,48.3%,8/11,2:31,125
R128,27,(26)Guillermo Garcia Lopez[ESP] [yr|ev],d.,97,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-4 6-4,1.33,10.6%,52.1%,81.6%,55.6%,3/4,10.8%,47.1%,72.9%,46.3%,7/11,2:09,23
R128,151,(Q)Daniel Brands[GER] [yr|ev],d.,55,Victor Estrella[DOM] [yr|ev],6-4 7-6(1) 4-6 6-1,1.64,15.9%,67.3%,79.2%,65.7%,1/4,4.8%,62.7%,70.9%,38.3%,10/15,2:24,51
R128,103,Austin Krajicek[USA] [yr|ev],d.,243,(Q)Di Wu[CHN] [yr|ev],6-4 6-1 6-3,1.67,18.6%,61.4%,83.7%,55.6%,2/3,1.2%,72.6%,57.4%,47.8%,4/10,1:31,94
R128,7,(7)Kei Nishikori[JPN] [yr|ev],d.,34,Philipp Kohlschreiber[GER] [yr|ev],6-4 6-3 6-3,1.73,6.5%,59.7%,82.6%,64.5%,0/0,8.3%,67.7%,67.7%,35.5%,4/8,1:55,4
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,118,Nikoloz Basilashvili[GEO] [yr|ev],6-2 6-1 6-2,2.24,10.7%,64.3%,91.7%,45.0%,0/1,2.9%,64.7%,52.3%,29.2%,6/14,1:12,1
R128,35,Alexandr Dolgopolov[UKR] [yr|ev],d.,85,Ricardas Berankis[LTU] [yr|ev],6-1 3-6 6-4 6-2,1.31,9.1%,54.5%,81.7%,44.0%,6/9,4.2%,58.5%,53.6%,53.1%,10/17,2:08,13
R128,210,(Q)Marco Trungelliti[ARG] [yr|ev],d.,251,(Q)Jozef Kovalik[SVK] [yr|ev],6-4 7-6(1) 7-5,1.38,4.0%,65.0%,76.9%,54.3%,2/4,3.6%,59.8%,62.7%,48.9%,4/8,2:19,112
R128,28,(27)Grigor Dimitrov[BUL] [yr|ev],d.,57,Paolo Lorenzi[ITA] [yr|ev],6-3 7-6(8) 6-3,1.15,11.0%,67.0%,76.7%,47.2%,3/5,7.4%,58.9%,80.4%,35.9%,5/9,2:25,3
R128,20,(19)Dominic Thiem[AUT] [yr|ev],d.,36,Leonardo Mayer[ARG] [yr|ev],6-2 7-6(6) 4-6 7-6(0),1.44,5.9%,73.9%,78.4%,58.1%,3/6,5.8%,65.5%,67.0%,50.0%,5/9,3:06,3
R128,73,Nicolas Almagro[ESP] [yr|ev],d.,696,Julien Benneteau[FRA] [yr|ev],6-3 6-7(5) 6-3 7-6(1),1.50,28.4%,54.5%,87.7%,60.7%,4/4,9.9%,63.8%,68.0%,54.5%,9/11,2:53,9
R128,81,Damir Dzumhur[BIH] [yr|ev],d.,88,Kyle Edmund[GBR] [yr|ev],1-6 7-6(4) 4-6 6-3 6-1,1.06,7.6%,72.9%,65.3%,52.2%,8/14,9.6%,46.6%,75.0%,46.2%,13/19,3:12,23
R128,16,(15)David Goffin[BEL] [yr|ev],d.,60,Sergiy Stakhovsky[UKR] [yr|ev],3-6 6-3 6-4 6-4,1.15,2.6%,64.3%,73.0%,43.9%,5/10,8.1%,56.1%,66.7%,44.4%,8/15,2:36,7
R128,13,(12)Marin Cilic[CRO] [yr|ev],d.,98,Thiemo De Bakker[NED] [yr|ev],6-7(4) 7-5 6-2 6-4,1.51,16.2%,49.6%,84.5%,66.1%,4/5,8.8%,58.1%,73.4%,47.4%,6/11,2:53,3
R128,61,Albert Ramos[ESP] [yr|ev],d.,40,Borna Coric[CRO] [yr|ev],6-2 6-2 6-3,1.57,5.3%,65.8%,76.0%,61.5%,7/7,6.5%,61.0%,61.7%,43.3%,2/8,1:44,17
R128,77,Dusan Lajovic[SRB] [yr|ev],d.,58,Sam Querrey[USA] [yr|ev],6-7(5) 4-6 6-4 6-2 RET,1.15,14.4%,61.9%,79.5%,57.8%,3/5,13.4%,56.7%,73.6%,58.2%,7/11,2:16,23
R128,21,(24)Roberto Bautista Agut[ESP] [yr|ev],d.,43,Martin Klizan[SVK] [yr|ev],6-2 6-3 4-6 2-6 6-2,1.13,2.9%,72.3%,66.7%,47.4%,9/14,5.0%,52.5%,61.9%,50.0%,21/28,3:16,9
R128,30,(29)Nick Kyrgios[AUS] [yr|ev],d.,68,Pablo Carreno Busta[ESP] [yr|ev],6-2 7-5 6-2,2.14,22.9%,71.4%,74.0%,85.0%,0/1,3.2%,63.8%,46.7%,58.8%,6/12,1:31,13
R128,41,Pablo Cuevas[URU] [yr|ev],d.,117,Yoshihito Nishioka[JPN] [yr|ev],7-6(5) 6-1 6-4,1.29,13.5%,58.3%,80.4%,50.0%,7/9,3.3%,60.4%,56.4%,61.1%,4/10,2:01,19
R128,138,(Q)Mirza Basic[BIH] [yr|ev],d.,65,Robin Haase[NED] [yr|ev],7-6(4) 6-4 6-4,0.99,6.5%,61.3%,63.2%,68.8%,11/12,17.7%,57.3%,72.7%,56.1%,3/6,2:11,74
R128,6,(6)Tomas Berdych[CZE] [yr|ev],d.,96,Yuki Bhambri[IND] [yr|ev],7-5 6-1 6-2,1.74,16.9%,50.6%,89.7%,55.3%,2/3,2.6%,56.4%,56.8%,47.1%,2/8,1:45,4
R128,45,Fernando Verdasco[ESP] [yr|ev],d.,5,(5)Rafael Nadal[ESP] [yr|ev],7-6(6) 4-6 3-6 7-6(4) 6-2,0.98,10.4%,61.5%,72.0%,44.6%,10/16,4.1%,63.5%,69.4%,50.0%,10/15,4:41,7
R128,87,Dudi Sela[ISR] [yr|ev],d.,101,Benjamin Becker[GER] [yr|ev],6-1 6-3 2-6 6-2,1.40,6.3%,63.2%,71.7%,51.4%,4/8,7.7%,59.6%,59.7%,35.7%,4/12,2:01,29
R128,74,Andrey Kuznetsov[RUS] [yr|ev],d.,134,(Q)Ryan Harrison[USA] [yr|ev],7-5 6-4 6-4,1.37,4.5%,54.5%,79.2%,60.0%,5/7,9.4%,44.3%,72.3%,49.2%,12/17,1:57,39
R128,31,(30)Jeremy Chardy[FRA] [yr|ev],d.,79,Ernests Gulbis[LAT] [yr|ev],7-5 2-6 6-7(5) 6-3 13-11,1.10,12.3%,59.0%,83.5%,38.8%,12/17,10.7%,54.7%,76.6%,43.4%,21/28,4:43,25
R128,25,(23)Gael Monfils[FRA] [yr|ev],d.,124,(Q)Yuichi Sugita[JPN] [yr|ev],6-1 6-3 6-2,2.47,20.0%,70.0%,83.3%,72.2%,0/0,4.7%,62.4%,50.9%,50.0%,10/16,1:23,6
R128,63,Nicolas Mahut[FRA] [yr|ev],d.,92,Marco Cecchinato[ITA] [yr|ev],4-6 6-2 6-2 6-2,1.83,10.0%,60.0%,85.2%,61.1%,2/3,5.8%,59.5%,72.2%,30.6%,4/10,2:13,37
R128,225,(Q)Stephane Robert[FRA] [yr|ev],d.,132,(LL)Bjorn Fratangelo[USA] [yr|ev],6-2 6-2 6-2,1.73,10.1%,51.9%,87.8%,52.6%,5/5,4.8%,60.0%,50.8%,47.6%,8/14,1:40,50
R128,93,Rajeev Ram[USA] [yr|ev],d.,12,(11)Kevin Anderson[RSA] [yr|ev],7-6(4) 6-7(4) 6-3 3-0 RET,1.55,11.0%,69.7%,84.2%,57.6%,1/1,10.4%,60.7%,78.0%,39.6%,6/9,2:48,56
R128,14,(13)Milos Raonic[CAN] [yr|ev],d.,90,Lucas Pouille[FRA] [yr|ev],6-1 6-4 6-4,2.12,17.4%,63.8%,88.6%,68.0%,0/0,11.4%,48.6%,70.6%,50.0%,2/6,1:26,3
R128,42,Tommy Robredo[ESP] [yr|ev],d.,104,Malek Jaziri[TUN] [yr|ev],7-5 3-6 4-6 7-6(7) 8-6,1.14,10.5%,58.9%,72.3%,53.8%,9/14,3.7%,54.5%,71.6%,45.5%,25/30,4:47,5
