Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Pablo Andujar,ESP,1,304,76.2%,13.6%,4,2.6%,5,3.3%,64.9%,75.5%,43.4%,64.2%,14,64.3%,37.3%,9,33.3%,50.7%,1.04,3:09
30,Jeremy Chardy,FRA,2,643,84.3%,17.6%,35,11.7%,29,9.7%,60.0%,81.7%,41.7%,65.7%,25,68.0%,35.9%,33,27.3%,49.8%,1.04,6:51
,Evgeny Donskoy,RUS,2,617,89.1%,17.4%,20,6.8%,7,2.4%,59.7%,73.1%,51.7%,64.5%,23,78.3%,36.4%,29,27.6%,49.8%,1.03,6:22
,Pablo Cuevas,URU,2,376,81.3%,24.2%,28,14.8%,7,3.7%,61.9%,80.3%,45.8%,67.2%,15,60.0%,33.7%,17,47.1%,50.5%,1.03,3:59
27,Grigor Dimitrov,BUL,3,669,85.2%,19.2%,31,8.8%,8,2.3%,65.8%,71.7%,53.7%,65.5%,28,71.4%,35.6%,24,41.7%,51.4%,1.03,7:44
5,Rafael Nadal,ESP,1,362,80.8%,22.2%,7,4.1%,6,3.5%,63.5%,69.4%,50.0%,62.4%,15,66.7%,38.5%,16,37.5%,49.7%,1.02,4:41
Q,Radek Stepanek,CZE,2,463,75.8%,23.5%,18,7.7%,11,4.7%,63.0%,73.0%,41.4%,61.3%,27,70.4%,39.5%,21,38.1%,50.5%,1.02,5:17
,Tommy Robredo,ESP,2,703,87.5%,10.4%,20,6.0%,11,3.3%,63.4%,70.0%,56.1%,64.9%,26,76.9%,35.4%,34,14.7%,49.5%,1.01,7:42
21,Viktor Troicki,SRB,3,701,78.6%,17.9%,37,10.7%,13,3.8%,62.9%,73.3%,50.0%,64.6%,31,61.3%,35.7%,40,25.0%,49.9%,1.01,7:45
,Rajeev Ram,USA,2,621,80.4%,19.6%,23,7.4%,9,2.9%,63.4%,70.4%,49.6%,62.8%,24,62.5%,37.5%,29,31.0%,50.1%,1.01,6:24
,Robin Haase,NED,1,220,81.3%,5.9%,17,17.7%,4,4.2%,57.3%,72.7%,56.1%,65.6%,6,50.0%,34.7%,12,8.3%,48.2%,1.01,2:11
,Damir Dzumhur,BIH,2,542,62.5%,35.0%,16,5.6%,12,4.2%,68.2%,61.0%,47.3%,56.6%,30,50.0%,43.4%,34,41.2%,50.4%,1.00,5:49
15,David Goffin,BEL,4,884,66.7%,33.3%,21,4.7%,18,4.0%,60.8%,69.6%,42.0%,58.8%,51,54.9%,41.1%,44,52.3%,50.1%,1.00,9:39
,Guido Pella,ARG,2,689,77.8%,22.6%,21,6.0%,13,3.7%,69.6%,67.8%,50.5%,62.5%,31,61.3%,37.1%,21,57.1%,50.1%,0.99,7:37
,Federico Delbonis,ARG,3,655,77.4%,17.3%,29,9.1%,19,6.0%,51.7%,76.8%,49.7%,63.7%,31,61.3%,35.8%,30,30.0%,49.3%,0.99,7:38
,Nicolas Almagro,ESP,2,454,82.4%,5.7%,51,21.8%,9,3.8%,55.1%,75.2%,53.3%,65.4%,21,71.4%,34.1%,11,18.2%,50.2%,0.98,4:34
,Lleyton Hewitt,AUS,2,404,76.7%,20.7%,12,6.0%,8,4.0%,54.7%,71.8%,46.2%,60.2%,23,69.6%,38.4%,24,25.0%,49.3%,0.97,4:55
,Lukas Rosol,CZE,3,779,91.9%,8.3%,50,12.2%,15,3.7%,57.8%,79.3%,52.6%,68.0%,31,83.9%,30.6%,13,38.5%,50.3%,0.96,7:47
17,Benoit Paire,FRA,1,260,84.2%,15.0%,18,14.0%,7,5.4%,55.0%,80.3%,48.3%,65.9%,11,72.7%,32.8%,13,23.1%,49.2%,0.96,2:31
18,Feliciano Lopez,ESP,3,816,89.2%,17.2%,73,17.1%,23,5.4%,57.0%,76.6%,51.6%,65.9%,18,61.1%,32.7%,24,45.8%,50.1%,0.96,8:52
,Marcos Baghdatis,CYP,1,214,78.9%,5.3%,5,4.8%,3,2.9%,52.9%,76.4%,59.2%,68.3%,9,55.6%,30.0%,2,50.0%,48.6%,0.95,2:26
,Fernando Verdasco,ESP,2,609,70.2%,23.4%,29,9.4%,17,5.5%,64.8%,66.2%,46.8%,59.4%,31,54.8%,38.5%,27,40.7%,49.1%,0.95,7:30
,Kyle Edmund,GBR,1,316,73.9%,26.1%,14,9.6%,4,2.7%,46.6%,75.0%,46.2%,59.6%,19,68.4%,38.2%,14,42.9%,48.1%,0.95,3:12
,Omar Jasika,AUS,2,388,75.0%,21.9%,6,3.0%,4,2.0%,70.2%,65.5%,49.2%,60.6%,20,60.0%,36.8%,16,43.8%,49.0%,0.94,4:17
,Ivan Dodig,CRO,1,302,68.2%,17.4%,10,6.6%,9,5.9%,59.9%,73.6%,37.7%,59.2%,17,58.8%,38.0%,12,33.3%,48.7%,0.93,3:21
,Santiago Giraldo,COL,2,434,74.3%,22.2%,18,8.0%,1,0.4%,51.8%,68.4%,53.2%,61.1%,24,62.5%,36.1%,17,47.1%,49.1%,0.93,4:52
,Brian Baker,USA,1,317,92.3%,7.7%,15,9.4%,7,4.4%,66.9%,82.2%,45.3%,70.0%,6,66.7%,28.0%,6,33.3%,49.2%,0.93,3:39
,Alexandr Dolgopolov,UKR,2,397,74.2%,22.6%,13,6.3%,15,7.2%,55.6%,73.0%,43.5%,59.9%,22,63.6%,37.4%,17,41.2%,49.1%,0.93,3:41
28,Andreas Seppi,ITA,3,700,89.1%,9.3%,30,8.3%,6,1.7%,53.6%,78.4%,50.6%,65.5%,20,70.0%,32.2%,17,29.4%,49.4%,0.93,8:07
25,Jack Sock,USA,2,472,87.2%,7.5%,37,16.6%,15,6.7%,57.0%,78.7%,53.1%,67.7%,11,54.5%,29.7%,19,15.8%,47.7%,0.92,4:43
,Ernests Gulbis,LAT,1,429,78.8%,15.2%,25,10.7%,18,7.7%,54.7%,76.6%,43.4%,61.5%,28,75.0%,34.9%,17,29.4%,49.4%,0.91,4:43
,Denis Istomin,UZB,1,260,81.0%,4.5%,23,18.9%,1,0.8%,65.6%,73.8%,50.0%,65.6%,10,60.0%,31.2%,14,7.1%,47.3%,0.91,2:59
,John Millman,AUS,3,754,76.7%,20.0%,28,7.2%,7,1.8%,66.1%,65.6%,48.1%,59.7%,32,56.3%,36.8%,25,48.0%,48.5%,0.91,8:31
,Adrian Mannarino,FRA,1,237,75.0%,19.0%,8,6.9%,4,3.4%,57.8%,67.2%,51.0%,60.3%,7,28.6%,35.5%,6,66.7%,47.7%,0.90,2:38
,Dusan Lajovic,SRB,2,495,78.6%,16.7%,25,10.3%,10,4.1%,60.3%,71.2%,53.1%,64.0%,12,25.0%,31.6%,17,41.2%,47.5%,0.88,5:06
,Malek Jaziri,TUN,1,436,82.8%,17.2%,9,3.7%,10,4.1%,54.5%,71.6%,45.5%,59.8%,30,83.3%,35.3%,14,35.7%,49.1%,0.88,4:47
,Martin Klizan,SVK,1,297,66.7%,22.7%,8,5.0%,13,8.1%,52.5%,61.9%,50.0%,56.3%,28,75.0%,38.7%,14,35.7%,48.1%,0.88,3:16
,Sam Querrey,USA,1,245,80.0%,9.5%,17,13.4%,6,4.7%,56.7%,73.6%,58.2%,66.9%,11,63.6%,28.8%,5,40.0%,48.6%,0.87,2:16
,Simone Bolelli,ITA,2,587,85.1%,6.3%,34,11.2%,4,1.3%,69.7%,72.2%,54.3%,66.8%,15,53.3%,29.0%,7,42.9%,48.6%,0.87,6:40
,Sergiy Stakhovsky,UKR,1,238,63.2%,26.3%,10,8.1%,6,4.9%,56.1%,66.7%,44.4%,56.9%,15,53.3%,37.4%,10,50.0%,47.5%,0.87,2:36
,Paolo Lorenzi,ITA,1,204,73.3%,12.5%,7,7.4%,2,2.1%,58.9%,80.4%,35.9%,62.1%,9,55.6%,33.0%,5,40.0%,46.6%,0.87,2:25
,Illya Marchenko,UKR,1,221,64.7%,16.7%,13,12.3%,7,6.6%,60.4%,62.5%,47.6%,56.6%,11,45.5%,37.4%,8,37.5%,46.6%,0.86,2:34
Q,Renzo Olivo,ARG,2,654,72.5%,17.3%,21,5.9%,21,5.9%,65.1%,68.8%,41.9%,59.4%,38,63.2%,34.8%,21,42.9%,48.2%,0.86,7:40
,Taro Daniel,JPN,1,359,89.3%,3.4%,12,6.9%,1,0.6%,67.4%,72.0%,56.1%,66.9%,8,62.5%,28.3%,11,9.1%,47.1%,0.85,3:36
,Aljaz Bedene,SLO,1,195,87.5%,0.0%,14,15.4%,4,4.4%,53.8%,75.5%,54.8%,65.9%,8,75.0%,28.8%,3,0.0%,46.2%,0.85,2:05
Q,Tatsuma Ito,JPN,1,270,65.0%,15.0%,10,8.3%,3,2.5%,66.1%,65.0%,41.5%,57.0%,10,30.0%,35.6%,15,20.0%,45.2%,0.83,3:16
,Quentin Halys,FRA,2,466,75.7%,22.2%,22,9.1%,16,6.6%,61.6%,70.5%,40.9%,59.1%,23,60.9%,33.9%,18,44.4%,47.0%,0.83,5:01
,Sam Groth,AUS,2,373,65.6%,18.8%,33,16.8%,9,4.6%,64.0%,69.0%,39.4%,58.4%,20,45.0%,34.1%,8,75.0%,46.9%,0.82,4:09
,Donald Young,USA,1,205,64.7%,23.5%,6,5.6%,4,3.7%,56.5%,65.6%,46.8%,57.4%,15,60.0%,35.1%,6,66.7%,46.8%,0.82,2:16
,Daniel Munoz de la Nava,ESP,1,312,79.2%,16.0%,12,7.5%,10,6.3%,52.8%,73.8%,46.7%,61.0%,22,77.3%,32.0%,14,28.6%,46.8%,0.82,3:29
,James Duckworth,AUS,1,199,66.7%,12.5%,15,14.9%,6,5.9%,52.5%,71.7%,43.8%,58.4%,14,64.3%,32.7%,8,25.0%,45.7%,0.79,2:23
,Yoshihito Nishioka,JPN,1,187,60.0%,13.3%,3,3.3%,1,1.1%,60.4%,56.4%,61.1%,58.2%,10,40.0%,32.3%,9,22.2%,44.9%,0.77,2:01
20,Fabio Fognini,ITA,1,358,96.2%,3.8%,20,10.4%,11,5.7%,57.5%,71.2%,59.8%,66.3%,11,90.9%,26.1%,5,20.0%,47.8%,0.77,3:59
,Ricardas Berankis,LTU,1,228,58.8%,17.6%,5,4.2%,2,1.7%,58.5%,53.6%,53.1%,53.4%,17,58.8%,35.5%,9,33.3%,44.7%,0.76,2:08
,Noah Rubin,USA,2,406,75.0%,9.4%,6,2.8%,6,2.8%,66.7%,62.0%,60.6%,61.5%,20,60.0%,29.0%,11,27.3%,46.1%,0.75,3:53
,Inigo Cervantes Huegun,ESP,1,245,77.8%,5.6%,19,14.7%,8,6.2%,47.3%,78.7%,42.6%,59.7%,13,69.2%,30.2%,12,8.3%,45.7%,0.75,2:24
,Paul Henri Mathieu,FRA,1,196,73.3%,6.7%,11,10.8%,8,7.8%,47.1%,72.9%,46.3%,58.8%,11,63.6%,30.9%,4,25.0%,45.4%,0.75,2:09
Q,Ryan Harrison,USA,1,194,68.8%,12.5%,10,9.4%,5,4.7%,44.3%,72.3%,49.2%,59.4%,17,70.6%,29.5%,7,28.6%,45.9%,0.73,1:57
Q,Jozef Kovalik,SVK,1,212,76.5%,11.1%,4,3.6%,5,4.5%,59.8%,62.7%,48.9%,57.1%,8,50.0%,31.0%,4,50.0%,44.8%,0.72,2:19
,Benjamin Becker,GER,1,199,50.0%,25.0%,8,7.7%,6,5.8%,59.6%,59.7%,35.7%,50.0%,12,33.3%,35.8%,8,50.0%,43.2%,0.72,2:01
,Mikhail Kukushkin,KAZ,1,207,57.1%,14.3%,5,4.2%,3,2.5%,53.3%,64.1%,41.1%,53.3%,22,72.7%,33.3%,4,50.0%,44.9%,0.71,2:07
Q,Mirza Basic,BIH,2,377,79.3%,10.3%,15,6.9%,4,1.8%,56.7%,62.6%,55.3%,59.4%,26,76.9%,28.1%,6,50.0%,46.2%,0.69,3:49
,Leonardo Mayer,ARG,1,258,81.8%,13.6%,8,5.8%,5,3.6%,65.5%,67.0%,50.0%,61.2%,9,55.6%,26.9%,6,50.0%,45.3%,0.69,3:06
22,Ivo Karlovic,CRO,1,153,92.3%,0.0%,21,27.3%,6,7.8%,62.3%,79.2%,51.7%,68.8%,5,80.0%,21.1%,3,0.0%,45.1%,0.68,1:43
,Julien Benneteau,FRA,1,286,90.9%,0.0%,15,9.9%,5,3.3%,63.8%,68.0%,54.5%,63.2%,11,81.8%,24.6%,4,0.0%,45.1%,0.67,2:53
,Thiemo De Bakker,NED,1,253,76.2%,4.5%,12,8.8%,4,2.9%,58.1%,73.4%,47.4%,62.5%,11,54.5%,24.8%,5,20.0%,45.1%,0.66,2:53
,Vasek Pospisil,CAN,1,246,80.0%,0.0%,19,14.6%,6,4.6%,62.3%,71.6%,42.9%,60.8%,12,66.7%,25.0%,1,0.0%,43.9%,0.64,2:47
11,Kevin Anderson,RSA,1,244,84.2%,0.0%,14,10.4%,11,8.1%,60.7%,78.0%,39.6%,63.0%,9,66.7%,23.9%,1,0.0%,45.5%,0.64,2:48
,Borna Coric,CRO,1,153,50.0%,0.0%,5,6.5%,3,3.9%,61.0%,61.7%,43.3%,54.5%,8,25.0%,28.9%,7,0.0%,41.8%,0.64,1:44
,Daniel Gimeno Traver,ESP,1,181,68.8%,5.9%,4,4.5%,3,3.4%,67.4%,68.3%,48.3%,61.8%,8,37.5%,23.9%,5,20.0%,42.5%,0.63,1:54
,Matthew Ebden,AUS,1,204,47.1%,22.2%,7,6.1%,5,4.3%,55.7%,53.1%,47.1%,50.4%,19,52.6%,30.3%,11,36.4%,41.7%,0.61,2:23
,Victor Estrella,DOM,1,233,75.0%,15.0%,6,4.8%,2,1.6%,62.7%,70.9%,38.3%,58.7%,15,66.7%,25.2%,4,75.0%,43.3%,0.61,2:24
Q,Di Wu,CHN,1,154,53.8%,7.7%,1,1.2%,1,1.2%,72.6%,57.4%,47.8%,54.8%,10,40.0%,27.1%,3,33.3%,42.2%,0.60,1:31
Q,Daniel Evans,GBR,1,142,45.5%,0.0%,5,6.8%,6,8.2%,58.9%,55.8%,43.3%,50.7%,13,53.8%,29.0%,0,-,40.1%,0.59,1:28
LL,Bjorn Fratangelo,USA,1,184,50.0%,0.0%,5,4.8%,3,2.9%,60.0%,50.8%,47.6%,49.5%,14,57.1%,29.1%,5,0.0%,40.8%,0.58,1:40
,Philipp Kohlschreiber,GER,1,173,71.4%,0.0%,8,8.3%,4,4.2%,67.7%,67.7%,35.5%,57.3%,8,50.0%,24.7%,0,-,42.8%,0.58,1:55
Q,Peter Gojowczyk,GER,1,155,64.3%,7.1%,5,6.3%,2,2.5%,53.8%,69.8%,40.5%,56.3%,8,37.5%,25.3%,4,25.0%,41.3%,0.58,1:36
,Yuki Bhambri,IND,1,155,53.8%,7.1%,2,2.6%,4,5.1%,56.4%,56.8%,47.1%,52.6%,8,25.0%,27.3%,3,33.3%,40.0%,0.57,1:45
,Alexander Zverev,GER,1,167,50.0%,0.0%,5,5.5%,7,7.7%,62.6%,63.2%,32.4%,51.6%,13,53.8%,27.6%,6,0.0%,40.7%,0.57,2:07
,Marco Cecchinato,ITA,1,211,64.7%,5.9%,7,5.8%,4,3.3%,59.5%,72.2%,30.6%,55.4%,10,40.0%,24.4%,3,33.3%,42.2%,0.55,2:13
,Dmitry Tursunov,RUS,1,148,90.9%,0.0%,2,2.3%,2,2.3%,62.5%,61.8%,60.6%,61.4%,9,88.9%,20.0%,1,0.0%,44.6%,0.52,1:34
,Hyeon Chung,KOR,1,158,61.5%,7.1%,5,5.6%,2,2.2%,62.2%,58.9%,47.1%,54.4%,7,28.6%,22.1%,1,100.0%,40.5%,0.48,1:55
,Lucas Pouille,FRA,1,139,69.2%,0.0%,8,11.4%,4,5.7%,48.6%,70.6%,50.0%,60.0%,6,33.3%,18.8%,0,-,39.6%,0.47,1:26
,Pablo Carreno Busta,ESP,1,164,57.1%,7.1%,3,3.2%,2,2.1%,63.8%,46.7%,58.8%,51.1%,12,50.0%,22.9%,1,100.0%,39.0%,0.47,1:31
,Nikoloz Basilashvili,GEO,1,124,27.3%,8.3%,2,2.9%,5,7.4%,64.7%,52.3%,29.2%,44.1%,14,42.9%,25.0%,1,100.0%,35.5%,0.45,1:12
,Filip Krajinovic,SRB,1,95,42.9%,0.0%,6,12.0%,9,18.0%,62.0%,51.6%,36.8%,46.0%,11,63.6%,24.4%,1,0.0%,35.8%,0.45,0:54
,Jordan Thompson,AUS,1,138,58.3%,0.0%,2,2.7%,6,8.2%,53.4%,69.2%,38.2%,54.8%,9,44.4%,18.5%,0,-,37.7%,0.41,1:30
,Jerzy Janowicz,POL,1,177,86.7%,0.0%,10,10.5%,4,4.2%,64.2%,73.8%,52.9%,66.3%,4,50.0%,13.4%,0,-,41.8%,0.40,1:45
Q,Yuichi Sugita,JPN,1,145,50.0%,0.0%,4,4.7%,3,3.5%,62.4%,50.9%,50.0%,50.6%,16,62.5%,20.0%,0,-,37.9%,0.40,1:23
,All Main Draw Players,,127.0,,81.3%,18.7%,,9.7%,,3.7%,61.0%,73.0%,50.9%,64.4%,,62.3%,35.6%,,37.7%,50.0%,1.00,
