Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Juan Ignacio Chela,ARG,4,801,85.5%,31.7%,13,3.2%,4,1.0%,60.2%,68.2%,60.0%,64.9%,31,71.0%,41.9%,49,38.8%,53.4%,1.19,9:35
5,Nikolay Davydenko,RUS,5,1374,84.4%,26.9%,19,2.8%,13,1.9%,76.1%,68.7%,60.2%,66.7%,44,61.4%,39.2%,65,44.6%,52.7%,1.18,15:17
26,Jarkko Nieminen,FIN,3,585,77.3%,40.0%,9,3.0%,5,1.7%,67.6%,66.5%,53.1%,62.2%,31,67.7%,44.6%,33,54.5%,53.5%,1.18,6:15
15,Juan Carlos Ferrero,ESP,3,671,78.2%,29.1%,27,8.3%,4,1.2%,61.8%,68.2%,58.1%,64.3%,22,45.5%,41.0%,35,45.7%,52.3%,1.15,8:12
17,Radek Stepanek,CZE,2,403,85.7%,35.3%,12,5.4%,5,2.3%,57.0%,68.3%,60.0%,64.7%,15,66.7%,40.1%,18,66.7%,53.6%,1.14,4:38
11,David Ferrer,ESP,4,895,66.7%,47.1%,8,1.8%,10,2.3%,68.6%,61.0%,47.4%,56.8%,44,47.7%,48.9%,60,53.3%,52.7%,1.13,9:24
10,Thomas Johansson,SWE,4,833,86.4%,23.4%,46,11.2%,15,3.6%,52.3%,80.0%,51.5%,66.4%,29,69.0%,37.9%,40,37.5%,52.0%,1.13,9:25
,Davide Sanguinetti,ITA,2,496,82.9%,24.3%,11,4.6%,6,2.5%,57.7%,71.0%,60.4%,66.5%,19,68.4%,37.7%,26,34.6%,51.6%,1.13,5:01
21,Nicolas Kiefer,GER,6,1502,75.6%,33.3%,62,8.3%,33,4.4%,48.3%,74.4%,50.6%,62.1%,66,56.1%,42.5%,73,53.4%,52.2%,1.12,19:09
12,Dominik Hrbaty,SVK,4,1291,72.9%,29.6%,37,6.4%,31,5.3%,55.9%,71.0%,49.6%,61.6%,46,43.5%,43.2%,89,32.6%,51.4%,1.12,13:55
,Paul Henri Mathieu,FRA,4,554,72.1%,34.1%,27,9.8%,10,3.6%,52.9%,70.5%,50.8%,61.2%,23,47.8%,43.5%,30,46.7%,52.3%,1.12,7:04
,Marcos Baghdatis,CYP,7,1678,78.5%,27.6%,60,7.5%,22,2.7%,51.1%,73.6%,53.3%,63.7%,65,55.4%,40.3%,86,43.0%,51.4%,1.11,18:51
Q,Julien Benneteau,FRA,3,427,82.9%,25.7%,17,8.3%,8,3.9%,69.4%,69.9%,52.4%,64.6%,12,50.0%,39.4%,22,40.9%,51.5%,1.11,4:44
Q,Zack Fleishman,USA,1,340,75.0%,32.0%,6,3.7%,9,5.6%,52.2%,69.0%,53.2%,61.5%,13,53.8%,42.5%,25,32.0%,51.5%,1.10,3:31
,Raemon Sluiter,NED,2,501,80.5%,24.4%,18,7.7%,8,3.4%,57.3%,71.6%,59.0%,66.2%,13,38.5%,37.1%,24,41.7%,50.7%,1.10,5:04
,Xavier Malisse,BEL,2,553,75.6%,28.3%,23,8.5%,5,1.8%,47.8%,75.4%,52.1%,63.2%,24,54.2%,40.2%,29,44.8%,51.5%,1.09,6:29
18,Mario Ancic,CRO,3,566,78.7%,26.1%,22,7.9%,11,4.0%,61.2%,73.5%,49.1%,64.0%,23,56.5%,39.2%,38,31.6%,51.4%,1.09,6:26
31,Feliciano Lopez,ESP,3,675,85.7%,24.0%,42,13.1%,14,4.4%,57.3%,77.2%,48.9%,65.1%,22,68.2%,38.1%,40,30.0%,51.0%,1.09,6:56
16,Tommy Robredo,ESP,4,894,82.1%,19.7%,33,7.3%,18,4.0%,68.4%,69.4%,53.5%,64.4%,41,70.7%,38.4%,32,40.6%,51.5%,1.08,9:10
9,Fernando Gonzalez,CHI,1,395,66.7%,28.6%,10,5.6%,14,7.9%,55.1%,71.4%,45.0%,59.6%,13,30.8%,43.3%,22,36.4%,50.6%,1.07,4:05
,Fabrice Santoro,FRA,5,1028,65.9%,42.0%,28,5.3%,9,1.7%,57.8%,65.7%,44.4%,56.7%,73,61.6%,45.9%,63,54.0%,51.5%,1.06,11:53
24,Olivier Rochus,BEL,2,441,77.8%,21.1%,11,5.1%,12,5.6%,61.1%,72.0%,56.0%,65.7%,19,57.9%,36.4%,13,61.5%,50.8%,1.06,4:43
,Philipp Kohlschreiber,GER,2,363,67.9%,27.6%,15,8.6%,6,3.4%,50.0%,71.3%,50.6%,60.9%,23,60.9%,41.3%,21,38.1%,50.7%,1.06,4:06
,Robin Vik,CZE,1,351,65.4%,36.0%,8,4.8%,13,7.9%,63.0%,68.3%,36.1%,56.4%,21,57.1%,45.7%,29,31.0%,50.7%,1.05,3:46
23,Igor Andreev,RUS,3,792,80.3%,26.7%,24,5.9%,11,2.7%,63.1%,69.8%,50.3%,62.6%,37,67.6%,39.4%,35,45.7%,51.4%,1.05,8:20
28,Fernando Verdasco,ESP,2,518,81.1%,19.4%,12,4.6%,26,9.9%,60.8%,73.8%,46.6%,63.1%,28,75.0%,38.8%,28,25.0%,51.2%,1.05,5:27
,Kristof Vliegen,BEL,3,631,78.3%,27.1%,32,10.4%,10,3.2%,65.9%,71.4%,41.9%,61.4%,29,65.5%,40.2%,38,34.2%,50.6%,1.04,6:44
Q,Gilles Simon,FRA,3,747,70.4%,28.3%,18,4.7%,8,2.1%,49.6%,69.8%,48.4%,59.1%,46,65.2%,42.3%,34,44.1%,50.9%,1.03,8:14
20,James Blake,USA,3,658,76.5%,27.5%,22,6.7%,13,4.0%,54.0%,72.2%,48.7%,61.3%,34,64.7%,39.8%,37,37.8%,50.5%,1.03,6:39
,Gilles Muller,LUX,2,593,82.2%,17.8%,34,11.0%,7,2.3%,63.5%,72.6%,50.4%,64.5%,23,65.2%,36.4%,18,44.4%,51.1%,1.03,5:51
6,Guillermo Coria,ARG,3,787,59.3%,42.6%,3,0.7%,49,12.1%,69.8%,61.7%,32.8%,53.0%,60,63.3%,47.8%,57,40.4%,50.4%,1.02,9:13
WC,Peter Luczak,AUS,3,726,88.5%,18.3%,58,15.7%,7,1.9%,64.8%,75.3%,56.9%,68.8%,15,53.3%,31.4%,21,52.4%,50.4%,1.01,7:44
,Stan Wawrinka,SUI,2,451,86.1%,20.6%,20,8.5%,10,4.3%,54.5%,73.4%,53.3%,64.3%,14,64.3%,36.1%,20,35.0%,50.8%,1.01,4:48
,Juan Monaco,ARG,2,396,69.7%,28.1%,4,2.1%,8,4.3%,59.0%,60.4%,58.4%,59.6%,20,50.0%,40.9%,20,45.0%,49.7%,1.01,4:36
WC,Nathan Healey,AUS,3,629,88.0%,20.0%,30,9.1%,16,4.8%,60.1%,72.9%,54.5%,65.6%,30,80.0%,34.6%,25,40.0%,50.9%,1.00,6:53
,Kevin Kim,USA,2,388,69.0%,30.0%,8,4.2%,15,7.8%,60.4%,68.1%,44.7%,58.9%,22,59.1%,41.3%,14,64.3%,50.0%,1.00,3:51
LL,Federico Luzzi,ITA,2,410,76.7%,30.0%,13,6.2%,8,3.8%,55.7%,73.5%,44.1%,60.5%,21,66.7%,39.0%,22,40.9%,50.0%,0.99,4:47
WC,Amer Delic,BIH,2,596,87.0%,10.9%,27,9.3%,14,4.8%,59.0%,74.9%,53.8%,66.2%,19,68.4%,33.3%,25,20.0%,49.3%,0.99,6:02
Q,Jean Christophe Faurel,FRA,2,441,75.8%,20.6%,16,7.1%,10,4.5%,65.6%,70.1%,42.9%,60.7%,16,50.0%,38.7%,15,46.7%,49.9%,0.99,4:42
,Potito Starace,ITA,1,341,80.0%,11.5%,6,3.7%,5,3.1%,74.8%,64.8%,61.0%,63.8%,15,66.7%,36.0%,12,25.0%,49.3%,0.99,3:16
Q,Denis Gremelmayr,GER,3,656,66.0%,35.3%,16,4.7%,16,4.7%,53.8%,64.1%,46.2%,55.8%,37,54.1%,43.6%,26,69.2%,50.0%,0.99,6:28
,Jimmy Wang,TPE,2,346,70.4%,30.8%,8,5.0%,4,2.5%,55.3%,67.4%,50.0%,59.6%,16,50.0%,39.5%,27,29.6%,48.8%,0.98,3:57
,Dmitry Tursunov,RUS,2,587,76.7%,28.6%,15,5.0%,13,4.3%,55.1%,75.4%,40.4%,59.7%,22,54.5%,39.4%,27,44.4%,49.9%,0.98,6:17
,Ivo Minar,CZE,1,208,88.2%,5.9%,12,11.9%,0,0.0%,53.5%,81.5%,66.0%,74.3%,4,50.0%,25.2%,3,33.3%,49.0%,0.98,2:00
32,Carlos Moya,ESP,1,327,76.9%,24.0%,8,4.5%,4,2.2%,54.7%,70.4%,49.4%,60.9%,22,72.7%,38.5%,8,75.0%,50.8%,0.98,3:44
30,Max Mirnyi,BLR,3,745,82.8%,21.4%,23,5.8%,17,4.3%,69.1%,71.3%,50.4%,64.8%,41,75.6%,34.0%,28,42.9%,50.5%,0.97,7:34
19,Tomas Berdych,CZE,2,512,76.3%,24.3%,27,10.6%,16,6.3%,50.2%,74.2%,41.7%,58.0%,19,52.6%,40.9%,23,39.1%,49.4%,0.97,5:23
,Rainer Schuettler,GER,1,232,63.2%,30.0%,2,1.9%,3,2.9%,57.1%,66.7%,44.4%,57.1%,10,30.0%,41.7%,15,40.0%,48.7%,0.97,2:50
,Carlos Berlocq,ARG,1,270,61.9%,42.9%,6,4.5%,6,4.5%,56.8%,60.0%,49.1%,55.3%,12,33.3%,42.8%,17,52.9%,48.9%,0.96,3:12
,Andreas Seppi,ITA,1,276,68.2%,30.4%,9,7.0%,5,3.9%,48.1%,71.0%,46.3%,58.1%,14,50.0%,40.1%,14,50.0%,48.6%,0.96,3:04
,Victor Hanescu,ROU,1,304,42.9%,47.6%,9,6.1%,7,4.7%,67.6%,54.0%,31.3%,46.6%,28,57.1%,50.6%,24,41.7%,48.7%,0.95,3:29
,Guillermo Garcia Lopez,ESP,2,398,80.6%,12.9%,13,6.4%,10,4.9%,59.3%,75.2%,48.2%,64.2%,20,70.0%,33.5%,8,50.0%,49.2%,0.94,4:27
,Florian Mayer,GER,2,363,62.1%,29.0%,12,6.8%,8,4.5%,55.7%,66.3%,43.6%,56.3%,17,35.3%,41.2%,15,60.0%,48.5%,0.94,3:30
,Nicolas Massu,CHI,1,352,66.7%,29.2%,7,3.8%,4,2.2%,59.0%,63.0%,46.7%,56.3%,21,61.9%,40.8%,17,41.2%,48.9%,0.93,4:13
,Boris Pashanski,SRB,2,476,73.0%,18.4%,10,4.2%,6,2.5%,61.1%,67.1%,51.6%,61.1%,21,52.4%,36.3%,18,38.9%,48.7%,0.93,5:13
Q,Danai Udomchoke,THA,1,315,59.1%,20.0%,10,6.9%,11,7.6%,56.3%,64.2%,44.4%,55.6%,15,40.0%,40.9%,17,23.5%,47.6%,0.92,3:31
,Andrei Pavel,ROU,2,510,65.8%,22.5%,4,1.7%,6,2.6%,66.7%,64.9%,40.3%,56.7%,19,31.6%,39.8%,35,25.7%,47.5%,0.92,5:53
,Fernando Vicente,ESP,1,266,77.8%,15.8%,4,3.0%,5,3.8%,66.7%,65.9%,50.0%,60.6%,13,69.2%,35.8%,10,30.0%,48.1%,0.91,2:39
,Tim Henman,GBR,1,293,59.1%,28.6%,5,3.5%,5,3.5%,64.6%,60.2%,43.1%,54.2%,18,50.0%,41.6%,16,37.5%,47.8%,0.91,3:14
,Jose Acasuso,ARG,1,257,68.4%,20.0%,11,8.9%,3,2.4%,53.2%,63.6%,53.4%,58.9%,17,64.7%,37.6%,13,30.8%,47.9%,0.91,2:35
,Wesley Moodie,RSA,2,431,84.8%,8.6%,32,14.7%,11,5.0%,66.5%,71.0%,58.9%,67.0%,19,73.7%,30.0%,13,23.1%,48.7%,0.91,4:48
Q,Janko Tipsarevic,SRB,2,568,69.6%,26.1%,25,8.1%,6,1.9%,51.3%,67.3%,48.3%,58.1%,34,58.8%,38.0%,19,63.2%,48.9%,0.91,6:42
,Agustin Calleri,ARG,1,240,68.4%,20.0%,6,5.1%,7,5.9%,50.8%,68.3%,50.0%,59.3%,19,68.4%,36.9%,10,40.0%,47.9%,0.91,2:46
3,Lleyton Hewitt,AUS,2,626,62.2%,28.3%,19,5.7%,16,4.8%,56.6%,64.4%,42.4%,54.8%,50,66.0%,40.5%,34,38.2%,48.1%,0.90,7:09
,Oscar Hernandez,ESP,1,268,85.0%,5.3%,6,4.4%,1,0.7%,64.4%,70.1%,56.3%,65.2%,12,75.0%,30.8%,10,10.0%,48.1%,0.89,3:00
,Ivo Karlovic,CRO,1,321,88.5%,7.7%,31,18.7%,4,2.4%,64.5%,79.4%,44.1%,66.9%,11,72.7%,29.0%,9,22.2%,48.6%,0.88,3:21
,Jan Hernych,CZE,2,422,78.1%,12.5%,6,2.7%,5,2.3%,68.6%,66.9%,53.6%,62.7%,25,72.0%,32.7%,13,30.8%,48.3%,0.88,4:26
27,Taylor Dent,USA,1,202,75.0%,17.6%,13,13.4%,7,7.2%,51.5%,80.0%,42.6%,61.9%,6,33.3%,32.4%,8,37.5%,46.5%,0.85,2:16
,Paul Goldstein,USA,2,350,61.5%,22.2%,5,2.8%,10,5.6%,61.5%,69.1%,36.2%,56.4%,22,54.5%,36.8%,21,28.6%,46.9%,0.85,3:44
,Novak Djokovic,SRB,1,230,62.5%,18.8%,6,5.3%,9,7.9%,62.3%,62.0%,41.9%,54.4%,19,68.4%,38.8%,13,23.1%,46.5%,0.85,2:28
,Bjorn Phau,GER,2,398,51.5%,27.3%,4,2.0%,11,5.5%,51.2%,60.2%,45.9%,53.2%,27,40.7%,39.1%,14,64.3%,46.2%,0.84,4:30
,Arnaud Clement,FRA,1,195,71.4%,12.5%,5,5.6%,2,2.2%,57.3%,70.6%,39.5%,57.3%,7,42.9%,35.8%,7,28.6%,45.6%,0.84,2:32
Q,Lars Burgsmuller,GER,2,390,63.6%,25.0%,6,2.9%,9,4.3%,54.5%,69.3%,38.9%,55.5%,26,53.8%,37.6%,15,53.3%,47.2%,0.84,4:48
,Dick Norman,BEL,2,723,70.9%,22.2%,38,9.5%,26,6.5%,59.8%,69.5%,39.8%,57.5%,56,71.4%,35.6%,24,50.0%,47.7%,0.84,7:22
,Bobby Reynolds,USA,1,271,68.4%,9.5%,10,7.8%,10,7.8%,57.0%,67.1%,41.8%,56.3%,9,33.3%,36.4%,10,20.0%,45.8%,0.83,2:53
,Florent Serra,FRA,1,262,44.4%,33.3%,2,1.3%,4,2.6%,62.6%,63.9%,24.1%,49.0%,20,50.0%,42.1%,10,60.0%,46.2%,0.83,2:29
,Ricardo Mello,BRA,1,330,76.0%,8.0%,4,2.5%,11,6.8%,65.8%,69.8%,43.6%,60.9%,15,60.0%,32.0%,7,28.6%,46.1%,0.82,3:16
,Jean Rene Lisnard,MON,1,237,61.1%,21.1%,1,0.8%,9,7.3%,36.6%,80.0%,39.7%,54.5%,14,50.0%,36.8%,13,30.8%,46.0%,0.81,2:34
,Mikhail Youzhny,RUS,1,252,57.1%,28.6%,3,2.4%,9,7.1%,49.6%,63.5%,43.8%,53.5%,19,52.6%,37.6%,13,46.2%,45.6%,0.81,2:49
,Nicolas Almagro,ESP,1,187,66.7%,12.5%,7,8.0%,2,2.3%,72.7%,59.4%,58.3%,59.1%,12,58.3%,33.3%,5,40.0%,45.5%,0.81,1:49
,Daniele Bracciali,ITA,2,263,55.0%,25.0%,6,4.9%,11,8.9%,51.2%,52.4%,45.0%,48.8%,13,30.8%,41.4%,12,41.7%,44.9%,0.81,2:49
Q,Alex Bogomolov Jr,RUS,2,593,63.4%,27.5%,8,2.4%,17,5.1%,68.6%,61.6%,38.1%,54.2%,41,63.4%,37.1%,15,73.3%,46.7%,0.81,6:30
,Thierry Ascione,FRA,1,275,66.7%,9.1%,4,3.1%,4,3.1%,76.2%,65.7%,41.9%,60.0%,12,41.7%,32.4%,12,16.7%,45.5%,0.81,2:35
,Hyung Taik Lee,KOR,1,220,52.6%,27.8%,2,1.8%,4,3.5%,62.8%,50.7%,52.4%,51.3%,14,35.7%,39.3%,7,71.4%,45.5%,0.81,2:18
,Albert Montanes,ESP,1,192,62.5%,5.9%,6,6.6%,4,4.4%,60.4%,63.6%,55.6%,60.4%,8,25.0%,30.7%,2,50.0%,44.8%,0.78,1:48
,Jiri Vanek,CZE,1,215,80.0%,6.3%,8,7.2%,10,9.0%,65.8%,71.2%,36.8%,59.5%,11,72.7%,31.7%,5,20.0%,46.0%,0.78,2:05
Q,Pavel Snobel,CZE,1,216,72.2%,16.7%,5,4.1%,7,5.8%,46.3%,64.3%,58.5%,61.2%,13,61.5%,29.5%,4,75.0%,47.2%,0.76,2:04
,Wayne Arthurs,AUS,1,256,85.7%,5.0%,29,21.6%,9,6.7%,47.0%,79.4%,49.3%,63.4%,9,66.7%,27.9%,5,20.0%,46.5%,0.76,2:41
,Juan Antonio Marin,CRC,1,164,57.1%,13.3%,0,0.0%,1,1.2%,60.5%,61.2%,53.1%,58.0%,12,50.0%,31.3%,3,66.7%,44.5%,0.75,1:55
,Alexander Waske,GER,1,222,82.4%,6.3%,17,14.2%,5,4.2%,67.5%,70.4%,35.9%,59.2%,7,57.1%,30.4%,1,100.0%,45.9%,0.74,2:33
Q,Oliver Marach,AUT,1,279,54.5%,28.6%,12,7.2%,9,5.4%,47.6%,67.1%,36.8%,51.2%,23,56.5%,36.3%,9,66.7%,45.2%,0.74,3:03
,Paradorn Srichaphan,THA,1,308,58.3%,28.0%,6,4.0%,13,8.7%,48.0%,56.9%,46.2%,51.3%,16,37.5%,36.1%,13,53.8%,43.5%,0.74,3:50
14,Richard Gasquet,FRA,1,169,57.1%,7.1%,4,5.1%,4,5.1%,50.0%,64.1%,51.3%,57.7%,10,40.0%,30.8%,11,9.1%,43.2%,0.73,1:51
,Kenneth Carlsen,DEN,1,217,87.5%,0.0%,7,6.0%,5,4.3%,56.4%,75.8%,47.1%,63.2%,15,86.7%,27.0%,6,0.0%,46.5%,0.73,2:14
WC,Chris Guccione,AUS,1,220,88.2%,5.9%,23,19.5%,5,4.2%,61.0%,81.9%,45.7%,67.8%,10,80.0%,22.5%,3,33.3%,46.8%,0.70,2:06
Q,Harel Levy,ISR,1,187,53.8%,7.7%,2,2.1%,4,4.3%,62.8%,57.6%,37.1%,50.0%,9,33.3%,34.4%,8,12.5%,42.2%,0.69,1:37
,Andy Murray,GBR,1,161,58.3%,0.0%,7,9.1%,1,1.3%,50.6%,64.1%,44.7%,54.5%,8,37.5%,31.0%,3,0.0%,42.2%,0.68,1:46
,Vincent Spadea,USA,1,197,50.0%,18.8%,0,0.0%,7,6.4%,53.6%,57.6%,41.2%,50.0%,18,55.6%,33.3%,6,50.0%,42.6%,0.67,2:03
WC,Marc Kimmich,AUS,1,144,41.7%,8.3%,4,6.0%,4,6.0%,46.3%,58.1%,41.7%,49.3%,8,12.5%,33.8%,2,50.0%,41.0%,0.67,1:28
,Christophe Rochus,BEL,1,153,53.8%,7.7%,1,1.5%,2,3.1%,56.9%,54.1%,50.0%,52.3%,8,25.0%,31.8%,5,20.0%,40.5%,0.67,1:27
,Cyril Saulnier,FRA,1,206,71.4%,6.7%,10,9.0%,5,4.5%,50.5%,64.3%,49.1%,56.8%,13,69.2%,28.4%,8,12.5%,43.7%,0.66,2:19
,Justin Gimelstob,USA,1,195,60.0%,13.3%,8,7.1%,4,3.6%,53.6%,60.0%,46.2%,53.6%,15,60.0%,30.1%,4,50.0%,43.6%,0.65,2:19
,Jonas Bjorkman,SWE,1,191,46.7%,13.3%,4,4.1%,6,6.1%,53.1%,53.8%,39.1%,46.9%,11,27.3%,34.4%,5,40.0%,40.8%,0.65,2:05
Q,Jacob Adaktusson,SWE,1,204,66.7%,7.1%,5,4.5%,3,2.7%,53.6%,65.0%,42.3%,54.5%,12,58.3%,29.3%,4,25.0%,43.1%,0.64,1:51
22,Gael Monfils,FRA,1,166,60.0%,7.1%,6,6.6%,6,6.6%,50.5%,69.6%,42.2%,56.0%,11,45.5%,28.0%,2,50.0%,43.4%,0.64,1:54
Q,Michael Lammer,SUI,1,153,53.8%,7.7%,2,2.7%,2,2.7%,58.1%,60.5%,35.5%,50.0%,9,33.3%,31.6%,3,33.3%,40.5%,0.63,1:44
,Mariano Zabaleta,ARG,1,167,50.0%,15.4%,3,3.3%,8,8.7%,51.1%,59.6%,42.2%,51.1%,17,64.7%,30.7%,7,28.6%,41.9%,0.63,2:04
,Jurgen Melzer,AUT,1,140,33.3%,23.1%,3,4.5%,1,1.5%,52.2%,45.7%,40.6%,43.3%,14,42.9%,35.6%,4,75.0%,39.3%,0.63,1:19
,Tomas Behrend,GER,1,199,66.7%,0.0%,4,3.5%,5,4.4%,58.8%,64.2%,46.8%,57.0%,19,73.7%,25.9%,2,0.0%,43.7%,0.60,1:55
,Lukas Dlouhy,CZE,1,174,60.0%,13.3%,8,8.6%,2,2.2%,54.8%,56.9%,50.0%,53.8%,16,62.5%,27.2%,7,28.6%,41.4%,0.59,1:46
WC,Michael Llodra,FRA,1,151,61.5%,0.0%,9,11.5%,2,2.6%,57.7%,66.7%,42.4%,56.4%,7,28.6%,24.7%,3,0.0%,41.1%,0.57,1:36
,Tomas Zib,CZE,1,150,38.5%,15.4%,3,3.8%,3,3.8%,62.5%,54.0%,36.7%,47.5%,12,33.3%,30.0%,3,66.7%,39.3%,0.57,1:37
,Razvan Sabau,ROU,1,87,16.7%,14.3%,1,2.2%,9,20.0%,51.1%,56.5%,27.3%,42.2%,11,54.5%,31.0%,2,50.0%,36.8%,0.54,0:56
Q,Bjorn Rehnquist,SWE,1,125,45.5%,0.0%,3,5.6%,2,3.7%,59.3%,50.0%,45.5%,48.1%,7,14.3%,28.2%,3,0.0%,36.8%,0.54,1:28
WC,Mark Philippoussis,AUS,1,151,57.1%,7.7%,3,3.7%,9,11.0%,58.5%,58.3%,47.1%,53.7%,9,33.3%,24.6%,2,50.0%,40.4%,0.53,1:47
WC,Denis Istomin,UZB,1,150,50.0%,7.7%,8,9.6%,3,3.6%,63.9%,58.5%,36.7%,50.6%,11,45.5%,25.4%,3,33.3%,39.3%,0.51,1:23
29,Filippo Volandri,ITA,1,114,44.4%,12.5%,1,1.4%,3,4.2%,66.7%,52.1%,33.3%,45.8%,12,58.3%,26.2%,2,50.0%,38.6%,0.48,1:08
,Marcos Daniel,BRA,1,110,33.3%,0.0%,2,3.3%,3,5.0%,71.7%,48.8%,29.4%,43.3%,10,40.0%,24.0%,3,0.0%,34.5%,0.42,1:11
,All Main Draw Players,,127.0,,74.3%,25.7%,,6.5%,,3.9%,59.1%,69.1%,49.2%,60.9%,,58.1%,39.1%,,41.9%,50.0%,1.00,
