Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,15,(12)Dominik Hrbaty[SVK] [yr|ev],d.,26,(23)Igor Andreev[RUS] [yr|ev],1-6 6-4 6-3 2-6 6-4,1.01,7.7%,55.8%,60.9%,56.5%,8/14,7.3%,57.9%,66.3%,47.8%,16/21,3:31,12
R32,5,(5)Nikolay Davydenko[RUS] [yr|ev],d.,240,(WC)Nathan Healey[AUS] [yr|ev],6-2 5-7 6-4 7-5,1.56,3.5%,75.4%,74.4%,71.4%,4/6,11.6%,61.6%,70.0%,41.1%,13/18,2:59,3
R32,51,Juan Ignacio Chela[ARG] [yr|ev],d.,84,Kristof Vliegen[BEL] [yr|ev],6-1 6-4 6-4,1.40,4.2%,54.7%,78.8%,58.1%,8/8,6.1%,64.6%,67.9%,37.9%,7/11,2:04,15
R32,25,(21)Nicolas Kiefer[GER] [yr|ev],d.,17,(15)Juan Carlos Ferrero[ESP] [yr|ev],6-3 6-2 5-7 6-2,1.44,12.6%,51.5%,86.8%,56.0%,2/3,4.0%,64.3%,60.5%,57.8%,9/14,2:57,4
R32,48,Paul Henri Mathieu[FRA] [yr|ev],d.,81,Luis Horna[PER] [yr|ev],7-6(2) 7-6(7) 6-1,,,,,,,,,,,,2:39,12
R32,28,(25)Sebastien Grosjean[FRA] [yr|ev],d.,9,(6)Guillermo Coria[ARG] [yr|ev],6-2 6-2 3-6 6-4,1.19,6.5%,50.9%,72.7%,39.6%,5/11,0.0%,63.6%,61.0%,25.5%,17/26,2:52,4
R32,65,Fabrice Santoro[FRA] [yr|ev],d.,10,(8)Gaston Gaudio[ARG] [yr|ev],6-3 6-2 5-7 1-6 6-4,0.99,5.2%,55.2%,67.4%,42.9%,18/25,0.7%,59.6%,63.0%,47.3%,5/13,3:47,17
R32,14,(11)David Ferrer[ESP] [yr|ev],d.,21,(18)Mario Ancic[CRO] [yr|ev],6-3 6-3 6-3,1.29,0.0%,71.4%,65.0%,58.3%,2/4,3.5%,66.3%,54.4%,48.3%,7/13,1:53,3
R32,19,(16)Tommy Robredo[ESP] [yr|ev],d.,22,(20)James Blake[USA] [yr|ev],6-3 6-4 6-4,1.53,10.5%,57.0%,77.6%,64.9%,4/5,6.3%,52.1%,70.0%,43.5%,9/13,1:55,5
R32,4,(4)David Nalbandian[ARG] [yr|ev],d.,24,(26)Jarkko Nieminen[FIN] [yr|ev],2-6 6-3 6-2 7-5,1.18,4.4%,64.7%,62.5%,58.3%,11/16,2.4%,68.3%,58.1%,45.0%,12/19,2:54,3
R32,8,(7)Ivan Ljubicic[CRO] [yr|ev],d.,33,(31)Feliciano Lopez[ESP] [yr|ev],7-5 7-6(5) 6-0,1.45,10.1%,54.5%,83.3%,53.3%,4/5,10.5%,56.1%,70.3%,38.0%,12/17,2:26,3
R32,13,(10)Thomas Johansson[SWE] [yr|ev],d.,123,(Q)Gilles Simon[FRA] [yr|ev],6-3 6-2 6-1,1.63,12.7%,57.7%,85.4%,53.3%,4/4,4.8%,44.6%,70.3%,41.3%,9/15,1:31,7
R32,54,Marcos Baghdatis[CYP] [yr|ev],d.,177,(Q)Denis Gremelmayr[GER] [yr|ev],6-2 6-1 6-2,1.62,7.6%,54.5%,66.7%,60.0%,1/3,0.0%,61.8%,45.2%,34.6%,3/11,1:20,8
R32,3,(2)Andy Roddick[USA] [yr|ev],d.,162,(Q)Julien Benneteau[FRA] [yr|ev],6-1 6-2 6-2,2.48,27.4%,59.7%,86.5%,64.0%,0/0,8.5%,59.3%,48.6%,37.5%,1/7,1:22,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,69,Florian Mayer[GER] [yr|ev],6-1 6-4 6-0,1.71,12.2%,60.8%,75.6%,62.1%,1/1,2.9%,63.8%,52.3%,44.0%,4/10,1:12,1
R64,34,(30)Max Mirnyi[BLR] [yr|ev],d.,44,Davide Sanguinetti[ITA] [yr|ev],7-5 6-3 4-6 7-6(8),1.14,4.8%,66.2%,70.8%,63.3%,10/14,4.1%,58.5%,67.4%,59.0%,10/15,3:10,18
R64,139,(WC)Peter Luczak[AUS] [yr|ev],d.,29,(24)Olivier Rochus[BEL] [yr|ev],6-7(4) 6-4 6-1 6-7(1) 6-1,1.20,15.0%,68.7%,75.2%,50.0%,3/6,6.3%,58.7%,72.6%,44.1%,8/16,3:07,64
R64,41,Tommy Haas[GER] [yr|ev],d.,68,Paul Goldstein[USA] [yr|ev],6-0 6-1 6-2,2.71,3.5%,54.4%,93.5%,65.4%,2/2,4.8%,60.3%,65.8%,20.0%,2/9,1:16,2
R64,15,(12)Dominik Hrbaty[SVK] [yr|ev],d.,104,Dick Norman[BEL] [yr|ev],6-2 7-5 5-7 4-6 10-8,1.30,6.8%,59.3%,80.2%,48.5%,5/11,9.0%,57.5%,66.9%,44.7%,23/31,3:51,12
R64,26,(23)Igor Andreev[RUS] [yr|ev],d.,103,Raemon Sluiter[NED] [yr|ev],3-6 6-3 7-6(4) 2-6 6-2,1.03,6.2%,68.5%,70.0%,52.2%,6/11,7.9%,57.6%,67.5%,57.6%,4/9,3:00,18
R64,240,(WC)Nathan Healey[AUS] [yr|ev],d.,173,(WC)Amer Delic[BIH] [yr|ev],6-4 6-7(4) 6-3 6-4,1.01,7.0%,60.1%,74.4%,63.2%,10/10,11.6%,55.4%,82.3%,54.0%,4/7,2:46,159
R64,5,(5)Nikolay Davydenko[RUS] [yr|ev],d.,99,Kevin Kim[USA] [yr|ev],4-6 6-0 6-3 6-2,1.42,2.9%,79.4%,66.7%,66.7%,2/5,0.0%,58.6%,63.8%,36.6%,6/14,2:14,3
R64,51,Juan Ignacio Chela[ARG] [yr|ev],d.,6,(3)Lleyton Hewitt[AUS] [yr|ev],6-4 6-4 6-7(8) 6-2,1.22,4.7%,63.6%,63.4%,63.8%,9/13,5.5%,55.5%,65.4%,43.1%,13/21,3:23,15
R64,84,Kristof Vliegen[BEL] [yr|ev],d.,30,(28)Fernando Verdasco[ESP] [yr|ev],3-6 6-2 7-6(4) 7-5,1.06,7.2%,66.7%,68.5%,41.3%,8/13,5.5%,59.5%,67.0%,42.4%,15/22,3:13,30
R64,25,(21)Nicolas Kiefer[GER] [yr|ev],d.,77,Boris Pashanski[SRB] [yr|ev],4-6 6-1 6-4 6-1,1.40,14.6%,51.5%,79.2%,48.0%,5/9,3.4%,54.7%,57.8%,39.6%,7/16,2:32,4
R64,17,(15)Juan Carlos Ferrero[ESP] [yr|ev],d.,137,(Q)Janko Tipsarevic[SRB] [yr|ev],6-3 3-6 5-7 6-3 6-2,1.28,10.9%,62.0%,73.8%,53.1%,0/5,9.8%,49.7%,66.7%,46.3%,13/20,3:38,1
R64,48,Paul Henri Mathieu[FRA] [yr|ev],d.,202,(Q)Alex Bogomolov Jr[RUS] [yr|ev],6-0 7-6(5) 6-2,1.70,16.0%,49.4%,87.5%,53.7%,0/2,0.9%,64.1%,57.3%,35.7%,12/19,2:25,12
R64,81,Luis Horna[PER] [yr|ev],d.,91,Bjorn Phau[GER] [yr|ev],6-3 6-2 6-1,2.01,12.3%,70.8%,82.6%,47.4%,1/2,3.2%,52.4%,54.5%,33.3%,3/10,1:18,33
R64,28,(25)Sebastien Grosjean[FRA] [yr|ev],d.,85,Juan Monaco[ARG] [yr|ev],6-4 6-3 6-3,1.35,3.5%,44.7%,86.8%,48.9%,4/6,2.7%,60.8%,48.9%,62.1%,1/7,2:02,4
R64,9,(6)Guillermo Coria[ARG] [yr|ev],d.,186,(LL)Federico Luzzi[ITA] [yr|ev],7-6(10) 6-4 6-3,1.21,0.8%,78.2%,67.7%,46.2%,7/10,3.9%,55.9%,64.8%,42.9%,13/18,2:52,3
R64,10,(8)Gaston Gaudio[ARG] [yr|ev],d.,143,(Q)Lars Burgsmuller[GER] [yr|ev],6-3 6-2 6-3,1.61,1.3%,55.3%,76.2%,61.8%,4/5,3.7%,50.0%,70.7%,31.7%,5/11,1:58,5
R64,65,Fabrice Santoro[FRA] [yr|ev],d.,82,Andrei Pavel[ROU] [yr|ev],6-4 6-1 6-4,1.26,8.0%,59.0%,69.5%,43.9%,10/13,4.8%,65.1%,55.6%,34.5%,4/11,2:09,17
R64,21,(18)Mario Ancic[CRO] [yr|ev],d.,90,Jan Hernych[CZE] [yr|ev],6-1 6-4 6-4,1.98,14.3%,62.9%,90.9%,61.5%,0/0,1.2%,65.1%,60.7%,60.0%,11/15,1:47,7
R64,14,(11)David Ferrer[ESP] [yr|ev],d.,80,Daniele Bracciali[ITA] [yr|ev],6-4 6-4 6-7(5) 6-2,1.24,3.6%,66.4%,64.5%,46.8%,7/12,4.9%,51.2%,52.4%,45.0%,4/13,2:49,3
R64,19,(16)Tommy Robredo[ESP] [yr|ev],d.,53,Dmitry Tursunov[RUS] [yr|ev],7-6(4) 3-6 7-6(5) 6-3,1.19,3.6%,72.9%,68.6%,63.2%,6/9,5.2%,53.9%,78.3%,40.8%,2/6,3:03,5
R64,22,(20)James Blake[USA] [yr|ev],d.,203,(Q)Jean Christophe Faurel[FRA] [yr|ev],2-6 6-1 6-4 6-3,1.29,5.2%,54.6%,77.4%,47.7%,4/8,7.4%,60.7%,63.5%,37.5%,8/15,2:09,4
R64,24,(26)Jarkko Nieminen[FIN] [yr|ev],d.,98,Jimmy Wang[TPE] [yr|ev],6-2 7-6(3) 6-2,1.62,4.3%,62.4%,72.4%,65.7%,8/10,4.7%,50.0%,62.8%,39.5%,3/9,1:53,13
R64,4,(4)David Nalbandian[ARG] [yr|ev],d.,46,Stan Wawrinka[SUI] [yr|ev],6-4 3-6 6-4 6-2,1.18,1.6%,66.4%,66.3%,66.7%,11/12,7.5%,55.2%,64.9%,55.0%,8/12,3:00,3
R64,8,(7)Ivan Ljubicic[CRO] [yr|ev],d.,79,Philipp Kohlschreiber[GER] [yr|ev],7-5 6-2 6-1,1.36,3.1%,52.1%,70.0%,56.5%,3/5,3.2%,46.2%,58.1%,44.0%,9/16,2:20,3
R64,33,(31)Feliciano Lopez[ESP] [yr|ev],d.,71,Gilles Muller[LUX] [yr|ev],6-2 6-4 6-7(6) 6-4,1.21,13.9%,60.7%,79.7%,47.9%,1/3,7.1%,65.2%,66.3%,49.0%,10/16,2:35,12
R64,123,(Q)Gilles Simon[FRA] [yr|ev],d.,23,(19)Tomas Berdych[CZE] [yr|ev],6-3 6-2 4-6 6-2,1.29,4.7%,48.8%,73.0%,51.5%,11/14,2.7%,46.4%,65.4%,38.3%,2/9,2:30,6
R64,13,(10)Thomas Johansson[SWE] [yr|ev],d.,39,Xavier Malisse[BEL] [yr|ev],6-3 3-6 7-5 4-6 6-3,1.03,7.8%,52.6%,75.3%,53.4%,6/10,10.9%,46.9%,75.4%,53.8%,6/11,3:40,7
R64,177,(Q)Denis Gremelmayr[GER] [yr|ev],d.,18,(13)Robby Ginepri[USA] [yr|ev],2-6 5-7 6-4 6-3 6-3,0.93,4.4%,50.3%,67.0%,45.6%,14/21,4.7%,66.0%,66.7%,45.1%,4/12,3:03,59
R64,54,Marcos Baghdatis[CYP] [yr|ev],d.,20,(17)Radek Stepanek[CZE] [yr|ev],6-4 6-3 3-6 0-6 7-5,1.10,4.7%,50.8%,72.3%,57.1%,5/11,7.3%,56.7%,67.1%,53.8%,7/12,3:10,8
R64,162,(Q)Julien Benneteau[FRA] [yr|ev],d.,110,Guillermo Garcia Lopez[ESP] [yr|ev],6-4 7-6(3) 6-1,1.36,8.2%,75.3%,78.1%,50.0%,2/2,4.0%,54.5%,70.4%,48.9%,9/12,2:11,25
R64,3,(2)Andy Roddick[USA] [yr|ev],d.,60,Wesley Moodie[RSA] [yr|ev],7-5 6-3 6-2,1.67,14.1%,61.5%,85.4%,66.7%,1/1,12.9%,71.8%,62.3%,66.7%,5/9,1:48,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,195,(WC)Denis Istomin[UZB] [yr|ev],6-2 6-3 6-2,1.95,3.0%,68.7%,82.6%,57.1%,2/3,9.6%,63.9%,58.5%,36.7%,5/11,1:23,1
R128,69,Florian Mayer[GER] [yr|ev],d.,112,Hyung Taik Lee[KOR] [yr|ev],6-4 6-1 4-6 6-4,1.24,9.3%,50.5%,77.8%,43.4%,2/7,1.8%,62.8%,50.7%,52.4%,5/14,2:18,18
R128,44,Davide Sanguinetti[ITA] [yr|ev],d.,265,(Q)Jacob Adaktusson[SWE] [yr|ev],7-6(5) 6-3 6-2,1.55,5.4%,56.5%,76.9%,62.5%,3/4,4.5%,53.6%,65.0%,42.3%,7/12,1:51,42
R128,34,(30)Max Mirnyi[BLR] [yr|ev],d.,93,Thierry Ascione[FRA] [yr|ev],6-3 3-6 6-1 6-7(4) 6-0,1.23,7.6%,73.8%,72.9%,52.6%,10/12,3.1%,76.2%,65.7%,41.9%,5/12,2:35,18
R128,29,(24)Olivier Rochus[BEL] [yr|ev],d.,141,(WC)Michael Llodra[FRA] [yr|ev],6-4 6-2 6-2,1.77,2.7%,65.8%,70.8%,84.0%,3/3,11.5%,57.7%,66.7%,42.4%,2/7,1:36,24
R128,139,(WC)Peter Luczak[AUS] [yr|ev],d.,102,Ivo Minar[CZE] [yr|ev],7-6(4) 7-6(5) 6-4,1.02,14.0%,64.5%,78.3%,68.4%,2/3,11.9%,53.5%,81.5%,66.0%,2/4,2:00,64
R128,68,Paul Goldstein[USA] [yr|ev],d.,76,Novak Djokovic[SRB] [yr|ev],6-2 1-6 6-3 6-2,1.18,1.7%,62.1%,70.8%,45.5%,10/13,5.3%,62.3%,62.0%,41.9%,13/19,2:28,58
R128,41,Tommy Haas[GER] [yr|ev],d.,16,(14)Richard Gasquet[FRA] [yr|ev],6-2 7-5 6-2,1.38,7.7%,61.5%,78.6%,54.3%,10/11,5.1%,50.0%,64.1%,51.3%,4/10,1:51,2
R128,15,(12)Dominik Hrbaty[SVK] [yr|ev],d.,125,(Q)Oliver Marach[AUT] [yr|ev],3-6 4-6 6-2 6-1 6-3,1.34,6.2%,58.4%,69.7%,55.3%,3/9,7.2%,47.6%,67.1%,36.8%,13/23,3:03,12
R128,104,Dick Norman[BEL] [yr|ev],d.,236,(Q)Zack Fleishman[USA] [yr|ev],6-4 7-6(6) 5-7 0-6 6-3,0.91,10.1%,62.6%,72.3%,32.8%,17/25,3.7%,52.2%,69.0%,53.2%,7/13,3:31,85
R128,103,Raemon Sluiter[NED] [yr|ev],d.,217,(Q)Pavel Snobel[CZE] [yr|ev],6-4 2-6 6-2 6-4,1.32,7.4%,56.8%,77.8%,61.0%,1/4,4.1%,46.3%,64.3%,58.5%,8/13,2:04,46
R128,26,(23)Igor Andreev[RUS] [yr|ev],d.,111,Nicolas Almagro[ESP] [yr|ev],7-5 6-4 6-3,1.23,3.0%,63.6%,74.6%,52.8%,3/5,8.0%,72.7%,59.4%,58.3%,7/12,1:49,18
R128,240,(WC)Nathan Healey[AUS] [yr|ev],d.,32,(29)Filippo Volandri[ITA] [yr|ev],6-2 6-3 RET,2.07,7.1%,54.8%,78.3%,68.4%,1/2,1.4%,66.7%,52.1%,33.3%,7/12,1:08,159
R128,173,(WC)Amer Delic[BIH] [yr|ev],d.,105,Potito Starace[ITA] [yr|ev],7-5 6-7(3) 6-3 3-6 6-3,1.01,7.9%,61.2%,70.6%,53.6%,9/12,3.7%,74.8%,64.8%,61.0%,10/15,3:16,60
R128,99,Kevin Kim[USA] [yr|ev],d.,218,(Q)Harel Levy[ISR] [yr|ev],6-4 6-4 6-0,1.45,8.6%,62.4%,72.4%,54.3%,7/8,2.1%,62.8%,57.6%,37.1%,3/9,1:37,63
R128,5,(5)Nikolay Davydenko[RUS] [yr|ev],d.,67,Ivo Karlovic[CRO] [yr|ev],7-5 4-6 3-6 7-5 6-3,1.14,3.2%,81.3%,73.0%,62.1%,7/9,18.7%,64.5%,79.4%,44.1%,8/11,3:21,3
R128,6,(3)Lleyton Hewitt[AUS] [yr|ev],d.,58,Robin Vik[CZE] [yr|ev],6-4 2-6 5-7 7-6(4) 6-3,0.95,5.9%,57.5%,63.6%,41.8%,20/29,4.8%,63.0%,68.3%,36.1%,12/21,3:46,1
R128,51,Juan Ignacio Chela[ARG] [yr|ev],d.,62,Andy Murray[GBR] [yr|ev],6-1 6-3 6-3,1.47,1.2%,64.3%,70.4%,66.7%,3/3,9.1%,50.6%,64.1%,44.7%,3/8,1:46,15
R128,84,Kristof Vliegen[BEL] [yr|ev],d.,43,Christophe Rochus[BEL] [yr|ev],6-3 6-1 6-4,1.50,19.3%,65.9%,79.3%,46.7%,4/5,1.5%,56.9%,54.1%,50.0%,2/8,1:27,30
R128,30,(28)Fernando Verdasco[ESP] [yr|ev],d.,63,Kenneth Carlsen[DEN] [yr|ev],7-6(5) 6-4 6-4,1.36,3.0%,63.0%,84.1%,54.1%,6/6,6.0%,56.4%,75.8%,47.1%,13/15,2:14,7
R128,25,(21)Nicolas Kiefer[GER] [yr|ev],d.,50,Paradorn Srichaphan[THA] [yr|ev],6-7(5) 4-6 7-6(5) 6-1 6-2,1.35,7.0%,46.8%,71.6%,57.1%,6/13,4.0%,48.0%,56.9%,46.2%,6/16,3:50,4
R128,77,Boris Pashanski[SRB] [yr|ev],d.,100,Wayne Arthurs[AUS] [yr|ev],6-3 6-4 4-6 7-6(2),1.31,4.9%,67.2%,74.4%,67.5%,4/5,21.6%,47.0%,79.4%,49.3%,6/9,2:41,55
R128,137,(Q)Janko Tipsarevic[SRB] [yr|ev],d.,56,Andreas Seppi[ITA] [yr|ev],1-6 6-4 4-6 6-2 6-4,1.04,6.1%,53.1%,67.9%,50.7%,7/14,7.0%,48.1%,71.0%,46.3%,7/14,3:04,8
R128,17,(15)Juan Carlos Ferrero[ESP] [yr|ev],d.,70,Tomas Zib[CZE] [yr|ev],7-5 6-0 6-2,1.75,11.4%,57.1%,72.5%,66.7%,1/3,3.8%,62.5%,54.0%,36.7%,4/12,1:37,1
R128,202,(Q)Alex Bogomolov Jr[RUS] [yr|ev],d.,12,(9)Fernando Gonzalez[CHI] [yr|ev],4-6 7-6(6) 6-3 6-7(3) 7-5,0.93,3.2%,71.0%,63.6%,39.7%,14/22,5.6%,55.1%,71.4%,45.0%,4/13,4:05,33
R128,48,Paul Henri Mathieu[FRA] [yr|ev],d.,64,Arnaud Clement[FRA] [yr|ev],6-3 7-6(4) 6-3,1.19,10.4%,58.5%,72.6%,52.3%,5/7,5.6%,57.3%,70.6%,39.5%,3/7,2:32,12
R128,91,Bjorn Phau[GER] [yr|ev],d.,75,Carlos Berlocq[ARG] [yr|ev],6-4 7-6(3) 2-6 7-6(4),1.05,1.4%,50.7%,62.9%,51.5%,8/17,4.5%,56.8%,60.0%,49.1%,4/12,3:12,59
R128,81,Luis Horna[PER] [yr|ev],d.,27,(22)Gael Monfils[FRA] [yr|ev],6-4 7-5 6-1,1.57,1.3%,84.0%,73.0%,66.7%,1/2,6.6%,50.5%,69.6%,42.2%,5/11,1:54,33
R128,28,(25)Sebastien Grosjean[FRA] [yr|ev],d.,165,(WC)Mark Philippoussis[AUS] [yr|ev],6-4 6-2 6-3,1.88,8.7%,44.9%,74.2%,76.3%,1/2,3.7%,58.5%,58.3%,47.1%,3/9,1:47,4
R128,85,Juan Monaco[ARG] [yr|ev],d.,109,Jean Rene Lisnard[MON] [yr|ev],4-6 6-2 6-4 6-3,1.24,1.8%,57.9%,68.2%,56.3%,9/13,0.8%,36.6%,80.0%,39.7%,7/14,2:34,10
R128,186,(LL)Federico Luzzi[ITA] [yr|ev],d.,108,Juan Antonio Marin[CRC] [yr|ev],6-1 6-4 7-5,1.34,9.6%,55.4%,87.0%,45.9%,1/3,0.0%,60.5%,61.2%,53.1%,6/12,1:55,92
R128,9,(6)Guillermo Coria[ARG] [yr|ev],d.,38,Victor Hanescu[ROU] [yr|ev],6-4 1-6 4-6 6-2 6-1,1.05,1.3%,68.6%,57.0%,32.7%,14/24,6.1%,67.6%,54.0%,31.3%,16/28,3:29,3
R128,10,(8)Gaston Gaudio[ARG] [yr|ev],d.,107,Razvan Sabau[ROU] [yr|ev],6-2 5-0 RET,1.87,14.3%,54.8%,82.6%,52.6%,1/2,2.2%,51.1%,56.5%,27.3%,6/11,0:56,5
R128,143,(Q)Lars Burgsmuller[GER] [yr|ev],d.,87,Rainer Schuettler[GER] [yr|ev],3-6 6-3 7-6(2) 6-3,1.03,2.4%,57.5%,68.5%,44.4%,9/15,1.9%,57.1%,66.7%,44.4%,3/10,2:50,65
R128,65,Fabrice Santoro[FRA] [yr|ev],d.,73,Vincent Spadea[USA] [yr|ev],3-6 6-0 6-2 6-3,1.50,1.1%,57.5%,68.0%,64.9%,3/6,0.0%,53.6%,57.6%,41.2%,10/18,2:03,17
R128,82,Andrei Pavel[ROU] [yr|ev],d.,35,(32)Carlos Moya[ESP] [yr|ev],6-4 7-6(5) 4-6 3-6 6-4,1.02,0.0%,67.6%,70.0%,43.8%,2/8,4.5%,54.7%,70.4%,49.4%,16/22,3:44,13
R128,21,(18)Mario Ancic[CRO] [yr|ev],d.,52,Agustin Calleri[ARG] [yr|ev],6-4 4-6 6-3 6-4,1.10,7.4%,56.6%,78.3%,43.4%,6/10,5.1%,50.8%,68.3%,50.0%,13/19,2:46,7
R128,90,Jan Hernych[CZE] [yr|ev],d.,106,Fernando Vicente[ESP] [yr|ev],2-6 6-3 7-6(5) 6-2,1.10,3.7%,70.9%,70.5%,48.7%,7/10,3.0%,66.7%,65.9%,50.0%,9/13,2:39,59
R128,80,Daniele Bracciali[ITA] [yr|ev],d.,161,(Q)Yen Hsun Lu[TPE] [yr|ev],6-1 7-6(4) 6-2,,,,,,,,,,,,,49
R128,14,(11)David Ferrer[ESP] [yr|ev],d.,37,Florent Serra[FRA] [yr|ev],4-6 6-3 6-1 6-4,1.21,2.8%,65.4%,61.4%,51.4%,4/10,1.3%,62.6%,63.9%,24.1%,10/20,2:29,3
R128,19,(16)Tommy Robredo[ESP] [yr|ev],d.,97,Jiri Vanek[CZE] [yr|ev],6-4 7-6(6) 6-3,1.28,9.6%,72.1%,73.3%,55.2%,4/5,7.2%,65.8%,71.2%,36.8%,8/11,2:05,5
R128,53,Dmitry Tursunov[RUS] [yr|ev],d.,36,Tim Henman[GBR] [yr|ev],5-7 6-3 6-4 7-5,1.10,4.7%,56.4%,72.6%,40.0%,10/16,3.5%,64.6%,60.2%,43.1%,9/18,3:14,20
