Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,J J Wolf,USA,3,528,71.4%,32.6%,29,11.0%,20,7.6%,55.1%,71.0%,44.9%,59.3%,23,47.8%,40.8%,22,63.6%,50.0%,1.00,5:58
,Yasutaka Uchiyama,JPN,1,297,81.8%,13.6%,14,9.5%,5,3.4%,68.2%,78.2%,31.9%,63.5%,16,75.0%,36.2%,12,25.0%,49.8%,0.99,3:21
,Vasek Pospisil,CAN,4,1000,88.8%,12.7%,71,13.5%,25,4.8%,61.5%,78.6%,49.0%,67.2%,31,71.0%,32.4%,31,32.3%,50.6%,0.99,12:09
,Ugo Humbert,FRA,2,355,90.0%,16.1%,17,10.0%,9,5.3%,65.3%,74.8%,57.6%,68.8%,7,57.1%,30.8%,18,27.8%,49.0%,0.99,3:59
13,Cristian Garin,CHI,2,599,75.0%,22.9%,27,9.5%,14,4.9%,60.7%,72.8%,43.8%,61.4%,22,45.5%,38.2%,32,34.4%,49.2%,0.99,7:11
,Maxime Cressy,USA,2,413,85.3%,15.2%,44,20.6%,25,11.7%,57.0%,75.4%,54.3%,66.4%,16,68.8%,33.2%,10,50.0%,50.4%,0.99,4:42
,Frances Tiafoe,USA,4,863,75.7%,24.2%,29,6.3%,13,2.8%,60.7%,70.1%,48.3%,61.6%,49,65.3%,37.5%,35,45.7%,50.3%,0.98,10:21
31,Marin Cilic,CRO,3,771,81.5%,15.4%,46,12.4%,19,5.1%,61.3%,77.6%,46.5%,65.6%,22,45.5%,33.8%,32,31.3%,49.2%,0.98,8:58
,Corentin Moutet,FRA,3,669,73.5%,21.6%,12,3.7%,13,4.0%,63.3%,66.2%,50.0%,60.2%,34,61.8%,38.9%,35,31.4%,49.3%,0.98,8:36
,Dennis Novak,AUT,1,269,61.9%,30.0%,7,5.3%,5,3.8%,66.9%,60.7%,43.2%,54.9%,15,46.7%,43.4%,15,40.0%,49.1%,0.96,2:53
,Egor Gerasimov,BLR,2,443,80.6%,19.4%,13,5.9%,10,4.5%,66.4%,72.6%,43.2%,62.7%,19,63.2%,35.9%,22,31.8%,49.2%,0.96,5:11
,Roberto Carballes Baena,ESP,2,416,73.5%,17.6%,9,4.5%,10,5.0%,65.7%,63.6%,59.4%,62.2%,15,40.0%,35.8%,21,28.6%,48.6%,0.95,4:57
,Jack Sock,USA,2,490,78.6%,17.1%,18,7.5%,17,7.1%,56.3%,75.6%,49.5%,64.2%,18,50.0%,33.6%,15,46.7%,48.6%,0.94,5:46
16,John Isner,USA,1,356,92.9%,0.0%,52,30.4%,4,2.3%,78.4%,73.9%,62.2%,71.3%,11,81.8%,26.5%,5,0.0%,48.0%,0.92,3:50
,Pablo Cuevas,URU,1,294,84.0%,12.0%,12,8.0%,5,3.3%,67.3%,75.2%,49.0%,66.7%,6,33.3%,30.6%,7,42.9%,49.0%,0.92,3:15
29,Guido Pella,ARG,1,195,68.8%,18.8%,3,3.1%,3,3.1%,70.1%,67.6%,41.4%,59.8%,7,28.6%,36.7%,6,50.0%,48.2%,0.91,2:13
,Salvatore Caruso,ITA,3,675,78.4%,17.6%,26,7.4%,18,5.1%,56.9%,68.7%,50.7%,60.9%,40,72.5%,35.7%,30,30.0%,48.9%,0.91,7:53
,Laslo Djere,SRB,1,270,76.2%,18.2%,6,4.6%,10,7.6%,56.5%,77.0%,40.4%,61.1%,11,54.5%,35.3%,12,33.3%,47.8%,0.91,3:09
,Steve Johnson,USA,2,596,93.9%,8.3%,35,11.1%,14,4.4%,60.3%,83.2%,49.6%,69.8%,13,76.9%,27.4%,16,25.0%,49.8%,0.91,6:32
,Marcos Giron,USA,2,481,68.4%,23.7%,17,7.1%,5,2.1%,67.6%,65.0%,42.3%,57.7%,25,52.0%,37.9%,27,33.3%,47.8%,0.90,5:38
,Mackenzie Mcdonald,USA,1,316,73.9%,16.7%,9,5.3%,5,3.0%,58.0%,64.3%,52.1%,59.2%,24,75.0%,36.7%,9,44.4%,48.7%,0.90,3:42
9,Diego Schwartzman,ARG,1,346,52.2%,34.8%,1,0.6%,8,4.6%,68.0%,52.9%,46.4%,50.9%,31,64.5%,43.9%,27,29.6%,47.4%,0.89,3:59
,Denis Kudla,USA,1,318,82.1%,11.1%,19,11.3%,7,4.2%,61.9%,74.0%,51.6%,65.5%,12,58.3%,30.7%,4,75.0%,49.1%,0.89,3:33
,Marc Polmans,AUS,1,318,68.0%,24.0%,4,2.5%,12,7.5%,66.5%,61.7%,48.1%,57.1%,19,57.9%,38.2%,13,46.2%,47.8%,0.89,3:45
,Christopher Oconnell,AUS,2,455,77.1%,14.3%,8,3.3%,3,1.2%,63.6%,66.2%,52.3%,61.2%,29,72.4%,34.7%,13,38.5%,48.8%,0.89,5:25
,Kyle Edmund,GBR,2,480,76.9%,20.5%,9,3.6%,10,4.0%,61.3%,69.7%,51.0%,62.5%,19,52.6%,33.2%,21,38.1%,48.3%,0.89,6:00
,Jason Jung,TPE,1,224,66.7%,26.3%,4,3.7%,3,2.8%,68.8%,62.7%,47.1%,57.8%,14,57.1%,36.5%,10,50.0%,46.9%,0.87,2:40
,James Duckworth,AUS,1,279,76.2%,9.5%,4,3.0%,2,1.5%,55.2%,64.9%,56.7%,61.2%,16,68.8%,33.8%,12,16.7%,47.0%,0.87,3:20
,Miomir Kecmanovic,SRB,2,561,88.2%,14.3%,38,13.4%,11,3.9%,60.8%,76.7%,51.4%,66.8%,27,85.2%,28.8%,17,29.4%,48.0%,0.87,5:32
,Lorenzo Sonego,ITA,1,198,58.8%,23.5%,9,9.1%,2,2.0%,66.7%,66.7%,33.3%,55.6%,14,50.0%,38.4%,8,50.0%,47.0%,0.86,2:41
,Andreas Seppi,ITA,1,260,85.0%,4.8%,13,10.4%,4,3.2%,64.0%,72.5%,51.1%,64.8%,10,70.0%,30.4%,9,11.1%,46.9%,0.86,3:02
,Jozef Kovalik,SVK,1,194,70.6%,16.7%,4,4.3%,3,3.3%,70.7%,70.8%,48.1%,64.1%,6,16.7%,30.4%,6,50.0%,46.4%,0.85,2:18
,Pedro Sousa,POR,1,236,68.4%,15.8%,10,8.7%,3,2.6%,61.7%,73.2%,36.4%,59.1%,11,45.5%,34.7%,8,37.5%,46.6%,0.85,2:37
,Kevin Anderson,RSA,1,266,87.0%,8.7%,20,15.3%,7,5.3%,58.8%,80.5%,50.0%,67.9%,4,25.0%,27.4%,5,40.0%,47.4%,0.85,3:07
,Tennys Sandgren,USA,1,224,75.0%,11.8%,14,12.6%,5,4.5%,53.2%,76.3%,40.4%,59.5%,11,63.6%,34.5%,19,10.5%,46.9%,0.85,2:46
,Joao Sousa,POR,1,210,64.7%,16.7%,7,7.4%,2,2.1%,59.6%,57.1%,65.8%,60.6%,10,40.0%,33.6%,10,30.0%,45.7%,0.85,2:34
18,Dusan Lajovic,SRB,1,223,72.2%,10.5%,7,6.3%,2,1.8%,68.8%,63.6%,57.1%,61.6%,15,66.7%,32.4%,5,40.0%,47.1%,0.84,2:26
,Ulises Blanch,USA,1,299,80.0%,12.0%,13,8.2%,5,3.1%,54.7%,70.1%,54.2%,62.9%,16,68.8%,30.7%,9,33.3%,47.8%,0.83,3:12
,Federico Gaio,ITA,1,254,77.3%,19.0%,9,6.7%,6,4.4%,44.4%,73.3%,50.7%,60.7%,13,61.5%,32.8%,7,57.1%,47.6%,0.83,3:06
,Aljaz Bedene,SLO,1,269,66.7%,14.3%,13,9.0%,15,10.3%,49.7%,73.6%,42.5%,57.9%,20,65.0%,33.9%,5,60.0%,46.8%,0.81,3:09
,Michael Mmoh,USA,2,363,75.0%,19.4%,11,5.6%,5,2.5%,66.0%,71.5%,46.3%,62.9%,19,57.9%,30.1%,11,54.5%,47.9%,0.81,4:14
,Andrej Martin,SVK,1,199,62.5%,13.3%,6,5.9%,2,2.0%,62.7%,59.4%,47.4%,54.9%,8,25.0%,36.1%,8,25.0%,45.7%,0.80,2:11
,Sam Querrey,USA,1,178,80.0%,0.0%,11,13.1%,2,2.4%,52.4%,86.4%,52.5%,70.2%,6,50.0%,23.4%,3,0.0%,45.5%,0.79,1:44
,Mitchell Krueger,USA,2,360,67.7%,20.0%,17,8.8%,5,2.6%,61.7%,65.5%,47.3%,58.5%,19,47.4%,32.9%,11,54.5%,46.7%,0.79,4:10
,Feliciano Lopez,ESP,1,249,81.0%,10.0%,17,12.2%,11,7.9%,47.5%,80.3%,46.6%,62.6%,14,71.4%,29.1%,4,50.0%,47.8%,0.78,3:00
,Andy Murray,GBR,2,520,78.6%,9.8%,16,5.6%,15,5.2%,56.3%,70.4%,50.8%,61.8%,25,64.0%,29.7%,6,66.7%,47.5%,0.78,6:47
,Taro Daniel,JPN,1,229,70.6%,11.1%,6,5.3%,5,4.4%,56.6%,60.9%,53.1%,57.5%,12,58.3%,32.8%,6,33.3%,45.0%,0.77,2:35
,Jiri Vesely,CZE,1,204,75.0%,6.3%,14,13.6%,2,1.9%,63.1%,70.8%,42.1%,60.2%,13,69.2%,30.7%,9,11.1%,45.6%,0.77,2:24
,Attila Balazs,HUN,1,181,68.8%,12.5%,4,4.5%,9,10.1%,52.8%,76.6%,42.9%,60.7%,6,16.7%,30.4%,7,28.6%,45.3%,0.77,2:16
,Reilly Opelka,USA,1,242,80.0%,10.5%,18,14.4%,4,3.2%,61.6%,76.6%,39.6%,62.4%,7,42.9%,29.1%,8,25.0%,46.3%,0.77,2:27
,Philipp Kohlschreiber,GER,1,248,84.2%,10.5%,9,7.0%,4,3.1%,50.8%,76.9%,49.2%,63.3%,11,72.7%,28.3%,4,50.0%,46.4%,0.77,2:54
,Jaume Munar,ESP,1,144,70.0%,16.7%,1,1.3%,5,6.6%,56.6%,58.1%,57.6%,57.9%,10,70.0%,32.4%,7,28.6%,45.8%,0.77,1:55
,Alexander Bublik,KAZ,1,233,68.4%,15.8%,18,14.5%,10,8.1%,58.1%,77.8%,34.6%,59.7%,16,62.5%,31.2%,7,42.9%,46.4%,0.77,2:47
,Andrey Kuznetsov,RUS,2,341,79.3%,14.3%,23,12.0%,4,2.1%,65.4%,73.6%,48.5%,64.9%,18,66.7%,26.7%,10,40.0%,48.1%,0.76,3:34
,Jannik Sinner,ITA,1,350,79.2%,4.0%,12,6.3%,5,2.6%,56.5%,74.1%,44.6%,61.3%,22,77.3%,29.6%,7,14.3%,46.9%,0.76,3:44
,Peter Gojowczyk,GER,1,181,64.3%,13.3%,3,3.3%,10,11.0%,51.6%,70.2%,43.2%,57.1%,11,54.5%,32.2%,5,40.0%,44.8%,0.75,1:50
,Mohamed Safwat,EGY,1,180,61.5%,7.1%,2,2.3%,3,3.4%,59.1%,55.8%,52.8%,54.5%,10,50.0%,33.7%,5,20.0%,43.9%,0.74,2:11
,Kamil Majchrzak,POL,1,192,71.4%,6.3%,9,9.3%,7,7.2%,45.4%,79.5%,41.5%,58.8%,8,50.0%,30.5%,6,16.7%,44.8%,0.74,1:59
,Stefano Travaglia,ITA,1,220,66.7%,15.8%,6,5.0%,5,4.1%,60.3%,76.7%,37.5%,61.2%,22,72.7%,28.3%,5,60.0%,46.4%,0.73,2:41
,Marco Cecchinato,ITA,1,183,60.0%,13.3%,3,3.2%,8,8.4%,62.1%,61.0%,47.2%,55.8%,9,33.3%,31.8%,10,20.0%,44.3%,0.72,1:54
,Dominik Koepfer,GER,1,244,65.0%,10.0%,5,4.0%,10,7.9%,56.3%,66.2%,49.1%,58.7%,14,50.0%,29.7%,8,25.0%,44.7%,0.72,2:45
,Mikael Ymer,SWE,1,176,64.3%,12.5%,9,11.5%,4,5.1%,50.0%,71.8%,43.6%,57.7%,6,16.7%,30.6%,6,33.3%,42.6%,0.72,2:16
,Evgeny Donskoy,RUS,1,169,53.3%,20.0%,6,7.0%,6,7.0%,57.0%,71.4%,27.0%,52.3%,11,36.4%,33.7%,3,100.0%,43.2%,0.71,1:53
,Jeremy Chardy,FRA,1,215,66.7%,7.1%,21,16.7%,11,8.7%,65.9%,69.9%,32.6%,57.1%,22,77.3%,30.3%,8,12.5%,46.0%,0.71,2:07
,Pablo Andujar,ESP,1,181,57.1%,7.1%,0,0.0%,3,3.7%,65.9%,63.0%,35.7%,53.7%,8,25.0%,32.3%,9,11.1%,42.0%,0.70,2:21
22,Nikoloz Basilashvili,GEO,1,175,69.2%,0.0%,4,4.9%,2,2.4%,57.3%,63.8%,51.4%,58.5%,8,50.0%,29.0%,7,0.0%,42.9%,0.70,1:59
,Thai Son Kwiatkowski,USA,1,227,70.0%,11.8%,11,9.1%,4,3.3%,57.9%,64.3%,49.0%,57.9%,8,25.0%,29.2%,7,28.6%,44.5%,0.69,2:50
,Radu Albot,MDA,1,192,61.5%,7.1%,7,6.7%,5,4.8%,64.4%,67.2%,32.4%,54.8%,13,61.5%,30.7%,3,33.3%,43.8%,0.68,2:13
,Damir Dzumhur,BIH,1,177,41.7%,8.3%,2,2.1%,8,8.4%,55.8%,54.7%,35.7%,46.3%,19,63.2%,34.1%,7,14.3%,40.7%,0.64,1:58
,Pedro Martinez,ESP,1,195,42.9%,21.4%,3,2.7%,6,5.5%,60.0%,56.1%,31.8%,46.4%,18,55.6%,34.1%,7,42.9%,41.0%,0.64,2:11
,Sebastian Korda,USA,1,239,77.8%,5.3%,1,0.7%,3,2.2%,71.9%,58.0%,59.0%,58.3%,14,71.4%,26.0%,2,50.0%,44.8%,0.62,2:47
,Ivo Karlovic,CRO,1,192,81.3%,5.9%,20,21.3%,4,4.3%,57.4%,66.7%,62.5%,64.9%,8,62.5%,21.4%,6,16.7%,42.7%,0.61,1:53
,Yuichi Sugita,JPN,1,168,64.3%,7.1%,4,4.1%,4,4.1%,54.1%,69.8%,46.7%,59.2%,17,70.6%,24.3%,1,100.0%,44.6%,0.60,1:52
,Bradley Klahn,USA,1,204,62.5%,6.3%,10,8.6%,5,4.3%,62.9%,63.0%,44.2%,56.0%,17,64.7%,26.1%,2,50.0%,43.1%,0.59,2:12
,Paolo Lorenzi,ITA,1,171,78.6%,0.0%,6,7.1%,3,3.6%,54.8%,78.3%,42.1%,61.9%,4,25.0%,21.8%,2,0.0%,41.5%,0.57,2:12
,Tommy Paul,USA,1,159,61.5%,0.0%,3,3.7%,3,3.7%,62.2%,56.9%,45.2%,52.4%,12,58.3%,26.0%,7,0.0%,39.6%,0.55,1:51
,Thiago Seyboth Wild,BRA,1,175,64.3%,0.0%,5,5.4%,4,4.3%,57.6%,56.6%,51.3%,54.3%,10,50.0%,25.3%,2,0.0%,40.6%,0.55,2:16
,Albert Ramos,ESP,1,141,36.4%,0.0%,0,0.0%,7,9.1%,48.1%,54.1%,40.0%,46.8%,14,50.0%,28.1%,0,-,38.3%,0.53,1:38
,Hugo Dellien,BOL,1,145,50.0%,7.7%,1,1.4%,2,2.8%,72.2%,46.2%,55.0%,48.6%,10,40.0%,26.0%,5,20.0%,37.2%,0.51,1:46
,Leonardo Mayer,ARG,1,148,61.5%,0.0%,5,6.0%,7,8.4%,54.2%,62.2%,47.4%,55.4%,9,44.4%,20.0%,0,-,39.9%,0.45,1:49
,Federico Delbonis,ARG,1,150,58.3%,0.0%,1,1.2%,3,3.6%,64.3%,59.3%,43.3%,53.6%,9,44.4%,19.7%,2,0.0%,38.7%,0.42,1:46
,Go Soeda,JPN,1,166,80.0%,0.0%,0,0.0%,3,3.4%,60.2%,60.4%,65.7%,62.5%,5,40.0%,15.4%,4,0.0%,40.4%,0.41,2:01
,All Main Draw Players,,127.0,,79.0%,21.0%,,8.3%,,4.1%,61.6%,72.0%,50.2%,63.6%,,62.2%,36.4%,,37.8%,50.0%,1.00,
