Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,28,(21)Alex De Minaur[AUS] [yr|ev],d.,94,Vasek Pospisil[CAN] [yr|ev],7-6(6) 6-3 6-2,1.61,2.4%,58.8%,80.0%,62.9%,1/2,8.2%,60.0%,72.7%,31.8%,3/7,2:17,6
R16,3,(2)Dominic Thiem[AUT] [yr|ev],d.,21,(15)Felix Auger Aliassime[CAN] [yr|ev],7-6(4) 6-1 6-1,1.74,3.8%,67.5%,74.1%,69.2%,2/3,13.6%,60.2%,60.4%,40.0%,8/14,2:07,3
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,29,(28)Jan Lennard Struff[GER] [yr|ev],6-3 6-3 6-1,1.62,4.9%,63.0%,80.4%,56.7%,4/4,10.5%,57.9%,61.4%,43.8%,6/11,1:43,1
R32,27,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,65,Ricardas Berankis[LTU] [yr|ev],6-4 6-3 6-2,1.50,2.6%,66.2%,72.5%,57.7%,3/6,3.5%,55.8%,60.4%,39.5%,11/18,1:54,10
R32,17,(12)Denis Shapovalov[CAN] [yr|ev],d.,25,(19)Taylor Fritz[USA] [yr|ev],3-6 6-3 4-6 7-6(5) 6-2,1.05,14.7%,68.0%,76.5%,47.9%,10/15,12.6%,58.7%,79.8%,45.8%,3/9,3:26,10
R32,10,(7)David Goffin[BEL] [yr|ev],d.,26,(26)Filip Krajinovic[SRB] [yr|ev],6-1 7-6(5) 6-4,1.25,8.2%,64.9%,73.0%,38.2%,4/8,8.0%,58.0%,60.8%,37.8%,6/13,2:04,7
R32,32,(27)Borna Coric[CRO] [yr|ev],d.,6,(4)Stefanos Tsitsipas[GRE] [yr|ev],6-7(2) 6-4 4-6 7-5 7-6(4),0.99,2.3%,65.5%,68.8%,59.3%,10/15,8.9%,67.6%,66.9%,63.8%,7/13,4:36,12
R32,63,Jordan Thompson[AUS] [yr|ev],d.,90,Mikhail Kukushkin[KAZ] [yr|ev],7-5 6-4 6-1,1.52,12.8%,65.1%,76.8%,50.0%,3/5,2.1%,49.5%,50.0%,51.0%,7/13,2:23,26
R32,99,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,76,Cameron Norrie[GBR] [yr|ev],7-6(2) 4-6 6-2 6-1,1.34,3.5%,68.4%,67.9%,69.4%,5/8,6.8%,64.4%,64.5%,45.2%,12/18,2:43,21
R32,7,(5)Alexander Zverev[GER] [yr|ev],d.,39,(32)Adrian Mannarino[FRA] [yr|ev],6-7(4) 6-4 6-2 6-2,1.36,12.1%,62.9%,79.5%,51.2%,6/8,3.3%,62.0%,62.7%,50.0%,2/9,2:52,2
R32,8,(6)Matteo Berrettini[ITA] [yr|ev],d.,37,(30)Casper Ruud[NOR] [yr|ev],6-4 6-4 6-2,1.41,14.8%,60.2%,84.9%,54.3%,5/5,2.3%,62.8%,68.5%,50.0%,6/10,2:03,6
R32,14,(10)Andrey Rublev[RUS] [yr|ev],d.,100,Salvatore Caruso[ITA] [yr|ev],6-0 6-4 6-0,2.00,28.3%,63.3%,86.8%,40.9%,1/2,4.3%,57.1%,50.0%,26.7%,5/13,1:24,5
R32,82,Frances Tiafoe[USA] [yr|ev],d.,66,Marton Fucsovics[HUN] [yr|ev],6-2 6-3 6-2,1.71,4.9%,58.0%,83.0%,52.9%,5/6,6.2%,58.5%,52.6%,44.4%,3/9,1:44,10
R32,5,(3)Daniil Medvedev[RUS] [yr|ev],d.,138,J J Wolf[USA] [yr|ev],6-3 6-3 6-2,1.59,16.9%,51.9%,80.0%,54.1%,2/4,3.4%,51.7%,60.9%,34.9%,3/10,1:48,1
R32,94,Vasek Pospisil[CAN] [yr|ev],d.,11,(8)Roberto Bautista Agut[ESP] [yr|ev],7-5 2-6 4-6 6-3 6-2,0.98,11.7%,61.7%,75.0%,48.4%,12/15,1.5%,65.4%,72.9%,51.1%,4/8,3:40,25
R32,28,(21)Alex De Minaur[AUS] [yr|ev],d.,16,(11)Karen Khachanov[RUS] [yr|ev],6-4 0-6 4-6 6-3 6-1,1.01,5.7%,57.4%,69.1%,45.0%,5/10,4.4%,65.7%,57.8%,59.6%,7/13,3:02,6
R32,21,(15)Felix Auger Aliassime[CAN] [yr|ev],d.,77,Corentin Moutet[FRA] [yr|ev],6-1 6-0 6-4,1.83,6.6%,64.5%,73.5%,63.0%,3/4,2.6%,59.2%,48.9%,38.7%,7/14,1:57,6
R32,3,(2)Dominic Thiem[AUT] [yr|ev],d.,38,(31)Marin Cilic[CRO] [yr|ev],6-2 6-2 3-6 6-3,1.27,8.7%,58.7%,86.9%,46.5%,7/8,5.1%,62.2%,73.8%,43.2%,5/10,2:27,3
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,44,Kyle Edmund[GBR] [yr|ev],6-7(5) 6-3 6-4 6-2,1.70,14.8%,66.7%,83.3%,58.3%,3/5,5.0%,59.0%,64.6%,47.4%,6/12,3:13,1
R64,29,(28)Jan Lennard Struff[GER] [yr|ev],d.,186,Michael Mmoh[USA] [yr|ev],6-2 6-2 7-5,2.32,19.4%,59.7%,90.7%,69.0%,1/1,3.7%,63.0%,68.6%,40.0%,4/9,1:40,21
R64,27,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,198,Mitchell Krueger[USA] [yr|ev],6-1 6-2 6-2,3.43,7.7%,69.2%,83.3%,87.5%,0/0,8.3%,58.3%,57.1%,33.3%,4/11,1:33,10
R64,65,Ricardas Berankis[LTU] [yr|ev],d.,64,Steve Johnson[USA] [yr|ev],7-5 6-2 1-6 7-6(1),1.39,11.8%,59.1%,87.7%,55.6%,3/5,10.0%,59.2%,80.5%,41.5%,5/8,2:42,50
R64,17,(12)Denis Shapovalov[CAN] [yr|ev],d.,73,Soon Woo Kwon[KOR] [yr|ev],6-7(5) 6-4 6-4 6-2,1.28,16.3%,59.3%,79.5%,54.0%,6/7,1.5%,61.9%,67.5%,49.0%,4/9,3:42,10
R64,25,(19)Taylor Fritz[USA] [yr|ev],d.,52,Gilles Simon[FRA] [yr|ev],7-5 6-3 6-2,1.30,17.0%,54.3%,76.5%,62.8%,8/9,5.3%,58.7%,70.5%,48.4%,3/8,2:00,4
R64,26,(26)Filip Krajinovic[SRB] [yr|ev],d.,96,Marcos Giron[USA] [yr|ev],6-4 6-1 6-3,1.80,7.6%,63.3%,82.0%,55.2%,7/8,7.1%,61.9%,57.7%,37.5%,6/12,1:53,26
R64,10,(7)David Goffin[BEL] [yr|ev],d.,95,Lloyd Harris[RSA] [yr|ev],7-6(6) 4-6 6-1 6-4,0.99,8.0%,60.0%,76.7%,40.0%,11/15,10.4%,73.6%,70.5%,39.3%,3/9,2:54,7
R64,6,(4)Stefanos Tsitsipas[GRE] [yr|ev],d.,168,Maxime Cressy[USA] [yr|ev],7-6(2) 6-3 6-4,1.19,8.4%,57.9%,83.9%,48.9%,4/4,18.8%,64.3%,69.4%,52.5%,8/10,2:24,3
R64,32,(27)Borna Coric[CRO] [yr|ev],d.,62,Juan Ignacio Londero[ARG] [yr|ev],7-5 4-6 6-7(5) 6-2 6-3,1.02,8.4%,57.9%,72.8%,45.3%,6/11,3.2%,66.2%,70.6%,40.4%,9/17,4:19,12
R64,63,Jordan Thompson[AUS] [yr|ev],d.,72,Egor Gerasimov[BLR] [yr|ev],6-1 6-4 3-6 6-3,1.27,7.2%,64.0%,71.8%,57.5%,5/7,1.8%,71.6%,66.7%,35.5%,9/14,2:45,26
R64,90,Mikhail Kukushkin[KAZ] [yr|ev],d.,19,(13)Cristian Garin[CHI] [yr|ev],6-2 6-1 3-6 4-6 7-5,1.17,3.9%,58.7%,70.3%,46.9%,10/16,8.3%,54.5%,65.8%,39.4%,4/13,3:59,39
R64,76,Cameron Norrie[GBR] [yr|ev],d.,103,Federico Coria[ARG] [yr|ev],6-3 6-4 6-4,1.15,4.6%,73.1%,64.6%,69.0%,13/14,6.0%,59.5%,68.0%,50.0%,6/10,2:07,8
R64,99,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,33,(24)Hubert Hurkacz[POL] [yr|ev],6-4 1-6 6-2 6-2,1.18,1.9%,67.6%,67.6%,58.8%,4/6,13.4%,57.5%,71.2%,40.7%,13/18,2:47,21
R64,39,(32)Adrian Mannarino[FRA] [yr|ev],d.,389,Jack Sock[USA] [yr|ev],7-6(5) 7-5 6-2,1.29,13.0%,62.0%,77.4%,47.4%,6/9,8.3%,53.1%,70.6%,40.0%,5/11,2:31,17
R64,7,(5)Alexander Zverev[GER] [yr|ev],d.,223,Brandon Nakashima[USA] [yr|ev],7-5 6-7(8) 6-3 6-1,1.30,18.6%,75.2%,83.5%,34.4%,5/5,3.6%,58.4%,65.0%,59.6%,5/10,2:55,2
R64,8,(6)Matteo Berrettini[ITA] [yr|ev],d.,42,Ugo Humbert[FRA] [yr|ev],6-4 6-4 7-6(6),1.84,19.5%,67.8%,86.4%,67.9%,1/1,5.0%,63.0%,71.4%,51.4%,4/6,2:07,6
R64,37,(30)Casper Ruud[NOR] [yr|ev],d.,92,Emil Ruusuvuori[FIN] [yr|ev],6-4 6-3 3-2 RET,1.12,12.4%,61.9%,75.0%,40.5%,11/12,5.9%,60.3%,75.6%,29.6%,3/7,2:07,2
R64,100,Salvatore Caruso[ITA] [yr|ev],d.,185,Ernesto Escobedo[MEX] [yr|ev],3-6 6-4 6-3 6-4,1.03,10.9%,54.3%,76.0%,54.0%,14/15,16.4%,50.8%,81.5%,47.6%,9/12,3:09,76
R64,14,(10)Andrey Rublev[RUS] [yr|ev],d.,93,Gregoire Barrere[FRA] [yr|ev],6-2 6-4 7-6(4),1.41,13.5%,60.4%,81.0%,55.3%,5/7,8.2%,58.8%,68.0%,45.7%,1/6,1:52,5
R64,66,Marton Fucsovics[HUN] [yr|ev],d.,20,(14)Grigor Dimitrov[BUL] [yr|ev],6-7(5) 7-6(4) 3-6 6-4 6-1,1.16,3.0%,61.3%,67.0%,58.5%,8/14,2.8%,64.3%,65.0%,44.7%,27/35,4:50,31
R64,82,Frances Tiafoe[USA] [yr|ev],d.,43,John Millman[AUS] [yr|ev],7-6(6) 3-6 1-6 6-3 6-3,0.89,7.0%,62.2%,63.6%,50.8%,16/23,9.0%,58.1%,70.0%,53.8%,9/15,3:57,10
R64,138,J J Wolf[USA] [yr|ev],d.,101,Roberto Carballes Baena[ESP] [yr|ev],6-2 6-4 6-3,1.47,17.1%,59.2%,80.0%,48.4%,5/7,6.6%,67.0%,49.2%,56.7%,4/11,1:57,39
R64,5,(3)Daniil Medvedev[RUS] [yr|ev],d.,116,Christopher Oconnell[AUS] [yr|ev],6-3 6-2 6-4,1.56,11.0%,59.8%,83.7%,54.5%,2/2,3.9%,67.0%,59.4%,50.0%,13/17,2:16,1
R64,11,(8)Roberto Bautista Agut[ESP] [yr|ev],d.,47,Miomir Kecmanovic[SRB] [yr|ev],6-3 3-6 6-3 6-4,1.28,5.7%,58.5%,75.0%,64.7%,5/6,10.0%,67.5%,70.4%,46.2%,14/17,2:38,9
R64,94,Vasek Pospisil[CAN] [yr|ev],d.,18,(25)Milos Raonic[CAN] [yr|ev],6-7(1) 6-3 7-6(4) 6-3,1.17,15.2%,66.7%,81.8%,61.4%,5/5,21.8%,68.4%,82.4%,45.2%,8/10,3:18,25
R64,28,(21)Alex De Minaur[AUS] [yr|ev],d.,51,Richard Gasquet[FRA] [yr|ev],6-4 6-3 6-7(6) 7-5,1.26,8.0%,58.4%,80.0%,47.4%,6/9,5.9%,61.5%,62.7%,50.0%,6/12,3:02,6
R64,16,(11)Karen Khachanov[RUS] [yr|ev],d.,,Andrey Kuznetsov[RUS] [yr|ev],6-3 6-4 6-1,2.04,3.0%,71.2%,83.0%,63.2%,3/4,5.2%,70.1%,64.7%,27.6%,9/15,1:50,8
R64,21,(15)Felix Auger Aliassime[CAN] [yr|ev],d.,115,Andy Murray[GBR] [yr|ev],6-2 6-3 6-4,2.16,34.3%,65.7%,89.1%,62.5%,0/0,2.1%,54.7%,55.8%,58.1%,5/9,2:08,6
R64,77,Corentin Moutet[FRA] [yr|ev],d.,31,(23)Daniel Evans[GBR] [yr|ev],4-6 6-3 7-6(5) 7-6(1),1.11,4.0%,64.7%,69.1%,49.1%,6/11,3.1%,54.0%,67.0%,46.7%,12/18,4:15,51
R64,38,(31)Marin Cilic[CRO] [yr|ev],d.,104,Norbert Gombos[SVK] [yr|ev],6-3 1-6 7-6(2) 7-5,1.00,12.1%,62.1%,74.0%,46.8%,4/8,4.7%,58.3%,74.3%,49.1%,8/12,2:58,3
R64,3,(2)Dominic Thiem[AUT] [yr|ev],d.,124,Sumit Nagal[IND] [yr|ev],6-3 6-3 6-2,1.72,9.5%,63.5%,74.5%,66.7%,6/8,1.1%,71.1%,56.3%,38.5%,8/15,1:59,3
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,109,Damir Dzumhur[BIH] [yr|ev],6-1 6-4 6-1,1.57,6.1%,59.8%,73.5%,54.5%,6/7,2.1%,55.8%,54.7%,35.7%,12/19,1:58,1
R128,44,Kyle Edmund[GBR] [yr|ev],d.,54,Alexander Bublik[KAZ] [yr|ev],2-6 7-5 7-5 6-0,1.29,1.8%,64.2%,75.7%,56.4%,4/7,14.5%,58.1%,77.8%,34.6%,10/16,2:47,14
R128,186,Michael Mmoh[USA] [yr|ev],d.,68,Joao Sousa[POR] [yr|ev],6-2 7-5 2-6 6-1,1.17,6.9%,68.1%,73.4%,51.4%,7/10,7.4%,59.6%,57.1%,65.8%,4/10,2:34,81
R128,29,(28)Jan Lennard Struff[GER] [yr|ev],d.,106,Pedro Martinez[ESP] [yr|ev],6-0 7-5 6-4,1.57,15.3%,48.2%,87.8%,45.5%,4/7,2.7%,60.0%,56.1%,31.8%,10/18,2:11,21
R128,27,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,86,Yasutaka Uchiyama[JPN] [yr|ev],4-6 6-3 1-6 6-3 6-3,1.01,3.4%,64.4%,71.9%,49.1%,9/12,9.5%,68.2%,78.2%,31.9%,12/16,3:21,10
R128,198,Mitchell Krueger[USA] [yr|ev],d.,110,Pedro Sousa[POR] [yr|ev],3-6 6-2 7-5 6-3,1.18,9.1%,63.6%,70.1%,56.8%,5/8,8.7%,61.7%,73.2%,36.4%,5/11,2:37,135
R128,65,Ricardas Berankis[LTU] [yr|ev],d.,132,Federico Gaio[ITA] [yr|ev],7-6(3) 4-6 6-4 6-4,1.20,5.0%,57.1%,72.1%,60.8%,3/7,6.7%,44.4%,73.3%,50.7%,8/13,3:06,50
R128,64,Steve Johnson[USA] [yr|ev],d.,22,(16)John Isner[USA] [yr|ev],6-7(5) 6-3 6-7(5) 6-3 7-6(3),1.08,11.9%,61.1%,85.0%,55.6%,5/5,30.4%,78.4%,73.9%,62.2%,9/11,3:50,21
R128,17,(12)Denis Shapovalov[CAN] [yr|ev],d.,205,Sebastian Korda[USA] [yr|ev],6-4 4-6 6-3 6-2,1.60,13.0%,64.0%,82.8%,58.3%,1/2,0.7%,71.9%,58.0%,59.0%,10/14,2:47,10
R128,73,Soon Woo Kwon[KOR] [yr|ev],d.,187,Thai Son Kwiatkowski[USA] [yr|ev],3-6 7-6(4) 6-1 6-2,1.44,2.8%,65.1%,78.3%,56.8%,5/7,9.1%,57.9%,64.3%,49.0%,2/8,2:50,52
R128,52,Gilles Simon[FRA] [yr|ev],d.,135,Mohamed Safwat[EGY] [yr|ev],6-1 6-4 6-4,1.35,10.9%,57.6%,77.4%,51.3%,4/5,2.3%,59.1%,55.8%,52.8%,5/10,2:11,6
R128,25,(19)Taylor Fritz[USA] [yr|ev],d.,91,Dominik Koepfer[GER] [yr|ev],6-7(7) 6-3 6-2 6-4,1.39,12.7%,53.4%,82.5%,56.4%,6/8,4.0%,56.3%,66.2%,49.1%,7/14,2:45,4
R128,26,(26)Filip Krajinovic[SRB] [yr|ev],d.,71,Mikael Ymer[SWE] [yr|ev],6-2 7-6(3) 6-3,1.38,4.1%,67.3%,77.3%,53.1%,4/6,11.5%,50.0%,71.8%,43.6%,1/6,2:16,26
R128,96,Marcos Giron[USA] [yr|ev],d.,121,Marc Polmans[AUS] [yr|ev],6-4 6-7(5) 3-6 6-4 6-2,1.12,7.0%,70.7%,68.5%,45.7%,7/13,2.5%,66.5%,61.7%,48.1%,11/19,3:45,37
R128,95,Lloyd Harris[RSA] [yr|ev],d.,108,Marco Cecchinato[ITA] [yr|ev],6-4 7-5 6-2,1.39,13.6%,64.8%,80.7%,45.2%,8/10,3.2%,62.1%,61.0%,47.2%,3/9,1:54,31
R128,10,(7)David Goffin[BEL] [yr|ev],d.,35,Reilly Opelka[USA] [yr|ev],7-6(2) 3-6 6-1 6-4,1.29,2.6%,55.6%,81.5%,57.7%,6/8,14.4%,61.6%,76.6%,39.6%,3/7,2:27,7
R128,6,(4)Stefanos Tsitsipas[GRE] [yr|ev],d.,41,Albert Ramos[ESP] [yr|ev],6-2 6-1 6-1,1.89,20.3%,60.9%,89.7%,44.0%,0/0,0.0%,48.1%,54.1%,40.0%,7/14,1:38,3
R128,168,Maxime Cressy[USA] [yr|ev],d.,123,Jozef Kovalik[SVK] [yr|ev],6-1 2-6 6-4 6-4,1.18,22.5%,49.0%,84.0%,55.8%,3/6,4.3%,70.7%,70.8%,48.1%,1/6,2:18,31
R128,62,Juan Ignacio Londero[ARG] [yr|ev],d.,114,Evgeny Donskoy[RUS] [yr|ev],6-3 6-3 7-5,1.41,4.8%,61.4%,64.7%,68.8%,0/3,7.0%,57.0%,71.4%,27.0%,4/11,1:53,50
R128,32,(27)Borna Coric[CRO] [yr|ev],d.,56,Pablo Andujar[ESP] [yr|ev],7-5 6-3 6-1,1.43,12.1%,61.6%,75.4%,55.3%,8/9,0.0%,65.9%,63.0%,35.7%,2/8,2:21,12
R128,72,Egor Gerasimov[BLR] [yr|ev],d.,24,(18)Dusan Lajovic[SRB] [yr|ev],6-1 4-6 6-4 6-4,1.18,9.9%,61.3%,79.4%,48.8%,3/5,6.3%,68.8%,63.6%,57.1%,10/15,2:26,65
R128,63,Jordan Thompson[AUS] [yr|ev],d.,87,Stefano Travaglia[ITA] [yr|ev],6-3 6-4 4-6 6-2,1.37,6.1%,65.7%,76.9%,61.8%,2/5,5.0%,60.3%,76.7%,37.5%,16/22,2:41,26
R128,90,Mikhail Kukushkin[KAZ] [yr|ev],d.,78,Attila Balazs[HUN] [yr|ev],6-4 7-5 6-4,1.29,3.3%,55.4%,74.5%,63.4%,5/7,4.5%,52.8%,76.6%,42.9%,1/6,2:16,39
R128,19,(13)Cristian Garin[CHI] [yr|ev],d.,244,Ulises Blanch[USA] [yr|ev],4-6 5-7 6-4 6-4 6-2,1.21,10.7%,67.1%,78.7%,50.0%,6/9,8.2%,54.7%,70.1%,54.2%,11/16,3:12,17
R128,76,Cameron Norrie[GBR] [yr|ev],d.,13,(9)Diego Schwartzman[ARG] [yr|ev],3-6 4-6 6-2 6-1 7-5,1.12,6.4%,62.6%,61.7%,46.9%,19/27,0.6%,68.0%,52.9%,46.4%,20/31,3:59,8
R128,103,Federico Coria[ARG] [yr|ev],d.,122,Jason Jung[TPE] [yr|ev],2-6 4-6 6-4 6-1 2-0 RET,1.16,10.4%,68.7%,72.2%,44.4%,5/10,3.7%,68.8%,62.7%,47.1%,8/14,2:40,49
R128,99,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,85,Dennis Novak[AUT] [yr|ev],3-6 6-4 6-3 1-6 6-0,1.04,1.5%,64.0%,58.6%,53.1%,9/15,5.3%,66.9%,60.7%,43.2%,7/15,2:53,21
R128,33,(24)Hubert Hurkacz[POL] [yr|ev],d.,127,Peter Gojowczyk[GER] [yr|ev],6-3 6-4 6-4,1.33,15.6%,60.0%,72.2%,61.1%,3/5,3.3%,51.6%,70.2%,43.2%,6/11,1:50,6
R128,39,(32)Adrian Mannarino[FRA] [yr|ev],d.,46,Lorenzo Sonego[ITA] [yr|ev],6-1 6-4 2-6 6-3,1.16,1.0%,66.7%,65.2%,54.5%,4/8,9.1%,66.7%,66.7%,33.3%,7/14,2:41,17
R128,389,Jack Sock[USA] [yr|ev],d.,61,Pablo Cuevas[URU] [yr|ev],3-6 6-4 6-2 4-6 7-6(2),1.09,6.9%,58.3%,78.6%,56.7%,4/7,8.0%,67.3%,75.2%,49.0%,2/6,3:15,8
R128,223,Brandon Nakashima[USA] [yr|ev],d.,125,Paolo Lorenzi[ITA] [yr|ev],6-3 6-2 7-6(3),1.74,10.3%,66.7%,86.2%,62.1%,2/2,7.1%,54.8%,78.3%,42.1%,1/4,2:12,31
R128,7,(5)Alexander Zverev[GER] [yr|ev],d.,117,Kevin Anderson[RSA] [yr|ev],7-6(2) 5-7 6-3 7-5,1.17,13.3%,67.4%,85.7%,45.5%,3/5,15.3%,58.8%,80.5%,50.0%,1/4,3:07,2
R128,8,(6)Matteo Berrettini[ITA] [yr|ev],d.,119,Go Soeda[JPN] [yr|ev],7-6(5) 6-1 6-4,2.44,23.1%,64.1%,94.0%,67.9%,4/4,0.0%,60.2%,60.4%,65.7%,2/5,2:01,6
R128,42,Ugo Humbert[FRA] [yr|ev],d.,88,Yuichi Sugita[JPN] [yr|ev],6-3 6-4 6-3,1.68,17.1%,68.6%,79.2%,68.2%,0/1,4.1%,54.1%,69.8%,46.7%,12/17,1:52,13
R128,92,Emil Ruusuvuori[FIN] [yr|ev],d.,53,Aljaz Bedene[SLO] [yr|ev],6-3 3-6 6-1 4-6 6-1,1.24,6.5%,60.5%,70.7%,59.2%,2/5,9.0%,49.7%,73.6%,42.5%,13/20,3:09,37
R128,37,(30)Casper Ruud[NOR] [yr|ev],d.,243,Mackenzie Mcdonald[USA] [yr|ev],4-6 4-6 6-4 6-3 6-2,1.11,7.5%,67.3%,67.7%,54.2%,5/9,5.3%,58.0%,64.3%,52.1%,18/24,3:42,2
R128,185,Ernesto Escobedo[MEX] [yr|ev],d.,107,Kamil Majchrzak[POL] [yr|ev],7-6(3) 6-2 6-3,1.35,14.7%,56.8%,81.5%,53.7%,5/6,9.3%,45.4%,79.5%,41.5%,4/8,1:59,67
R128,100,Salvatore Caruso[ITA] [yr|ev],d.,84,James Duckworth[AUS] [yr|ev],4-6 7-5 7-5 6-2,1.15,5.5%,59.3%,70.9%,59.3%,10/12,3.0%,55.2%,64.9%,56.7%,11/16,3:20,76
R128,93,Gregoire Barrere[FRA] [yr|ev],d.,112,Taro Daniel[JPN] [yr|ev],6-3 6-4 3-6 6-1,1.30,12.9%,57.8%,77.6%,53.1%,4/6,5.3%,56.6%,60.9%,53.1%,7/12,2:35,49
R128,14,(10)Andrey Rublev[RUS] [yr|ev],d.,60,Jeremy Chardy[FRA] [yr|ev],6-4 6-4 6-3,1.41,12.4%,52.8%,85.1%,52.4%,7/8,16.7%,65.9%,69.9%,32.6%,17/22,2:07,5
R128,20,(14)Grigor Dimitrov[BUL] [yr|ev],d.,58,Tommy Paul[USA] [yr|ev],6-4 6-3 6-1,1.83,1.3%,64.9%,84.0%,55.6%,7/7,3.7%,62.2%,56.9%,45.2%,7/12,1:51,3
R128,66,Marton Fucsovics[HUN] [yr|ev],d.,97,Hugo Dellien[BOL] [yr|ev],6-3 6-3 6-1,1.97,9.6%,49.3%,80.6%,67.6%,4/5,1.4%,72.2%,46.2%,55.0%,4/10,1:46,31
R128,82,Frances Tiafoe[USA] [yr|ev],d.,89,Andreas Seppi[ITA] [yr|ev],4-6 6-3 6-4 7-5,1.16,8.9%,59.3%,80.0%,54.5%,8/9,10.4%,64.0%,72.5%,51.1%,7/10,3:02,10
