Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Hyung Taik Lee,KOR,2,389,71.9%,32.3%,8,4.3%,5,2.7%,63.6%,69.7%,48.5%,62.0%,14,35.7%,43.1%,29,34.5%,52.2%,1.13,4:20
21,Gaston Gaudio,ARG,3,682,79.2%,29.6%,17,5.1%,14,4.2%,60.7%,69.2%,54.6%,63.4%,35,68.6%,41.0%,32,50.0%,51.9%,1.12,7:04
28,Agustin Calleri,ARG,1,314,90.9%,0.0%,19,13.8%,11,8.0%,55.8%,84.4%,49.2%,68.8%,7,71.4%,34.7%,13,0.0%,49.7%,1.11,3:16
24,Jose Acasuso,ARG,1,319,92.0%,3.8%,29,19.5%,6,4.0%,61.7%,84.8%,54.4%,73.2%,7,71.4%,29.4%,6,16.7%,49.8%,1.10,3:15
Q,Benjamin Becker,GER,4,939,84.9%,19.4%,63,13.5%,18,3.9%,50.1%,76.4%,54.3%,65.4%,27,59.3%,38.0%,35,40.0%,51.5%,1.10,9:40
4,David Nalbandian,ARG,2,637,86.3%,22.0%,21,6.6%,21,6.6%,58.2%,73.4%,54.5%,65.5%,21,66.7%,38.0%,24,45.8%,51.6%,1.10,7:19
Q,Marco Chiudinelli,SUI,3,738,86.4%,23.2%,19,5.1%,5,1.3%,58.2%,73.3%,54.5%,65.4%,27,70.4%,37.8%,31,41.9%,51.8%,1.09,7:58
,Max Mirnyi,BLR,1,325,84.6%,7.7%,6,4.0%,9,6.0%,66.9%,79.2%,54.0%,70.9%,10,60.0%,31.0%,9,22.2%,49.5%,1.07,3:34
,Jiri Novak,CZE,4,897,80.6%,25.4%,33,7.3%,11,2.4%,66.4%,72.1%,51.0%,65.0%,36,61.1%,37.5%,44,40.9%,51.3%,1.07,9:31
Q,Jesse Witten,USA,1,291,66.7%,27.3%,14,9.9%,4,2.8%,53.9%,69.7%,49.2%,60.3%,15,53.3%,42.0%,15,40.0%,50.9%,1.06,3:00
6,Tommy Robredo,ESP,4,671,73.1%,40.7%,16,4.9%,11,3.3%,66.9%,63.6%,49.5%,59.0%,46,69.6%,43.0%,46,47.8%,50.8%,1.05,7:24
8,Marcos Baghdatis,CYP,2,556,84.1%,16.7%,31,11.2%,9,3.2%,54.7%,79.6%,52.4%,67.3%,15,53.3%,34.2%,20,35.0%,50.7%,1.04,5:56
,Andre Agassi,USA,3,985,81.7%,18.1%,46,9.6%,16,3.3%,60.6%,71.8%,50.8%,63.5%,35,62.9%,38.0%,35,37.1%,50.5%,1.04,10:16
,Stan Wawrinka,SUI,3,753,79.3%,23.2%,38,9.5%,16,4.0%,57.1%,72.9%,50.6%,63.3%,39,69.2%,37.8%,30,43.3%,51.4%,1.03,8:12
,Rainer Schuettler,GER,1,250,80.0%,0.0%,5,4.5%,4,3.6%,48.2%,68.5%,69.0%,68.8%,6,33.3%,31.9%,6,0.0%,48.4%,1.02,3:06
,Vincent Spadea,USA,3,539,75.0%,29.3%,12,4.3%,8,2.9%,59.9%,64.1%,54.5%,60.2%,30,66.7%,40.0%,25,48.0%,50.5%,1.01,5:31
Q,Thiago Alves,BRA,2,427,86.1%,14.7%,6,2.8%,7,3.3%,66.2%,66.7%,70.8%,68.1%,10,50.0%,32.2%,18,27.8%,50.1%,1.01,4:23
29,Jonas Bjorkman,SWE,2,409,71.0%,29.0%,6,3.2%,13,6.9%,57.4%,71.3%,46.3%,60.6%,19,52.6%,39.8%,31,29.0%,49.4%,1.01,4:40
,Florian Mayer,GER,2,324,75.9%,31.0%,9,5.3%,3,1.8%,62.1%,68.6%,51.6%,62.1%,11,36.4%,38.1%,14,64.3%,50.6%,1.01,2:57
,Robin Soderling,SWE,2,515,87.2%,10.0%,13,5.2%,8,3.2%,58.5%,72.4%,62.1%,68.1%,17,70.6%,32.2%,15,26.7%,49.5%,1.01,5:06
,Jan Hajek,CZE,2,374,79.3%,17.9%,16,8.8%,7,3.8%,53.8%,72.4%,50.0%,62.1%,15,60.0%,38.0%,17,29.4%,49.7%,1.00,3:12
,Paradorn Srichaphan,THA,2,584,87.0%,15.2%,35,12.0%,14,4.8%,56.7%,81.8%,49.2%,67.7%,15,60.0%,32.4%,23,30.4%,50.0%,1.00,5:49
,Jurgen Melzer,AUT,1,277,71.4%,13.6%,8,6.8%,4,3.4%,68.6%,67.9%,45.9%,61.0%,11,45.5%,37.7%,20,15.0%,47.7%,0.97,2:56
,Gilles Simon,FRA,2,356,69.2%,23.1%,8,4.5%,1,0.6%,61.0%,63.0%,49.3%,57.6%,23,65.2%,40.8%,18,33.3%,49.2%,0.96,3:36
,Nicolas Massu,CHI,2,575,77.8%,19.6%,18,6.3%,13,4.6%,55.4%,73.4%,50.4%,63.2%,20,50.0%,35.5%,23,39.1%,49.2%,0.96,6:57
Q,Alejandro Falla,COL,2,497,70.3%,28.9%,13,5.1%,5,2.0%,62.1%,65.4%,46.4%,58.2%,26,57.7%,40.2%,25,44.0%,49.5%,0.96,5:13
,Alberto Martin,ESP,1,292,60.9%,31.8%,7,4.4%,10,6.3%,58.5%,58.1%,53.0%,56.0%,16,43.8%,42.1%,10,70.0%,49.7%,0.96,2:54
Q,Michael Russell,USA,1,267,71.4%,20.0%,2,1.4%,4,2.9%,66.9%,59.1%,60.9%,59.7%,13,53.8%,38.3%,11,36.4%,49.4%,0.95,3:14
,Kevin Kim,USA,1,221,57.9%,26.3%,7,6.8%,6,5.8%,56.3%,65.5%,44.4%,56.3%,10,20.0%,41.5%,12,41.7%,48.4%,0.95,2:03
20,Novak Djokovic,SRB,3,635,83.7%,16.0%,20,6.0%,19,5.7%,65.5%,70.6%,53.0%,64.6%,29,72.4%,33.8%,21,38.1%,49.9%,0.95,6:21
16,Juan Carlos Ferrero,ESP,2,437,82.9%,13.9%,11,5.0%,4,1.8%,66.7%,70.5%,54.8%,65.3%,20,70.0%,32.6%,19,26.3%,49.0%,0.94,4:56
,Luis Horna,PER,2,407,82.9%,17.6%,23,10.5%,13,5.9%,65.0%,74.8%,45.5%,64.5%,18,66.7%,33.2%,12,50.0%,50.1%,0.94,4:35
30,Sebastien Grosjean,FRA,2,527,84.6%,12.8%,26,10.2%,6,2.3%,57.0%,72.6%,51.8%,63.7%,17,64.7%,34.3%,19,26.3%,48.6%,0.94,5:40
,Wesley Moodie,RSA,3,790,90.3%,12.9%,58,13.9%,17,4.1%,70.7%,74.9%,54.1%,68.8%,23,73.9%,29.2%,24,33.3%,50.1%,0.94,8:50
27,Gael Monfils,FRA,2,497,82.1%,20.0%,28,11.2%,10,4.0%,57.4%,72.0%,52.8%,63.9%,22,68.2%,33.5%,17,47.1%,48.7%,0.93,5:41
,Julien Benneteau,FRA,1,259,68.4%,25.0%,7,4.9%,5,3.5%,68.3%,59.8%,53.3%,57.7%,20,70.0%,39.3%,11,45.5%,49.4%,0.93,2:43
,Guillermo Coria,ARG,1,28,33.3%,50.0%,0,0.0%,5,29.4%,35.3%,66.7%,27.3%,41.2%,2,0.0%,54.5%,1,100.0%,46.4%,0.93,0:24
Q,Juan Martin del Potro,ARG,1,284,66.7%,23.8%,3,2.3%,6,4.6%,60.3%,67.1%,44.2%,58.0%,15,53.3%,38.6%,16,31.3%,47.5%,0.92,3:10
,Carlos Moya,ESP,3,799,94.9%,10.2%,40,9.3%,16,3.7%,58.7%,75.9%,53.4%,66.6%,28,89.3%,30.7%,17,35.3%,50.1%,0.92,8:19
,Teymuraz Gabashvili,RUS,2,465,78.4%,21.1%,14,6.1%,6,2.6%,58.3%,73.9%,47.9%,63.0%,15,46.7%,33.6%,25,32.0%,48.2%,0.91,4:51
,Andrei Pavel,ROU,1,321,77.3%,13.6%,15,9.0%,2,1.2%,67.7%,68.1%,48.1%,61.7%,11,54.5%,35.1%,5,60.0%,48.9%,0.91,3:30
31,Juan Ignacio Chela,ARG,1,271,76.2%,9.5%,1,0.8%,4,3.1%,58.6%,64.0%,60.4%,62.5%,7,28.6%,33.6%,9,22.2%,47.2%,0.90,3:07
,Tim Henman,GBR,2,371,83.3%,16.7%,10,5.1%,7,3.5%,60.1%,71.4%,53.2%,64.1%,14,64.3%,32.4%,7,71.4%,49.3%,0.90,3:55
Q,George Bastl,SUI,1,251,75.0%,15.0%,15,12.3%,4,3.3%,62.3%,76.3%,41.3%,63.1%,17,70.6%,33.3%,7,42.9%,47.8%,0.90,3:05
,Raemon Sluiter,NED,2,337,72.4%,23.3%,19,11.6%,7,4.3%,51.8%,77.6%,48.1%,63.4%,17,52.9%,32.9%,16,43.8%,47.8%,0.90,3:16
Q,Robert Kendrick,USA,1,227,52.9%,31.3%,9,7.6%,10,8.5%,54.2%,65.6%,35.2%,51.7%,17,52.9%,43.1%,9,55.6%,47.6%,0.89,2:17
WC,Sam Querrey,USA,2,386,84.4%,12.9%,17,8.6%,10,5.1%,59.6%,68.6%,56.3%,63.6%,12,58.3%,32.4%,18,22.2%,48.4%,0.89,3:32
,Marcos Daniel,BRA,1,275,72.7%,18.2%,6,4.2%,3,2.1%,62.9%,64.4%,54.7%,60.8%,19,68.4%,34.8%,10,40.0%,48.4%,0.89,2:56
Q,Kristian Pless,DEN,2,460,75.0%,23.1%,26,12.0%,11,5.1%,61.8%,73.1%,44.6%,62.2%,14,35.7%,33.3%,18,50.0%,47.0%,0.88,4:24
,Bjorn Phau,GER,2,360,65.4%,21.4%,8,4.3%,14,7.6%,49.5%,64.8%,49.5%,57.1%,20,55.0%,37.5%,15,40.0%,47.5%,0.87,3:26
,Jan Hernych,CZE,2,375,62.5%,31.3%,7,3.8%,1,0.5%,71.5%,54.9%,50.9%,53.8%,22,45.5%,40.2%,16,62.5%,46.9%,0.87,3:45
,Justin Gimelstob,USA,2,320,78.6%,15.4%,17,10.2%,8,4.8%,54.5%,78.0%,44.7%,62.9%,11,45.5%,32.0%,9,44.4%,48.1%,0.86,3:29
,Simon Greul,GER,1,241,66.7%,27.8%,2,1.5%,5,3.8%,48.5%,70.3%,44.1%,56.8%,16,62.5%,36.7%,15,33.3%,47.7%,0.85,2:30
,Thomas Johansson,SWE,1,350,84.0%,3.8%,12,6.5%,4,2.2%,63.2%,74.4%,42.6%,62.7%,14,71.4%,30.9%,7,14.3%,47.7%,0.83,3:47
,Davide Sanguinetti,ITA,1,270,81.0%,4.8%,16,11.3%,4,2.8%,55.6%,75.9%,49.2%,64.1%,14,71.4%,29.7%,4,25.0%,47.8%,0.83,3:04
WC,Ryan Sweeting,USA,2,284,62.5%,25.0%,17,11.8%,5,3.5%,58.3%,65.5%,43.3%,56.3%,19,52.6%,35.7%,12,50.0%,46.1%,0.82,3:01
,Michael Berrer,GER,1,319,72.0%,15.4%,13,7.8%,8,4.8%,59.3%,73.7%,39.7%,59.9%,14,50.0%,32.9%,12,33.3%,47.0%,0.82,3:33
Q,Lukasz Kubot,POL,3,704,73.7%,12.5%,10,2.7%,11,3.0%,62.0%,63.9%,53.2%,59.8%,29,48.3%,32.4%,20,35.0%,46.9%,0.81,9:01
WC,Scoville Jenkins,USA,1,196,62.5%,18.8%,2,2.0%,6,5.9%,61.4%,62.9%,51.3%,58.4%,17,64.7%,33.7%,9,33.3%,46.4%,0.81,2:15
,Filippo Volandri,ITA,1,298,81.8%,18.2%,6,3.7%,7,4.3%,63.8%,67.3%,42.4%,58.3%,12,66.7%,33.3%,6,66.7%,47.0%,0.80,3:11
,Nicolas Mahut,FRA,2,292,87.0%,17.4%,24,14.5%,7,4.2%,58.2%,67.7%,55.1%,62.4%,12,75.0%,29.9%,6,66.7%,48.3%,0.80,3:33
WC,Wayne Odesnik,USA,1,187,68.8%,12.5%,19,19.2%,3,3.0%,64.6%,68.8%,51.4%,62.6%,12,58.3%,29.5%,5,40.0%,47.1%,0.79,1:50
,Paul Goldstein,USA,2,479,65.7%,23.5%,8,3.1%,9,3.5%,57.9%,62.7%,45.0%,55.2%,31,61.3%,35.5%,19,42.1%,46.1%,0.79,4:43
,Lukas Dlouhy,CZE,1,187,64.3%,13.3%,6,6.2%,8,8.2%,69.1%,65.7%,30.0%,54.6%,11,54.5%,35.6%,5,40.0%,45.5%,0.78,1:39
,Juan Monaco,ARG,1,199,62.5%,23.5%,3,3.1%,3,3.1%,75.5%,55.4%,50.0%,54.1%,12,50.0%,35.6%,7,57.1%,44.7%,0.78,1:57
,Alessio Di Mauro,ITA,2,400,65.6%,19.4%,19,8.5%,6,2.7%,53.1%,63.9%,45.7%,55.4%,31,64.5%,34.1%,14,42.9%,46.0%,0.76,4:10
,Gilles Muller,LUX,1,177,57.1%,7.7%,2,2.2%,7,7.5%,65.6%,62.3%,40.6%,54.8%,11,45.5%,34.5%,5,20.0%,45.2%,0.76,1:38
,Ramon Delgado,PAR,1,220,52.6%,26.3%,5,4.2%,7,5.9%,51.3%,60.7%,43.1%,52.1%,14,35.7%,36.6%,10,50.0%,45.0%,0.76,2:22
,Daniele Bracciali,ITA,1,200,64.3%,6.7%,9,9.4%,5,5.2%,49.0%,76.6%,34.7%,55.2%,11,54.5%,33.7%,7,14.3%,44.0%,0.75,1:50
,Guillermo Garcia Lopez,ESP,1,188,73.3%,6.3%,5,5.6%,4,4.4%,60.0%,66.7%,44.4%,57.8%,8,50.0%,31.6%,3,33.3%,44.1%,0.75,1:52
,Mariano Zabaleta,ARG,1,240,75.0%,4.8%,9,7.4%,8,6.6%,55.4%,71.6%,53.7%,63.6%,9,44.4%,26.1%,4,25.0%,45.0%,0.72,2:30
,Igor Kunitsyn,RUS,1,176,53.8%,14.3%,2,2.4%,4,4.8%,55.4%,60.9%,43.2%,53.0%,13,53.8%,33.3%,10,20.0%,42.6%,0.71,1:37
,Flavio Saretta,BRA,1,167,45.5%,0.0%,5,6.6%,4,5.3%,63.2%,58.3%,42.9%,52.6%,16,62.5%,33.0%,10,0.0%,41.9%,0.70,1:52
,Philipp Kohlschreiber,GER,1,175,78.6%,0.0%,6,6.7%,3,3.3%,53.3%,68.8%,52.4%,61.1%,9,66.7%,27.1%,2,0.0%,44.6%,0.70,1:30
,Christophe Rochus,BEL,1,169,57.1%,14.3%,1,1.1%,5,5.6%,55.1%,65.3%,42.5%,55.1%,8,25.0%,31.3%,3,66.7%,43.8%,0.70,1:34
,Fernando Vicente,ESP,1,186,61.5%,7.1%,0,0.0%,3,3.2%,69.1%,55.4%,44.8%,52.1%,14,64.3%,32.6%,8,12.5%,42.5%,0.68,2:04
,Albert Montanes,ESP,1,194,68.8%,6.7%,4,3.8%,4,3.8%,55.7%,69.5%,40.4%,56.6%,10,50.0%,29.5%,3,33.3%,44.3%,0.68,2:11
Q,Jiri Vanek,CZE,1,178,58.3%,0.0%,1,1.2%,1,1.2%,60.5%,50.0%,55.9%,52.3%,11,54.5%,32.6%,8,0.0%,42.1%,0.68,1:31
,Andreas Seppi,ITA,1,170,64.3%,7.1%,8,9.1%,6,6.8%,55.7%,65.3%,46.2%,56.8%,7,28.6%,29.3%,5,20.0%,43.5%,0.68,1:46
Q,Jeff Morrison,USA,1,211,68.8%,13.3%,8,6.6%,2,1.7%,58.7%,59.2%,48.0%,54.5%,14,64.3%,31.1%,6,33.3%,44.5%,0.68,1:52
Q,Josh Goodall,GBR,1,198,76.5%,5.6%,14,13.9%,4,4.0%,48.5%,81.6%,42.3%,61.4%,10,60.0%,25.8%,1,100.0%,43.9%,0.67,2:07
,Greg Rusedski,GBR,1,177,71.4%,6.7%,6,6.5%,5,5.4%,60.9%,66.1%,47.2%,58.7%,6,33.3%,27.1%,1,100.0%,43.5%,0.66,1:54
,Potito Starace,ITA,1,216,56.3%,6.3%,4,3.7%,4,3.7%,58.3%,55.6%,51.1%,53.7%,10,30.0%,30.6%,8,12.5%,42.1%,0.66,2:21
,Robin Vik,CZE,1,192,62.5%,6.3%,6,5.8%,2,1.9%,66.0%,66.2%,42.9%,58.3%,13,53.8%,27.0%,7,14.3%,43.8%,0.65,1:48
,Nicolas Almagro,ESP,1,223,66.7%,18.8%,13,10.7%,7,5.8%,52.9%,68.8%,38.6%,54.5%,17,70.6%,29.4%,13,23.1%,43.0%,0.65,2:35
,Arnaud Clement,FRA,1,198,56.3%,18.8%,4,3.6%,3,2.7%,58.6%,56.9%,45.7%,52.3%,19,63.2%,31.0%,6,50.0%,42.9%,0.65,2:20
WC,Donald Young,USA,1,189,56.3%,6.3%,4,4.6%,8,9.2%,50.6%,54.5%,46.5%,50.6%,9,22.2%,32.4%,8,12.5%,40.7%,0.65,1:41
,Oliver Marach,AUT,1,167,71.4%,0.0%,8,9.3%,4,4.7%,57.0%,73.5%,45.9%,61.6%,7,42.9%,24.7%,0,-,43.7%,0.64,1:51
,Fabrice Santoro,FRA,1,211,68.8%,5.9%,2,1.8%,7,6.3%,51.8%,70.7%,38.9%,55.4%,15,66.7%,28.3%,3,33.3%,42.7%,0.63,2:09
13,Jarkko Nieminen,FIN,1,189,66.7%,6.7%,3,2.9%,4,3.9%,65.0%,56.7%,52.8%,55.3%,14,64.3%,27.9%,1,100.0%,42.9%,0.62,1:54
,Alexander Waske,GER,1,199,87.5%,5.9%,18,17.6%,6,5.9%,62.7%,81.3%,50.0%,69.6%,3,33.3%,18.6%,1,100.0%,44.7%,0.61,2:11
,Ruben Ramirez Hidalgo,ESP,1,171,57.1%,7.1%,3,3.2%,6,6.4%,52.1%,59.2%,46.7%,53.2%,16,62.5%,28.6%,4,25.0%,42.1%,0.61,1:58
,Ivo Karlovic,CRO,1,199,88.2%,0.0%,26,25.0%,9,8.7%,64.4%,82.1%,40.5%,67.3%,4,50.0%,20.0%,1,0.0%,44.7%,0.61,1:54
19,Dominik Hrbaty,SVK,1,169,50.0%,14.3%,3,3.2%,10,10.8%,52.7%,57.1%,40.9%,49.5%,10,30.0%,27.6%,2,100.0%,39.6%,0.55,1:51
WC,Mark Philippoussis,AUS,1,166,80.0%,0.0%,19,21.8%,3,3.4%,55.2%,93.8%,25.6%,63.2%,4,25.0%,20.3%,4,0.0%,42.8%,0.55,2:02
Q,Stefan Koubek,AUT,1,130,41.7%,8.3%,0,0.0%,3,4.6%,46.2%,56.7%,42.9%,49.2%,12,41.7%,27.7%,2,50.0%,38.5%,0.55,1:11
,Florent Serra,FRA,1,139,41.7%,8.3%,1,1.4%,2,2.9%,67.1%,55.3%,30.4%,47.1%,15,53.3%,27.5%,4,25.0%,37.4%,0.52,1:19
,Jimmy Wang,TPE,1,168,33.3%,9.1%,3,2.9%,6,5.8%,48.1%,54.0%,37.0%,45.2%,18,55.6%,28.1%,1,100.0%,38.7%,0.51,1:39
WC,Phillip Simmonds,USA,1,147,45.5%,0.0%,5,6.8%,5,6.8%,54.8%,60.0%,30.3%,46.6%,12,50.0%,25.7%,4,0.0%,36.1%,0.48,1:25
WC,Alex Kuznetsov,USA,1,141,50.0%,0.0%,12,15.2%,1,1.3%,65.8%,59.6%,37.0%,51.9%,13,53.8%,22.6%,0,-,39.0%,0.47,1:28
3,Ivan Ljubicic,CRO,1,152,64.3%,0.0%,13,14.9%,2,2.3%,59.8%,67.3%,51.4%,60.9%,13,61.5%,18.5%,0,-,42.8%,0.47,1:40
,Boris Pashanski,SRB,1,149,46.2%,8.3%,0,0.0%,5,5.7%,53.4%,57.4%,39.0%,48.9%,13,46.2%,23.0%,4,25.0%,38.3%,0.45,1:29
,Olivier Patience,FRA,1,139,36.4%,0.0%,3,3.8%,1,1.3%,61.5%,45.8%,40.0%,43.6%,13,46.2%,23.0%,3,0.0%,34.5%,0.41,1:16
,All Main Draw Players,,127.0,,78.7%,21.3%,,8.0%,,3.5%,60.4%,71.4%,51.1%,63.4%,,59.8%,36.6%,,40.2%,50.0%,1.00,
