Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,34,Viktor Troicki[SRB] [yr|ev],d.,14,(15)Juan Monaco[ARG] [yr|ev],7-5 7-5 6-3,1.24,11.3%,55.7%,84.4%,37.3%,6/9,0.0%,67.8%,59.0%,45.9%,7/13,2:38,12
R32,19,(18)Richard Gasquet[FRA] [yr|ev],d.,11,(12)Nicolas Almagro[ESP] [yr|ev],6-3 6-4 6-4,1.35,10.2%,69.3%,82.0%,59.3%,3/3,9.1%,68.8%,71.7%,54.2%,4/7,1:38,7
R32,29,(31)Florian Mayer[GER] [yr|ev],d.,136,(Q)Jerzy Janowicz[POL] [yr|ev],7-6(5) 3-6 2-6 6-3 7-5,0.93,4.8%,75.0%,70.6%,57.1%,7/10,13.2%,59.6%,76.7%,59.0%,4/6,3:15,18
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,32,(29)Julien Benneteau[FRA] [yr|ev],4-6 6-7(3) 6-2 7-6(6) 6-1,1.28,9.0%,64.7%,79.2%,56.4%,4/6,8.9%,68.5%,68.7%,50.9%,8/13,3:34,1
R32,75,Xavier Malisse[BEL] [yr|ev],d.,16,(17)Fernando Verdasco[ESP] [yr|ev],1-6 7-6(5) 6-1 4-6 6-3,1.17,5.9%,54.8%,71.6%,67.2%,3/6,13.0%,67.7%,73.4%,46.2%,13/17,3:10,19
R32,39,Denis Istomin[UZB] [yr|ev],d.,73,Alejandro Falla[COL] [yr|ev],6-3 6-4 3-6 7-6(5),1.00,12.1%,68.9%,74.7%,58.5%,7/8,0.8%,66.4%,72.8%,63.4%,6/8,2:43,33
R32,33,(26)Mikhail Youzhny[RUS] [yr|ev],d.,8,(8)Janko Tipsarevic[SRB] [yr|ev],6-3 6-4 3-6 6-3,1.21,9.4%,65.1%,82.6%,54.1%,2/3,10.7%,64.1%,74.2%,54.1%,5/8,2:26,8
R32,5,(7)David Ferrer[ESP] [yr|ev],d.,25,(30)Andy Roddick[USA] [yr|ev],2-6 7-6(8) 6-4 6-3,1.14,8.8%,58.4%,80.3%,61.7%,3/6,12.7%,72.0%,75.3%,51.5%,4/8,2:38,3
R32,9,(9)Juan Martin del Potro[ARG] [yr|ev],d.,20,(19)Kei Nishikori[JPN] [yr|ev],6-3 7-6(3) 6-1,1.27,12.5%,74.0%,73.2%,56.0%,2/3,1.1%,59.1%,67.3%,50.0%,7/11,2:26,3
R32,18,(16)Marin Cilic[CRO] [yr|ev],d.,64,Sam Querrey[USA] [yr|ev],7-6(6) 6-4 6-7(2) 6-7(3) 17-15,1.18,6.2%,61.1%,75.4%,63.6%,5/8,8.4%,63.0%,76.7%,46.5%,11/16,5:31,3
R32,4,(4)Andy Murray[GBR] [yr|ev],d.,42,Marcos Baghdatis[CYP] [yr|ev],7-5 3-6 7-5 6-1,1.34,8.5%,63.2%,68.9%,65.1%,5/8,3.2%,55.8%,62.8%,48.5%,17/23,3:13,1
R32,6,(5)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,60,Lukas Lacko[SVK] [yr|ev],6-4 6-3 6-3,1.46,9.1%,66.2%,82.4%,65.4%,3/3,6.8%,67.1%,73.5%,50.0%,1/5,1:36,5
R32,12,(10)Mardy Fish[USA] [yr|ev],d.,70,(WC)David Goffin[BEL] [yr|ev],6-3 7-6(6) 7-6(6),1.57,16.5%,64.1%,89.4%,62.2%,1/1,5.5%,66.1%,75.0%,54.1%,1/2,2:16,7
R32,126,(Q)Brian Baker[USA] [yr|ev],d.,55,Benoit Paire[FRA] [yr|ev],6-4 4-6 6-1 6-3,1.39,4.5%,58.0%,75.4%,59.6%,4/6,14.8%,56.5%,69.2%,40.0%,4/10,2:11,52
R32,30,(27)Philipp Kohlschreiber[GER] [yr|ev],d.,100,Lukas Rosol[CZE] [yr|ev],6-2 6-3 7-6(6),2.03,15.4%,59.0%,89.1%,68.8%,0/0,7.6%,70.7%,69.2%,40.7%,2/6,1:37,16
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,48,Ryan Harrison[USA] [yr|ev],6-4 6-4 6-4,1.63,9.4%,74.1%,76.2%,81.8%,6/6,9.1%,62.5%,72.7%,48.5%,0/3,1:56,1
R64,27,(28)Radek Stepanek[CZE] [yr|ev],d.,124,Benjamin Becker[GER] [yr|ev],6-2 7-6(4) 6-3,1.45,7.0%,64.0%,72.7%,64.5%,2/4,7.9%,50.6%,60.0%,52.3%,3/8,2:09,8
R64,34,Viktor Troicki[SRB] [yr|ev],d.,62,Martin Klizan[SVK] [yr|ev],6-4 4-6 5-7 7-6(3) 6-4,1.04,10.7%,61.5%,77.9%,47.7%,11/16,3.1%,63.6%,70.9%,54.2%,5/10,3:47,12
R64,14,(15)Juan Monaco[ARG] [yr|ev],d.,57,Jeremy Chardy[FRA] [yr|ev],6-2 3-6 6-3 7-6(3),1.15,1.9%,65.7%,73.9%,63.9%,0/2,15.2%,65.2%,71.2%,56.4%,4/8,2:33,10
R64,11,(12)Nicolas Almagro[ESP] [yr|ev],d.,168,(Q)Guillaume Rufin[FRA] [yr|ev],6-2 5-7 6-2 6-4,2.02,22.0%,71.4%,92.3%,53.8%,0/1,9.6%,62.3%,69.0%,51.2%,2/7,2:04,9
R64,19,(18)Richard Gasquet[FRA] [yr|ev],d.,131,(Q)Ruben Bemelmans[BEL] [yr|ev],6-3 6-4 6-4,1.69,8.0%,65.3%,81.6%,57.7%,0/2,7.9%,62.9%,64.3%,39.4%,3/8,1:42,7
R64,29,(31)Florian Mayer[GER] [yr|ev],d.,101,Philipp Petzschner[GER] [yr|ev],3-6 3-6 6-4 6-2 6-4,1.05,4.7%,61.7%,70.7%,56.1%,11/15,10.4%,61.8%,67.4%,56.4%,9/14,2:41,18
R64,136,(Q)Jerzy Janowicz[POL] [yr|ev],d.,87,Ernests Gulbis[LAT] [yr|ev],2-6 6-4 3-6 7-6(2) 9-7,0.91,9.3%,62.3%,87.2%,54.4%,5/8,26.4%,73.0%,79.6%,70.0%,5/7,3:10,14
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,68,Fabio Fognini[ITA] [yr|ev],6-1 6-3 6-2,2.47,21.7%,68.3%,90.2%,57.9%,0/0,1.4%,74.0%,53.7%,42.1%,2/8,1:14,1
R64,32,(29)Julien Benneteau[FRA] [yr|ev],d.,112,(Q)Michael Russell[USA] [yr|ev],7-6(4) 2-6 6-4 7-5,1.02,10.5%,64.5%,72.5%,56.8%,3/6,7.8%,60.2%,75.3%,52.9%,3/6,3:07,25
R64,16,(17)Fernando Verdasco[ESP] [yr|ev],d.,120,(WC)Grega Zemlja[SLO] [yr|ev],7-6(4) 7-6(4) 3-6 6-3,1.24,17.2%,65.6%,78.6%,61.4%,3/5,8.5%,57.4%,75.3%,53.3%,5/7,2:55,7
R64,75,Xavier Malisse[BEL] [yr|ev],d.,13,(13)Gilles Simon[FRA] [yr|ev],6-4 6-4 7-6(5),1.25,9.6%,59.6%,79.0%,45.2%,3/6,6.2%,59.3%,70.1%,37.0%,9/14,2:30,19
R64,73,Alejandro Falla[COL] [yr|ev],d.,71,Nicolas Mahut[FRA] [yr|ev],6-4 6-3 4-6 4-6 7-5,1.07,5.3%,68.9%,70.3%,61.0%,3/8,3.6%,58.6%,73.2%,53.4%,8/15,3:09,50
R64,39,Denis Istomin[UZB] [yr|ev],d.,93,Igor Andreev[RUS] [yr|ev],6-3 7-6(3) 4-6 6-2,1.67,19.0%,74.3%,85.9%,51.9%,2/4,2.4%,60.2%,71.6%,46.9%,4/8,2:18,33
R64,33,(26)Mikhail Youzhny[RUS] [yr|ev],d.,152,(Q)Inigo Cervantes Huegun[ESP] [yr|ev],6-1 6-3 6-4,1.99,1.4%,68.5%,80.0%,69.6%,1/1,10.5%,60.0%,66.7%,34.2%,4/9,1:51,8
R64,8,(8)Janko Tipsarevic[SRB] [yr|ev],d.,130,(Q)Ryan Sweeting[USA] [yr|ev],5-7 7-5 6-4 6-2,1.82,16.2%,58.1%,90.2%,63.6%,0/1,10.9%,65.3%,69.8%,47.1%,9/13,2:56,8
R64,5,(7)David Ferrer[ESP] [yr|ev],d.,160,(Q)Kenny De Schepper[FRA] [yr|ev],7-6(1) 6-2 6-4,1.60,4.5%,71.9%,79.7%,68.0%,3/3,7.8%,62.2%,69.6%,50.0%,5/8,1:59,3
R64,25,(30)Andy Roddick[USA] [yr|ev],d.,88,Bjorn Phau[GER] [yr|ev],6-3 7-6(1) 6-3,1.74,15.3%,72.9%,85.5%,60.9%,1/2,13.1%,53.6%,80.0%,43.6%,3/6,2:02,1
R64,20,(19)Kei Nishikori[JPN] [yr|ev],d.,137,(Q)Florent Serra[FRA] [yr|ev],6-3 7-5 6-2,1.62,8.2%,49.3%,80.6%,56.8%,1/4,4.3%,57.6%,58.5%,35.9%,5/13,1:45,4
R64,9,(9)Juan Martin del Potro[ARG] [yr|ev],d.,58,Go Soeda[JPN] [yr|ev],6-2 6-3 1-6 6-4,1.03,12.5%,64.6%,71.0%,64.7%,0/2,4.6%,52.9%,80.4%,53.7%,1/5,2:07,3
R64,18,(16)Marin Cilic[CRO] [yr|ev],d.,49,Lukasz Kubot[POL] [yr|ev],7-6(4) 6-2 6-1,1.91,18.2%,62.3%,83.3%,65.5%,0/1,6.8%,55.4%,61.0%,48.5%,1/6,1:54,3
R64,64,Sam Querrey[USA] [yr|ev],d.,22,(21)Milos Raonic[CAN] [yr|ev],6-7(3) 7-6(7) 7-6(8) 6-4,0.97,13.5%,57.1%,79.8%,58.2%,4/5,16.7%,71.3%,77.6%,55.8%,4/6,3:03,11
R64,42,Marcos Baghdatis[CYP] [yr|ev],d.,69,Grigor Dimitrov[BUL] [yr|ev],7-5 4-1 RET,1.86,19.6%,54.3%,88.0%,57.1%,1/2,2.9%,64.7%,56.8%,41.7%,5/9,1:12,8
R64,4,(4)Andy Murray[GBR] [yr|ev],d.,59,Ivo Karlovic[CRO] [yr|ev],7-5 6-7(5) 6-2 7-6(4),1.43,8.7%,61.4%,84.6%,67.3%,0/1,12.5%,61.0%,83.1%,45.3%,3/7,3:08,1
R64,6,(5)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,92,Guillermo Garcia Lopez[ESP] [yr|ev],6-7(3) 6-4 6-1 6-3,1.39,8.8%,67.3%,78.9%,64.9%,2/2,6.3%,62.5%,67.1%,59.5%,5/10,2:33,5
R64,60,Lukas Lacko[SVK] [yr|ev],d.,35,Jurgen Melzer[AUT] [yr|ev],6-4 6-7(4) 3-6 6-3 6-4,1.16,16.9%,62.8%,83.9%,47.3%,5/8,8.3%,72.6%,71.1%,51.2%,5/10,2:47,44
R64,70,(WC)David Goffin[BEL] [yr|ev],d.,106,(Q)Jesse Levine[CAN] [yr|ev],4-6 6-4 6-1 6-3,1.14,11.3%,67.7%,70.2%,52.5%,10/12,12.6%,63.1%,70.0%,41.5%,6/12,2:27,7
R64,12,(10)Mardy Fish[USA] [yr|ev],d.,173,(WC)James Ward[GBR] [yr|ev],6-3 5-7 6-4 6-7(3) 6-3,1.17,16.0%,50.6%,79.3%,55.0%,5/8,9.3%,61.6%,69.8%,48.5%,12/17,4:13,7
R64,126,(Q)Brian Baker[USA] [yr|ev],d.,44,Jarkko Nieminen[FIN] [yr|ev],6-0 6-2 6-4,2.13,9.4%,65.6%,83.3%,63.6%,0/0,6.6%,63.2%,62.5%,28.6%,6/12,1:20,52
R64,55,Benoit Paire[FRA] [yr|ev],d.,21,(22)Alexandr Dolgopolov[UKR] [yr|ev],7-6(2) 6-4 6-4,1.23,10.1%,52.3%,77.2%,55.8%,5/7,8.0%,64.6%,67.1%,45.0%,9/13,1:55,18
R64,30,(27)Philipp Kohlschreiber[GER] [yr|ev],d.,78,Malek Jaziri[TUN] [yr|ev],6-1 7-6(2) 6-1,2.06,27.5%,63.7%,90.2%,58.6%,1/1,10.0%,57.5%,73.9%,32.4%,1/5,1:31,16
R64,100,Lukas Rosol[CZE] [yr|ev],d.,2,(2)Rafael Nadal[ESP] [yr|ev],6-7(9) 6-4 6-4 2-6 6-4,1.04,16.1%,67.2%,82.6%,57.8%,1/4,13.7%,66.9%,78.5%,63.0%,4/8,3:18,26
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,38,Juan Carlos Ferrero[ESP] [yr|ev],6-3 6-3 6-1,1.59,15.3%,65.9%,83.9%,41.4%,7/8,2.8%,66.7%,56.3%,41.7%,5/11,1:38,1
R128,48,Ryan Harrison[USA] [yr|ev],d.,56,Yen Hsun Lu[TPE] [yr|ev],4-6 6-3 6-4 6-2,1.22,9.6%,70.2%,77.5%,52.9%,5/6,4.1%,66.1%,70.0%,51.2%,7/11,2:40,40
R128,124,Benjamin Becker[GER] [yr|ev],d.,91,James Blake[USA] [yr|ev],6-7(4) 7-5 6-0 6-4,1.34,21.6%,69.6%,74.7%,55.3%,6/9,3.5%,62.4%,68.2%,41.5%,9/17,2:31,35
R128,27,(28)Radek Stepanek[CZE] [yr|ev],d.,85,Sergiy Stakhovsky[UKR] [yr|ev],6-1 1-0 RET,3.21,5.0%,60.0%,83.3%,75.0%,0/0,0.0%,64.3%,27.8%,50.0%,0/3,0:37,8
R128,34,Viktor Troicki[SRB] [yr|ev],d.,23,(24)Marcel Granollers[ESP] [yr|ev],7-5 7-6(5) 3-6 2-6 8-6,1.10,9.9%,66.2%,69.0%,60.8%,3/9,3.6%,63.4%,76.4%,39.4%,10/15,3:40,12
R128,62,Martin Klizan[SVK] [yr|ev],d.,83,Juan Ignacio Chela[ARG] [yr|ev],7-5 3-6 7-6(6) 1-6 11-9,0.97,6.8%,51.6%,74.5%,51.1%,12/18,4.3%,65.7%,68.8%,55.6%,13/18,4:53,24
R128,57,Jeremy Chardy[FRA] [yr|ev],d.,79,Filippo Volandri[ITA] [yr|ev],6-0 6-1 1-0 RET,2.39,12.5%,65.0%,76.9%,71.4%,1/1,3.5%,78.9%,48.9%,8.3%,5/11,0:55,25
R128,14,(15)Juan Monaco[ARG] [yr|ev],d.,61,Leonardo Mayer[ARG] [yr|ev],6-4 7-6(5) 7-6(5),1.39,3.0%,72.3%,89.0%,50.0%,1/1,5.4%,65.2%,78.1%,53.8%,1/2,2:34,10
R128,11,(12)Nicolas Almagro[ESP] [yr|ev],d.,66,Olivier Rochus[BEL] [yr|ev],6-7(4) 3-6 7-6(4) 6-2 6-4,1.27,35.6%,60.0%,81.5%,53.7%,2/6,2.3%,65.1%,73.7%,41.0%,9/15,3:24,9
R128,168,(Q)Guillaume Rufin[FRA] [yr|ev],d.,63,Steve Darcis[BEL] [yr|ev],6-4 3-6 5-7 6-4 6-4,0.90,8.4%,62.0%,71.2%,38.2%,7/14,4.8%,71.0%,65.0%,57.1%,6/13,3:41,81
R128,131,(Q)Ruben Bemelmans[BEL] [yr|ev],d.,37,Carlos Berlocq[ARG] [yr|ev],7-5 6-7(4) 6-3 7-6(2),1.12,8.6%,60.5%,76.1%,53.3%,8/10,17.4%,63.1%,75.5%,41.8%,2/6,3:31,84
R128,19,(18)Richard Gasquet[FRA] [yr|ev],d.,84,Tobias Kamke[GER] [yr|ev],6-2 6-2 6-2,1.81,6.9%,45.8%,81.8%,66.7%,3/3,2.2%,71.1%,59.4%,34.6%,5/11,1:48,7
R128,29,(31)Florian Mayer[GER] [yr|ev],d.,129,Dmitry Tursunov[RUS] [yr|ev],7-6(3) 6-2 6-3,1.66,14.4%,63.3%,87.7%,60.6%,4/4,10.5%,62.1%,66.1%,58.3%,6/9,1:53,18
R128,101,Philipp Petzschner[GER] [yr|ev],d.,74,Blaz Kavcic[SLO] [yr|ev],6-4 6-4 6-2,1.90,18.4%,77.6%,83.1%,64.7%,3/3,8.9%,67.8%,65.6%,48.3%,4/8,1:43,35
R128,136,(Q)Jerzy Janowicz[POL] [yr|ev],d.,118,(Q)Simone Bolelli[ITA] [yr|ev],3-6 6-3 6-3 6-3,1.56,21.3%,76.4%,83.8%,52.4%,0/1,6.4%,68.8%,73.3%,41.2%,5/9,2:12,14
R128,87,Ernests Gulbis[LAT] [yr|ev],d.,7,(6)Tomas Berdych[CZE] [yr|ev],7-6(5) 7-6(4) 7-6(4),1.33,27.3%,71.8%,83.5%,61.3%,0/1,10.7%,59.0%,84.7%,48.0%,6/7,2:34,10
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,43,Albert Ramos[ESP] [yr|ev],6-1 6-1 6-1,2.22,15.5%,69.0%,72.5%,72.2%,1/2,0.0%,57.5%,45.7%,29.4%,10/18,1:19,1
R128,68,Fabio Fognini[ITA] [yr|ev],d.,54,Michael Llodra[FRA] [yr|ev],3-6 6-3 6-4 7-5,0.95,5.0%,66.2%,65.2%,61.7%,7/10,13.7%,71.8%,70.2%,54.5%,5/10,2:22,9
R128,112,(Q)Michael Russell[USA] [yr|ev],d.,212,(Q)Adrian Menendez Maceiras[ESP] [yr|ev],6-3 6-1 7-6(7),1.67,8.0%,75.0%,75.8%,63.6%,4/5,2.0%,57.6%,61.4%,45.2%,5/10,2:06,60
R128,32,(29)Julien Benneteau[FRA] [yr|ev],d.,53,Gilles Muller[LUX] [yr|ev],6-2 7-5 7-6(4),1.27,14.7%,74.5%,81.6%,50.0%,6/7,17.4%,78.3%,73.6%,40.0%,5/9,2:04,25
R128,16,(17)Fernando Verdasco[ESP] [yr|ev],d.,207,(Q)Jimmy Wang[TPE] [yr|ev],7-6(3) 6-4 7-5,1.26,10.8%,63.1%,75.7%,56.1%,6/9,0.0%,62.4%,71.4%,42.1%,6/11,2:21,7
R128,120,(WC)Grega Zemlja[SLO] [yr|ev],d.,215,(WC)Josh Goodall[GBR] [yr|ev],6-4 3-6 7-6(3) 6-4,1.36,17.8%,67.3%,77.8%,68.6%,2/4,15.7%,55.2%,74.3%,55.0%,8/11,2:22,43
R128,75,Xavier Malisse[BEL] [yr|ev],d.,72,Marinko Matosevic[AUS] [yr|ev],6-2 6-2 7-5,1.41,16.1%,67.8%,83.1%,35.7%,3/4,1.3%,57.1%,63.6%,42.4%,5/11,1:33,19
R128,13,(13)Gilles Simon[FRA] [yr|ev],d.,176,Paul Henri Mathieu[FRA] [yr|ev],6-3 5-4 RET,1.16,11.1%,61.9%,79.5%,41.7%,5/6,5.1%,47.5%,82.1%,38.7%,6/9,1:24,6
R128,73,Alejandro Falla[COL] [yr|ev],d.,10,(11)John Isner[USA] [yr|ev],6-4 6-7(7) 3-6 7-6(7) 7-5,0.92,2.4%,66.3%,79.5%,66.7%,7/9,19.6%,76.6%,81.8%,62.2%,3/5,3:12,50
R128,71,Nicolas Mahut[FRA] [yr|ev],d.,86,Paolo Lorenzi[ITA] [yr|ev],6-3 5-7 6-7(3) 7-5 6-2,1.09,11.6%,68.2%,79.7%,43.6%,9/11,5.0%,64.0%,73.8%,50.0%,4/9,3:51,37
R128,93,Igor Andreev[RUS] [yr|ev],d.,491,(WC)Oliver Golding[GBR] [yr|ev],1-6 7-6(4) 7-6(7) 7-5,1.09,7.8%,65.9%,74.1%,59.1%,1/4,11.0%,70.8%,76.1%,42.2%,5/7,3:04,18
R128,39,Denis Istomin[UZB] [yr|ev],d.,26,(23)Andreas Seppi[ITA] [yr|ev],6-7(2) 6-4 3-6 6-3 8-6,0.93,6.8%,65.4%,74.4%,48.5%,14/18,5.5%,59.6%,70.1%,64.4%,0/6,3:26,33
R128,33,(26)Mikhail Youzhny[RUS] [yr|ev],d.,51,Donald Young[USA] [yr|ev],4-6 6-3 6-2 6-3,1.39,4.3%,68.5%,71.4%,41.4%,3/9,1.6%,60.6%,51.9%,40.0%,9/19,2:22,8
R128,152,(Q)Inigo Cervantes Huegun[ESP] [yr|ev],d.,89,Flavio Cipolla[ITA] [yr|ev],2-6 6-7(4) 6-3 6-2 6-1,1.20,5.3%,54.9%,71.2%,53.3%,2/6,0.7%,65.0%,62.4%,44.0%,3/11,3:32,56
R128,130,(Q)Ryan Sweeting[USA] [yr|ev],d.,97,Potito Starace[ITA] [yr|ev],6-2 2-0 RET,1.93,14.7%,67.6%,82.6%,54.5%,3/3,2.4%,53.7%,68.2%,26.3%,2/5,0:49,64
R128,8,(8)Janko Tipsarevic[SRB] [yr|ev],d.,40,David Nalbandian[ARG] [yr|ev],6-4 7-6(4) 6-2,1.15,16.1%,58.0%,76.9%,51.1%,8/9,10.5%,55.8%,71.7%,47.6%,5/9,2:28,8
R128,5,(7)David Ferrer[ESP] [yr|ev],d.,164,(Q)Dustin Brown[JAM] [yr|ev],7-6(5) 6-4 6-4,1.36,4.0%,69.0%,76.8%,67.7%,3/3,8.0%,64.6%,78.1%,40.0%,3/5,1:56,3
R128,160,(Q)Kenny De Schepper[FRA] [yr|ev],d.,110,Matthias Bachinger[GER] [yr|ev],6-4 6-2 6-2,1.71,19.7%,68.4%,82.7%,58.3%,1/1,9.3%,62.7%,68.1%,39.3%,5/10,1:28,62
R128,88,Bjorn Phau[GER] [yr|ev],d.,135,(LL)Wayne Odesnik[USA] [yr|ev],6-3 3-6 6-7(3) 6-3 6-4,1.10,9.0%,61.4%,76.5%,48.4%,10/14,3.9%,63.4%,68.0%,51.8%,6/12,3:25,59
R128,25,(30)Andy Roddick[USA] [yr|ev],d.,186,(WC)Jamie Baker[GBR] [yr|ev],7-6(1) 6-4 7-5,1.07,10.8%,74.6%,72.2%,51.5%,5/5,5.6%,62.6%,73.1%,50.0%,7/9,3:01,1
R128,20,(19)Kei Nishikori[JPN] [yr|ev],d.,52,Mikhail Kukushkin[KAZ] [yr|ev],7-5 6-3 6-4,1.22,1.1%,64.2%,72.1%,52.9%,6/9,4.0%,56.6%,71.4%,39.5%,6/12,2:20,4
R128,137,(Q)Florent Serra[FRA] [yr|ev],d.,151,(Q)Andrey Kuznetsov[RUS] [yr|ev],3-6 7-6(3) 6-4 4-6 6-4,0.91,4.1%,63.2%,68.5%,50.8%,11/17,12.2%,60.3%,76.6%,48.4%,7/12,3:04,36
R128,58,Go Soeda[JPN] [yr|ev],d.,116,Igor Kunitsyn[RUS] [yr|ev],6-3 6-2 6-1,1.69,12.0%,44.0%,69.7%,66.7%,2/3,4.2%,73.6%,50.9%,31.6%,6/13,1:43,47
R128,9,(9)Juan Martin del Potro[ARG] [yr|ev],d.,41,Robin Haase[NED] [yr|ev],6-4 3-6 7-6(3) 7-5,1.13,13.2%,65.3%,79.7%,52.4%,2/5,13.7%,62.6%,79.3%,44.9%,3/7,2:50,3
R128,18,(16)Marin Cilic[CRO] [yr|ev],d.,77,Cedrik Marcel Stebe[GER] [yr|ev],6-4 3-6 6-3 6-2,1.08,5.1%,63.8%,67.0%,42.0%,12/16,3.5%,58.3%,62.7%,43.8%,6/13,3:03,3
