Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,13,(14)Cameron Norrie[GBR] [yr|ev],d.,675,(Q)Lucas Pouille[FRA] [yr|ev],6-1 6-3 6-3,1.70,2.6%,72.7%,73.2%,57.1%,6/8,2.5%,46.9%,55.3%,39.5%,5/12,1:45,8
R64,130,Fabio Fognini[ITA] [yr|ev],d.,69,Jason Kubler[AUS] [yr|ev],6-4 7-6(5) 6-2,1.23,3.0%,61.0%,57.4%,59.0%,1/5,3.2%,68.8%,50.0%,44.8%,3/10,2:18,9
R64,118,(Q)Sebastian Ofner[AUT] [yr|ev],d.,30,(24)Sebastian Korda[USA] [yr|ev],6-3 7-6(1) 6-4,1.36,6.8%,51.5%,84.9%,46.0%,3/6,0.9%,58.2%,57.8%,47.8%,6/12,2:35,37
R64,95,Diego Schwartzman[ARG] [yr|ev],d.,80,Nuno Borges[POR] [yr|ev],7-6(3) 6-4 6-3,1.24,0.0%,61.9%,60.0%,64.9%,5/9,5.2%,45.4%,68.2%,39.6%,6/12,2:33,8
R64,5,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,57,Roberto Carballes Baena[ESP] [yr|ev],6-3 7-6(4) 6-2,1.21,6.6%,65.9%,76.7%,45.2%,1/3,0.0%,67.8%,57.6%,60.7%,3/9,2:17,3
R64,3,(3)Novak Djokovic[SRB] [yr|ev],d.,83,Marton Fucsovics[HUN] [yr|ev],7-6(2) 6-0 6-3,1.33,2.0%,64.6%,60.9%,60.0%,9/12,1.0%,58.6%,53.4%,39.0%,4/12,2:44,1
R64,34,(29)Alejandro Davidovich Fokina[ESP] [yr|ev],d.,82,Luca Van Assche[FRA] [yr|ev],6-4 6-3 7-6(6),1.63,3.4%,65.5%,78.9%,63.3%,0/1,1.7%,55.2%,64.1%,48.1%,5/9,2:36,21
R64,94,Juan Pablo Varillas[PER] [yr|ev],d.,24,(19)Roberto Bautista Agut[ESP] [yr|ev],1-6 4-6 6-3 6-1 6-1,1.14,5.3%,53.3%,70.4%,46.5%,10/15,2.3%,69.0%,64.0%,30.0%,11/19,3:52,60
R64,14,(13)Hubert Hurkacz[POL] [yr|ev],d.,39,Tallon Griekspoor[NED] [yr|ev],6-3 5-7 6-7(13) 7-6(5) 6-4,1.20,8.3%,58.3%,80.0%,54.7%,4/7,4.5%,62.2%,73.6%,46.1%,11/15,4:42,6
R64,11,(11)Karen Khachanov[RUS] [yr|ev],d.,113,(Q)Radu Albot[MDA] [yr|ev],6-3 6-4 6-2,1.69,7.4%,65.4%,79.2%,64.3%,1/1,3.9%,62.1%,67.2%,38.5%,8/12,2:18,8
R64,108,(WC)Thanasi Kokkinakis[AUS] [yr|ev],d.,89,Stan Wawrinka[SUI] [yr|ev],3-6 7-5 6-3 6-7(4) 6-3,0.90,6.5%,60.9%,78.6%,43.1%,11/14,8.3%,58.6%,72.9%,61.7%,9/14,4:39,65
R64,48,Lorenzo Sonego[ITA] [yr|ev],d.,40,Ugo Humbert[FRA] [yr|ev],6-4 6-3 7-6(3),1.41,3.2%,67.4%,79.7%,58.1%,6/7,1.0%,51.5%,71.2%,51.0%,4/8,2:38,21
R64,7,(7)Andrey Rublev[RUS] [yr|ev],d.,61,Corentin Moutet[FRA] [yr|ev],6-4 6-2 3-6 6-3,1.20,5.3%,61.9%,72.9%,51.2%,3/5,1.6%,62.0%,60.0%,53.1%,9/14,2:59,5
R64,6,(6)Holger Rune[DEN] [yr|ev],d.,394,Gael Monfils[FRA] [yr|ev],W/O,,,,,,,,,,,,,4
R64,231,(Q)Genaro Alberto Olivieri[ARG] [yr|ev],d.,148,(Q)Andrea Vavassori[ITA] [yr|ev],7-6(7) 3-6 6-4 7-6(3),1.00,3.6%,72.3%,65.7%,55.3%,4/10,5.7%,65.0%,68.1%,53.1%,8/13,3:20,131
R64,23,(23)Francisco Cerundolo[ARG] [yr|ev],d.,65,(LL)Yannick Hanfmann[GER] [yr|ev],6-3 6-3 6-4,1.24,7.4%,71.3%,70.1%,41.9%,10/12,1.7%,68.4%,48.8%,62.2%,10/16,2:35,19
R64,8,(9)Taylor Fritz[USA] [yr|ev],d.,78,Arthur Rinderknech[FRA] [yr|ev],2-6 6-4 6-3 6-4,1.23,8.0%,47.0%,76.6%,67.9%,1/4,6.2%,62.8%,76.1%,47.6%,10/14,2:50,4
R64,35,Nicolas Jarry[CHI] [yr|ev],d.,17,(16)Tommy Paul[USA] [yr|ev],3-6 6-1 6-4 7-5,0.92,3.6%,63.6%,70.8%,51.0%,13/15,3.1%,69.4%,69.1%,60.0%,1/6,3:04,16
R64,75,Marcos Giron[USA] [yr|ev],d.,41,Jiri Lehecka[CZE] [yr|ev],6-2 6-3 6-2,1.78,8.2%,56.2%,92.7%,50.0%,4/4,2.4%,69.0%,62.1%,34.6%,2/8,1:44,37
R64,71,Zhizhen Zhang[CHN] [yr|ev],d.,153,(Q)Thiago Agustin Tirante[ARG] [yr|ev],7-6(3) 6-3 6-4,1.19,4.8%,64.8%,70.6%,56.8%,5/7,6.5%,67.7%,65.1%,46.7%,3/7,2:21,31
R64,4,(4)Casper Ruud[NOR] [yr|ev],d.,129,(Q)Giulio Zeppieri[ITA] [yr|ev],6-3 6-2 4-6 7-5,1.27,1.7%,55.0%,65.2%,74.1%,6/8,7.5%,61.7%,71.6%,43.5%,8/13,3:05,2
R64,79,Daniel Altmaier[GER] [yr|ev],d.,9,(8)Jannik Sinner[ITA] [yr|ev],6-7(0) 7-6(7) 1-6 7-6(4) 7-5,0.94,4.9%,69.6%,69.0%,43.5%,15/21,5.9%,58.8%,70.0%,54.5%,4/9,5:26,47
R64,29,(28)Grigor Dimitrov[BUL] [yr|ev],d.,46,Emil Ruusuvuori[FIN] [yr|ev],7-6(4) 6-3 6-4,1.20,4.7%,52.3%,67.9%,56.9%,5/9,4.8%,57.1%,61.7%,46.7%,9/15,2:50,3
R64,27,(22)Alexander Zverev[GER] [yr|ev],d.,86,Alex Molcan[SVK] [yr|ev],6-4 6-2 6-1,1.77,7.5%,60.0%,77.1%,65.6%,8/8,0.0%,65.9%,59.3%,35.7%,10/16,1:58,2
R64,12,(12)Frances Tiafoe[USA] [yr|ev],d.,62,(Q)Aslan Karatsev[RUS] [yr|ev],3-6 6-3 7-5 6-2,1.34,9.7%,58.3%,83.3%,53.5%,5/8,10.9%,62.7%,71.0%,43.9%,8/14,2:44,10
R64,16,(15)Borna Coric[CRO] [yr|ev],d.,64,Pedro Cachin[ARG] [yr|ev],6-3 4-6 4-6 6-3 6-4,1.07,0.6%,50.3%,72.2%,56.4%,9/13,4.2%,63.2%,68.1%,50.9%,7/13,4:23,12
R64,49,Tomas Martin Etcheverry[ARG] [yr|ev],d.,19,(18)Alex De Minaur[AUS] [yr|ev],6-3 7-6(2) 6-3,1.46,2.9%,61.8%,73.0%,64.1%,7/9,0.0%,59.4%,58.7%,51.2%,4/8,2:46,27
R64,33,(27)Yoshihito Nishioka[JPN] [yr|ev],d.,68,Max Purcell[AUS] [yr|ev],4-6 6-2 7-5 6-4,1.26,1.6%,58.5%,69.4%,62.7%,5/8,5.0%,55.3%,69.2%,44.4%,12/18,3:06,24
R64,172,(Q)Thiago Seyboth Wild[BRA] [yr|ev],d.,423,Guido Pella[ARG] [yr|ev],6-3 3-6 6-4 6-3,1.07,6.5%,51.6%,67.2%,58.3%,9/12,0.9%,66.0%,61.4%,58.3%,7/12,2:55,58
R128,1,(1)Carlos Alcaraz[ESP] [yr|ev],d.,159,(Q)Flavio Cobolli[ITA] [yr|ev],6-0 6-2 7-5,1.72,4.1%,60.8%,68.9%,72.4%,3/4,1.2%,69.8%,46.7%,53.8%,11/18,1:58,1
R128,112,Taro Daniel[JPN] [yr|ev],d.,77,Christopher Oconnell[AUS] [yr|ev],6-0 6-2 6-4,2.04,7.1%,60.0%,73.8%,71.4%,3/4,1.5%,58.5%,42.1%,48.1%,3/10,1:49,58
R128,106,Matteo Arnaldi[ITA] [yr|ev],d.,91,Daniel Elahi Galan[COL] [yr|ev],2-6 6-3 6-0 6-2,1.33,6.9%,55.4%,73.2%,51.1%,10/13,2.2%,56.7%,62.7%,35.9%,4/11,2:19,29
R128,32,(26)Denis Shapovalov[CAN] [yr|ev],d.,45,Brandon Nakashima[USA] [yr|ev],6-4 7-5 4-6 3-6 6-3,0.93,4.0%,57.7%,74.4%,54.0%,8/11,2.8%,69.7%,73.7%,55.8%,7/11,3:47,10
R128,18,(17)Lorenzo Musetti[ITA] [yr|ev],d.,56,Mikael Ymer[SWE] [yr|ev],7-5 6-2 6-4,1.78,6.7%,57.3%,79.1%,65.6%,0/2,0.9%,64.0%,60.3%,39.0%,14/20,2:35,11
R128,87,Alexander Shevchenko[KAZ] [yr|ev],d.,120,Oscar Otte[GER] [yr|ev],7-5 4-6 6-1 7-6(2),1.16,4.4%,51.1%,70.0%,47.8%,13/19,4.9%,57.4%,60.2%,42.0%,10/19,2:59,45
R128,675,(Q)Lucas Pouille[FRA] [yr|ev],d.,134,(LL)Jurij Rodionov[AUT] [yr|ev],6-2 6-4 6-3,1.42,1.1%,57.0%,77.4%,57.5%,6/6,5.8%,53.5%,60.9%,50.0%,6/10,1:57,10
R128,13,(14)Cameron Norrie[GBR] [yr|ev],d.,149,(WC)Benoit Paire[FRA] [yr|ev],7-5 4-6 3-6 6-1 6-4,1.19,3.2%,78.7%,63.1%,57.6%,13/19,9.8%,65.6%,65.4%,33.9%,15/23,3:33,8
R128,130,Fabio Fognini[ITA] [yr|ev],d.,10,(10)Felix Auger Aliassime[CAN] [yr|ev],6-4 6-4 6-3,1.31,4.7%,62.8%,72.2%,40.6%,5/9,3.5%,62.4%,56.6%,34.4%,1/9,2:17,9
R128,69,Jason Kubler[AUS] [yr|ev],d.,137,(LL)Facundo Diaz Acosta[ARG] [yr|ev],1-6 6-3 6-4 3-6 6-1,1.01,3.6%,67.2%,65.2%,51.1%,7/12,2.4%,57.7%,67.6%,50.0%,6/12,3:25,63
R128,118,(Q)Sebastian Ofner[AUT] [yr|ev],d.,44,Maxime Cressy[USA] [yr|ev],6-4 7-6(6) 6-2,1.29,7.4%,51.9%,73.2%,57.7%,7/9,12.5%,56.7%,71.2%,35.6%,10/15,2:19,37
R128,30,(24)Sebastian Korda[USA] [yr|ev],d.,59,Mackenzie Mcdonald[USA] [yr|ev],6-4 7-5 6-4,1.11,5.5%,68.2%,61.3%,51.4%,3/7,3.2%,62.4%,67.9%,29.8%,12/19,2:37,15
R128,95,Diego Schwartzman[ARG] [yr|ev],d.,38,(32)Bernabe Zapata Miralles[ESP] [yr|ev],1-6 6-7(5) 6-2 6-0 6-4,1.14,1.4%,73.6%,60.4%,50.0%,6/13,2.1%,68.8%,60.8%,31.8%,12/23,3:38,8
R128,80,Nuno Borges[POR] [yr|ev],d.,90,John Isner[USA] [yr|ev],6-4 5-7 7-6(3) 4-6 7-6(9),1.22,3.0%,58.7%,78.6%,62.3%,4/8,21.0%,59.7%,78.7%,46.6%,7/10,3:59,30
R128,57,Roberto Carballes Baena[ESP] [yr|ev],d.,1104,(Q)Eduardo Nava[USA] [yr|ev],7-6(5) 6-3 6-2,1.23,0.0%,66.7%,64.5%,45.2%,2/6,3.7%,57.8%,52.4%,43.5%,12/19,2:28,49
R128,5,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,455,Jiri Vesely[CZE] [yr|ev],7-5 6-3 4-6 7-6(7),1.42,10.0%,71.7%,82.6%,55.9%,4/7,8.7%,60.6%,75.3%,48.0%,7/11,3:14,3
R128,3,(3)Novak Djokovic[SRB] [yr|ev],d.,114,Aleksandar Kovacevic[USA] [yr|ev],6-3 6-2 7-6(1),1.74,12.3%,55.6%,82.2%,63.9%,3/5,6.7%,52.9%,67.3%,40.8%,7/12,2:27,1
R128,83,Marton Fucsovics[HUN] [yr|ev],d.,122,(WC)Hugo Grenier[FRA] [yr|ev],6-3 5-7 6-1 6-3,1.65,5.6%,70.1%,81.3%,56.3%,3/5,4.2%,62.7%,56.8%,56.8%,6/12,3:15,31
R128,82,Luca Van Assche[FRA] [yr|ev],d.,72,Marco Cecchinato[ITA] [yr|ev],6-1 6-1 6-3,1.98,1.5%,58.5%,71.1%,77.8%,4/4,2.7%,64.3%,48.6%,47.5%,6/13,1:59,63
R128,34,(29)Alejandro Davidovich Fokina[ESP] [yr|ev],d.,63,(WC)Arthur Fils[FRA] [yr|ev],6-1 4-6 6-3 6-3,1.19,0.9%,70.2%,68.8%,38.2%,6/10,4.5%,54.5%,60.0%,42.0%,5/14,2:49,21
R128,24,(19)Roberto Bautista Agut[ESP] [yr|ev],d.,54,Yibing Wu[CHN] [yr|ev],7-6(4) 6-1 6-1,1.69,0.0%,44.4%,81.3%,60.0%,3/5,7.0%,60.5%,58.0%,33.3%,13/20,2:11,9
R128,94,Juan Pablo Varillas[PER] [yr|ev],d.,200,(Q)Juncheng Shang[CHN] [yr|ev],4-6 2-6 6-2 6-3 6-1,1.34,4.3%,56.0%,72.3%,58.8%,6/10,0.7%,65.3%,59.4%,47.1%,6/13,3:22,60
R128,39,Tallon Griekspoor[NED] [yr|ev],d.,135,(Q)Pedro Martinez[ESP] [yr|ev],6-4 2-6 0-6 7-5 6-3,1.02,8.3%,56.1%,68.9%,50.0%,6/13,0.0%,65.0%,68.6%,43.6%,10/16,3:38,21
R128,14,(13)Hubert Hurkacz[POL] [yr|ev],d.,111,David Goffin[BEL] [yr|ev],6-3 5-7 6-4 2-6 6-4,1.05,8.8%,57.4%,75.3%,49.2%,8/14,3.3%,58.9%,69.7%,51.6%,10/16,3:38,6
R128,11,(11)Karen Khachanov[RUS] [yr|ev],d.,70,Constant Lestienne[FRA] [yr|ev],3-6 1-6 6-2 6-1 6-3,1.17,11.7%,65.6%,65.5%,43.2%,5/12,1.4%,59.6%,51.7%,49.2%,14/23,3:42,8
R128,113,(Q)Radu Albot[MDA] [yr|ev],d.,329,(WC)Patrick Kypson[USA] [yr|ev],6-3 6-2 4-6 6-1,1.33,2.0%,69.0%,68.1%,41.9%,4/9,1.5%,63.8%,49.4%,42.6%,16/26,3:01,39
R128,89,Stan Wawrinka[SUI] [yr|ev],d.,67,Albert Ramos[ESP] [yr|ev],7-6(5) 6-4 6-7(2) 1-6 6-4,0.93,7.3%,56.3%,69.4%,53.6%,10/15,3.8%,64.1%,72.9%,51.5%,13/17,4:36,3
R128,108,(WC)Thanasi Kokkinakis[AUS] [yr|ev],d.,25,(20)Daniel Evans[GBR] [yr|ev],6-4 6-4 6-4,1.38,11.9%,63.1%,79.2%,51.6%,2/4,3.1%,58.3%,71.4%,37.5%,8/13,2:29,65
R128,48,Lorenzo Sonego[ITA] [yr|ev],d.,36,(30)Ben Shelton[USA] [yr|ev],6-4 3-6 6-3 6-3,1.20,4.1%,61.2%,68.3%,57.9%,4/8,2.6%,60.7%,70.4%,37.0%,5/12,2:53,21
R128,40,Ugo Humbert[FRA] [yr|ev],d.,47,Adrian Mannarino[FRA] [yr|ev],6-3 6-3 6-1,1.49,12.0%,59.0%,81.6%,50.0%,5/5,1.1%,61.1%,60.0%,42.9%,14/19,1:53,13
R128,61,Corentin Moutet[FRA] [yr|ev],d.,190,(WC)Arthur Cazaux[FRA] [yr|ev],6-1 6-3 4-6 6-4,1.50,4.7%,62.6%,77.6%,62.5%,4/5,1.5%,55.6%,71.6%,40.7%,11/16,3:23,51
R128,7,(7)Andrey Rublev[RUS] [yr|ev],d.,60,Laslo Djere[SRB] [yr|ev],6-1 3-6 6-3 6-4,1.45,6.7%,56.7%,74.6%,62.2%,5/8,6.5%,51.2%,63.5%,46.7%,7/13,2:32,5
R128,6,(6)Holger Rune[DEN] [yr|ev],d.,74,Christopher Eubanks[USA] [yr|ev],6-4 3-6 7-6(2) 6-2,1.13,1.7%,66.1%,75.6%,45.0%,2/5,12.3%,68.9%,70.2%,39.5%,3/8,2:54,4
R128,394,Gael Monfils[FRA] [yr|ev],d.,42,Sebastian Baez[ARG] [yr|ev],3-6 6-3 7-5 1-6 7-5,0.92,3.6%,65.1%,63.9%,34.5%,11/20,0.7%,72.1%,58.4%,53.8%,8/17,3:48,6
R128,231,(Q)Genaro Alberto Olivieri[ARG] [yr|ev],d.,237,(WC)Giovanni Mpetshi Perricard[FRA] [yr|ev],7-6(3) 4-6 4-6 7-5 6-1,1.08,0.6%,72.9%,71.3%,54.2%,9/12,7.5%,55.3%,75.3%,50.0%,9/13,3:51,131
R128,148,(Q)Andrea Vavassori[ITA] [yr|ev],d.,37,(31)Miomir Kecmanovic[SRB] [yr|ev],5-7 2-6 7-6(8) 7-6(3) 7-6(9),0.91,6.6%,56.1%,69.5%,45.0%,18/26,2.0%,60.4%,65.5%,57.7%,5/10,5:11,128
R128,23,(23)Francisco Cerundolo[ARG] [yr|ev],d.,81,Jaume Munar[ESP] [yr|ev],6-1 2-6 7-6(5) 6-1,1.15,1.9%,70.4%,60.5%,53.1%,6/11,0.9%,67.6%,60.0%,36.1%,3/12,2:45,19
R128,65,(LL)Yannick Hanfmann[GER] [yr|ev],d.,98,Thiago Monteiro[BRA] [yr|ev],6-3 7-5 6-7(6) 6-7(2) 6-4,1.06,7.1%,67.4%,71.8%,48.3%,8/11,6.0%,49.4%,72.0%,52.4%,3/9,4:56,45
R128,78,Arthur Rinderknech[FRA] [yr|ev],d.,52,Richard Gasquet[FRA] [yr|ev],6-4 2-6 6-2 7-6(4),1.03,9.9%,50.5%,71.4%,38.2%,6/13,2.9%,47.6%,69.4%,38.9%,2/10,3:09,42
R128,8,(9)Taylor Fritz[USA] [yr|ev],d.,123,Michael Mmoh[USA] [yr|ev],6-2 6-1 6-1,2.64,24.6%,82.5%,87.2%,30.0%,0/0,2.6%,61.5%,54.2%,16.7%,9/16,1:32,4
R128,17,(16)Tommy Paul[USA] [yr|ev],d.,116,(LL)Dominic Stricker[SUI] [yr|ev],6-3 6-2 6-4,1.33,1.0%,67.7%,72.3%,58.1%,6/7,2.6%,57.1%,65.9%,45.5%,6/11,1:50,9
