Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Lorenzo Sonego,ITA,4,956,80.0%,24.7%,23,4.9%,13,2.8%,64.3%,72.3%,51.8%,65.0%,38,60.5%,37.1%,43,44.2%,50.8%,1.06,12:44
Q,Sebastian Ofner,AUT,4,898,66.2%,34.3%,24,5.5%,25,5.7%,54.8%,69.9%,46.2%,59.2%,45,48.9%,43.3%,58,41.4%,51.0%,1.06,10:37
Q,Thiago Seyboth Wild,BRA,3,887,76.5%,26.2%,20,4.5%,24,5.4%,57.9%,66.4%,55.3%,61.7%,41,61.0%,40.5%,39,43.6%,51.2%,1.06,10:50
,Roberto Carballes Baena,ESP,2,380,66.7%,32.1%,0,0.0%,6,3.3%,67.2%,61.2%,52.5%,58.3%,15,33.3%,43.5%,22,40.9%,50.5%,1.04,4:45
,Ugo Humbert,FRA,2,369,86.2%,22.2%,11,6.0%,5,2.7%,54.9%,76.2%,50.6%,64.7%,13,69.2%,36.8%,26,23.1%,50.7%,1.04,4:31
15,Borna Coric,CRO,3,802,76.3%,26.7%,16,4.0%,8,2.0%,53.9%,72.0%,48.1%,61.0%,43,67.4%,40.7%,44,36.4%,50.7%,1.04,11:37
13,Hubert Hurkacz,POL,3,975,83.1%,17.3%,36,7.5%,11,2.3%,58.7%,77.5%,49.7%,66.0%,28,53.6%,35.1%,38,34.2%,50.3%,1.03,12:12
,Taro Daniel,JPN,2,311,70.4%,32.1%,5,3.1%,6,3.8%,63.1%,63.4%,54.2%,60.0%,15,46.7%,41.1%,13,69.2%,50.8%,1.03,4:15
,Pedro Cachin,ARG,2,595,75.0%,29.8%,12,4.2%,10,3.5%,64.3%,70.7%,44.1%,61.2%,25,52.0%,39.8%,30,46.7%,50.1%,1.03,8:12
6,Holger Rune,DEN,5,963,75.3%,24.0%,15,3.1%,32,6.6%,61.8%,68.8%,50.0%,61.6%,46,60.9%,39.3%,43,41.9%,50.5%,1.02,11:37
Q,Radu Albot,MDA,2,414,70.0%,32.3%,6,3.0%,11,5.4%,65.5%,67.7%,40.0%,58.1%,21,57.1%,42.7%,27,37.0%,50.2%,1.02,5:19
,Nuno Borges,POR,2,542,76.7%,15.9%,10,3.8%,12,4.5%,53.8%,75.4%,52.5%,64.8%,20,50.0%,35.6%,19,36.8%,49.8%,1.01,6:32
,Diego Schwartzman,ARG,3,650,65.3%,36.0%,3,0.9%,10,3.0%,68.6%,58.7%,50.5%,56.1%,40,57.5%,43.8%,40,45.0%,50.0%,1.00,8:15
,Stan Wawrinka,SUI,2,705,80.4%,14.0%,26,7.7%,9,2.7%,57.3%,71.0%,56.9%,65.0%,29,65.5%,35.1%,31,22.6%,49.4%,1.00,9:15
18,Alex De Minaur,AUS,2,435,74.2%,35.3%,6,2.8%,8,3.7%,58.9%,61.1%,55.7%,58.9%,21,61.9%,41.2%,30,40.0%,49.9%,1.00,5:31
Q,Thiago Agustin Tirante,ARG,2,441,76.5%,26.5%,7,3.1%,2,0.9%,68.1%,60.9%,56.2%,59.4%,26,69.2%,40.6%,20,45.0%,50.3%,1.00,5:27
27,Yoshihito Nishioka,JPN,4,1024,71.1%,26.9%,8,1.7%,14,3.0%,68.0%,61.7%,55.7%,59.8%,35,37.1%,40.3%,63,33.3%,49.1%,1.00,12:12
,Guido Pella,ARG,2,602,80.0%,13.0%,5,1.7%,10,3.4%,68.3%,68.5%,57.0%,64.8%,25,64.0%,34.6%,21,28.6%,49.3%,0.99,7:15
LL,Facundo Diaz Acosta,ARG,1,260,71.4%,23.8%,3,2.4%,5,4.1%,57.7%,67.6%,50.0%,60.2%,12,50.0%,39.4%,12,41.7%,49.2%,0.99,3:25
,Quentin Halys,FRA,1,372,88.9%,14.8%,19,10.3%,11,5.9%,60.0%,74.8%,55.4%,67.0%,9,66.7%,32.6%,13,30.8%,49.7%,0.99,4:20
Q,Pedro Martinez,ESP,1,289,73.9%,31.8%,0,0.0%,10,6.4%,65.0%,68.6%,43.6%,59.9%,16,62.5%,39.4%,13,53.8%,50.5%,0.98,3:38
21,Jan Lennard Struff,GER,1,280,72.7%,22.7%,9,6.8%,5,3.8%,56.4%,69.3%,48.3%,60.2%,11,45.5%,38.8%,10,50.0%,48.9%,0.97,3:13
,Alex Molcan,SVK,2,371,64.3%,26.9%,6,3.2%,5,2.7%,67.7%,61.1%,46.7%,56.5%,23,56.5%,42.2%,26,26.9%,49.3%,0.97,4:21
,Richard Gasquet,FRA,1,214,52.9%,38.9%,3,2.9%,4,3.9%,47.6%,69.4%,38.9%,53.4%,10,20.0%,45.0%,13,53.8%,49.1%,0.97,3:09
,Matteo Arnaldi,ITA,2,429,76.5%,25.0%,9,3.8%,9,3.8%,55.3%,60.8%,56.2%,58.7%,29,72.4%,40.2%,12,66.7%,50.3%,0.97,5:15
WC,Thanasi Kokkinakis,AUS,3,767,83.1%,22.0%,28,6.9%,13,3.2%,60.1%,75.4%,45.1%,63.3%,35,71.4%,35.5%,34,38.2%,50.2%,0.97,10:51
,Daniel Altmaier,GER,3,722,77.8%,18.2%,20,5.6%,12,3.4%,69.0%,68.0%,47.7%,61.7%,32,62.5%,36.8%,30,33.3%,49.2%,0.96,9:39
Q,Giulio Zeppieri,ITA,2,525,81.4%,18.6%,17,6.3%,7,2.6%,58.8%,68.1%,57.1%,63.6%,23,65.2%,34.8%,22,36.4%,49.7%,0.96,6:23
,David Goffin,BEL,1,299,75.0%,24.0%,5,3.3%,6,4.0%,58.9%,69.7%,51.6%,62.3%,16,62.5%,35.8%,14,42.9%,49.2%,0.95,3:38
26,Denis Shapovalov,CAN,3,696,79.6%,19.6%,8,2.4%,30,8.8%,57.6%,67.3%,52.1%,60.9%,28,60.7%,37.1%,33,33.3%,48.7%,0.95,8:54
,Thiago Monteiro,BRA,1,350,77.8%,11.1%,10,6.0%,4,2.4%,49.4%,72.0%,52.4%,62.0%,9,33.3%,35.9%,11,27.3%,48.3%,0.95,4:56
,Arthur Rinderknech,FRA,2,427,69.4%,30.6%,18,8.0%,13,5.8%,56.7%,74.0%,42.3%,60.3%,27,59.3%,37.4%,14,78.6%,49.4%,0.94,5:59
Q,Andrea Vavassori,ITA,2,702,73.5%,22.0%,23,6.3%,17,4.6%,59.5%,68.9%,47.7%,60.3%,39,66.7%,37.4%,20,55.0%,49.4%,0.94,8:31
LL,Yannick Hanfmann,GER,2,575,78.0%,19.5%,15,5.0%,6,2.0%,67.8%,62.7%,53.6%,59.8%,27,66.7%,38.0%,21,38.1%,49.4%,0.94,7:31
2,Daniil Medvedev,RUS,1,350,72.0%,26.9%,14,7.6%,15,8.1%,64.3%,67.2%,43.9%,58.9%,19,63.2%,38.8%,13,53.8%,49.4%,0.94,4:16
,J J Wolf,USA,1,295,63.6%,36.4%,9,5.1%,10,5.7%,52.6%,58.7%,48.2%,53.7%,24,66.7%,43.3%,10,80.0%,49.5%,0.94,3:23
,Tallon Griekspoor,NED,2,670,77.6%,17.6%,20,6.0%,17,5.1%,59.8%,71.9%,47.8%,62.2%,28,60.7%,35.0%,23,39.1%,48.5%,0.93,8:20
WC,Giovanni Mpetshi Perricard,FRA,1,338,84.0%,11.5%,12,7.5%,13,8.1%,55.3%,75.3%,50.0%,64.0%,13,69.2%,33.3%,12,25.0%,47.9%,0.93,3:51
24,Sebastian Korda,USA,2,448,68.8%,32.3%,7,3.2%,6,2.7%,63.2%,59.7%,49.4%,55.9%,19,47.4%,40.8%,25,40.0%,48.2%,0.93,5:12
,Jason Kubler,AUS,2,453,66.7%,27.8%,8,3.5%,7,3.0%,67.8%,59.0%,48.6%,55.7%,22,45.5%,40.8%,17,58.8%,48.3%,0.92,5:43
Q,Lucas Pouille,FRA,2,337,73.1%,23.1%,3,1.7%,7,4.0%,52.3%,68.1%,48.2%,58.6%,18,61.1%,38.0%,18,33.3%,48.7%,0.92,3:42
,Gael Monfils,FRA,2,306,62.5%,36.0%,6,3.6%,7,4.2%,65.1%,63.9%,34.5%,53.6%,20,55.0%,42.9%,17,52.9%,48.7%,0.92,3:48
Q,Genaro Alberto Olivieri,ARG,3,776,72.1%,20.3%,8,2.0%,9,2.3%,71.3%,65.7%,47.4%,60.5%,42,59.5%,36.4%,34,35.3%,48.7%,0.92,9:10
,Alexander Shevchenko,KAZ,2,438,58.1%,28.1%,7,3.3%,7,3.3%,55.6%,63.9%,43.2%,54.7%,31,58.1%,41.1%,22,40.9%,47.7%,0.91,4:38
,Mackenzie Mcdonald,USA,1,235,56.3%,25.0%,4,3.2%,9,7.2%,62.4%,67.9%,29.8%,53.6%,19,63.2%,41.8%,7,57.1%,48.1%,0.90,2:37
,Dominic Thiem,AUT,1,294,56.5%,25.0%,5,3.3%,5,3.3%,57.9%,59.1%,51.6%,55.9%,17,41.2%,39.4%,12,50.0%,48.0%,0.89,3:49
,Alexander Bublik,KAZ,1,285,73.9%,12.5%,17,12.8%,12,9.0%,49.6%,75.8%,47.8%,61.7%,14,57.1%,34.2%,10,30.0%,47.0%,0.89,3:18
,Christopher Eubanks,USA,1,240,75.0%,15.8%,15,12.3%,6,4.9%,68.9%,70.2%,39.5%,60.7%,8,37.5%,34.7%,5,60.0%,47.9%,0.88,2:54
32,Bernabe Zapata Miralles,ESP,1,285,50.0%,33.3%,3,2.1%,1,0.7%,68.8%,60.8%,31.8%,51.8%,23,52.2%,42.4%,13,53.8%,47.0%,0.88,3:38
,Jaume Munar,ESP,1,219,50.0%,31.3%,1,0.9%,6,5.4%,67.6%,60.0%,36.1%,52.3%,12,25.0%,41.7%,11,45.5%,47.0%,0.87,2:45
25,Botic Van De Zandschulp,NED,1,243,61.1%,21.1%,3,2.8%,12,11.2%,51.4%,67.3%,38.5%,53.3%,13,46.2%,40.4%,19,21.1%,46.1%,0.87,3:06
,Constant Lestienne,FRA,1,274,55.0%,35.0%,2,1.4%,6,4.1%,59.6%,51.7%,49.2%,50.7%,23,60.9%,42.2%,12,58.3%,46.7%,0.86,3:42
,Oscar Otte,GER,1,299,57.1%,30.0%,8,4.9%,7,4.3%,57.4%,60.2%,42.0%,52.5%,19,52.6%,40.9%,19,31.6%,47.2%,0.86,2:59
,Max Purcell,AUS,2,481,77.5%,15.4%,14,5.4%,7,2.7%,59.5%,70.6%,51.0%,62.6%,27,66.7%,31.7%,13,46.2%,48.2%,0.85,5:58
WC,Arthur Fils,FRA,1,224,50.0%,23.5%,5,4.5%,5,4.5%,54.5%,60.0%,42.0%,51.8%,14,35.7%,40.4%,10,40.0%,46.0%,0.84,2:49
30,Ben Shelton,USA,1,215,63.2%,22.2%,3,2.6%,13,11.1%,60.7%,70.4%,37.0%,57.3%,12,41.7%,35.7%,8,50.0%,47.4%,0.84,2:53
,Jiri Lehecka,CZE,2,437,68.6%,17.6%,9,3.9%,6,2.6%,67.1%,65.2%,44.7%,58.4%,18,38.9%,35.0%,15,40.0%,47.4%,0.84,4:57
WC,Benoit Paire,FRA,1,318,66.7%,25.0%,16,9.8%,9,5.5%,65.6%,65.4%,33.9%,54.6%,23,65.2%,38.1%,19,31.6%,46.5%,0.84,3:33
,John Isner,USA,1,348,89.3%,14.3%,38,21.0%,11,6.1%,59.7%,78.7%,46.6%,65.7%,10,70.0%,28.1%,8,50.0%,47.7%,0.82,3:59
Q,Eduardo Nava,USA,1,202,50.0%,26.7%,4,3.7%,6,5.5%,57.8%,52.4%,43.5%,48.6%,19,63.2%,41.9%,6,66.7%,45.5%,0.82,2:28
,Gregoire Barrere,FRA,1,343,62.5%,20.0%,5,3.0%,10,5.9%,50.3%,64.7%,46.4%,55.6%,20,55.0%,36.2%,14,35.7%,45.8%,0.82,4:14
,Lloyd Harris,RSA,1,223,80.0%,6.3%,7,6.6%,1,0.9%,67.0%,70.4%,37.1%,59.4%,5,40.0%,32.5%,8,12.5%,45.3%,0.80,2:44
,Federico Coria,ARG,1,302,61.9%,23.8%,3,1.8%,9,5.4%,64.7%,54.6%,45.8%,51.5%,24,66.7%,37.8%,13,38.5%,45.4%,0.78,4:12
,Maxime Cressy,USA,1,212,66.7%,13.3%,13,12.5%,13,12.5%,56.7%,71.2%,35.6%,55.8%,15,66.7%,34.3%,9,22.2%,44.8%,0.77,2:19
10,Felix Auger Aliassime,CAN,1,171,46.7%,28.6%,3,3.5%,8,9.4%,62.4%,56.6%,34.4%,48.2%,9,11.1%,39.5%,9,44.4%,43.9%,0.76,2:17
Q,Juncheng Shang,CHN,1,263,66.7%,19.0%,1,0.7%,6,4.1%,65.3%,59.4%,47.1%,55.1%,13,46.2%,33.6%,10,40.0%,45.6%,0.75,3:22
LL,Dominic Stricker,SUI,1,173,61.5%,7.1%,2,2.6%,6,7.8%,57.1%,65.9%,45.5%,57.1%,11,54.5%,32.3%,7,14.3%,43.4%,0.75,1:50
WC,Patrick Kypson,USA,1,230,41.2%,29.4%,2,1.5%,1,0.8%,63.8%,49.4%,42.6%,46.9%,26,61.5%,40.0%,9,55.6%,43.9%,0.75,3:01
,Ilya Ivashka,BLR,1,227,44.4%,23.5%,2,1.7%,8,6.7%,58.8%,54.3%,42.9%,49.6%,21,52.4%,38.0%,13,30.8%,44.1%,0.75,2:45
,Daniel Elahi Galan,COL,1,191,53.3%,18.8%,2,2.2%,3,3.3%,56.7%,62.7%,35.9%,51.1%,11,36.4%,36.6%,13,23.1%,43.5%,0.75,2:19
WC,Hugo Gaston,FRA,1,209,50.0%,26.7%,4,3.8%,5,4.8%,58.1%,55.7%,34.1%,46.7%,18,61.1%,39.4%,7,57.1%,43.1%,0.74,2:23
,Filip Krajinovic,SRB,1,190,69.2%,0.0%,4,4.6%,3,3.4%,58.6%,56.9%,52.8%,55.2%,7,42.9%,33.0%,6,0.0%,43.2%,0.74,2:09
20,Daniel Evans,GBR,1,180,66.7%,13.3%,3,3.1%,7,7.3%,58.3%,71.4%,37.5%,57.3%,13,61.5%,31.0%,4,50.0%,45.0%,0.72,2:29
Q,Elias Ymer,SWE,1,160,42.9%,23.1%,2,2.2%,7,7.9%,61.8%,60.0%,29.4%,48.3%,16,50.0%,36.6%,3,100.0%,43.1%,0.71,2:08
,Jiri Vesely,CZE,1,247,81.0%,13.6%,11,8.7%,5,3.9%,60.6%,75.3%,48.0%,64.6%,11,63.6%,25.0%,7,42.9%,45.3%,0.71,3:14
LL,Jurij Rodionov,AUT,1,179,69.2%,0.0%,5,5.8%,4,4.7%,53.5%,60.9%,50.0%,55.8%,10,60.0%,31.2%,6,0.0%,43.0%,0.71,1:57
,Dusan Lajovic,SRB,1,86,16.7%,16.7%,1,2.5%,3,7.5%,60.0%,58.3%,12.5%,40.0%,10,50.0%,41.3%,1,100.0%,40.7%,0.69,0:59
,Laslo Djere,SRB,1,227,64.7%,16.7%,8,6.5%,6,4.9%,51.2%,63.5%,46.7%,55.3%,13,53.8%,30.8%,8,37.5%,44.1%,0.69,2:32
WC,Arthur Cazaux,FRA,1,240,72.2%,5.6%,2,1.5%,5,3.8%,55.6%,71.6%,40.7%,57.9%,16,68.8%,28.0%,5,20.0%,44.6%,0.67,3:23
,Adrian Mannarino,FRA,1,173,58.3%,0.0%,1,1.1%,5,5.6%,61.1%,60.0%,42.9%,53.3%,19,73.7%,31.3%,5,0.0%,42.8%,0.67,1:53
,Alexei Popyrin,AUS,1,234,64.7%,5.3%,9,7.4%,6,5.0%,62.0%,70.7%,37.0%,57.9%,17,64.7%,28.3%,5,20.0%,43.6%,0.67,2:58
,Hugo Dellien,BOL,1,197,71.4%,0.0%,3,2.7%,1,0.9%,73.0%,61.7%,50.0%,58.6%,15,73.3%,26.7%,6,0.0%,44.7%,0.65,2:28
Q,Timofey Skatov,KAZ,1,157,36.4%,8.3%,0,0.0%,3,4.2%,76.4%,50.9%,23.5%,44.4%,10,30.0%,35.3%,5,20.0%,39.5%,0.64,1:54
,Jack Draper,GBR,1,88,60.0%,16.7%,1,1.9%,2,3.8%,69.2%,55.6%,31.3%,48.1%,9,77.8%,33.3%,3,33.3%,42.0%,0.64,1:06
WC,Hugo Grenier,FRA,1,225,66.7%,10.5%,5,4.2%,4,3.4%,62.7%,56.8%,56.8%,56.8%,12,50.0%,26.2%,5,40.0%,42.2%,0.61,3:15
,Marc Andrea Huesler,SUI,1,179,78.6%,0.0%,5,5.1%,9,9.1%,62.6%,67.7%,48.6%,60.6%,14,78.6%,23.8%,1,0.0%,44.1%,0.60,2:06
,Yibing Wu,CHN,1,186,46.2%,15.4%,8,7.0%,3,2.6%,60.5%,58.0%,33.3%,48.2%,20,65.0%,30.6%,5,40.0%,41.4%,0.59,2:11
Q,Flavio Cobolli,ITA,1,160,46.2%,7.7%,1,1.2%,4,4.7%,69.8%,46.7%,53.8%,48.8%,18,61.1%,29.7%,4,25.0%,40.0%,0.58,1:58
,Aleksandar Kovacevic,USA,1,185,64.3%,13.3%,7,6.7%,4,3.8%,52.9%,67.3%,40.8%,54.8%,12,58.3%,25.9%,5,40.0%,42.2%,0.57,2:27
,Mikael Ymer,SWE,1,189,60.0%,13.3%,1,0.9%,6,5.3%,64.0%,60.3%,39.0%,52.6%,20,70.0%,26.7%,2,100.0%,42.3%,0.56,2:35
Q,Hamad Medjedovic,SRB,1,166,42.9%,15.4%,5,5.3%,9,9.5%,54.7%,57.7%,25.6%,43.2%,13,38.5%,31.0%,2,100.0%,38.0%,0.55,1:58
,Alexandre Muller,FRA,1,140,50.0%,0.0%,3,4.3%,0,0.0%,61.4%,51.2%,48.1%,50.0%,10,40.0%,27.1%,2,0.0%,38.6%,0.54,1:46
,Marco Cecchinato,ITA,1,177,41.7%,0.0%,3,2.7%,1,0.9%,64.3%,48.6%,47.5%,48.2%,13,46.2%,26.2%,4,0.0%,40.1%,0.51,1:59
,Christopher Oconnell,AUS,1,135,41.7%,8.3%,1,1.5%,4,6.2%,58.5%,42.1%,48.1%,44.6%,10,30.0%,27.1%,4,25.0%,35.6%,0.49,1:49
,Michael Mmoh,USA,1,135,36.4%,0.0%,2,2.6%,6,7.7%,61.5%,54.2%,16.7%,39.7%,16,56.3%,22.8%,0,-,32.6%,0.38,1:32
,All Main Draw Players,,127.0,,74.3%,25.7%,,4.8%,,3.8%,62.3%,67.6%,49.4%,60.7%,,59.4%,39.3%,,40.6%,50.0%,1.00,
