Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Max Mirnyi,BLR,2,340,86.7%,16.7%,15,8.6%,10,5.7%,56.3%,78.6%,60.5%,70.7%,11,63.6%,30.7%,14,35.7%,51.2%,1.05,4:13
,Ruben Ramirez Hidalgo,ESP,4,794,80.0%,23.7%,14,3.5%,5,1.3%,59.8%,66.7%,55.3%,62.1%,34,64.7%,39.9%,35,40.0%,51.0%,1.05,9:23
,Philipp Kohlschreiber,GER,2,415,78.8%,20.6%,18,9.1%,4,2.0%,61.4%,76.0%,46.1%,64.5%,16,56.3%,37.2%,20,35.0%,50.1%,1.05,4:44
Q,Sergio Roitman,ARG,1,255,72.7%,22.7%,2,1.8%,1,0.9%,71.1%,63.0%,63.6%,63.2%,12,50.0%,38.3%,17,29.4%,49.4%,1.04,2:44
,Julien Benneteau,FRA,5,1094,80.7%,24.4%,20,3.8%,7,1.3%,69.5%,66.0%,55.6%,62.9%,29,44.8%,38.7%,56,35.7%,50.3%,1.04,12:57
Q,Dieter Kindlmann,GER,2,370,66.7%,36.0%,2,1.1%,3,1.7%,71.7%,62.8%,43.1%,57.2%,17,47.1%,44.2%,22,40.9%,50.5%,1.03,3:44
24,Juan Carlos Ferrero,ESP,3,647,75.5%,35.4%,10,3.1%,4,1.2%,70.2%,64.9%,47.4%,59.7%,41,70.7%,41.6%,33,51.5%,50.7%,1.03,7:53
Q,Dick Norman,BEL,2,454,78.4%,24.3%,11,4.8%,12,5.2%,67.8%,67.9%,52.7%,63.0%,19,57.9%,37.9%,19,47.4%,50.7%,1.03,4:50
,Tim Henman,GBR,2,504,78.9%,18.4%,10,4.1%,5,2.1%,66.3%,70.2%,48.8%,63.0%,22,63.6%,37.9%,28,25.0%,50.0%,1.02,5:32
,Mikhail Youzhny,RUS,2,402,70.0%,30.0%,7,3.4%,6,2.9%,62.9%,66.7%,42.1%,57.6%,24,62.5%,43.1%,14,64.3%,50.5%,1.02,4:11
,Xavier Malisse,BEL,1,335,69.2%,26.9%,12,7.7%,3,1.9%,58.1%,72.2%,40.0%,58.7%,18,55.6%,41.7%,23,30.4%,49.6%,1.01,4:25
,Potito Starace,ITA,1,364,76.0%,23.1%,1,0.6%,2,1.2%,81.5%,64.5%,40.6%,60.1%,13,53.8%,40.3%,26,23.1%,49.7%,1.01,4:18
,Nicolas Lapentti,ECU,2,521,74.4%,12.8%,7,2.8%,3,1.2%,79.6%,69.8%,49.0%,65.6%,27,63.0%,34.7%,18,27.8%,49.5%,1.01,6:13
30,Carlos Moya,ESP,3,545,81.4%,26.2%,7,2.4%,3,1.0%,58.7%,70.8%,49.2%,61.9%,24,66.7%,38.6%,30,36.7%,50.8%,1.01,6:10
Q,Oscar Hernandez,ESP,2,403,76.7%,21.2%,1,0.5%,4,2.1%,65.1%,63.8%,58.8%,62.1%,13,46.2%,38.0%,20,35.0%,49.6%,1.00,4:44
,Nicolas Mahut,FRA,1,329,81.8%,13.0%,6,4.0%,1,0.7%,68.0%,67.6%,50.0%,62.0%,8,50.0%,38.0%,16,18.8%,48.9%,1.00,4:02
Q,Stefano Galvani,ITA,2,613,78.7%,22.9%,6,1.9%,15,4.9%,63.1%,67.2%,54.4%,62.5%,26,61.5%,37.2%,28,39.3%,49.9%,0.99,6:26
,Christophe Rochus,BEL,2,371,81.5%,20.7%,7,3.7%,6,3.2%,61.0%,73.7%,42.5%,61.5%,15,66.7%,38.0%,18,33.3%,49.9%,0.99,3:48
,Alexander Waske,GER,2,580,79.5%,13.6%,25,8.7%,7,2.4%,65.1%,73.4%,49.5%,65.1%,18,50.0%,34.4%,21,28.6%,49.7%,0.98,6:43
,Albert Montanes,ESP,3,666,78.2%,22.2%,10,3.0%,7,2.1%,66.3%,68.8%,52.3%,63.2%,29,58.6%,36.2%,31,38.7%,49.5%,0.98,7:01
,Florent Serra,FRA,2,454,66.7%,30.3%,5,2.2%,4,1.8%,54.8%,64.8%,45.6%,56.1%,23,52.2%,42.9%,28,35.7%,49.6%,0.98,4:48
LL,Kevin Kim,USA,2,447,70.6%,22.9%,12,5.5%,7,3.2%,60.8%,70.5%,47.1%,61.3%,24,58.3%,37.8%,25,32.0%,49.2%,0.98,4:50
32,Nicolas Massu,CHI,3,743,75.4%,22.6%,14,3.7%,11,2.9%,62.1%,69.7%,51.0%,62.6%,37,59.5%,36.3%,36,38.9%,49.7%,0.97,9:30
26,Jose Acasuso,ARG,2,582,73.3%,22.2%,13,4.5%,4,1.4%,58.6%,70.2%,48.8%,61.3%,23,47.8%,37.6%,21,47.6%,49.5%,0.97,6:16
,Nicolas Almagro,ESP,2,430,85.3%,17.6%,19,8.1%,2,0.9%,64.5%,71.5%,54.2%,65.4%,13,61.5%,33.7%,15,40.0%,50.9%,0.97,4:13
Q,Ilija Bozoljac,SRB,2,383,78.1%,21.2%,24,12.8%,5,2.7%,58.0%,76.1%,48.1%,64.4%,12,41.7%,34.4%,13,53.8%,49.1%,0.96,3:55
,Paul Capdeville,CHI,2,519,82.9%,19.4%,7,2.6%,6,2.2%,60.8%,69.9%,48.6%,61.5%,24,75.0%,37.0%,17,41.2%,49.9%,0.96,5:34
,Fabrice Santoro,FRA,1,329,73.1%,23.1%,6,3.6%,1,0.6%,54.8%,65.2%,55.3%,60.7%,14,50.0%,37.9%,11,54.5%,49.5%,0.96,3:57
WC,Mathieu Montcourt,FRA,2,409,61.3%,34.4%,2,1.0%,13,6.5%,65.7%,62.1%,40.6%,54.7%,30,60.0%,42.8%,25,44.0%,48.7%,0.95,4:50
22,Dominik Hrbaty,SVK,3,768,80.6%,19.4%,21,5.4%,13,3.3%,60.2%,73.9%,48.4%,63.8%,37,67.6%,34.3%,36,33.3%,49.2%,0.95,8:14
,Andy Murray,GBR,1,330,59.1%,27.3%,0,0.0%,3,1.9%,66.0%,56.1%,49.1%,53.7%,23,60.9%,44.0%,20,30.0%,48.8%,0.95,3:42
Q,Juan Martin del Potro,ARG,1,248,64.7%,22.2%,3,2.4%,3,2.4%,75.2%,58.5%,51.6%,56.8%,12,50.0%,40.7%,19,21.1%,48.8%,0.94,2:57
WC,Olivier Patience,FRA,1,238,100.0%,0.0%,4,3.4%,1,0.8%,76.5%,78.0%,71.4%,76.5%,2,100.0%,21.8%,1,0.0%,49.2%,0.93,2:27
18,Thomas Johansson,SWE,1,312,76.0%,16.7%,25,16.0%,4,2.6%,49.4%,79.2%,43.0%,60.9%,16,62.5%,36.5%,8,50.0%,48.7%,0.93,3:09
,Lukas Dlouhy,CZE,3,766,71.4%,25.0%,11,2.8%,15,3.8%,67.8%,64.2%,47.6%,58.8%,40,60.0%,38.1%,38,36.8%,48.7%,0.93,7:25
,Florian Mayer,GER,1,324,68.0%,25.0%,3,1.8%,3,1.8%,61.1%,62.7%,50.8%,58.1%,19,57.9%,38.9%,12,50.0%,48.8%,0.93,3:25
WC,Jeremy Chardy,FRA,2,399,66.7%,35.5%,9,4.7%,11,5.8%,62.6%,63.0%,43.7%,55.8%,22,54.5%,41.1%,23,47.8%,48.1%,0.93,4:02
,Fernando Vicente,ESP,1,293,77.3%,22.7%,4,2.8%,3,2.1%,73.2%,65.4%,52.6%,62.0%,11,54.5%,35.1%,11,45.5%,48.1%,0.92,3:26
,Ivo Karlovic,CRO,2,553,90.9%,2.3%,57,20.4%,1,0.4%,73.2%,79.0%,52.0%,71.8%,17,76.5%,26.0%,11,9.1%,49.2%,0.92,5:51
WC,Marc Gicquel,FRA,2,579,75.0%,20.9%,11,3.5%,3,1.0%,60.5%,66.8%,48.4%,59.6%,33,66.7%,36.6%,22,40.9%,49.1%,0.91,7:26
,Davide Sanguinetti,ITA,2,404,80.6%,9.1%,10,5.0%,1,0.5%,62.8%,74.4%,54.1%,66.8%,12,50.0%,30.2%,10,30.0%,48.3%,0.91,4:12
WC,Nathan Healey,AUS,1,251,83.3%,5.0%,5,4.3%,6,5.2%,67.2%,67.9%,65.8%,67.2%,5,40.0%,29.6%,13,7.7%,47.0%,0.90,3:16
,Filippo Volandri,ITA,2,360,51.9%,32.1%,0,0.0%,2,1.1%,75.7%,52.2%,51.2%,52.0%,28,53.6%,43.2%,26,34.6%,47.5%,0.90,3:41
,Jan Hernych,CZE,1,256,50.0%,29.4%,4,3.4%,4,3.4%,62.2%,56.8%,42.2%,51.3%,14,35.7%,43.8%,10,50.0%,47.3%,0.90,2:51
LL,Alejandro Falla,COL,2,326,70.4%,25.9%,7,4.1%,2,1.2%,72.8%,62.6%,47.8%,58.6%,17,52.9%,36.3%,13,53.8%,47.9%,0.88,3:19
,Robin Vik,CZE,1,243,61.1%,27.8%,8,6.2%,3,2.3%,62.3%,60.5%,38.8%,52.3%,23,69.6%,41.6%,12,41.7%,47.3%,0.87,2:15
,Flavio Saretta,BRA,2,456,69.7%,19.4%,9,3.6%,3,1.2%,66.8%,61.5%,48.8%,57.3%,34,70.6%,36.9%,13,46.2%,48.2%,0.87,5:22
,Andreas Seppi,ITA,1,278,73.9%,21.7%,6,4.1%,7,4.8%,61.4%,71.9%,39.3%,59.3%,15,60.0%,35.3%,8,62.5%,47.8%,0.87,2:48
,Alessio Di Mauro,ITA,1,204,75.0%,11.8%,2,2.2%,0,0.0%,57.0%,73.6%,50.0%,63.4%,4,0.0%,31.5%,8,25.0%,46.1%,0.86,2:36
,Marcos Daniel,BRA,1,207,58.8%,25.0%,5,4.9%,0,0.0%,64.1%,59.1%,45.9%,54.4%,16,56.3%,39.4%,12,33.3%,46.9%,0.86,2:26
WC,Thierry Ascione,FRA,1,287,76.2%,13.6%,8,5.7%,5,3.6%,69.3%,62.9%,55.8%,60.7%,9,44.4%,33.3%,9,33.3%,46.7%,0.85,2:57
,Kenneth Carlsen,DEN,1,235,78.9%,10.0%,4,3.6%,1,0.9%,65.5%,69.4%,50.0%,62.7%,7,42.9%,31.2%,8,25.0%,46.0%,0.84,2:41
,Greg Rusedski,GBR,1,291,68.4%,15.8%,6,4.0%,8,5.3%,60.0%,61.1%,46.7%,55.3%,12,50.0%,37.6%,11,27.3%,46.7%,0.84,2:55
16,Jarkko Nieminen,FIN,1,153,50.0%,27.3%,2,2.6%,2,2.6%,59.0%,52.2%,50.0%,51.3%,10,40.0%,40.0%,6,50.0%,45.8%,0.82,1:38
,Janko Tipsarevic,SRB,1,277,63.2%,15.0%,6,4.2%,5,3.5%,60.8%,60.9%,46.4%,55.2%,12,41.7%,36.6%,8,37.5%,46.2%,0.82,2:57
,Vincent Spadea,USA,1,212,68.8%,12.5%,6,5.5%,8,7.3%,56.9%,66.1%,44.7%,56.9%,15,66.7%,35.0%,9,22.2%,46.2%,0.81,2:21
Q,Sasa Tuksar,CRO,1,225,43.8%,29.4%,1,1.0%,2,2.0%,64.7%,53.0%,36.1%,47.1%,11,18.2%,43.1%,15,33.3%,44.9%,0.81,2:17
,Marat Safin,RUS,1,232,56.3%,25.0%,7,5.3%,3,2.3%,57.1%,63.2%,36.8%,51.9%,26,73.1%,38.4%,12,33.3%,46.1%,0.80,2:29
,Stan Wawrinka,SUI,1,239,66.7%,13.3%,6,4.7%,7,5.5%,48.0%,60.7%,43.9%,52.0%,18,72.2%,38.4%,8,25.0%,45.6%,0.80,2:53
,Jiri Vanek,CZE,2,491,70.6%,12.1%,11,4.0%,7,2.5%,68.4%,63.3%,40.2%,56.0%,33,69.7%,35.2%,8,50.0%,46.8%,0.80,5:40
Q,Kristian Pless,DEN,1,212,56.3%,31.3%,2,1.9%,4,3.7%,63.0%,57.4%,40.0%,50.9%,16,56.3%,39.4%,14,35.7%,45.3%,0.80,2:07
,Justin Gimelstob,USA,1,172,50.0%,21.4%,2,2.2%,3,3.4%,61.8%,60.0%,35.3%,50.6%,10,30.0%,37.3%,6,50.0%,44.2%,0.76,1:53
17,Robby Ginepri,USA,1,233,61.1%,15.0%,1,0.9%,1,0.9%,66.7%,56.6%,57.9%,57.0%,15,53.3%,32.8%,8,37.5%,44.6%,0.76,2:27
,Wesley Moodie,RSA,1,359,88.9%,7.4%,13,6.7%,5,2.6%,74.6%,72.9%,44.9%,65.8%,9,66.7%,25.9%,10,20.0%,47.4%,0.76,4:29
,Juan Antonio Marin,CRC,1,189,66.7%,6.7%,3,3.1%,3,3.1%,64.3%,65.1%,48.6%,59.2%,14,64.3%,30.8%,4,25.0%,45.5%,0.75,2:13
Q,Diego Hartfield,ARG,1,239,62.5%,18.8%,0,0.0%,2,1.5%,69.2%,57.6%,48.8%,54.9%,21,71.4%,34.0%,9,33.3%,45.6%,0.75,2:36
Q,Julio Silva,BRA,1,282,63.6%,22.7%,3,1.9%,1,0.6%,72.7%,59.8%,47.6%,56.5%,22,63.6%,32.8%,9,55.6%,45.7%,0.75,2:52
,Razvan Sabau,ROU,1,192,41.7%,15.4%,1,1.0%,3,3.1%,71.1%,50.7%,42.9%,48.5%,15,53.3%,37.9%,7,28.6%,43.2%,0.74,1:50
,Juan Ignacio Chela,ARG,1,261,52.6%,21.1%,2,1.4%,6,4.2%,66.4%,61.1%,31.3%,51.0%,17,47.1%,35.6%,9,44.4%,44.1%,0.73,2:54
,Daniele Bracciali,ITA,1,251,85.0%,5.3%,10,7.5%,1,0.7%,53.0%,70.4%,60.3%,65.7%,9,66.7%,24.8%,3,33.3%,46.6%,0.72,2:47
,Bjorn Phau,GER,1,176,33.3%,23.1%,1,1.0%,1,1.0%,49.0%,48.9%,38.8%,43.8%,20,60.0%,40.0%,3,100.0%,42.0%,0.71,2:10
,Albert Portas,ESP,1,244,63.2%,15.0%,4,3.2%,2,1.6%,60.0%,64.0%,48.0%,57.6%,13,46.2%,30.3%,7,42.9%,44.3%,0.71,2:36
,Gilles Simon,FRA,1,165,50.0%,15.4%,3,3.5%,0,0.0%,62.4%,54.7%,40.6%,49.4%,13,46.2%,35.0%,6,33.3%,42.4%,0.69,1:55
,Boris Pashanski,SRB,1,184,66.7%,7.1%,4,4.1%,2,2.0%,62.2%,65.6%,45.9%,58.2%,9,44.4%,29.1%,5,20.0%,44.6%,0.69,1:47
,Tomas Zib,CZE,1,179,53.8%,7.7%,1,1.1%,3,3.2%,60.6%,59.6%,40.5%,52.1%,13,53.8%,32.9%,2,50.0%,43.0%,0.69,2:01
,Jonas Bjorkman,SWE,1,169,50.0%,14.3%,6,6.3%,3,3.2%,67.4%,60.9%,38.7%,53.7%,13,46.2%,31.1%,2,100.0%,43.8%,0.67,1:49
,Oliver Marach,AUT,1,264,76.2%,0.0%,2,1.4%,0,0.0%,64.4%,68.1%,51.9%,62.3%,18,72.2%,25.4%,2,0.0%,45.8%,0.67,3:03
,Jiri Novak,CZE,1,171,58.3%,0.0%,1,1.1%,6,6.8%,59.1%,63.5%,38.9%,53.4%,13,61.5%,30.1%,6,0.0%,42.1%,0.65,1:36
LL,Melle Van Gemerden,NED,1,179,53.8%,14.3%,5,5.0%,5,5.0%,63.0%,60.3%,40.5%,53.0%,21,71.4%,30.4%,4,50.0%,43.0%,0.65,1:56
,Robin Soderling,SWE,1,181,42.9%,15.4%,2,2.0%,1,1.0%,73.0%,50.7%,40.7%,48.0%,22,63.6%,33.3%,7,28.6%,41.4%,0.64,2:08
WC,Michael Llodra,FRA,1,166,71.4%,0.0%,5,6.0%,1,1.2%,60.7%,70.6%,51.5%,63.1%,10,60.0%,23.2%,8,0.0%,43.4%,0.63,1:40
,Jurgen Melzer,AUT,1,181,71.4%,0.0%,8,8.3%,1,1.0%,67.7%,69.2%,32.3%,57.3%,14,71.4%,27.1%,1,0.0%,43.1%,0.63,2:11
,Rainer Schuettler,GER,1,166,64.3%,7.1%,2,2.2%,2,2.2%,63.3%,56.1%,54.5%,55.6%,12,58.3%,27.6%,4,25.0%,42.8%,0.62,1:41
,Paul Goldstein,USA,1,170,36.4%,8.3%,0,0.0%,6,6.5%,56.5%,42.3%,47.5%,44.6%,20,65.0%,34.6%,5,20.0%,40.0%,0.62,1:51
Q,Roko Karanusic,CRO,1,146,50.0%,0.0%,3,4.3%,0,0.0%,62.3%,60.5%,34.6%,50.7%,9,33.3%,29.9%,5,0.0%,39.7%,0.61,1:32
,Feliciano Lopez,ESP,1,168,69.2%,0.0%,4,4.9%,2,2.4%,61.0%,62.0%,46.9%,56.1%,11,63.6%,26.7%,6,0.0%,41.1%,0.61,2:04
,Paradorn Srichaphan,THA,1,169,57.1%,14.3%,1,1.2%,2,2.4%,56.0%,57.4%,48.6%,53.6%,8,25.0%,28.2%,4,50.0%,40.8%,0.61,1:33
,Guillermo Garcia Lopez,ESP,1,163,41.7%,7.7%,2,2.7%,3,4.1%,48.6%,50.0%,34.2%,41.9%,11,36.4%,33.7%,4,25.0%,37.4%,0.58,1:50
,Andrei Pavel,ROU,1,181,53.8%,7.7%,1,1.0%,1,1.0%,70.0%,54.3%,43.3%,51.0%,17,64.7%,28.4%,7,14.3%,40.9%,0.58,2:09
5,Andy Roddick,USA,1,136,66.7%,9.1%,7,9.2%,3,3.9%,53.9%,75.6%,31.4%,55.3%,9,55.6%,25.0%,2,50.0%,41.9%,0.56,1:41
,Jimmy Wang,TPE,1,187,60.0%,7.1%,3,2.8%,4,3.7%,60.2%,52.3%,55.8%,53.7%,15,60.0%,25.3%,4,25.0%,41.7%,0.55,1:52
Q,Wayne Arthurs,AUS,1,163,64.3%,0.0%,11,13.4%,4,4.9%,56.1%,73.9%,38.9%,58.5%,14,64.3%,22.2%,2,0.0%,40.5%,0.54,1:35
Q,Edgardo Massa,ARG,1,156,50.0%,7.7%,0,0.0%,3,3.7%,80.5%,48.5%,50.0%,48.8%,12,50.0%,27.0%,4,25.0%,38.5%,0.53,1:31
,Gilles Muller,LUX,1,165,71.4%,0.0%,8,9.1%,3,3.4%,69.3%,67.2%,44.4%,60.2%,12,66.7%,19.5%,0,-,41.2%,0.49,1:43
,Jean Christophe Faurel,FRA,1,138,58.3%,0.0%,1,1.4%,2,2.7%,60.3%,59.1%,51.7%,56.2%,11,54.5%,20.0%,0,-,39.1%,0.46,1:37
,Carlos Berlocq,ARG,1,160,41.7%,0.0%,2,2.0%,3,3.0%,58.4%,49.2%,45.2%,47.5%,18,61.1%,22.0%,1,0.0%,38.1%,0.42,1:35
,Luis Horna,PER,1,89,42.9%,0.0%,1,1.9%,2,3.8%,60.4%,50.0%,52.4%,50.9%,8,50.0%,19.4%,0,-,38.2%,0.40,1:00
,All Main Draw Players,,127.0,,75.0%,25.0%,,4.6%,,2.4%,64.1%,67.5%,50.3%,61.3%,,60.8%,38.7%,,39.2%,50.0%,1.00,
