Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,6,(6)Nikolay Davydenko[RUS] [yr|ev],d.,10,(10)Gaston Gaudio[ARG] [yr|ev],6-3 6-4 3-6 6-3,1.15,4.4%,62.8%,64.8%,47.6%,13/20,0.9%,56.5%,53.8%,50.0%,11/20,2:50,3
R16,95,Julien Benneteau[FRA] [yr|ev],d.,68,Alberto Martin[ESP] [yr|ev],5-1 RET,2.81,6.7%,66.7%,90.0%,60.0%,0/0,0.0%,43.8%,71.4%,22.2%,1/3,0:28,25
R16,4,(4)Ivan Ljubicic[CRO] [yr|ev],d.,79,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-3 3-6 6-3 6-2,1.23,5.6%,58.3%,73.0%,55.6%,2/4,2.8%,48.6%,54.7%,60.7%,10/15,3:02,3
R16,63,Novak Djokovic[SRB] [yr|ev],d.,28,(25)Gael Monfils[FRA] [yr|ev],7-6(5) 7-6(5) 6-3,1.28,6.9%,58.4%,74.6%,66.7%,3/6,5.9%,47.5%,72.9%,54.7%,5/9,2:33,1
R16,2,(2)Rafael Nadal[ESP] [yr|ev],d.,14,(14)Lleyton Hewitt[AUS] [yr|ev],6-2 5-7 6-4 6-2,1.36,0.9%,69.9%,67.1%,61.8%,5/9,3.3%,51.2%,67.7%,37.3%,13/21,3:17,1
R32,1,(1)Roger Federer[SUI] [yr|ev],d.,35,(32)Nicolas Massu[CHI] [yr|ev],6-1 6-2 6-7(4) 7-5,1.45,5.3%,61.4%,74.3%,65.9%,5/7,3.4%,64.7%,66.2%,42.9%,5/12,2:35,1
R32,20,(20)Tomas Berdych[CZE] [yr|ev],d.,13,(13)Nicolas Kiefer[GER] [yr|ev],6-1 RET,3.33,15.8%,57.9%,90.9%,75.0%,0/0,10.5%,47.4%,77.8%,20.0%,2/4,0:29,4
R32,12,(12)Mario Ancic[CRO] [yr|ev],d.,105,Albert Montanes[ESP] [yr|ev],6-1 6-2 6-4,2.11,12.7%,73.2%,80.8%,57.9%,1/2,0.0%,64.4%,57.4%,26.9%,6/12,1:33,7
R32,7,(7)Tommy Robredo[ESP] [yr|ev],d.,86,Lukas Dlouhy[CZE] [yr|ev],6-1 6-4 6-2,1.43,1.1%,83.7%,68.8%,40.0%,7/8,1.2%,66.3%,54.4%,37.9%,6/12,1:37,5
R32,3,(3)David Nalbandian[ARG] [yr|ev],d.,34,(31)Dmitry Tursunov[RUS] [yr|ev],2-6 5-7 6-4 6-2 6-4,0.98,5.4%,65.5%,71.1%,49.0%,5/10,7.3%,62.0%,70.6%,53.8%,5/11,3:11,3
R32,181,(Q)Martin Vassallo Arguello[ARG] [yr|ev],d.,118,Raemon Sluiter[NED] [yr|ev],2-6 6-4 6-3 3-6 6-1,1.16,9.4%,78.9%,70.3%,44.4%,7/11,5.6%,54.9%,73.1%,42.2%,4/10,3:06,47
R32,10,(10)Gaston Gaudio[ARG] [yr|ev],d.,27,(24)Juan Carlos Ferrero[ESP] [yr|ev],7-5 7-5 7-6(7),1.25,2.5%,69.5%,73.2%,50.0%,3/7,1.5%,75.4%,60.2%,50.0%,14/20,3:15,5
R32,6,(6)Nikolay Davydenko[RUS] [yr|ev],d.,33,(30)Carlos Moya[ESP] [yr|ev],6-1 7-5 6-3,1.52,3.8%,69.6%,72.7%,54.2%,5/7,2.0%,55.0%,56.4%,42.2%,10/17,2:03,3
R32,68,Alberto Martin[ESP] [yr|ev],d.,30,(27)Olivier Rochus[BEL] [yr|ev],7-5 4-6 6-7(5) 6-1 6-4,1.10,6.2%,63.7%,67.5%,50.0%,16/22,1.3%,61.9%,59.4%,54.2%,8/17,3:59,34
R32,95,Julien Benneteau[FRA] [yr|ev],d.,11,(11)Radek Stepanek[CZE] [yr|ev],5-7 7-5 7-6(8) 6-3,1.10,4.2%,67.4%,70.1%,66.0%,3/5,9.9%,62.3%,78.7%,43.9%,11/14,3:33,25
R32,79,Ruben Ramirez Hidalgo[ESP] [yr|ev],d.,15,(15)David Ferrer[ESP] [yr|ev],7-6(4) 7-5 6-4,1.06,2.7%,59.8%,68.7%,44.4%,4/8,2.5%,55.5%,62.1%,49.1%,9/15,2:45,50
R32,4,(4)Ivan Ljubicic[CRO] [yr|ev],d.,103,Juan Monaco[ARG] [yr|ev],4-6 5-7 6-3 6-4 6-2,1.01,8.0%,54.0%,70.5%,48.0%,14/20,1.4%,70.8%,58.8%,61.9%,8/16,4:00,3
R32,28,(25)Gael Monfils[FRA] [yr|ev],d.,8,(8)James Blake[USA] [yr|ev],6-2 6-7(2) 7-6(1) 5-7 6-4,1.11,6.9%,70.1%,66.4%,59.6%,13/18,1.7%,65.5%,62.1%,57.4%,7/14,3:21,6
R32,63,Novak Djokovic[SRB] [yr|ev],d.,25,(23)Tommy Haas[GER] [yr|ev],7-5 6-1 7-6(4),1.58,7.5%,71.3%,75.4%,69.6%,2/4,5.0%,59.4%,66.7%,46.3%,6/12,2:14,1
R32,14,(14)Lleyton Hewitt[AUS] [yr|ev],d.,24,(22)Dominik Hrbaty[SVK] [yr|ev],7-6(5) 6-2 6-2,1.39,10.6%,60.6%,74.6%,53.7%,6/8,4.3%,61.7%,63.8%,36.1%,5/11,2:06,1
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,32,(29)Paul Henri Mathieu[FRA] [yr|ev],5-7 6-4 6-4 6-4,1.17,4.7%,68.2%,61.4%,56.1%,7/13,2.4%,64.3%,57.4%,45.0%,21/29,4:53,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,139,(LL)Alejandro Falla[COL] [yr|ev],6-1 6-4 6-3,2.37,5.9%,67.6%,87.0%,68.2%,3/3,4.7%,66.3%,57.9%,48.3%,6/11,1:26,1
R64,35,(32)Nicolas Massu[CHI] [yr|ev],d.,49,Max Mirnyi[BLR] [yr|ev],6-4 7-5 6-4,1.81,5.1%,74.4%,87.9%,55.0%,1/2,9.3%,56.7%,70.9%,52.4%,7/11,2:30,9
R64,20,(20)Tomas Berdych[CZE] [yr|ev],d.,55,Filippo Volandri[ITA] [yr|ev],6-3 6-1 6-1,1.74,8.0%,57.3%,74.4%,53.1%,8/10,0.0%,72.6%,37.7%,45.0%,6/14,1:34,4
R64,13,(13)Nicolas Kiefer[GER] [yr|ev],d.,115,(WC)Marc Gicquel[FRA] [yr|ev],6-0 6-1 5-7 3-6 11-9,1.24,8.7%,52.3%,72.2%,53.7%,13/18,3.9%,59.1%,62.5%,43.4%,16/25,4:50,4
R64,12,(12)Mario Ancic[CRO] [yr|ev],d.,125,Paul Capdeville[CHI] [yr|ev],7-5 6-3 7-6(3),1.58,8.3%,67.7%,87.7%,48.4%,4/5,3.8%,67.4%,68.5%,44.2%,10/13,2:39,7
R64,105,Albert Montanes[ESP] [yr|ev],d.,158,(Q)Stefano Galvani[ITA] [yr|ev],7-5 6-1 3-6 2-6 6-4,1.15,2.9%,71.5%,71.4%,61.5%,6/9,1.3%,59.9%,65.9%,60.7%,10/14,3:01,22
R64,86,Lukas Dlouhy[CZE] [yr|ev],d.,29,(26)Jose Acasuso[ARG] [yr|ev],4-6 7-6(2) 6-3 6-1,1.13,3.3%,66.4%,71.6%,51.2%,4/7,2.3%,61.1%,62.5%,56.9%,6/12,2:19,73
R64,7,(7)Tommy Robredo[ESP] [yr|ev],d.,160,(Q)Ilija Bozoljac[SRB] [yr|ev],7-5 6-2 3-6 6-1,1.54,0.0%,79.4%,74.0%,70.0%,2/4,8.8%,54.9%,69.6%,45.7%,1/7,2:08,5
R64,3,(3)David Nalbandian[ARG] [yr|ev],d.,40,Richard Gasquet[FRA] [yr|ev],6-2 3-6 7-5 6-0,1.24,2.9%,61.5%,67.2%,55.0%,8/11,5.6%,60.0%,62.7%,40.0%,8/16,2:32,3
R64,34,(31)Dmitry Tursunov[RUS] [yr|ev],d.,71,Tim Henman[GBR] [yr|ev],6-3 6-2 4-6 6-4,1.13,6.6%,57.6%,74.7%,43.8%,18/21,2.5%,63.6%,64.0%,44.2%,8/14,2:51,20
R64,181,(Q)Martin Vassallo Arguello[ARG] [yr|ev],d.,21,(21)Sebastien Grosjean[FRA] [yr|ev],1-6 6-4 4-6 7-5 6-2,0.97,2.0%,80.1%,58.7%,53.3%,10/18,2.0%,57.0%,71.8%,42.2%,14/23,3:58,47
R64,118,Raemon Sluiter[NED] [yr|ev],d.,129,Nicolas Lapentti[ECU] [yr|ev],6-1 6-4 6-1,1.43,9.0%,60.3%,87.2%,29.0%,7/9,2.4%,70.2%,49.2%,48.0%,9/17,1:44,46
R64,10,(10)Gaston Gaudio[ARG] [yr|ev],d.,151,(Q)Evgeny Korolev[KAZ] [yr|ev],6-3 6-7(5) 6-4 3-6 6-4,0.95,1.7%,68.0%,66.4%,51.8%,7/13,3.6%,62.9%,72.7%,48.1%,8/15,3:32,5
R64,27,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,83,Philipp Kohlschreiber[GER] [yr|ev],6-2 6-4 6-2,1.40,4.2%,69.4%,74.0%,40.9%,0/2,7.6%,58.2%,65.2%,27.3%,7/14,1:41,1
R64,33,(30)Carlos Moya[ESP] [yr|ev],d.,43,Mikhail Youzhny[RUS] [yr|ev],6-3 6-4 6-2,1.27,3.2%,55.8%,79.2%,52.4%,3/3,1.2%,67.1%,63.6%,48.1%,5/9,1:54,1
R64,6,(6)Nikolay Davydenko[RUS] [yr|ev],d.,89,Flavio Saretta[BRA] [yr|ev],6-2 4-1 RET,2.50,0.0%,53.3%,81.3%,78.6%,0/0,3.2%,62.9%,48.7%,52.2%,4/8,1:04,3
R64,68,Alberto Martin[ESP] [yr|ev],d.,438,(Q)Dieter Kindlmann[GER] [yr|ev],6-3 6-3 6-3,1.32,4.3%,66.7%,67.7%,54.8%,5/7,1.2%,67.1%,61.4%,32.1%,3/10,1:54,34
R64,30,(27)Olivier Rochus[BEL] [yr|ev],d.,100,Jiri Vanek[CZE] [yr|ev],6-2 6-0 6-2,1.92,1.5%,69.7%,71.7%,70.0%,0/0,7.3%,62.5%,56.7%,25.0%,10/17,1:38,24
R64,95,Julien Benneteau[FRA] [yr|ev],d.,19,(19)Marcos Baghdatis[CYP] [yr|ev],3-6 6-4 6-3 6-7(1) 6-4,1.03,1.9%,71.6%,68.1%,56.5%,4/7,5.4%,54.8%,69.2%,57.3%,12/17,3:46,25
R64,11,(11)Radek Stepanek[CZE] [yr|ev],d.,65,Davide Sanguinetti[ITA] [yr|ev],6-3 6-3 6-1,2.00,16.9%,60.6%,90.7%,57.1%,1/1,4.9%,61.0%,58.0%,50.0%,4/9,1:25,8
R64,15,(15)David Ferrer[ESP] [yr|ev],d.,455,(WC)Jeremy Chardy[FRA] [yr|ev],6-1 6-4 3-6 6-1,1.43,0.9%,62.3%,69.0%,53.5%,6/10,1.7%,61.2%,52.1%,40.0%,12/20,2:13,3
R64,79,Ruben Ramirez Hidalgo[ESP] [yr|ev],d.,76,Christophe Rochus[BEL] [yr|ev],5-2 RET,1.51,3.6%,64.3%,77.8%,50.0%,2/2,0.0%,58.1%,61.1%,38.5%,6/7,0:39,50
R64,103,Juan Monaco[ARG] [yr|ev],d.,31,(28)Fernando Verdasco[ESP] [yr|ev],4-6 6-4 6-4 6-1,1.13,2.5%,81.4%,61.5%,45.5%,9/14,1.4%,74.8%,57.7%,40.0%,13/22,2:43,10
R64,4,(4)Ivan Ljubicic[CRO] [yr|ev],d.,131,(Q)Oscar Hernandez[ESP] [yr|ev],6-3 6-7(7) 6-1 6-2,1.37,6.5%,64.2%,84.8%,45.5%,7/7,0.9%,63.5%,57.5%,64.3%,2/7,2:49,3
R64,8,(8)James Blake[USA] [yr|ev],d.,41,Nicolas Almagro[ESP] [yr|ev],6-7(5) 6-2 6-4 6-4,1.47,5.3%,57.0%,80.0%,61.2%,0/1,4.6%,59.5%,69.2%,43.5%,6/11,2:38,4
R64,28,(25)Gael Monfils[FRA] [yr|ev],d.,110,(Q)Dick Norman[BEL] [yr|ev],4-6 6-3 6-7(4) 6-0 7-5,1.38,4.9%,62.7%,78.7%,54.7%,4/7,2.6%,64.1%,62.0%,51.8%,8/15,3:19,6
R64,25,(23)Tommy Haas[GER] [yr|ev],d.,94,Alexander Waske[GER] [yr|ev],6-4 7-5 6-7(6) 6-4,1.13,10.7%,61.7%,78.3%,54.4%,9/10,10.1%,64.5%,74.2%,49.0%,3/7,3:17,2
R64,63,Novak Djokovic[SRB] [yr|ev],d.,9,(9)Fernando Gonzalez[CHI] [yr|ev],6-4 6-1 3-6 4-6 6-1,1.11,3.9%,68.6%,71.4%,54.2%,12/15,7.9%,64.0%,72.6%,43.9%,4/10,3:03,1
R64,14,(14)Lleyton Hewitt[AUS] [yr|ev],d.,213,(WC)Mathieu Montcourt[FRA] [yr|ev],7-5 6-3 6-3,1.29,5.7%,59.0%,69.4%,46.5%,5/9,1.0%,63.9%,58.1%,31.4%,10/18,2:24,1
R64,24,(22)Dominik Hrbaty[SVK] [yr|ev],d.,52,Ivo Karlovic[CRO] [yr|ev],4-6 6-4 6-7(2) 7-5 6-2,1.18,7.1%,59.1%,80.2%,60.3%,8/9,19.3%,73.9%,74.8%,45.2%,12/16,3:24,12
R64,32,(29)Paul Henri Mathieu[FRA] [yr|ev],d.,44,Florent Serra[FRA] [yr|ev],6-0 7-6(5) 7-6(6),1.26,4.2%,67.7%,64.6%,61.3%,2/5,2.6%,55.7%,62.5%,43.1%,5/11,2:33,12
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,116,(LL)Kevin Kim[USA] [yr|ev],6-2 6-1 6-4,1.79,2.6%,73.7%,73.2%,75.0%,3/3,2.2%,59.6%,58.5%,44.4%,10/15,1:58,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,157,(Q)Diego Hartfield[ARG] [yr|ev],7-5 7-6(2) 6-2,1.33,4.7%,66.0%,68.6%,61.1%,6/9,0.0%,69.2%,57.6%,48.8%,15/21,2:36,1
R128,139,(LL)Alejandro Falla[COL] [yr|ev],d.,92,Justin Gimelstob[USA] [yr|ev],6-4 6-4 6-2,1.32,3.6%,79.5%,66.7%,47.1%,3/6,2.2%,61.8%,60.0%,35.3%,3/10,1:53,50
R128,49,Max Mirnyi[BLR] [yr|ev],d.,66,Gilles Muller[LUX] [yr|ev],6-3 6-1 7-6(3),2.04,7.8%,55.8%,88.4%,70.6%,0/0,9.1%,69.3%,67.2%,44.4%,8/12,1:43,18
R128,35,(32)Nicolas Massu[CHI] [yr|ev],d.,37,Xavier Malisse[BEL] [yr|ev],6-1 7-5 1-6 4-6 9-7,0.99,3.3%,55.0%,61.6%,54.3%,16/23,7.7%,58.1%,72.2%,40.0%,10/18,4:25,9
R128,20,(20)Tomas Berdych[CZE] [yr|ev],d.,48,Feliciano Lopez[ESP] [yr|ev],6-2 6-4 6-3,1.64,8.1%,54.7%,74.5%,71.8%,6/6,4.9%,61.0%,62.0%,46.9%,7/11,2:04,4
R128,55,Filippo Volandri[ITA] [yr|ev],d.,143,(Q)Kristian Pless[DEN] [yr|ev],6-4 7-6(0) 6-4,1.24,0.0%,77.9%,61.7%,56.5%,9/14,1.9%,63.0%,57.4%,40.0%,9/16,2:07,25
R128,115,(WC)Marc Gicquel[FRA] [yr|ev],d.,81,Alessio Di Mauro[ITA] [yr|ev],7-5 7-6(6) 6-3,1.16,2.7%,63.1%,74.3%,58.5%,6/8,2.2%,57.0%,73.6%,50.0%,0/4,2:36,37
R128,13,(13)Nicolas Kiefer[GER] [yr|ev],d.,70,Jurgen Melzer[AUT] [yr|ev],7-6(4) 6-3 6-1,1.58,10.6%,55.3%,76.6%,68.4%,1/1,8.3%,67.7%,69.2%,32.3%,10/14,2:11,4
R128,12,(12)Mario Ancic[CRO] [yr|ev],d.,195,(WC)Nathan Healey[AUS] [yr|ev],6-3 4-6 7-6(3) 6-1,1.11,7.4%,58.5%,68.4%,73.2%,12/13,4.3%,67.2%,67.9%,65.8%,2/5,3:16,7
R128,125,Paul Capdeville[CHI] [yr|ev],d.,42,Greg Rusedski[GBR] [yr|ev],6-3 6-1 4-6 7-6(7),1.19,1.4%,54.6%,71.4%,51.6%,8/11,4.0%,60.0%,61.1%,46.7%,6/12,2:55,76
R128,158,(Q)Stefano Galvani[ITA] [yr|ev],d.,78,Florian Mayer[GER] [yr|ev],4-6 6-0 7-6(4) 3-6 7-5,1.08,2.5%,66.2%,68.3%,47.2%,6/12,1.8%,61.1%,62.7%,50.8%,11/19,3:25,99
R128,105,Albert Montanes[ESP] [yr|ev],d.,17,(17)Robby Ginepri[USA] [yr|ev],6-3 6-7(2) 6-1 6-4,1.31,5.0%,61.3%,72.6%,58.7%,5/8,0.9%,66.7%,56.6%,57.9%,8/15,2:27,22
R128,29,(26)Jose Acasuso[ARG] [yr|ev],d.,51,Fabrice Santoro[FRA] [yr|ev],6-3 6-1 3-6 1-6 11-9,1.04,6.2%,56.5%,76.9%,42.9%,5/11,3.6%,54.8%,65.2%,55.3%,7/14,3:57,20
R128,86,Lukas Dlouhy[CZE] [yr|ev],d.,36,Kristof Vliegen[BEL] [yr|ev],4-6 6-4 3-6 7-6(5) 6-2,0.94,3.3%,69.4%,63.8%,50.0%,14/21,7.2%,60.5%,71.7%,46.7%,11/18,3:29,73
R128,160,(Q)Ilija Bozoljac[SRB] [yr|ev],d.,64,Boris Pashanski[SRB] [yr|ev],6-4 6-3 6-4,1.44,17.4%,61.6%,83.0%,51.5%,4/5,4.1%,62.2%,65.6%,45.9%,4/9,1:47,101
R128,7,(7)Tommy Robredo[ESP] [yr|ev],d.,109,Tomas Zib[CZE] [yr|ev],6-4 6-2 6-2,1.45,7.1%,75.3%,71.9%,52.4%,1/2,1.1%,60.6%,59.6%,40.5%,7/13,2:01,5
R128,3,(3)David Nalbandian[ARG] [yr|ev],d.,57,Stan Wawrinka[SUI] [yr|ev],6-2 7-6(5) 6-4,1.25,0.0%,53.6%,68.3%,53.8%,6/8,4.7%,48.0%,60.7%,43.9%,13/18,2:53,3
R128,40,Richard Gasquet[FRA] [yr|ev],d.,91,Jimmy Wang[TPE] [yr|ev],6-4 6-1 7-5,1.83,15.2%,57.0%,86.7%,58.8%,3/4,2.8%,60.2%,52.3%,55.8%,9/15,1:52,7
R128,71,Tim Henman[GBR] [yr|ev],d.,112,Kenneth Carlsen[DEN] [yr|ev],6-3 6-4 4-6 6-4,1.19,5.6%,68.8%,75.6%,53.8%,6/8,3.6%,65.5%,69.4%,50.0%,3/7,2:41,4
R128,34,(31)Dmitry Tursunov[RUS] [yr|ev],d.,101,Jiri Novak[CZE] [yr|ev],6-2 6-3 6-2,1.55,7.2%,56.6%,85.1%,50.0%,6/6,1.1%,59.1%,63.5%,38.9%,8/13,1:36,20
R128,21,(21)Sebastien Grosjean[FRA] [yr|ev],d.,84,Andrei Pavel[ROU] [yr|ev],6-3 6-2 6-3,1.73,8.6%,56.8%,78.3%,62.9%,6/7,1.0%,70.0%,54.3%,43.3%,11/17,2:09,4
R128,181,(Q)Martin Vassallo Arguello[ARG] [yr|ev],d.,58,Paul Goldstein[USA] [yr|ev],6-2 6-0 6-3,1.60,6.4%,80.8%,63.5%,73.3%,4/5,0.0%,56.5%,42.3%,47.5%,13/20,1:51,47
R128,129,Nicolas Lapentti[ECU] [yr|ev],d.,74,Wesley Moodie[RSA] [yr|ev],4-6 7-6(5) 7-6(5) 6-7(5) 6-2,1.32,3.0%,84.3%,78.6%,50.0%,8/10,6.7%,74.6%,72.9%,44.9%,6/9,4:29,6
R128,118,Raemon Sluiter[NED] [yr|ev],d.,16,(16)Jarkko Nieminen[FIN] [yr|ev],6-2 7-6(6) 2-1 RET,1.22,8.0%,46.7%,71.4%,50.0%,3/6,2.6%,59.0%,52.2%,50.0%,4/10,1:38,46
R128,10,(10)Gaston Gaudio[ARG] [yr|ev],d.,180,(Q)Roko Karanusic[CRO] [yr|ev],6-2 6-2 6-2,1.65,1.3%,67.5%,75.0%,60.0%,5/5,4.3%,62.3%,60.5%,34.6%,3/9,1:32,5
R128,151,(Q)Evgeny Korolev[KAZ] [yr|ev],d.,69,Andreas Seppi[ITA] [yr|ev],6-4 2-6 3-6 7-5 6-1,1.15,3.8%,57.9%,70.1%,57.1%,3/8,4.1%,61.4%,71.9%,39.3%,9/15,2:48,46
R128,83,Philipp Kohlschreiber[GER] [yr|ev],d.,90,Oliver Marach[AUT] [yr|ev],6-3 7-5 6-7(6) 6-2,1.48,10.2%,63.6%,82.7%,60.5%,2/2,1.4%,64.4%,68.1%,51.9%,13/18,3:03,16
R128,27,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,140,(Q)Juan Martin del Potro[ARG] [yr|ev],6-3 2-6 6-2 6-4,1.06,4.1%,65.0%,65.0%,48.8%,15/19,2.4%,75.2%,58.5%,51.6%,6/12,2:57,1
R128,33,(30)Carlos Moya[ESP] [yr|ev],d.,120,Juan Antonio Marin[CRC] [yr|ev],7-5 6-3 6-3,1.33,2.2%,65.9%,76.7%,54.8%,3/4,3.1%,64.3%,65.1%,48.6%,9/14,2:13,1
R128,43,Mikhail Youzhny[RUS] [yr|ev],d.,166,(Q)Sasa Tuksar[CRO] [yr|ev],6-3 6-3 3-6 6-0,1.23,4.9%,60.2%,68.9%,38.8%,10/15,1.0%,64.7%,53.0%,36.1%,2/11,2:17,8
R128,89,Flavio Saretta[BRA] [yr|ev],d.,77,Potito Starace[ITA] [yr|ev],6-7(2) 2-6 6-4 7-6(1) 6-3,0.99,3.7%,68.1%,65.4%,47.5%,20/26,0.6%,81.5%,64.5%,40.6%,7/13,4:18,44
R128,6,(6)Nikolay Davydenko[RUS] [yr|ev],d.,72,Vincent Spadea[USA] [yr|ev],7-5 6-4 6-4,1.23,1.9%,60.2%,71.0%,56.1%,7/9,5.5%,56.9%,66.1%,44.7%,10/15,2:21,3
R128,68,Alberto Martin[ESP] [yr|ev],d.,5,(5)Andy Roddick[USA] [yr|ev],6-4 7-5 1-0 RET,1.79,6.7%,65.0%,82.1%,61.9%,1/2,9.2%,53.9%,75.6%,31.4%,5/9,1:41,34
R128,438,(Q)Dieter Kindlmann[GER] [yr|ev],d.,121,Razvan Sabau[ROU] [yr|ev],6-3 6-2 6-2,1.36,1.1%,75.8%,63.9%,56.5%,5/7,1.0%,71.1%,50.7%,42.9%,8/15,1:50,130
R128,100,Jiri Vanek[CZE] [yr|ev],d.,80,Nicolas Mahut[FRA] [yr|ev],6-3 7-6(3) 6-7(5) 7-6(3),1.00,2.2%,71.5%,66.4%,51.0%,13/16,4.0%,68.0%,67.6%,50.0%,4/8,4:02,74
R128,30,(27)Olivier Rochus[BEL] [yr|ev],d.,147,Jean Christophe Faurel[FRA] [yr|ev],6-1 6-4 6-2,2.19,0.0%,72.3%,83.0%,72.2%,0/0,1.4%,60.3%,59.1%,51.7%,6/11,1:37,24
R128,19,(19)Marcos Baghdatis[CYP] [yr|ev],d.,85,Albert Portas[ESP] [yr|ev],6-4 6-4 6-7(5) 6-1,1.40,5.0%,52.1%,80.6%,57.9%,4/7,3.2%,60.0%,64.0%,48.0%,6/13,2:36,8
R128,95,Julien Benneteau[FRA] [yr|ev],d.,104,Janko Tipsarevic[SRB] [yr|ev],6-2 6-4 6-7(5) 6-3,1.22,6.7%,76.1%,66.7%,53.1%,5/8,4.2%,60.8%,60.9%,46.4%,5/12,2:57,25
R128,65,Davide Sanguinetti[ITA] [yr|ev],d.,54,Daniele Bracciali[ITA] [yr|ev],3-6 7-6(10) 6-3 6-3,1.38,5.1%,64.1%,85.3%,57.1%,2/3,7.5%,53.0%,70.4%,60.3%,6/9,2:47,42
R128,11,(11)Radek Stepanek[CZE] [yr|ev],d.,122,(WC)Michael Llodra[FRA] [yr|ev],6-4 6-4 6-2,1.59,3.7%,64.6%,83.0%,65.5%,8/8,6.0%,60.7%,70.6%,51.5%,6/10,1:40,8
R128,15,(15)David Ferrer[ESP] [yr|ev],d.,102,Guillermo Garcia Lopez[ESP] [yr|ev],7-5 6-1 6-0,1.72,2.2%,67.4%,70.0%,58.6%,3/4,2.7%,48.6%,50.0%,34.2%,4/11,1:50,3
R128,455,(WC)Jeremy Chardy[FRA] [yr|ev],d.,75,Jonas Bjorkman[SWE] [yr|ev],6-2 7-5 6-2,1.49,9.5%,64.9%,79.2%,50.0%,0/2,6.3%,67.4%,60.9%,38.7%,6/13,1:49,25
