Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,78,Jordan Thompson[AUS] [yr|ev],d.,14,(12)Casper Ruud[NOR] [yr|ev],7-6(6) 7-6(3) 2-6 2-6 6-2,1.01,5.1%,52.2%,76.8%,56.0%,13/18,6.5%,63.2%,72.4%,56.1%,4/7,4:03,26
R128,19,(16)Felix Auger Aliassime[CAN] [yr|ev],d.,81,Thiago Monteiro[BRA] [yr|ev],6-3 6-3 6-3,2.40,11.6%,66.7%,87.0%,69.6%,0/0,5.7%,64.2%,57.4%,50.0%,9/13,2:07,6
R128,98,Mikael Ymer[SWE] [yr|ev],d.,85,Jo-Wilfried Tsonga[FRA] [yr|ev],7-5 6-7(4) 5-7 6-4 6-3,1.24,1.9%,77.1%,73.6%,58.3%,4/7,7.7%,62.0%,70.5%,50.6%,22/28,4:00,50
R128,77,Gianluca Mager[ITA] [yr|ev],d.,129,Juan Ignacio Londero[ARG] [yr|ev],7-6(3) 6-0 4-6 6-3,1.19,13.1%,58.5%,73.7%,51.9%,9/11,6.6%,61.2%,70.3%,38.3%,5/10,2:26,62
R128,60,Nick Kyrgios[AUS] [yr|ev],d.,25,(21)Ugo Humbert[FRA] [yr|ev],6-4 4-6 3-6 6-1 9-7,1.19,15.3%,69.3%,73.1%,63.0%,10/13,8.2%,64.2%,75.5%,43.9%,8/13,3:26,13
R128,40,(31)Taylor Fritz[USA] [yr|ev],d.,138,(Q)Brandon Nakashima[USA] [yr|ev],7-5 3-6 6-4 7-5,1.13,13.8%,56.9%,81.8%,52.0%,4/7,5.6%,64.8%,72.8%,50.0%,5/10,2:35,4
R128,74,Steve Johnson[USA] [yr|ev],d.,122,Dennis Novak[AUT] [yr|ev],7-6(7) 6-2 7-5,1.35,9.9%,59.4%,81.7%,56.1%,5/6,12.2%,64.3%,73.0%,40.0%,2/6,1:59,21
R128,68,Tennys Sandgren[USA] [yr|ev],d.,94,Norbert Gombos[SVK] [yr|ev],6-4 6-7(5) 6-1 6-3,1.67,9.5%,56.2%,83.1%,71.7%,0/0,7.9%,57.1%,73.6%,50.0%,8/13,2:32,41
R128,6,(4)Alexander Zverev[GER] [yr|ev],d.,124,(Q)Tallon Griekspoor[NED] [yr|ev],6-3 6-4 6-1,1.47,28.2%,67.6%,77.1%,47.8%,2/4,3.6%,66.7%,58.9%,39.3%,9/16,1:29,2
R128,8,(6)Roger Federer[SUI] [yr|ev],d.,41,Adrian Mannarino[FRA] [yr|ev],6-4 6-7(3) 3-6 6-2 0-0 RET,1.16,14.3%,60.7%,73.5%,61.4%,6/8,3.8%,63.8%,75.9%,42.6%,9/13,2:44,1
R128,56,Richard Gasquet[FRA] [yr|ev],d.,110,Yuichi Sugita[JPN] [yr|ev],7-6(4) 4-6 6-2 6-1,1.41,7.6%,50.5%,69.8%,69.2%,1/4,5.3%,60.5%,65.2%,44.4%,4/10,2:20,7
R128,149,(WC)Alex Bolt[AUS] [yr|ev],d.,44,Filip Krajinovic[SRB] [yr|ev],7-6(5) 6-4 7-5,1.31,10.4%,69.8%,77.6%,55.2%,0/3,13.9%,64.3%,66.2%,53.7%,7/12,2:06,125
R128,34,(29)Cameron Norrie[GBR] [yr|ev],d.,95,Lucas Pouille[FRA] [yr|ev],6-7(6) 7-5 6-2 7-5,1.27,4.7%,74.0%,74.5%,45.5%,2/5,8.8%,50.7%,68.1%,47.8%,10/17,2:45,8
R128,27,(23)Lorenzo Sonego[ITA] [yr|ev],d.,121,Pedro Sousa[POR] [yr|ev],6-2 7-5 6-0,1.74,16.0%,65.3%,77.6%,57.7%,2/3,1.9%,60.6%,60.3%,31.7%,9/16,1:48,21
R128,112,Daniel Elahi Galan[COL] [yr|ev],d.,87,Federico Coria[ARG] [yr|ev],6-4 4-6 7-5 7-5,1.12,2.2%,68.7%,72.8%,47.6%,6/10,3.5%,66.4%,69.5%,43.8%,8/14,2:52,56
R128,91,James Duckworth[AUS] [yr|ev],d.,93,Radu Albot[MDA] [yr|ev],6-4 6-4 6-1,1.38,7.0%,64.0%,67.2%,55.6%,10/12,4.0%,57.0%,59.6%,34.9%,7/13,2:06,46
R128,54,Sam Querrey[USA] [yr|ev],d.,13,(11)Pablo Carreno Busta[ESP] [yr|ev],7-6(6) 6-4 7-5,1.29,22.4%,63.3%,90.3%,47.2%,2/3,4.0%,65.0%,75.4%,51.4%,2/5,1:55,11
R128,18,(14)Hubert Hurkacz[POL] [yr|ev],d.,63,Lorenzo Musetti[ITA] [yr|ev],6-4 7-6(5) 6-1,1.85,12.2%,69.5%,86.0%,60.0%,4/4,3.1%,67.7%,66.2%,45.2%,2/6,1:50,6
R128,66,Marcos Giron[USA] [yr|ev],d.,76,Emil Ruusuvuori[FIN] [yr|ev],6-4 2-6 6-2 0-6 6-4,0.90,5.7%,64.5%,69.2%,44.0%,7/12,5.4%,67.4%,70.1%,52.4%,5/9,2:45,37
R128,38,Alexander Bublik[KAZ] [yr|ev],d.,105,Mikhail Kukushkin[KAZ] [yr|ev],6-4 6-2 6-1,2.12,25.8%,51.6%,84.4%,70.0%,0/0,6.8%,58.9%,58.1%,43.3%,2/8,1:19,17
R128,21,(18)Grigor Dimitrov[BUL] [yr|ev],d.,106,Fernando Verdasco[ESP] [yr|ev],3-6 6-3 6-4 6-4,1.19,7.1%,65.2%,82.2%,48.7%,8/10,10.8%,62.5%,73.3%,51.1%,9/13,2:23,3
R128,37,(32)Marin Cilic[CRO] [yr|ev],d.,96,Salvatore Caruso[ITA] [yr|ev],7-6(5) 7-6(1) 6-1,1.45,17.6%,68.6%,81.4%,46.9%,5/7,0.9%,55.7%,56.3%,58.8%,9/13,2:40,3
R128,119,(Q)Benjamin Bonzi[FRA] [yr|ev],d.,205,(Q)Marco Trungelliti[ARG] [yr|ev],6-1 1-6 4-6 6-3 6-4,1.09,7.3%,62.6%,72.7%,56.5%,5/9,9.9%,59.5%,77.8%,42.9%,2/7,2:31,42
R128,75,(WC)Carlos Alcaraz[ESP] [yr|ev],d.,116,(LL)Yasutaka Uchiyama[JPN] [yr|ev],6-3 6-7(4) 6-2 3-6 6-3,1.11,3.6%,59.8%,66.3%,48.5%,17/23,4.3%,57.0%,64.2%,42.5%,13/23,4:18,1
R128,2,(2)Daniil Medvedev[RUS] [yr|ev],d.,45,Jan Lennard Struff[GER] [yr|ev],6-4 6-1 4-6 7-6(3),1.41,13.8%,54.3%,82.5%,60.4%,4/5,6.4%,61.7%,74.7%,38.9%,5/9,2:31,1
