Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Miomir Kecmanovic,SRB,2,567,80.0%,15.6%,18,6.6%,9,3.3%,61.0%,74.7%,50.9%,65.4%,17,47.1%,36.6%,27,25.9%,50.4%,1.06,6:15
26,Fabio Fognini,ITA,3,685,78.8%,20.8%,16,4.7%,16,4.7%,61.8%,72.2%,48.1%,63.0%,24,54.2%,38.9%,31,35.5%,50.9%,1.05,7:11
,Philipp Kohlschreiber,GER,1,311,84.0%,11.5%,3,2.0%,3,2.0%,59.9%,78.4%,49.2%,66.7%,12,66.7%,34.8%,13,23.1%,49.8%,1.04,3:35
8,Roberto Bautista Agut,ESP,4,928,74.7%,30.1%,16,3.5%,12,2.7%,64.6%,65.4%,50.6%,60.2%,37,48.6%,41.2%,48,45.8%,50.4%,1.03,11:03
,Pablo Cuevas,URU,1,230,85.7%,4.8%,11,10.2%,10,9.3%,73.1%,81.0%,44.8%,71.3%,4,25.0%,29.5%,5,20.0%,49.1%,1.03,2:18
,Dominik Koepfer,GER,3,757,74.1%,27.9%,30,7.6%,21,5.3%,60.1%,71.2%,47.1%,61.6%,39,61.5%,39.6%,28,60.7%,51.0%,1.03,8:14
WC,Andy Murray,GBR,3,717,73.2%,28.1%,25,7.1%,2,0.6%,61.3%,68.4%,46.3%,59.8%,29,48.3%,41.5%,35,45.7%,50.5%,1.03,9:40
,Soon Woo Kwon,KOR,2,623,80.0%,22.9%,23,7.4%,9,2.9%,63.2%,71.4%,50.9%,63.9%,20,50.0%,37.4%,30,36.7%,50.6%,1.03,6:29
,Kei Nishikori,JPN,2,444,86.1%,16.2%,11,5.0%,7,3.2%,66.8%,67.3%,63.0%,65.9%,19,73.7%,35.3%,14,42.9%,50.5%,1.03,5:03
,Jordan Thompson,AUS,3,737,77.4%,18.0%,27,7.4%,8,2.2%,57.9%,77.4%,48.1%,65.0%,28,50.0%,35.6%,23,47.8%,50.2%,1.02,9:10
,Jeremy Chardy,FRA,2,426,88.9%,5.6%,25,12.2%,10,4.9%,62.0%,75.6%,60.3%,69.8%,15,73.3%,30.8%,11,18.2%,49.5%,1.02,4:51
17,Cristian Garin,CHI,4,1006,81.3%,20.0%,43,8.6%,12,2.4%,62.9%,71.7%,50.3%,63.7%,45,66.7%,36.9%,59,25.4%,50.2%,1.02,11:16
,Pedro Martinez,ESP,3,743,78.0%,22.0%,14,3.7%,17,4.5%,62.3%,67.8%,55.9%,63.3%,45,71.1%,36.8%,33,39.4%,50.3%,1.00,8:48
,Gianluca Mager,ITA,2,453,88.9%,14.3%,34,14.3%,6,2.5%,59.1%,72.9%,56.7%,66.2%,18,77.8%,33.8%,10,50.0%,50.8%,1.00,4:17
,Mikael Ymer,SWE,2,583,84.8%,16.0%,3,1.1%,8,3.0%,76.6%,70.4%,57.1%,67.3%,12,41.7%,32.8%,33,24.2%,48.7%,1.00,6:39
,Vasek Pospisil,CAN,2,349,86.2%,17.9%,35,18.4%,4,2.1%,60.0%,78.1%,47.4%,65.8%,13,69.2%,34.0%,12,41.7%,51.3%,0.99,3:47
12,Casper Ruud,NOR,1,312,88.0%,20.0%,10,6.5%,5,3.2%,63.2%,72.4%,56.1%,66.5%,7,57.1%,33.1%,18,27.8%,49.7%,0.99,4:03
Q,Benjamin Bonzi,FRA,2,524,83.7%,17.1%,28,10.3%,5,1.8%,63.6%,71.7%,52.5%,64.7%,26,73.1%,34.9%,14,50.0%,50.4%,0.99,5:35
,Richard Gasquet,FRA,2,410,82.4%,18.2%,11,5.5%,7,3.5%,53.7%,67.6%,61.3%,64.7%,10,40.0%,34.9%,15,40.0%,49.5%,0.99,4:11
13,Gael Monfils,FRA,2,599,85.1%,15.2%,35,11.5%,19,6.2%,62.0%,76.2%,46.6%,64.9%,20,65.0%,34.7%,25,28.0%,50.1%,0.99,6:34
,Daniel Elahi Galan,COL,2,504,75.0%,23.3%,6,2.5%,4,1.7%,68.6%,70.5%,44.7%,62.4%,18,44.4%,36.6%,21,47.6%,49.0%,0.97,5:36
,Gilles Simon,FRA,1,328,79.2%,16.7%,8,4.8%,6,3.6%,67.3%,71.2%,44.4%,62.4%,16,68.8%,36.2%,11,36.4%,49.4%,0.96,4:01
,Pablo Andujar,ESP,2,447,71.0%,25.8%,1,0.4%,8,3.5%,63.9%,61.4%,50.0%,57.3%,19,52.6%,40.0%,19,42.1%,48.8%,0.94,5:02
,Tennys Sandgren,USA,2,391,82.8%,18.5%,18,9.2%,8,4.1%,57.1%,76.8%,57.1%,68.4%,10,50.0%,29.7%,14,35.7%,49.1%,0.94,4:17
31,Taylor Fritz,USA,3,878,85.7%,14.9%,53,11.6%,21,4.6%,59.6%,74.2%,54.9%,66.4%,34,70.6%,31.2%,31,35.5%,49.4%,0.93,9:00
3,Stefanos Tsitsipas,GRE,1,181,73.3%,0.0%,15,19.2%,1,1.3%,69.2%,75.9%,41.7%,65.4%,8,50.0%,32.0%,7,0.0%,46.4%,0.93,2:02
Q,Mackenzie Mcdonald,USA,1,264,80.0%,14.3%,13,10.0%,6,4.6%,60.8%,73.4%,49.0%,63.8%,8,50.0%,33.6%,17,17.6%,48.5%,0.93,2:50
,Lloyd Harris,RSA,2,386,76.7%,13.8%,40,21.6%,6,3.2%,70.8%,73.3%,40.7%,63.8%,11,36.4%,33.8%,14,28.6%,48.2%,0.93,3:52
,Laslo Djere,SRB,2,445,84.2%,20.5%,19,8.4%,8,3.5%,60.6%,75.9%,48.3%,65.0%,20,70.0%,32.4%,12,66.7%,49.0%,0.93,4:33
,Stefano Travaglia,ITA,1,237,66.7%,26.3%,13,10.9%,5,4.2%,55.5%,77.3%,35.8%,58.8%,16,62.5%,38.1%,11,45.5%,48.5%,0.93,2:43
Q,Marco Trungelliti,ARG,1,244,76.2%,18.2%,12,9.9%,5,4.1%,59.5%,77.8%,42.9%,63.6%,7,28.6%,33.3%,9,44.4%,48.4%,0.92,2:31
Q,Antoine Hoang,FRA,2,580,79.1%,19.0%,11,3.6%,10,3.3%,73.2%,67.0%,47.6%,61.8%,29,69.0%,35.0%,19,42.1%,49.1%,0.92,6:29
,Joao Sousa,POR,1,295,70.0%,15.0%,6,4.1%,0,0.0%,71.2%,58.7%,54.8%,57.5%,14,57.1%,38.9%,21,14.3%,48.1%,0.92,3:12
,Andreas Seppi,ITA,2,447,72.7%,21.2%,19,8.4%,8,3.6%,56.9%,64.8%,48.5%,57.8%,30,70.0%,38.7%,16,43.8%,48.3%,0.92,4:44
,Sam Querrey,USA,2,438,83.8%,10.0%,39,17.8%,17,7.8%,61.2%,83.6%,45.9%,68.9%,15,60.0%,28.3%,13,30.8%,48.6%,0.91,4:15
,Dusan Lajovic,SRB,2,497,73.7%,18.4%,7,2.8%,5,2.0%,68.4%,63.2%,55.7%,60.8%,20,50.0%,35.6%,23,30.4%,48.3%,0.91,5:57
WC,Carlos Alcaraz,ESP,2,501,62.9%,31.6%,8,3.2%,10,4.0%,62.2%,64.7%,42.1%,56.2%,38,65.8%,40.0%,26,46.2%,48.1%,0.91,5:53
30,Alejandro Davidovich Fokina,ESP,1,309,74.1%,23.1%,9,5.6%,12,7.4%,67.9%,68.2%,42.3%,59.9%,13,46.2%,36.1%,13,46.2%,48.5%,0.90,3:18
LL,Yasutaka Uchiyama,JPN,1,355,60.0%,26.1%,8,4.3%,4,2.2%,57.0%,64.2%,42.5%,54.8%,23,56.5%,40.8%,23,26.1%,48.2%,0.90,4:18
,Federico Coria,ARG,1,277,72.7%,18.2%,5,3.5%,3,2.1%,66.4%,69.5%,43.8%,60.8%,14,57.1%,35.1%,10,40.0%,48.4%,0.90,2:52
Q,Tomas Barrios Vera,CHI,1,275,91.3%,0.0%,5,3.7%,1,0.7%,74.1%,76.0%,62.9%,72.6%,8,75.0%,24.3%,2,0.0%,48.0%,0.89,3:07
Q,Christopher Oconnell,AUS,1,334,84.0%,11.5%,2,1.2%,3,1.8%,64.5%,69.2%,50.8%,62.7%,13,69.2%,33.3%,9,33.3%,47.9%,0.89,3:25
19,Jannik Sinner,ITA,1,271,57.1%,28.6%,2,1.5%,5,3.8%,56.8%,65.3%,42.1%,55.3%,19,52.6%,39.6%,12,50.0%,47.2%,0.89,3:04
Q,Brandon Nakashima,USA,1,241,77.3%,14.3%,7,5.6%,3,2.4%,64.8%,72.8%,50.0%,64.8%,10,50.0%,31.0%,7,42.9%,48.5%,0.88,2:35
,Egor Gerasimov,BLR,2,423,80.6%,12.5%,21,9.5%,7,3.2%,72.7%,71.9%,41.7%,63.6%,18,61.1%,32.0%,18,22.2%,48.5%,0.88,4:34
WC,Alex Bolt,AUS,2,362,66.7%,20.7%,19,10.4%,2,1.1%,65.9%,72.5%,37.1%,60.4%,15,33.3%,34.4%,14,42.9%,47.5%,0.87,3:41
WC,Jay Clarke,GBR,1,250,78.9%,10.0%,6,4.8%,6,4.8%,54.0%,71.6%,56.1%,64.5%,14,71.4%,31.0%,9,22.2%,47.6%,0.87,2:46
,Adrian Mannarino,FRA,1,242,81.0%,10.5%,5,3.8%,6,4.6%,63.8%,75.9%,42.6%,63.8%,13,69.2%,31.3%,8,25.0%,48.8%,0.86,2:44
,John Millman,AUS,1,228,73.7%,15.0%,9,7.8%,1,0.9%,62.9%,68.5%,44.2%,59.5%,7,28.6%,34.8%,5,60.0%,47.4%,0.86,3:03
Q,Zhizhen Zhang,CHN,1,327,80.8%,11.1%,13,7.6%,1,0.6%,64.9%,74.8%,48.3%,65.5%,12,58.3%,29.5%,6,50.0%,48.3%,0.85,3:41
,Juan Ignacio Londero,ARG,1,251,72.2%,10.0%,8,6.6%,7,5.8%,61.2%,70.3%,38.3%,57.9%,10,50.0%,35.4%,11,18.2%,46.2%,0.84,2:26
21,Ugo Humbert,FRA,1,309,80.8%,11.5%,13,8.2%,9,5.7%,64.2%,75.5%,43.9%,64.2%,13,61.5%,30.0%,13,23.1%,47.6%,0.84,3:26
,Fernando Verdasco,ESP,1,232,78.9%,10.5%,13,10.8%,3,2.5%,62.5%,73.3%,51.1%,65.0%,13,69.2%,29.5%,10,20.0%,47.8%,0.84,2:23
Q,Daniel Masur,GER,1,252,81.0%,4.8%,10,8.3%,4,3.3%,66.1%,71.3%,48.8%,63.6%,10,60.0%,30.5%,3,33.3%,46.4%,0.84,2:34
Q,Bernabe Zapata Miralles,ESP,1,322,78.3%,8.0%,4,2.4%,5,3.0%,59.0%,67.3%,52.9%,61.4%,21,76.2%,31.4%,8,25.0%,46.9%,0.81,3:10
,Jo-Wilfried Tsonga,FRA,1,365,79.3%,11.1%,16,7.7%,3,1.4%,62.0%,70.5%,50.6%,63.0%,28,78.6%,29.9%,7,42.9%,48.8%,0.81,4:00
,Kevin Anderson,RSA,2,424,88.9%,5.4%,52,24.0%,5,2.3%,64.1%,80.6%,47.4%,68.7%,10,60.0%,25.1%,8,25.0%,47.4%,0.80,4:48
24,Nikoloz Basilashvili,GEO,1,253,60.0%,25.0%,5,3.8%,5,3.8%,59.5%,65.4%,34.0%,52.7%,14,42.9%,37.7%,10,50.0%,45.5%,0.80,3:32
,Ricardas Berankis,LTU,1,241,80.0%,5.9%,2,1.6%,5,3.9%,64.8%,69.9%,44.4%,60.9%,13,76.9%,31.0%,3,33.3%,46.9%,0.79,2:30
,Lucas Pouille,FRA,1,263,68.2%,13.0%,12,8.8%,5,3.7%,50.7%,68.1%,47.8%,58.1%,17,58.8%,33.1%,5,60.0%,46.0%,0.79,2:45
,Facundo Bagnis,ARG,1,249,85.7%,10.0%,14,10.3%,7,5.1%,57.4%,73.1%,48.3%,62.5%,16,81.3%,29.2%,4,50.0%,47.4%,0.78,2:42
15,Alex De Minaur,AUS,1,307,81.8%,8.7%,3,1.8%,7,4.3%,62.8%,66.0%,54.1%,61.6%,19,78.9%,30.1%,9,22.2%,46.9%,0.78,3:25
Q,Gregoire Barrere,FRA,1,260,63.2%,13.6%,4,3.1%,2,1.5%,64.9%,65.9%,45.7%,58.8%,19,63.2%,31.8%,4,75.0%,45.4%,0.77,2:40
11,Pablo Carreno Busta,ESP,1,198,83.3%,5.9%,4,4.0%,1,1.0%,65.0%,75.4%,51.4%,67.0%,5,40.0%,25.5%,3,33.3%,46.5%,0.77,1:55
,Marcos Giron,USA,2,446,73.5%,11.4%,13,5.3%,6,2.5%,63.8%,69.0%,42.0%,59.3%,25,64.0%,31.0%,9,44.4%,46.4%,0.76,4:29
,Filip Krajinovic,SRB,1,211,70.6%,16.7%,16,13.9%,4,3.5%,64.3%,66.2%,53.7%,61.7%,12,58.3%,29.2%,3,100.0%,46.9%,0.76,2:06
,Jaume Munar,ESP,1,209,68.8%,6.3%,4,3.5%,8,7.0%,57.0%,66.2%,46.9%,57.9%,14,64.3%,31.6%,2,50.0%,45.9%,0.75,2:26
,Dennis Novak,AUT,1,199,75.0%,5.9%,12,12.2%,5,5.1%,64.3%,73.0%,40.0%,61.2%,6,33.3%,28.7%,6,16.7%,44.7%,0.74,1:59
Q,Arthur Rinderknech,FRA,1,392,86.7%,6.7%,27,13.2%,4,2.0%,67.8%,74.8%,45.5%,65.4%,11,63.6%,25.7%,7,28.6%,46.4%,0.74,3:57
,Yoshihito Nishioka,JPN,2,437,75.7%,5.4%,4,1.8%,4,1.8%,71.3%,64.8%,57.8%,62.8%,15,40.0%,27.6%,4,50.0%,45.5%,0.74,4:42
,Albert Ramos,ESP,1,193,75.0%,6.7%,3,3.1%,1,1.0%,60.8%,62.7%,55.3%,59.8%,7,42.9%,29.2%,3,33.3%,44.6%,0.73,1:57
,Radu Albot,MDA,1,200,53.8%,14.3%,4,4.0%,5,5.0%,57.0%,59.6%,34.9%,49.0%,13,53.8%,37.0%,12,16.7%,43.0%,0.73,2:06
27,Reilly Opelka,USA,1,187,80.0%,0.0%,19,21.6%,1,1.1%,62.5%,76.4%,42.4%,63.6%,3,0.0%,26.3%,3,0.0%,43.9%,0.72,1:59
,Yen Hsun Lu,TPE,1,217,61.1%,15.8%,4,3.8%,3,2.9%,67.3%,57.1%,52.9%,55.8%,10,30.0%,31.9%,5,60.0%,43.3%,0.72,2:27
,Jan Lennard Struff,GER,1,257,81.0%,5.3%,9,6.4%,4,2.8%,61.7%,74.7%,38.9%,61.0%,9,55.6%,27.6%,5,20.0%,45.9%,0.71,2:31
,Yuichi Sugita,JPN,1,219,66.7%,15.8%,6,5.3%,3,2.6%,60.5%,65.2%,44.4%,57.0%,10,40.0%,30.5%,4,75.0%,44.3%,0.71,2:20
,Federico Delbonis,ARG,1,218,64.7%,11.1%,7,6.1%,7,6.1%,58.8%,64.2%,44.7%,56.1%,13,53.8%,30.8%,5,40.0%,44.0%,0.70,2:15
,Salvatore Caruso,ITA,1,217,75.0%,11.8%,1,0.9%,0,0.0%,55.7%,56.3%,58.8%,57.4%,13,69.2%,29.4%,7,28.6%,44.2%,0.69,2:40
Q,Tallon Griekspoor,NED,1,155,46.2%,15.4%,3,3.6%,4,4.8%,66.7%,58.9%,39.3%,52.4%,16,56.3%,32.4%,4,50.0%,43.2%,0.68,1:29
,Alexei Popyrin,AUS,1,190,80.0%,0.0%,10,10.0%,4,4.0%,57.0%,70.2%,48.8%,61.0%,11,72.7%,26.7%,7,0.0%,44.7%,0.68,1:58
20,Aslan Karatsev,RUS,1,219,94.1%,0.0%,8,6.8%,4,3.4%,66.1%,70.5%,52.5%,64.4%,8,87.5%,22.8%,4,0.0%,45.2%,0.64,2:27
,Yannick Hanfmann,GER,1,185,81.3%,0.0%,9,9.4%,2,2.1%,64.6%,72.6%,55.9%,66.7%,7,57.1%,21.3%,0,-,44.9%,0.64,2:13
,Feliciano Lopez,ESP,1,184,81.3%,0.0%,13,14.3%,4,4.4%,59.3%,75.9%,48.6%,64.8%,4,25.0%,22.6%,3,0.0%,43.5%,0.64,2:04
,Marco Cecchinato,ITA,1,162,58.3%,0.0%,4,5.5%,5,6.8%,61.6%,57.8%,42.9%,52.1%,11,54.5%,30.3%,6,0.0%,40.1%,0.63,1:48
,Guido Pella,ARG,1,200,72.2%,5.9%,4,3.6%,4,3.6%,67.0%,64.0%,48.6%,58.9%,8,37.5%,25.0%,1,100.0%,44.0%,0.61,2:16
,Norbert Gombos,SVK,1,231,61.5%,0.0%,10,7.9%,5,4.0%,57.1%,73.6%,50.0%,63.5%,13,61.5%,21.9%,0,-,44.6%,0.60,2:32
,Pedro Sousa,POR,1,179,46.2%,7.7%,2,1.9%,9,8.7%,60.6%,60.3%,31.7%,49.0%,16,56.3%,29.3%,3,33.3%,40.8%,0.58,1:48
,Roberto Carballes Baena,ESP,1,158,61.5%,7.1%,5,6.2%,3,3.7%,63.0%,64.7%,40.0%,55.6%,12,58.3%,24.7%,5,20.0%,40.5%,0.56,1:44
,Lorenzo Musetti,ITA,1,178,73.3%,0.0%,3,3.1%,3,3.1%,67.7%,66.2%,45.2%,59.4%,6,33.3%,22.0%,4,0.0%,42.1%,0.54,1:50
,Corentin Moutet,FRA,1,142,53.8%,7.7%,1,1.4%,1,1.4%,68.1%,57.1%,43.5%,52.8%,9,33.3%,25.7%,5,20.0%,39.4%,0.54,1:42
,Benoit Paire,FRA,1,161,50.0%,7.7%,7,7.5%,9,9.7%,51.6%,60.4%,40.0%,50.5%,15,60.0%,25.0%,2,50.0%,39.8%,0.51,1:31
,Mikhail Kukushkin,KAZ,1,135,53.8%,0.0%,5,6.8%,3,4.1%,58.9%,58.1%,43.3%,52.1%,8,25.0%,22.6%,0,-,38.5%,0.47,1:19
,Thiago Monteiro,BRA,1,175,69.2%,0.0%,6,5.7%,2,1.9%,64.2%,57.4%,50.0%,54.7%,13,69.2%,18.8%,0,-,40.6%,0.42,2:07
WC,Jack Draper,GBR,1,187,62.5%,5.9%,4,3.8%,6,5.7%,56.6%,70.0%,39.1%,56.6%,15,60.0%,17.3%,3,33.3%,39.6%,0.40,2:00
,All Main Draw Players,,127.0,,80.8%,19.2%,,8.5%,,3.5%,62.6%,72.8%,50.6%,64.5%,,61.2%,35.5%,,38.8%,50.0%,1.00,
